Date,KOREA
2005-03-02,308.46658776104334
2005-03-03,310.7136777238928
2005-03-04,308.87973638284444
2005-03-07,309.04597916893476
2005-03-08,307.2182148141908
2005-03-09,309.6040864196686
2005-03-10,307.1291421501249
2005-03-11,315.44221448306064
2005-03-14,313.11665329287143
2005-03-15,304.23348882706756
2005-03-16,304.8063616255993
2005-03-17,301.976250950315
2005-03-18,300.88100582707546
2005-03-21,299.946108888336
2005-03-22,299.7418603413887
2005-03-23,297.17232540312676
2005-03-24,293.3792880677261
2005-03-25,296.0300632028782
2005-03-28,299.2193630230058
2005-03-29,291.6470238228958
2005-03-30,289.3046704875231
2005-03-31,294.4395085832263
2005-04-01,301.51435485173795
2005-04-04,301.04214371566417
2005-04-05,301.04214371566417
2005-04-06,302.30561692712575
2005-04-07,303.40555417360963
2005-04-08,304.3706132531139
2005-04-11,302.0230488513692
2005-04-12,301.3604060873291
2005-04-13,302.5398588740365
2005-04-14,291.4930030003193
2005-04-15,287.2045351285042
2005-04-18,281.3116990280862
2005-04-19,284.13855238907064
2005-04-20,286.28642911174757
2005-04-21,286.4794053294748
2005-04-22,287.7283789827648
2005-04-25,290.9506776414129
2005-04-26,290.46381279777563
2005-04-27,284.9968250734394
2005-04-28,280.83529324657
2005-04-29,280.10852685449385
2005-05-02,280.9614996857222
2005-05-03,279.28538267305885
2005-05-04,285.08426192019766
2005-05-05,285.08426192019766
2005-05-06,289.30637294186255
2005-05-09,286.8833956183456
2005-05-10,287.4039904735954
2005-05-11,283.215763221221
2005-05-12,283.4089702137706
2005-05-13,283.58322961459226
2005-05-16,283.9409426324567
2005-05-17,285.64541819839604
2005-05-18,286.96665029824845
2005-05-19,292.97455642066564
2005-05-20,293.7178798143734
2005-05-23,293.1457040659789
2005-05-24,293.8277990132903
2005-05-25,289.8881528498898
2005-05-26,289.55722587300716
2005-05-27,294.3230078975339
2005-05-30,296.15079267273563
2005-05-31,293.8431048653791
2005-06-01,293.510973876949
2005-06-02,293.4558793396353
2005-06-03,296.5669549175023
2005-06-06,296.5669549175023
2005-06-07,294.7457558728874
2005-06-08,295.63196520509194
2005-06-09,299.36894934827905
2005-06-10,300.49748466848195
2005-06-13,299.6132472850518
2005-06-14,298.77530103060303
2005-06-15,302.81746497441986
2005-06-16,302.0593498745563
2005-06-17,302.33407436657853
2005-06-20,300.33291364278125
2005-06-21,297.84625598687086
2005-06-22,302.0809840586509
2005-06-23,304.5023864833923
2005-06-24,299.85287807287136
2005-06-27,297.17154611746867
2005-06-28,295.01858977286486
2005-06-29,294.9449981757204
2005-06-30,294.6949915157828
2005-07-01,297.861873431272
2005-07-04,295.65679915882873
2005-07-05,292.9903951710116
2005-07-06,294.8356606025785
2005-07-07,297.1339663118281
2005-07-08,295.82869789240743
2005-07-11,304.6422748974491
2005-07-12,308.6310873391772
2005-07-13,310.87106607585696
2005-07-14,315.8435540853631
2005-07-15,310.96166291000065
2005-07-18,314.0969630221776
2005-07-19,317.1836343006084
2005-07-20,316.68235082801897
2005-07-21,319.43285401598285
2005-07-22,322.35211289298985
2005-07-25,325.43115684732174
2005-07-26,323.91441635931506
2005-07-27,323.2838488548901
2005-07-28,327.8518824575854
2005-07-29,331.0779045235784
2005-08-01,333.04816345672253
2005-08-02,334.83861400059345
2005-08-03,336.34793497152793
2005-08-04,337.1539155774376
2005-08-05,330.2244690415039
2005-08-08,329.28866673185337
2005-08-09,333.0737821614022
2005-08-10,333.98782063835773
2005-08-11,340.1300738204867
2005-08-12,343.3930595071699
2005-08-15,343.3930595071699
2005-08-16,338.4344691553783
2005-08-17,336.8670570770971
2005-08-18,328.8203533982086
2005-08-19,326.7575122217776
2005-08-22,333.60501734094765
2005-08-23,334.13721110556315
2005-08-24,327.9536860506746
2005-08-25,328.61117207498216
2005-08-26,324.22305347735744
2005-08-29,317.73309757950653
2005-08-30,319.46025423033643
2005-08-31,320.501130984276
2005-09-01,330.00132192098533
2005-09-02,334.07360293206216
2005-09-05,334.91504754488864
2005-09-06,337.6881232705194
2005-09-07,343.5285419283704
2005-09-08,344.52230600406637
2005-09-09,347.1693862049136
2005-09-12,348.5549058891463
2005-09-13,350.8082646201457
2005-09-14,354.2017220742299
2005-09-15,354.7703223568521
2005-09-16,353.4870566152396
2005-09-19,353.83041461098054
2005-09-20,357.8012818842412
2005-09-21,360.3172233118478
2005-09-22,361.66419826078453
2005-09-23,352.65790471046705
2005-09-26,359.7179757899738
2005-09-27,359.235826942592
2005-09-28,364.21643331960166
2005-09-29,363.8766941815466
2005-09-30,359.43656129259983
2005-10-03,358.7476555689916
2005-10-04,365.4384244558354
2005-10-05,361.69801748416967
2005-10-06,352.1976615244201
2005-10-07,352.5026021069186
2005-10-10,359.87927998945673
2005-10-11,362.3385153911427
2005-10-12,353.5125102279185
2005-10-13,343.10443204621333
2005-10-14,343.0967647719401
2005-10-17,339.3054780307043
2005-10-18,341.1899578757239
2005-10-19,331.31465463755154
2005-10-20,333.7075137413185
2005-10-21,338.29034416711187
2005-10-24,338.31385362967785
2005-10-25,338.1618214648404
2005-10-26,340.9910637055308
2005-10-27,339.3217850640422
2005-10-28,332.33367737501936
2005-10-31,338.06483978814646
2005-11-01,347.4568523015222
2005-11-02,354.6283759372173
2005-11-03,356.74969524355356
2005-11-04,356.2749543966285
2005-11-07,353.8701394375435
2005-11-08,356.0621378122229
2005-11-09,357.8150573245704
2005-11-10,359.8757018675553
2005-11-11,368.717571367227
2005-11-14,370.8192383735403
2005-11-15,369.9333685501513
2005-11-16,372.45817598402766
2005-11-17,373.0206396089098
2005-11-18,373.9926579876644
2005-11-21,371.2387294052521
2005-11-22,360.38462949009704
2005-11-23,373.8991282268332
2005-11-24,375.61910027582445
2005-11-25,373.78350200290447
2005-11-28,374.6674113820358
2005-11-29,371.8530236390264
2005-11-30,378.025260895695
2005-12-01,379.7058277421038
2005-12-02,380.73326862169125
2005-12-05,383.58138805750554
2005-12-06,388.408920783951
2005-12-07,391.2219186976064
2005-12-08,390.68794748966525
2005-12-09,387.7773791529567
2005-12-12,392.65974427812404
2005-12-13,395.99110358431335
2005-12-14,397.1121621372658
2005-12-15,397.94950803949985
2005-12-16,391.6631008758876
2005-12-19,397.88149898333256
2005-12-20,398.1614235342694
2005-12-21,403.0834187711564
2005-12-22,403.73699531274156
2005-12-23,408.5308136326017
2005-12-26,410.8558976456479
2005-12-27,414.6673075815674
2005-12-28,411.5127610394774
2005-12-29,414.78796283109403
2005-12-30,414.64434529437654
2006-01-02,416.0294091955481
2006-01-03,419.28885778183286
2006-01-04,427.5918184321625
2006-01-05,428.8288385391901
2006-01-06,432.7614078003502
2006-01-09,436.36006605007697
2006-01-10,431.58558450894765
2006-01-11,427.992652250271
2006-01-12,434.1392387241058
2006-01-13,432.9031029699554
2006-01-16,436.7825215342854
2006-01-17,426.170035744101
2006-01-18,415.296184668893
2006-01-19,421.12162793226247
2006-01-20,412.7762545825533
2006-01-23,410.8314471256358
2006-01-24,422.78915013987597
2006-01-25,431.79105460364275
2006-01-26,432.4279205629643
2006-01-27,441.27781229797705
2006-01-30,441.27781229797705
2006-01-31,450.83154994245916
2006-02-01,445.69473202786054
2006-02-02,439.72547847800803
2006-02-03,427.5769727092377
2006-02-06,434.5628917191474
2006-02-07,429.4338267096389
2006-02-08,419.9725173674594
2006-02-09,424.055756856029
2006-02-10,430.02519019915826
2006-02-13,420.54336575139973
2006-02-14,424.5295379706137
2006-02-15,414.7084842618702
2006-02-16,418.35455813678993
2006-02-17,426.4440586451398
2006-02-20,433.2502537299
2006-02-21,431.6979971833946
2006-02-22,427.0617286568219
2006-02-23,436.2381821364401
2006-02-24,438.896932006812
2006-02-27,441.1516636092285
2006-02-28,437.6531949566286
2006-03-01,437.6531949566286
2006-03-02,437.7768514098668
2006-03-03,424.51197459173164
2006-03-06,427.2733351400262
2006-03-07,416.75926397699493
2006-03-08,412.9487734308329
2006-03-09,411.2166633041892
2006-03-10,414.90831419909927
2006-03-13,421.4996416180379
2006-03-14,419.712256007596
2006-03-15,423.29216801369296
2006-03-16,424.73034406173736
2006-03-17,428.0539659828849
2006-03-20,431.35143760136623
2006-03-21,427.49915951368473
2006-03-22,416.62382981920103
2006-03-23,417.56128970128236
2006-03-24,419.3725420812945
2006-03-27,425.0825678943451
2006-03-28,425.3299313085666
2006-03-29,425.8558422593935
2006-03-30,426.70272387505224
2006-03-31,435.7019981299233
2006-04-03,443.52007266683023
2006-04-04,449.9983245387932
2006-04-05,453.199764677577
2006-04-06,457.4970951449323
2006-04-07,458.8967809807311
2006-04-10,454.8688113846646
2006-04-11,449.5990089736746
2006-04-12,445.1338788773684
2006-04-13,451.1966357898102
2006-04-14,461.2916407237578
2006-04-17,460.57033863598156
2006-04-18,462.7969788095672
2006-04-19,470.85443683722895
2006-04-20,467.5101111721034
2006-04-21,474.6464526345549
2006-04-24,471.0160101068466
2006-04-25,468.04889093323476
2006-04-26,475.356574494433
2006-04-27,475.60609055287773
2006-04-28,465.2678034569057
2006-05-01,465.29246908821864
2006-05-02,473.58808768281045
2006-05-03,474.51791268320704
2006-05-04,474.5689703715348
2006-05-05,474.56897037153493
2006-05-08,486.3129561582485
2006-05-09,484.094013459811
2006-05-10,486.00081288571965
2006-05-11,485.5600747830788
2006-05-12,479.50523142592925
2006-05-15,463.40160005618935
2006-05-16,453.06754331875567
2006-05-17,463.8177400319408
2006-05-18,446.6585646505723
2006-05-19,449.2219163973549
2006-05-22,435.5249965326156
2006-05-23,436.6707001021375
2006-05-24,434.8106539920564
2006-05-25,423.3723313788703
2006-05-26,433.787838646978
2006-05-29,435.8028841007908
2006-05-30,429.7049136181586
2006-05-31,429.7503513799877
2006-06-01,422.6306180350876
2006-06-02,427.8649128952183
2006-06-05,428.1417253456116
2006-06-06,428.16442759521897
2006-06-07,413.802520521178
2006-06-08,396.21788970987893
2006-06-09,399.29286935475767
2006-06-12,398.8947944261714
2006-06-13,385.3721340838763
2006-06-14,390.91480302940863
2006-06-15,390.27313657136006
2006-06-16,406.1044926166165
2006-06-19,399.87928284200314
2006-06-20,393.08320789097485
2006-06-21,392.6649443303876
2006-06-22,398.6020849831041
2006-06-23,395.845525859766
2006-06-26,398.7063545633304
2006-06-27,402.5755367337274
2006-06-28,400.0111561066039
2006-06-29,406.6313539139203
2006-06-30,422.6436788446193
2006-07-03,423.93745333898033
2006-07-04,422.01260447868543
2006-07-05,418.67213405028855
2006-07-06,412.2138883321273
2006-07-07,416.47073789135993
2006-07-10,426.200707158569
2006-07-11,424.32120627263566
2006-07-12,422.1402913351964
2006-07-13,417.60544188547124
2006-07-14,405.9602787482194
2006-07-17,405.9602787482194
2006-07-18,397.2651735050058
2006-07-19,396.82319429552666
2006-07-20,413.1712592355666
2006-07-21,413.52594367148265
2006-07-24,410.1632108808252
2006-07-25,416.4222327268871
2006-07-26,416.3214655555126
2006-07-27,422.22121881786416
2006-07-28,421.4855551833002
2006-07-31,421.8434621643529
2006-08-01,417.74442655041815
2006-08-02,418.0677386440417
2006-08-03,416.2093290184755
2006-08-04,420.42010677353056
2006-08-07,417.14011686071336
2006-08-08,423.28857131393164
2006-08-09,425.81510039091404
2006-08-10,422.7881509014279
2006-08-11,416.34306007557944
2006-08-14,415.20087862667316
2006-08-15,415.22237603159317
2006-08-16,422.0746368725047
2006-08-17,428.89408925664253
2006-08-18,431.8000544630921
2006-08-21,429.65998894797787
2006-08-22,433.461593366913
2006-08-23,430.176318597649
2006-08-24,424.28390894075187
2006-08-25,426.9334686829297
2006-08-28,424.9569774943782
2006-08-29,432.0801680428148
2006-08-30,429.8200733990776
2006-08-31,432.29832304472967
2006-09-01,434.44370402349927
2006-09-04,437.2740849461867
2006-09-05,439.06590616401195
2006-09-06,437.9182287788316
2006-09-07,435.0325631790524
2006-09-08,435.17039089501276
2006-09-11,427.83305774619896
2006-09-12,425.09470319453817
2006-09-13,426.91852033221244
2006-09-14,435.3114444628314
2006-09-15,436.7946862756105
2006-09-18,442.96739037623627
2006-09-19,444.8232934206133
2006-09-20,442.82764616250404
2006-09-21,445.497371760658
2006-09-22,438.29805599301886
2006-09-25,441.3626488774097
2006-09-26,438.5665526464344
2006-09-27,444.78455537841376
2006-09-28,447.66601579500235
2006-09-29,445.61923995404527
2006-10-02,446.17726170098115
2006-10-03,446.200795498212
2006-10-04,438.29322426692056
2006-10-05,438.15474299543024
2006-10-06,438.3163129896866
2006-10-09,424.7778284264126
2006-10-10,428.85159070145835
2006-10-11,428.81218020586675
2006-10-12,430.3946565875225
2006-10-13,436.89140967461225
2006-10-16,439.7214213170221
2006-10-17,438.6150386158037
2006-10-18,437.91855448700954
2006-10-19,436.46359329208144
2006-10-20,438.186795880501
2006-10-23,436.74029955309055
2006-10-24,437.9810689080205
2006-10-25,440.82667970596606
2006-10-26,444.7013245364214
2006-10-27,444.1043091447914
2006-10-30,441.05487915712047
2006-10-31,443.74056539362806
2006-11-01,447.5592729350268
2006-11-02,450.0590976325051
2006-11-03,450.9857622621557
2006-11-06,446.2431944816944
2006-11-07,450.79766685242134
2006-11-08,450.76560728672507
2006-11-09,456.9635743891193
2006-11-10,457.2743037351078
2006-11-13,457.8499787542442
2006-11-14,461.74625293669783
2006-11-15,461.4268736915615
2006-11-16,462.46786651010285
2006-11-17,461.13322472530444
2006-11-20,460.83125407872905
2006-11-21,460.7734312441214
2006-11-22,466.87214095121556
2006-11-23,466.84951794645286
2006-11-24,465.1193684036227
2006-11-27,466.2381970805768
2006-11-28,461.562062614144
2006-11-29,464.9160404781213
2006-11-30,468.53513015245517
2006-12-01,470.1242909960765
2006-12-04,467.6861441898078
2006-12-05,467.09900028480735
2006-12-06,469.26693220020434
2006-12-07,467.77067500693977
2006-12-08,458.43625413563103
2006-12-11,455.10896843167467
2006-12-12,453.79487247382775
2006-12-13,456.22800337203836
2006-12-14,468.45976417307605
2006-12-15,468.37784065855175
2006-12-18,470.0063224537136
2006-12-19,465.25278028240854
2006-12-20,472.4534673628517
2006-12-21,469.50874053805694
2006-12-22,468.076207330412
2006-12-25,468.076207330412
2006-12-26,466.0471813246466
2006-12-27,463.85148031094474
2006-12-28,467.24004197656
2006-12-29,467.0641989500097
2007-01-01,467.0641989500097
2007-01-02,471.35580279104187
2007-01-03,461.4840134429995
2007-01-04,454.3667805637218
2007-01-05,450.11101190412086
2007-01-08,443.75135927933326
2007-01-09,444.2006178159955
2007-01-10,438.0023002375267
2007-01-11,440.86984647849414
2007-01-12,448.9707008341935
2007-01-15,452.73483009097345
2007-01-16,454.74742480149456
2007-01-17,451.18280690715375
2007-01-18,452.18968550392754
2007-01-19,445.80188529720573
2007-01-22,445.4400774653671
2007-01-23,446.5106574355979
2007-01-24,454.64742155108064
2007-01-25,454.19209247769055
2007-01-26,448.20724515387985
2007-01-29,446.22085695626913
2007-01-30,447.7486126354362
2007-01-31,445.54908521418355
2007-02-01,455.62013824957563
2007-02-02,466.4770401417685
2007-02-05,468.1002043309102
2007-02-06,472.68414954004663
2007-02-07,471.1171220799925
2007-02-08,467.90304871801095
2007-02-09,470.6858741538665
2007-02-12,464.0531966172718
2007-02-13,463.0770100588594
2007-02-14,469.74803823744895
2007-02-15,475.8750336080539
2007-02-16,478.99456674321186
2007-02-19,478.96899172229547
2007-02-20,480.199726098833
2007-02-21,480.2481693261528
2007-02-22,484.1762048728533
2007-02-23,485.97875429696296
2007-02-26,484.86032371099566
2007-02-27,479.5285334282726
2007-02-28,465.2063602840605
2007-03-01,465.2063602840605
2007-03-02,464.62810201741183
2007-03-05,446.91229621378216
2007-03-06,457.488269929638
2007-03-07,460.00746854234194
2007-03-08,466.21312851716
2007-03-09,468.42737771309163
2007-03-12,477.22395675314726
2007-03-13,475.3862319964944
2007-03-14,463.205242753874
2007-03-15,470.52334344137444
2007-03-16,470.2904938474113
2007-03-19,474.8271838496171
2007-03-20,475.5522650421136
2007-03-21,477.391934456931
2007-03-22,480.23541404492073
2007-03-23,479.298940076465
2007-03-26,479.4053093170356
2007-03-27,478.87566220638865
2007-03-28,475.70197115428056
2007-03-29,478.99307278987783
2007-03-30,478.976385120972
2007-04-02,483.0841168622308
2007-04-03,485.72623333649443
2007-04-04,493.95420603304973
2007-04-05,494.2777723172901
2007-04-06,493.9240531599602
2007-04-09,497.9266038535429
2007-04-10,496.0333418826054
2007-04-11,502.6462311520977
2007-04-12,505.32936904757975
2007-04-13,504.31674226938514
2007-04-16,505.5024233324348
2007-04-17,505.17671482215985
2007-04-18,505.9658666919786
2007-04-19,497.8645374382531
2007-04-20,506.0056872041021
2007-04-23,509.64883800888384
2007-04-24,512.299310197894
2007-04-25,507.95326536214174
2007-04-26,511.84756250161865
2007-04-27,507.915868275841
2007-04-30,507.93066168097704
2007-05-01,507.38537916709515
2007-05-02,512.0760573003668
2007-05-03,515.9584335100459
2007-05-04,517.6842799480592
2007-05-07,525.7247740924408
2007-05-08,526.4969355916732
2007-05-09,527.9200682372656
2007-05-10,529.0145527089919
2007-05-11,527.9706820089641
2007-05-14,530.7540218500471
2007-05-15,526.0820159368521
2007-05-16,529.2331492683045
2007-05-17,530.9336078995681
2007-05-18,525.1951125815401
2007-05-21,531.8467723377225
2007-05-22,539.1573393159987
2007-05-23,538.9695140292196
2007-05-24,538.9695140292196
2007-05-25,537.7174434477733
2007-05-28,541.194224999017
2007-05-29,540.0429900429941
2007-05-30,536.4495829192522
2007-05-31,549.8473062462872
2007-06-01,558.2552433889306
2007-06-04,567.7168233479542
2007-06-05,568.1743112960548
2007-06-06,568.6339992501778
2007-06-07,569.8940028873925
2007-06-08,558.9359938275802
2007-06-11,556.4941432945038
2007-06-12,562.5379013633368
2007-06-13,558.8637179072131
2007-06-14,576.0626136463106
2007-06-15,576.8236385514522
2007-06-18,587.1397415956619
2007-06-19,586.4089128808747
2007-06-20,580.0503257368244
2007-06-21,581.5932114471121
2007-06-22,573.7173708362324
2007-06-25,571.4296406956569
2007-06-26,569.288776467397
2007-06-27,562.4665507922327
2007-06-28,568.1041284837364
2007-06-29,566.3206349650545
2007-07-02,576.2663287675794
2007-07-03,590.0541005744833
2007-07-04,598.3153127085699
2007-07-05,599.6527643515121
2007-07-06,608.0074883796543
2007-07-09,615.8112421556879
2007-07-10,618.9474558764966
2007-07-11,616.6501440813087
2007-07-12,624.5754424403351
2007-07-13,646.6258200066005
2007-07-16,638.2673765836892
2007-07-17,638.4064326570191
2007-07-18,630.838779776709
2007-07-19,633.5149982468889
2007-07-20,648.6217511644032
2007-07-23,651.0600937595061
2007-07-24,651.9446671346387
2007-07-25,659.0974103168295
2007-07-26,641.1471582793761
2007-07-27,612.1994808413389
2007-07-30,619.1630481818925
2007-07-31,628.5983013395951
2007-08-01,598.9596508070472
2007-08-02,598.7945261637194
2007-08-03,606.8897296509363
2007-08-06,597.7233941569515
2007-08-07,598.8737511178276
2007-08-08,612.3453269054661
2007-08-09,615.8446841336129
2007-08-10,582.7828493328839
2007-08-13,592.7485603023949
2007-08-14,583.1049110609653
2007-08-15,583.0736437055542
2007-08-16,537.5725883081718
2007-08-17,518.7103684560021
2007-08-20,551.2746177051539
2007-08-21,552.7180355220328
2007-08-22,559.7140690413767
2007-08-23,575.223712099633
2007-08-24,571.6188357812016
2007-08-27,577.7648671324905
2007-08-28,585.4467085324442
2007-08-29,582.4287859778703
2007-08-30,588.7988314026323
2007-08-31,600.6517091202453
2007-09-03,603.9824645271776
2007-09-04,600.4550768039604
2007-09-05,598.918586499749
2007-09-06,606.2777368110959
2007-09-07,605.3370071117783
2007-09-10,588.882779000929
2007-09-11,595.1243432920552
2007-09-12,585.9714283114954
2007-09-13,598.1459571838079
2007-09-14,606.6023301740873
2007-09-17,606.3665443204661
2007-09-18,594.9224303349733
2007-09-19,621.7590244907092
2007-09-20,627.6832780280624
2007-09-21,629.1849590772998
2007-09-24,629.1849590772998
2007-09-25,629.2191167840901
2007-09-26,629.1849590772998
2007-09-27,639.7460120695661
2007-09-28,645.4237992523798
2007-10-01,652.4298328608525
2007-10-02,674.4050018685218
2007-10-03,674.4050018685218
2007-10-04,665.2495361006698
2007-10-05,661.6524873102252
2007-10-08,670.3094624320025
2007-10-09,667.9662779276712
2007-10-10,678.7757489642282
2007-10-11,683.998785460899
2007-10-12,670.9186842061506
2007-10-15,672.0014976352478
2007-10-16,660.1295256801118
2007-10-17,650.5117706780923
2007-10-18,658.3270839737078
2007-10-19,648.8627262419593
2007-10-22,626.2838934060869
2007-10-23,637.7296161660087
2007-10-24,635.2336646803143
2007-10-25,652.698762202486
2007-10-26,673.0729383981799
2007-10-29,687.5149367939213
2007-10-30,681.9560632449258
2007-10-31,691.2128205903325
2007-11-01,686.9039439374828
2007-11-02,669.8687388759785
2007-11-05,667.2985215815319
2007-11-06,681.1828674474143
2007-11-07,682.6525454363835
2007-11-08,655.8580350834883
2007-11-09,663.0498914525621
2007-11-12,639.8504284678351
2007-11-13,637.4163441314212
2007-11-14,656.0940502435498
2007-11-15,647.809244124209
2007-11-16,637.6923853560893
2007-11-19,624.9804350526982
2007-11-20,615.3912157993199
2007-11-21,591.1490808171519
2007-11-22,587.6631438813334
2007-11-23,585.0158800681697
2007-11-26,610.8700200775062
2007-11-27,609.0566082427274
2007-11-28,599.817331903955
2007-11-29,616.9238758010398
2007-11-30,625.339513967061
2007-12-03,621.5966040839968
2007-12-04,630.3208039711635
2007-12-05,636.1991923852516
2007-12-06,645.1532133512836
2007-12-07,641.6486921585508
2007-12-10,631.284411047323
2007-12-11,637.530486392172
2007-12-12,636.2289081647125
2007-12-13,634.8632258838444
2007-12-14,621.4149407427831
2007-12-17,600.4532224328811
2007-12-18,602.6997482059926
2007-12-19,602.6676726472803
2007-12-20,594.1258894616319
2007-12-21,608.1103145626918
2007-12-24,623.2615383936422
2007-12-25,623.2615383936422
2007-12-26,618.8584542259144
2007-12-27,618.4957265949864
2007-12-28,615.598349880858
2007-12-31,615.8471068374552
2008-01-01,615.8471068374552
2008-01-02,601.049492276755
2008-01-03,600.578255600736
2008-01-04,601.9502876008344
2008-01-07,588.7327677645521
2008-01-08,587.2614832398783
2008-01-09,593.9868306602328
2008-01-10,586.1659900028573
2008-01-11,573.2996689910863
2008-01-14,569.542380411037
2008-01-15,565.396988174465
2008-01-16,550.0144263538336
2008-01-17,554.1548854321456
2008-01-18,559.2562084437616
2008-01-21,540.1392239009059
2008-01-22,513.7029889676643
2008-01-23,521.4064395593588
2008-01-24,534.065507873843
2008-01-25,545.8043515626754
2008-01-28,523.7500884327487
2008-01-29,532.557986913914
2008-01-30,518.3140852025751
2008-01-31,530.90850254587
2008-02-01,534.6232070652919
2008-02-04,556.9022554873462
2008-02-05,559.2033183250945
2008-02-06,559.2033183250945
2008-02-07,559.2033183250945
2008-02-08,559.2033183250945
2008-02-11,535.4267028978014
2008-02-12,534.9571619583884
2008-02-13,530.6720440147469
2008-02-14,552.9175947863869
2008-02-15,551.2687212841354
2008-02-18,551.8777893384139
2008-02-19,560.7380651799817
2008-02-20,548.3994055544099
2008-02-21,553.6653431747858
2008-02-22,547.1685849275473
2008-02-25,556.0121313874653
2008-02-26,556.6276739407341
2008-02-27,563.7300200485649
2008-02-28,570.8204535507392
2008-02-29,559.1802517801542
2008-03-03,541.5163492863483
2008-03-04,541.9938985659238
2008-03-05,541.1967456052856
2008-03-06,547.4946778707085
2008-03-07,531.5881439312166
2008-03-10,516.6264998586165
2008-03-11,518.4821919193421
2008-03-12,523.9859827215458
2008-03-13,504.73368629292287
2008-03-14,491.78642172024456
2008-03-17,469.17567202792065
2008-03-18,480.61777022862475
2008-03-19,495.98475932954057
2008-03-20,496.14406811298716
2008-03-21,503.396138901274
2008-03-24,512.6683530388327
2008-03-25,532.1324905556644
2008-03-26,528.6041059021061
2008-03-27,527.1718047173534
2008-03-28,532.2494826520955
2008-03-31,535.0630240120863
2008-04-01,539.2787025846328
2008-04-02,559.9526654966068
2008-04-03,566.4738710270143
2008-04-04,567.4677075757527
2008-04-07,568.8829611151618
2008-04-08,561.4221139236587
2008-04-09,561.4221139236587
2008-04-10,565.104929026931
2008-04-11,572.0180810907283
2008-04-14,558.8136147039892
2008-04-15,552.0166374276304
2008-04-16,554.2810828398476
2008-04-17,556.7336444696399
2008-04-18,552.6922634346705
2008-04-21,567.7358643618006
2008-04-22,560.4691178298878
2008-04-23,566.9021382655602
2008-04-24,564.8096277976024
2008-04-25,575.2035089103789
2008-04-28,576.8773248190665
2008-04-29,570.4533669006797
2008-04-30,573.518112672714
2008-05-01,573.518112672714
2008-05-02,577.5877679283091
2008-05-05,577.5877679283091
2008-05-06,577.2843852043177
2008-05-07,567.6695527375653
2008-05-08,551.6055854402836
2008-05-09,546.4609255935213
2008-05-12,546.4609255935213
2008-05-13,554.9579692339407
2008-05-14,552.120786970143
2008-05-15,567.7526401056747
2008-05-16,571.321965623418
2008-05-19,567.7919377554263
2008-05-20,561.6485291035681
2008-05-21,555.0162445252595
2008-05-22,549.7459303636492
2008-05-23,545.3474042417554
2008-05-26,535.705195056172
2008-05-27,549.8457312487366
2008-05-28,543.4029301712192
2008-05-29,560.3578758691219
2008-05-30,563.316662309048
2008-06-02,564.7800561756386
2008-06-03,557.7028125723862
2008-06-04,561.7916205940893
2008-06-05,557.7045134465644
2008-06-06,557.7045134465644
2008-06-09,544.7116002433559
2008-06-10,536.4083551833821
2008-06-11,536.443327569723
2008-06-12,520.4286524981864
2008-06-13,520.6602352599609
2008-06-16,527.4845855542478
2008-06-17,531.9374741988829
2008-06-18,535.7935673042404
2008-06-19,526.0305540204678
2008-06-20,521.4987760568713
2008-06-23,510.63026121430374
2008-06-24,511.8688594359042
2008-06-25,511.72315253771063
2008-06-26,513.1895575723705
2008-06-27,499.62514212996496
2008-06-30,494.3318627603758
2008-07-01,493.52696047001524
2008-07-02,487.213019121821
2008-07-03,478.6524591041192
2008-07-04,465.75802469750226
2008-07-07,470.30907307426116
2008-07-08,460.90420400464194
2008-07-09,469.54581841497713
2008-07-10,474.33745480036674
2008-07-11,483.39407130109464
2008-07-14,479.69748864702194
2008-07-15,462.67141223283545
2008-07-16,460.4598995004293
2008-07-17,465.53622179738505
2008-07-18,460.13982383285116
2008-07-21,475.2988785533881
2008-07-22,474.6323731390608
2008-07-23,485.357573817241
2008-07-24,500.95135817939183
2008-07-25,489.5790602747082
2008-07-28,489.1798063323257
2008-07-29,477.54057607868157
2008-07-30,479.7150974914514
2008-07-31,486.2652830335884
2008-08-01,479.5024849265621
2008-08-04,469.4396981724185
2008-08-05,466.79265495509276
2008-08-06,482.18990226825895
2008-08-07,477.40398693715673
2008-08-08,472.93852090706787
2008-08-11,475.713639935263
2008-08-12,474.7732617019017
2008-08-13,468.04349419271426
2008-08-14,470.777428494551
2008-08-15,470.777428494551
2008-08-18,466.44038182614054
2008-08-19,456.84233821920793
2008-08-20,456.1695512053512
2008-08-21,444.9323002216611
2008-08-22,437.5696975583239
2008-08-25,433.40511404216767
2008-08-26,424.50903216884797
2008-08-27,426.92423726057257
2008-08-28,421.84503253484706
2008-08-29,419.1485546631005
2008-09-01,393.20811821192837
2008-09-02,386.93269385103656
2008-09-03,387.36053130129676
2008-09-04,392.6021830996647
2008-09-05,390.4635193780306
2008-09-08,426.69936704965136
2008-09-09,412.2848356147161
2008-09-10,416.8632461468907
2008-09-11,405.1487414240365
2008-09-12,414.83647871971203
2008-09-15,414.83647871971203
2008-09-16,373.2065360252266
2008-09-17,397.99544054736987
2008-09-18,375.40428535192444
2008-09-19,399.9554293959773
2008-09-22,401.8908349648242
2008-09-23,404.36796333078877
2008-09-24,405.19071100403056
2008-09-25,405.25238470751486
2008-09-26,397.38251999761354
2008-09-29,382.81079384665554
2008-09-30,374.5419064403313
2008-10-01,378.176840464427
2008-10-02,361.128811515715
2008-10-03,361.128811515715
