Date,ARGENTINA
2004-12-02,94.00636394876008
2004-12-03,95.32629689038757
2004-12-06,95.29161977319811
2004-12-07,93.53613013070186
2004-12-08,94.00754279830723
2004-12-09,93.91186741701623
2004-12-10,93.86741328668589
2004-12-13,94.47554180183305
2004-12-14,94.17626182042056
2004-12-15,95.39338795765514
2004-12-16,93.997082645339
2004-12-17,94.09206603202999
2004-12-20,96.10537647122337
2004-12-21,97.06344381158746
2004-12-22,95.96229669185784
2004-12-23,97.77923717528758
2004-12-24,99.15309179263573
2004-12-27,98.51466468712916
2004-12-28,98.6952357751379
2004-12-29,99.25081741737571
2004-12-30,99.01152881044284
2004-12-31,99.79444424452385
2005-01-03,97.97328152649243
2005-01-04,96.80958301001684
2005-01-05,94.47871312353529
2005-01-06,95.41884319736751
2005-01-07,94.81258755634857
2005-01-10,95.71542667227996
2005-01-11,95.85223716574434
2005-01-12,94.50039159410801
2005-01-13,95.76565364080801
2005-01-14,96.30111880004539
2005-01-17,96.84892399425371
2005-01-18,96.03963720864867
2005-01-19,96.17343323405902
2005-01-20,94.84100768656819
2005-01-21,95.65492893275325
2005-01-24,95.65270245327068
2005-01-25,95.57874963557697
2005-01-26,97.45779669153283
2005-01-27,98.94230320156728
2005-01-28,99.81615288269245
2005-01-31,99.7124893404271
2005-02-01,100.74772938102302
2005-02-02,101.80304819177795
2005-02-03,104.40853983441694
2005-02-04,105.8149271755935
2005-02-07,106.36019794661722
2005-02-08,109.10986830296335
2005-02-09,109.73155229507296
2005-02-10,110.03087534532801
2005-02-11,110.47093869294143
2005-02-14,112.25327997464113
2005-02-15,111.7208941404047
2005-02-16,113.95159645411697
2005-02-17,114.90700512406795
2005-02-18,116.92098581908863
2005-02-21,114.8024052277613
2005-02-22,116.59601519040403
2005-02-23,115.21208361870136
2005-02-24,116.71659480598895
2005-02-25,122.78060939459782
2005-02-28,124.1958260742267
2005-03-01,125.49562815733472
2005-03-02,124.19681051604154
2005-03-03,123.85310518086676
2005-03-04,125.56414631752241
2005-03-07,127.53742573234297
2005-03-08,125.73796843431185
2005-03-09,120.49180526301662
2005-03-10,116.5345610825694
2005-03-11,115.5555117695847
2005-03-14,111.5922714333682
2005-03-15,112.1221472207518
2005-03-16,112.31887111488895
2005-03-17,117.19215972604985
2005-03-18,117.85327350328834
2005-03-21,114.65758000823854
2005-03-22,114.6498735399479
2005-03-23,111.68822828863996
2005-03-24,111.78405688434017
2005-03-25,111.78405688434017
2005-03-28,110.88308187181597
2005-03-29,110.0918485034554
2005-03-30,112.78601709226804
2005-03-31,112.95646573020589
2005-04-01,115.3039434728608
2005-04-04,114.04450657778084
2005-04-05,114.59448890031979
2005-04-06,115.00093737544253
2005-04-07,115.44505666665617
2005-04-08,114.24492023732147
2005-04-11,113.4867003191247
2005-04-12,110.29624964607204
2005-04-13,107.6964693289044
2005-04-14,105.06562157668282
2005-04-15,100.9066049859809
2005-04-18,102.06071634853097
2005-04-19,107.67430296810176
2005-04-20,104.72479781961614
2005-04-21,108.01745050938058
2005-04-22,108.12495499410649
2005-04-25,109.44644135217459
2005-04-26,107.4578857846191
2005-04-27,106.48538511906162
2005-04-28,103.57844015587524
2005-04-29,106.17416018652133
2005-05-02,109.73372824721149
2005-05-03,113.2028149143099
2005-05-04,117.00052039830854
2005-05-05,119.56041935607041
2005-05-06,118.94748012988008
2005-05-09,119.50914884552768
2005-05-10,117.87689731545204
2005-05-11,116.82491217814078
2005-05-12,115.67182167047625
2005-05-13,117.66489206842097
2005-05-16,117.43939740309904
2005-05-17,116.91482789814982
2005-05-18,118.67691492135482
2005-05-19,118.56053282610729
2005-05-20,118.28055611929622
2005-05-23,118.76906957967523
2005-05-24,120.40802246297231
2005-05-25,120.30372794373197
2005-05-26,119.15919671698015
2005-05-27,121.07380517740222
2005-05-30,123.22087426574444
2005-05-31,120.4720497006991
2005-06-01,123.3783303120905
2005-06-02,124.98367726359213
2005-06-03,123.95927157039631
2005-06-06,122.07949287909764
2005-06-07,122.91053823793274
2005-06-08,122.6123903473891
2005-06-09,120.99610685343701
2005-06-10,120.71949615824273
2005-06-13,120.49171272496683
2005-06-14,121.57996374720582
2005-06-15,122.96576073277411
2005-06-16,124.0893497926639
2005-06-17,124.95955309443872
2005-06-20,124.95955309443872
2005-06-21,126.78502385450318
2005-06-22,127.56110516568067
2005-06-23,127.46859048983482
2005-06-24,126.66943824383934
2005-06-27,126.71495174266099
2005-06-28,127.66573990842028
2005-06-29,125.69865979684027
2005-06-30,124.78421110122062
2005-07-01,124.94929546310327
2005-07-04,125.70719508014513
2005-07-05,128.21219753730935
2005-07-06,128.6891860920644
2005-07-07,130.7609918043731
2005-07-08,131.50278030376364
2005-07-11,135.8670140647438
2005-07-12,135.92281953923603
2005-07-13,135.6931030659123
2005-07-14,134.23513578370776
2005-07-15,134.06621031623115
2005-07-18,133.55912846880906
2005-07-19,135.18360283224806
2005-07-20,136.6458002663408
2005-07-21,135.92789842183782
2005-07-22,136.86559430513645
2005-07-25,134.61791981477094
2005-07-26,137.29371887558807
2005-07-27,140.12350527246383
2005-07-28,143.20303779014407
2005-07-29,144.0870603361824
2005-08-01,146.42401078316783
2005-08-02,149.97752076157292
2005-08-03,148.90315257098317
2005-08-04,152.29454459645837
2005-08-05,151.08415884215012
2005-08-08,148.63962169518854
2005-08-09,148.0206813687694
2005-08-10,149.32865704621594
2005-08-11,151.36699821669444
2005-08-12,149.95440109689312
2005-08-15,149.95440109689312
2005-08-16,147.8819497156804
2005-08-17,148.0759835513823
2005-08-18,146.38224748146592
2005-08-19,146.4077649124704
2005-08-22,151.07330574458678
2005-08-23,150.60499723394514
2005-08-24,151.68903418496586
2005-08-25,155.801066679323
2005-08-26,157.29571949868884
2005-08-29,160.08208416625422
2005-08-30,160.9871501144702
2005-08-31,161.6639236477885
2005-09-01,167.27601473565994
2005-09-02,164.7963012448389
2005-09-05,168.19515231521186
2005-09-06,167.20745503368562
2005-09-07,165.8878747460847
2005-09-08,167.65915491425417
2005-09-09,166.5766428257218
2005-09-12,162.86298304559162
2005-09-13,161.61004638129117
2005-09-14,164.17714687243551
2005-09-15,165.13799015753747
2005-09-16,166.6549285618793
2005-09-19,169.06036260031337
2005-09-20,169.57103429258385
2005-09-21,171.32586512253943
2005-09-22,172.02857883208668
2005-09-23,173.65141020520633
2005-09-26,175.04300704033975
2005-09-27,178.43545895977527
2005-09-28,183.5508492590892
2005-09-29,185.4807085394144
2005-09-30,186.38390728133984
2005-10-03,190.71972538716
2005-10-04,183.3110241072384
2005-10-05,177.01700787974295
2005-10-06,169.8873618601632
2005-10-07,175.2178898571421
2005-10-10,175.33720745323137
2005-10-11,172.02375293619443
2005-10-12,164.77521567720504
2005-10-13,160.42809452386078
2005-10-14,163.15674880205853
2005-10-17,164.41241114801332
2005-10-18,159.40173840954563
2005-10-19,161.75189664507997
2005-10-20,155.44085834893335
2005-10-21,158.1238134524716
2005-10-24,162.6018600438036
2005-10-25,158.8331123164962
2005-10-26,160.03759327464837
2005-10-27,154.68257284296496
2005-10-28,159.38827335269912
2005-10-31,159.99772248968299
2005-11-01,159.37197007863764
2005-11-02,164.35247049670696
2005-11-03,169.7470976872226
2005-11-04,167.37377762787506
2005-11-07,165.01390315353498
2005-11-08,163.86995971555982
2005-11-09,161.97322573617558
2005-11-10,157.95918697160383
2005-11-11,158.1620055147606
2005-11-14,159.19010503574756
2005-11-15,157.54335047456965
2005-11-16,159.03252599613617
2005-11-17,162.17570597969274
2005-11-18,160.4687064477504
2005-11-21,162.7763130027551
2005-11-22,165.76852811542042
2005-11-23,166.14651674475311
2005-11-24,165.80053178041842
2005-11-25,165.89748971675846
2005-11-28,157.9357749863671
2005-11-29,158.28027338195173
2005-11-30,160.55767965068137
2005-12-01,159.63733859887415
2005-12-02,165.6907607388696
2005-12-05,167.87637977307656
2005-12-06,168.28409186934343
2005-12-07,163.58529808864847
2005-12-08,163.6810019822231
2005-12-09,165.27123934304632
2005-12-12,164.03407593748932
2005-12-13,163.87060951058643
2005-12-14,165.06317352591375
2005-12-15,165.67376263014043
2005-12-16,163.7535875778604
2005-12-19,158.70764921478388
2005-12-20,158.9322149009154
2005-12-21,158.95734434454727
2005-12-22,160.33331411759258
2005-12-23,160.91182335424446
2005-12-26,161.875523445188
2005-12-27,158.04394021809097
2005-12-28,158.99902793934206
2005-12-29,161.90057658761742
2005-12-30,161.9407006462513
2006-01-02,163.90591857440046
2006-01-03,169.03696965859163
2006-01-04,168.6464979865451
2006-01-05,167.81630880888846
2006-01-06,170.4208024201776
2006-01-09,171.003624800784
2006-01-10,171.6121561960633
2006-01-11,175.31418590335088
2006-01-12,173.96900616537275
2006-01-13,175.30525012192723
2006-01-16,176.33629458824407
2006-01-17,179.68343004182725
2006-01-18,176.78401467930394
2006-01-19,188.14645271810633
2006-01-20,190.0926320186158
2006-01-23,192.89502714686125
2006-01-24,193.50822586269882
2006-01-25,190.7730685238308
2006-01-26,194.15609425161728
2006-01-27,198.31618940393247
2006-01-30,200.7543454350175
2006-01-31,201.4125765175629
2006-02-01,195.1679438362874
2006-02-02,188.47366605031715
2006-02-03,188.18794382231354
2006-02-06,191.3809891676578
2006-02-07,185.1021616393405
2006-02-08,190.00592972152498
2006-02-09,190.06590624841013
2006-02-10,189.46850757424625
2006-02-13,184.1526523868706
2006-02-14,183.98295115571344
2006-02-15,181.73914762407517
2006-02-16,186.30149459423072
2006-02-17,188.61776178682936
2006-02-20,192.6715841712022
2006-02-21,196.72246230704954
2006-02-22,193.3987981603215
2006-02-23,192.07423810972895
2006-02-24,194.57351734120735
2006-02-27,194.93065167277757
2006-02-28,192.06842429743634
2006-03-01,197.89637902066897
2006-03-02,208.72093348443968
2006-03-03,212.49429272716964
2006-03-06,209.24238037331068
2006-03-07,202.89799808106008
2006-03-08,203.1749949606757
2006-03-09,200.86171715352916
2006-03-10,203.82383858146042
2006-03-13,205.60507760734433
2006-03-14,210.55368823559314
2006-03-15,213.36384544678634
2006-03-16,213.5575838568048
2006-03-17,211.28970616781626
2006-03-20,210.97090745619155
2006-03-21,209.0544401830623
2006-03-22,208.8827813651966
2006-03-23,207.76130081460633
2006-03-24,207.54203657442204
2006-03-27,209.45025213457805
2006-03-28,206.16549748768622
2006-03-29,208.32768285388548
2006-03-30,208.12061306172177
2006-03-31,206.6911489343928
2006-04-03,211.0201818431544
2006-04-04,214.25339417622624
2006-04-05,223.5790719025945
2006-04-06,225.3141684269069
2006-04-07,220.82082787000192
2006-04-10,228.12998179527384
2006-04-11,226.46206873379734
2006-04-12,229.56531673967106
2006-04-13,229.3789056014334
2006-04-14,229.3789056014334
2006-04-17,237.86629007778808
2006-04-18,243.6402556608962
2006-04-19,243.13779720316063
2006-04-20,239.58786515145536
2006-04-21,246.8190758910056
2006-04-24,254.68612719402543
2006-04-25,252.98648912608408
2006-04-26,247.68687690526528
2006-04-27,238.32849744860366
2006-04-28,247.63156678688506
2006-05-01,247.28627998936398
2006-05-02,250.0128482017772
2006-05-03,237.5909934536557
2006-05-04,235.3686884546224
2006-05-05,241.7876471311186
2006-05-08,236.88040131748784
2006-05-09,241.79209330712362
2006-05-10,241.65236916538714
2006-05-11,238.1292765941276
2006-05-12,230.61834576045973
2006-05-15,221.10162146817606
2006-05-16,219.7482309483323
2006-05-17,208.62084647363753
2006-05-18,200.96558387736835
2006-05-19,203.01623841033347
2006-05-22,193.85834443353852
2006-05-23,199.86296239993428
2006-05-24,195.51199344722758
2006-05-25,195.22662076785275
2006-05-26,210.02631452912163
2006-05-29,213.8106582734793
2006-05-30,204.97005765772124
2006-05-31,202.98313155759786
2006-06-01,207.6667179240171
2006-06-02,209.0373853012555
2006-06-05,204.79810211943732
2006-06-06,202.4036150240084
2006-06-07,196.90182392531145
2006-06-08,196.76856230588274
2006-06-09,192.65359637496363
2006-06-12,182.71898604792364
2006-06-13,184.56268135570386
2006-06-14,186.83825489700948
2006-06-15,196.63027779937593
2006-06-16,195.15485169265742
2006-06-19,195.1358356943763
2006-06-20,190.5337041090924
2006-06-21,195.44568786964783
2006-06-22,195.80229811648954
2006-06-23,198.20422516986085
2006-06-26,204.26232704546956
2006-06-27,201.16173692450974
2006-06-28,205.0368290824349
2006-06-29,213.50914257580104
2006-06-30,217.30161480902123
2006-07-03,219.5972312255928
2006-07-04,219.6361253522914
2006-07-05,213.5505805249841
2006-07-06,215.99238654800195
2006-07-07,213.36634778022264
2006-07-10,214.36164389625233
2006-07-11,218.66208457152845
2006-07-12,215.23144595070187
2006-07-13,206.47214736140006
2006-07-14,208.811882855595
2006-07-17,202.5109289999555
2006-07-18,201.58512368909243
2006-07-19,210.45576263251635
2006-07-20,205.74732676036754
2006-07-21,202.62656659512626
2006-07-24,208.83917119486694
2006-07-25,211.37995173452353
2006-07-26,212.13733854436182
2006-07-27,211.19415717599554
2006-07-28,212.07862428891804
2006-07-31,215.48167891273636
2006-08-01,216.01472888094392
2006-08-02,219.26687954899364
2006-08-03,220.3515752698013
2006-08-04,214.70247353227316
2006-08-07,211.4501440690494
2006-08-08,207.00864068096374
2006-08-09,204.83149402719903
2006-08-10,205.2601189086785
2006-08-11,203.4451788001502
2006-08-14,199.75046274037163
2006-08-15,203.28548403067103
2006-08-16,205.98762024150048
2006-08-17,204.3311916889915
2006-08-18,206.8461482736702
2006-08-21,206.8461482736702
2006-08-22,207.97379626693646
2006-08-23,205.5610300396023
2006-08-24,207.26804630389935
2006-08-25,209.9207793102821
2006-08-28,208.55650171133794
2006-08-29,208.8909725800728
2006-08-30,206.40301150988842
2006-08-31,206.0954379988243
2006-09-01,209.53325085570583
2006-09-04,209.35339741931753
2006-09-05,209.80796899709375
2006-09-06,205.3334616907168
2006-09-07,204.5831014069185
2006-09-08,202.372742746943
2006-09-11,195.66943700776648
2006-09-12,199.3402734172954
2006-09-13,202.47235367280277
2006-09-14,201.72884215758782
2006-09-15,200.32845676124919
2006-09-18,205.06388156815538
2006-09-19,203.79495371041438
2006-09-20,204.63398622137748
2006-09-21,204.01623157747514
2006-09-22,202.66713021240022
2006-09-25,199.57167595792234
2006-09-26,202.24381568375395
2006-09-27,203.14155130416518
2006-09-28,204.8606754047464
2006-09-29,202.72073616811483
2006-10-02,205.52146342435276
2006-10-03,201.6531638331451
2006-10-04,203.13170826802087
2006-10-05,204.8089898377252
2006-10-06,203.32960949745993
2006-10-09,204.49275866308855
2006-10-10,203.73476992146706
2006-10-11,200.966315439353
2006-10-12,203.725104487072
2006-10-13,206.22386351043053
2006-10-16,206.0245652610849
2006-10-17,208.47917957780837
2006-10-18,212.2746737479192
2006-10-19,214.3513344530662
2006-10-20,214.11134936079767
2006-10-23,212.85701421039315
2006-10-24,215.7921490690929
2006-10-25,221.3372786691299
2006-10-26,221.412988401574
2006-10-27,223.04360212413133
2006-10-30,220.22024613209786
2006-10-31,221.67479445971992
2006-11-01,223.24119967454004
2006-11-02,229.05747346600435
2006-11-03,231.60988706800072
2006-11-06,231.60612875353817
2006-11-07,233.33390353873634
2006-11-08,240.24431528517525
2006-11-09,243.87575249427022
2006-11-10,242.75624621681496
2006-11-13,243.71077299234295
2006-11-14,245.01680541827415
2006-11-15,246.3124917626324
2006-11-16,242.07545540273753
2006-11-17,240.82704691460145
2006-11-20,242.87183844946742
2006-11-21,247.36227154876366
2006-11-22,251.7109572548534
2006-11-23,251.45582997354919
2006-11-24,252.88793579298678
2006-11-27,245.67248667334064
2006-11-28,247.71903790682944
2006-11-29,255.4447404829637
2006-11-30,256.93073247612097
2006-12-01,251.30629428836804
2006-12-04,255.15170772414967
2006-12-05,257.8934061439779
2006-12-06,256.7937312964966
2006-12-07,254.79132992506774
2006-12-08,254.99974819085514
2006-12-11,254.5439493714582
2006-12-12,255.38704770081696
2006-12-13,265.79571362163034
2006-12-14,266.68962884459813
2006-12-15,269.89800448000517
2006-12-18,267.51352999301946
2006-12-19,269.746875142636
2006-12-20,269.88822662953146
2006-12-21,271.78221597092215
2006-12-22,271.14391205023344
2006-12-25,271.14391205023344
2006-12-26,270.49273135991297
2006-12-27,271.14145466979534
2006-12-28,270.50193554930974
2006-12-29,270.9430312452728
2007-01-01,270.9430312452728
2007-01-02,278.2387117989744
2007-01-03,273.027764723934
2007-01-04,266.62845317135094
2007-01-05,265.5262914407693
2007-01-08,266.22503568904324
2007-01-09,259.04903653985707
2007-01-10,266.44303645299976
2007-01-11,265.05231970113357
2007-01-12,272.9718601916299
2007-01-15,273.86543813360964
2007-01-16,268.41329894467924
2007-01-17,264.92904646987756
2007-01-18,260.95888565018464
2007-01-19,263.3688263537969
2007-01-22,261.61281244918695
2007-01-23,265.3203650069612
2007-01-24,266.3881280063259
2007-01-25,262.0842640322991
2007-01-26,261.90837912021675
2007-01-29,260.8495890521721
2007-01-30,264.7074471057906
2007-01-31,266.9607455455438
2007-02-01,267.7457366089136
2007-02-02,267.7797541855349
2007-02-05,266.8958860361474
2007-02-06,271.31774354192515
2007-02-07,271.753395442249
2007-02-08,271.5139361109426
2007-02-09,269.69987502791673
2007-02-12,270.18100256212654
2007-02-13,272.3324815953083
2007-02-14,274.0891304717328
2007-02-15,272.98483173797325
2007-02-16,273.01580504091254
2007-02-19,274.7626091885849
2007-02-20,275.23108223600366
2007-02-21,275.22086729184366
2007-02-22,275.5647775219348
2007-02-23,276.8281546750963
2007-02-26,279.9568478755258
2007-02-27,258.63375347490927
2007-02-28,262.11799133586595
2007-03-01,258.9067524315828
2007-03-02,255.35073121818624
2007-03-05,249.0619037642341
2007-03-06,257.0848045952527
2007-03-07,255.99000167734957
2007-03-08,258.87934723118894
2007-03-09,257.637056454502
2007-03-12,259.9591172423464
2007-03-13,250.01362874453247
2007-03-14,252.59489521985157
2007-03-15,252.01793131804914
2007-03-16,248.68151440964812
2007-03-19,255.02395647383005
2007-03-20,254.6071091804166
2007-03-21,262.2178381511345
2007-03-22,259.4894124618834
2007-03-23,262.21479986422185
2007-03-26,260.7852079118681
2007-03-27,258.5849299788677
2007-03-28,263.36065318160155
2007-03-29,266.8511381178375
2007-03-30,264.8375379521263
2007-04-02,264.8588889306777
2007-04-03,268.1676845864114
2007-04-04,269.2525321215809
2007-04-05,269.4045540384103
2007-04-06,269.4045540384103
2007-04-09,269.4085947806959
2007-04-10,274.1793617883563
2007-04-11,272.28882881412375
2007-04-12,277.40981865011105
2007-04-13,279.73376460269793
2007-04-16,281.19334137670376
2007-04-17,278.8942211263006
2007-04-18,279.1738579734057
2007-04-19,275.95710099351805
2007-04-20,278.07008235994795
2007-04-23,276.59136023690365
2007-04-24,275.1909818992064
2007-04-25,276.1155141224204
2007-04-26,274.79797861362186
2007-04-27,277.3682850301796
2007-04-30,272.3091138401825
2007-05-01,272.3091138401825
2007-05-02,273.2150032038209
2007-05-03,277.47347548354816
2007-05-04,278.2221308172835
2007-05-07,269.1012072361055
2007-05-08,265.95187093646194
2007-05-09,269.91900678440254
2007-05-10,263.239735588832
2007-05-11,269.61061806618164
2007-05-14,268.47307295712704
2007-05-15,271.6072948149955
2007-05-16,273.7595173487415
2007-05-17,276.3436748325398
2007-05-18,278.77450112176854
2007-05-21,282.36032069932025
2007-05-22,281.3938959831854
2007-05-23,282.417250959654
2007-05-24,276.97305691969063
2007-05-25,276.9820359953368
2007-05-28,281.52495125539684
2007-05-29,283.76899101991313
2007-05-30,286.12250351350787
2007-05-31,292.952502911076
2007-06-01,294.4360279744142
2007-06-04,294.07680196608044
2007-06-05,293.3018822659041
2007-06-06,287.5145348822399
2007-06-07,279.49305515720124
2007-06-08,279.65781515150707
2007-06-11,280.6338365814094
2007-06-12,276.6805728470327
2007-06-13,280.6181218544253
2007-06-14,284.4255015416881
2007-06-15,285.5965531133276
2007-06-18,285.0580945728546
2007-06-19,288.99413781129
2007-06-20,285.39884856576504
2007-06-21,287.14354664292637
2007-06-22,285.9086122905972
2007-06-25,283.6991358023432
2007-06-26,282.98002591988507
2007-06-27,286.75324024104214
2007-06-28,286.3635190343551
2007-06-29,282.8213680071755
2007-07-02,290.8414276048346
2007-07-03,289.79880297188527
2007-07-04,291.37910965768225
2007-07-05,292.3716536263656
2007-07-06,294.7079526993659
2007-07-09,294.63679584961955
2007-07-10,295.1425664739566
2007-07-11,300.1705292675819
2007-07-12,301.6253948389382
2007-07-13,297.4286884310442
2007-07-16,289.1734615267123
2007-07-17,286.41437253234494
2007-07-18,288.407028186565
2007-07-19,291.3509214610452
2007-07-20,287.939576276063
2007-07-23,291.7532047136075
2007-07-24,283.1295322239763
2007-07-25,279.66513382985374
2007-07-26,274.8986845016712
2007-07-27,277.6245803606382
2007-07-30,281.015191764284
2007-07-31,280.22525097152123
2007-08-01,279.06228975666966
2007-08-02,277.15819019842155
2007-08-03,271.83101739006344
2007-08-06,268.1956961152395
2007-08-07,273.7510538742169
2007-08-08,283.20528748627527
2007-08-09,274.24668082366605
2007-08-10,271.9844761772411
2007-08-13,272.3962711642118
2007-08-14,267.06164204542875
2007-08-15,256.68970290180135
2007-08-16,240.94471460263614
2007-08-17,252.66967771419993
2007-08-20,252.36959496157024
2007-08-21,257.5776174985002
2007-08-22,263.88919959427506
2007-08-23,268.62709389090605
2007-08-24,272.5470180068348
2007-08-27,271.20118089042927
2007-08-28,260.39994550135907
2007-08-29,270.3509153239773
2007-08-30,270.42058285402976
2007-08-31,271.4761299900622
2007-09-03,271.50780362276606
2007-09-04,268.98827366512785
2007-09-05,265.0348546858289
2007-09-06,267.3412559350477
2007-09-07,261.92204416404934
2007-09-10,257.18977373788874
2007-09-11,259.53951113973864
2007-09-12,261.8133744621562
2007-09-13,267.2695222000846
2007-09-14,266.84413593303253
2007-09-17,263.7517513737152
2007-09-18,274.57894316429173
2007-09-19,284.62597655100046
2007-09-20,281.61855440237576
2007-09-21,284.8704141321388
2007-09-24,289.6839959358805
2007-09-25,288.3437152356102
2007-09-26,291.2695959714724
2007-09-27,292.8922226237887
2007-09-28,291.6265256187894
2007-10-01,300.33959915984286
2007-10-02,299.6875450233262
2007-10-03,297.47750801442726
2007-10-04,297.0149002117745
2007-10-05,298.6755290037482
2007-10-08,298.36610289916325
2007-10-09,300.1620033188541
2007-10-10,296.89019355501694
2007-10-11,295.86408715889604
2007-10-12,299.01412798299805
2007-10-15,299.2272696867718
2007-10-16,293.794355190218
2007-10-17,295.53918961252947
2007-10-18,296.59772200809476
2007-10-19,291.27373819554106
2007-10-22,288.6525285937423
2007-10-23,290.21445549038475
2007-10-24,287.28378599847167
2007-10-25,289.14079152457606
2007-10-26,299.101594919413
2007-10-29,299.7389117059081
2007-10-30,299.2487853389972
2007-10-31,302.60329805346123
2007-11-01,294.95925954327805
2007-11-02,296.3092463889808
2007-11-05,286.2932646592491
2007-11-06,286.1470334626154
2007-11-07,287.2195679337285
2007-11-08,276.7330941197403
2007-11-09,280.11809857474424
2007-11-12,270.8042596683352
2007-11-13,277.0219223997618
2007-11-14,281.0114711717558
2007-11-15,277.2056389615994
2007-11-16,280.9264798497235
2007-11-19,273.4841836286864
2007-11-20,274.40431070567763
2007-11-21,271.50841402019074
2007-11-22,269.96933063696093
2007-11-23,270.5160235673475
2007-11-26,268.9223463411575
2007-11-27,267.8560266391647
2007-11-28,275.54255491626907
2007-11-29,275.6893212229291
2007-11-30,273.3409523874683
2007-12-03,272.46296910997063
2007-12-04,270.84318249171906
2007-12-05,272.3431036670095
2007-12-06,273.76750894604413
2007-12-07,275.0875838048075
2007-12-10,274.6346491465288
2007-12-11,271.21848404524724
2007-12-12,270.11862586165853
2007-12-13,265.50221269128275
2007-12-14,262.77903516756993
2007-12-17,254.0193596465838
2007-12-18,257.3194460897029
2007-12-19,257.78247934126756
2007-12-20,256.4034416469539
2007-12-21,259.944872275262
2007-12-24,259.7793286533704
2007-12-25,259.7793286533704
2007-12-26,262.5567276625545
2007-12-27,259.8877789431015
2007-12-28,259.94128284820147
2007-12-31,260.044434150919
2008-01-01,260.044434150919
2008-01-02,259.7934244441449
2008-01-03,261.0007579016571
2008-01-04,257.0077614173541
2008-01-07,250.75094689221848
2008-01-08,257.1962107346292
2008-01-09,249.83305169563366
2008-01-10,246.5841743648278
2008-01-11,244.7489980624012
2008-01-14,252.67815088259172
2008-01-15,239.51259416028304
2008-01-16,239.30314352996726
2008-01-17,231.37131576512104
2008-01-18,229.06651638426504
2008-01-21,213.5064093886989
2008-01-22,226.0977859038855
2008-01-23,221.1418149009043
2008-01-24,233.15850708872242
2008-01-25,235.0217481833404
2008-01-28,238.9101747913171
2008-01-29,245.3855003203961
2008-01-30,245.91787852049873
2008-01-31,239.79572786127594
2008-02-01,244.98718394828384
2008-02-04,248.3284338574222
2008-02-05,241.86541592957937
2008-02-06,236.4752479951201
2008-02-07,230.39101005103754
2008-02-08,232.4949921528623
2008-02-11,232.78604965807807
2008-02-12,238.4809493962798
2008-02-13,236.99693449175436
2008-02-14,237.63654992038218
2008-02-15,237.12844574348296
2008-02-18,239.46442874459296
2008-02-19,238.92043802942416
2008-02-20,244.62264775914846
2008-02-21,248.10018216295953
2008-02-22,250.22343233774373
2008-02-25,257.46842993177074
2008-02-26,261.6673583454729
2008-02-27,261.24377523617693
2008-02-28,266.9721285602744
2008-02-29,262.73982163398836
2008-03-03,260.6729851918792
2008-03-04,268.1874716019488
2008-03-05,278.55548834709583
2008-03-06,278.4969877927347
2008-03-07,267.96914880316484
2008-03-10,264.0953240462513
2008-03-11,275.94336624151873
2008-03-12,274.61922217123157
2008-03-13,279.866600904043
2008-03-14,276.0102391197632
2008-03-17,265.38304767704125
2008-03-18,272.5979482921633
2008-03-19,256.12858910814424
2008-03-20,255.6822306670496
2008-03-21,255.6822306670496
2008-03-24,255.43941753251298
2008-03-25,268.7117980431862
2008-03-26,273.04344281824336
2008-03-27,272.4624747595658
2008-03-28,273.2329870517787
2008-03-31,278.0283283100154
2008-04-01,279.5019990422847
2008-04-02,279.56822128183035
2008-04-03,284.067896984203
2008-04-04,283.68659607082606
2008-04-07,281.31812374557853
2008-04-08,285.88965675547297
2008-04-09,284.0616555712254
2008-04-10,279.9374850747607
2008-04-11,279.53636018704583
2008-04-14,278.2108378344485
2008-04-15,277.67103373553624
2008-04-16,287.98862140553194
2008-04-17,287.9880985949417
2008-04-18,293.2869830221467
2008-04-21,299.90507241281915
2008-04-22,292.493109889167
2008-04-23,291.21031294091796
2008-04-24,285.70537569470207
2008-04-25,281.85238810481775
2008-04-28,282.67634819648595
2008-04-29,277.19241836266065
2008-04-30,284.4352512527238
2008-05-01,284.3453254698427
2008-05-02,287.33159830652534
2008-05-05,290.62613261067094
2008-05-06,294.1156123892875
2008-05-07,287.66209134365556
2008-05-08,290.2010988079151
2008-05-09,290.2785937036944
2008-05-12,298.7715015252694
2008-05-13,298.8893200068353
2008-05-14,302.92193134925503
2008-05-15,307.05893435188517
2008-05-16,311.89768337374545
2008-05-19,320.89675031781707
2008-05-20,323.0540022373044
2008-05-21,322.22017931897875
2008-05-22,327.03719069088703
2008-05-23,325.21009441980476
2008-05-26,324.52704284946384
2008-05-27,321.32584412426144
2008-05-28,327.7275007713909
2008-05-29,326.8521800556163
2008-05-30,329.6505840004271
2008-06-02,326.5578102733457
2008-06-03,329.0592009305329
2008-06-04,319.4934604715586
2008-06-05,343.30502642387995
2008-06-06,344.2666950318816
2008-06-09,343.42117605993667
2008-06-10,335.1331947427663
2008-06-11,330.8184060627789
2008-06-12,328.9596855145051
2008-06-13,328.29643807414413
2008-06-16,329.59255824420154
2008-06-17,332.9720779639237
2008-06-18,329.10169330452516
2008-06-19,351.27527413948906
2008-06-20,350.1604714311268
2008-06-23,353.48507975956716
2008-06-24,349.9812070242703
2008-06-25,355.0093200943548
2008-06-26,358.4715809977851
2008-06-27,369.76566810942467
2008-06-30,376.3355415636062
2008-07-01,369.1840186186806
