Date,INDONESIA
2005-02-25,369.6611366425075
2005-02-28,365.94164566421193
2005-03-01,372.08273184363776
2005-03-02,366.18351844752186
2005-03-03,369.60392065156464
2005-03-04,371.13377540226037
2005-03-07,373.4282898953045
2005-03-08,375.23801516017744
2005-03-09,377.46103572416064
2005-03-10,371.4785012709319
2005-03-11,371.4785012709319
2005-03-14,377.71435795857724
2005-03-15,377.5805427262148
2005-03-16,384.5163572499514
2005-03-17,382.9233507970256
2005-03-18,384.2122816282994
2005-03-21,384.2792891172345
2005-03-22,385.5155400703905
2005-03-23,382.36335049262664
2005-03-24,373.1721850384987
2005-03-25,373.1721850384987
2005-03-28,368.46008199843294
2005-03-29,357.05989290873464
2005-03-30,355.5849022401507
2005-03-31,361.9650821803081
2005-04-01,368.17392405706136
2005-04-04,370.7431971607594
2005-04-05,368.93869067013713
2005-04-06,370.2969679867697
2005-04-07,372.40581504095945
2005-04-08,370.222612546148
2005-04-11,369.7979193238323
2005-04-12,370.246758734311
2005-04-13,372.5711470925827
2005-04-14,368.9250354627004
2005-04-15,364.5798930263109
2005-04-18,352.00539353877303
2005-04-19,353.0345719812786
2005-04-20,356.78422351540377
2005-04-21,346.9549221259
2005-04-22,346.9549221259
2005-04-25,336.6534524088807
2005-04-26,342.776914576176
2005-04-27,346.8563112701169
2005-04-28,347.4054825540106
2005-04-29,345.1857466538605
2005-05-02,345.15527480703366
2005-05-03,346.2008379462229
2005-05-04,353.12586476575274
2005-05-05,353.033059019428
2005-05-06,361.2660382431645
2005-05-09,366.3314045258802
2005-05-10,365.40049956267944
2005-05-11,359.50132013430573
2005-05-12,361.02298397754583
2005-05-13,359.5422820892622
2005-05-16,355.1332876552321
2005-05-17,353.63911478402935
2005-05-18,350.42884653868055
2005-05-19,355.3522420824402
2005-05-20,357.1420956488723
2005-05-23,355.81449173510384
2005-05-24,355.7581176408231
2005-05-25,356.7291776036791
2005-05-26,359.00073739071445
2005-05-27,361.4298163014127
2005-05-30,362.8505119742361
2005-05-31,369.0580314891237
2005-06-01,367.1474776390045
2005-06-02,371.9504776782951
2005-06-03,371.4439421595547
2005-06-06,372.903061483416
2005-06-07,372.4311925199107
2005-06-08,370.3056135488106
2005-06-09,368.8574874042882
2005-06-10,369.88205058221035
2005-06-13,371.9482775997095
2005-06-14,375.56620105906234
2005-06-15,381.0827602982608
2005-06-16,383.37664019778515
2005-06-17,391.5727497866942
2005-06-20,392.3763115550333
2005-06-21,386.833607834258
2005-06-22,386.28357700582796
2005-06-23,387.308148690478
2005-06-24,388.1435070575816
2005-06-27,381.1682547361178
2005-06-28,383.33992645012063
2005-06-29,382.81040073187756
2005-06-30,378.4848319223899
2005-07-01,386.63908213499445
2005-07-04,383.1215239655835
2005-07-05,379.0725906523998
2005-07-06,377.67170946445594
2005-07-07,373.40248059025583
2005-07-08,373.03142557092315
2005-07-11,380.6893859554311
2005-07-12,382.70786702686826
2005-07-13,382.5634778876751
2005-07-14,383.180926590304
2005-07-15,383.03758620313386
2005-07-18,382.2429562239875
2005-07-19,382.6253725787613
2005-07-20,386.2330098579167
2005-07-21,395.54083831499395
2005-07-22,404.301211621246
2005-07-25,401.23768417451845
2005-07-26,404.97888052369154
2005-07-27,401.8262173434042
2005-07-28,405.1668166671302
2005-07-29,405.8690326537727
2005-08-01,406.0158724934045
2005-08-02,411.8245583800393
2005-08-03,411.3111053122277
2005-08-04,409.34770445675025
2005-08-05,403.13939999874503
2005-08-08,394.47645391607574
2005-08-09,394.73919680316027
2005-08-10,402.80805465749637
2005-08-11,396.6718611315557
2005-08-12,390.96515301355674
2005-08-15,375.68974019854215
2005-08-16,372.21078499448635
2005-08-17,372.58675548437975
2005-08-18,365.9240994847941
2005-08-19,360.67234977265724
2005-08-22,357.21950866991375
2005-08-23,350.81637490024985
2005-08-24,336.76934673222866
2005-08-25,341.94946945211274
2005-08-26,336.5277493865116
2005-08-29,307.35192528409243
2005-08-30,332.8564069771104
2005-08-31,342.08922656913694
2005-09-01,338.1970501991476
2005-09-02,335.90972715432247
2005-09-05,336.29306631784783
2005-09-06,340.4359480744991
2005-09-07,341.0414861634397
2005-09-08,351.0619037061376
2005-09-09,364.9433231119147
2005-09-12,370.45560933472353
2005-09-13,362.0961489310709
2005-09-14,353.6135552233903
2005-09-15,348.0018519735883
2005-09-16,347.53804255570066
2005-09-19,352.16902940777214
2005-09-20,347.1500210916827
2005-09-21,341.74028357654623
2005-09-22,330.25108980421254
2005-09-23,329.1247537864106
2005-09-26,338.65654329069713
2005-09-27,337.11316013623866
2005-09-28,330.0350628440692
2005-09-29,338.9604718241767
2005-09-30,351.6661151786226
2005-10-03,352.71392127039985
2005-10-04,362.20122898318465
2005-10-05,368.61649775826567
2005-10-06,360.4385631044944
2005-10-07,357.552238460548
2005-10-10,358.7352401135466
2005-10-11,358.46698028978557
2005-10-12,353.32887000884045
2005-10-13,349.52448960506115
2005-10-14,352.42653600724094
2005-10-17,351.32449875348067
2005-10-18,355.37758048256654
2005-10-19,346.8986947065208
2005-10-20,347.20546763764736
2005-10-21,348.35958768887656
2005-10-24,347.278869657149
2005-10-25,346.5434668083167
2005-10-26,345.1508145673597
2005-10-27,345.70223291043027
2005-10-28,342.9390507154765
2005-10-31,341.93481375487204
2005-11-01,345.9152569158341
2005-11-02,344.79745966504964
2005-11-03,345.0204408099927
2005-11-04,344.88318752672666
2005-11-07,343.6017290642791
2005-11-08,343.17668981506546
2005-11-09,343.9597957626985
2005-11-10,340.3033467640545
2005-11-11,335.11589381220807
2005-11-14,332.90386496792917
2005-11-15,334.98275811438043
2005-11-16,337.09236007328184
2005-11-17,338.2585172646563
2005-11-18,343.9486446321118
2005-11-21,348.2424571433341
2005-11-22,349.61279033555
2005-11-23,347.2573031240382
2005-11-24,354.01468915224933
2005-11-25,353.0684699691795
2005-11-28,356.50119100935314
2005-11-29,357.01377118931265
2005-11-30,362.9686733733633
2005-12-01,362.0962697408943
2005-12-02,371.6633626831971
2005-12-05,373.91959908339066
2005-12-06,375.4564045012317
2005-12-07,390.5624100081632
2005-12-08,395.0784715113337
2005-12-09,400.278729813646
2005-12-12,403.2778067703953
2005-12-13,405.3736351311187
2005-12-14,402.12053972960086
2005-12-15,393.1942636629399
2005-12-16,385.1916292093983
2005-12-19,395.17977864247973
2005-12-20,396.12082797312326
2005-12-21,396.448861170159
2005-12-22,398.05195836483773
2005-12-23,395.1004513651336
2005-12-26,395.1004513651336
2005-12-27,397.11409545437243
2005-12-28,397.10293662071746
2005-12-29,395.7637499822014
2005-12-30,395.36155104929264
2006-01-02,399.4690484635924
2006-01-03,409.43287777863503
2006-01-04,422.81352123245745
2006-01-05,424.72978202330074
2006-01-06,430.02673414335464
2006-01-09,443.9210098770788
2006-01-10,444.3907675594884
2006-01-11,451.44942670069446
2006-01-12,455.14054145660623
2006-01-13,449.3446302905959
2006-01-16,438.3179954890153
2006-01-17,430.9816405277793
2006-01-18,421.8436782269478
2006-01-19,442.2353844596583
2006-01-20,437.8833215217927
2006-01-23,427.3655934194338
2006-01-24,427.88012290260457
2006-01-25,444.85503057609714
2006-01-26,441.25261349032286
2006-01-27,442.8929122232245
2006-01-30,444.11807194054757
2006-01-31,444.1653864957002
2006-02-01,450.9786135117797
2006-02-02,448.97800575019454
2006-02-03,451.53397177928014
2006-02-06,456.4642118275881
2006-02-07,463.71040760023925
2006-02-08,448.4602450621455
2006-02-09,454.13439772727793
2006-02-10,455.7122401504651
2006-02-13,454.69557651165985
2006-02-14,444.09056725122775
2006-02-15,447.23979229846526
2006-02-16,447.05970012916634
2006-02-17,449.52467816744155
2006-02-20,452.5671513251682
2006-02-21,445.88401567892646
2006-02-22,438.76402453931144
2006-02-23,439.80857768310926
2006-02-24,435.1418784898104
2006-02-27,446.58706379946824
2006-02-28,448.42394889926754
2006-03-01,453.206073385384
2006-03-02,457.7346371224212
2006-03-03,463.1974140340463
2006-03-06,462.7789132873556
2006-03-07,452.5557518840346
2006-03-08,444.82174834187754
2006-03-09,447.9037492139575
2006-03-10,455.7040611377071
2006-03-13,453.2013109526713
2006-03-14,456.97679759007576
2006-03-15,458.5790046796517
2006-03-16,470.9338272438757
2006-03-17,488.3946408326012
2006-03-20,499.96702427381746
2006-03-21,497.9233953942085
2006-03-22,486.207686246389
2006-03-23,489.25088947861667
2006-03-24,489.6539626832168
2006-03-27,494.0893910877605
2006-03-28,500.3005195961207
2006-03-29,492.930414762895
2006-03-30,494.28090904991666
2006-03-31,496.34789205243635
2006-04-03,503.35970258212654
2006-04-04,504.0843271884832
2006-04-05,510.9309729570813
2006-04-06,514.2407012377216
2006-04-07,518.4235714866983
2006-04-10,518.8565533114366
2006-04-11,518.3309942368917
2006-04-12,523.2121051551954
2006-04-13,528.1534424768087
2006-04-14,528.1534424768087
2006-04-17,529.4935517044402
2006-04-18,542.2518847115219
2006-04-19,565.2386120207117
2006-04-20,570.1187541281038
2006-04-21,564.6283817233597
2006-04-24,558.7377979721714
2006-04-25,567.1525669269987
2006-04-26,577.2575154311351
2006-04-27,574.1127635209649
2006-04-28,565.9963886193054
2006-05-01,572.6061317725388
2006-05-02,571.7280384459913
2006-05-03,580.0848135759471
2006-05-04,571.9480352950753
2006-05-05,570.967251076283
2006-05-08,584.7690897118481
2006-05-09,599.6991538775402
2006-05-10,603.1959692859558
2006-05-11,605.4589289599942
2006-05-12,590.461173254158
2006-05-15,533.3221400947457
2006-05-16,528.6294018778107
2006-05-17,548.6128661534641
2006-05-18,517.6641997420214
2006-05-19,514.0221415349762
2006-05-22,477.00864500752454
2006-05-23,485.9091279245661
2006-05-24,479.4384513734437
2006-05-25,479.4384513734437
2006-05-26,484.615972446591
2006-05-29,493.0871448287498
2006-05-30,507.15320933482053
2006-05-31,485.832170049987
2006-06-01,479.73966809896405
2006-06-02,494.38108205715196
2006-06-05,495.38798888733186
2006-06-06,477.98478679139896
2006-06-07,465.16072922323843
2006-06-08,443.91251838790924
2006-06-09,459.2106552689328
2006-06-12,456.45341605459356
2006-06-13,439.84028527433065
2006-06-14,439.7230708593347
2006-06-15,447.89531073611033
2006-06-16,484.57611066866
2006-06-19,474.2438324649785
2006-06-20,474.7253981426433
2006-06-21,475.11048939327685
2006-06-22,480.31505038475854
2006-06-23,471.47192728649725
2006-06-26,469.6962587361218
2006-06-27,474.14511739584617
2006-06-28,466.2897219874677
2006-06-29,464.79156192141005
2006-06-30,486.07101720594903
2006-07-03,500.4787172004087
2006-07-04,509.655127911618
2006-07-05,505.51199791655097
2006-07-06,506.4698493886744
2006-07-07,512.7008644225614
2006-07-10,508.83195346653935
2006-07-11,511.1817567879451
2006-07-12,506.98812700654634
2006-07-13,504.2880656210987
2006-07-14,487.0782369061794
2006-07-17,473.27125436119974
2006-07-18,475.1953134062299
2006-07-19,472.63625904449
2006-07-20,493.89780088384884
2006-07-21,495.2064239107025
2006-07-24,491.9378743630815
2006-07-25,495.152089141135
2006-07-26,495.90199947135557
2006-07-27,505.6682664589277
2006-07-28,507.41321178255635
2006-07-31,515.8749555005893
2006-08-01,524.3914007080635
2006-08-02,533.9174577593819
2006-08-03,527.1387827989209
2006-08-04,532.7515620790373
2006-08-07,539.2752525464336
2006-08-08,533.7351732607755
2006-08-09,540.9801900989778
2006-08-10,531.8367671137407
2006-08-11,538.3057961818566
2006-08-14,543.2291529773601
2006-08-15,546.1836597572153
2006-08-16,552.732880643503
2006-08-17,552.732880643503
2006-08-18,554.3790984778611
2006-08-21,554.3790984778611
2006-08-22,554.2912979562157
2006-08-23,552.7344019407437
2006-08-24,545.4238531068819
2006-08-25,539.5668213451254
2006-08-28,541.7945588168907
2006-08-29,549.6997409111634
2006-08-30,544.0653725966864
2006-08-31,546.2747901643277
2006-09-01,551.4524420439955
2006-09-04,564.3176936818995
2006-09-05,564.179457591298
2006-09-06,564.2531585453031
2006-09-07,561.7527153098671
2006-09-08,557.4113826015115
2006-09-11,549.6588704434632
2006-09-12,541.2904444068464
2006-09-13,550.8628992931716
2006-09-14,555.0911951096593
2006-09-15,559.4275479224391
2006-09-18,561.685271322855
2006-09-19,567.1125724266535
2006-09-20,563.3202053938579
2006-09-21,575.5462260171003
2006-09-22,572.8408643035074
2006-09-25,567.3329015807412
2006-09-26,566.2556377632374
2006-09-27,573.3576627928265
2006-09-28,574.0943707150237
2006-09-29,574.6291965226674
2006-10-02,572.5448198873528
2006-10-03,574.4252487189203
2006-10-04,573.2276949864696
2006-10-05,575.8192474445144
2006-10-06,577.66170304467
2006-10-09,574.037287418809
2006-10-10,578.1031195513108
2006-10-11,577.7562809201115
2006-10-12,577.2070689213908
2006-10-13,588.0819109633484
2006-10-16,584.5266098797254
2006-10-17,587.0529036889667
2006-10-18,586.7239087355741
2006-10-19,587.8432672776808
2006-10-20,588.8619652905421
2006-10-23,588.3800815218918
2006-10-24,588.3800815218918
2006-10-25,588.3800815218918
2006-10-26,591.932321311541
2006-10-27,592.094806165044
2006-10-30,593.386085831948
2006-10-31,594.9151108057796
2006-11-01,599.4411027631373
2006-11-02,605.3658735498661
2006-11-03,605.8393888671668
2006-11-06,618.4740740138242
2006-11-07,626.9699238349714
2006-11-08,623.9083651183311
2006-11-09,630.575347129688
2006-11-10,633.8507000392351
2006-11-13,621.8483903452786
2006-11-14,636.1058225023245
2006-11-15,632.7529191925956
2006-11-16,632.8120084507157
2006-11-17,632.225340047379
2006-11-20,640.4956483595997
2006-11-21,638.7752053297405
2006-11-22,647.1627574269124
2006-11-23,645.6035786039871
2006-11-24,653.8213179909001
2006-11-27,660.2469428190461
2006-11-28,638.6160026781756
2006-11-29,647.7961692678771
2006-11-30,652.7212476213649
2006-12-01,656.7485144565978
2006-12-04,655.2446389830296
2006-12-05,678.8064231878815
2006-12-06,682.6913769925383
2006-12-07,681.627113436821
2006-12-08,676.8733091319282
2006-12-11,667.4400493228106
2006-12-12,665.2774377318709
2006-12-13,663.4586937382696
2006-12-14,668.0618432836407
2006-12-15,677.8232009704826
2006-12-18,673.9976729353709
2006-12-19,651.1164005363222
2006-12-20,665.4817506418868
2006-12-21,675.8230698088037
2006-12-22,673.4070764466416
2006-12-25,673.4070764466416
2006-12-26,672.4320254239526
2006-12-27,682.7644079318544
2006-12-28,683.7034669200187
2006-12-29,687.0484330115827
2007-01-01,687.0484330115827
2007-01-02,701.0204178238083
2007-01-03,701.1577996148355
2007-01-04,693.9733988304333
2007-01-05,695.3110203362252
2007-01-08,685.0323457359611
2007-01-09,672.6876024697923
2007-01-10,642.1604583662687
2007-01-11,635.6679333378213
2007-01-12,625.5809963253186
2007-01-15,645.3410450895129
2007-01-16,657.3112068239536
2007-01-17,654.9210879726603
2007-01-18,660.7884788596504
2007-01-19,673.0860479284316
2007-01-22,682.2394848504392
2007-01-23,677.3391235900525
2007-01-24,677.7142520877466
2007-01-25,664.1350141428815
2007-01-26,654.9229418372811
2007-01-29,657.5750546829519
2007-01-30,659.7759142856615
2007-01-31,654.3491401477648
2007-02-01,659.5053464219294
2007-02-02,664.0230623484528
2007-02-05,659.945773844943
2007-02-06,654.7502303494477
2007-02-07,656.2314547117622
2007-02-08,646.9528760109056
2007-02-09,640.8924122761885
2007-02-12,638.7398663105017
2007-02-13,633.734757915121
2007-02-14,646.6323413669361
2007-02-15,665.1266820821141
2007-02-16,667.7103580190675
2007-02-19,666.4936660342762
2007-02-20,667.8055617888723
2007-02-21,670.7282451226654
2007-02-22,665.7550698457974
2007-02-23,654.4086130982239
2007-02-26,651.9229745422977
2007-02-27,642.9901677867559
2007-02-28,631.5277462342539
2007-03-01,638.2323803366249
2007-03-02,639.0891045337609
2007-03-05,610.1976082045907
2007-03-06,626.3858875534336
2007-03-07,631.6271968354092
2007-03-08,643.5141526582814
2007-03-09,640.0644775681418
2007-03-12,653.6480510885478
2007-03-13,650.069703694319
2007-03-14,636.1088931640278
2007-03-15,641.5284959052156
2007-03-16,639.7725000041358
2007-03-19,639.7725000041358
2007-03-20,646.2338735019389
2007-03-21,648.0270510694876
2007-03-22,663.0918659623014
2007-03-23,661.8168773828974
2007-03-26,667.0765835421465
2007-03-27,669.1602288944556
2007-03-28,658.358678428687
2007-03-29,666.1148254469119
2007-03-30,672.7864334910407
2007-04-02,680.6887124477636
2007-04-03,700.03191719408
2007-04-04,710.5840290399417
2007-04-05,699.7334416758476
2007-04-06,699.7334416758476
2007-04-09,707.595850961277
2007-04-10,712.4598301848059
2007-04-11,716.4306728493812
2007-04-12,711.7599620008556
2007-04-13,717.040614356909
2007-04-16,724.5005405021889
2007-04-17,726.0823587035447
2007-04-18,721.7403883374403
2007-04-19,702.4306415055361
2007-04-20,723.8057449626427
2007-04-23,731.4264698610754
2007-04-24,726.7062443066892
2007-04-25,732.8642752293657
2007-04-26,744.2215815804402
2007-04-27,742.738013454046
2007-04-30,728.0969745892875
2007-05-01,729.2481075636066
2007-05-02,729.2861666981132
2007-05-03,736.7586016522707
2007-05-04,747.9392263767661
2007-05-07,754.8100444264968
2007-05-08,746.1632470706478
2007-05-09,756.1148086021014
2007-05-10,763.7762131931111
2007-05-11,740.6008150281351
2007-05-14,754.0079431458398
2007-05-15,750.6459051564967
2007-05-16,762.3712469289677
2007-05-17,763.2380704047255
2007-05-18,761.0746971892926
2007-05-21,772.1420595594309
2007-05-22,779.8944042222167
2007-05-23,787.5653621639252
2007-05-24,772.8646783819585
2007-05-25,760.1029202029617
2007-05-28,766.4118026917168
2007-05-29,751.0305673054457
2007-05-30,749.511784876328
2007-05-31,760.816556542428
2007-06-01,760.816556542428
2007-06-04,779.6285020523972
2007-06-05,772.5433882534612
2007-06-06,764.4005231225825
2007-06-07,763.5596626121226
2007-06-08,729.3578598938095
2007-06-11,742.0323982683029
2007-06-12,760.8933554696246
2007-06-13,744.3895671335215
2007-06-14,755.1890259562477
2007-06-15,760.8769702836373
2007-06-18,776.84602409097
2007-06-19,779.6006328981435
2007-06-20,784.4495563358494
2007-06-21,772.0064342646967
2007-06-22,777.0134136192263
2007-06-25,776.6800002262602
2007-06-26,774.4789811383225
2007-06-27,763.3526372593785
2007-06-28,763.2722725207042
2007-06-29,778.3750891850001
2007-07-02,794.8314770641514
2007-07-03,802.0364598450356
2007-07-04,807.1575507889166
2007-07-05,818.4414412966131
2007-07-06,818.7404979388336
2007-07-09,844.8555251963246
2007-07-10,849.0163848064603
2007-07-11,837.6253989354052
2007-07-12,840.18965517956
2007-07-13,853.3842163174684
2007-07-16,845.980267476552
2007-07-17,847.5928695580257
2007-07-18,838.1351506757064
2007-07-19,857.9637783730827
2007-07-20,874.7930445632712
2007-07-23,876.7790346894589
2007-07-24,886.7484913886682
2007-07-25,874.2585514221778
2007-07-26,857.339268437014
2007-07-27,827.8169299106588
2007-07-30,828.6583701625132
2007-07-31,850.3264071300156
2007-08-01,809.5288813520759
2007-08-02,816.513361028497
2007-08-03,821.0598675742168
2007-08-06,788.8230795468894
2007-08-07,782.1449081571413
2007-08-08,822.3928436024172
2007-08-09,811.331821072064
2007-08-10,797.1513039423038
2007-08-13,802.7784934559141
2007-08-14,787.7367869423875
2007-08-15,728.381275720438
2007-08-16,688.6260803859515
2007-08-17,688.6260803859515
2007-08-20,746.8462568130365
2007-08-21,722.7352606723044
2007-08-22,752.6159115761116
2007-08-23,774.0500765115689
2007-08-24,778.553343822061
2007-08-27,792.2012485612311
2007-08-28,785.4933521609375
2007-08-29,772.5252031189489
2007-08-30,778.9846739129849
2007-08-31,800.3693119801202
2007-09-03,811.6390478177059
2007-09-04,811.023400048236
2007-09-05,813.8528033938975
2007-09-06,812.7933857340914
2007-09-07,823.614225471844
2007-09-10,808.7859707239093
2007-09-11,807.9850345502779
2007-09-12,808.5597298112624
2007-09-13,814.4443281714325
2007-09-14,817.5108277521273
2007-09-17,817.8972158254479
2007-09-18,826.2094451747025
2007-09-19,872.3746970804273
2007-09-20,875.4853267465386
2007-09-21,889.3058183683496
2007-09-24,897.1415881387309
2007-09-25,882.0905172793242
2007-09-26,893.2293638885619
2007-09-27,904.6778233060188
2007-09-28,897.4630641473839
2007-10-01,923.1876780587265
2007-10-02,952.8079668123823
2007-10-03,945.8486333177325
2007-10-04,955.5241849373689
2007-10-05,969.3947768649358
2007-10-08,986.1701492522352
2007-10-09,996.2319799407975
2007-10-10,1020.6376633048783
2007-10-11,1047.8778863872842
2007-10-12,1047.8778863872842
2007-10-15,1047.8778863872842
2007-10-16,1047.8778863872842
2007-10-17,1046.1564706270278
2007-10-18,1034.1423580739897
2007-10-19,1013.9301358138666
2007-10-22,959.1833089782014
2007-10-23,1003.805728093713
2007-10-24,987.3630152367484
2007-10-25,1021.9899490319117
2007-10-26,1037.9759948894045
2007-10-29,1060.7018367385358
2007-10-30,1053.9007619874108
2007-10-31,1045.017745176051
2007-11-01,1070.6459843162484
2007-11-02,1070.5805319986273
2007-11-05,1045.7446666167782
2007-11-06,1062.831189668913
2007-11-07,1083.1695304723282
2007-11-08,1063.4160800365296
2007-11-09,1075.2627502082757
2007-11-12,1047.2385408798366
2007-11-13,1036.5837798201967
2007-11-14,1043.5519505772559
2007-11-15,1037.4902781072828
2007-11-16,1016.387050276056
2007-11-19,1003.5983873219379
2007-11-20,989.5420826508584
2007-11-21,967.934485278143
2007-11-22,973.4094063143613
2007-11-23,985.3797574810658
2007-11-26,1014.8231550581194
2007-11-27,1004.1692350270714
2007-11-28,1037.6111163687003
2007-11-29,1053.4203618074778
2007-11-30,1047.0773058423372
2007-12-03,1071.263758915707
2007-12-04,1095.3559309521322
2007-12-05,1100.0488296910523
2007-12-06,1111.4758196043847
2007-12-07,1103.3139144296783
2007-12-10,1109.016665226722
2007-12-11,1113.956716047071
2007-12-12,1102.1269438663599
2007-12-13,1083.8835785152874
2007-12-14,1073.046971459236
2007-12-17,1031.3640630739449
2007-12-18,1016.9569167766358
2007-12-19,1019.8491314614816
2007-12-20,1019.8491314614816
2007-12-21,1020.1195767363323
2007-12-24,1021.4739574808042
2007-12-25,1021.4739574808042
2007-12-26,1046.6589799212966
2007-12-27,1055.1765594363776
2007-12-28,1059.0252018262013
2007-12-31,1059.2507062609793
2008-01-01,1059.2507062609793
2008-01-02,1052.743682995469
2008-01-03,1038.9778147843474
2008-01-04,1060.6688748064037
2008-01-07,1061.8757833689283
2008-01-08,1064.590072687874
2008-01-09,1083.0617524587553
2008-01-10,1083.0617524587553
2008-01-11,1083.5208958014332
2008-01-14,1075.222930168061
2008-01-15,1035.9197779095864
2008-01-16,976.9090260599799
2008-01-17,994.8003622080055
2008-01-18,984.4800270104032
2008-01-21,924.9935821200564
2008-01-22,852.008116704272
2008-01-23,940.9232014012564
2008-01-24,960.3301033240048
2008-01-25,1016.0258136201891
2008-01-28,1009.9893529769238
2008-01-29,1023.6484198287824
2008-01-30,1023.0079346529518
2008-01-31,1038.4201988641182
2008-02-01,1054.466973455296
2008-02-04,1089.2472566211977
2008-02-05,1093.8174920357756
2008-02-06,1060.4649090455603
2008-02-07,1060.4649090455603
2008-02-08,1060.981509001252
2008-02-11,1033.2052951755327
2008-02-12,1034.546350951711
2008-02-13,1049.056929584571
2008-02-14,1084.3810668396848
2008-02-15,1093.8897047433052
2008-02-18,1094.6253303009223
2008-02-19,1108.5665244673655
2008-02-20,1099.9608447367518
2008-02-21,1129.9228078277413
2008-02-22,1135.821944733834
2008-02-25,1140.6598545571405
2008-02-26,1138.0341663170293
2008-02-27,1144.9750840283891
2008-02-28,1152.1178834616417
2008-02-29,1126.883009320466
2008-03-03,1084.7755323559554
2008-03-04,1069.6152465426185
2008-03-05,1068.2295026367199
2008-03-06,1084.3110165237024
2008-03-07,1084.3110165237024
2008-03-10,1009.2246204569742
2008-03-11,1004.0613637698505
2008-03-12,1023.6122604907146
2008-03-13,968.567691771197
2008-03-14,945.7945258452738
2008-03-17,915.239258373776
2008-03-18,941.9206539243078
2008-03-19,936.864330924274
2008-03-20,936.864330924274
2008-03-21,936.864330924274
2008-03-24,945.0166948080622
2008-03-25,980.9829831589291
2008-03-26,986.0441206425392
2008-03-27,986.6365039750867
2008-03-28,1004.5152934217732
2008-03-31,990.873923240808
2008-04-01,958.9289440239219
2008-04-02,931.9260366508727
2008-04-03,883.1859501477418
2008-04-04,910.9330484510407
2008-04-07,914.8397644661187
2008-04-08,897.9920688708518
2008-04-09,866.1846101939017
2008-04-10,893.8063511591031
2008-04-11,924.3806344994119
2008-04-14,910.1555491035373
2008-04-15,918.5062987525141
2008-04-16,946.5566747731295
2008-04-17,951.2779484258335
2008-04-18,961.7566372242027
2008-04-21,956.014092426765
2008-04-22,929.7337217830581
2008-04-23,939.0820271391187
2008-04-24,915.7648928069301
2008-04-25,897.4491743208628
2008-04-28,911.9619339378426
2008-04-29,938.6130954291835
2008-04-30,932.6700313117861
2008-05-01,932.6700313117861
2008-05-02,951.5315840318051
2008-05-05,976.9507272713518
2008-05-06,968.4133625254092
2008-05-07,973.1608977397794
2008-05-08,968.5196820116562
2008-05-09,969.7331427857979
2008-05-12,971.1956723331804
2008-05-13,992.6573055538533
2008-05-14,993.9310066290551
2008-05-15,994.5457076736506
2008-05-16,1003.7932967649754
2008-05-19,1029.969978704152
2008-05-20,1029.969978704152
2008-05-21,1013.7740569781946
2008-05-22,1011.684540936875
2008-05-23,989.7020419883457
2008-05-26,950.6551769789189
2008-05-27,933.0161336106629
2008-05-28,963.0534210600425
2008-05-29,973.6297273173715
2008-05-30,969.7162736651707
2008-06-02,957.916246827887
2008-06-03,946.1419601563532
2008-06-04,922.4886138350074
2008-06-05,945.4021917592065
2008-06-06,945.6470307560438
2008-06-09,958.8915325600747
2008-06-10,942.0518606134092
2008-06-11,937.0612317042917
2008-06-12,955.455873850875
2008-06-13,944.2059135909466
2008-06-16,942.776081337188
2008-06-17,934.3468995316855
2008-06-18,935.1717246411456
2008-06-19,946.4790833313338
2008-06-20,953.5493417612998
2008-06-23,948.9916908096062
2008-06-24,948.6545564196928
2008-06-25,941.142201777607
2008-06-26,950.3991684909402
2008-06-27,937.5632669181635
2008-06-30,943.7008062977872
2008-07-01,964.0802918008318
2008-07-02,964.7584600378299
2008-07-03,907.6358859815897
2008-07-04,921.7951089129659
2008-07-07,916.5397900204042
2008-07-08,913.6222959538666
2008-07-09,919.7851143973857
2008-07-10,908.5072475454746
2008-07-11,906.8792284214496
2008-07-14,902.4685335974061
2008-07-15,888.3137032337745
2008-07-16,879.0482314982486
2008-07-17,854.5605067475185
2008-07-18,845.207949475513
2008-07-21,874.4249778751839
2008-07-22,888.2975985355894
2008-07-23,889.8151672343142
2008-07-24,907.5916810934741
2008-07-25,897.0735770554595
2008-07-28,918.0225004316484
2008-07-29,922.9481674931959
2008-07-30,922.9481674931959
2008-07-31,941.7908679838455
2008-08-01,905.6845212760084
2008-08-04,896.3599265352733
2008-08-05,875.8878498931962
2008-08-06,879.0212349649462
2008-08-07,882.6740523383019
2008-08-08,879.03121154899
2008-08-11,850.2791332345903
2008-08-12,819.2312064558477
2008-08-13,822.3523258434268
2008-08-14,842.7800919057174
2008-08-15,829.5880007436833
2008-08-18,829.5880007436833
2008-08-19,815.2476398182768
2008-08-20,832.8613076707975
2008-08-21,839.9433452318365
2008-08-22,855.774780563408
2008-08-25,859.1095382723158
2008-08-26,843.161545819303
2008-08-27,857.5660776596964
2008-08-28,867.2885566811834
2008-08-29,878.2155929001434
2008-09-01,872.9173223286841
2008-09-02,865.2819154220545
2008-09-03,843.7160185582086
2008-09-04,821.8700208133744
2008-09-05,786.085733081106
2008-09-08,796.77110781901
2008-09-09,757.4176598264088
2008-09-10,727.1803423121831
2008-09-11,709.8222016170731
2008-09-12,677.3109004867764
2008-09-15,642.3783007171334
2008-09-16,656.5436082708476
2008-09-17,676.340240284503
2008-09-18,683.5378510547048
2008-09-19,740.4746582510002
2008-09-22,752.3452656059372
