Date,USA
2004-11-16,2509.9645131088305
2004-11-17,2524.6460294013127
2004-11-18,2528.42695684029
2004-11-19,2500.09263373399
2004-11-22,2514.806130998284
2004-11-23,2514.099175984775
2004-11-24,2524.8562883103527
2004-11-25,2524.8562883103527
2004-11-26,2526.894707723416
2004-11-29,2518.900596570978
2004-11-30,2508.692481004714
2004-12-01,2546.557033680022
2004-12-02,2543.819189002364
2004-12-03,2545.6947006320565
2004-12-06,2544.0058957566935
2004-12-07,2515.36904121318
2004-12-08,2528.1253610444696
2004-12-09,2541.946967242474
2004-12-10,2539.287848140225
2004-12-13,2561.207107979522
2004-12-14,2571.9605193109724
2004-12-15,2578.492477671695
2004-12-16,2572.666648300031
2004-12-17,2554.43191035549
2004-12-20,2555.337873602919
2004-12-21,2579.302777990423
2004-12-22,2588.8327324126317
2004-12-23,2590.3832639154216
2004-12-24,2590.3832639154216
2004-12-27,2579.282504111648
2004-12-28,2598.0567516612437
2004-12-29,2598.3354963704874
2004-12-30,2598.8011756765095
2004-12-31,2595.3935403070095
2005-01-03,2573.1836746039007
2005-01-04,2543.415619142248
2005-01-05,2533.5702258577003
2005-01-06,2542.6858121135306
2005-01-07,2539.5197418990397
2005-01-10,2548.6433587251477
2005-01-11,2532.789329419905
2005-01-12,2543.693547664511
2005-01-13,2522.1300577875004
2005-01-14,2537.672385725495
2005-01-17,2537.672385725495
2005-01-18,2562.0791278691936
2005-01-19,2537.6759855177643
2005-01-20,2519.1790907821255
2005-01-21,2503.1369144991395
2005-01-24,2494.174462035052
2005-01-25,2503.2494529233286
2005-01-26,2516.1784321950886
2005-01-27,2516.3841265326105
2005-01-28,2509.530188134873
2005-01-31,2530.406777276797
2005-02-01,2547.4235196981253
2005-02-02,2555.8313454514955
2005-02-03,2548.428213171367
2005-02-04,2577.691138326194
2005-02-07,2574.605073285939
2005-02-08,2576.7745138796486
2005-02-09,2554.8724027483977
2005-02-10,2565.4526982171496
2005-02-11,2583.632847348896
2005-02-14,2586.0322787218884
2005-02-15,2594.315078697981
2005-02-16,2594.7617851897007
2005-02-17,2574.239151465335
2005-02-18,2576.2319238254577
2005-02-21,2576.2319238254577
2005-02-22,2538.5834106947045
2005-02-23,2552.803781470578
2005-02-24,2573.6407724926103
2005-02-25,2598.502172041384
2005-02-28,2581.5547745632985
2005-03-01,2595.9274398292364
2005-03-02,2596.118360835159
2005-03-03,2596.2788215375012
2005-03-04,2621.5414103629046
2005-03-07,2629.2291507107884
2005-03-08,2617.0201133018522
2005-03-09,2590.241326338686
2005-03-10,2594.8635964470386
2005-03-11,2576.257406953136
2005-03-14,2592.743448581697
2005-03-15,2573.5952314889264
2005-03-16,2552.2687625249396
2005-03-17,2556.606100023518
2005-03-18,2555.666940188459
2005-03-21,2544.0951115776984
2005-03-22,2518.682952664262
2005-03-23,2519.892237068967
2005-03-24,2518.51801827487
2005-03-25,2518.51801827487
2005-03-28,2524.6459780264863
2005-03-29,2506.4300723911515
2005-03-30,2540.9570402382597
2005-03-31,2539.1981345779654
2005-04-01,2522.668545129298
2005-04-04,2528.9916147798303
2005-04-05,2540.3224071097047
2005-04-06,2546.3157362679935
2005-04-07,2562.1587093042963
2005-04-08,2540.621998546552
2005-04-11,2540.3203976319624
2005-04-12,2555.1597278997383
2005-04-13,2525.320880485182
2005-04-14,2500.024426444129
2005-04-15,2460.1305151089728
2005-04-18,2467.0090511740127
2005-04-19,2482.289411239563
2005-04-20,2450.004959888988
2005-04-21,2497.5785998529477
2005-04-22,2480.973423399141
2005-04-25,2502.2363951454745
2005-04-26,2480.983213996323
2005-04-27,2491.0783959607415
2005-04-28,2463.0855021367115
2005-04-29,2492.4213595697174
2005-05-02,2503.993005089721
2005-05-03,2502.2434838071426
2005-05-04,2534.036557024611
2005-05-05,2527.9028672511195
2005-05-06,2525.239829924476
2005-05-09,2541.357065225107
2005-05-10,2515.1699845718263
2005-05-11,2526.038428923973
2005-05-12,2501.5661936988013
2005-05-13,2490.708274555164
2005-05-16,2515.866059899348
2005-05-17,2533.7851960222238
2005-05-18,2559.4354987154725
2005-05-19,2571.8002182243545
2005-05-20,2568.3097671821674
2005-05-23,2578.240900764278
2005-05-24,2578.563678228245
2005-05-25,2569.410656934398
2005-05-26,2586.1468733924985
2005-05-27,2588.9054148089567
2005-05-30,2588.9054148089567
2005-05-31,2572.538292332819
2005-06-01,2596.2540008817346
2005-06-02,2601.447480044798
2005-06-03,2584.1343133429796
2005-06-06,2587.536849088065
2005-06-07,2586.971678936947
2005-06-08,2581.1131086712426
2005-06-09,2595.0030864025434
2005-06-10,2588.7188858222435
2005-06-13,2595.1722071736062
2005-06-14,2601.355856167899
2005-06-15,2606.9728676203295
2005-06-16,2617.1752198955655
2005-06-17,2629.5753003681875
2005-06-20,2628.275546231981
2005-06-21,2622.985692527082
2005-06-22,2623.442376843946
2005-06-23,2595.9125953994494
2005-06-24,2576.5562848753616
2005-06-27,2574.988290982095
2005-06-28,2599.0538901423265
2005-06-29,2595.429403670525
2005-06-30,2577.7849587658216
2005-07-01,2584.9773262735157
2005-07-04,2584.9773262735157
2005-07-05,2607.4399933714435
2005-07-06,2587.373631791162
2005-07-07,2593.888402170919
2005-07-08,2624.0665841914342
2005-07-11,2640.4441225663168
2005-07-12,2646.3063421930938
2005-07-13,2648.116858214913
2005-07-14,2654.3630113426925
2005-07-15,2658.0704099806076
2005-07-18,2643.785711005302
2005-07-19,2662.5920763802983
2005-07-20,2675.160953247756
2005-07-21,2656.8018271377287
2005-07-22,2670.732182510313
2005-07-25,2659.8306415534184
2005-07-26,2665.2910492038277
2005-07-27,2677.534404666696
2005-07-28,2692.9206295091344
2005-07-29,2673.7281116505865
2005-08-01,2676.6762031254375
2005-08-02,2695.123969481091
2005-08-03,2696.8349642254857
2005-08-04,2676.971625129634
2005-08-05,2655.1492633998823
2005-08-08,2646.441362321403
2005-08-09,2664.361821684833
2005-08-10,2660.212062273313
2005-08-11,2679.3550471343565
2005-08-12,2664.224786853343
2005-08-15,2671.7583685600853
2005-08-16,2641.2424875512406
2005-08-17,2643.6216784879352
2005-08-18,2640.6674155163287
2005-08-19,2642.4978196806705
2005-08-22,2646.975818049165
2005-08-23,2638.8656064414877
2005-08-24,2622.370991855593
2005-08-25,2628.5073729763994
2005-08-26,2612.5739566659213
2005-08-29,2628.5972426163444
2005-08-30,2620.408417364535
2005-08-31,2647.264123007248
2005-09-01,2649.2447238544555
2005-09-02,2641.7269501659166
2005-09-05,2641.7269501659166
2005-09-06,2674.435538021274
2005-09-07,2681.640217338902
2005-09-08,2671.3970106551687
2005-09-09,2692.2797431982826
2005-09-12,2691.5792361241915
2005-09-13,2672.2075092540626
2005-09-14,2662.7620087674636
2005-09-15,2664.632468916407
2005-09-16,2686.232828128231
2005-09-19,2671.70050283448
2005-09-20,2651.55941025722
2005-09-21,2626.785918860768
2005-09-22,2636.3331635294717
2005-09-23,2638.1977349696426
2005-09-26,2639.745687415032
2005-09-27,2638.800469356295
2005-09-28,2641.0128711607063
2005-09-29,2664.5384675202044
2005-09-30,2669.0107372225475
2005-10-03,2665.916433308936
2005-10-04,2638.9997886436604
2005-10-05,2600.1406820946922
2005-10-06,2588.9502927752737
2005-10-07,2598.5378081150834
2005-10-10,2580.0268483470145
2005-10-11,2574.9430766565833
2005-10-12,2557.7692478552963
2005-10-13,2556.180882840003
2005-10-14,2577.652348824379
2005-10-17,2585.4084757646397
2005-10-18,2558.965224034131
2005-10-19,2597.2089493173357
2005-10-20,2559.1657623103843
2005-10-21,2565.918131833852
2005-10-24,2609.0168859676583
2005-10-25,2602.462098868886
2005-10-26,2590.3628528273944
2005-10-27,2562.753594523384
2005-10-28,2604.795933872039
2005-10-31,2624.3799381660583
2005-11-01,2615.752605540782
2005-11-02,2643.8908362714337
2005-11-03,2656.7845663673297
2005-11-04,2657.6678281063905
2005-11-07,2663.5652548386606
2005-11-08,2654.7218198016544
2005-11-09,2658.817217421457
2005-11-10,2681.7222403265496
2005-11-11,2690.287130132104
2005-11-14,2688.769734142087
2005-11-15,2679.02379651377
2005-11-16,2684.564396057606
2005-11-17,2711.2306105040525
2005-11-18,2723.1676550454795
2005-11-21,2737.9773210089393
2005-11-22,2752.3997895517114
2005-11-23,2762.463377220229
2005-11-24,2762.463377220229
2005-11-25,2768.5019055949347
2005-11-28,2744.1580425398392
2005-11-29,2744.520110950113
2005-11-30,2728.3663012085185
2005-12-01,2762.137176136977
2005-12-02,2763.388628595408
2005-12-05,2756.040879130076
2005-12-06,2758.89148556763
2005-12-07,2745.3660826889427
2005-12-08,2743.2685262868163
2005-12-09,2750.7933167603937
2005-12-12,2754.545277110977
2005-12-13,2770.2204441075955
2005-12-14,2781.60204072402
2005-12-15,2777.584178391973
2005-12-16,2769.691480108126
2005-12-19,2751.894978257913
2005-12-20,2751.9948533886973
2005-12-21,2758.8621456969922
2005-12-22,2770.927979117657
2005-12-23,2772.3841901529563
2005-12-26,2772.3841901529563
2005-12-27,2745.91647614231
2005-12-28,2750.1391672289274
2005-12-29,2741.9047784952027
2005-12-30,2728.81208391844
2006-01-02,2728.81208391844
2006-01-03,2773.79459034784
2006-01-04,2785.152688736378
2006-01-05,2785.613131588882
2006-01-06,2813.225807025258
2006-01-09,2823.875688774128
2006-01-10,2823.748808590592
2006-01-11,2833.5243300612706
2006-01-12,2814.931840212435
2006-01-13,2818.0885521899395
2006-01-16,2818.0885521899395
2006-01-17,2807.612413540077
2006-01-18,2796.1823881024925
2006-01-19,2811.961121125997
2006-01-20,2758.9990177681207
2006-01-23,2764.964169500769
2006-01-24,2773.397591674822
2006-01-25,2767.095080134519
2006-01-26,2787.157481525771
2006-01-27,2808.020164636446
2006-01-30,2811.591184941158
2006-01-31,2802.4605533869526
2006-02-01,2806.3019193380555
2006-02-02,2780.9402973068804
2006-02-03,2766.1837551488156
2006-02-06,2768.8173984697823
2006-02-07,2745.863049875159
2006-02-08,2769.38772942744
2006-02-09,2764.7183638031634
2006-02-10,2771.6616386591068
2006-02-13,2760.7014929204756
2006-02-14,2788.0187617927236
2006-02-15,2798.3117237442216
2006-02-16,2819.4522784380547
2006-02-17,2814.5389677403955
2006-02-20,2814.5389677403955
2006-02-21,2805.427950187046
2006-02-22,2826.3058772212885
2006-02-23,2817.163841981938
2006-02-24,2821.6256190222
2006-02-27,2832.7452363944435
2006-02-28,2803.453564493611
2006-03-01,2827.1204414171657
2006-03-02,2823.2421356662876
2006-03-03,2819.112333581249
2006-03-06,2799.3296408791834
2006-03-07,2793.148572137394
2006-03-08,2798.001406843515
2006-03-09,2783.537962182688
2006-03-10,2802.865394845535
2006-03-13,2808.8752360476533
2006-03-14,2838.637769663092
2006-03-15,2851.2366467082065
2006-03-16,2855.25481780203
2006-03-17,2860.3683051910875
2006-03-20,2855.9381995926583
2006-03-21,2838.2692353057687
2006-03-22,2854.6628513626915
2006-03-23,2848.413485488149
2006-03-24,2852.4782212161567
2006-03-27,2849.000985284064
2006-03-28,2831.4783998228004
2006-03-29,2854.030009872419
2006-03-30,2848.594728679345
2006-03-31,2838.248121574747
2006-04-03,2843.5164929700577
2006-04-04,2860.66092657913
2006-04-05,2873.1545931468945
2006-04-06,2867.979565249359
2006-04-07,2839.3901008091757
2006-04-10,2841.2144577976983
2006-04-11,2819.656353258175
2006-04-12,2822.524846152272
2006-04-13,2824.9651368607338
2006-04-14,2824.9651368607338
2006-04-17,2816.674513818944
2006-04-18,2864.894117520357
2006-04-19,2870.718059504259
2006-04-20,2874.077756990585
2006-04-21,2872.4802873247468
2006-04-24,2866.6486362311257
2006-04-25,2853.521963542173
2006-04-26,2861.36965961234
2006-04-27,2872.6062298321135
2006-04-28,2874.6188373963796
2006-05-01,2862.5590605165557
2006-05-02,2878.632561516585
2006-05-03,2867.864611210552
2006-05-04,2878.2762047356055
2006-05-05,2908.789356048985
2006-05-08,2907.360379563031
2006-05-09,2908.1390025785454
2006-05-10,2903.8256776000226
2006-05-11,2867.297219665151
2006-05-12,2834.457335562322
2006-05-15,2841.075678041515
2006-05-16,2835.830709862575
2006-05-17,2788.42649542654
2006-05-18,2769.5310673600575
2006-05-19,2780.736353089679
2006-05-22,2769.243591436801
2006-05-23,2756.6589978545617
2006-05-24,2760.8829188414998
2006-05-25,2792.780340196192
2006-05-26,2808.614163499496
2006-05-29,2808.614163499496
2006-05-30,2764.617141971826
2006-05-31,2787.750511095314
2006-06-01,2822.9623746528255
2006-06-02,2828.9633002725245
2006-06-05,2778.0589209281616
2006-06-06,2773.337622094878
2006-06-07,2755.6806016606465
2006-06-08,2758.2873439346317
2006-06-09,2746.7210710418462
2006-06-12,2709.7943315207003
2006-06-13,2681.5653675393078
2006-06-14,2695.497803741176
2006-06-15,2754.8646379861575
2006-06-16,2744.9295262987384
2006-06-19,2719.0486322943175
2006-06-20,2717.8670420180056
2006-06-21,2746.463845439341
2006-06-22,2731.699993403166
2006-06-23,2731.410212900453
2006-06-26,2744.746548139296
2006-06-27,2719.496723954115
2006-06-28,2734.1148094829064
2006-06-29,2794.3109286529307
2006-06-30,2789.817852206243
2006-07-03,2812.5359055750146
2006-07-04,2812.5359055750146
2006-07-05,2790.7298669454826
2006-07-06,2797.711498936863
2006-07-07,2778.1390998437278
2006-07-10,2780.910050680864
2006-07-11,2791.9260879400376
2006-07-12,2761.3232306377317
2006-07-13,2725.101754776704
2006-07-14,2710.3016693489726
2006-07-17,2706.375125250137
2006-07-18,2711.1316127661926
2006-07-19,2762.58070234968
2006-07-20,2736.85755239708
2006-07-21,2715.4734675908458
2006-07-24,2761.1611072153723
2006-07-25,2780.7997416196226
2006-07-26,2779.516480748304
2006-07-27,2766.658610713733
2006-07-28,2801.2307000359024
2006-07-31,2798.2807376991705
2006-08-01,2784.6787393257796
2006-08-02,2802.0009412787645
2006-08-03,2806.7766696225094
2006-08-04,2804.296796888371
2006-08-07,2796.700638156384
2006-08-08,2786.0647426052815
2006-08-09,2773.6800078465776
2006-08-10,2786.665120129175
2006-08-11,2774.9512640612984
2006-08-14,2778.465433369425
2006-08-15,2817.8061143398995
2006-08-16,2841.6064012018637
2006-08-17,2846.1545642468664
2006-08-18,2856.8071405854625
2006-08-21,2845.718788858877
2006-08-22,2848.210506168213
2006-08-23,2834.8197232652547
2006-08-24,2841.687890596557
2006-08-25,2839.78510719489
2006-08-28,2855.0199196941267
2006-08-29,2861.4504900976294
2006-08-30,2863.4737855830085
2006-08-31,2863.813216970692
2006-09-01,2879.6221479380874
2006-09-04,2879.6221479380874
2006-09-05,2885.3327557767307
2006-09-06,2856.138756193539
2006-09-07,2842.872349482355
2006-09-08,2853.319735218747
2006-09-11,2854.1555678715654
2006-09-12,2884.8428836956455
2006-09-13,2896.7133946025883
2006-09-14,2892.05982278907
2006-09-15,2899.681293930721
2006-09-18,2902.5863083160484
2006-09-19,2895.872469242295
2006-09-20,2910.670205798193
2006-09-21,2895.062394222578
2006-09-22,2887.3983870506418
2006-09-25,2913.0425836183176
2006-09-26,2935.136943738665
2006-09-27,2937.221327759765
2006-09-28,2943.1565137085827
2006-09-29,2935.6753634690326
2006-10-02,2925.2752850485476
2006-10-03,2930.6867226458944
2006-10-04,2966.923426841464
2006-10-05,2975.9112496189514
2006-10-06,2967.0849016495586
2006-10-09,2971.0554520868527
2006-10-10,2977.882414199894
2006-10-11,2970.002402183417
2006-10-12,2998.558873759158
2006-10-13,3005.481499905934
2006-10-16,3013.998154957003
2006-10-17,3002.02404322113
2006-10-18,3006.324208054342
2006-10-19,3009.2340946928057
2006-10-20,3011.189561948645
2006-10-23,3029.9253582102147
2006-10-24,3030.1399832914058
2006-10-25,3041.1981910018944
2006-10-26,3059.6661972668307
2006-10-27,3033.8411195969434
2006-10-30,3034.995656026023
2006-10-31,3035.091833461392
2006-11-01,3012.11242448724
2006-11-02,3011.396548609872
2006-11-03,3005.26512689563
2006-11-06,3039.415059872367
2006-11-07,3045.774601791882
2006-11-08,3053.852381391854
2006-11-09,3038.3540251548125
2006-11-10,3044.0569414085307
2006-11-13,3051.7941916508826
2006-11-14,3071.9751017417193
2006-11-15,3080.3897766037167
2006-11-16,3086.9604039655774
2006-11-17,3089.9996480721916
2006-11-20,3089.4081015104775
2006-11-21,3094.728064327704
2006-11-22,3102.857121486879
2006-11-23,3102.857121486879
2006-11-24,3092.4621666881276
2006-11-27,3049.3550211857087
2006-11-28,3060.088267986738
2006-11-29,3090.0527793759925
2006-11-30,3093.057356537258
2006-12-01,3085.7000358673886
2006-12-04,3112.7700487587117
2006-12-05,3124.7281115994683
2006-12-06,3120.994082496491
2006-12-07,3108.1315319071145
2006-12-08,3113.0430163036085
2006-12-11,3119.908180234798
2006-12-12,3116.1177571302733
2006-12-13,3119.699409167254
2006-12-14,3145.9938045135855
2006-12-15,3148.799181671424
2006-12-18,3137.391658118619
2006-12-19,3143.9034208874177
2006-12-20,3139.848684068437
2006-12-21,3128.5680053737483
2006-12-22,3112.673749834778
2006-12-25,3112.673749834778
2006-12-26,3125.434309251491
2006-12-27,3147.8077960008327
2006-12-28,3143.0678409814946
2006-12-29,3129.252242989879
2007-01-01,3129.252242989879
2007-01-02,3129.252242989879
2007-01-03,3126.7973839959755
2007-01-04,3132.213919470223
2007-01-05,3112.67382440721
2007-01-08,3119.886080481158
2007-01-09,3119.5395908821124
2007-01-10,3128.0032324050776
2007-01-11,3149.7488235618625
2007-01-12,3165.219146009894
2007-01-15,3165.219146009894
2007-01-16,3168.6163550868173
2007-01-17,3165.8788532312938
2007-01-18,3155.365643172333
2007-01-19,3165.0396843702224
2007-01-22,3148.422731632505
2007-01-23,3159.874228700094
2007-01-24,3187.467666391986
2007-01-25,3151.7422793956557
2007-01-26,3147.94806981034
2007-01-29,3145.515320715126
2007-01-30,3163.6198868003157
2007-01-31,3184.988960352244
2007-02-01,3202.288848053975
2007-02-02,3208.477499339711
2007-02-05,3206.246732390207
2007-02-06,3209.0452283326176
2007-02-07,3215.593576837317
2007-02-08,3211.894942005074
2007-02-09,3188.260166933776
2007-02-12,3176.8667468165545
2007-02-13,3201.666280129486
2007-02-14,3226.9862127469924
2007-02-15,3231.0879287569824
2007-02-16,3228.9127037715507
2007-02-19,3228.9127037715507
2007-02-20,3239.002016909214
2007-02-21,3235.1235018599955
2007-02-22,3232.95829175207
2007-02-23,3221.9491740714493
2007-02-26,3217.965156699303
2007-02-27,3107.5599482604816
2007-02-28,3124.5933248710758
2007-03-01,3116.501520507468
2007-03-02,3079.8547576229066
2007-03-05,3049.021152613486
2007-03-06,3096.5882894012043
2007-03-07,3089.9552844643863
2007-03-08,3112.0596052982587
2007-03-09,3114.416533082085
2007-03-12,3123.2654532907804
2007-03-13,3060.908116898261
2007-03-14,3080.4556299727838
2007-03-15,3092.736376850668
2007-03-16,3080.9869194292883
2007-03-19,3115.2871798104784
2007-03-20,3135.3701429941398
2007-03-21,3188.798973097346
2007-03-22,3187.6728117302446
2007-03-23,3190.370022864787
2007-03-26,3193.056317884035
2007-03-27,3173.245251864358
2007-03-28,3148.638451369047
2007-03-29,3160.045839329088
2007-03-30,3157.239271142936
2007-04-02,3166.1705646113382
2007-04-03,3196.2236437926113
2007-04-04,3199.8973375764936
2007-04-05,3210.268615847028
2007-04-06,3210.268615847028
2007-04-09,3212.178809026209
2007-04-10,3220.2778112366655
2007-04-11,3198.8072376705713
2007-04-12,3218.356583542891
2007-04-13,3229.5622058624326
2007-04-16,3263.793364222183
2007-04-17,3270.5472733008655
2007-04-18,3272.3092902609405
2007-04-19,3266.9094603243743
2007-04-20,3296.3917701967816
2007-04-23,3289.6851253618684
2007-04-24,3288.820229253751
2007-04-25,3321.312101229346
2007-04-26,3320.011664296462
2007-04-27,3319.3598781088176
2007-04-30,3291.6611639600014
2007-05-01,3300.796810267539
2007-05-02,3323.6746394640945
2007-05-03,3337.991332738729
2007-05-04,3344.7630516840313
2007-05-07,3352.725599764737
2007-05-08,3349.1247860275994
2007-05-09,3361.1741516108787
2007-05-10,3314.70041658466
2007-05-11,3347.2755856557073
2007-05-14,3340.5918113381053
2007-05-15,3335.4047148337345
2007-05-16,3363.9376072869663
2007-05-17,3360.2163624074606
2007-05-18,3381.9027229218577
2007-05-21,3388.3682316458066
2007-05-22,3387.570400024568
2007-05-23,3382.735375094714
2007-05-24,3349.0461290463463
2007-05-25,3367.537554663818
2007-05-28,3367.537554663818
2007-05-29,3374.8029665919194
2007-05-30,3403.3483721209777
2007-05-31,3404.7107799450405
2007-06-01,3417.4494769336443
2007-06-04,3424.4705427347276
2007-06-05,3406.213063743012
2007-06-06,3375.805544053977
2007-06-07,3315.7360186713704
2007-06-08,3353.600281587483
2007-06-11,3356.8358699611786
2007-06-12,3321.5974829143092
2007-06-13,3371.9622106552692
2007-06-14,3388.7946140110353
2007-06-15,3411.1762220104015
2007-06-18,3407.0477902149105
2007-06-19,3413.0596671489075
2007-06-20,3367.1063541158037
2007-06-21,3388.145464315681
2007-06-22,3345.83664846128
2007-06-25,3333.409446464623
2007-06-26,3322.5261697094556
2007-06-27,3353.425788054802
2007-06-28,3351.970653180996
2007-06-29,3346.551597559971
2007-07-02,3383.0543992292555
2007-07-03,3395.1812359131977
2007-07-04,3395.1812359131977
2007-07-05,3397.400466042285
2007-07-06,3410.3667550357936
2007-07-09,3412.2168718121748
2007-07-10,3363.751919486645
2007-07-11,3382.296979550989
2007-07-12,3444.8308866755647
2007-07-13,3456.020274118197
2007-07-16,3450.1089043964507
2007-07-17,3451.174762008923
2007-07-18,3443.8399707044155
2007-07-19,3459.400950468111
2007-07-20,3418.0317987207745
2007-07-23,3433.6121441703967
2007-07-24,3365.758895567366
2007-07-25,3379.284624046337
2007-07-26,3300.9619683354676
2007-07-27,3250.1392806788194
2007-07-30,3283.0998604702277
2007-07-31,3241.97528310819
2007-08-01,3263.6808695140976
2007-08-02,3279.789315842842
2007-08-03,3193.998473161479
2007-08-06,3268.2441877543397
2007-08-07,3289.6596339245652
2007-08-08,3338.135159587804
2007-08-09,3242.355947112115
2007-08-10,3241.66478584112
2007-08-13,3239.96197873251
2007-08-14,3181.8582817480337
2007-08-15,3136.4363753292455
2007-08-16,3143.1748187071394
2007-08-17,3220.3152405176756
2007-08-20,3220.5043383175675
2007-08-21,3225.481591344761
2007-08-22,3263.73568255662
2007-08-23,3260.290853339542
2007-08-24,3297.7450360578823
2007-08-27,3269.7151762965577
2007-08-28,3193.5159130156594
2007-08-29,3263.5295954818075
2007-08-30,3251.3008451720507
2007-08-31,3289.148834730815
2007-09-03,3289.148834730815
2007-09-04,3324.4365025074553
2007-09-05,3288.5947456783574
2007-09-06,3302.1946785564683
2007-09-07,3246.6358012609644
2007-09-10,3241.6967940385603
2007-09-11,3285.681591134723
2007-09-12,3286.062049124292
2007-09-13,3313.598653390977
2007-09-14,3314.554135966573
2007-09-17,3296.851568560546
2007-09-18,3392.217895784469
2007-09-19,3412.255034207869
2007-09-20,3390.209470748912
2007-09-21,3405.9357623982787
2007-09-24,3389.2203685484537
2007-09-25,3388.665023027847
2007-09-26,3406.886048005275
2007-09-27,3422.3348892616614
2007-09-28,3412.458080143019
2007-10-01,3457.691932060162
2007-10-02,3457.4780032352014
2007-10-03,3441.773417419758
2007-10-04,3449.460259761156
2007-10-05,3483.8979176009852
2007-10-08,3472.5588534659287
2007-10-09,3500.390999449458
2007-10-10,3496.3931548164646
2007-10-11,3478.302480703902
2007-10-12,3495.7461237563093
2007-10-15,3465.8562285740677
2007-10-16,3442.1101100893616
2007-10-17,3448.4624992008403
2007-10-18,3445.6897302171496
2007-10-19,3357.3942948473427
2007-10-22,3372.9526183511634
2007-10-23,3402.351835752752
2007-10-24,3394.1903010245096
2007-10-25,3390.4071630934827
2007-10-26,3436.9224756491903
2007-10-29,3450.8321324117837
2007-10-30,3427.943398051887
2007-10-31,3468.901658451365
2007-11-01,3379.8363852493785
2007-11-02,3382.1432149611433
2007-11-05,3364.360394381439
2007-11-06,3405.4584754146017
2007-11-07,3308.905062750907
2007-11-08,3305.852208775133
2007-11-09,3258.4602836567065
2007-11-12,3223.421732037746
2007-11-13,3318.13940845142
2007-11-14,3295.0955006561458
2007-11-15,3252.9766404808515
2007-11-16,3270.3616638367666
2007-11-19,3214.1297650449505
2007-11-20,3226.9849573094675
2007-11-21,3177.1715467500285
2007-11-22,3177.1715467500285
2007-11-23,3229.1251109980526
2007-11-26,3156.248690919867
2007-11-27,3202.3415212260015
2007-11-28,3293.258181109735
2007-11-29,3295.620095584007
2007-11-30,3320.171499391535
2007-12-03,3301.8913388340547
2007-12-04,3280.5327532848264
2007-12-05,3330.8496396243513
2007-12-06,3381.5219586525664
2007-12-07,3377.592065744019
2007-12-10,3403.5001500273875
2007-12-11,3318.0701701637454
2007-12-12,3337.489454311244
2007-12-13,3341.41135368815
2007-12-14,3295.814985597904
2007-12-17,3245.8862995805043
2007-12-18,3265.3793950244217
2007-12-19,3262.2108055093963
2007-12-20,3280.7752375170226
2007-12-21,3334.7328843866335
2007-12-24,3361.4133541008737
2007-12-25,3361.4133541008737
2007-12-26,3364.2099468243896
2007-12-27,3317.2693978264183
2007-12-28,3321.681837682876
2007-12-31,3299.544402241559
2008-01-01,3299.544402241559
2008-01-02,3253.8751558978397
2008-01-03,3253.0783767780586
2008-01-04,3172.2550697818583
2008-01-07,3180.702382783021
2008-01-08,3122.595948910381
2008-01-09,3163.2849284848494
2008-01-10,3187.7583624797503
2008-01-11,3144.396453276715
2008-01-14,3178.905613473743
2008-01-15,3099.9222872411797
2008-01-16,3082.293516625596
2008-01-17,2993.1804953030282
2008-01-18,2975.595606933261
2008-01-21,2975.595606933261
2008-01-22,2943.3022186945245
2008-01-23,3005.487758468807
2008-01-24,3038.3504626068056
2008-01-25,2990.5890030413225
2008-01-28,3043.990563543262
2008-01-29,3062.3848800729647
2008-01-30,3046.524947011729
2008-01-31,3098.162253317208
2008-02-01,3138.225216304095
2008-02-04,3105.731147891352
2008-02-05,3007.880422566584
2008-02-06,2985.0316516975527
2008-02-07,3008.2693562261543
2008-02-08,2997.7470199194768
2008-02-11,3016.2558355839456
2008-02-12,3036.6876069439954
2008-02-13,3079.3161625801463
2008-02-14,3037.86555007281
2008-02-15,3039.993907915836
2008-02-18,3039.993907915836
2008-02-19,3037.800435589521
2008-02-20,3063.3605785692607
2008-02-21,3025.048202552607
2008-02-22,3048.5714892291367
2008-02-25,3091.696160974025
2008-02-26,3112.9609795468186
2008-02-27,3109.248622466757
2008-02-28,3082.241189570059
2008-02-29,2999.8169090677984
2008-03-03,3001.4321040350774
2008-03-04,2990.9954601451595
2008-03-05,3008.579115700406
2008-03-06,2942.6340792680126
2008-03-07,2917.4199704978137
2008-03-10,2870.6591491754434
2008-03-11,2977.028715344601
2008-03-12,2952.697465426768
2008-03-13,2969.3377386835364
2008-03-14,2908.488203525777
2008-03-17,2879.9360539070553
2008-03-18,3000.604767868256
2008-03-19,2927.6446505490444
2008-03-20,2995.9243616143385
2008-03-21,2995.9243616143385
2008-03-24,3043.5547138787924
2008-03-25,3053.3541523279728
2008-03-26,3027.893966853433
2008-03-27,2993.50464855031
2008-03-28,2969.5312844815257
2008-03-31,2987.288225572093
2008-04-01,3093.010365400041
2008-04-02,3088.3065697488637
2008-04-03,3093.178294256649
2008-04-04,3096.893884518773
2008-04-07,3101.610063304357
2008-04-08,3088.152701689183
2008-04-09,3062.5184189037354
2008-04-10,3078.2395458928027
2008-04-11,3015.293946856156
2008-04-14,3005.448432716849
2008-04-15,3018.833896751833
2008-04-16,3088.343205822405
2008-04-17,3089.4062649381744
2008-04-18,3144.2733262541205
2008-04-21,3140.715152812026
2008-04-22,3113.7641462585216
2008-04-23,3122.574089597198
2008-04-24,3141.224352068483
2008-04-25,3161.8377318397993
2008-04-28,3158.538239369753
