Date,ACWI
2005-02-14,104.66953575359607
2005-02-15,105.00420004613521
2005-02-16,104.79790785732418
2005-02-17,104.63510233270733
2005-02-18,104.80087749946958
2005-02-21,104.83084259205498
2005-02-22,104.32744342186966
2005-02-23,104.15475153573448
2005-02-24,104.62822633785866
2005-02-25,105.66859808071511
2005-02-28,105.70725656689206
2005-03-01,105.96895253710771
2005-03-02,105.7561803504185
2005-03-03,105.84959831891915
2005-03-04,107.04689784898152
2005-03-07,107.06277999850126
2005-03-08,107.12052166493743
2005-03-09,106.5208642997764
2005-03-10,106.27774698192512
2005-03-11,106.17363432930368
2005-03-14,106.03227385648547
2005-03-15,105.6981522999287
2005-03-16,105.23473103208914
2005-03-17,105.10768051546407
2005-03-18,104.96866115183141
2005-03-21,104.32300289444764
2005-03-22,103.90380085308223
2005-03-23,102.97539777249031
2005-03-24,102.87513585331153
2005-03-25,102.94537505955147
2005-03-28,102.84513251210143
2005-03-29,102.31424665855664
2005-03-30,103.04819755563794
2005-03-31,103.37787069289887
2005-04-01,103.20359264939832
2005-04-04,102.6699283950444
2005-04-05,103.24866853685648
2005-04-06,103.58602547055234
2005-04-07,104.20354612047406
2005-04-08,103.71059234798018
2005-04-11,103.86866494919553
2005-04-12,103.73163368090839
2005-04-13,103.35874952078434
2005-04-14,102.23477676279025
2005-04-15,101.01425649979454
2005-04-18,100.3475560047281
2005-04-19,101.22840130893064
2005-04-20,100.58077100982268
2005-04-21,101.56566598772936
2005-04-22,101.60834342611864
2005-04-25,102.00211746930653
2005-04-26,101.37129673706472
2005-04-27,101.1148416872017
2005-04-28,100.33794956325657
2005-04-29,101.09731110324047
2005-05-02,101.31250067213185
2005-05-03,101.48247613448262
2005-05-04,102.66169730467443
2005-05-05,102.73981422424353
2005-05-06,102.79554595474427
2005-05-09,102.90654821847924
2005-05-10,102.2236484254015
2005-05-11,102.12756059137868
2005-05-12,101.38849134829071
2005-05-13,100.84051496938397
2005-05-16,101.03050872486139
2005-05-17,101.37923038612615
2005-05-18,102.33319279017155
2005-05-19,102.94070411552082
2005-05-20,102.6329602832302
2005-05-23,103.209634636172
2005-05-24,103.27481826035562
2005-05-25,102.94877213885424
2005-05-26,103.30818685238638
2005-05-27,103.59011577118099
2005-05-30,103.72711308369936
2005-05-31,102.98533242735944
2005-06-01,103.69748386138787
2005-06-02,103.91934418504323
2005-06-03,103.62175838713523
2005-06-06,103.69822676789798
2005-06-07,103.95556820066481
2005-06-08,104.02402746442422
2005-06-09,103.76765058922186
2005-06-10,103.72344246673454
2005-06-13,103.67470805915097
2005-06-14,103.92286483122965
2005-06-15,104.25511871125308
2005-06-16,104.68152547136447
2005-06-17,105.550948349359
2005-06-20,105.24291903988667
2005-06-21,105.31085284482873
2005-06-22,105.44572089566866
2005-06-23,104.76408405352832
2005-06-24,104.10932299201242
2005-06-27,103.86839027345309
2005-06-28,104.46580083014541
2005-06-29,104.44747180986639
2005-06-30,104.02578762036346
2005-07-01,103.98693668162448
2005-07-04,103.93463185553617
2005-07-05,104.29121341101839
2005-07-06,104.16264496168714
2005-07-07,103.72204782115344
2005-07-08,104.72239623154395
2005-07-11,105.8190774314806
2005-07-12,106.36663064904305
2005-07-13,106.19857356073355
2005-07-14,106.59347175044202
2005-07-15,106.39530133867825
2005-07-18,106.15221826421984
2005-07-19,106.40582347168706
2005-07-20,106.69334653233942
2005-07-21,106.97428727781742
2005-07-22,107.2669014414094
2005-07-25,106.97659932599883
2005-07-26,106.84867365720322
2005-07-27,107.35531607772526
2005-07-28,108.00824911731257
2005-07-29,107.8731384380823
2005-08-01,108.2576926693044
2005-08-02,109.1141165611439
2005-08-03,109.4960960313859
2005-08-04,108.94821541090778
2005-08-05,108.03556794138254
2005-08-08,108.2167102276392
2005-08-09,108.77830889462237
2005-08-10,109.51074160523841
2005-08-11,110.24393876026275
2005-08-12,109.9016847012872
2005-08-15,109.84628437531497
2005-08-16,109.0417314479279
2005-08-17,108.84131885781673
2005-08-18,108.07797375984124
2005-08-19,108.29545900018918
2005-08-22,109.04643049508843
2005-08-23,108.56427905441417
2005-08-24,108.14560793677462
2005-08-25,108.15702806212207
2005-08-26,107.78582079053639
2005-08-29,107.7494061331427
2005-08-30,107.47111900015643
2005-08-31,108.6922424662419
2005-09-01,109.79411877705489
2005-09-02,109.96610441500309
2005-09-05,110.19671741257076
2005-09-06,110.97992042376815
2005-09-07,111.16669885114368
2005-09-08,110.75715551647993
2005-09-09,111.65438783825671
2005-09-12,111.4433231645707
2005-09-13,110.73344710557255
2005-09-14,110.84699493378112
2005-09-15,110.76042027250745
2005-09-16,111.362009909782
2005-09-19,111.05278954369942
2005-09-20,110.98397572378242
2005-09-21,110.43130444787323
2005-09-22,110.13760323439065
2005-09-23,109.97947088288713
2005-09-26,110.6311093631858
2005-09-27,110.35527105066691
2005-09-28,110.92048499275879
2005-09-29,111.68749378887365
2005-09-30,111.96252178366429
2005-10-03,111.66265003411483
2005-10-04,111.32398061749743
2005-10-05,109.87943255226855
2005-10-06,109.09933636159214
2005-10-07,109.13315806187275
2005-10-10,108.69479349254436
2005-10-11,108.78566417497991
2005-10-12,108.15788825770353
2005-10-13,107.25550220351111
2005-10-14,108.06848401966054
2005-10-17,108.09039475744285
2005-10-18,107.00958389729614
2005-10-19,107.18413582719285
2005-10-20,106.52774336352348
2005-10-21,106.61723301191205
2005-10-24,107.76385292080128
2005-10-25,108.10732521516479
2005-10-26,107.98117526432735
2005-10-27,107.25680667512815
2005-10-28,107.85693866382739
2005-10-31,108.94674542592638
2005-11-01,109.12692775729226
2005-11-02,110.17878415973676
2005-11-03,110.8418844567168
2005-11-04,110.33859743168696
2005-11-07,110.53822230244785
2005-11-08,110.33080688908738
2005-11-09,110.31269416889802
2005-11-10,110.7170582957352
2005-11-11,111.28415310853795
2005-11-14,111.06488044208513
2005-11-15,110.58022637627282
2005-11-16,110.6104582563912
2005-11-17,111.82374890716916
2005-11-18,112.35825970301691
2005-11-21,112.97407917688147
2005-11-22,113.11709499645862
2005-11-23,113.88957337717116
2005-11-24,113.85720884652818
2005-11-25,113.89884522132614
2005-11-28,113.52295906766771
2005-11-29,113.42359403628708
2005-11-30,112.913845066298
2005-12-01,114.08101214484047
2005-12-02,114.6056488502232
2005-12-05,114.64856245191717
2005-12-06,114.95727565385049
2005-12-07,114.60314588796466
2005-12-08,114.60092315781527
2005-12-09,114.92516812311679
2005-12-12,115.66256085786216
2005-12-13,116.07017920597784
2005-12-14,116.6027155252703
2005-12-15,116.04471685721622
2005-12-16,116.31244193672407
2005-12-19,115.9945413016213
2005-12-20,115.87305834594905
2005-12-21,116.19611801736032
2005-12-22,116.63803147404131
2005-12-23,116.76451352927413
2005-12-26,116.83626336572401
2005-12-27,116.20689965822167
2005-12-28,116.51870865634541
2005-12-29,116.45301947714024
2005-12-30,115.69076097409868
2006-01-02,115.81778327574106
2006-01-03,117.87794259072187
2006-01-04,119.22606758183385
2006-01-05,119.28404285614265
2006-01-06,120.46166381588696
2006-01-09,120.65440754468916
2006-01-10,120.17779314187186
2006-01-11,120.86900517865054
2006-01-12,120.57494206956277
2006-01-13,120.49317638862944
2006-01-16,120.60788710731663
2006-01-17,119.46866843655103
2006-01-18,118.4532692752722
2006-01-19,119.59166685491655
2006-01-20,118.33037233416445
2006-01-23,118.72781419087673
2006-01-24,119.04885330212798
2006-01-25,119.31501626495827
2006-01-26,120.22922463466188
2006-01-27,121.20045831613604
2006-01-30,121.18749061337492
2006-01-31,121.38580887703861
2006-02-01,121.53770598600619
2006-02-02,120.60416780044734
2006-02-03,119.76241119649023
2006-02-06,120.04635568286736
2006-02-07,119.27093292047843
2006-02-08,119.08294575809036
2006-02-09,119.61916317037691
2006-02-10,119.42336814178499
2006-02-13,118.87149015158732
2006-02-14,119.5384418663395
2006-02-15,119.74892305583563
2006-02-16,120.45245179484414
2006-02-17,120.45409034804051
2006-02-20,120.57950684426892
2006-02-21,120.57526550678986
2006-02-22,121.06808532005283
2006-02-23,121.4086425509029
2006-02-24,121.5532877949812
2006-02-27,122.12279209218998
2006-02-28,121.20753336228057
2006-03-01,121.88341242821195
2006-03-02,121.75590655633873
2006-03-03,121.47330852143699
2006-03-06,121.18865679705715
2006-03-07,120.05663736491616
2006-03-08,119.76790986619515
2006-03-09,120.0629210593173
2006-03-10,120.50259811402503
2006-03-13,121.39884824668154
2006-03-14,122.49387483616238
2006-03-15,123.05793971516631
2006-03-16,123.46667787813854
2006-03-17,123.86543001113513
2006-03-20,124.02578153897824
2006-03-21,123.2569411971682
2006-03-22,123.64888706054444
2006-03-23,123.06127036703549
2006-03-24,123.54002623408799
2006-03-27,123.44543227844375
2006-03-28,123.00259185006193
2006-03-29,123.32785230562101
2006-03-30,124.37518536825215
2006-03-31,123.7572663279524
2006-04-03,124.62964268604532
2006-04-04,125.33892536944836
2006-04-05,125.88146128032578
2006-04-06,126.15522810310301
2006-04-07,125.0679115046229
2006-04-10,125.11901290269755
2006-04-11,124.23495087763354
2006-04-12,123.88196302880714
2006-04-13,124.01257329062314
2006-04-14,124.080252944977
2006-04-17,124.5379505382935
2006-04-18,125.9251185071271
2006-04-19,126.87847819415155
2006-04-20,126.9432117713717
2006-04-21,127.52972664369797
2006-04-24,127.12652233180437
2006-04-25,126.9924809931672
2006-04-26,127.5475490962952
2006-04-27,127.9410238659042
2006-04-28,127.87644836792327
2006-05-01,128.0743065679054
2006-05-02,129.11051265068824
2006-05-03,128.49342559684865
2006-05-04,129.12508860189246
2006-05-05,130.57696538149239
2006-05-08,130.94296574708642
2006-05-09,131.301080420335
2006-05-10,131.01948961823774
2006-05-11,129.9825350649964
2006-05-12,128.26080309762168
2006-05-15,127.0435077841713
2006-05-16,126.75167817157873
2006-05-17,124.65651377775099
2006-05-18,123.43840231245406
2006-05-19,123.11413679310235
2006-05-22,121.5361168557185
2006-05-23,122.21201000513422
2006-05-24,121.39338602109318
2006-05-25,122.55934163155993
2006-05-26,123.87425924096759
2006-05-29,124.11769075524731
2006-05-30,122.65943349567074
2006-05-31,122.83527839502862
2006-06-01,123.69523010933992
2006-06-02,124.81501022807514
2006-06-05,123.29915477109255
2006-06-06,121.3892280181944
2006-06-07,120.54358263561387
2006-06-08,118.30504107098072
2006-06-09,119.0810306918442
2006-06-12,117.7229236465428
2006-06-13,115.17002651718286
2006-06-14,115.86740881038173
2006-06-15,118.31171624076994
2006-06-16,118.6145108623134
2006-06-19,117.78262251694133
2006-06-20,117.80696901752438
2006-06-21,118.72263294375924
2006-06-22,118.73630850938255
2006-06-23,118.51544780200162
2006-06-26,118.84782221040501
2006-06-27,118.33768935852909
2006-06-28,118.29354565135893
2006-06-29,120.70340649717535
2006-06-30,122.7823344798183
2006-07-03,123.63507558718669
2006-07-04,123.92219600298455
2006-07-05,122.29375235054462
2006-07-06,122.86541966059117
2006-07-07,122.81060758369168
2006-07-10,122.93085074779849
2006-07-11,122.73931729241714
2006-07-12,121.69446416503106
2006-07-13,120.10396608516284
2006-07-14,118.64928851247565
2006-07-17,117.76185159132636
2006-07-18,117.33629776826483
2006-07-19,119.55136153347213
2006-07-20,119.97578258261552
2006-07-21,119.1926157098826
2006-07-24,120.59055684013926
2006-07-25,121.39366952238582
2006-07-26,121.41809137465914
2006-07-27,122.43900780906141
2006-07-28,123.69308426949863
2006-07-31,123.62032158356597
2006-08-01,122.80591309002877
2006-08-02,123.96167196500767
2006-08-03,123.67384886602159
2006-08-04,124.49766415494294
2006-08-07,123.49429651555863
2006-08-08,123.53263672112064
2006-08-09,123.89863381041764
2006-08-10,123.45455206986529
2006-08-11,123.1481153261028
2006-08-14,123.53690028919887
2006-08-15,124.93039656401736
2006-08-16,126.22910600110328
2006-08-17,126.52396841512085
2006-08-18,126.46428211012879
2006-08-21,126.36013446467236
2006-08-22,126.40038668144719
2006-08-23,125.84619065477942
2006-08-24,125.78973052548568
2006-08-25,125.50944951281907
2006-08-28,125.9808358182946
2006-08-29,126.31979444501303
2006-08-30,126.8519890454395
2006-08-31,126.82457679439246
2006-09-01,127.43762451591057
2006-09-04,128.26278613021736
2006-09-05,128.06917035854698
2006-09-06,126.68837761147768
2006-09-07,125.45784903787316
2006-09-08,125.57720992435364
2006-09-11,124.80964927377795
2006-09-12,125.87459784161959
2006-09-13,126.35119926772049
2006-09-14,126.64218110097714
2006-09-15,126.54354749594712
2006-09-18,126.89709475667014
2006-09-19,126.65196996646387
2006-09-20,127.00871144978717
2006-09-21,127.03628157419213
2006-09-22,126.4293310760519
2006-09-25,126.64914829621985
2006-09-26,127.41689425211031
2006-09-27,128.31311567598968
2006-09-28,128.54184909736264
2006-09-29,128.3025045309979
2006-10-02,128.53064028069002
2006-10-03,128.26730590816913
2006-10-04,128.9524656911399
2006-10-05,129.9017289580599
2006-10-06,129.303618514764
2006-10-09,129.43646490950854
2006-10-10,129.6787656174318
2006-10-11,129.46130433519372
2006-10-12,130.36427537282395
2006-10-13,130.80420039841354
2006-10-16,131.4756807657197
2006-10-17,130.7864218035524
2006-10-18,131.16822943928454
2006-10-19,131.57836445121765
2006-10-20,131.8509905273724
2006-10-23,132.24283578698763
2006-10-24,132.3227929122688
2006-10-25,132.92492133386986
2006-10-26,133.74938149873952
2006-10-27,133.28598955498663
2006-10-30,132.82822438236119
2006-10-31,133.11522995040463
2006-11-01,132.928389836437
2006-11-02,132.71202002707892
2006-11-03,132.54059869913615
2006-11-06,133.74720015383195
2006-11-07,134.5929030331052
2006-11-08,134.3609601162095
2006-11-09,134.03774699567322
2006-11-10,134.34433027767233
2006-11-13,134.18972641866776
2006-11-14,134.84958717764584
2006-11-15,135.22440822757136
2006-11-16,135.3627622449574
2006-11-17,135.08477499861166
2006-11-20,134.73954171043894
2006-11-21,135.1518703462715
2006-11-22,136.1325986826903
2006-11-23,136.20077885843395
2006-11-24,136.0756332069588
2006-11-27,134.76727285344563
2006-11-28,134.7325319645711
2006-11-29,136.36371634269085
2006-11-30,136.8785456710735
2006-12-01,136.71299165020156
2006-12-04,137.54272052334235
2006-12-05,138.13690059759114
2006-12-06,138.3346189600198
2006-12-07,138.29171241948245
2006-12-08,138.2852037485119
2006-12-11,138.20452501512392
2006-12-12,138.3321562674774
2006-12-13,138.63591542047453
2006-12-14,139.5552716241939
2006-12-15,139.62019572998398
2006-12-18,139.3380752415486
2006-12-19,139.16364870073403
2006-12-20,139.63662843698023
2006-12-21,139.28096711391277
2006-12-22,138.73507361863125
2006-12-25,138.67079949881602
2006-12-26,138.90599245318657
2006-12-27,140.07140485570284
2006-12-28,140.16513133669764
2006-12-29,139.9328284024552
2007-01-01,139.93423339936592
2007-01-02,141.0404097922275
2007-01-03,140.4891856116492
2007-01-04,139.94184233806988
2007-01-05,138.521510021122
2007-01-08,138.60991299414343
2007-01-09,138.58359647978716
2007-01-10,137.81955464625491
2007-01-11,138.78520315326486
2007-01-12,139.9674874214254
2007-01-15,140.62386008480027
2007-01-16,140.3331667663984
2007-01-17,140.36160113346526
2007-01-18,140.15864500199524
2007-01-19,140.65570802890875
2007-01-22,140.44762163443968
2007-01-23,141.0318103152366
2007-01-24,141.97944325639898
2007-01-25,141.02827815306938
2007-01-26,140.19654234538902
2007-01-29,140.25583894638734
2007-01-30,140.99233605824185
2007-01-31,141.3250328273319
2007-02-01,142.6813264316651
2007-02-02,142.91145703781876
2007-02-05,142.6594241353099
2007-02-06,143.18688701712534
2007-02-07,143.63542413248038
2007-02-08,143.11741933428618
2007-02-09,142.8478832915909
2007-02-12,142.0441951182212
2007-02-13,143.0510793768078
2007-02-14,144.674591238498
2007-02-15,145.2070635750887
2007-02-16,145.041202535052
2007-02-19,145.30263523311683
2007-02-20,145.3521075438547
2007-02-21,144.86397689656104
2007-02-22,145.0909623324023
2007-02-23,145.31215326765306
2007-02-26,145.56807532829464
2007-02-27,141.88871528002798
2007-02-28,140.58091102028422
2007-03-01,139.63519101366256
2007-03-02,138.5900374943784
2007-03-05,136.21849866158848
2007-03-06,138.2386241868582
2007-03-07,138.55575301669046
2007-03-08,139.92765297733308
2007-03-09,140.17182555698977
2007-03-12,140.7067862504272
2007-03-13,138.82545324293466
2007-03-14,137.48584516581283
2007-03-15,138.9399209366128
2007-03-16,138.79432874343482
2007-03-19,140.39003778344326
2007-03-20,141.35839035584826
2007-03-21,142.8455840016697
2007-03-22,144.10542838755498
2007-03-23,144.30445669806238
2007-03-26,144.17711849712455
2007-03-27,143.629958153791
2007-03-28,142.84730486052499
2007-03-29,143.48089120397646
2007-03-30,143.40041848013567
2007-04-02,143.73860237080694
2007-04-03,145.10107454177674
2007-04-04,145.74397349140784
2007-04-05,146.17728162628367
2007-04-06,146.14535089139667
2007-04-09,146.11542933997907
2007-04-10,146.95951300152265
2007-04-11,146.5335476586802
2007-04-12,146.95033461957874
2007-04-13,147.43509091230916
2007-04-16,149.1560921822754
2007-04-17,149.37458021735785
2007-04-18,149.49275934481997
2007-04-19,148.81565174733836
2007-04-20,150.1961863229342
2007-04-23,149.939033196606
2007-04-24,149.66422861959143
2007-04-25,150.70642661361276
2007-04-26,150.568136130681
2007-04-27,150.3489663494209
2007-04-30,149.76589553947449
2007-05-01,149.58687904311248
2007-05-02,150.54389729843047
2007-05-03,151.0725149639136
2007-05-04,151.88596939162235
2007-05-07,152.6444732355867
2007-05-08,151.7661341209755
2007-05-09,152.43655828039132
2007-05-10,150.83941341754974
2007-05-11,151.62601850459492
2007-05-14,151.67862850591794
2007-05-15,151.73413306360894
2007-05-16,152.24827965098282
2007-05-17,152.01679392584538
2007-05-18,152.8650396564492
2007-05-21,153.10495003080004
2007-05-22,153.29893159581144
2007-05-23,153.77178771835068
2007-05-24,152.2683694915425
2007-05-25,152.52013954763302
2007-05-28,152.72190350812087
2007-05-29,153.10491999243047
2007-05-30,153.29097581584566
2007-05-31,154.2187275090531
2007-06-01,155.1828130030216
2007-06-04,155.6482212501999
2007-06-05,155.1897101163199
2007-06-06,153.61751534856606
2007-06-07,151.58258355907756
2007-06-08,151.52286142918558
2007-06-11,152.09503783815362
2007-06-12,150.94008829923607
2007-06-13,151.96475573035792
2007-06-14,153.4374444435171
2007-06-15,155.01527200517145
2007-06-18,155.21246076632295
2007-06-19,155.25275604488886
2007-06-20,154.54087105611842
2007-06-21,154.5156036236394
2007-06-22,153.41607981193027
2007-06-25,152.92872369909048
2007-06-26,152.35667657180161
2007-06-27,152.32998370587563
2007-06-28,153.19676521319545
2007-06-29,153.76547498969472
2007-07-02,155.21813190036465
2007-07-03,156.100395525753
2007-07-04,156.4557452157124
2007-07-05,156.20886668630638
2007-07-06,156.96423973691165
2007-07-09,157.52693066226618
2007-07-10,156.37006255312176
2007-07-11,156.54059649041807
2007-07-12,158.60202362636815
2007-07-13,159.56476462712502
2007-07-16,159.42395604358347
2007-07-17,159.23212879938526
2007-07-18,158.44322332614558
2007-07-19,159.56300194651237
2007-07-20,158.5517350894635
2007-07-23,159.03317988680362
2007-07-24,156.93404286171176
2007-07-25,156.12765050957293
2007-07-26,152.67604576797558
2007-07-27,150.1461948911298
2007-07-30,151.02755822016022
2007-07-31,151.41728287766148
2007-08-01,150.11395077939855
2007-08-02,150.95704792366024
2007-08-03,148.97518666640906
2007-08-06,149.75924262359868
2007-08-07,150.64484323465157
2007-08-08,153.34442919675647
2007-08-09,150.1523263765844
2007-08-10,147.63190979318318
2007-08-13,148.4856705058322
2007-08-14,146.35892802801243
2007-08-15,144.07359851326297
2007-08-16,141.4658358293832
2007-08-17,143.65386063204048
2007-08-20,144.95867117022036
2007-08-21,145.44585417860802
2007-08-22,147.41453511380666
2007-08-23,148.38369113758387
2007-08-24,149.5456768219225
2007-08-27,149.4517215239957
2007-08-28,146.9257180262678
2007-08-29,148.31455880674451
2007-08-30,148.8053026915241
2007-08-31,150.99836256293028
2007-09-03,151.16424779588388
2007-09-04,152.05305737466995
2007-09-05,150.52545422398214
2007-09-06,151.28945919824855
2007-09-07,149.41305895833796
2007-09-10,148.46864977025592
2007-09-11,150.53158624036368
2007-09-12,150.9399500388151
2007-09-13,151.92200496398584
2007-09-14,151.80317016366624
2007-09-17,150.6056487119944
2007-09-18,152.95495108993094
2007-09-19,156.1189237185394
2007-09-20,156.2480293313053
2007-09-21,156.7118373681102
2007-09-24,156.70149315896182
2007-09-25,156.52874376819884
2007-09-26,157.29408306313312
2007-09-27,158.87534614796635
2007-09-28,159.10413947176028
2007-10-01,160.64213229179262
2007-10-02,161.10617232164117
2007-10-03,160.80177773859774
2007-10-04,160.72877882895116
2007-10-05,162.3344852542624
2007-10-08,161.64777494732147
2007-10-09,162.85245808386483
2007-10-10,163.2718036246802
2007-10-11,163.94920836490857
2007-10-12,163.78296379568837
2007-10-15,163.0599579139345
2007-10-16,161.3637249719416
2007-10-17,161.90171296442065
2007-10-18,162.11589592673354
2007-10-19,159.4346602683983
2007-10-22,157.93724071359034
2007-10-23,160.04766023359807
2007-10-24,159.51682027134618
2007-10-25,160.43912003352156
2007-10-26,162.86636864017433
2007-10-29,164.43508604139606
2007-10-30,163.5882864402356
2007-10-31,165.3111297209567
2007-11-01,162.6509227734544
2007-11-02,161.8742746588548
2007-11-05,160.47266480171353
2007-11-06,162.2002032375406
2007-11-07,160.36263252934165
2007-11-08,159.2740966276218
2007-11-09,157.21205238795287
2007-11-12,154.67789117234835
2007-11-13,157.0420577695333
2007-11-14,158.14155697429013
2007-11-15,155.9510183371258
2007-11-16,155.35438586284766
2007-11-19,152.89058793121885
2007-11-20,154.2237367946422
2007-11-21,151.24079322958013
2007-11-22,151.60528119543093
2007-11-23,153.34040134376718
2007-11-26,152.37972981895487
2007-11-27,152.93900518948416
2007-11-28,155.8264016146976
2007-11-29,156.97127663399766
2007-11-30,158.00206498641185
2007-12-03,157.4222968460074
2007-12-04,156.51689931424613
2007-12-05,158.326027713699
2007-12-06,159.7131894191854
2007-12-07,160.2830233752217
2007-12-10,161.17086282088667
2007-12-11,159.3411250041337
2007-12-12,159.52100068315067
2007-12-13,157.2249585162324
2007-12-14,155.3000246144891
2007-12-17,152.16785877990395
2007-12-18,152.60330326879597
2007-12-19,152.32834724179645
2007-12-20,152.72003933207216
2007-12-21,155.07498712536136
2007-12-24,156.1660324585115
2007-12-25,156.43374020104878
2007-12-26,157.0231557784468
2007-12-27,156.4049866464044
2007-12-28,156.79383444797315
2007-12-31,156.25302034721847
2008-01-01,156.25811049695605
2008-01-02,155.19274486768583
2008-01-03,154.93850955308847
2008-01-04,152.0120831659691
2008-01-07,151.225809606253
2008-01-08,150.53043461627954
2008-01-09,150.8721209515355
2008-01-10,150.8115851971627
2008-01-11,149.49273729431616
2008-01-14,150.81222554186417
2008-01-15,147.35026704320933
2008-01-16,144.52211767191977
2008-01-17,142.6171664112877
2008-01-18,141.5958068142658
2008-01-21,136.94611930403192
2008-01-22,136.20767029346015
2008-01-23,136.90588774045705
2008-01-24,141.04619619947778
2008-01-25,141.3587844830511
2008-01-28,141.42300363385948
2008-01-29,142.93820596398115
2008-01-30,142.00703071152185
2008-01-31,143.45499457284788
2008-02-01,145.7579530305143
2008-02-04,145.7997085004066
2008-02-05,141.39680911312067
2008-02-06,140.13740334376976
2008-02-07,139.26495597873722
2008-02-08,139.09823744642568
2008-02-11,138.9321060943727
2008-02-12,141.24522855182457
2008-02-13,142.058836141199
2008-02-14,142.44918839687125
2008-02-15,141.86094171617503
2008-02-18,142.53668226815623
2008-02-19,143.37155364544873
2008-02-20,142.301404397334
2008-02-21,142.89044084793656
2008-02-22,142.97267094884222
2008-02-25,145.14489461255926
2008-02-26,146.66753333284234
2008-02-27,147.89539816477347
2008-02-28,146.802740216349
2008-02-29,143.86050409414358
2008-03-03,142.33488683351
2008-03-04,141.44563605811013
2008-03-05,142.67432494493755
2008-03-06,141.3877400364802
2008-03-07,139.39408603838115
2008-03-10,137.2729369169499
2008-03-11,140.25254660936065
2008-03-12,141.352168871409
2008-03-13,140.7018742403446
2008-03-14,138.8016426263092
2008-03-17,135.54584090249506
2008-03-18,139.86536907938554
2008-03-19,137.79126464571536
2008-03-20,137.86054847177292
2008-03-21,138.17323495473178
2008-03-24,139.3574809312778
2008-03-25,142.57090448083972
2008-03-26,142.57825093465107
2008-03-27,142.31000994329133
2008-03-28,141.70734825771882
2008-03-31,141.7499929924628
2008-04-01,144.54932971743327
2008-04-02,146.08893601049553
2008-04-03,146.54091472226088
2008-04-04,147.20604674681303
2008-04-07,147.96483017316316
2008-04-08,146.8539083953661
2008-04-09,145.957805442695
2008-04-10,146.34966311120775
2008-04-11,144.78783540676224
2008-04-14,143.67954833589113
2008-04-15,144.26628044455816
2008-04-16,147.52818320052756
2008-04-17,147.3869143584153
2008-04-18,148.87276282720276
2008-04-21,149.7627542636828
2008-04-22,148.9897716278456
2008-04-23,149.15132936635663
2008-04-24,148.78129256493392
2008-04-25,150.05212104582733
2008-04-28,150.46222162172
2008-04-29,149.55797706451543
2008-04-30,149.65762843086975
2008-05-01,150.2957125420559
2008-05-02,151.80787794836186
2008-05-05,151.81239212018252
2008-05-06,152.56726220579785
2008-05-07,151.23638687304228
2008-05-08,151.48019338884708
2008-05-09,150.20938266891827
2008-05-12,151.4328040088053
2008-05-13,151.5864068179764
2008-05-14,152.06418243483225
2008-05-15,153.57831298553765
2008-05-16,154.7741596307831
2008-05-19,155.4369690662205
2008-05-20,154.11821056940695
2008-05-21,152.80177272391774
2008-05-22,152.80577657337156
2008-05-23,151.14012152738232
2008-05-26,150.4486991557431
2008-05-27,150.5453919509632
2008-05-28,150.80864325959035
2008-05-29,151.3811432795065
2008-05-30,151.9967892945478
2008-06-02,151.11653244895598
2008-06-03,150.274533340529
2008-06-04,149.67097852896634
2008-06-05,151.07926039110032
2008-06-06,149.11215175354772
2008-06-09,148.2316544174378
2008-06-10,146.05193377897228
2008-06-11,144.5657340926989
2008-06-12,143.9363706544731
2008-06-13,145.0001627744618
2008-06-16,145.86951814429057
2008-06-17,146.13519930937875
2008-06-18,145.01878136523317
2008-06-19,144.26509930972546
2008-06-20,142.29175236713547
2008-06-23,141.61842158400873
2008-06-24,141.20521389529364
2008-06-25,142.0839127811507
2008-06-26,139.8029222836035
2008-06-27,139.07908590589085
2008-06-30,139.51615094267393
2008-07-01,138.41843334573835
2008-07-02,136.74601027451058
2008-07-03,136.17133789732677
2008-07-04,135.61531533701896
2008-07-07,135.55814198175332
2008-07-08,135.42907664659222
2008-07-09,135.28286235010177
2008-07-10,135.12230038727043
2008-07-11,133.95104627042622
2008-07-14,133.61794530707547
2008-07-15,131.666413768304
2008-07-16,132.87832017833986
2008-07-17,135.08762414369022
2008-07-18,135.17773826527537
2008-07-21,136.052214607952
2008-07-22,136.7140067378822
2008-07-23,137.6193044496371
2008-07-24,135.6575139302185
2008-07-25,135.07232449236275
2008-07-28,133.7596929601056
2008-07-29,134.29330381570352
2008-07-30,136.56158575608367
2008-07-31,135.89288020760338
2008-08-01,134.42062107578747
2008-08-04,132.9397734529475
2008-08-05,134.75378479038548
2008-08-06,135.74300398376528
2008-08-07,134.1885822982285
2008-08-08,134.41730354709222
2008-08-11,135.48457071888774
2008-08-12,134.2545948526579
2008-08-13,132.80543960291908
2008-08-14,133.45803735275825
2008-08-15,132.9116526656625
2008-08-18,132.07709982513984
2008-08-19,129.9866332722594
2008-08-20,131.01793562980134
2008-08-21,131.40902481146674
2008-08-22,132.27376715465158
2008-08-25,131.0126223940746
2008-08-26,130.63895210075782
2008-08-27,131.6388916762687
2008-08-28,133.18368587889202
2008-08-29,132.96356648095323
2008-09-01,131.83188484146416
2008-09-02,131.12554981664468
2008-09-03,129.9942378074352
2008-09-04,126.52649228337384
2008-09-05,125.0959460250186
2008-09-08,128.05268061356787
2008-09-09,124.6661519689052
2008-09-10,124.47510124704552
2008-09-11,124.09853070466407
