Date,COLOMBIA
2005-07-22,924.1742315408543
2005-07-25,939.9330561605799
2005-07-26,924.7200395538654
2005-07-27,909.9544021580347
2005-07-28,924.0242766515739
2005-07-29,929.8812818362651
2005-08-01,932.8039923231893
2005-08-02,944.9394160526269
2005-08-03,950.3737746234963
2005-08-04,959.098965436077
2005-08-05,989.0374490310853
2005-08-08,1010.0783834100974
2005-08-09,1031.1818699524586
2005-08-10,1071.4056806535393
2005-08-11,1071.5108420971517
2005-08-12,1055.4133980150768
2005-08-15,1057.0145886926032
2005-08-16,1069.496322685063
2005-08-17,1062.91618223418
2005-08-18,1071.3586872709138
2005-08-19,1086.264842761139
2005-08-22,1067.9501356352266
2005-08-23,1025.2832864999964
2005-08-24,1036.8262533370103
2005-08-25,1040.7890549752667
2005-08-26,1009.9851245555222
2005-08-29,969.2052479937927
2005-08-30,970.1678654967462
2005-08-31,999.4425738809296
2005-09-01,1022.5832216286597
2005-09-02,1046.0000689404892
2005-09-05,1037.816295446362
2005-09-06,1036.370681136591
2005-09-07,1047.028785071376
2005-09-08,1028.4045721451446
2005-09-09,1005.2295431514663
2005-09-12,971.8459153969035
2005-09-13,965.2413291376123
2005-09-14,993.4681417813955
2005-09-15,981.4450682124798
2005-09-16,981.7562407850905
2005-09-19,993.1820513118938
2005-09-20,985.8280780557512
2005-09-21,988.9773851717575
2005-09-22,987.1508323804607
2005-09-23,993.302290618997
2005-09-26,1002.3283123295085
2005-09-27,974.2086098366985
2005-09-28,990.2755365138289
2005-09-29,1000.5902076216489
2005-09-30,1019.9969988543567
2005-10-03,1031.3311142910907
2005-10-04,1042.377241778101
2005-10-05,1039.8629794370888
2005-10-06,995.8447054648303
2005-10-07,986.6177908800689
2005-10-10,970.9709015657147
2005-10-11,973.5952273146023
2005-10-12,991.3696687972804
2005-10-13,1007.9984655691159
2005-10-14,1013.8899696255539
2005-10-17,1013.5594251885971
2005-10-18,1026.0633331827291
2005-10-19,1032.5077905061887
2005-10-20,1040.2266757924242
2005-10-21,1035.7861489981137
2005-10-24,1045.33529204939
2005-10-25,1045.977696836424
2005-10-26,1037.0561397840445
2005-10-27,1029.6011630537328
2005-10-28,1036.6408006975353
2005-10-31,1063.344436082304
2005-11-01,1086.2344850683494
2005-11-02,1105.007394687291
2005-11-03,1114.8867084825113
2005-11-04,1121.9070954655049
2005-11-07,1120.6804312456652
2005-11-08,1136.1736322371398
2005-11-09,1164.7944420609206
2005-11-10,1185.8999778930488
2005-11-11,1201.9003578349548
2005-11-14,1201.6374174810203
2005-11-15,1190.6876458781824
2005-11-16,1203.1963283851833
2005-11-17,1216.103565886125
2005-11-18,1231.2593021000766
2005-11-21,1236.0299670974107
2005-11-22,1262.578090597033
2005-11-23,1247.9234240445057
2005-11-24,1248.0264494455676
2005-11-25,1281.8514671409528
2005-11-28,1293.9558084398764
2005-11-29,1274.9169651637799
2005-11-30,1267.8575912907625
2005-12-01,1271.326392252091
2005-12-02,1293.8156162279447
2005-12-05,1307.2392927127944
2005-12-06,1352.6790702053268
2005-12-07,1331.3183470011936
2005-12-08,1331.2305484731435
2005-12-09,1331.7866812922637
2005-12-12,1338.0248134913393
2005-12-13,1330.9637673252175
2005-12-14,1331.8115388510296
2005-12-15,1332.5367060965004
2005-12-16,1328.274436974864
2005-12-19,1288.291348502498
2005-12-20,1288.9315516864017
2005-12-21,1342.0192030852927
2005-12-22,1361.9400887872232
2005-12-23,1377.391912375205
2005-12-26,1404.4106169173522
2005-12-27,1429.6264015750423
2005-12-28,1440.5063319932253
2005-12-29,1453.0581013225403
2005-12-30,1451.548818462899
2006-01-02,1413.6892029354703
2006-01-03,1445.3254619232298
2006-01-04,1457.890434479733
2006-01-05,1475.583431056569
2006-01-06,1483.9661693774349
2006-01-09,1484.6176031655725
2006-01-10,1530.4014707373817
2006-01-11,1538.8503769226484
2006-01-12,1551.1425551648542
2006-01-13,1584.3431263397456
2006-01-16,1592.232301199014
2006-01-17,1616.8117575254728
2006-01-18,1585.92096130344
2006-01-19,1573.08351736614
2006-01-20,1576.5731867328884
2006-01-23,1595.8745302794212
2006-01-24,1615.2457993609146
2006-01-25,1608.0904223062166
2006-01-26,1645.9586771837648
2006-01-27,1687.3141081095612
2006-01-30,1685.3276734866492
2006-01-31,1629.0882511031273
2006-02-01,1584.354180064233
2006-02-02,1605.9720171970205
2006-02-03,1596.956761684895
2006-02-06,1561.592291777589
2006-02-07,1492.7052011628184
2006-02-08,1467.7474349774388
2006-02-09,1541.755973361718
2006-02-10,1605.0078097040669
2006-02-13,1624.388887864692
2006-02-14,1600.476106541796
2006-02-15,1610.842423923474
2006-02-16,1610.1989507857993
2006-02-17,1622.955562577765
2006-02-20,1644.5576118875185
2006-02-21,1647.8888962674691
2006-02-22,1684.6943699695348
2006-02-23,1708.6173924057434
2006-02-24,1713.942081736704
2006-02-27,1677.7735985761706
2006-02-28,1693.889228056828
2006-03-01,1724.0316171178467
2006-03-02,1707.9418902889922
2006-03-03,1689.070246855393
2006-03-06,1632.7275668388497
2006-03-07,1577.6098161030072
2006-03-08,1605.0254169248278
2006-03-09,1629.1214370047248
2006-03-10,1635.6428285460056
2006-03-13,1635.682196435755
2006-03-14,1637.842969922888
2006-03-15,1656.6382491239294
2006-03-16,1672.0841336904998
2006-03-17,1693.0886014790183
2006-03-20,1692.0763474435898
2006-03-21,1681.1902872374117
2006-03-22,1672.2082009662856
2006-03-23,1681.8600218715399
2006-03-24,1692.6486770896374
2006-03-27,1696.9244208602652
2006-03-28,1710.014512088377
2006-03-29,1724.1481766816732
2006-03-30,1708.467742078651
2006-03-31,1705.661517060972
2006-04-03,1734.3411806559704
2006-04-04,1762.4544534798838
2006-04-05,1739.498950676744
2006-04-06,1698.9334118453405
2006-04-07,1641.3975195878666
2006-04-10,1626.0349612670168
2006-04-11,1657.143744269889
2006-04-12,1668.666608245493
2006-04-13,1662.8196438033033
2006-04-14,1662.8196438033033
2006-04-17,1634.0322757242432
2006-04-18,1652.9491490133148
2006-04-19,1656.2370970292052
2006-04-20,1669.6259035228259
2006-04-21,1681.6385713438403
2006-04-24,1691.9481492540112
2006-04-25,1672.3509365093057
2006-04-26,1647.31654540507
2006-04-27,1670.3837387392286
2006-04-28,1667.0789152748462
2006-05-01,1663.925086372428
2006-05-02,1652.4570100244957
2006-05-03,1641.589805451367
2006-05-04,1621.351353456146
2006-05-05,1630.9293950985161
2006-05-08,1632.17160662961
2006-05-09,1635.8257640019935
2006-05-10,1643.4519429102886
2006-05-11,1590.0611717951026
2006-05-12,1523.951198795162
2006-05-15,1441.182318608231
2006-05-16,1403.4053248831055
2006-05-17,1312.0674813616042
2006-05-18,1213.4211554691879
2006-05-19,1301.4999970802567
2006-05-22,1187.4512543047833
2006-05-23,1273.5604531246613
2006-05-24,1217.398374288466
2006-05-25,1267.9739130456653
2006-05-26,1390.8970199672465
2006-05-29,1403.7751730861312
2006-05-30,1319.0272983551731
2006-05-31,1344.635605344219
2006-06-01,1344.3652469187446
2006-06-02,1374.0557226651022
2006-06-05,1367.260020020495
2006-06-06,1312.35377829
2006-06-07,1218.934045439621
2006-06-08,1084.0536199764435
2006-06-09,1124.7506013736672
2006-06-12,987.9576580716302
2006-06-13,909.2903484052923
2006-06-14,978.2490110735397
2006-06-15,1159.7266719152808
2006-06-16,1157.9544708152423
2006-06-19,1158.8589990795929
2006-06-20,1114.4205621415708
2006-06-21,1149.70016343452
2006-06-22,1140.6066991057294
2006-06-23,1108.788992085231
2006-06-26,1110.753271554928
2006-06-27,1056.2064577920994
2006-06-28,1053.4153495267951
2006-06-29,1097.2964178290274
2006-06-30,1170.3009046574684
2006-07-03,1173.9839559154236
2006-07-04,1220.7422912932097
2006-07-05,1196.0233471593049
2006-07-06,1214.328417630385
2006-07-07,1233.7826516746284
2006-07-10,1277.682257475307
2006-07-11,1256.252314565833
2006-07-12,1244.7711954922638
2006-07-13,1199.4377182282649
2006-07-14,1172.4044568763854
2006-07-17,1143.1162449211886
2006-07-18,1151.3293790352845
2006-07-19,1205.406108873256
2006-07-20,1205.4312417530411
2006-07-21,1236.2697381050148
2006-07-24,1257.8558909044411
2006-07-25,1243.193952193045
2006-07-26,1259.0526265959902
2006-07-27,1305.6070274922627
2006-07-28,1324.527490157736
2006-07-31,1336.2860416584733
2006-08-01,1308.377956982265
2006-08-02,1329.4422236564853
2006-08-03,1360.196131879215
2006-08-04,1384.2359729373172
2006-08-07,1382.3685138230219
2006-08-08,1397.1282419716094
2006-08-09,1440.0037819762479
2006-08-10,1443.4921032873021
2006-08-11,1431.7959830307457
2006-08-14,1416.6864959740692
2006-08-15,1452.79331809547
2006-08-16,1462.5590105924946
2006-08-17,1463.1616832035104
2006-08-18,1472.8063878813384
2006-08-21,1474.2981521062447
2006-08-22,1451.7951963099447
2006-08-23,1439.4930166396027
2006-08-24,1394.6529648384253
2006-08-25,1386.3237710393657
2006-08-28,1401.5861727852177
2006-08-29,1402.153250442212
2006-08-30,1417.3457971289984
2006-08-31,1430.3544877656243
2006-09-01,1415.3303541789064
2006-09-04,1413.4832644951773
2006-09-05,1391.3325993860187
2006-09-06,1363.84177092849
2006-09-07,1353.1397378992046
2006-09-08,1362.713111597636
2006-09-11,1334.1279810216733
2006-09-12,1312.3111674196477
2006-09-13,1370.1428883914512
2006-09-14,1393.0532263732186
2006-09-15,1397.697542945927
2006-09-18,1390.4482932921394
2006-09-19,1373.7871548165933
2006-09-20,1387.5851183601615
2006-09-21,1361.9125925289673
2006-09-22,1365.002068588039
2006-09-25,1348.2035007348939
2006-09-26,1386.9545006860867
2006-09-27,1394.573172996283
2006-09-28,1398.418738601485
2006-09-29,1402.6345320337134
2006-10-02,1412.3040162613734
2006-10-03,1423.0303847156501
2006-10-04,1417.5441559185933
2006-10-05,1436.9772109065036
2006-10-06,1445.5644176844894
2006-10-09,1436.745459389847
2006-10-10,1450.9446164661413
2006-10-11,1450.3204277666484
2006-10-12,1438.4344164103184
2006-10-13,1461.744495890077
2006-10-16,1460.8156177948279
2006-10-17,1448.205272064602
2006-10-18,1462.4280620387076
2006-10-19,1470.7682815256148
2006-10-20,1485.7713442626377
2006-10-23,1472.3594723137248
2006-10-24,1476.1851674432057
2006-10-25,1478.3599286561634
2006-10-26,1494.7811146421152
2006-10-27,1534.075412167284
2006-10-30,1504.5659628504666
2006-10-31,1522.1815614091665
2006-11-01,1534.7952868766486
2006-11-02,1523.2742918891945
2006-11-03,1514.4306123617216
2006-11-06,1514.4306123617216
2006-11-07,1544.1658172953514
2006-11-08,1550.3754997587143
2006-11-09,1557.135367151104
2006-11-10,1548.4582782755062
2006-11-13,1546.0982376978711
2006-11-14,1561.516460893508
2006-11-15,1560.9928344970995
2006-11-16,1541.5257040821953
2006-11-17,1537.1458722823897
2006-11-20,1544.5919381328076
2006-11-21,1527.1972189194478
2006-11-22,1517.054384193652
2006-11-23,1507.8397920647058
2006-11-24,1493.2936707692213
2006-11-27,1448.1799429181258
2006-11-28,1470.9223376056632
2006-11-29,1487.4349157438671
2006-11-30,1475.24284960135
2006-12-01,1481.1542842397953
2006-12-04,1500.4552725671244
2006-12-05,1519.741042872215
2006-12-06,1520.9081985360474
2006-12-07,1524.3029790252708
2006-12-08,1522.7997216495062
2006-12-11,1528.1685574622804
2006-12-12,1533.4286163122902
2006-12-13,1533.6186557273838
2006-12-14,1571.1815798024893
2006-12-15,1601.1667420880963
2006-12-18,1627.2407407861626
2006-12-19,1633.1793114991983
2006-12-20,1634.0649231234408
2006-12-21,1648.4772844100228
2006-12-22,1663.8946126823962
2006-12-25,1663.8946126823962
2006-12-26,1632.5490591632636
2006-12-27,1638.8606750167132
2006-12-28,1646.3584687001653
2006-12-29,1648.3431401436253
2007-01-01,1648.3431401436253
2007-01-02,1615.7098204016593
2007-01-03,1639.3902641455238
2007-01-04,1641.0940753782388
2007-01-05,1580.2993507048548
2007-01-08,1573.9357291583922
2007-01-09,1501.4510402992892
2007-01-10,1541.7999253292253
2007-01-11,1576.0167915319535
2007-01-12,1585.7567930577904
2007-01-15,1602.8298257191655
2007-01-16,1587.9486567106246
2007-01-17,1588.1898539267395
2007-01-18,1586.3110163345893
2007-01-19,1580.887083377881
2007-01-22,1547.9282627812593
2007-01-23,1558.428119649414
2007-01-24,1555.0560468925373
2007-01-25,1543.9261849914392
2007-01-26,1546.8461850564495
2007-01-29,1533.3836440658354
2007-01-30,1543.8810188840805
2007-01-31,1572.6084507660041
2007-02-01,1593.0653204855926
2007-02-02,1599.514631190296
2007-02-05,1612.7933872197173
2007-02-06,1597.8403283627613
2007-02-07,1599.1177325589667
2007-02-08,1589.7678561648554
2007-02-09,1596.0680185229276
2007-02-12,1583.4456220114255
2007-02-13,1589.2820231948149
2007-02-14,1607.3415536939526
2007-02-15,1611.5152796191014
2007-02-16,1604.672037607903
2007-02-19,1593.5607084598319
2007-02-20,1597.000233531092
2007-02-21,1583.322246719712
2007-02-22,1581.5398601374466
2007-02-23,1563.3438224226477
2007-02-26,1547.2480771852174
2007-02-27,1476.0278741073319
2007-02-28,1491.148893263912
2007-03-01,1487.7220935736516
2007-03-02,1495.7646737870002
2007-03-05,1459.9431268486742
2007-03-06,1485.7098338436074
2007-03-07,1500.073920035207
2007-03-08,1539.5181620821038
2007-03-09,1551.0061558277955
2007-03-12,1555.934760688307
2007-03-13,1542.5452045252975
2007-03-14,1525.8287834884964
2007-03-15,1533.3406233364167
2007-03-16,1530.4627508238643
2007-03-19,1531.921657667591
2007-03-20,1550.7288382432287
2007-03-21,1563.8569100462278
2007-03-22,1569.9082309853159
2007-03-23,1588.5697734444568
2007-03-26,1584.5367984404047
2007-03-27,1603.5911959401892
2007-03-28,1581.645614372431
2007-03-29,1584.7436203175114
2007-03-30,1556.062978013756
2007-04-02,1546.8240961893584
2007-04-03,1575.877305292746
2007-04-04,1595.5072188751762
2007-04-05,1591.0048085017092
2007-04-06,1591.0048085017092
2007-04-09,1604.6804948687156
2007-04-10,1596.7670738884324
2007-04-11,1594.2273201258804
2007-04-12,1597.6855722363537
2007-04-13,1618.6775584486334
2007-04-16,1627.7063703593803
2007-04-17,1607.357691001135
2007-04-18,1612.9503758112608
2007-04-19,1615.4254797053193
2007-04-20,1632.655514993753
2007-04-23,1658.999816649036
2007-04-24,1635.4412555159688
2007-04-25,1639.706604862953
2007-04-26,1647.3945031022035
2007-04-27,1641.0761752639596
2007-04-30,1621.6670833721653
2007-05-01,1620.3971494910243
2007-05-02,1605.761772980533
2007-05-03,1626.0385081353888
2007-05-04,1631.0792585281772
2007-05-07,1584.428589064279
2007-05-08,1605.4460856983476
2007-05-09,1633.7676565705758
2007-05-10,1663.6442410784823
2007-05-11,1698.788062556528
2007-05-14,1704.2897435648997
2007-05-15,1701.1631454264373
2007-05-16,1682.2646312424376
2007-05-17,1682.3397479525108
2007-05-18,1713.7169870257298
2007-05-21,1713.199117374652
2007-05-22,1729.7911438110955
2007-05-23,1718.3895679669267
2007-05-24,1678.783935875797
2007-05-25,1714.0204405032619
2007-05-28,1710.614543027458
2007-05-29,1735.282472373009
2007-05-30,1705.2847615880855
2007-05-31,1751.2409706211338
2007-06-01,1764.3513804045258
2007-06-04,1789.4386301842487
2007-06-05,1789.550007997055
2007-06-06,1769.0724514435242
2007-06-07,1757.297039160798
2007-06-08,1742.757435259603
2007-06-11,1747.7246334512533
2007-06-12,1756.940717858482
2007-06-13,1794.0537521138701
2007-06-14,1814.0494455457692
2007-06-15,1855.5340703067295
2007-06-18,1861.7903142970474
2007-06-19,1898.4805855722668
2007-06-20,1880.5263018241546
2007-06-21,1860.2613546788668
2007-06-22,1839.369850800712
2007-06-25,1808.9681678703635
2007-06-26,1806.1347448882707
2007-06-27,1821.0959539598948
2007-06-28,1837.9488176687753
2007-06-29,1830.6987402577581
2007-07-02,1832.570620360271
2007-07-03,1831.0514191318307
2007-07-04,1828.1889212162046
2007-07-05,1825.0915992498053
2007-07-06,1846.1747139714118
2007-07-09,1879.4830748892387
2007-07-10,1839.0840448230097
2007-07-11,1859.773826782806
2007-07-12,1920.4597603993786
2007-07-13,1907.056939383117
2007-07-16,1930.9241205320418
2007-07-17,1987.8001851968813
2007-07-18,2011.6870135778581
2007-07-19,2012.6745500036418
2007-07-20,2012.6745500036418
2007-07-23,2016.8211098912045
2007-07-24,2024.4389011938492
2007-07-25,1988.261979942811
2007-07-26,1933.1299281232825
2007-07-27,1922.2456981444411
2007-07-30,1940.5486697184565
2007-07-31,1966.9612397238545
2007-08-01,1930.453075682129
2007-08-02,1948.6800447070286
2007-08-03,1955.5724454735675
2007-08-06,1918.0433168630218
2007-08-07,1922.5607030526098
2007-08-08,1945.763245855426
2007-08-09,1901.2347199956982
2007-08-10,1846.6796507007316
2007-08-13,1850.8658090533047
2007-08-14,1800.2257159877383
2007-08-15,1779.3467940215878
2007-08-16,1617.2007661160023
2007-08-17,1657.0593249816677
2007-08-20,1675.3391832592456
2007-08-21,1641.817610830179
2007-08-22,1688.8008639668546
2007-08-23,1704.3581810671358
2007-08-24,1735.645511186821
2007-08-27,1753.024760847524
2007-08-28,1720.6091705240608
2007-08-29,1708.5202357655403
2007-08-30,1740.9165409641275
2007-08-31,1748.5869805032576
2007-09-03,1754.1392874010357
2007-09-04,1762.8796197772144
2007-09-05,1750.0254542956313
2007-09-06,1750.9819532805432
2007-09-07,1718.1577295409531
2007-09-10,1704.244879517373
2007-09-11,1691.589008151195
2007-09-12,1704.4405604948936
2007-09-13,1708.244022028121
2007-09-14,1702.7855762592237
2007-09-17,1696.7377617772456
2007-09-18,1686.5183980107533
2007-09-19,1768.8972012678184
2007-09-20,1774.2850081550278
2007-09-21,1780.0918822831543
2007-09-24,1772.3029913472435
2007-09-25,1775.830487815693
2007-09-26,1806.7574765635286
2007-09-27,1824.80281791273
2007-09-28,1821.5243838153456
2007-10-01,1838.290135701385
2007-10-02,1853.3680293007326
2007-10-03,1849.3461934579989
2007-10-04,1861.7413412697858
2007-10-05,1885.3203318521505
2007-10-08,1897.2148477857672
2007-10-09,1902.672425287589
2007-10-10,1903.6806403520748
2007-10-11,1921.825620893986
2007-10-12,1899.8987285893938
2007-10-15,1904.952162739305
2007-10-16,1857.9195189605293
2007-10-17,1844.8687340423005
2007-10-18,1820.1478537692058
2007-10-19,1806.8881726826878
2007-10-22,1798.1316526292894
2007-10-23,1847.693878606784
2007-10-24,1830.853355111771
2007-10-25,1847.5854926364889
2007-10-26,1873.4620630950378
2007-10-29,1899.107721727925
2007-10-30,1909.6222310141827
2007-10-31,1910.2938283999322
2007-11-01,1891.34177136965
2007-11-02,1900.7298046788717
2007-11-05,1906.6588816809772
2007-11-06,1946.8125533097257
2007-11-07,1940.586334724507
2007-11-08,1912.0955572620362
2007-11-09,1893.6657154831782
2007-11-12,1893.9431011498589
2007-11-13,1862.220528207705
2007-11-14,1944.3040137494568
2007-11-15,1951.3436613366268
2007-11-16,1947.1587650222357
2007-11-19,1932.7875105410421
2007-11-20,1948.0301504444392
2007-11-21,1919.8607389015267
2007-11-22,1932.509782981435
2007-11-23,1941.3784568958736
2007-11-26,1911.6959516512327
2007-11-27,1907.7028278693226
2007-11-28,1925.9090505376746
2007-11-29,1933.4341230388914
2007-11-30,1959.4435651391063
2007-12-03,1944.578749418915
2007-12-04,1918.2561159715283
2007-12-05,1944.4831589839794
2007-12-06,1947.6175735814656
2007-12-07,1938.7212009244513
2007-12-10,1930.5256198147097
2007-12-11,1959.179584346035
2007-12-12,1945.6766396285684
2007-12-13,1922.8022138801298
2007-12-14,1961.9090310157324
2007-12-17,1925.0753656300683
2007-12-18,1863.708735620707
2007-12-19,1875.5666727457126
2007-12-20,1905.849202741603
2007-12-21,1921.4211414036574
2007-12-24,1942.7371771235344
2007-12-25,1942.7371771235344
2007-12-26,1929.021496983295
2007-12-27,1907.9502423411818
2007-12-28,1903.3494550576154
2007-12-31,1895.447335000058
2008-01-01,1895.447335000058
2008-01-02,1894.0097059086395
2008-01-03,1896.46497464381
2008-01-04,1888.821765201495
2008-01-07,1893.9863288150214
2008-01-08,1859.1764652591355
2008-01-09,1851.9568435946028
2008-01-10,1854.0202684026283
2008-01-11,1856.791993272672
2008-01-14,1849.046140616742
2008-01-15,1803.9459907941332
2008-01-16,1758.1577249590628
2008-01-17,1727.4383575098338
2008-01-18,1661.4150793508572
2008-01-21,1525.7809082504516
2008-01-22,1591.0385953754674
2008-01-23,1615.9940097604529
2008-01-24,1705.9000893717625
2008-01-25,1733.7608881700198
2008-01-28,1727.9159580657404
2008-01-29,1757.8484072380995
2008-01-30,1759.2205153819134
2008-01-31,1760.3823634983405
2008-02-01,1779.81097834954
2008-02-04,1792.6325331858202
2008-02-05,1732.9376154621787
2008-02-06,1689.7310169001762
2008-02-07,1663.1155265972432
2008-02-08,1707.4882254352178
2008-02-11,1730.0481704065112
2008-02-12,1732.711818205937
2008-02-13,1740.775287236714
2008-02-14,1767.0263419967282
2008-02-15,1761.3691254900996
2008-02-18,1787.7571323391883
2008-02-19,1808.395557850166
2008-02-20,1786.5765499730687
2008-02-21,1804.5036547185741
2008-02-22,1800.5158506283906
2008-02-25,1790.9597328484492
2008-02-26,1798.7391128618972
2008-02-27,1811.1519389552484
2008-02-28,1817.3105863520323
2008-02-29,1774.5534362664025
2008-03-03,1757.068301459508
2008-03-04,1693.9717613468022
2008-03-05,1740.3444597354996
2008-03-06,1716.6184722634612
2008-03-07,1719.8327476886088
2008-03-10,1759.4872139227095
2008-03-11,1774.2578608428776
2008-03-12,1796.7835391898732
2008-03-13,1813.6662233729965
2008-03-14,1809.407728284868
2008-03-17,1774.8705344859923
2008-03-18,1831.9013232197556
2008-03-19,1825.3803767029785
2008-03-20,1824.979942266935
2008-03-21,1824.979942266935
2008-03-24,1825.3803767029785
2008-03-25,1797.5840129056762
2008-03-26,1811.3063054862516
2008-03-27,1825.4766602753905
2008-03-28,1828.961166629352
2008-03-31,1811.7896442831225
2008-04-01,1854.5815981112871
2008-04-02,1863.3650264245998
2008-04-03,1879.7686360327957
2008-04-04,1903.5272741246395
2008-04-07,1923.2293975633538
2008-04-08,1929.7987724153897
2008-04-09,1964.601172887518
2008-04-10,1946.6280878764642
2008-04-11,1943.4108925179924
2008-04-14,1950.1815071116332
2008-04-15,1972.5793558802222
2008-04-16,1987.6642686222685
2008-04-17,1994.9190874008552
2008-04-18,2035.5242110431461
2008-04-21,2048.4641294773987
2008-04-22,2055.2408431730073
2008-04-23,2042.7304016432518
2008-04-24,2049.722508917275
2008-04-25,2053.6129053933514
2008-04-28,2086.136675494
2008-04-29,2098.9341344934764
2008-04-30,2149.019903422082
2008-05-01,2155.853811121777
2008-05-02,2237.077730389906
2008-05-05,2232.905325778646
2008-05-06,2259.3981665271726
2008-05-07,2194.3196606563833
2008-05-08,2166.027230863601
2008-05-09,2197.415413186234
2008-05-12,2194.500346357111
2008-05-13,2201.0547659798185
2008-05-14,2211.927107277742
2008-05-15,2198.437686669752
2008-05-16,2192.093560557414
2008-05-19,2199.166346618935
2008-05-20,2177.0389456808994
2008-05-21,2206.7833943729916
2008-05-22,2185.445125969292
2008-05-23,2169.3237980336344
2008-05-26,2171.5205816265798
2008-05-27,2159.430465104156
2008-05-28,2178.0039858825603
2008-05-29,2201.492233488422
2008-05-30,2237.1210938356385
2008-06-02,2234.9439716674387
2008-06-03,2211.547732932652
2008-06-04,2232.8063131787612
2008-06-05,2263.5529451061584
2008-06-06,2267.079468311036
2008-06-09,2264.7526568819862
2008-06-10,2207.125334979141
2008-06-11,2193.580409539798
2008-06-12,2192.1052532926783
2008-06-13,2194.7075926804064
2008-06-16,2230.4657729518212
2008-06-17,2236.540827239748
2008-06-18,2220.178239622517
2008-06-19,2106.618049110996
2008-06-20,2150.337492303453
2008-06-23,2100.7716533886664
2008-06-24,2074.8001519441627
2008-06-25,2029.0046690177317
2008-06-26,1939.794589460013
2008-06-27,1873.0201329138913
2008-06-30,1881.8574493994613
2008-07-01,1837.274392131922
2008-07-02,1908.07155266574
2008-07-03,2024.5838867192222
2008-07-04,2046.6345445363852
2008-07-07,2082.304761830355
2008-07-08,2019.2948333005615
2008-07-09,2050.7181956620516
2008-07-10,1985.9725984577444
2008-07-11,1961.827499386624
2008-07-14,1974.2661853734228
2008-07-15,1912.1162254099281
2008-07-16,1922.6758460803271
2008-07-17,1944.3430133191262
2008-07-18,1936.0539464085268
2008-07-21,1933.7172724087634
2008-07-22,1924.346118736151
2008-07-23,1975.855146935149
2008-07-24,1982.7390190911353
2008-07-25,1996.7951314191357
2008-07-28,1996.9289090855902
2008-07-29,1971.7360756141002
2008-07-30,2007.4339184433927
2008-07-31,2018.4636353260018
2008-08-01,2024.2491695504295
2008-08-04,2011.5941869488618
2008-08-05,2015.2005514223156
2008-08-06,1982.8431170187748
2008-08-07,1989.5844493356974
2008-08-08,1968.9849324052216
2008-08-11,1965.619636380071
2008-08-12,1934.6625586010393
2008-08-13,1926.1831358702007
2008-08-14,1931.9889046912072
2008-08-15,1900.6194769267618
2008-08-18,1912.151900706906
2008-08-19,1887.3907227439297
2008-08-20,1922.192455557647
2008-08-21,1962.8606836067436
2008-08-22,1948.0496774529188
2008-08-25,1931.4556775003382
2008-08-26,1914.539789093324
2008-08-27,1936.0642472692214
2008-08-28,1956.0300023387947
2008-08-29,1959.9828672813755
2008-09-01,2034.2129182010872
2008-09-02,1982.3482527257115
2008-09-03,1963.0153110750334
2008-09-04,1916.197410383717
2008-09-05,1861.77967114921
2008-09-08,1906.905795423554
2008-09-09,1876.702029443589
2008-09-10,1855.3111337873856
2008-09-11,1911.9277989013576
2008-09-12,1937.5867819096034
2008-09-15,1878.704330427803
2008-09-16,1772.2634585068895
2008-09-17,1710.1132378782959
2008-09-18,1665.2121389163358
2008-09-19,1823.2885998345091
2008-09-22,1849.605716136914
2008-09-23,1793.3849368745723
2008-09-24,1756.329334623272
2008-09-25,1802.9087204371128
2008-09-26,1808.0871342465946
2008-09-29,1698.1520727844488
2008-09-30,1723.5600021832877
2008-10-01,1724.3802999686773
2008-10-02,1704.0772063016636
2008-10-03,1725.159398304852
2008-10-06,1560.5949045992236
2008-10-07,1548.6691102137945
2008-10-08,1455.3124158886844
2008-10-09,1446.8841177228321
2008-10-10,1296.951684969252
2008-10-13,1293.4532179726798
2008-10-14,1469.7077110462462
2008-10-15,1310.6425972062773
2008-10-16,1265.428044197632
2008-10-17,1327.809794391316
2008-10-20,1352.35214713912
2008-10-21,1322.6107169947093
2008-10-22,1222.013649747087
2008-10-23,1179.4573620771191
2008-10-24,1103.4692768092036
2008-10-27,1072.1845024458335
2008-10-28,1098.2956814757372
2008-10-29,1174.9419401372932
2008-10-30,1230.7002346939876
2008-10-31,1238.1454226698297
2008-11-03,1240.2869813966029
2008-11-04,1294.162405834313
2008-11-05,1266.0064321406528
2008-11-06,1181.588709582211
2008-11-07,1249.600533631138
2008-11-10,1262.6781945950574
2008-11-11,1236.9206205501814
2008-11-12,1200.8805396701116
2008-11-13,1202.030744042683
2008-11-14,1260.5034993614152
2008-11-17,1261.9774532151507
2008-11-18,1216.2572005176228
2008-11-19,1208.4453394109578
2008-11-20,1188.2245858750057
2008-11-21,1172.1602469638315
2008-11-24,1239.8746716608896
2008-11-25,1253.1196616038746
2008-11-26,1280.4739881893142
2008-11-27,1304.4505756426593
2008-11-28,1302.9583151222641
2008-12-01,1277.8578568726648
2008-12-02,1288.9078574661617
2008-12-03,1320.915064012746
2008-12-04,1329.5082887646797
2008-12-05,1312.6927727837308
2008-12-08,1309.6034230831272
2008-12-09,1371.5268390959855
2008-12-10,1404.9080770606306
2008-12-11,1428.8460819945458
2008-12-12,1428.9564699940267
2008-12-15,1451.047683906875
2008-12-16,1469.2166984338478
2008-12-17,1504.6468910953408
