Date,HUNGARY
2005-05-23,302.6475167255209
2005-05-24,306.4123038224058
2005-05-25,302.86325917747786
2005-05-26,303.1893304360526
2005-05-27,308.9194350592007
2005-05-30,306.76594906334856
2005-05-31,302.7317502640101
2005-06-01,304.99462692370247
2005-06-02,313.8473630648314
2005-06-03,317.94838541340846
2005-06-06,324.0796782887899
2005-06-07,324.50733234071276
2005-06-08,322.2484361666252
2005-06-09,316.8573688467966
2005-06-10,326.66390631261874
2005-06-13,325.43718445660926
2005-06-14,326.09200274844403
2005-06-15,331.56676383659743
2005-06-16,334.4185121787852
2005-06-17,333.49315600211537
2005-06-20,336.41264777817526
2005-06-21,339.27877062022014
2005-06-22,338.11920148293694
2005-06-23,332.1806546080595
2005-06-24,329.6027458863673
2005-06-27,330.14943023034385
2005-06-28,330.3676578430614
2005-06-29,332.6558019066121
2005-06-30,337.4566156759007
2005-07-01,337.734720424044
2005-07-04,342.60344250098865
2005-07-05,340.0586607288412
2005-07-06,348.3695477182772
2005-07-07,344.34701865673424
2005-07-08,345.90612537483366
2005-07-11,344.71238207923403
2005-07-12,355.1351870664629
2005-07-13,357.21314403406626
2005-07-14,359.3797352177664
2005-07-15,356.377481733094
2005-07-18,352.56084848542565
2005-07-19,358.0368940399777
2005-07-20,361.11746600252775
2005-07-21,363.5680070550041
2005-07-22,362.71041744443033
2005-07-25,368.1095192100989
2005-07-26,367.79352246980335
2005-07-27,373.79119795923634
2005-07-28,377.4752546523075
2005-07-29,380.3395403406629
2005-08-01,388.17934847884294
2005-08-02,396.37933435469785
2005-08-03,394.3329200936626
2005-08-04,396.10891347149186
2005-08-05,392.62995735604085
2005-08-08,400.31019575094234
2005-08-09,398.44045001060715
2005-08-10,393.2943558116001
2005-08-11,391.1517010398388
2005-08-12,381.91823920238846
2005-08-15,384.5802195767071
2005-08-16,392.145501047415
2005-08-17,387.95689458288155
2005-08-18,383.6695682742672
2005-08-19,375.33651460891485
2005-08-22,383.0574249749658
2005-08-23,384.5115667845929
2005-08-24,390.231566293307
2005-08-25,388.2014561821865
2005-08-26,395.5804038148531
2005-08-29,394.0954283582417
2005-08-30,401.8013734415694
2005-08-31,404.32580630570357
2005-09-01,415.7486883156558
2005-09-02,428.7864146527762
2005-09-05,415.7021322255933
2005-09-06,416.3966875525839
2005-09-07,415.3807904904855
2005-09-08,415.3692546001659
2005-09-09,430.97239231449987
2005-09-12,429.76675123373917
2005-09-13,425.70079879378596
2005-09-14,427.3886677329333
2005-09-15,432.92941920759773
2005-09-16,435.1717602634073
2005-09-19,429.43300910715794
2005-09-20,427.42408850411107
2005-09-21,426.67766093319324
2005-09-22,422.8586647586062
2005-09-23,409.6439342893584
2005-09-26,413.97916578395615
2005-09-27,425.084991770275
2005-09-28,413.9273933647141
2005-09-29,414.953420235646
2005-09-30,411.2492686764601
2005-10-03,411.85608644388174
2005-10-04,419.6567329635602
2005-10-05,412.1430868751359
2005-10-06,404.9597425699615
2005-10-07,397.8898533658919
2005-10-10,397.5546963152214
2005-10-11,399.6550180048668
2005-10-12,395.27851499104287
2005-10-13,368.33620113694053
2005-10-14,359.0370523196182
2005-10-17,367.84030431939556
2005-10-18,357.18524124627413
2005-10-19,341.8512822203557
2005-10-20,350.4177123230884
2005-10-21,345.28124820216
2005-10-24,346.6268774004905
2005-10-25,356.86352376328165
2005-10-26,366.5213462804082
2005-10-27,361.75809430043785
2005-10-28,365.28283653424995
2005-10-31,362.4590508841093
2005-11-01,362.0632840287771
2005-11-02,377.4048421434366
2005-11-03,387.61784975977145
2005-11-04,382.99162523369023
2005-11-07,379.00947005566394
2005-11-08,366.01051644186896
2005-11-09,359.959333618736
2005-11-10,352.0501328951481
2005-11-11,344.6123892873149
2005-11-14,347.15549539424205
2005-11-15,346.44028440436
2005-11-16,355.07301839928033
2005-11-17,358.11666769356253
2005-11-18,357.67707689404745
2005-11-21,356.4273172117185
2005-11-22,348.95832057355193
2005-11-23,352.8614469115721
2005-11-24,363.2555338122737
2005-11-25,368.97904428565545
2005-11-28,373.78237207130866
2005-11-29,365.5250130314125
2005-11-30,358.51983791339535
2005-12-01,358.0162379770962
2005-12-02,364.9101094951095
2005-12-05,362.4889021226627
2005-12-06,350.06980385967677
2005-12-07,351.7901119625241
2005-12-08,350.53659670321883
2005-12-09,345.09069952670757
2005-12-12,360.6881380753936
2005-12-13,359.40268360592916
2005-12-14,359.40327068253214
2005-12-15,355.98845943067056
2005-12-16,359.71469534294266
2005-12-19,362.6312438930743
2005-12-20,361.2451579624358
2005-12-21,358.0227461705584
2005-12-22,351.06236141558117
2005-12-23,353.56510212532606
2005-12-26,353.56510212532606
2005-12-27,357.6184516190492
2005-12-28,354.0504191868443
2005-12-29,354.6753784774752
2005-12-30,351.92375110845524
2006-01-02,355.9328022038239
2006-01-03,368.67839772855973
2006-01-04,379.49900405093
2006-01-05,379.90320009585736
2006-01-06,384.9090857632869
2006-01-09,393.74176172920437
2006-01-10,390.1811949120699
2006-01-11,392.65566672914167
2006-01-12,388.99496124178035
2006-01-13,387.03721170641967
2006-01-16,391.26067344240516
2006-01-17,388.13636812377104
2006-01-18,383.8297759149073
2006-01-19,391.34527541124976
2006-01-20,398.54784614654426
2006-01-23,404.3578012011577
2006-01-24,401.79941987409325
2006-01-25,398.641516028757
2006-01-26,387.6553277896254
2006-01-27,393.4820752929433
2006-01-30,387.6667029597453
2006-01-31,384.672877694449
2006-02-01,386.35277157230445
2006-02-02,389.05819834920135
2006-02-03,380.50980623862483
2006-02-06,379.2994325416793
2006-02-07,381.17960746681877
2006-02-08,379.078935992877
2006-02-09,387.6434216025568
2006-02-10,383.44820162907513
2006-02-13,380.66727050270424
2006-02-14,374.19368564190097
2006-02-15,376.765453647555
2006-02-16,374.9399199233394
2006-02-17,396.27410549312157
2006-02-20,400.5250138944854
2006-02-21,401.7215954431042
2006-02-22,396.26001815242466
2006-02-23,398.3815830802013
2006-02-24,401.8315395813513
2006-02-27,409.8013500880281
2006-02-28,394.9957909752473
2006-03-01,399.16963241058244
2006-03-02,400.6059790280504
2006-03-03,400.9538391888377
2006-03-06,397.2124379631582
2006-03-07,383.8628117551217
2006-03-08,370.3812602582502
2006-03-09,373.2903396355916
2006-03-10,362.68879895091186
2006-03-13,362.26501660864176
2006-03-14,359.2310119658731
2006-03-15,360.2243478845377
2006-03-16,376.7751494492603
2006-03-17,387.6150707282215
2006-03-20,383.34602944504394
2006-03-21,375.80194035452064
2006-03-22,369.00482605960184
2006-03-23,368.3187700756499
2006-03-24,371.3327582415579
2006-03-27,373.4311470229013
2006-03-28,370.969553988669
2006-03-29,366.9094462540458
2006-03-30,375.5083058717357
2006-03-31,378.6720117271762
2006-04-03,380.29771347183663
2006-04-04,381.92424293306186
2006-04-05,378.02293581519746
2006-04-06,383.79941756563113
2006-04-07,383.99716525882536
2006-04-10,386.5029701024155
2006-04-11,391.82374499775153
2006-04-12,393.57844491133244
2006-04-13,389.75564520713
2006-04-14,391.06530730684443
2006-04-17,396.45230710096143
2006-04-18,399.2318494373974
2006-04-19,409.672522290459
2006-04-20,421.1300260647811
2006-04-21,418.5963256477901
2006-04-24,427.2977952433901
2006-04-25,417.7632703053804
2006-04-26,420.4030072599519
2006-04-27,415.6686777657381
2006-04-28,421.38912869194513
2006-05-01,421.54110334446943
2006-05-02,428.96829684228277
2006-05-03,439.22760959599975
2006-05-04,442.11716002557193
2006-05-05,449.49632270355124
2006-05-08,447.70694327573244
2006-05-09,446.51378560738715
2006-05-10,446.2385962347677
2006-05-11,445.56801713455656
2006-05-12,434.1326604993311
2006-05-15,417.73718678113016
2006-05-16,421.9467191962732
2006-05-17,399.912147054874
2006-05-18,397.92372491922123
2006-05-19,384.95907375183293
2006-05-22,373.8732631532494
2006-05-23,383.3044079078357
2006-05-24,363.8637633818756
2006-05-25,374.3827492967171
2006-05-26,387.9072891137661
2006-05-29,395.9602865944928
2006-05-30,387.8467317685052
2006-05-31,375.07287670494054
2006-06-01,383.3793588239641
2006-06-02,394.5433418122525
2006-06-05,391.76138951767246
2006-06-06,373.6621088697723
2006-06-07,364.17432768193856
2006-06-08,346.4804820666604
2006-06-09,343.75789444072643
2006-06-12,327.7061868875641
2006-06-13,312.3779061745535
2006-06-14,308.08896434374924
2006-06-15,309.67378224918605
2006-06-16,305.13486989581213
2006-06-19,306.243953832098
2006-06-20,306.73158955520296
2006-06-21,312.6048743683644
2006-06-22,318.7472752440268
2006-06-23,308.4582348172317
2006-06-26,303.45610205759397
2006-06-27,317.51740712775154
2006-06-28,323.8529189509861
2006-06-29,322.473229237959
2006-06-30,347.60137834461113
2006-07-03,353.0828600722876
2006-07-04,357.8117031631093
2006-07-05,351.2582527655696
2006-07-06,358.27877841832054
2006-07-07,364.38485310001994
2006-07-10,372.04955431473616
2006-07-11,369.2035030439251
2006-07-12,368.1890197197672
2006-07-13,355.5856400468726
2006-07-14,344.8470214022954
2006-07-17,331.66884075095663
2006-07-18,331.5612732941772
2006-07-19,338.0387586849903
2006-07-20,348.607205529483
2006-07-21,345.03694343065877
2006-07-24,351.6255152640751
2006-07-25,357.42223093526314
2006-07-26,361.2454136505829
2006-07-27,371.7508333587371
2006-07-28,368.4254222784953
2006-07-31,376.1820926884238
2006-08-01,372.22032006351554
2006-08-02,370.9680941216097
2006-08-03,365.5554683160726
2006-08-04,375.16818587239266
2006-08-07,374.88241691850357
2006-08-08,372.4945657702876
2006-08-09,372.42624096171755
2006-08-10,357.79747731237427
2006-08-11,357.53126763891163
2006-08-14,352.9899687034738
2006-08-15,358.5709425418258
2006-08-16,362.04211635314635
2006-08-17,362.9867545355409
2006-08-18,354.1023915425062
2006-08-21,357.02818282179305
2006-08-22,364.28056373284943
2006-08-23,362.06632216459684
2006-08-24,359.8796282157509
2006-08-25,359.0571567591193
2006-08-28,355.5235543586211
2006-08-29,357.56755765382457
2006-08-30,367.2011705468076
2006-08-31,358.92548175899384
2006-09-01,362.22022830415176
2006-09-04,373.78431163290793
2006-09-05,375.2680674847277
2006-09-06,370.1397864327583
2006-09-07,356.8843038551493
2006-09-08,352.9415715433501
2006-09-11,352.51783757102424
2006-09-12,361.45056514798506
2006-09-13,373.6941658109142
2006-09-14,378.9604382168652
2006-09-15,375.3318119860694
2006-09-18,380.33328159923366
2006-09-19,372.34017631232854
2006-09-20,361.2003581661168
2006-09-21,352.94580482406667
2006-09-22,346.86540511876086
2006-09-25,345.6297179409904
2006-09-26,360.2001462817653
2006-09-27,363.4629469433995
2006-09-28,359.78988619946443
2006-09-29,356.36969054731384
2006-10-02,354.3419610676975
2006-10-03,348.7841373181122
2006-10-04,357.14065812298475
2006-10-05,358.06766204913094
2006-10-06,359.2034992106811
2006-10-09,360.662827237005
2006-10-10,369.20118831281604
2006-10-11,376.0172894872182
2006-10-12,378.96045763180666
2006-10-13,382.5578016153356
2006-10-16,379.6897586286687
2006-10-17,373.60788875138434
2006-10-18,378.98714570417803
2006-10-19,384.594631484503
2006-10-20,381.525068449166
2006-10-23,378.8038006582112
2006-10-24,380.2542578491955
2006-10-25,386.69191082796374
2006-10-26,395.0987040510851
2006-10-27,395.7866545038805
2006-10-30,386.8674617050821
2006-10-31,390.5728939184135
2006-11-01,392.7629255458807
2006-11-02,383.75054682714017
2006-11-03,385.44836276755916
2006-11-06,395.5463923524498
2006-11-07,402.11759938851924
2006-11-08,401.61111721613753
2006-11-09,415.366938409337
2006-11-10,414.3044591779064
2006-11-13,413.7412329279852
2006-11-14,414.11429354863805
2006-11-15,411.3257892614414
2006-11-16,418.6464322432037
2006-11-17,409.28653755641335
2006-11-20,409.02420202022927
2006-11-21,417.238731465044
2006-11-22,420.1678050252598
2006-11-23,422.1063063035237
2006-11-24,418.69151611743627
2006-11-27,423.20113758224574
2006-11-28,418.53515095402946
2006-11-29,425.7579107552306
2006-11-30,424.0838937677549
2006-12-01,428.0773302071427
2006-12-04,430.5702984579768
2006-12-05,442.06471606030937
2006-12-06,438.8130240574529
2006-12-07,443.5475182527126
2006-12-08,440.0741222726087
2006-12-11,443.25050140909764
2006-12-12,451.59638184799616
2006-12-13,444.0759770776339
2006-12-14,447.70962419877577
2006-12-15,452.5261428582943
2006-12-18,458.00320841637955
2006-12-19,447.03082036041457
2006-12-20,458.22497504722645
2006-12-21,459.041640869347
2006-12-22,450.9387407569221
2006-12-25,450.9387407569221
2006-12-26,448.37759101466474
2006-12-27,453.5994848943288
2006-12-28,464.3415626120658
2006-12-29,470.5354472050872
2007-01-01,470.5354472050872
2007-01-02,473.1426459240276
2007-01-03,468.0822200887562
2007-01-04,454.08646426504913
2007-01-05,444.0041850766855
2007-01-08,439.7994611290921
2007-01-09,431.93225347285227
2007-01-10,419.3528577455679
2007-01-11,431.65364996253
2007-01-12,440.93525686928473
2007-01-15,447.7494104008796
2007-01-16,446.7552975572472
2007-01-17,443.18729375260176
2007-01-18,448.75294384558276
2007-01-19,448.7320497530936
2007-01-22,452.5400769232322
2007-01-23,447.76195951137663
2007-01-24,445.8159155947839
2007-01-25,441.16972942907955
2007-01-26,431.6215093674732
2007-01-29,430.20175690097716
2007-01-30,432.3924795506709
2007-01-31,440.5493226547467
2007-02-01,442.6240030021461
2007-02-02,443.75286074266376
2007-02-05,443.6402114656671
2007-02-06,444.3592966616356
2007-02-07,442.8459347622779
2007-02-08,432.850475437991
2007-02-09,439.76733994687095
2007-02-12,433.4714610359821
2007-02-13,440.5290114601233
2007-02-14,452.7152194344706
2007-02-15,448.49299557693905
2007-02-16,454.8238682000262
2007-02-19,456.86913337537806
2007-02-20,451.30928120180613
2007-02-21,450.428305244757
2007-02-22,450.8003321647419
2007-02-23,452.84397399124674
2007-02-26,454.84237868778246
2007-02-27,441.9521240656075
2007-02-28,436.1611115741514
2007-03-01,431.13791516569194
2007-03-02,432.38494868856037
2007-03-05,423.1602012572329
2007-03-06,423.6937477356809
2007-03-07,422.6344937376454
2007-03-08,434.69116510271937
2007-03-09,435.9474226033135
2007-03-12,436.241134186863
2007-03-13,439.95967900340906
2007-03-14,435.8807647355486
2007-03-15,440.978044985741
2007-03-16,443.2977463505094
2007-03-19,454.4818755588879
2007-03-20,449.5766886623236
2007-03-21,447.76833438927144
2007-03-22,459.2644897206151
2007-03-23,462.9014662435265
2007-03-26,453.8507958650966
2007-03-27,457.088132995675
2007-03-28,453.8465232767337
2007-03-29,454.832563604665
2007-03-30,458.8353338334448
2007-04-02,462.0600065424339
2007-04-03,466.942924569194
2007-04-04,469.99250178271603
2007-04-05,473.8551574919691
2007-04-06,473.4427561479751
2007-04-09,471.5037625562002
2007-04-10,478.174412532179
2007-04-11,482.15266857351793
2007-04-12,482.4647574822385
2007-04-13,494.0130500538329
2007-04-16,505.8931873232377
2007-04-17,500.7953695748102
2007-04-18,504.0787518636861
2007-04-19,508.26671631247586
2007-04-20,518.133586387005
2007-04-23,512.9771006830158
2007-04-24,511.6844991739038
2007-04-25,516.9931103092038
2007-04-26,511.9153020734443
2007-04-27,512.9292540889759
2007-04-30,509.0914877716533
2007-05-01,505.6569030726402
2007-05-02,512.38707293429
2007-05-03,513.6677277080752
2007-05-04,523.3678740874947
2007-05-07,529.8101789855459
2007-05-08,516.6813776101518
2007-05-09,519.2501913250956
2007-05-10,522.1979836259285
2007-05-11,519.2497531654304
2007-05-14,523.7258194924133
2007-05-15,520.0710871625024
2007-05-16,509.61875840005274
2007-05-17,507.6816775954518
2007-05-18,508.70801057105405
2007-05-21,508.43679487461634
2007-05-22,513.2212327419984
2007-05-23,516.7980944140359
2007-05-24,510.50053751939134
2007-05-25,509.2661928004945
2007-05-28,509.2661928004945
2007-05-29,513.3211342238734
2007-05-30,508.235828718457
2007-05-31,528.705962541692
2007-06-01,532.2638133719155
2007-06-04,525.0032904049812
2007-06-05,528.4468230578525
2007-06-06,517.6156354842126
2007-06-07,514.9241993446923
2007-06-08,502.3296495230138
2007-06-11,506.65154826618846
2007-06-12,505.17302310035944
2007-06-13,511.0541744988236
2007-06-14,519.3627111747713
2007-06-15,526.8393214008836
2007-06-18,524.4627271737173
2007-06-19,523.3383871964284
2007-06-20,531.189962497608
2007-06-21,530.7630779275884
2007-06-22,556.0703620818408
2007-06-25,576.6789752844535
2007-06-26,596.4335119122634
2007-06-27,575.3476234365129
2007-06-28,585.3826419154321
2007-06-29,590.6478829193144
2007-07-02,597.2472785990602
2007-07-03,602.416381235998
2007-07-04,605.6564302076549
2007-07-05,596.2798623271852
2007-07-06,598.6118090695352
2007-07-09,602.4754239815442
2007-07-10,597.5236849560225
2007-07-11,595.6447537434616
2007-07-12,607.2769397283527
2007-07-13,618.817516706408
2007-07-16,627.4591270386716
2007-07-17,622.9121619056581
2007-07-18,624.5131928973227
2007-07-19,628.1472039250656
2007-07-20,622.793324054703
2007-07-23,630.4896445290602
2007-07-24,619.8466469813011
2007-07-25,602.7316469740178
2007-07-26,588.0035922146017
2007-07-27,583.0916892784974
2007-07-30,580.6814536260147
2007-07-31,590.8379378921261
2007-08-01,578.1003108299695
2007-08-02,583.4910638905377
2007-08-03,575.3466820293274
2007-08-06,565.9467800526047
2007-08-07,572.6785450965938
2007-08-08,584.2991603603417
2007-08-09,565.5907795241225
2007-08-10,546.4859507347719
2007-08-13,552.3572870287297
2007-08-14,533.9099524370755
2007-08-15,518.7126425468903
2007-08-16,484.4962060521873
2007-08-17,486.1219671756638
2007-08-20,484.5084657324021
2007-08-21,479.6246721131821
2007-08-22,500.23667337292045
2007-08-23,513.325962354668
2007-08-24,520.6406751504227
2007-08-27,526.8091383414077
2007-08-28,519.4223544595876
2007-08-29,520.7024826033709
2007-08-30,531.8564107063801
2007-08-31,536.4689244591326
2007-09-03,529.1240601246078
2007-09-04,534.1407615923733
2007-09-05,531.6224247680742
2007-09-06,531.7011747351465
2007-09-07,518.966874923517
2007-09-10,511.6773662924442
2007-09-11,530.7640332929003
2007-09-12,538.2419022268748
2007-09-13,540.1360260558728
2007-09-14,534.5603401692719
2007-09-17,528.4322228609794
2007-09-18,531.8365699179341
2007-09-19,553.4013320002961
2007-09-20,557.4616637203836
2007-09-21,560.0576175384297
2007-09-24,559.4524759021748
2007-09-25,566.3706424668188
2007-09-26,569.5938701978389
2007-09-27,582.1468977767671
2007-09-28,585.670763257347
2007-10-01,587.9633363091747
2007-10-02,575.4401343196455
2007-10-03,575.0216600579517
2007-10-04,568.6914920845195
2007-10-05,575.374128238614
2007-10-08,570.5459584101314
2007-10-09,568.1571128285881
2007-10-10,575.0194668470267
2007-10-11,589.9377047321963
2007-10-12,584.6105652895596
2007-10-15,587.340809278332
2007-10-16,573.7146465862518
2007-10-17,577.4109309381447
2007-10-18,577.6763963926061
2007-10-19,573.9685836713339
2007-10-22,566.7512191433673
2007-10-23,572.1376440547417
2007-10-24,563.4884737767484
2007-10-25,566.1069261071934
2007-10-26,567.5772855558668
2007-10-29,570.123806427558
2007-10-30,571.6193227979061
2007-10-31,575.3944441223496
2007-11-01,572.5212278154485
2007-11-02,572.6695062886629
2007-11-05,568.655404438082
2007-11-06,574.1328562652143
2007-11-07,572.5950936454441
2007-11-08,567.1503725735951
2007-11-09,568.9314086311432
2007-11-12,551.3090465547689
2007-11-13,556.6466736168577
2007-11-14,559.2111470382297
2007-11-15,553.9982818983574
2007-11-16,553.9914716388993
2007-11-19,546.759087340511
2007-11-20,547.3430691222611
2007-11-21,530.142335978935
2007-11-22,525.6805448103598
2007-11-23,526.9201352317509
2007-11-26,522.0585815120062
2007-11-27,497.2065798827865
2007-11-28,517.7178966581532
2007-11-29,537.254344812644
2007-11-30,543.2458343434682
2007-12-03,531.3993002446622
2007-12-04,536.4132819377941
2007-12-05,546.0223142680167
2007-12-06,548.4420386795477
2007-12-07,561.9651783807623
2007-12-10,571.8271556835458
2007-12-11,567.3972823297393
2007-12-12,568.9041136387449
2007-12-13,560.0384346037351
2007-12-14,551.7930896663865
2007-12-17,532.3340475838685
2007-12-18,534.8140041273166
2007-12-19,527.5016541629473
2007-12-20,521.803476834717
2007-12-21,533.2737511347652
2007-12-24,533.9563059393826
2007-12-25,533.9563059393826
2007-12-26,536.7813113941993
2007-12-27,549.1572242002135
2007-12-28,550.1738972733951
2007-12-31,549.5842932490298
2008-01-01,549.5842932490298
2008-01-02,546.6795340287905
2008-01-03,544.2406060384043
2008-01-04,526.9802467774375
2008-01-07,529.5818308635949
2008-01-08,547.5273686641792
2008-01-09,535.8908556531301
2008-01-10,531.4930987019703
2008-01-11,523.1445692918428
2008-01-14,526.6168455147325
2008-01-15,516.3473168423545
2008-01-16,488.57137440678235
2008-01-17,481.29678952730256
2008-01-18,496.1961335601053
2008-01-21,468.56510602860135
2008-01-22,479.2150416337996
2008-01-23,468.037003552314
2008-01-24,494.8670637613262
2008-01-25,495.39629575593045
2008-01-28,491.6524819297515
2008-01-29,490.8253907253058
2008-01-30,491.3497169982967
2008-01-31,482.4215738382449
2008-02-01,491.3710005138464
2008-02-04,490.0839817327433
2008-02-05,471.9577039039811
2008-02-06,460.40365145229794
2008-02-07,440.628941521893
2008-02-08,441.87352717985374
2008-02-11,458.85502537008875
2008-02-12,481.21839275384764
2008-02-13,491.29117993958715
2008-02-14,484.68136112658175
2008-02-15,474.2669023413571
2008-02-18,484.69643011867765
2008-02-19,479.14987852285566
2008-02-20,471.2759646373525
2008-02-21,479.02563309139236
2008-02-22,475.88754211984457
2008-02-25,478.43511396972133
2008-02-26,491.17595466425195
2008-02-27,501.2085796499025
2008-02-28,497.4776222473356
2008-02-29,482.00526545561326
2008-03-03,469.26486632822866
2008-03-04,459.3612130946929
2008-03-05,474.33988802248956
2008-03-06,464.71901990408645
2008-03-07,457.98317456448683
2008-03-10,446.88007288775754
2008-03-11,467.0255476668846
2008-03-12,480.16823750328166
2008-03-13,469.4905339914147
2008-03-14,465.78059149371234
2008-03-17,454.8080205803304
2008-03-18,478.43501115119915
2008-03-19,472.4811808111589
2008-03-20,455.7405946334604
2008-03-21,462.15186285190043
2008-03-24,464.77475900975094
2008-03-25,483.0690493818725
2008-03-26,483.62101858882454
2008-03-27,494.31048586128685
2008-03-28,492.07865650849703
2008-03-31,474.3337223205449
2008-04-01,478.9728929005819
2008-04-02,484.5917725873486
2008-04-03,481.71883966987366
2008-04-04,484.6985448212876
2008-04-07,496.6497751273267
2008-04-08,494.1203800431964
2008-04-09,500.87677868360544
2008-04-10,504.44791194317986
2008-04-11,500.44906663301396
2008-04-14,497.9400381071143
2008-04-15,498.037798485528
2008-04-16,498.64188458042713
2008-04-17,499.2209627950113
2008-04-18,496.97863202511917
2008-04-21,496.83597342399753
2008-04-22,503.4046421598355
2008-04-23,502.5059014115944
2008-04-24,500.3967598847261
2008-04-25,504.5137272817584
2008-04-28,507.88051443532
2008-04-29,494.42037540178313
2008-04-30,501.20316516377136
2008-05-01,495.62882518013015
2008-05-02,495.7207044975693
2008-05-05,507.575390282703
2008-05-06,513.7934732567511
2008-05-07,512.502997924705
2008-05-08,510.3189974820614
2008-05-09,511.59193857373754
2008-05-12,517.5257412057293
2008-05-13,523.4306561223719
2008-05-14,529.2779106189628
2008-05-15,520.7593880688299
2008-05-16,526.2961009725539
2008-05-19,523.5352025768253
2008-05-20,524.4355773555073
2008-05-21,533.4302763405481
2008-05-22,527.7788051011537
2008-05-23,519.9733265098178
2008-05-26,514.5619138613293
2008-05-27,521.1121055597221
2008-05-28,527.9063340627492
2008-05-29,528.7593717446344
2008-05-30,526.3656767502789
2008-06-02,518.967798748152
2008-06-03,517.3566169957335
2008-06-04,507.63223246298065
2008-06-05,510.97169479774294
2008-06-06,500.7298075802102
2008-06-09,500.5700834672964
2008-06-10,481.1320033821204
2008-06-11,477.28707827883653
2008-06-12,481.1874127454028
2008-06-13,487.44168452506665
2008-06-16,484.0094174823937
2008-06-17,488.48100058913394
2008-06-18,490.411194650266
2008-06-19,488.27756725149345
2008-06-20,476.5905757049592
2008-06-23,474.4039588169103
2008-06-24,477.9732518822756
2008-06-25,488.11339079831265
2008-06-26,488.10150305197163
2008-06-27,485.0313453816201
2008-06-30,490.22003541278326
2008-07-01,480.78299399328665
2008-07-02,486.6106171117788
2008-07-03,479.9542317884051
2008-07-04,476.3755321331493
2008-07-07,487.48435220106353
2008-07-08,497.0505428679808
2008-07-09,513.8820194011471
2008-07-10,504.83963540486565
2008-07-11,506.1455377933495
2008-07-14,506.42463495669017
2008-07-15,499.69495573118627
2008-07-16,499.9921465169752
2008-07-17,521.2832831184307
2008-07-18,526.8818303640708
2008-07-21,533.9811672050697
2008-07-22,530.4217670654026
2008-07-23,530.8582689498165
2008-07-24,530.4916656453681
2008-07-25,530.0103440424009
2008-07-28,537.2689118070307
2008-07-29,537.1409001426015
2008-07-30,553.6309126726054
2008-07-31,540.5566386100082
2008-08-01,524.8698962732042
2008-08-04,517.702959278578
2008-08-05,523.7042862760468
2008-08-06,518.1984138287537
2008-08-07,512.7307506592008
2008-08-08,486.6614871940458
2008-08-11,483.94419914407047
2008-08-12,478.2844171678795
2008-08-13,461.9186643943517
2008-08-14,471.789047547433
2008-08-15,470.558471574642
2008-08-18,477.1917918317215
2008-08-19,463.1744877693094
2008-08-20,468.40007276635595
2008-08-21,466.6758312873676
2008-08-22,477.77921571739915
2008-08-25,470.4791148529408
2008-08-26,461.55652949136413
2008-08-27,461.7590704107443
2008-08-28,464.3858221807729
2008-08-29,481.85709122299966
2008-09-01,464.4531920118453
2008-09-02,464.1951839447646
2008-09-03,451.1046211616852
2008-09-04,445.0004307734457
2008-09-05,420.8169009116794
2008-09-08,436.33934719627763
2008-09-09,436.6801507744043
2008-09-10,433.5041329376018
2008-09-11,413.98281074939814
2008-09-12,429.0820649630854
2008-09-15,415.0629791688121
2008-09-16,397.0412739656597
2008-09-17,380.2519791995425
2008-09-18,379.0800277997213
2008-09-19,428.09213438137976
2008-09-22,423.91360358124194
2008-09-23,413.4883914335982
2008-09-24,411.6111711813718
2008-09-25,426.93324575195214
2008-09-26,429.6795796601059
2008-09-29,405.2715164791062
2008-09-30,396.47520949274053
2008-10-01,403.77276899035155
2008-10-02,388.81816262896723
2008-10-03,390.622293473509
2008-10-06,346.1565933858464
2008-10-07,335.9102641032493
2008-10-08,301.58066836619463
2008-10-09,268.3274202192045
2008-10-10,252.96727036393708
2008-10-13,280.13408895583063
2008-10-14,307.55582550493835
2008-10-15,250.92781856489137
2008-10-16,221.49920864513055
2008-10-17,218.22066818810904
2008-10-20,208.24379355874018
2008-10-21,191.5221122547201
2008-10-22,182.7727813051632
2008-10-23,182.17604528959058
2008-10-24,179.56756891404928
2008-10-27,162.88841399951573
2008-10-28,187.06210192672344
2008-10-29,229.19082003601292
2008-10-30,228.02992572750705
2008-10-31,224.60655857294975
2008-11-03,231.92255732472665
2008-11-04,251.77074176500494
2008-11-05,244.74100592780405
2008-11-06,212.13897929378936
2008-11-07,206.1165708728357
2008-11-10,203.63578241982717
2008-11-11,184.11221287825975
2008-11-12,175.8036916595807
2008-11-13,179.61195585091625
2008-11-14,184.17928784787324
2008-11-17,182.18478850251924
2008-11-18,179.09730319217786
2008-11-19,174.78595137306473
2008-11-20,160.8285197521766
2008-11-21,163.4134843915229
2008-11-24,188.20354816589614
2008-11-25,196.0324781924128
2008-11-26,192.04327961276104
2008-11-27,196.70870287292254
2008-11-28,205.1197991133404
2008-12-01,197.35915078072003
2008-12-02,203.25733878121278
2008-12-03,200.881052768966
2008-12-04,205.96834924992422
2008-12-05,195.63290547059026
2008-12-08,204.48586889866434
2008-12-09,208.47036790402174
2008-12-10,210.00010700802622
2008-12-11,212.3907658321987
2008-12-12,196.88591350012442
2008-12-15,198.05769733053793
2008-12-16,197.73323398058255
2008-12-17,224.81510157776898
2008-12-18,224.0188956737863
2008-12-19,222.67400847814804
2008-12-22,224.41210842631006
2008-12-23,217.4363226209904
