Date,SAUDIARABIA
2018-03-27,1087.7506343331602
2018-03-28,1082.9631761587716
2018-03-29,1077.8988105977962
2018-03-30,1077.8988105977962
2018-04-02,1061.8342992711207
2018-04-03,1064.6721790608049
2018-04-04,1076.089745995521
2018-04-05,1088.546279778099
2018-04-06,1088.546279778099
2018-04-09,1094.7842732387214
2018-04-10,1090.8801573744552
2018-04-11,1075.7901559922063
2018-04-12,1075.038405755482
2018-04-13,1075.0384057554818
2018-04-16,1105.155914534712
2018-04-17,1115.0737025556723
2018-04-18,1124.284015550731
2018-04-19,1143.1302071998507
2018-04-20,1143.1759311888322
2018-04-23,1153.0146053787857
2018-04-24,1148.1143362512807
2018-04-25,1137.473018477425
2018-04-26,1136.4468709586158
2018-04-27,1136.4317191417667
2018-04-30,1129.0044488048395
2018-05-01,1122.6467746584563
2018-05-02,1116.4074602886708
2018-05-03,1117.4976287586735
2018-05-04,1117.4976287586735
2018-05-07,1122.2982455792717
2018-05-08,1111.7546314759452
2018-05-09,1089.1883770336708
2018-05-10,1099.7941523005263
2018-05-11,1099.7941523005263
2018-05-14,1126.2253209561093
2018-05-15,1122.6066830361885
2018-05-16,1113.6891473486423
2018-05-17,1125.5919192156439
2018-05-18,1125.5919192156439
2018-05-21,1119.6493734725518
2018-05-22,1127.9537800437233
2018-05-23,1129.948989506919
2018-05-24,1131.3788852937178
2018-05-25,1131.3185523264585
2018-05-28,1127.5887608543753
2018-05-29,1134.1523674577097
2018-05-30,1137.5690154046497
2018-05-31,1159.132654567805
2018-06-01,1159.1481082275238
2018-06-04,1184.7224011042356
2018-06-05,1196.4619386582988
2018-06-06,1190.3428455194833
2018-06-07,1183.1332373336622
2018-06-08,1183.1490124434933
2018-06-11,1168.3078254583245
2018-06-12,1170.2064941450108
2018-06-13,1170.1908922238579
2018-06-14,1170.1596896296062
2018-06-15,1170.1908922238579
2018-06-18,1170.190892223858
2018-06-19,1170.112888858114
2018-06-20,1155.6177679928921
2018-06-21,1161.574976198884
2018-06-22,1161.5904628327912
2018-06-25,1184.1691775181057
2018-06-26,1178.2467160429583
2018-06-27,1180.8653608886764
2018-06-28,1176.9229618915897
2018-06-29,1176.9700344166297
2018-07-02,1168.9083928448724
2018-07-03,1162.4901428240553
2018-07-04,1163.455326001675
2018-07-05,1153.5328050191295
2018-07-06,1153.5635638433416
2018-07-09,1181.191011592037
2018-07-10,1194.4115871943636
2018-07-11,1188.9188937696374
2018-07-12,1184.3839875474227
2018-07-13,1184.4155690149923
2018-07-16,1206.4461361264187
2018-07-17,1201.0823956168917
2018-07-18,1202.0131300004139
2018-07-19,1205.36371858922
2018-07-20,1205.36371858922
2018-07-23,1204.4175774407593
2018-07-24,1200.4862402227586
2018-07-25,1199.8669744365834
2018-07-26,1195.7026489226394
2018-07-27,1195.7026489226391
2018-07-30,1188.5769025005382
2018-07-31,1185.0380382241785
2018-08-01,1186.4594018512264
2018-08-02,1182.623039611659
2018-08-03,1182.6388064472821
2018-08-06,1182.0027161213698
2018-08-07,1183.9046387461412
2018-08-08,1177.6052416545601
2018-08-09,1171.206461989664
2018-08-10,1171.2220766184582
2018-08-13,1125.6076356930018
2018-08-14,1128.1725606733123
2018-08-15,1124.5728687545288
2018-08-16,1123.106567151674
2018-08-17,1123.166458183118
2018-08-20,1123.1365118689766
2018-08-21,1123.1365118689766
2018-08-22,1123.1365118689766
2018-08-23,1123.1215393107286
2018-08-24,1123.1365118689766
2018-08-27,1145.4461361577241
2018-08-28,1151.7015578182773
2018-08-29,1150.1712991683116
2018-08-30,1139.3273216237951
2018-08-31,1139.3273216237951
2018-09-03,1139.5698262061694
2018-09-04,1143.0861210090006
2018-09-05,1105.8175139624923
2018-09-06,1099.4954953269769
2018-09-07,1099.4368696373915
2018-09-10,1106.081946330053
2018-09-11,1104.6149938323044
2018-09-12,1095.642664369037
2018-09-13,1087.033395172318
2018-09-14,1087.033395172318
2018-09-17,1090.4578807411904
2018-09-18,1095.54255791935
2018-09-19,1108.804585118918
2018-09-20,1116.5097652290153
2018-09-21,1116.4948804167875
2018-09-24,1116.5097652290153
2018-09-25,1141.217431402564
2018-09-26,1137.5666316027584
2018-09-27,1137.1830450025736
2018-09-28,1137.1678835727357
2018-10-01,1159.8580079413625
2018-10-02,1150.6509766160118
2018-10-03,1155.5402582266404
2018-10-04,1153.606535515826
2018-10-05,1153.452745917426
2018-10-08,1146.0102003173986
2018-10-09,1140.9651671473755
2018-10-10,1130.9648643862342
2018-10-11,1082.5538535936846
2018-10-12,1082.3374005437793
2018-10-15,1094.595611592063
2018-10-16,1120.771633061791
2018-10-17,1115.7409910875995
2018-10-18,1112.3162190628832
2018-10-19,1112.3162190628832
2018-10-22,1126.0020217725014
2018-10-23,1098.744330048964
2018-10-24,1090.1341911514148
2018-10-25,1145.1196568681748
2018-10-26,1145.13492085635
2018-10-29,1136.6844651910587
2018-10-30,1134.9474768640728
2018-10-31,1144.3738080339867
2018-11-01,1140.9835114552202
2018-11-02,1140.9835114552204
2018-11-05,1125.4395505579228
2018-11-06,1126.433011746691
2018-11-07,1120.8174533334745
2018-11-08,1111.5799026753284
2018-11-09,1111.520639748506
2018-11-12,1117.5916897554382
2018-11-13,1114.070439635824
2018-11-14,1097.5749029775673
2018-11-15,1096.811898369398
2018-11-16,1096.7242036958078
2018-11-19,1084.6855504593304
2018-11-20,1076.857687787818
2018-11-21,1077.364477636958
2018-11-22,1091.3613996549918
2018-11-23,1091.405031422459
2018-11-26,1079.8326238968457
2018-11-27,1085.1927212009725
2018-11-28,1095.2384846924124
2018-11-29,1108.2624294777613
2018-11-30,1108.3067392970245
2018-12-03,1141.8226624808688
2018-12-04,1139.735959982603
2018-12-05,1136.7263139925185
2018-12-06,1132.0112794094712
2018-12-07,1131.950934440154
2018-12-10,1126.8011437669134
2018-12-11,1128.1563576930719
2018-12-12,1138.4958508662671
2018-12-13,1142.5029113646895
2018-12-14,1142.5485986886933
2018-12-17,1156.401537536265
2018-12-18,1151.5660650525515
2018-12-19,1138.5099883749817
2018-12-20,1123.2665759835209
2018-12-21,1123.1019662963847
2018-12-24,1123.3793496992892
2018-12-25,1117.8930989683627
2018-12-26,1115.1722189893003
2018-12-27,1119.6350826168618
2018-12-28,1119.6649272166303
2018-12-31,1132.968059627398
2019-01-01,1129.8246040390613
2019-01-02,1129.7750946955439
2019-01-03,1137.7858969827712
2019-01-04,1137.7555637099474
2019-01-07,1172.8031972757562
2019-01-08,1172.306008986531
2019-01-09,1187.8001248812398
2019-01-10,1201.309448601529
2019-01-11,1201.2774269185286
2019-01-14,1211.736945236749
2019-01-15,1224.4580721604216
2019-01-16,1233.7274263559816
2019-01-17,1240.4302157059924
2019-01-18,1240.4798229931632
2019-01-21,1232.0625574406633
2019-01-22,1232.2612310851312
2019-01-23,1242.5462205995536
2019-01-24,1235.8920854079845
2019-01-25,1235.8920854079845
2019-01-28,1259.936512833584
2019-01-29,1254.0008947038048
2019-01-30,1253.5848008449045
2019-01-31,1250.7680003003134
2019-02-01,1250.7680003003134
2019-02-04,1247.3107150208489
2019-02-05,1264.9163888442151
2019-02-06,1268.5424904951763
2019-02-07,1266.3620440766515
2019-02-08,1266.3789275532272
2019-02-11,1254.6932291901908
2019-02-12,1263.0780516233444
2019-02-13,1267.2765349941183
2019-02-14,1269.9775961794312
2019-02-15,1269.9775961794314
2019-02-18,1258.6194682495775
2019-02-19,1249.0078875930956
2019-02-20,1258.5529237886915
2019-02-21,1255.323057441865
2019-02-22,1255.323057441865
2019-02-25,1235.825684231567
2019-02-26,1240.5586062605973
2019-02-27,1242.4141864571634
2019-02-28,1246.289374157743
2019-03-01,1246.289374157743
2019-03-04,1255.0757156621348
2019-03-05,1254.4459907418889
2019-03-06,1249.7935281779073
2019-03-07,1241.2051925993644
2019-03-08,1241.2051925993646
2019-03-11,1233.003908434276
2019-03-12,1238.069771958728
2019-03-13,1252.7939799498536
2019-03-14,1261.299282840282
2019-03-15,1261.299282840282
2019-03-18,1273.471984429164
2019-03-19,1274.8015276874642
2019-03-20,1271.5501450588145
2019-03-21,1281.9736655375445
2019-03-22,1281.9736655375445
2019-03-25,1274.5597471586245
2019-03-26,1277.776422663549
2019-03-27,1293.2749342701281
2019-03-28,1298.541990830098
2019-03-29,1298.5246785526992
2019-04-01,1317.6556623751858
2019-04-02,1324.4848698751673
2019-04-03,1333.8728301656663
2019-04-04,1350.4674870343304
2019-04-05,1350.4674870343304
2019-04-08,1348.793896703226
2019-04-09,1350.5370532113013
2019-04-10,1357.1879316711888
2019-04-11,1360.198703445743
2019-04-12,1360.198703445743
2019-04-15,1359.154210847304
2019-04-16,1367.1130608414296
2019-04-17,1385.0784164074637
2019-04-18,1378.0537535293122
2019-04-19,1378.0537535293122
2019-04-22,1378.7426608536205
2019-04-23,1385.7233143273702
2019-04-24,1384.9201400745449
2019-04-25,1392.7510362297169
2019-04-26,1392.769605748346
2019-04-29,1391.5810274384312
2019-04-30,1395.0917357073272
2019-05-01,1405.1080955288764
2019-05-02,1404.0299769657317
2019-05-03,1404.0299769657317
2019-05-06,1360.4048555989712
2019-05-07,1346.2679920092635
2019-05-08,1335.721059158711
2019-05-09,1328.0546095193595
2019-05-10,1328.0369037771018
2019-05-13,1250.562958345838
2019-05-14,1255.221661897647
2019-05-15,1266.4491507281118
2019-05-16,1291.2009901010408
2019-05-17,1291.2182056551615
2019-05-20,1273.9945614691198
2019-05-21,1296.7912133929124
2019-05-22,1300.6897030327689
2019-05-23,1280.7469576596168
2019-05-24,1280.8323430670723
2019-05-27,1252.5939128678551
2019-05-28,1276.4132500001342
2019-05-29,1250.2206821508307
2019-05-30,1267.3535192365875
2019-05-31,1267.269036886991
2019-06-03,1267.3535192365878
2019-06-04,1267.3535192365878
2019-06-05,1267.3535192365878
2019-06-06,1267.3535192365878
2019-06-07,1267.2690368869912
2019-06-10,1327.7860217367227
2019-06-11,1350.8980274106605
2019-06-12,1368.0778059869153
2019-06-13,1343.9628977243674
2019-06-14,1343.9628977243674
2019-06-17,1345.61738023953
2019-06-18,1348.8332550957036
2019-06-19,1338.4874182558221
2019-06-20,1328.2757685029828
2019-06-21,1328.1341065314318
2019-06-24,1280.0650854281328
2019-06-25,1286.7209658259874
2019-06-26,1291.767700691728
2019-06-27,1306.5598215835348
2019-06-28,1306.6120804924706
2019-07-01,1312.722651934772
2019-07-02,1310.2471583015385
2019-07-03,1313.4151197749932
2019-07-04,1311.620169614366
2019-07-05,1311.6376567174873
2019-07-08,1304.7692047339067
2019-07-09,1308.7108663090862
2019-07-10,1315.710182191482
2019-07-11,1327.2669579020674
2019-07-12,1327.4262087035752
2019-07-15,1341.839405246997
2019-07-16,1346.4983656758113
2019-07-17,1347.898310264933
2019-07-18,1340.5154591037124
2019-07-19,1340.5154591037124
2019-07-22,1318.2655548265684
2019-07-23,1299.2463713501302
2019-07-24,1298.2723981143015
2019-07-25,1308.7799195484079
2019-07-26,1308.7450234033724
2019-07-29,1291.8289697600892
2019-07-30,1293.2693868779681
2019-07-31,1291.8366143848714
2019-08-01,1283.6022042067748
2019-08-02,1283.56798667674
2019-08-05,1252.2609040215473
2019-08-06,1240.1501205751201
2019-08-07,1253.7832133206462
2019-08-08,1265.1920087260721
2019-08-09,1265.2088725564295
2019-08-12,1265.276332373681
2019-08-13,1265.2763323736808
2019-08-14,1265.208872556429
2019-08-15,1265.3437993851117
2019-08-16,1265.2763323736804
2019-08-19,1268.7721243166566
2019-08-20,1274.7414161634508
2019-08-21,1261.2358992127472
2019-08-22,1251.602708587444
2019-08-23,1251.6360824347496
2019-08-26,1221.3255642320864
2019-08-27,1229.6588279249313
2019-08-28,1208.0631554359434
2019-08-29,1183.2331435812953
2019-08-30,1183.10695560107
2019-09-02,1174.4693707123597
2019-09-03,1167.0975223314533
2019-09-04,1190.2170754242468
2019-09-05,1188.2343817038302
2019-09-06,1188.4561440594414
2019-09-09,1185.402880328207
2019-09-10,1172.2117037104997
2019-09-11,1154.3525381034535
2019-09-12,1147.227044525323
2019-09-13,1147.4564348805427
2019-09-16,1150.8606460904498
2019-09-17,1142.9621481310496
2019-09-18,1150.0358964954512
2019-09-19,1170.2097768166664
2019-09-20,1170.2097768166664
2019-09-23,1172.1516106857314
2019-09-24,1188.7953734168939
2019-09-25,1181.4523298265967
2019-09-26,1180.8175376569748
2019-09-27,1180.8175376569748
2019-09-30,1182.5452480385386
2019-10-01,1175.1985451285072
2019-10-02,1163.4689461886717
2019-10-03,1152.0737157308427
2019-10-04,1152.0737157308427
2019-10-07,1140.9361725161223
2019-10-08,1138.3388180990198
2019-10-09,1119.1588069932336
2019-10-10,1116.1704588863674
2019-10-11,1116.1704588863672
2019-10-14,1102.562612176085
2019-10-15,1085.4607360778464
2019-10-16,1090.4435546660172
2019-10-17,1111.3408395262404
2019-10-18,1111.3408395262404
2019-10-21,1129.968652903843
2019-10-22,1147.1369132074394
2019-10-23,1148.750092832052
2019-10-24,1152.6207422873888
2019-10-25,1152.6207422873886
2019-10-28,1130.8609562262682
2019-10-29,1119.3493628185386
2019-10-30,1135.355614637932
2019-10-31,1129.8516360632045
2019-11-01,1129.8817638333517
2019-11-04,1115.7817350353946
2019-11-05,1138.4434990534062
2019-11-06,1133.3701560518957
2019-11-07,1142.8454901178443
2019-11-08,1142.7845448591997
2019-11-11,1162.1728090383754
2019-11-12,1172.9761710088592
2019-11-13,1165.6081337439923
2019-11-14,1164.6603213617295
2019-11-15,1164.6603213617295
2019-11-18,1174.5397770435384
2019-11-19,1183.6716232815108
2019-11-20,1184.0817765053637
2019-11-21,1184.6062974508839
2019-11-22,1184.6378861097853
2019-11-25,1176.3675675398913
2019-11-26,1150.9268420628996
2019-11-27,1145.4574751989367
2019-11-28,1146.1862655377868
2019-11-29,1146.1862655377868
2019-12-02,1139.1304595234442
2019-12-03,1147.741519990845
2019-12-04,1144.5217630100112
2019-12-05,1147.9330627990387
2019-12-06,1147.9330627990387
2019-12-09,1184.1677178959135
2019-12-10,1175.1835734101023
2019-12-11,1183.381242144661
2019-12-12,1161.3777473264154
2019-12-13,1161.3003314331675
2019-12-16,1179.6771794920335
2019-12-17,1188.9976544554763
2019-12-18,1199.4394817095665
2019-12-19,1208.7579634626873
2019-12-20,1208.7901866969448
2019-12-23,1228.866201106326
2019-12-24,1228.3749902133886
2019-12-25,1213.8841180871036
2019-12-26,1214.321847879625
2019-12-27,1214.321847879625
2019-12-30,1208.9613444431145
2019-12-31,1214.89546938529
2020-01-01,1208.6747818359222
2020-01-02,1214.3634655978117
2020-01-03,1214.0721737217355
2020-01-06,1188.1623335793533
2020-01-07,1186.30220016008
2020-01-08,1175.5419503470323
2020-01-09,1206.830651897155
2020-01-10,1206.7663150461103
2020-01-13,1216.3524350127373
2020-01-14,1220.747457034772
2020-01-15,1213.7725642128942
2020-01-16,1218.198711858336
2020-01-17,1218.198711858336
2020-01-20,1217.8478355614147
2020-01-21,1211.365362146603
2020-01-22,1206.8805486671185
2020-01-23,1197.583654416476
2020-01-24,1197.5198088264758
2020-01-27,1160.7094811839654
2020-01-28,1158.8996642181007
2020-01-29,1160.2939152567026
2020-01-30,1172.2295330396153
2020-01-31,1172.167047456831
2020-02-03,1149.8499660066311
2020-02-04,1153.4961436724498
2020-02-05,1145.9513789754194
2020-02-06,1141.5172135500663
2020-02-07,1141.5476418377793
2020-02-10,1128.9828950123285
2020-02-11,1115.8612389562797
2020-02-12,1120.6615866316438
2020-02-13,1114.420987647943
2020-02-14,1114.420987647943
2020-02-17,1112.0431365093884
2020-02-18,1109.4689058832944
2020-02-19,1126.8000151712993
2020-02-20,1130.8048288991997
2020-02-21,1130.7746813391768
2020-02-24,1091.2115456219626
2020-02-25,1091.2260984458226
2020-02-26,1083.2075671636778
2020-02-27,1074.2689059342874
2020-02-28,1074.5552630996706
2020-03-02,1031.6082687792853
2020-03-03,1063.1396339426572
2020-03-04,1055.6440470650518
2020-03-05,1047.6278286894799
2020-03-06,1047.6138686944275
2020-03-09,882.8075681816446
2020-03-10,942.5998282972678
2020-03-11,915.5993004265832
2020-03-12,890.4649329643514
2020-03-13,890.4649329643513
2020-03-16,836.7685036000188
2020-03-17,857.9652258406348
2020-03-18,865.7180796476734
2020-03-19,882.5734106252753
2020-03-20,882.455976866959
2020-03-23,848.7257933405756
2020-03-24,877.2002361926009
2020-03-25,880.4857777584779
2020-03-26,898.3882749380114
2020-03-27,898.1491192678565
2020-03-30,902.842403479641
2020-03-31,923.1552381829526
2020-04-01,938.5578282277927
2020-04-02,970.3579034937202
2020-04-03,970.3579034937202
2020-04-06,988.6677580761955
2020-04-07,1009.71368267741
2020-04-08,1013.2048423036307
2020-04-09,1014.0968088366142
2020-04-10,1014.0968088366141
2020-04-13,980.5025202141051
2020-04-14,992.440286064205
2020-04-15,983.9706932633616
2020-04-16,954.7703808680004
2020-04-17,955.0245119249256
2020-04-20,949.7594227125447
2020-04-21,933.5943843487902
2020-04-22,941.9481588900087
2020-04-23,949.5113987326201
2020-04-24,949.5113987326201
2020-04-27,979.6889820142115
2020-04-28,987.1305535695942
2020-04-29,1002.0359407601309
2020-04-30,1023.9413112129486
2020-05-01,1023.8049856489472
2020-05-04,949.6478349663231
2020-05-05,965.9136852792244
2020-05-06,956.0378334145848
2020-05-07,952.8804548743409
2020-05-08,952.8804548743409
2020-05-11,954.957774752185
2020-05-12,967.6433489413573
2020-05-13,972.5261391622722
2020-05-14,974.6349293812693
2020-05-15,974.8943823106939
2020-05-18,1007.2550662773731
2020-05-19,1028.221362570854
2020-05-20,1031.243672762555
2020-05-21,1030.5669042214722
2020-05-22,1030.6629368137187
2020-05-25,1030.3886054491154
2020-05-26,1030.3748927143179
2020-05-27,1030.525752874305
2020-05-28,1031.0747078631848
2020-05-29,1030.2514945235735
2020-06-01,1073.885843309563
2020-06-02,1074.0133372767045
2020-06-03,1064.4223582594077
2020-06-04,1063.5797509226747
2020-06-05,1063.5797509226747
2020-06-08,1074.912655433321
2020-06-09,1078.5260456332028
2020-06-10,1076.4782205306626
2020-06-11,1072.0442831252076
2020-06-12,1071.6158652686236
2020-06-15,1063.5217261541013
2020-06-16,1067.6883346555353
2020-06-17,1068.7973015136795
2020-06-18,1075.7564881304113
2020-06-19,1075.7564881304113
2020-06-22,1060.398127515979
2020-06-23,1058.3444916513824
2020-06-24,1050.1704418471893
2020-06-25,1053.6602559874589
2020-06-26,1053.6742987992723
2020-06-29,1060.3460062912272
2020-06-30,1050.5918088881474
2020-07-01,1053.5728133271916
2020-07-02,1061.879002283979
2020-07-03,1061.9922421999759
2020-07-06,1070.325146134086
2020-07-07,1070.1629744382647
2020-07-08,1067.1274740679798
2020-07-09,1069.1097896040042
2020-07-10,1069.1097896040042
2020-07-13,1066.6449525331982
2020-07-14,1062.0750558044456
2020-07-15,1065.9717448962058
2020-07-16,1064.7726985308047
2020-07-17,1064.7726985308045
2020-07-20,1058.1410240490127
2020-07-21,1061.563041293174
2020-07-22,1063.8064573470203
2020-07-23,1062.7688224439135
2020-07-24,1062.9105136182777
2020-07-27,1066.5671450791242
2020-07-28,1067.68302381268
2020-07-29,1067.66879202393
2020-07-30,1067.8538348766433
2020-07-31,1067.853834876643
2020-08-03,1067.7257214555002
2020-08-04,1067.739954762014
2020-08-05,1066.3960861601818
2020-08-06,1070.8643228860967
2020-08-07,1070.8786005059637
2020-08-10,1074.303391035012
2020-08-11,1087.5118296999788
2020-08-12,1091.928462544511
2020-08-13,1100.534129787355
2020-08-14,1100.5194573683839
2020-08-17,1110.9827997816963
2020-08-18,1125.4339267980324
2020-08-19,1124.729649188342
2020-08-20,1122.543480592802
2020-08-21,1122.543480592802
2020-08-24,1135.0346834377492
2020-08-25,1131.430420072582
2020-08-26,1133.6151612928659
2020-08-27,1128.7311717752725
2020-08-28,1128.746220119717
2020-08-31,1121.8835642827257
2020-09-01,1114.8639065483537
2020-09-02,1130.696905175529
2020-09-03,1135.1475195185656
2020-09-04,1135.2080526485224
2020-09-07,1131.0246794280897
2020-09-08,1134.468449736018
2020-09-09,1132.7378352049673
2020-09-10,1140.8573588833935
2020-09-11,1140.7661146264848
2020-09-14,1154.206859594905
2020-09-15,1164.7584072111292
2020-09-16,1165.941990221029
2020-09-17,1168.0915489849467
2020-09-18,1168.0915489849467
2020-09-21,1159.2114996666096
2020-09-22,1153.347757514403
2020-09-23,1153.31700813407
2020-09-24,1148.366342643081
2020-09-25,1148.3969600303062
2020-09-28,1157.67880603437
2020-09-29,1148.1336968791647
2020-09-30,1148.6391693700489
2020-10-01,1151.2964562556012
2020-10-02,1151.2350701475632
2020-10-05,1149.3719535638306
2020-10-06,1164.7048841224694
2020-10-07,1162.7156546912854
2020-10-08,1174.3162779747806
2020-10-09,1174.378891479338
2020-10-12,1198.963690602239
2020-10-13,1208.7529767363076
2020-10-14,1205.735891634454
2020-10-15,1198.4855905417783
2020-10-16,1198.4855905417783
2020-10-19,1196.170923096802
2020-10-20,1193.4873010191159
2020-10-21,1187.589109598206
2020-10-22,1193.778166095526
2020-10-23,1193.778166095526
2020-10-26,1150.9195322561145
2020-10-27,1157.9746614991493
2020-10-28,1149.578050265978
2020-10-29,1119.7033073998075
2020-10-30,1119.7331637661619
2020-11-02,1131.390182373398
2020-11-03,1128.426130159507
2020-11-04,1140.2713213111579
2020-11-05,1144.0357507519975
2020-11-06,1144.0052480124157
2020-11-09,1182.7922940481471
2020-11-10,1187.892699752116
2020-11-11,1194.9954593017915
2020-11-12,1190.431315976678
2020-11-13,1190.447186278185
2020-11-16,1202.4245444465998
2020-11-17,1208.470410597181
2020-11-18,1216.0990029890565
2020-11-19,1207.4377170951775
2020-11-20,1207.4538147622895
2020-11-23,1210.5451484324612
2020-11-24,1212.2474918432024
2020-11-25,1223.3786192338841
2020-11-26,1223.8421816329972
2020-11-27,1223.8421816329974
2020-11-30,1228.7646456629932
2020-12-01,1225.098642797679
2020-12-02,1220.7230614840848
2020-12-03,1217.216157795303
2020-12-04,1217.2486082393925
2020-12-07,1215.6344172910187
2020-12-08,1212.72791562594
2020-12-09,1219.7804158228857
2020-12-10,1215.748288349549
2020-12-11,1215.780700524983
2020-12-14,1217.2382457009749
2020-12-15,1216.70545228209
2020-12-16,1226.7832703189551
2020-12-17,1223.6693707860431
2020-12-18,1223.6856789846036
2020-12-21,1209.6490543837867
2020-12-22,1225.2944609618776
2020-12-23,1228.4270824292073
2020-12-24,1226.7847635125422
2020-12-25,1226.7847635125422
2020-12-28,1227.3434694760542
2020-12-29,1231.6084791499186
2020-12-30,1234.6660084153261
2020-12-31,1223.5055140034578
2021-01-01,1223.5055140034574
2021-01-04,1221.2767285968844
2021-01-05,1226.6008599595073
2021-01-06,1224.8291692831945
2021-01-07,1235.6288853245264
2021-01-08,1235.5794832234278
2021-01-11,1253.7315429928085
2021-01-12,1256.3449658002216
2021-01-13,1262.0781301387585
2021-01-14,1258.8598180548126
2021-01-15,1258.8598180548126
2021-01-18,1266.6992637648734
2021-01-19,1260.1983105504394
2021-01-20,1256.696499546882
2021-01-21,1256.099405436026
2021-01-22,1256.1161453929192
2021-01-25,1249.7916732878507
2021-01-26,1239.981922072933
2021-01-27,1237.8680235968316
2021-01-28,1242.659124489611
2021-01-29,1242.7088209153046
2021-02-01,1218.0692237335493
2021-02-02,1216.955629097279
2021-02-03,1209.2185280739675
2021-02-04,1223.089560646396
2021-02-05,1223.089560646396
2021-02-08,1246.115684053362
2021-02-09,1258.8343416282096
2021-02-10,1263.0215704620302
2021-02-11,1270.5147695172423
2021-02-12,1270.5317054237398
2021-02-15,1290.5571828435634
2021-02-16,1290.9228048870648
2021-02-17,1288.259134091326
2021-02-18,1276.168224758583
2021-02-19,1276.2362779901393
2021-02-22,1281.6281045276917
2021-02-23,1294.6937784830295
2021-02-24,1292.6178734298337
2021-02-25,1306.7665530055297
2021-02-26,1306.7665530055297
2021-03-01,1296.1339193256802
2021-03-02,1312.798886362628
2021-03-03,1321.7393177529707
2021-03-04,1306.3040542675576
2021-03-05,1306.2170067921286
2021-03-08,1326.0834106344878
2021-03-09,1343.2899934525858
2021-03-10,1366.8285456279978
2021-03-11,1365.395940651908
2021-03-12,1365.3777387703844
2021-03-15,1372.0201414487317
2021-03-16,1375.8682248358127
2021-03-17,1365.443379455263
2021-03-18,1344.8357157271496
2021-03-19,1344.8536440015027
2021-03-22,1352.1961962102414
2021-03-23,1344.1767384000473
2021-03-24,1341.888886620115
2021-03-25,1332.7154743963827
2021-03-26,1332.679938159964
2021-03-29,1369.5232048416167
2021-03-30,1374.4525305969926
2021-03-31,1425.0229818441042
2021-04-01,1425.2053153257743
2021-04-02,1425.2053153257746
2021-04-05,1438.0143053164202
2021-04-06,1440.1572576303358
2021-04-07,1445.1507155492454
2021-04-08,1445.677170115182
2021-04-09,1445.7157194504207
2021-04-12,1423.267673271451
2021-04-13,1413.0466016314672
2021-04-14,1416.5867320691073
2021-04-15,1440.6134587264246
2021-04-16,1440.3638222917807
2021-04-19,1456.2791465868866
2021-04-20,1459.411135453423
2021-04-21,1454.6599704846446
2021-04-22,1460.6508870016585
2021-04-23,1460.6119394271445
2021-04-26,1475.6862240109128
2021-04-27,1482.2430069473892
2021-04-28,1535.9723923451852
2021-04-29,1512.3147668452755
2021-04-30,1512.294603186082
2021-05-03,1485.3896388755666
2021-05-04,1487.6999242360844
2021-05-05,1476.366985847215
2021-05-06,1474.1765972493058
2021-05-07,1474.058675699824
2021-05-10,1485.7785896216144
2021-05-11,1485.7785896216144
2021-05-12,1485.7785896216144
2021-05-13,1485.7785896216144
2021-05-14,1485.7785896216144
2021-05-17,1496.4523642264712
2021-05-18,1500.916554056865
2021-05-19,1492.2913937516862
2021-05-20,1484.0726437677624
2021-05-21,1484.0726437677627
2021-05-24,1477.3306654048074
2021-05-25,1497.1313274612676
2021-05-26,1498.483423582167
2021-05-27,1508.5547743404484
2021-05-28,1508.595000322379
2021-05-31,1511.2666032079328
2021-06-01,1519.6242317759313
2021-06-02,1531.4363443072289
2021-06-03,1538.684348131148
2021-06-04,1538.643319830795
2021-06-07,1536.4750855073767
2021-06-08,1539.995249565945
2021-06-09,1544.3051995138867
2021-06-10,1542.5304703475438
2021-06-11,1542.5510355010676
2021-06-14,1562.3491270474708
2021-06-15,1547.6771762532708
2021-06-16,1549.7390736854459
2021-06-17,1548.008906232645
2021-06-18,1547.9676292973006
2021-06-21,1549.1514805404001
2021-06-22,1553.9998061970043
2021-06-23,1551.8374798960645
2021-06-24,1556.727441760186
2021-06-25,1556.6859323491583
2021-06-28,1561.1594071553684
2021-06-29,1570.3544173871096
2021-06-30,1568.0989563159
2021-07-01,1568.3029200804697
2021-07-02,1568.3029200804697
2021-07-05,1573.0141941176016
2021-07-06,1567.5496347388303
2021-07-07,1568.528865287205
2021-07-08,1548.2708333177206
2021-07-09,1548.3327509419598
2021-07-12,1530.134380964183
2021-07-13,1537.286362561776
2021-07-14,1543.3040810413422
2021-07-15,1543.785219701735
2021-07-16,1543.682326753302
2021-07-19,1543.7852197017355
2021-07-20,1543.7852197017355
2021-07-21,1543.702904245728
2021-07-22,1543.7440608764264
2021-07-23,1543.702904245728
2021-07-26,1558.2676040448066
2021-07-27,1562.3823657142023
2021-07-28,1562.5321669701218
2021-07-29,1577.14111100618
2021-07-30,1577.1831636168615
2021-08-02,1601.2396865886662
2021-08-03,1612.570518809642
2021-08-04,1609.0041056526186
2021-08-05,1616.6595783141738
2021-08-06,1616.6164708406827
2021-08-09,1617.0819632322812
2021-08-10,1636.602456347625
2021-08-11,1643.1419454199827
2021-08-12,1645.230807460591
2021-08-13,1645.1430735153863
2021-08-16,1650.443471967087
2021-08-17,1665.672088900019
2021-08-18,1656.2568068566177
2021-08-19,1631.2338065806669
2021-08-20,1631.2773026691543
