Date,EGYPT
2005-03-30,386.4892628904902
2005-03-31,404.4156710972763
2005-04-01,404.4156710972763
2005-04-04,404.4669917070264
2005-04-05,405.2510392619272
2005-04-06,409.9682967813285
2005-04-07,413.50925626294156
2005-04-08,413.50925626294156
2005-04-11,413.2580004555168
2005-04-12,420.30618195483015
2005-04-13,414.34549930513987
2005-04-14,421.3457741905372
2005-04-15,421.3457741905372
2005-04-18,424.2719956883251
2005-04-19,415.23986427930384
2005-04-20,413.52926509429574
2005-04-21,413.52926509429574
2005-04-22,413.52926509429574
2005-04-25,413.52926509429574
2005-04-26,443.49417743033536
2005-04-27,447.00344885749445
2005-04-28,444.004136137094
2005-04-29,444.004136137094
2005-05-02,444.004136137094
2005-05-03,445.4704322886864
2005-05-04,458.27031373613875
2005-05-05,472.72906269579823
2005-05-06,472.72906269579823
2005-05-09,473.90467177559555
2005-05-10,484.03796766654636
2005-05-11,481.6413536487794
2005-05-12,475.80762936866944
2005-05-13,475.68455445160555
2005-05-16,456.21733877606744
2005-05-17,459.93905853156
2005-05-18,459.3955423854904
2005-05-19,445.1315834250128
2005-05-20,445.0356498941023
2005-05-23,448.8484713988803
2005-05-24,455.53228331547706
2005-05-25,451.6081983655489
2005-05-26,453.24559393795073
2005-05-27,452.7652995710061
2005-05-30,473.40653361078773
2005-05-31,465.94961364540137
2005-06-01,459.80594447572133
2005-06-02,452.2008619884227
2005-06-03,451.6163714300576
2005-06-06,468.4315477715366
2005-06-07,468.47578840646327
2005-06-08,465.49647750622813
2005-06-09,474.1109002532564
2005-06-10,474.1109002532564
2005-06-13,480.00064727699487
2005-06-14,485.94820630380167
2005-06-15,494.1282971690604
2005-06-16,505.979252762948
2005-06-17,506.26293457973844
2005-06-20,539.5159054029975
2005-06-21,538.4338180067388
2005-06-22,532.8268293107079
2005-06-23,543.898983397239
2005-06-24,543.898983397239
2005-06-27,539.9646140767165
2005-06-28,536.3778990374651
2005-06-29,530.3548444455304
2005-06-30,531.1454808356189
2005-07-01,531.1454808356189
2005-07-04,540.455066958744
2005-07-05,552.6944247477846
2005-07-06,552.3839585849357
2005-07-07,539.2230218556981
2005-07-08,539.2230218556981
2005-07-11,544.255110016894
2005-07-12,544.0310425909457
2005-07-13,543.8411373216248
2005-07-14,543.0277101177264
2005-07-15,543.3802492067447
2005-07-18,536.2456326440725
2005-07-19,543.492896714256
2005-07-20,545.5792786097262
2005-07-21,543.3836009480559
2005-07-22,543.3836009480559
2005-07-25,529.7810856023658
2005-07-26,524.4276467480514
2005-07-27,528.3467186735743
2005-07-28,534.0666210374129
2005-07-29,534.0203815031239
2005-08-01,533.585377700032
2005-08-02,534.7213049253025
2005-08-03,526.6309512013244
2005-08-04,517.9888527413332
2005-08-05,517.9888527413332
2005-08-08,525.2503993593763
2005-08-09,524.4552070171604
2005-08-10,519.899245965594
2005-08-11,510.93205156249763
2005-08-12,510.93205156249763
2005-08-15,513.9605991727997
2005-08-16,517.8655180428675
2005-08-17,512.9190674455741
2005-08-18,506.7775174481561
2005-08-19,506.7775174481561
2005-08-22,495.91229091258924
2005-08-23,502.91305641355643
2005-08-24,515.1381919586933
2005-08-25,517.8468512686835
2005-08-26,517.8468512686835
2005-08-29,536.7362168857661
2005-08-30,530.5478095829429
2005-08-31,527.3079159250304
2005-09-01,537.0736643644773
2005-09-02,537.0736643644773
2005-09-05,549.010583791504
2005-09-06,544.8987277617487
2005-09-07,552.5535055484409
2005-09-08,555.6294955167152
2005-09-09,555.6294955167152
2005-09-12,552.9637270249958
2005-09-13,554.3956055705542
2005-09-14,553.399981933755
2005-09-15,559.3745750189029
2005-09-16,559.3745750189029
2005-09-19,556.509876273048
2005-09-20,554.1882314884225
2005-09-21,558.3211927032615
2005-09-22,571.6866193814656
2005-09-23,572.2573134893552
2005-09-26,593.3876185838208
2005-09-27,603.3679316903693
2005-09-28,599.9897973706964
2005-09-29,598.3717316541689
2005-09-30,598.3717316541689
2005-10-03,603.7388356232557
2005-10-04,596.3379644599721
2005-10-05,594.725541638982
2005-10-06,594.725541638982
2005-10-07,594.725541638982
2005-10-10,597.7148794053174
2005-10-11,602.0789525375911
2005-10-12,613.3383286505026
2005-10-13,613.4295701171407
2005-10-14,613.4295701171407
2005-10-17,609.2603615688407
2005-10-18,600.2498877758445
2005-10-19,584.9316196181011
2005-10-20,592.6355031237779
2005-10-21,592.6355031237779
2005-10-24,587.510371434762
2005-10-25,583.67723103114
2005-10-26,587.3397552060635
2005-10-27,585.3704888427512
2005-10-28,585.3704888427512
2005-10-31,596.7192453097174
2005-11-01,608.4097097272886
2005-11-02,608.4097097272886
2005-11-03,608.4097097272886
2005-11-04,608.4097097272886
2005-11-07,632.3810808872549
2005-11-08,644.7346873175586
2005-11-09,645.6159121438249
2005-11-10,637.1373863151854
2005-11-11,637.1373863151854
2005-11-14,612.1481605423811
2005-11-15,616.2720910736192
2005-11-16,613.6510902458738
2005-11-17,608.8898871695898
2005-11-18,608.4936464621042
2005-11-21,620.6842917672183
2005-11-22,608.5129514370329
2005-11-23,596.7605363486441
2005-11-24,601.7055973191175
2005-11-25,601.7055973191175
2005-11-28,602.9804777712013
2005-11-29,606.5586889360497
2005-11-30,596.9220850174934
2005-12-01,602.9692467922649
2005-12-02,602.9692467922649
2005-12-05,624.948530848933
2005-12-06,625.5621261979253
2005-12-07,650.4807809975763
2005-12-08,645.9831105062176
2005-12-09,645.9831105062176
2005-12-12,639.0811501818691
2005-12-13,643.3510667556578
2005-12-14,643.2972889966912
2005-12-15,639.1581252742294
2005-12-16,639.1581252742294
2005-12-19,648.4325829159773
2005-12-20,645.6980819778719
2005-12-21,646.1643071564853
2005-12-22,651.1878788253714
2005-12-23,651.1878788253714
2005-12-26,659.1002002509057
2005-12-27,656.4613678062681
2005-12-28,670.0814897575477
2005-12-29,677.0956006249733
2005-12-30,677.0956006249733
2006-01-02,696.5277108545596
2006-01-03,709.682047530554
2006-01-04,707.19083087667
2006-01-05,716.245840306205
2006-01-06,716.245840306205
2006-01-09,741.6914292701699
2006-01-10,741.6914292701699
2006-01-11,741.6914292701699
2006-01-12,787.7481206858608
2006-01-13,787.7481206858608
2006-01-16,782.0364209463103
2006-01-17,790.1977792673456
2006-01-18,780.4968488704367
2006-01-19,806.2240880196899
2006-01-20,806.2240880196899
2006-01-23,833.6487074342722
2006-01-24,819.1233686869157
2006-01-25,828.8932091519075
2006-01-26,854.8571181656005
2006-01-27,854.8571181656005
2006-01-30,856.6588495073324
2006-01-31,856.7709433943879
2006-02-01,878.6462654971888
2006-02-02,868.2021267552612
2006-02-03,868.2021267552612
2006-02-06,864.6155680428993
2006-02-07,868.6293504446618
2006-02-08,829.2806195807939
2006-02-09,807.0820780311442
2006-02-10,807.0820780311442
2006-02-13,773.7454359870982
2006-02-14,794.0916931959501
2006-02-15,769.3865881090898
2006-02-16,731.6324277399931
2006-02-17,730.6766701596665
2006-02-20,761.7315827804986
2006-02-21,741.0456916773471
2006-02-22,741.473023047083
2006-02-23,760.8293639475911
2006-02-24,760.8293639475911
2006-02-27,768.7004877572242
2006-02-28,772.647514714458
2006-03-01,775.1658825397627
2006-03-02,759.1643309238625
2006-03-03,759.1643309238625
2006-03-06,738.9571238850024
2006-03-07,728.9648707450685
2006-03-08,717.6770955808706
2006-03-09,718.325831212887
2006-03-10,718.325831212887
2006-03-13,690.045930376566
2006-03-14,653.7445419600797
2006-03-15,697.6762565011635
2006-03-16,702.7709691424028
2006-03-17,702.7709691424028
2006-03-20,721.2136869238761
2006-03-21,715.6862405659992
2006-03-22,724.7637720250617
2006-03-23,729.728005940447
2006-03-24,729.6644601568497
2006-03-27,741.8268797296301
2006-03-28,739.0345829511303
2006-03-29,739.267281559219
2006-03-30,733.306634096171
2006-03-31,734.104053228507
2006-04-03,743.2893241331826
2006-04-04,742.1371865597937
2006-04-05,753.9859714506518
2006-04-06,769.9060489694635
2006-04-07,770.1069901280097
2006-04-10,762.9793371815706
2006-04-11,763.9654707700145
2006-04-12,766.5465690241315
2006-04-13,748.0623966201647
2006-04-14,748.0623966201647
2006-04-17,707.5848425816353
2006-04-18,692.6046030878325
2006-04-19,703.4857742394067
2006-04-20,726.2196528909751
2006-04-21,726.1880863582057
2006-04-24,726.1880863582057
2006-04-25,726.0870918918033
2006-04-26,716.5096264224076
2006-04-27,721.9432154917143
2006-04-28,721.8491144469423
2006-05-01,724.5063193001731
2006-05-02,740.7556999765003
2006-05-03,738.8506527942768
2006-05-04,734.0180588398168
2006-05-05,733.5399749977587
2006-05-08,710.7910076480024
2006-05-09,695.1441316591511
2006-05-10,692.6707713429331
2006-05-11,691.3055412303137
2006-05-12,691.4554535218585
2006-05-15,659.8259424614776
2006-05-16,672.7451921451251
2006-05-17,666.4102354786386
2006-05-18,667.0484862075058
2006-05-19,667.0484862075058
2006-05-22,609.6523746781576
2006-05-23,563.1769282711161
2006-05-24,586.2172053113236
2006-05-25,569.387136904752
2006-05-26,569.7821160589024
2006-05-29,577.0654173517278
2006-05-30,592.8579632519179
2006-05-31,598.4180296035881
2006-06-01,611.3886215799818
2006-06-02,611.3886215799818
2006-06-05,612.9113296459437
2006-06-06,605.7256362764176
2006-06-07,611.9501292453102
2006-06-08,599.6627106600057
2006-06-09,599.6627106600057
2006-06-12,566.5117311660698
2006-06-13,551.0570580709109
2006-06-14,525.6431915139611
2006-06-15,536.9240506349414
2006-06-16,537.6234740617347
2006-06-19,558.3568345228545
2006-06-20,558.6159860221352
2006-06-21,546.7247017351826
2006-06-22,545.8931214770832
2006-06-23,545.8931214770832
2006-06-26,528.9094235129845
2006-06-27,525.7107442205267
2006-06-28,534.1210377583491
2006-06-29,538.7259195302761
2006-06-30,539.0301522389595
2006-07-03,547.1821664153975
2006-07-04,561.9878481128424
2006-07-05,590.6757824708444
2006-07-06,598.6873997402502
2006-07-07,598.9477099275367
2006-07-10,595.1206244888715
2006-07-11,610.296471087499
2006-07-12,592.5147785575697
2006-07-13,571.3926858586789
2006-07-14,571.3926858586789
2006-07-17,544.9755316166451
2006-07-18,550.5468375071623
2006-07-19,549.49106338201
2006-07-20,550.6738224786648
2006-07-21,550.9135064057501
2006-07-24,567.6742761445835
2006-07-25,579.5653679330568
2006-07-26,594.5305857718424
2006-07-27,613.2601710918051
2006-07-28,612.4338904370829
2006-07-31,627.0500889110109
2006-08-01,639.8117652721897
2006-08-02,629.5657359118877
2006-08-03,628.1814923790447
2006-08-04,628.2361810563946
2006-08-07,631.7454603607941
2006-08-08,641.1459781605795
2006-08-09,631.818037205807
2006-08-10,631.2705747615942
2006-08-11,631.435497841302
2006-08-14,633.7404288419661
2006-08-15,632.4547671196119
2006-08-16,632.9390076386074
2006-08-17,628.304652365844
2006-08-18,628.304652365844
2006-08-21,645.5946436275616
2006-08-22,645.7328774679057
2006-08-23,645.9387271391276
2006-08-24,665.4137075844963
2006-08-25,665.7034840542888
2006-08-28,674.0755491668447
2006-08-29,676.6017560430272
2006-08-30,678.7480402023242
2006-08-31,686.3266520262113
2006-09-01,686.5060369326477
2006-09-04,680.3559180184275
2006-09-05,677.5127018412658
2006-09-06,670.6033012748077
2006-09-07,664.624430812689
2006-09-08,664.624430812689
2006-09-11,667.3299694347662
2006-09-12,670.2131421446775
2006-09-13,676.9945410067004
2006-09-14,685.323452455446
2006-09-15,685.323452455446
2006-09-18,688.9032861953353
2006-09-19,707.082232269232
2006-09-20,709.0624139902882
2006-09-21,705.5875892013007
2006-09-22,705.7105352875877
2006-09-25,699.8912783364665
2006-09-26,705.0258829071435
2006-09-27,712.60417790485
2006-09-28,715.8716745354047
2006-09-29,715.6346990784315
2006-10-02,720.7414845411996
2006-10-03,704.9979360620308
2006-10-04,698.6571061264606
2006-10-05,698.6571061264606
2006-10-06,698.6571061264606
2006-10-09,691.0013398424202
2006-10-10,680.1407789704234
2006-10-11,685.2906264907841
2006-10-12,696.052465005419
2006-10-13,696.6896811772274
2006-10-16,704.6760971201047
2006-10-17,707.247989170461
2006-10-18,705.6498084209703
2006-10-19,704.0931216356788
2006-10-20,704.922116676851
2006-10-23,704.3999293927208
2006-10-24,704.6762850755688
2006-10-25,704.6762850755688
2006-10-26,704.4306248750893
2006-10-27,704.4306248750893
2006-10-30,722.3173791884227
2006-10-31,730.8370936183123
2006-11-01,733.3010987388726
2006-11-02,727.559997177832
2006-11-03,728.2905109917356
2006-11-06,713.3172432282258
2006-11-07,714.0309025624857
2006-11-08,714.1918058401518
2006-11-09,715.4542171715821
2006-11-10,716.1857207012376
2006-11-13,717.3071933286237
2006-11-14,718.5471882952405
2006-11-15,723.3658904120172
2006-11-16,717.4737432215172
2006-11-17,717.4110324669309
2006-11-20,703.4528044671371
2006-11-21,715.7992113489337
2006-11-22,730.1112559912593
2006-11-23,740.4961073732023
2006-11-24,740.4961073732023
2006-11-27,750.9488975477447
2006-11-28,743.0963184368678
2006-11-29,730.8319463394075
2006-11-30,737.585081126317
2006-12-01,737.585081126317
2006-12-04,736.2437529352269
2006-12-05,729.9587287426804
2006-12-06,747.4861320587505
2006-12-07,751.6349303037779
2006-12-08,751.6349303037779
2006-12-11,755.5854692428595
2006-12-12,760.3524804342258
2006-12-13,759.0945230677471
2006-12-14,760.0923668068361
2006-12-15,760.0923668068361
2006-12-18,776.6011816108825
2006-12-19,773.2848399393663
2006-12-20,768.7086457028392
2006-12-21,771.584131351918
2006-12-22,772.597373809373
2006-12-25,767.1330272017523
2006-12-26,769.321052006579
2006-12-27,778.2576139645556
2006-12-28,792.8745542317941
2006-12-29,792.7704341327486
2007-01-01,792.7704341327486
2007-01-02,792.7704341327486
2007-01-03,808.2209673978485
2007-01-04,815.5607780664714
2007-01-05,815.5607780664714
2007-01-08,825.8305173460882
2007-01-09,812.0569231079841
2007-01-10,798.6099656414102
2007-01-11,802.8467367278531
2007-01-12,802.8467367278531
2007-01-15,799.6090634214187
2007-01-16,799.212948516472
2007-01-17,798.016249483602
2007-01-18,790.8332912117787
2007-01-19,790.8332912117787
2007-01-22,789.2974347798347
2007-01-23,788.4459533531555
2007-01-24,778.5695806406025
2007-01-25,769.1846269200114
2007-01-26,769.6907804363001
2007-01-29,749.3400066428135
2007-01-30,760.9299707708034
2007-01-31,766.1742568010585
2007-02-01,777.1272344790739
2007-02-02,777.6385023964943
2007-02-05,780.7620327837127
2007-02-06,794.9054432776657
2007-02-07,797.8298702105541
2007-02-08,802.0800437217705
2007-02-09,802.0800437217705
2007-02-12,803.8688261762948
2007-02-13,809.9879662927624
2007-02-14,823.4185552289774
2007-02-15,830.2157627850704
2007-02-16,830.2157627850704
2007-02-19,835.0143602320352
2007-02-20,841.2913090927681
2007-02-21,847.6922389063251
2007-02-22,846.553403831265
2007-02-23,846.553403831265
2007-02-26,849.6052473735704
2007-02-27,849.2780994173704
2007-02-28,822.0234810205014
2007-03-01,824.3833733595383
2007-03-02,823.5517585530791
2007-03-05,794.8328256369142
2007-03-06,799.1381445724575
2007-03-07,810.0588342206419
2007-03-08,818.3880556966934
2007-03-09,818.1369063591275
2007-03-12,814.9315306262079
2007-03-13,822.553534653375
2007-03-14,812.600516885911
2007-03-15,825.6019097620965
2007-03-16,825.6019097620965
2007-03-19,812.0491707710897
2007-03-20,809.2881423056778
2007-03-21,808.7498038690387
2007-03-22,814.0795029651845
2007-03-23,813.7227634809753
2007-03-26,824.9761545184924
2007-03-27,824.7700114916764
2007-03-28,824.0437945666717
2007-03-29,819.6911364911551
2007-03-30,820.9502626608804
2007-04-02,817.2300245758742
2007-04-03,815.2002139412311
2007-04-04,823.5094602769556
2007-04-05,828.4714110137502
2007-04-06,828.4714110137502
2007-04-09,828.4714110137502
2007-04-10,838.0141697342605
2007-04-11,848.5234475741802
2007-04-12,846.7369485647134
2007-04-13,845.9199216845193
2007-04-16,848.804727184257
2007-04-17,853.0441492071194
2007-04-18,853.737521239062
2007-04-19,845.206754868132
2007-04-20,845.7271108297921
2007-04-23,841.6798999801608
2007-04-24,843.7274177784417
2007-04-25,842.7627762559828
2007-04-26,856.7182701070512
2007-04-27,856.9068499595951
2007-04-30,853.5151878083161
2007-05-01,854.4545617768482
2007-05-02,858.0026466892955
2007-05-03,861.0757206039846
2007-05-04,861.1515261960793
2007-05-07,873.0220455129506
2007-05-08,875.732506840141
2007-05-09,880.6834015638915
2007-05-10,877.3980491888872
2007-05-11,877.3980491888872
2007-05-14,879.0482107535709
2007-05-15,870.7377295176029
2007-05-16,857.7976038721217
2007-05-17,858.5315283767056
2007-05-18,858.5315283767056
2007-05-21,860.6442448096811
2007-05-22,865.3757279131494
2007-05-23,877.0032679428715
2007-05-24,879.1149900240235
2007-05-25,879.6938629322923
2007-05-28,884.0942228258768
2007-05-29,899.3485627796435
2007-05-30,896.910413454831
2007-05-31,906.180395524231
2007-06-01,905.2658650680208
2007-06-04,912.1771745608779
2007-06-05,909.2485446334452
2007-06-06,906.739959989972
2007-06-07,895.724194617477
2007-06-08,897.8099282106726
2007-06-11,896.9964899257469
2007-06-12,894.7845651333972
2007-06-13,888.300702387705
2007-06-14,899.9075916777191
2007-06-15,899.9075916777191
2007-06-18,923.0766338536557
2007-06-19,910.056262141563
2007-06-20,923.9693248104458
2007-06-21,917.1236336506889
2007-06-22,917.4458978519101
2007-06-25,900.8183084385488
2007-06-26,903.6915557929145
2007-06-27,898.4444798251078
2007-06-28,904.477378841801
2007-06-29,904.477378841801
2007-07-02,920.8233729568049
2007-07-03,936.0492685407877
2007-07-04,942.6301615717286
2007-07-05,946.5605887150492
2007-07-06,946.6851744109272
2007-07-09,970.7120405036015
2007-07-10,985.584209213145
2007-07-11,971.411543609294
2007-07-12,965.5188896302265
2007-07-13,966.3665796123424
2007-07-16,981.6759377994721
2007-07-17,979.4773369352974
2007-07-18,973.2737270206255
2007-07-19,976.8963320528203
2007-07-20,977.4988231827207
2007-07-23,979.2243286075801
2007-07-24,976.4701267251013
2007-07-25,976.31306848769
2007-07-26,979.4811006654533
2007-07-27,979.4811006654533
2007-07-30,943.9112530113018
2007-07-31,954.3502425436681
2007-08-01,942.0327695555286
2007-08-02,944.0247518664594
2007-08-03,944.0247518664594
2007-08-06,937.1976200239421
2007-08-07,946.0788582317831
2007-08-08,945.0945984076246
2007-08-09,950.3829557223221
2007-08-10,949.3304829031389
2007-08-13,919.1686864894644
2007-08-14,943.6730010514935
2007-08-15,936.9668027631196
2007-08-16,906.1507641827287
2007-08-17,906.1507641827287
2007-08-20,883.4079944998725
2007-08-21,867.0406406176256
2007-08-22,871.0909257125586
2007-08-23,874.5403397101929
2007-08-24,874.5403397101929
2007-08-27,886.3455843362549
2007-08-28,891.3234423735295
2007-08-29,883.8036096173319
2007-08-30,890.432041170868
2007-08-31,891.2981436072355
2007-09-03,916.3397687137857
2007-09-04,931.3839005987794
2007-09-05,930.5967383513248
2007-09-06,938.7298828320263
2007-09-07,939.3254455993417
2007-09-10,929.0321002619818
2007-09-11,942.8617763516365
2007-09-12,954.8025490465913
2007-09-13,957.1828974616062
2007-09-14,956.9639529415015
2007-09-17,987.2600446416282
2007-09-18,986.3325497111139
2007-09-19,1000.9132452752876
2007-09-20,993.42786595537
2007-09-21,993.42786595537
2007-09-24,983.151032940262
2007-09-25,981.016694397632
2007-09-26,995.5539195233781
2007-09-27,1010.1546990666701
2007-09-28,1010.1546990666701
2007-10-01,1022.9192473833772
2007-10-02,1030.6779574262143
2007-10-03,1025.3006285996853
2007-10-04,1030.2696839037317
2007-10-05,1030.2696839037317
2007-10-08,1041.4121155982575
2007-10-09,1044.5989680025402
2007-10-10,1044.8613169087043
2007-10-11,1047.0417411894725
2007-10-12,1047.0417411894725
2007-10-15,1047.0417411894725
2007-10-16,1059.0302401172455
2007-10-17,1055.5751869570843
2007-10-18,1052.0462422275896
2007-10-19,1052.0462422275896
2007-10-22,1045.465029589794
2007-10-23,1055.231340898358
2007-10-24,1064.3314641870363
2007-10-25,1074.9321484290776
2007-10-26,1074.9321484290776
2007-10-29,1098.034178003221
2007-10-30,1112.1553691218598
2007-10-31,1106.5687906376077
2007-11-01,1131.8878096003125
2007-11-02,1132.9737636456528
2007-11-05,1116.00674920817
2007-11-06,1106.888440186883
2007-11-07,1105.1734420081896
2007-11-08,1089.8174981953077
2007-11-09,1088.87210155444
2007-11-12,1109.827027544875
2007-11-13,1096.184306794124
2007-11-14,1104.7043972489118
2007-11-15,1108.142531908994
2007-11-16,1108.2864756175516
2007-11-19,1145.5752470001626
2007-11-20,1141.459421486385
2007-11-21,1152.6738828788784
2007-11-22,1134.676751400531
2007-11-23,1134.676751400531
2007-11-26,1137.2788602392602
2007-11-27,1134.2581050408469
2007-11-28,1130.2117227113308
2007-11-29,1139.736761333055
2007-11-30,1139.4900770689435
2007-12-03,1159.9617869920153
2007-12-04,1177.0711140778374
2007-12-05,1190.7013463211124
2007-12-06,1200.2389544682246
2007-12-07,1200.6540933422398
2007-12-10,1186.6751762343993
2007-12-11,1158.9507884001332
2007-12-12,1171.3378119552074
2007-12-13,1194.957747911863
2007-12-14,1194.183036871775
2007-12-17,1215.9729467683637
2007-12-18,1215.9729467683637
2007-12-19,1215.5523865995701
2007-12-20,1216.3938110023496
2007-12-21,1216.3938110023496
2007-12-24,1240.9556545859139
2007-12-25,1236.3363492933067
2007-12-26,1221.0803633867915
2007-12-27,1238.441090034309
2007-12-28,1240.0518131247434
2007-12-31,1255.9538479364733
2008-01-01,1255.9538479364733
2008-01-02,1273.9746003056985
2008-01-03,1278.458009937048
2008-01-04,1276.7894105819632
2008-01-07,1306.8911314818304
2008-01-08,1314.7576320171283
2008-01-09,1314.7576320171283
2008-01-10,1313.8487566111023
2008-01-11,1313.8487566111023
2008-01-14,1308.0713164624824
2008-01-15,1311.7948677660147
2008-01-16,1289.5197492111524
2008-01-17,1269.5797751670027
2008-01-18,1269.5797751670027
2008-01-21,1168.825386977204
2008-01-22,1131.9438281921102
2008-01-23,1185.0813468019935
2008-01-24,1184.1805716441186
2008-01-25,1182.043563558922
2008-01-28,1180.1146192695683
2008-01-29,1192.6967830013098
2008-01-30,1209.8699557496388
2008-01-31,1221.779621994323
2008-02-01,1220.735779429834
2008-02-04,1238.7630456186264
2008-02-05,1240.8272784754113
2008-02-06,1212.1866333333949
2008-02-07,1207.2741199654931
2008-02-08,1207.2741199654931
2008-02-11,1175.6775487347745
2008-02-12,1174.5259862888788
2008-02-13,1196.9215870898927
2008-02-14,1224.0713261964036
2008-02-15,1224.0713261964036
2008-02-18,1240.8180289561703
2008-02-19,1257.8882385242132
2008-02-20,1259.842231321692
2008-02-21,1283.5792200924436
2008-02-22,1283.5792200924436
2008-02-25,1329.0483619669126
2008-02-26,1345.9346740107865
2008-02-27,1329.1542957891468
2008-02-28,1343.3291175901686
2008-02-29,1343.3291175901686
2008-03-03,1315.4756310942762
2008-03-04,1336.5729795268917
2008-03-05,1346.9024128291112
2008-03-06,1345.183015318701
2008-03-07,1345.183015318701
2008-03-10,1321.9674605325824
2008-03-11,1333.7313989322683
2008-03-12,1367.490853325403
2008-03-13,1344.562460496825
2008-03-14,1344.562460496825
2008-03-17,1292.0171470031885
2008-03-18,1293.6172477561204
2008-03-19,1294.9908259738795
2008-03-20,1293.2247336882958
2008-03-21,1293.2247336882958
2008-03-24,1300.4074921215517
2008-03-25,1317.250631016352
2008-03-26,1319.3516957733586
2008-03-27,1319.6514983767486
2008-03-28,1319.6514983767486
2008-03-31,1355.1695524378056
2008-04-01,1363.2342986252995
2008-04-02,1373.253405455878
2008-04-03,1355.6905692372152
2008-04-04,1355.1176490459634
2008-04-07,1383.2389516547541
2008-04-08,1394.4207569963394
2008-04-09,1387.5253988987124
2008-04-10,1380.6015648908228
2008-04-11,1380.6015648908228
2008-04-14,1351.680865752068
2008-04-15,1354.435328250458
2008-04-16,1346.7328660863272
2008-04-17,1387.083777363144
2008-04-18,1386.4908663087767
2008-04-21,1432.1893952450068
2008-04-22,1432.1889381455753
2008-04-23,1416.2022641581882
2008-04-24,1420.8998006440106
2008-04-25,1419.0662022561805
2008-04-28,1419.0662022561805
2008-04-29,1427.3640053546587
2008-04-30,1429.8943579827744
2008-05-01,1431.7468074588644
2008-05-02,1431.7468074588644
2008-05-05,1447.3939122487664
2008-05-06,1427.9793150520654
2008-05-07,1409.0279919918094
2008-05-08,1386.179041398346
2008-05-09,1388.0832562294702
2008-05-12,1319.4554647042953
2008-05-13,1297.327662231969
2008-05-14,1285.7808478986728
2008-05-15,1224.461794026011
2008-05-16,1224.9915561563937
2008-05-19,1271.3731180557804
2008-05-20,1290.8473793550959
2008-05-21,1283.0258848526535
2008-05-22,1286.9304495458048
2008-05-23,1286.9304495458048
2008-05-26,1305.192323591655
2008-05-27,1325.598750417988
2008-05-28,1330.0327792603962
2008-05-29,1335.7993126255512
2008-05-30,1335.7993126255512
2008-06-02,1318.2378415938065
2008-06-03,1315.5125816248758
2008-06-04,1341.1791543381216
2008-06-05,1334.4510852747167
2008-06-06,1334.4510852747167
2008-06-09,1299.6746555494992
2008-06-10,1280.363504316448
2008-06-11,1283.58787896522
2008-06-12,1292.3018206134823
2008-06-13,1292.3018206134823
2008-06-16,1305.9815358377946
2008-06-17,1289.7431750365934
2008-06-18,1278.8494180960927
2008-06-19,1264.959201913638
2008-06-20,1264.959201913638
2008-06-23,1264.0859444198568
2008-06-24,1261.0118284623984
2008-06-25,1244.3887093943906
2008-06-26,1239.7546821206988
2008-06-27,1239.7546821206988
2008-06-30,1216.1903098162813
2008-07-01,1215.1792026371813
2008-07-02,1240.322306908524
2008-07-03,1233.3232373719181
2008-07-04,1233.3232373719181
2008-07-07,1167.177936114502
2008-07-08,1158.9191536703663
2008-07-09,1179.3561687387073
2008-07-10,1194.5481503077035
2008-07-11,1192.7719825056442
2008-07-14,1211.613735950481
2008-07-15,1219.389325153252
2008-07-16,1187.8384385019237
2008-07-17,1180.3616777963496
2008-07-18,1180.3616777963496
2008-07-21,1178.3009132159964
2008-07-22,1177.4661424094418
2008-07-23,1177.4661424094418
2008-07-24,1182.8726725420224
2008-07-25,1183.0802382407883
2008-07-28,1197.8235498780725
2008-07-29,1155.1560269058025
2008-07-30,1150.551198991709
2008-07-31,1169.4903041591406
2008-08-01,1169.4903041591406
2008-08-04,1135.6015001836836
2008-08-05,1126.1224966855305
2008-08-06,1133.3890341276774
2008-08-07,1130.989676504572
2008-08-08,1130.989676504572
2008-08-11,1089.1716150725879
2008-08-12,1058.5402610321637
2008-08-13,1005.427533275785
2008-08-14,1055.3148002471455
2008-08-15,1055.3148002471455
2008-08-18,1048.1536803707013
2008-08-19,1013.1474255951445
2008-08-20,991.3606938305518
2008-08-21,1014.138335716684
2008-08-22,1014.138335716684
2008-08-25,1037.1347555899558
2008-08-26,1025.2645965142237
2008-08-27,1038.099425256621
2008-08-28,1061.1147873459606
2008-08-29,1061.1147873459606
2008-09-01,1066.5939937894116
2008-09-02,1039.23299731076
2008-09-03,1052.4914078301654
2008-09-04,1048.8465999507262
2008-09-05,1048.8465999507262
2008-09-08,1045.7207087138138
2008-09-09,1037.1014397336294
2008-09-10,1016.241994317667
2008-09-11,1000.0422083994126
2008-09-12,1000.0422083994126
2008-09-15,928.8307847493062
2008-09-16,882.7467287588627
2008-09-17,912.817680601075
2008-09-18,871.9100341191171
2008-09-19,871.9100341191171
2008-09-22,913.8435882348223
2008-09-23,892.6861706322537
2008-09-24,870.533780785783
2008-09-25,871.2821994673877
2008-09-26,871.2821994673877
2008-09-29,882.3352458201384
2008-09-30,882.3352458201384
2008-10-01,882.3352458201384
2008-10-02,882.3352458201384
2008-10-03,882.3352458201384
2008-10-06,880.6496321044265
2008-10-07,743.8140263022374
2008-10-08,691.6148442023325
2008-10-09,714.3314659291588
2008-10-10,714.3314659291588
2008-10-13,725.8055739673295
2008-10-14,770.5513788405107
