Date,INDIA
2005-02-23,181.69812458779705
2005-02-24,181.65210059785403
2005-02-25,181.34558486221408
2005-02-28,185.56547090554182
2005-03-01,183.2085234540731
2005-03-02,183.921902161701
2005-03-03,186.54023479401363
2005-03-04,188.30743612359078
2005-03-07,189.4614992218668
2005-03-08,190.483682
2005-03-09,189.99403050821417
2005-03-10,191.0285674639019
2005-03-11,189.6918334288395
2005-03-14,188.39086342121416
2005-03-15,186.6844504401172
2005-03-16,186.8039845070897
2005-03-17,184.58465127891006
2005-03-18,184.92055884698294
2005-03-21,183.59067917762093
2005-03-22,180.61473684417416
2005-03-23,177.78032545633647
2005-03-24,177.24806375985372
2005-03-25,177.24806375985372
2005-03-28,178.6087369645159
2005-03-29,175.02629643784795
2005-03-30,175.8494068038737
2005-03-31,179.45383356261115
2005-04-01,182.1966648607572
2005-04-04,181.89500637935976
2005-04-05,180.46197266040951
2005-04-06,182.49426943376574
2005-04-07,180.84345243198473
2005-04-08,178.34155501011253
2005-04-11,176.4044686050861
2005-04-12,178.0447589975983
2005-04-13,178.2848442860151
2005-04-14,178.244084147861
2005-04-15,172.0085464617337
2005-04-18,169.49446753831992
2005-04-19,168.45204476905994
2005-04-20,171.08981959962284
2005-04-21,172.9184254871727
2005-04-22,174.77795157508265
2005-04-25,175.40978666268308
2005-04-26,174.3992567723492
2005-04-27,172.47146661615426
2005-04-28,173.04380407633
2005-04-29,169.90552338803138
2005-05-02,171.05110711705083
2005-05-03,171.46753543509965
2005-05-04,173.55646741778514
2005-05-05,175.9932737751762
2005-05-06,176.97182726252603
2005-05-09,179.11874811474604
2005-05-10,178.5524542055573
2005-05-11,178.99376581033715
2005-05-12,179.28820286817472
2005-05-13,178.65037625954386
2005-05-16,180.60541493067842
2005-05-17,179.01071119052617
2005-05-18,178.30108296584643
2005-05-19,179.27852194869757
2005-05-20,179.89955750395566
2005-05-23,181.35613632343245
2005-05-24,182.0936601311913
2005-05-25,182.73852378162948
2005-05-26,185.07148140705098
2005-05-27,185.72706617790087
2005-05-30,184.45072324586943
2005-05-31,184.93319590100194
2005-06-01,185.6517315931979
2005-06-02,184.0497552008648
2005-06-03,187.14443657048312
2005-06-06,186.7045585102024
2005-06-07,188.17276233644586
2005-06-08,190.808930110049
2005-06-09,189.64303663407878
2005-06-10,188.49514285751334
2005-06-13,189.1313685619177
2005-06-14,190.09072467125912
2005-06-15,191.1755832450818
2005-06-16,191.2950260712484
2005-06-17,191.88437008016257
2005-06-20,194.0611679567835
2005-06-21,196.5387642244013
2005-06-22,198.26182905993556
2005-06-23,197.5698736006991
2005-06-24,198.24861782034716
2005-06-27,198.77767748534023
2005-06-28,195.83141608666833
2005-06-29,197.890143106158
2005-06-30,200.92996646802797
2005-07-01,200.7614626531379
2005-07-04,202.50097857615884
2005-07-05,200.93343623088342
2005-07-06,202.9092889028071
2005-07-07,198.59274311284491
2005-07-08,200.26751634000712
2005-07-11,202.94839813552076
2005-07-12,202.42446321302006
2005-07-13,201.083958829096
2005-07-14,199.08387225421816
2005-07-15,201.7553995092754
2005-07-18,204.23163265841504
2005-07-19,204.6066640207899
2005-07-20,205.07633519890888
2005-07-21,205.68832988688467
2005-07-22,207.2409970079829
2005-07-25,208.7633458763431
2005-07-26,210.25633162321023
2005-07-27,211.939138976678
2005-07-28,212.23220992248585
2005-07-29,212.25264124953296
2005-08-01,213.12352417766982
2005-08-02,215.38707071858448
2005-08-03,216.3373910848918
2005-08-04,216.7125495069334
2005-08-05,215.58331792178018
2005-08-08,211.32357474760025
2005-08-09,210.76533324681006
2005-08-10,214.27538218862497
2005-08-11,216.37865423588292
2005-08-12,215.18477462275973
2005-08-15,215.2590104005735
2005-08-16,214.3879885309716
2005-08-17,217.31176846127448
2005-08-18,215.87789486214953
2005-08-19,215.36136478663067
2005-08-22,213.90176032589926
2005-08-23,210.147891964347
2005-08-24,209.14325112225646
2005-08-25,211.09419881080856
2005-08-26,211.85975941789238
2005-08-29,209.2781794721746
2005-08-30,211.70332149796502
2005-08-31,213.00254897396348
2005-09-01,215.89060218755063
2005-09-02,216.7088282925848
2005-09-05,217.24858634182183
2005-09-06,217.555682114666
2005-09-07,217.58049740862228
2005-09-08,220.81694506433078
2005-09-09,220.7702890244302
2005-09-12,223.23499406308886
2005-09-13,224.48150250222818
2005-09-14,224.50523496719737
2005-09-15,227.1353344445099
2005-09-16,229.23753165167622
2005-09-19,230.57098233529044
2005-09-20,232.39414117583064
2005-09-21,230.8261147388401
2005-09-22,223.20258266263792
2005-09-23,223.3256614390781
2005-09-26,229.68496232520874
2005-09-27,231.0527443629492
2005-09-28,233.06855231139886
2005-09-29,234.4923578657815
2005-09-30,233.84875351672557
2005-10-03,235.5052924116924
2005-10-04,238.15814908443556
2005-10-05,236.2343377871146
2005-10-06,231.40531491796517
2005-10-07,229.79627149985345
2005-10-10,227.20336321494847
2005-10-11,228.5346316897842
2005-10-12,228.81541812434105
2005-10-13,223.6941525533809
2005-10-14,220.05189774925088
2005-10-17,219.7508893237457
2005-10-18,216.2514985895742
2005-10-19,212.339047895677
2005-10-20,211.15014698429837
2005-10-21,215.2462206082527
2005-10-24,211.34088102180374
2005-10-25,213.20557018179974
2005-10-26,212.40300384338002
2005-10-27,207.860976201671
2005-10-28,204.68311117504086
2005-10-31,210.0080687205604
2005-11-01,211.7315220165978
2005-11-02,214.27883506312583
2005-11-03,214.0184719585534
2005-11-04,212.93650144420087
2005-11-07,214.89507347714036
2005-11-08,218.01527166686935
2005-11-09,217.64375483951727
2005-11-10,218.50011939465784
2005-11-11,223.2226543692155
2005-11-14,222.83199410447028
2005-11-15,223.53993974744023
2005-11-16,225.80709316398287
2005-11-17,227.2835272545168
2005-11-18,228.16558878315996
2005-11-21,226.2771652738184
2005-11-22,224.21069571893634
2005-11-23,227.4521210437066
2005-11-24,229.862789212199
2005-11-25,232.39918278128238
2005-11-28,235.35707628906283
2005-11-29,234.52373590819317
2005-11-30,230.7274780078239
2005-12-01,234.1644023810847
2005-12-02,234.61756693173035
2005-12-05,230.90386568140096
2005-12-06,231.23744193363186
2005-12-07,233.15952536670227
2005-12-08,233.88171328131457
2005-12-09,238.01469657833897
2005-12-12,240.1110303488373
2005-12-13,243.0097511675359
2005-12-14,244.78754463122925
2005-12-15,245.01354828926708
2005-12-16,248.73510121450659
2005-12-19,252.67492470726978
2005-12-20,250.02094126869096
2005-12-21,250.10160589016982
2005-12-22,251.11916038477543
2005-12-23,248.2027766528134
2005-12-26,243.44882593596859
2005-12-27,248.777732276597
2005-12-28,248.69837436924735
2005-12-29,250.27102935715365
2005-12-30,252.88176355567595
2006-01-02,252.71548787825625
2006-01-03,257.2209473704277
2006-01-04,261.28493784237764
2006-01-05,261.4616565657185
2006-01-06,264.2531846737361
2006-01-09,264.2026147056621
2006-01-10,260.5743821585265
2006-01-11,260.3974616772601
2006-01-12,258.7039651511406
2006-01-13,258.1590518390203
2006-01-16,255.8444977886092
2006-01-17,255.60703468043698
2006-01-18,254.3035182628429
2006-01-19,259.89905288549994
2006-01-20,262.3864978017593
2006-01-23,260.66376499005645
2006-01-24,262.27009287871664
2006-01-25,265.9270536696447
2006-01-26,266.3499272215955
2006-01-27,271.03112193781703
2006-01-30,270.32397912007985
2006-01-31,272.0260169941295
2006-02-01,269.9097622308714
2006-02-02,268.59305414416275
2006-02-03,266.29171914411535
2006-02-06,272.3865314518612
2006-02-07,275.2090890377166
2006-02-08,273.97971741227195
2006-02-09,274.3523099563502
2006-02-10,276.1481082149431
2006-02-13,277.5050958931211
2006-02-14,275.57680408047423
2006-02-15,275.3329760563704
2006-02-16,275.26695150430714
2006-02-17,270.58248726748235
2006-02-20,273.11976466775445
2006-02-21,274.831742945229
2006-02-22,274.66451913501544
2006-02-23,275.55129992756775
2006-02-24,274.73072606388354
2006-02-27,276.83475871966425
2006-02-28,278.83766106940027
2006-03-01,283.47594090526803
2006-03-02,284.90033695289407
2006-03-03,284.90058495755324
2006-03-06,293.44957913900885
2006-03-07,293.16372324262545
2006-03-08,286.55717062762744
2006-03-09,287.7513497433259
2006-03-10,294.53254697740084
2006-03-13,295.460421621435
2006-03-14,294.5487346428057
2006-03-15,294.946773473404
2006-03-16,298.8489725961078
2006-03-17,298.8150028380079
2006-03-20,301.477960600917
2006-03-21,299.0387687891541
2006-03-22,296.88828010353825
2006-03-23,296.20514294042295
2006-03-24,298.69573757813515
2006-03-27,300.3057354811825
2006-03-28,300.4853788791893
2006-03-29,303.62410412999543
2006-03-30,306.93667740585516
2006-03-31,306.61631095541975
2006-04-03,315.64320723680584
2006-04-04,316.82651160402196
2006-04-05,318.81811134473514
2006-04-06,318.4969379619164
2006-04-07,313.5296972391025
2006-04-10,314.59377395821326
2006-04-11,314.66396444771755
2006-04-12,303.17818643603584
2006-04-13,299.13560204418644
2006-04-14,299.13560204418644
2006-04-17,308.6625316453338
2006-04-18,315.0096462430478
2006-04-19,316.98730397967825
2006-04-20,321.0828180812777
2006-04-21,321.3312325635803
2006-04-24,319.13030696698735
2006-04-25,312.1976370292619
2006-04-26,319.1215604804332
2006-04-27,317.24087688882486
2006-04-28,317.38489620087785
2006-05-01,323.7207884259437
2006-05-02,328.25031390216463
2006-05-03,330.9562257377054
2006-05-04,333.16735423275486
2006-05-05,333.89053095923873
2006-05-08,337.1143145536239
2006-05-09,338.6382751802171
2006-05-10,340.1575458767536
2006-05-11,334.96304879734356
2006-05-12,329.6175757982757
2006-05-15,314.1519237325716
2006-05-16,315.42351457027854
2006-05-17,325.5362039542804
2006-05-18,302.04563394496654
2006-05-19,289.75033820907066
2006-05-22,277.64066554584207
2006-05-23,286.69623094300306
2006-05-24,278.14663305553
2006-05-25,279.2816466680498
2006-05-26,284.5171963156273
2006-05-29,284.24791132699994
2006-05-30,281.66941960079544
2006-05-31,272.41285068318376
2006-06-01,263.553804805491
2006-06-02,275.9543908838288
2006-06-05,270.5067097230964
2006-06-06,262.5219059426326
2006-06-07,256.2476740030552
2006-06-08,241.7648785030877
2006-06-09,256.106275124541
2006-06-12,248.09102084485124
2006-06-13,237.1047019977466
2006-06-14,231.90877647257525
2006-06-15,248.4041491904393
2006-06-16,257.7486810657884
2006-06-19,261.05471386107763
2006-06-20,256.5904321590099
2006-06-21,261.7626237610916
2006-06-22,267.548502498958
2006-06-23,270.87311458056934
2006-06-26,259.91477624160103
2006-06-27,263.33075879749754
2006-06-28,262.42186811248484
2006-06-29,264.352743130212
2006-06-30,278.02559645801995
2006-07-03,279.9607992333779
2006-07-04,280.45875019846534
2006-07-05,285.4116179051499
2006-07-06,281.921188614994
2006-07-07,275.2899386655262
2006-07-10,279.73570746210027
2006-07-11,277.86131271752174
2006-07-12,285.60129382625223
2006-07-13,283.3295219140431
2006-07-14,278.81479948525896
2006-07-17,266.3154395714012
2006-07-18,264.7551689183409
2006-07-19,257.2256348357646
2006-07-20,266.6726126205468
2006-07-21,260.0650981541585
2006-07-24,262.2608794556114
2006-07-25,268.41125999614957
2006-07-26,274.24842979252
2006-07-27,278.23879392169783
2006-07-28,275.9619031524727
2006-07-31,278.291350876848
2006-08-01,277.75014040352636
2006-08-02,279.8589278272286
2006-08-03,281.7825825531895
2006-08-04,280.39526907033985
2006-08-07,279.29962261857935
2006-08-08,284.48028828529857
2006-08-09,288.60173302258875
2006-08-10,289.38545055179105
2006-08-11,290.4969822992213
2006-08-14,292.8987830699589
2006-08-15,293.0873445182872
2006-08-16,297.20976745104696
2006-08-17,299.38724435004127
2006-08-18,299.5658024899687
2006-08-21,301.2938482837672
2006-08-22,300.3484770429599
2006-08-23,297.8130312596717
2006-08-24,300.7917093401186
2006-08-25,301.9942460866335
2006-08-28,303.35631820128265
2006-08-29,305.6223130092071
2006-08-30,305.92403935779794
2006-08-31,304.509940368119
2006-09-01,307.3651739743305
2006-09-04,312.50817998155276
2006-09-05,312.44194371027015
2006-09-06,313.81202823548114
2006-09-07,311.5270181484376
2006-09-08,312.51051765166534
2006-09-11,302.6600461517183
2006-09-12,306.4357951491355
2006-09-13,312.6375134204197
2006-09-14,315.2146836509538
2006-09-15,315.96364214070366
2006-09-18,317.6067313853538
2006-09-19,314.8738703792632
2006-09-20,318.9387651821723
2006-09-21,323.55787150201485
2006-09-22,322.52635148896866
2006-09-25,320.56514859577476
2006-09-26,324.6612571258621
2006-09-27,326.12014580012607
2006-09-28,326.56639675284396
2006-09-29,328.46121186757705
2006-10-02,328.46121186757705
2006-10-03,327.1319174412016
2006-10-04,323.0331231026099
2006-10-05,328.8800294895907
2006-10-06,329.8572424674452
2006-10-09,328.4757769215047
2006-10-10,328.13950383642873
2006-10-11,329.0049585300676
2006-10-12,334.8858140798792
2006-10-13,341.5413343303652
2006-10-16,346.2961051943323
2006-10-17,345.56766727822964
2006-10-18,344.81675856251564
2006-10-19,342.0439666599178
2006-10-20,341.6703319165336
2006-10-23,339.2001282785475
2006-10-24,339.2001282785475
2006-10-25,339.34972039686215
2006-10-26,342.1650201183223
2006-10-27,347.99931400876284
2006-10-30,353.0393074037048
2006-10-31,350.27591379383523
2006-11-01,353.6607409919478
2006-11-02,355.39517782602786
2006-11-03,356.31204800084976
2006-11-06,357.32445231034404
2006-11-07,358.50745290879206
2006-11-08,356.30549909919307
2006-11-09,359.99118619548165
2006-11-10,362.4836736821187
2006-11-13,363.34572316867724
2006-11-14,363.26844469835834
2006-11-15,362.6726832127677
2006-11-16,366.44709631073334
2006-11-17,363.8057442114877
2006-11-20,363.43194018073854
2006-11-21,369.19326951675805
2006-11-22,371.7592337813064
2006-11-23,372.52989396201224
2006-11-24,372.5840200685613
2006-11-27,373.3979965819795
2006-11-28,367.96910959171936
2006-11-29,368.4737113803689
2006-11-30,370.3053394640644
2006-12-01,375.68018929022
2006-12-04,376.7597393641838
2006-12-05,379.3562502628908
2006-12-06,377.68416639994877
2006-12-07,378.8937032570738
2006-12-08,373.6872687370856
2006-12-11,362.8911994359621
2006-12-12,352.1096012538682
2006-12-13,357.4442601048653
2006-12-14,366.78400381981123
2006-12-15,370.82220529937194
2006-12-18,373.6353551448563
2006-12-19,364.5303900590453
2006-12-20,363.1280928973417
2006-12-21,365.79826979390424
2006-12-22,369.0849360724642
2006-12-25,369.0849360724642
2006-12-26,376.0892429779377
2006-12-27,382.2861920875184
2006-12-28,382.76929605928706
2006-12-29,381.8614505450637
2007-01-01,381.8614505450637
2007-01-02,386.28599317249643
2007-01-03,386.7493400773343
2007-01-04,384.3755197018379
2007-01-05,383.762716593632
2007-01-08,376.5007123377968
2007-01-09,374.737434513886
2007-01-10,368.2736128597221
2007-01-11,374.83216088446164
2007-01-12,387.1670209611816
2007-01-15,391.40687316045
2007-01-16,390.93206130833266
2007-01-17,392.23957485007315
2007-01-18,393.0212400524941
2007-01-19,392.4123133839422
2007-01-22,394.29660093094066
2007-01-23,389.30073999979663
2007-01-24,390.82655493830305
2007-01-25,395.2371351800485
2007-01-26,395.1031110582512
2007-01-29,393.8885240302469
2007-01-30,393.8885240302469
2007-01-31,391.60193503307494
2007-02-01,396.05669450819215
2007-02-02,400.11125492844184
2007-02-05,403.7995625523898
2007-02-06,402.55710707177474
2007-02-07,407.4151884806356
2007-02-08,407.74232263803555
2007-02-09,404.1046384409691
2007-02-12,393.48489734977136
2007-02-13,389.21228512161144
2007-02-14,387.8264918018517
2007-02-15,398.8226819956574
2007-02-16,399.74278751150683
2007-02-19,399.4738487262728
2007-02-20,394.56231993225407
2007-02-21,391.92580921395
2007-02-22,386.08907982452064
2007-02-23,377.5734042172903
2007-02-26,377.96198220422747
2007-02-27,374.09137988798886
2007-02-28,357.79277770526545
2007-03-01,363.8851666825749
2007-03-02,355.71192719850046
2007-03-05,339.32827344864904
2007-03-06,348.19820572641436
2007-03-07,345.10170922459844
2007-03-08,359.0828429041206
2007-03-09,356.13081020455814
2007-03-12,356.3719009309971
2007-03-13,359.83057057754576
2007-03-14,347.6541752290292
2007-03-15,348.7707666168652
2007-03-16,346.36683132798686
2007-03-19,352.7291618234446
2007-03-20,357.4593398589073
2007-03-21,365.72219982614433
2007-03-22,373.3328762370537
2007-03-23,373.5362755446735
2007-03-26,372.04294028356895
2007-03-27,373.45750302961335
2007-03-28,367.44286021
2007-03-29,363.15489946
2007-03-30,369.0456012
2007-04-02,351.39981896
2007-04-03,359.75806251
2007-04-04,363.50691912
2007-04-05,367.2593629192633
2007-04-06,367.2593629192633
2007-04-09,377.033038086172
2007-04-10,378.3117403223993
2007-04-11,377.2853725524052
2007-04-12,375.8591599044811
2007-04-13,386.6690882619702
2007-04-16,400.40545497134525
2007-04-17,397.4881581242837
2007-04-18,397.4359279672554
2007-04-19,394.8771984113609
2007-04-20,405.9478501574422
2007-04-23,407.8895994637839
2007-04-24,418.0516977434918
2007-04-25,423.96258510600524
2007-04-26,424.3510899237058
2007-04-27,413.88729191540284
2007-04-30,413.75496007075674
2007-05-01,413.78007418062447
2007-05-02,413.55415688702914
2007-05-03,420.83111463244035
2007-05-04,420.28703458923974
2007-05-07,418.9431960664425
2007-05-08,415.2143090693822
2007-05-09,414.26296241110566
2007-05-10,410.6369620083896
2007-05-11,411.6394076028754
2007-05-14,420.32527451659416
2007-05-15,418.41718362866567
2007-05-16,425.5256243483274
2007-05-17,430.80789414814427
2007-05-18,432.90610711378645
2007-05-21,437.5037409419724
2007-05-22,440.9934155284036
2007-05-23,437.68225792004677
2007-05-24,433.21758320718243
2007-05-25,436.97435704296765
2007-05-28,439.4433738723828
2007-05-29,443.45715484974517
2007-05-30,434.91147120410193
2007-05-31,442.4936278616235
2007-06-01,444.88693597977505
2007-06-04,442.26420388739564
2007-06-05,443.24988302061195
2007-06-06,433.4009116541851
2007-06-07,431.2284752394677
2007-06-08,422.23409019391516
2007-06-11,427.0249290109429
2007-06-12,428.89026250044776
2007-06-13,423.4093803362516
2007-06-14,430.2884466643353
2007-06-15,430.52477100243595
2007-06-18,429.06875279291455
2007-06-19,434.6465752727755
2007-06-20,438.75596413323245
2007-06-21,442.1619973859787
2007-06-22,440.7824091345759
2007-06-25,439.6943563279958
2007-06-26,438.63343388134496
2007-06-27,436.0480607946722
2007-06-28,439.82290416931187
2007-06-29,445.968067395884
2007-07-02,447.2805726638846
2007-07-03,452.52850882180286
2007-07-04,455.17016961876993
2007-07-05,454.56503320922496
2007-07-06,457.4037327786096
2007-07-09,459.46935932167327
2007-07-10,459.3364036893262
2007-07-11,456.27227095694155
2007-07-12,461.2830146399203
2007-07-13,468.3572237633217
2007-07-16,470.39305791530404
2007-07-17,470.85424309861816
2007-07-18,470.25985425779334
2007-07-19,477.8982481016747
2007-07-20,477.67049050020694
2007-07-23,482.05126154639896
2007-07-24,483.1409639393733
2007-07-25,478.19416075918497
2007-07-26,483.5710446312735
2007-07-27,463.4675563194227
2007-07-30,462.9519403661305
2007-07-31,473.7599823832403
2007-08-01,453.6740460371091
2007-08-02,454.9316873405143
2007-08-03,460.9974317386118
2007-08-06,451.8322617733873
2007-08-07,453.8725797940081
2007-08-08,464.53937014619316
2007-08-09,458.0093816677928
2007-08-10,449.6018523660057
2007-08-13,454.30150936276806
2007-08-14,452.34600860156706
2007-08-15,452.34600860156706
2007-08-16,426.7667028072126
2007-08-17,421.0471170238477
2007-08-20,432.24447080103204
2007-08-21,417.8106688937527
2007-08-22,425.9862529761032
2007-08-23,422.0828858988162
2007-08-24,428.3048738523748
2007-08-27,442.1570799344534
2007-08-28,443.7754628399011
2007-08-29,445.31491856819446
2007-08-30,449.78917366013627
2007-08-31,458.88419151654614
2007-09-03,462.15220826095975
2007-09-04,464.036020747887
2007-09-05,463.9473629808661
2007-09-06,470.3193146357378
2007-09-07,470.1361784570374
2007-09-10,470.5580933585279
2007-09-11,469.8475516356618
2007-09-12,472.1410082308401
2007-09-13,476.582701646626
2007-09-14,476.5266703786149
2007-09-17,473.1995964464611
2007-09-18,478.6042815192237
2007-09-19,500.62559933660583
2007-09-20,506.6169998939485
2007-09-21,514.0684207932211
2007-09-24,523.9912469842133
2007-09-25,525.5123653236453
2007-09-26,526.9345727613796
2007-09-27,532.8406501475656
2007-09-28,536.0630281166716
2007-10-01,540.1635639061328
2007-10-02,540.1635639061328
2007-10-03,559.2618995274793
2007-10-04,559.8182381998523
2007-10-05,556.6738893425511
2007-10-08,548.3236208701402
2007-10-09,572.4607600743999
2007-10-10,586.0528326978564
2007-10-11,590.5526438647997
2007-10-12,577.9376411825975
2007-10-15,597.0152989913802
2007-10-16,598.8688250526494
2007-10-17,584.4817155658213
2007-10-18,561.2839082642937
2007-10-19,547.8596624777806
2007-10-22,547.180910823885
2007-10-23,578.4755695689266
2007-10-24,580.0929430158825
2007-10-25,586.659784610007
2007-10-26,603.0747879932674
2007-10-29,625.5076349733552
2007-10-30,623.5762704100825
2007-10-31,627.1938625214409
2007-11-01,623.0349386435526
2007-11-02,631.6724720758906
2007-11-05,619.3957998855254
2007-11-06,615.3601496972492
2007-11-07,612.437287685996
2007-11-08,604.9691296788418
2007-11-09,600.0310895486951
2007-11-12,592.0120574088762
2007-11-13,599.1156754868526
2007-11-14,630.885240375288
2007-11-15,626.0789071120018
2007-11-16,625.1058297636977
2007-11-19,626.9483349279592
2007-11-20,614.0810500112116
2007-11-21,591.4404427264465
2007-11-22,589.6003816604534
2007-11-23,597.0240375156251
2007-11-26,608.9219591885658
2007-11-27,606.4956907376691
2007-11-28,599.5521601133659
2007-11-29,600.948330979122
2007-11-30,614.6666358032232
2007-12-03,627.9366574479482
2007-12-04,628.600468142486
2007-12-05,635.2956889148381
2007-12-06,636.3733874289526
2007-12-07,642.8669326664337
2007-12-10,641.7303152988145
2007-12-11,654.1855234912324
2007-12-12,658.3330713257111
2007-12-13,651.4290660001293
2007-12-14,651.6820761853879
2007-12-17,621.6453008561692
2007-12-18,615.5665630698118
2007-12-19,615.3200010228478
2007-12-20,618.2535059589501
2007-12-21,618.2535059589501
2007-12-24,642.2539551622203
2007-12-25,642.2539551622203
2007-12-26,655.7131326963656
2007-12-27,655.7160700846832
2007-12-28,658.3275991460181
2007-12-31,661.0436763389101
2008-01-01,662.0983659079225
2008-01-02,670.4692681886063
2008-01-03,669.1769187639107
2008-01-04,682.5388255727246
2008-01-07,686.0212140305288
2008-01-08,685.2390286436638
2008-01-09,684.5102219595746
2008-01-10,671.8999468281311
2008-01-11,679.7703265385975
2008-01-14,685.0822766352779
2008-01-15,671.4276633519252
2008-01-16,655.3626250255747
2008-01-17,649.6878825094768
2008-01-18,622.8891210456351
2008-01-21,562.7481607961282
2008-01-22,531.0465613269532
2008-01-23,563.1628244658303
2008-01-24,549.4649676124295
2008-01-25,591.0471768594133
2008-01-28,584.5657943291956
2008-01-29,583.9148044013025
2008-01-30,569.8818617453205
2008-01-31,566.246800435975
2008-02-01,582.0277235235299
2008-02-04,595.3778877475793
2008-02-05,594.8885768317234
2008-02-06,579.421393592182
2008-02-07,559.6630100449609
2008-02-08,553.1063572871858
2008-02-11,524.0120302441198
2008-02-12,524.8202377590222
2008-02-13,533.0150175776932
2008-02-14,562.9524535686246
2008-02-15,574.35577436784
2008-02-18,570.8318051408835
2008-02-19,568.3328730997321
2008-02-20,549.5534156460002
2008-02-21,556.4796138937845
2008-02-22,543.1065841644719
2008-02-25,553.9622882414636
2008-02-26,562.8216753762214
2008-02-27,565.4537819601701
2008-02-28,563.2505788741946
2008-02-29,552.6967582224511
2008-03-03,517.7414150471564
2008-03-04,506.7410429039304
2008-03-05,513.379633057653
2008-03-06,514.2091054948578
2008-03-07,490.34120316152035
2008-03-10,489.7390450528831
2008-03-11,499.46437192386975
2008-03-12,501.8957297655275
2008-03-13,473.2189522299602
2008-03-14,487.04005227191436
2008-03-17,452.43122845547686
2008-03-18,454.3940495519089
2008-03-19,458.63631023183024
2008-03-20,458.63631023183024
2008-03-21,458.63631023183024
2008-03-24,465.47755960774685
2008-03-25,498.2213639901136
2008-03-26,496.65875309626483
2008-03-27,494.2469650778918
2008-03-28,509.64554060360956
2008-03-31,482.62938436150586
2008-04-01,482.3529201981502
2008-04-02,487.3552443397964
2008-04-03,489.701070664608
2008-04-04,476.7360173366412
2008-04-07,488.3043226096496
2008-04-08,483.22154408406607
2008-04-09,489.639660886005
2008-04-10,487.9317412246293
2008-04-11,491.82778627320135
2008-04-14,491.82778627320135
2008-04-15,502.8308875691875
2008-04-16,507.4819928129231
2008-04-17,516.5984357404398
2008-04-18,516.5984357404398
2008-04-21,523.1408085041728
2008-04-22,526.5870396766551
2008-04-23,522.9607445279684
2008-04-24,522.2251076017819
2008-04-25,533.4670466510299
2008-04-28,530.6024121575484
2008-04-29,540.3530116310758
2008-04-30,536.0938485528411
2008-05-01,536.4911022383193
2008-05-02,543.2914898655524
2008-05-05,541.3666313067941
2008-05-06,532.7210214836794
2008-05-07,527.8233115678051
2008-05-08,514.621428141739
2008-05-09,503.0636778130708
2008-05-12,500.8304106605273
2008-05-13,496.6055294674071
2008-05-14,499.2146009413486
2008-05-15,507.17910795369926
2008-05-16,512.744706396262
2008-05-19,512.8049725817812
2008-05-20,506.831854755618
2008-05-21,504.837915681884
2008-05-22,494.50427760693543
2008-05-23,488.4312775119065
2008-05-26,476.93867839975053
2008-05-27,472.6918866689987
2008-05-28,481.95418961226846
2008-05-29,475.0185702087998
2008-05-30,481.8005784263912
2008-06-02,470.58829616002004
2008-06-03,466.12814744636614
2008-06-04,449.65256804513496
2008-06-05,456.3777152906369
2008-06-06,454.9806436114103
2008-06-09,438.33792910546
2008-06-10,431.4749584292029
2008-06-11,440.4261576030066
2008-06-12,441.618325057456
2008-06-13,438.07196030554144
2008-06-16,444.14584502626514
2008-06-17,454.7705390325864
2008-06-18,446.70430640957596
2008-06-19,437.2524216427073
2008-06-20,421.29931041857134
2008-06-23,412.45098573932705
2008-06-24,406.4379163344577
2008-06-25,412.01991548823224
2008-06-26,419.0544055150969
2008-06-27,398.9167582529808
2008-06-30,387.53443533372393
2008-07-01,370.18112955056455
2008-07-02,391.97026882671054
2008-07-03,372.84369924121523
2008-07-04,384.7258807635939
2008-07-07,384.9029825828186
2008-07-08,380.11308929511296
2008-07-09,399.2628040394154
2008-07-10,399.9975430988218
2008-07-11,387.86819651652644
2008-07-14,383.1051766486289
2008-07-15,362.9090754664934
2008-07-16,359.4183194958591
2008-07-17,375.36922477337635
2008-07-18,389.2138176937506
2008-07-21,395.2613503204322
2008-07-22,403.39474747953346
2008-07-23,434.6582452744427
2008-07-24,431.04659152615193
2008-07-25,414.1826966098374
2008-07-28,413.30878488992175
2008-07-29,396.0528741878681
2008-07-30,414.148874454777
2008-07-31,413.5643937781779
2008-08-01,424.29717951953495
2008-08-04,422.57560679757523
2008-08-05,436.31932936149536
2008-08-06,439.5585663457116
2008-08-07,441.7372100934256
2008-08-08,442.4345443410673
2008-08-11,451.3704212308916
2008-08-12,441.1246362848733
2008-08-13,435.2758517398768
2008-08-14,421.7749343074156
2008-08-15,421.7749343074156
2008-08-18,412.8092348833075
2008-08-19,410.5171178220793
2008-08-20,413.81960206938624
2008-08-21,403.37537244174075
2008-08-22,409.40847172629844
2008-08-25,407.8014159084592
2008-08-26,407.412081332965
2008-08-27,403.95793913834535
2008-08-28,395.87389437149676
2008-08-29,408.7321186484358
2008-09-01,405.50847326133936
2008-09-02,417.73724253901383
2008-09-03,417.73724253901383
2008-09-04,413.34884324482476
2008-09-05,399.2842604424997
2008-09-08,411.73549386185664
2008-09-09,407.7285211963756
2008-09-10,398.7353935119475
2008-09-11,386.19609658605566
2008-09-12,375.28517344365355
2008-09-15,358.7804684992803
2008-09-16,350.8856945313344
2008-09-17,347.7896618977872
2008-09-18,349.4096152430403
2008-09-19,373.8059033993759
2008-09-22,375.75429894570806
2008-09-23,362.44637229625147
2008-09-24,363.6381973183959
2008-09-25,357.77653182238686
