Date,FRANCE
2004-12-08,3315.078493567884
2004-12-09,3289.074409072584
2004-12-10,3298.0623737629558
2004-12-13,3348.092753374457
2004-12-14,3351.469992564559
2004-12-15,3377.074640937153
2004-12-16,3351.8193535805794
2004-12-17,3288.5591711535453
2004-12-20,3342.89667275707
2004-12-21,3337.970863674383
2004-12-22,3373.082424830584
2004-12-23,3415.3782785046405
2004-12-24,3426.8563554714347
2004-12-27,3444.0458593427197
2004-12-28,3446.4881338795303
2004-12-29,3444.691692037365
2004-12-30,3457.097883030248
2004-12-31,3442.3006283941695
2005-01-03,3438.9993666781625
2005-01-04,3399.3008787859153
2005-01-05,3365.1808129920396
2005-01-06,3361.7348497922567
2005-01-07,3348.4941556862473
2005-01-10,3362.5769373385883
2005-01-11,3352.8430539497613
2005-01-12,3360.1929918821156
2005-01-13,3355.7033299424224
2005-01-14,3344.8908890376038
2005-01-17,3364.5986210417336
2005-01-18,3345.8091868582087
2005-01-19,3344.7497312520723
2005-01-20,3300.1152730135937
2005-01-21,3321.7136817695773
2005-01-24,3328.54387880211
2005-01-25,3334.107920765263
2005-01-26,3364.084443330894
2005-01-27,3365.255725261057
2005-01-28,3342.8370756441204
2005-01-31,3385.1555573206083
2005-02-01,3399.940528895302
2005-02-02,3418.5797979623335
2005-02-03,3378.0116750801317
2005-02-04,3398.287187437344
2005-02-07,3392.0390465796104
2005-02-08,3375.2134197616137
2005-02-09,3372.0358011357935
2005-02-10,3399.0937079713876
2005-02-11,3434.978957082723
2005-02-14,3454.488474907802
2005-02-15,3471.2943414158885
2005-02-16,3458.001461059994
2005-02-17,3477.6706501491635
2005-02-18,3498.169468545823
2005-02-21,3492.9198677717895
2005-02-22,3514.863436273448
2005-02-23,3486.450259387472
2005-02-24,3491.1326962599005
2005-02-25,3537.2320731952373
2005-02-28,3552.56384610648
2005-03-01,3551.2348039859016
2005-03-02,3537.6538305324893
2005-03-03,3540.0467268586935
2005-03-04,3597.695606708492
2005-03-07,3596.532534793874
2005-03-08,3619.478750753759
2005-03-09,3608.092177090903
2005-03-10,3593.476456810702
2005-03-11,3616.069453443044
2005-03-14,3592.244809810879
2005-03-15,3602.6074383057007
2005-03-16,3581.6860551463324
2005-03-17,3579.1865244143014
2005-03-18,3571.6957615697256
2005-03-21,3526.740471050919
2005-03-22,3544.360817114063
2005-03-23,3478.984045510834
2005-03-24,3506.818958038257
2005-03-25,3506.818958038257
2005-03-28,3482.2078042819244
2005-03-29,3495.5516823145977
2005-03-30,3493.045052553254
2005-03-31,3505.6576210630865
2005-04-01,3508.4632926382196
2005-04-04,3449.5325015394847
2005-04-05,3480.5339743173017
2005-04-06,3499.134854702353
2005-04-07,3527.948797274477
2005-04-08,3512.7421036760643
2005-04-11,3536.4373259193626
2005-04-12,3499.417367272063
2005-04-13,3518.3007846391893
2005-04-14,3487.0514983291396
2005-04-15,3452.9897897696046
2005-04-18,3402.9129454993013
2005-04-19,3420.9868081697714
2005-04-20,3420.6484809288986
2005-04-21,3431.9201849463316
2005-04-22,3451.016906578635
2005-04-25,3434.902085671856
2005-04-26,3430.5939943175954
2005-04-27,3374.8979764973956
2005-04-28,3352.4161584660933
2005-04-29,3352.1315724576007
2005-05-02,3358.101588910751
2005-05-03,3385.220424566517
2005-05-04,3432.277095968489
2005-05-05,3456.38515899422
2005-05-06,3443.8411357931855
2005-05-09,3427.600602695632
2005-05-10,3425.326540858854
2005-05-11,3392.583026542861
2005-05-12,3395.066831729453
2005-05-13,3379.8754696893125
2005-05-16,3371.501233749968
2005-05-17,3373.1697009019
2005-05-18,3432.9445489775276
2005-05-19,3440.6357937656066
2005-05-20,3428.9993073631153
2005-05-23,3457.6574713488994
2005-05-24,3451.217541717232
2005-05-25,3454.0680278074383
2005-05-26,3466.4334174028727
2005-05-27,3470.2049163754577
2005-05-30,3464.790091081626
2005-05-31,3420.945556228017
2005-06-01,3446.67273186733
2005-06-02,3456.886125080974
2005-06-03,3438.9286439804205
2005-06-06,3428.598205296612
2005-06-07,3459.0957757830747
2005-06-08,3469.7170844918555
2005-06-09,3416.7612696953015
2005-06-10,3422.6178188485896
2005-06-13,3415.8509195239544
2005-06-14,3414.5142310558595
2005-06-15,3420.7370668743247
2005-06-16,3413.6141864867836
2005-06-17,3484.2435812648937
2005-06-20,3435.560943505453
2005-06-21,3457.0548331432165
2005-06-22,3462.893191869682
2005-06-23,3449.8151250586884
2005-06-24,3427.8610362097625
2005-06-27,3415.2074478558407
2005-06-28,3421.990410609168
2005-06-29,3447.903479971617
2005-06-30,3457.3112322556244
2005-07-01,3449.358986351602
2005-07-04,3430.0929105891014
2005-07-05,3422.0168639093527
2005-07-06,3451.597037008554
2005-07-07,3411.4815914183764
2005-07-08,3471.54208667456
2005-07-11,3529.1261770346337
2005-07-12,3560.350664408196
2005-07-13,3553.620142502851
2005-07-14,3579.4872805251157
2005-07-15,3562.3286825810746
2005-07-18,3558.384440376477
2005-07-19,3585.6242663542866
2005-07-20,3586.5291190179587
2005-07-21,3621.3518464764616
2005-07-22,3613.1657653256566
2005-07-25,3604.6999532139976
2005-07-26,3593.025983672153
2005-07-27,3606.4703215736636
2005-07-28,3642.823976962935
2005-07-29,3655.699931619221
2005-08-01,3678.1283468052484
2005-08-02,3715.8598234622154
2005-08-03,3742.5945266465674
2005-08-04,3729.0800615249527
2005-08-05,3688.821053038572
2005-08-08,3714.1210648347246
2005-08-09,3749.0961435821378
2005-08-10,3789.4032208538133
2005-08-11,3791.121756192625
2005-08-12,3762.3239306624623
2005-08-15,3735.127213118656
2005-08-16,3703.690612513284
2005-08-17,3691.2241282919576
2005-08-18,3644.9464634348155
2005-08-19,3681.1616767786327
2005-08-22,3708.2902785466395
2005-08-23,3661.383306486675
2005-08-24,3666.7938030478203
2005-08-25,3639.8071552013935
2005-08-26,3624.8892957512808
2005-08-29,3620.7022051869294
2005-08-30,3596.1314164939054
2005-08-31,3665.811594417143
2005-09-01,3740.1787049712757
2005-09-02,3748.0436284254815
2005-09-05,3756.6590015164948
2005-09-06,3781.2570292802075
2005-09-07,3783.0527955267257
2005-09-08,3757.2384794830064
2005-09-09,3784.963422739325
2005-09-12,3740.9583486599367
2005-09-13,3707.173674501637
2005-09-14,3729.913794767293
2005-09-15,3709.7277540723544
2005-09-16,3734.8534091194733
2005-09-19,3712.6878096315045
2005-09-20,3740.7142605259646
2005-09-21,3703.989998637338
2005-09-22,3661.250605076696
2005-09-23,3659.880567430956
2005-09-26,3719.156238093808
2005-09-27,3695.6730270807593
2005-09-28,3739.6244060298927
2005-09-29,3726.2601304793716
2005-09-30,3758.255560829897
2005-10-03,3729.772595058156
2005-10-04,3758.8340249506396
2005-10-05,3718.921251054164
2005-10-06,3727.4043544304022
2005-10-07,3716.500409855925
2005-10-10,3700.7537179612314
2005-10-11,3698.928151223623
2005-10-12,3679.9910269829033
2005-10-13,3612.3395520775853
2005-10-14,3660.4159300030396
2005-10-17,3655.3615125918204
2005-10-18,3602.685423412547
2005-10-19,3548.2704980178937
2005-10-20,3561.555411659862
2005-10-21,3553.722759660842
2005-10-24,3589.3539235402313
2005-10-25,3606.1290309494975
2005-10-26,3610.8168560426943
2005-10-27,3564.9883971458767
2005-10-28,3543.610494964969
2005-10-31,3596.8874415204104
2005-11-01,3599.2546945863223
2005-11-02,3616.330020187109
2005-11-03,3660.503837248489
2005-11-04,3601.45705362237
2005-11-07,3597.994774156952
2005-11-08,3587.5721242053824
2005-11-09,3561.900677710012
2005-11-10,3561.3282774489276
2005-11-11,3593.4038659088183
2005-11-14,3602.8918549645077
2005-11-15,3591.6388661340065
2005-11-16,3563.414715554533
2005-11-17,3594.093847734944
2005-11-18,3614.2288067839263
2005-11-21,3648.9857797535415
2005-11-22,3640.978861164651
2005-11-23,3685.460871464171
2005-11-24,3670.7493196979613
2005-11-25,3664.223821992098
2005-11-28,3663.1401847149477
2005-11-29,3663.8950916147323
2005-11-30,3656.642282675652
2005-12-01,3687.3949482277203
2005-12-02,3703.6557754787104
2005-12-05,3716.9278687628303
2005-12-06,3742.920443261635
2005-12-07,3714.307763021442
2005-12-08,3755.4716499574492
2005-12-09,3751.008843753993
2005-12-12,3797.8692923398376
2005-12-13,3806.9743151130783
2005-12-14,3823.7666671642096
2005-12-15,3796.7423900061935
2005-12-16,3837.594161075638
2005-12-19,3828.655812028186
2005-12-20,3801.5121277960443
2005-12-21,3814.5065878082332
2005-12-22,3830.599002737355
2005-12-23,3835.882612872303
2005-12-26,3835.882612872303
2005-12-27,3844.114768543319
2005-12-28,3851.255833943119
2005-12-29,3841.5823747755126
2005-12-30,3782.5030442286893
2006-01-02,3815.2052326868106
2006-01-03,3892.3227632620337
2006-01-04,3978.5220522765007
2006-01-05,3977.4701059289214
2006-01-06,4021.6213091307186
2006-01-09,4005.356494778699
2006-01-10,3993.010105189346
2006-01-11,4026.304656892851
2006-01-12,4008.7074570794157
2006-01-13,3988.255423012089
2006-01-16,4007.712223049572
2006-01-17,3952.2133534849827
2006-01-18,3932.836821213877
2006-01-19,3972.3967451295266
2006-01-20,3931.6225170156226
2006-01-23,3975.647240068755
2006-01-24,3973.0666041556474
2006-01-25,4001.8198644615836
2006-01-26,4067.250395783496
2006-01-27,4093.6588179857067
2006-01-30,4060.112801792843
2006-01-31,4089.222208908257
2006-02-01,4116.1384085461605
2006-02-02,4051.228538706348
2006-02-03,4028.3072571039334
2006-02-06,4020.335803260301
2006-02-07,4010.5803692189306
2006-02-08,3978.0735405741957
2006-02-09,4030.0427966915695
2006-02-10,3980.089781858483
2006-02-13,4016.400260495596
2006-02-14,4007.1372376493377
2006-02-15,3996.2828813073875
2006-02-16,4017.708137684821
2006-02-17,4049.9432229691074
2006-02-20,4042.914663111707
2006-02-21,4035.458483154445
2006-02-22,4061.7887881829306
2006-02-23,4075.149754702677
2006-02-24,4079.116664831862
2006-02-27,4083.5588806018227
2006-02-28,4044.3464737806985
2006-03-01,4095.2668818208326
2006-03-02,4078.4631579608576
2006-03-03,4072.354965939518
2006-03-06,4087.1909581830987
2006-03-07,4028.3878437799153
2006-03-08,4020.10916877681
2006-03-09,4051.217654040034
2006-03-10,4084.9681040031724
2006-03-13,4133.185519285873
2006-03-14,4169.606324969808
2006-03-15,4185.19846596673
2006-03-16,4225.468959785882
2006-03-17,4242.835345501238
2006-03-20,4244.986324925548
2006-03-21,4222.944522562908
2006-03-22,4259.383120345349
2006-03-23,4221.205307998229
2006-03-24,4251.007195134434
2006-03-27,4214.244660408132
2006-03-28,4222.6005722177815
2006-03-29,4216.167801995729
2006-03-30,4310.525865704277
2006-03-31,4282.956249650952
2006-04-03,4314.289590858555
2006-04-04,4327.216116202732
2006-04-05,4344.240507415775
2006-04-06,4333.880891864668
2006-04-07,4259.108830211157
2006-04-10,4266.763012245514
2006-04-11,4209.30523220985
2006-04-12,4180.053348114265
2006-04-13,4185.061914868561
2006-04-14,4185.061914868561
2006-04-17,4251.532683587158
2006-04-18,4246.332868024162
2006-04-19,4315.523588377275
2006-04-20,4345.656948267772
2006-04-21,4394.489438041448
2006-04-24,4381.831325489315
2006-04-25,4403.825964533312
2006-04-26,4431.596332092801
2006-04-27,4436.211857617198
2006-04-28,4428.826074739353
2006-05-01,4436.5610942800395
2006-05-02,4489.951092838712
2006-05-03,4439.133644135337
2006-05-04,4503.960155952995
2006-05-05,4570.078661042726
2006-05-08,4567.933111441274
2006-05-09,4612.328814328153
2006-05-10,4602.6639805107525
2006-05-11,4596.950590757415
2006-05-12,4522.431611928583
2006-05-15,4428.305548921963
2006-05-16,4453.469588312613
2006-05-17,4290.548023970588
2006-05-18,4296.893947691177
2006-05-19,4293.249992058323
2006-05-22,4212.042400897309
2006-05-23,4331.661105085461
2006-05-24,4243.836788251577
2006-05-25,4317.691194608517
2006-05-26,4384.359361498142
2006-05-29,4382.253750096118
2006-05-30,4320.730024061859
2006-05-31,4345.853507093865
2006-06-01,4353.33773775401
2006-06-02,4406.165538626997
2006-06-05,4371.964743692853
2006-06-06,4228.897571242983
2006-06-07,4244.304760998323
2006-06-08,4076.107908365798
2006-06-09,4153.2571781960405
2006-06-12,4094.956260715821
2006-06-13,3991.912792101583
2006-06-14,4012.18610683256
2006-06-15,4117.909592338492
2006-06-16,4097.932017906597
2006-06-19,4100.499988651278
2006-06-20,4140.156647359661
2006-06-21,4166.139901439641
2006-06-22,4170.953660975855
2006-06-23,4165.235283638747
2006-06-26,4170.787549338603
2006-06-27,4158.721389570078
2006-06-28,4138.133086407287
2006-06-29,4229.345128896377
2006-06-30,4390.1370274581805
2006-07-03,4406.9968915740565
2006-07-04,4405.988032868717
2006-07-05,4322.997528940094
2006-07-06,4377.420486469626
2006-07-07,4390.735055444981
2006-07-10,4385.571434122228
2006-07-11,4330.8551941813275
2006-07-12,4336.449005288623
2006-07-13,4263.002200498732
2006-07-14,4186.299908766411
2006-07-17,4115.326011518965
2006-07-18,4088.8865263363423
2006-07-19,4213.180421939362
2006-07-20,4256.8584585220215
2006-07-21,4226.728627341715
2006-07-24,4287.078440985693
2006-07-25,4302.689459255711
2006-07-26,4311.7259663432205
2006-07-27,4400.155795623482
2006-07-28,4434.246016417924
2006-07-31,4417.871622257735
2006-08-01,4358.956988370836
2006-08-02,4443.225260068872
2006-08-03,4400.193054423337
2006-08-04,4477.896293805143
2006-08-07,4395.320854752816
2006-08-08,4394.008085717263
2006-08-09,4455.347224445607
2006-08-10,4373.24714637873
2006-08-11,4377.438890219805
2006-08-14,4422.505446040841
2006-08-15,4494.714221425873
2006-08-16,4542.919194343513
2006-08-17,4558.332266435616
2006-08-18,4532.46449349401
2006-08-21,4541.945703919315
2006-08-22,4528.35154586706
2006-08-23,4486.722986339529
2006-08-24,4513.873964400079
2006-08-25,4498.782877751431
2006-08-28,4545.961777414078
2006-08-29,4541.301133946545
2006-08-30,4590.148885618264
2006-08-31,4563.356368434475
2006-09-01,4585.758747047674
2006-09-04,4625.344838199416
2006-09-05,4577.717157180111
2006-09-06,4522.671899555091
2006-09-07,4452.755554233462
2006-09-08,4443.391500821846
2006-09-11,4435.6454392299
2006-09-12,4493.7118561092675
2006-09-13,4500.80863063293
2006-09-14,4515.8391478706535
2006-09-15,4500.98105986192
2006-09-18,4516.145496437558
2006-09-19,4498.140372381665
2006-09-20,4562.049862017524
2006-09-21,4582.849129704111
2006-09-22,4556.841426269254
2006-09-25,4535.2669075927715
2006-09-26,4577.080836888922
2006-09-27,4609.645163380159
2006-09-28,4611.027968237154
2006-09-29,4603.808426667973
2006-10-02,4625.040699999814
2006-10-03,4599.8004233873935
2006-10-04,4610.044150655009
2006-10-05,4640.008955124333
2006-10-06,4596.8731552266945
2006-10-09,4602.091429934556
2006-10-10,4601.221690542546
2006-10-11,4607.578514625822
2006-10-12,4641.738969524922
2006-10-13,4618.949723077874
2006-10-16,4635.95717996361
2006-10-17,4594.278521683577
2006-10-18,4636.602206607086
2006-10-19,4667.370847076755
2006-10-20,4684.883432858362
2006-10-23,4696.711422623
2006-10-24,4692.719361553964
2006-10-25,4723.6418865636615
2006-10-26,4765.767309323214
2006-10-27,4752.469130989889
2006-10-30,4718.968896349498
2006-10-31,4727.97829854332
2006-11-01,4750.777508826299
2006-11-02,4697.284964920759
2006-11-03,4699.502427290045
2006-11-06,4759.0212376930085
2006-11-07,4823.807879983394
2006-11-08,4809.562426958755
2006-11-09,4836.8191343923245
2006-11-10,4861.495603137334
2006-11-13,4879.071630324671
2006-11-14,4864.910239932743
2006-11-15,4894.059511854749
2006-11-16,4892.132494264145
2006-11-17,4849.993057844331
2006-11-20,4858.992252042269
2006-11-21,4866.986299762886
2006-11-22,4906.414897198332
2006-11-23,4888.999251475411
2006-11-24,4912.523483135828
2006-11-27,4847.115014142185
2006-11-28,4850.3036416141085
2006-11-29,4922.366241995488
2006-11-30,4912.988929419803
2006-12-01,4872.902910264005
2006-12-04,4907.471534569287
2006-12-05,4958.346196071466
2006-12-06,4952.935588063265
2006-12-07,4974.284548264298
2006-12-08,4986.8494998218075
2006-12-11,4988.887914041127
2006-12-12,4997.673074543179
2006-12-13,5032.122930842609
2006-12-14,5045.1096019264105
2006-12-15,5042.278575792619
2006-12-18,5026.400013934961
2006-12-19,5021.577294133628
2006-12-20,5057.17419617458
2006-12-21,5047.326396919637
2006-12-22,4994.308100286055
2006-12-25,4994.308100286055
2006-12-26,4986.525551841992
2006-12-27,5058.551271209257
2006-12-28,5061.663339256489
2006-12-29,5086.604504293022
2007-01-01,5086.604504293022
2007-01-02,5190.446806448864
2007-01-03,5154.364787523741
2007-01-04,5080.101098855248
2007-01-05,4996.6199654292
2007-01-08,5002.74247465068
2007-01-09,5010.9002004371905
2007-01-10,4962.15642971966
2007-01-11,5037.37343532099
2007-01-12,5060.255650883168
2007-01-15,5072.655132006083
2007-01-16,5035.996568095465
2007-01-17,5019.178648394183
2007-01-18,5012.1489443685
2007-01-19,5059.636567981526
2007-01-22,5033.169066472194
2007-01-23,5056.275328580978
2007-01-24,5085.8397225552835
2007-01-25,5064.805380968387
2007-01-26,5013.23853624451
2007-01-29,5057.577641909207
2007-01-30,5089.223399261995
2007-01-31,5071.076289255549
2007-02-01,5129.2697826806225
2007-02-02,5123.726139557105
2007-02-05,5109.9809322160745
2007-02-06,5118.966701557569
2007-02-07,5167.736389793265
2007-02-08,5142.171994465448
2007-02-09,5150.1386318119985
2007-02-12,5093.310108841362
2007-02-13,5145.9200997106345
2007-02-14,5230.983166477271
2007-02-15,5234.935658363287
2007-02-16,5217.793757133234
2007-02-19,5251.1938044665385
2007-02-20,5233.499861759352
2007-02-21,5209.717876035591
2007-02-22,5212.920172646925
2007-02-23,5244.668574480063
2007-02-26,5282.514896547396
2007-02-27,5148.001737916757
2007-02-28,5073.530663799914
2007-03-01,5003.267953058576
2007-03-02,4979.550087121612
2007-03-05,4912.965250341913
2007-03-06,4960.850967598087
2007-03-07,4997.810264029207
2007-03-08,5052.265353555566
2007-03-09,5059.695987479438
2007-03-12,5050.1493819746
2007-03-13,4996.52435187158
2007-03-14,4880.923128761024
2007-03-15,4980.8986947956955
2007-03-16,4999.455986371908
2007-03-19,5063.771742311273
2007-03-20,5101.471707055759
2007-03-21,5111.832797571226
2007-03-22,5216.011744275032
2007-03-23,5225.733021915427
2007-03-26,5187.5060115210745
2007-03-27,5200.685373898507
2007-03-28,5175.451299752744
2007-03-29,5234.313510956292
2007-03-30,5229.915854423873
2007-04-02,5267.887989746282
2007-04-03,5328.654385865806
2007-04-04,5352.397209546874
2007-04-05,5383.866287228435
2007-04-06,5383.866287228435
2007-04-09,5355.818012744307
2007-04-10,5406.615235233397
2007-04-11,5388.5948171645705
2007-04-12,5407.220418126024
2007-04-13,5451.194406037052
2007-04-16,5531.567180081368
2007-04-17,5538.561906864643
2007-04-18,5521.492275477899
2007-04-19,5524.142930974231
2007-04-20,5614.858190895201
2007-04-23,5584.8278223793095
2007-04-24,5579.190631828836
2007-04-25,5647.131817012618
2007-04-26,5625.828739860415
2007-04-27,5633.861702630775
2007-04-30,5655.78144628026
2007-05-01,5634.646084216856
2007-05-02,5665.07565573688
2007-05-03,5664.861296464768
2007-05-04,5735.0359120983285
2007-05-07,5755.794523227856
2007-05-08,5678.976257333872
2007-05-09,5705.753329194679
2007-05-10,5657.886989876831
2007-05-11,5694.474892968751
2007-05-14,5677.918301866715
2007-05-15,5729.609487376627
2007-05-16,5691.921639268362
2007-05-17,5665.956575354843
2007-05-18,5747.4510710817785
2007-05-21,5736.303497574987
2007-05-22,5743.4813239653495
2007-05-23,5781.6752108388
2007-05-24,5703.374499316809
2007-05-25,5724.053376499847
2007-05-28,5737.212009302948
2007-05-29,5739.561525348184
2007-05-30,5703.7544864598685
2007-05-31,5776.1067118080755
2007-06-01,5816.575528904075
2007-06-04,5810.647558890418
2007-06-05,5783.318707359571
2007-06-06,5671.942529849845
2007-06-07,5588.616127780927
2007-06-08,5538.2561698385525
2007-06-11,5586.889979645806
2007-06-12,5530.938004943155
2007-06-13,5560.765956331821
2007-06-14,5667.622680488407
2007-06-15,5744.556656255659
2007-06-18,5739.596647464263
2007-06-19,5731.523696872819
2007-06-20,5750.446005631519
2007-06-21,5680.712797711389
2007-06-22,5682.458650915405
2007-06-25,5674.27822133942
2007-06-26,5627.991519320353
2007-06-27,5606.875126723176
2007-06-28,5683.215852166763
2007-06-29,5745.290341937823
2007-07-02,5769.663431845533
2007-07-03,5804.565536281379
2007-07-04,5837.899714785505
2007-07-05,5796.531304912809
2007-07-06,5850.824152365418
2007-07-09,5853.743772606669
2007-07-10,5811.020593444355
2007-07-11,5817.894661845758
2007-07-12,5911.69839954059
2007-07-13,5928.095489333436
2007-07-16,5930.572290738198
2007-07-17,5908.087030197563
2007-07-18,5820.661367630228
2007-07-19,5895.88102418511
2007-07-20,5800.821642558408
2007-07-23,5842.956968634127
2007-07-24,5748.661022069989
2007-07-25,5633.518136260004
2007-07-26,5477.916885233117
2007-07-27,5424.9993303721785
2007-07-30,5440.432240701713
2007-07-31,5542.2514899359785
2007-08-01,5442.585503179807
2007-08-02,5468.922012542621
2007-08-03,5426.895291975467
2007-08-06,5369.648206887677
2007-08-07,5439.362920614948
2007-08-08,5588.8940176768265
2007-08-09,5430.1749755195115
2007-08-10,5252.111597927827
2007-08-13,5339.289842383781
2007-08-14,5237.899325441997
2007-08-15,5163.897831070143
2007-08-16,4965.328897167933
2007-08-17,5096.2643520272895
2007-08-20,5118.603227996725
2007-08-21,5142.782485781132
2007-08-22,5249.052401715697
2007-08-23,5278.206079622712
2007-08-24,5350.775984707725
2007-08-27,5371.569974741023
2007-08-28,5260.16630459398
2007-08-29,5304.969000038349
2007-08-30,5370.973926832941
2007-08-31,5439.635068731223
2007-09-03,5422.89428002525
2007-09-04,5434.45403973007
2007-09-05,5340.811484155872
2007-09-06,5381.574346972643
2007-09-07,5268.594991678242
2007-09-10,5234.050913916348
2007-09-11,5339.518590950065
2007-09-12,5383.842822902271
2007-09-13,5436.737156883776
2007-09-14,5403.849946675381
2007-09-17,5305.566810160677
2007-09-18,5412.095258427169
2007-09-19,5623.866452028956
2007-09-20,5636.5567816917055
2007-09-21,5656.679056612873
2007-09-24,5646.283968481251
2007-09-25,5608.375817287849
2007-09-26,5652.234305407786
2007-09-27,5707.4490366410955
2007-09-28,5719.945225527293
2007-10-01,5784.4170133092475
2007-10-02,5774.158677480694
2007-10-03,5779.560274608848
2007-10-04,5772.658183368441
2007-10-05,5815.151453960853
2007-10-08,5774.756481117356
2007-10-09,5816.0390969183545
2007-10-10,5826.265505815809
2007-10-11,5882.944018163709
2007-10-12,5835.108305359709
2007-10-15,5819.758401927497
2007-10-16,5755.546926353702
2007-10-17,5813.048558579549
2007-10-18,5793.401663813891
2007-10-19,5753.049372769476
2007-10-22,5631.806047702616
2007-10-23,5714.307183825023
2007-10-24,5681.033992668698
2007-10-25,5795.760810092092
2007-10-26,5863.635469190991
2007-10-29,5913.332612130413
2007-10-30,5875.719267670194
2007-10-31,5938.86102208511
2007-11-01,5812.161018062148
2007-11-02,5819.587676754115
2007-11-05,5778.75628157562
2007-11-06,5830.4210765820135
2007-11-07,5848.581281639742
2007-11-08,5806.67770523058
2007-11-09,5687.483773627368
2007-11-12,5642.594240771976
2007-11-13,5673.39272074588
2007-11-14,5787.779645478399
2007-11-15,5699.107644865635
2007-11-16,5670.789110567743
2007-11-19,5583.862374154525
2007-11-20,5707.285837375198
2007-11-21,5590.755096465458
2007-11-22,5633.234594528217
2007-11-23,5728.34127579177
2007-11-26,5683.417378161093
2007-11-27,5664.164054980382
2007-11-28,5756.494688164708
2007-11-29,5802.362273921562
2007-11-30,5842.154805518648
2007-12-03,5795.4460191395765
2007-12-04,5745.123726125971
2007-12-05,5820.878915164205
2007-12-06,5819.8078546020515
2007-12-07,5881.4328799444875
2007-12-10,5934.562293563113
2007-12-11,5902.944478926735
2007-12-12,5916.509125746321
2007-12-13,5730.473243329456
2007-12-14,5677.853297874374
2007-12-17,5561.286022246519
2007-12-18,5563.899995587943
2007-12-19,5544.803354939477
2007-12-20,5543.380681890889
2007-12-21,5645.746839508883
2007-12-24,5671.158218437212
2007-12-25,5671.158218437212
2007-12-26,5710.137956946968
2007-12-27,5748.9365152640175
2007-12-28,5803.860109535441
2007-12-31,5759.9397970006
2008-01-01,5759.9397970006
2008-01-02,5736.917807593578
2008-01-03,5724.74404884361
2008-01-04,5633.859715193266
2008-01-07,5607.0266238757
2008-01-08,5651.130388778583
2008-01-09,5559.8377792320525
2008-01-10,5539.749484390218
2008-01-11,5530.1722561391925
2008-01-14,5606.574427233715
2008-01-15,5434.7782301271045
2008-01-16,5349.325418649001
2008-01-17,5289.617177192
2008-01-18,5199.566166167008
2008-01-21,4805.169718263942
2008-01-22,4960.775752756499
2008-01-23,4740.543174838997
2008-01-24,5074.840712251004
2008-01-25,5037.1619143357975
2008-01-28,5037.924387253052
2008-01-29,5127.55305370653
2008-01-30,5062.241981024663
2008-01-31,5065.062825026369
2008-02-01,5188.247786159027
2008-02-04,5186.6935790678845
2008-02-05,4924.990722216944
2008-02-06,4967.508591603707
2008-02-07,4819.44774736316
2008-02-08,4806.232674192796
2008-02-11,4778.031788775224
2008-02-12,4970.602509791368
2008-02-13,4978.0944265004055
2008-02-14,5001.449321623079
2008-02-15,4937.846009693747
2008-02-18,5014.505209941583
2008-02-19,5073.951117893986
2008-02-20,4979.283827984108
2008-02-21,5080.462046126738
2008-02-22,5056.2438174282315
2008-02-25,5163.222271448344
2008-02-26,5239.585472965839
2008-02-27,5307.436800134305
2008-02-28,5226.890310389202
2008-02-29,5148.911199889465
2008-03-03,5107.245917638023
2008-03-04,5049.113143918721
2008-03-05,5153.678692978808
2008-03-06,5093.909125442111
2008-03-07,5026.742851431179
2008-03-10,4969.4434007882855
2008-03-11,5023.218512730117
2008-03-12,5152.354131006874
2008-03-13,5103.422510619288
2008-03-14,5073.501331804218
2008-03-17,4943.215253158081
2008-03-18,5114.234426241975
2008-03-19,5034.622675567433
2008-03-20,4936.465807379043
2008-03-21,4936.465807379043
2008-03-24,4929.4212610966615
2008-03-25,5173.105809510965
2008-03-26,5215.261231240756
2008-03-27,5276.771446174728
2008-03-28,5237.941836083746
2008-03-31,5278.925490231701
2008-04-01,5362.0957660966815
2008-04-02,5418.788247285685
2008-04-03,5393.590279867386
2008-04-04,5446.797872181532
2008-04-07,5487.712164363709
2008-04-08,5449.368985267184
2008-04-09,5431.173286188003
2008-04-10,5416.235845058538
2008-04-11,5356.812619595586
2008-04-14,5329.265101869058
2008-04-15,5335.032202246944
2008-04-16,5471.253520924346
2008-04-17,5464.482857787228
2008-04-18,5513.605375265792
2008-04-21,5523.57824455969
2008-04-22,5502.369952212934
2008-04-23,5546.191261725013
2008-04-24,5475.571129366625
2008-04-25,5520.806240165625
2008-04-28,5554.369544886628
2008-04-29,5502.696711886972
2008-04-30,5512.915602158121
2008-05-01,5470.955264380759
2008-05-02,5535.906119433227
2008-05-05,5556.31273971066
2008-05-06,5563.34835559883
2008-05-07,5549.724527054186
2008-05-08,5538.505823454306
2008-05-09,5459.412885689727
2008-05-12,5508.280507776099
2008-05-13,5522.877879312777
2008-05-14,5578.291551855604
2008-05-15,5592.352022570722
2008-05-16,5656.664739061974
2008-05-19,5711.447654394136
2008-05-20,5665.243866438327
2008-05-21,5684.067450506915
2008-05-22,5670.2625694098415
2008-05-23,5591.51526606043
2008-05-26,5608.401793845134
2008-05-27,5558.927981623441
2008-05-28,5599.584184847953
2008-05-29,5585.210931633368
2008-05-30,5629.314772236188
2008-06-02,5543.038717984201
2008-06-03,5570.934818060314
2008-06-04,5494.082691092872
2008-06-05,5520.842418434151
2008-06-06,5470.484916677803
2008-06-09,5462.888726937135
2008-06-10,5332.739782728129
