Date,MOROCCO
2005-03-03,133.98846775154448
2005-03-04,135.47579442962302
2005-03-07,133.95863295206718
2005-03-08,134.575924315848
2005-03-09,133.78464330421673
2005-03-10,135.19393380468202
2005-03-11,136.76845409931087
2005-03-14,136.35344523458676
2005-03-15,136.53396849778815
2005-03-16,136.57300953167223
2005-03-17,136.35239394125824
2005-03-18,135.40148264204618
2005-03-21,134.8701603684252
2005-03-22,135.2079155859761
2005-03-23,133.650075569911
2005-03-24,132.9353706204183
2005-03-25,133.3585192649882
2005-03-28,132.3455090775703
2005-03-29,132.27513408331913
2005-03-30,131.60747014389133
2005-03-31,131.0989100619478
2005-04-01,130.1273095458812
2005-04-04,128.98722632678295
2005-04-05,129.29575456299838
2005-04-06,129.6896880056949
2005-04-07,130.1560870220791
2005-04-08,130.33212306943838
2005-04-11,130.9002336166257
2005-04-12,130.54945972331137
2005-04-13,130.7675273149989
2005-04-14,130.72066969670294
2005-04-15,131.72314992225768
2005-04-18,132.1130489789554
2005-04-19,132.64176005356126
2005-04-20,133.18793173642254
2005-04-21,133.53305947472657
2005-04-22,133.33047253765523
2005-04-25,132.3330106554503
2005-04-26,132.21572436622338
2005-04-27,132.1905150014672
2005-04-28,132.8637636361458
2005-04-29,133.30310756696744
2005-05-02,134.2458333712379
2005-05-03,133.03639212897872
2005-05-04,135.23169235342957
2005-05-05,136.45980877887638
2005-05-06,136.47001840759583
2005-05-09,136.06871729574195
2005-05-10,137.57858408405724
2005-05-11,136.42339857438225
2005-05-12,134.99727561722864
2005-05-13,133.52686022062278
2005-05-16,132.9290568280253
2005-05-17,133.11139841594334
2005-05-18,133.8610550044585
2005-05-19,134.32733517348262
2005-05-20,133.80718564455927
2005-05-23,134.33039332301388
2005-05-24,134.75689911226797
2005-05-25,135.4940953992637
2005-05-26,135.19112423190492
2005-05-27,136.21702758291138
2005-05-30,136.3883902218166
2005-05-31,136.85538861724567
2005-06-01,136.36526617145879
2005-06-02,136.03895971963928
2005-06-03,134.57204371185915
2005-06-06,134.64927966957956
2005-06-07,134.49056638942312
2005-06-08,135.2643441469534
2005-06-09,133.5615215470638
2005-06-10,133.2178399676065
2005-06-13,132.00726251386757
2005-06-14,133.91790175472062
2005-06-15,134.1636499761962
2005-06-16,134.38541232937428
2005-06-17,135.23087658503206
2005-06-20,134.4702300422937
2005-06-21,134.55280927178663
2005-06-22,134.80441596053322
2005-06-23,133.60038739124192
2005-06-24,134.177243997022
2005-06-27,135.3517365122158
2005-06-28,134.53668533187042
2005-06-29,134.17708854627656
2005-06-30,134.9294415900337
2005-07-01,133.92801307165703
2005-07-04,133.47146171149808
2005-07-05,133.27289613558426
2005-07-06,133.46174972739388
2005-07-07,133.30917102375895
2005-07-08,133.93483498327694
2005-07-11,135.380483320864
2005-07-12,136.33021112926997
2005-07-13,135.41756046890492
2005-07-14,136.57016196643642
2005-07-15,136.8424949538744
2005-07-18,137.88519284453778
2005-07-19,137.9447572717544
2005-07-20,139.0614888369028
2005-07-21,142.09092835947018
2005-07-22,142.74425216339137
2005-07-25,141.4198263252753
2005-07-26,141.71594135135825
2005-07-27,142.25055134806442
2005-07-28,143.59208344062966
2005-07-29,143.71394756698166
2005-08-01,144.05045841356696
2005-08-02,143.87426057422647
2005-08-03,145.4254458241552
2005-08-04,146.62533665142402
2005-08-05,146.52082840106905
2005-08-08,147.01944291834292
2005-08-09,147.54924610273167
2005-08-10,147.8621556320633
2005-08-11,148.243572772686
2005-08-12,149.41967233612112
2005-08-15,150.21741500259785
2005-08-16,150.33846212977218
2005-08-17,150.44059117823343
2005-08-18,149.8810863492145
2005-08-19,150.28674899858578
2005-08-22,151.6227985313491
2005-08-23,151.99606887439916
2005-08-24,152.878017281597
2005-08-25,151.54955434936014
2005-08-26,149.90567026471865
2005-08-29,150.19379604286854
2005-08-30,149.48546544676626
2005-08-31,150.35047132474452
2005-09-01,152.75015423002205
2005-09-02,156.65010361693135
2005-09-05,158.71128037333034
2005-09-06,157.32000332427512
2005-09-07,154.57851017503103
2005-09-08,153.3927465780229
2005-09-09,154.99789340957008
2005-09-12,154.6829967277112
2005-09-13,155.75855818908533
2005-09-14,156.53023213034285
2005-09-15,155.61938415724515
2005-09-16,155.738320750083
2005-09-19,155.4213255624949
2005-09-20,155.14760426813993
2005-09-21,154.97003706439546
2005-09-22,153.6744310922249
2005-09-23,151.31151518292828
2005-09-26,152.51965493889554
2005-09-27,152.36124169711127
2005-09-28,152.05468481643467
2005-09-29,151.9265521186023
2005-09-30,152.18843565752485
2005-10-03,150.72516515401915
2005-10-04,151.8083214010653
2005-10-05,151.871111585777
2005-10-06,153.34028929625984
2005-10-07,153.42695894061302
2005-10-10,153.2448216793498
2005-10-11,153.21852695536214
2005-10-12,154.1177708326094
2005-10-13,153.75902133131774
2005-10-14,155.41954029651768
2005-10-17,155.79141880646338
2005-10-18,155.22238093701372
2005-10-19,155.41835124076079
2005-10-20,154.6774157001832
2005-10-21,154.1920573878755
2005-10-24,154.1081046919551
2005-10-25,155.66837260240274
2005-10-26,155.28232911680522
2005-10-27,156.70982804738549
2005-10-28,156.42708649591603
2005-10-31,155.88454798348664
2005-11-01,157.65258036155927
2005-11-02,159.44454851839666
2005-11-03,159.97119654853722
2005-11-04,157.9085864457219
2005-11-07,158.25809320674128
2005-11-08,158.78642328811307
2005-11-09,157.368955166232
2005-11-10,156.81576955929873
2005-11-11,156.69069174754492
2005-11-14,158.4425980784627
2005-11-15,159.15763438944435
2005-11-16,159.0144794340025
2005-11-17,159.63668473697132
2005-11-18,159.61266373969792
2005-11-21,159.04003469738097
2005-11-22,159.9144274653233
2005-11-23,160.33002298687683
2005-11-24,160.1675978219453
2005-11-25,161.08243561481012
2005-11-28,162.9493544454693
2005-11-29,163.12980406631766
2005-11-30,161.3741146303087
2005-12-01,160.6308012466954
2005-12-02,158.86155300030083
2005-12-05,158.86918061930575
2005-12-06,158.91260002767274
2005-12-07,157.6274989884981
2005-12-08,155.326062869562
2005-12-09,158.33421212113822
2005-12-12,159.34405029309826
2005-12-13,159.84854988949724
2005-12-14,161.9881599349204
2005-12-15,161.28966539343054
2005-12-16,163.08781558560037
2005-12-19,163.75619239447664
2005-12-20,163.03472002287143
2005-12-21,161.82331139680687
2005-12-22,162.93511080377192
2005-12-23,162.50011414537047
2005-12-26,161.28562388604558
2005-12-27,161.341186585554
2005-12-28,162.39649716011024
2005-12-29,161.95309844004314
2005-12-30,161.0102746600044
2006-01-02,160.39347270238656
2006-01-03,164.83895889744122
2006-01-04,168.37266881916938
2006-01-05,173.4486135992787
2006-01-06,175.24052694243312
2006-01-09,177.80194680281843
2006-01-10,180.40748630479854
2006-01-11,180.84685817882058
2006-01-12,180.15340942597695
2006-01-13,181.28922807951258
2006-01-16,182.46421116942
2006-01-17,178.58553389817314
2006-01-18,178.63936790724685
2006-01-19,180.6444259251895
2006-01-20,183.85062423312297
2006-01-23,186.1148365577036
2006-01-24,189.591639648267
2006-01-25,191.1842756214588
2006-01-26,191.79153783329255
2006-01-27,193.2972142025076
2006-01-30,199.07930479011566
2006-01-31,199.54143348101348
2006-02-01,204.8601716799856
2006-02-02,204.22042529328832
2006-02-03,200.9144912616704
2006-02-06,207.2174567581873
2006-02-07,212.96163916098405
2006-02-08,213.29321951809166
2006-02-09,216.2213196495284
2006-02-10,216.65681815552534
2006-02-13,213.25096597631628
2006-02-14,204.5507554307579
2006-02-15,207.16028426281153
2006-02-16,207.8471966236963
2006-02-17,210.03178580475702
2006-02-20,213.89018198824994
2006-02-21,215.23791303280538
2006-02-22,216.95146322371136
2006-02-23,216.79806168048032
2006-02-24,211.49358439078782
2006-02-27,212.26649273302152
2006-02-28,212.30432810580075
2006-03-01,212.0880222012797
2006-03-02,212.89381478550243
2006-03-03,215.44346144340832
2006-03-06,216.37673452393383
2006-03-07,216.55673779385964
2006-03-08,213.1140195867685
2006-03-09,212.88779960564432
2006-03-10,212.23371070873392
2006-03-13,209.71453914422884
2006-03-14,206.53732895894117
2006-03-15,204.91549001322906
2006-03-16,210.70103084407486
2006-03-17,210.9784227314811
2006-03-20,211.49195905373858
2006-03-21,209.50903178148062
2006-03-22,211.17985679911175
2006-03-23,213.71513704943789
2006-03-24,215.92576738482816
2006-03-27,219.14795588606262
2006-03-28,223.77823907991598
2006-03-29,222.55455690815577
2006-03-30,222.4341807685743
2006-03-31,224.20140006680208
2006-04-03,224.525915703984
2006-04-04,232.74111317732226
2006-04-05,234.01237916437302
2006-04-06,231.08671028731604
2006-04-07,231.10508112349655
2006-04-10,235.34600983301962
2006-04-11,235.32652292306037
2006-04-12,235.29924666997562
2006-04-13,236.84256715490397
2006-04-14,235.17191830364135
2006-04-17,236.15475812228289
2006-04-18,236.55263432560795
2006-04-19,237.27523189533136
2006-04-20,240.2211573419473
2006-04-21,242.1155854691151
2006-04-24,243.7034917308257
2006-04-25,246.01259871101144
2006-04-26,248.6703909033739
2006-04-27,253.29684721630892
2006-04-28,254.9095794335721
2006-05-01,255.2352161433899
2006-05-02,255.2797807865568
2006-05-03,255.89963160252248
2006-05-04,262.538862157961
2006-05-05,268.97253213767755
2006-05-08,273.9833834132378
2006-05-09,274.3140310911848
2006-05-10,267.1858515887511
2006-05-11,266.8963879717679
2006-05-12,267.91521348188326
2006-05-15,264.1208623636891
2006-05-16,258.0624564457231
2006-05-17,254.96355136322
2006-05-18,252.51237664289405
2006-05-19,244.2977447963892
2006-05-22,232.82509252481566
2006-05-23,224.06651504852044
2006-05-24,228.69615407551325
2006-05-25,228.60012512717947
2006-05-26,223.27642862821926
2006-05-29,219.68783785468707
2006-05-30,223.13207008995727
2006-05-31,227.04182938516198
2006-06-01,229.83540606381473
2006-06-02,233.8798730830892
2006-06-05,232.79180993063983
2006-06-06,224.8600695393105
2006-06-07,221.00943637168155
2006-06-08,213.35978330422282
2006-06-09,212.14423293951583
2006-06-12,209.4758443397592
2006-06-13,205.6056458815302
2006-06-14,210.71676266001523
2006-06-15,216.8898860593984
2006-06-16,220.62904934315932
2006-06-19,220.59947867898128
2006-06-20,220.5962665256802
2006-06-21,220.1646808933001
2006-06-22,219.3693524008605
2006-06-23,217.58156608140624
2006-06-26,217.5777174216731
2006-06-27,217.49834171216847
2006-06-28,218.49384936977876
2006-06-29,222.36717613852417
2006-06-30,231.70933522673982
2006-07-03,235.0781209879378
2006-07-04,239.43831501035453
2006-07-05,239.89932804741383
2006-07-06,240.42960190899774
2006-07-07,240.57038651504595
2006-07-10,234.81256207926404
2006-07-11,234.40048738710658
2006-07-12,234.20764023112264
2006-07-13,233.77613152329732
2006-07-14,232.92076074269085
2006-07-17,228.33928101366664
2006-07-18,228.66873541114606
2006-07-19,228.80388329605577
2006-07-20,228.45310265117482
2006-07-21,228.12971440129348
2006-07-24,226.99277111257018
2006-07-25,226.90012274622023
2006-07-26,223.97689899946533
2006-07-27,225.62863533706866
2006-07-28,226.04508343111274
2006-07-31,226.35897334365242
2006-08-01,226.86793967058887
2006-08-02,226.9198268430837
2006-08-03,226.53793730634348
2006-08-04,228.25424624838908
2006-08-07,228.58168891010766
2006-08-08,235.06265915659773
2006-08-09,240.78300288112374
2006-08-10,237.31217103030744
2006-08-11,237.33796064350335
2006-08-14,237.0812004100978
2006-08-15,236.58606184265463
2006-08-16,241.98939042497497
2006-08-17,242.09848387454824
2006-08-18,242.26046427838062
2006-08-21,243.9056080771171
2006-08-22,242.1594789307746
2006-08-23,242.92869727027448
2006-08-24,248.02639609894754
2006-08-25,250.20902444894185
2006-08-28,253.42931075898957
2006-08-29,251.81476158754447
2006-08-30,256.11655024072024
2006-08-31,255.74235021513252
2006-09-01,255.61704073774644
2006-09-04,256.05386656494585
2006-09-05,256.1051002922307
2006-09-06,254.00681501255454
2006-09-07,257.54276897845614
2006-09-08,260.2997118217455
2006-09-11,264.45652408660004
2006-09-12,262.5355572803905
2006-09-13,262.56649513631237
2006-09-14,264.9074854421922
2006-09-15,260.44440798984397
2006-09-18,260.7979268372464
2006-09-19,258.87471755232684
2006-09-20,256.14859698455064
2006-09-21,257.7803963143658
2006-09-22,259.2476099582216
2006-09-25,257.9481675300678
2006-09-26,254.78742096174977
2006-09-27,251.60228020553348
2006-09-28,254.25067232592215
2006-09-29,254.5950555448549
2006-10-02,256.58831423683563
2006-10-03,258.26829123810603
2006-10-04,255.78405108602303
2006-10-05,247.37477651135373
2006-10-06,242.0655246778576
2006-10-09,243.24738965848726
2006-10-10,241.99075374858708
2006-10-11,240.09597538060302
2006-10-12,239.2997921237983
2006-10-13,236.1065702161361
2006-10-16,237.020812157675
2006-10-17,237.95531666946653
2006-10-18,239.48412776726784
2006-10-19,244.91404740041057
2006-10-20,246.36195676126678
2006-10-23,245.63625901604954
2006-10-24,245.58598152702524
2006-10-25,246.0546383756844
2006-10-26,248.1949984866332
2006-10-27,249.3475929696167
2006-10-30,251.70665738835837
2006-10-31,257.2409370874091
2006-11-01,259.3015798991729
2006-11-02,259.26604723735954
2006-11-03,257.4007926748234
2006-11-06,257.5204356544787
2006-11-07,261.99142646092014
2006-11-08,260.12353321369125
2006-11-09,254.46267236407945
2006-11-10,254.57133699065926
2006-11-13,257.37080615635443
2006-11-14,261.3241042060308
2006-11-15,259.58791744280336
2006-11-16,254.47951924178176
2006-11-17,256.23267605652444
2006-11-20,257.3156955482978
2006-11-21,255.44698041737
2006-11-22,258.0983741698865
2006-11-23,258.0692524221768
2006-11-24,263.8678987198862
2006-11-27,262.5744746897991
2006-11-28,260.2905273791631
2006-11-29,261.6030710012567
2006-11-30,262.01364483088037
2006-12-01,265.68037053949695
2006-12-04,266.5035847733988
2006-12-05,267.6373419877826
2006-12-06,269.84485880056127
2006-12-07,272.9517489945019
2006-12-08,279.3112443709896
2006-12-11,279.8617273970947
2006-12-12,280.890311750092
2006-12-13,286.19484268864204
2006-12-14,277.82325902364806
2006-12-15,272.79089635715644
2006-12-18,272.59148042417524
2006-12-19,271.11229818605466
2006-12-20,269.57941957155316
2006-12-21,268.8250235717596
2006-12-22,271.64312529863304
2006-12-25,271.412125204222
2006-12-26,268.2835609830818
2006-12-27,269.5937960630193
2006-12-28,268.4482283271674
2006-12-29,270.467721474837
2007-01-01,270.467721474837
2007-01-02,272.21997108357886
2007-01-03,275.84962241558515
2007-01-04,278.9851388909868
2007-01-05,281.6808921890015
2007-01-08,284.4635043411952
2007-01-09,282.88281090356094
2007-01-10,282.14550851994915
2007-01-11,280.9713964844248
2007-01-12,279.6557163513786
2007-01-15,280.0805472983223
2007-01-16,283.93147324319506
2007-01-17,285.75559345200423
2007-01-18,286.43556427678294
2007-01-19,284.41342471208947
2007-01-22,284.0857686510611
2007-01-23,285.2382225595899
2007-01-24,284.98238102201736
2007-01-25,286.95091827029233
2007-01-26,291.6589013849755
2007-01-29,295.57327162564616
2007-01-30,298.70137593960754
2007-01-31,300.4225036686385
2007-02-01,292.3123531743684
2007-02-02,293.25755969291225
2007-02-05,292.7316696314443
2007-02-06,297.0957013195242
2007-02-07,296.6854498136391
2007-02-08,297.67570987443725
2007-02-09,299.1782623789588
2007-02-12,301.74429735738005
2007-02-13,305.3712612011058
2007-02-14,307.57681082068467
2007-02-15,308.90233719130293
2007-02-16,314.59176349597107
2007-02-19,323.940447592111
2007-02-20,317.52943820988537
2007-02-21,315.47780300162003
2007-02-22,304.35349336138637
2007-02-23,300.8421106124778
2007-02-26,306.2647729155563
2007-02-27,309.41329026255625
2007-02-28,310.4907771221956
2007-03-01,306.8920732609154
2007-03-02,311.75103360728593
2007-03-05,312.7956486684801
2007-03-06,318.1969905561695
2007-03-07,323.6378361307055
2007-03-08,326.6060158406932
2007-03-09,319.196216090394
2007-03-12,320.5395716827425
2007-03-13,326.5274523124689
2007-03-14,326.349840663247
2007-03-15,323.59995023019366
2007-03-16,326.0620826560776
2007-03-19,325.8349404497455
2007-03-20,328.86579423789755
2007-03-21,329.6838826447454
2007-03-22,332.81003205693577
2007-03-23,335.1442223306086
2007-03-26,335.965776136423
2007-03-27,335.60510377920014
2007-03-28,339.46056792366625
2007-03-29,339.2520901476895
2007-03-30,337.27611123212745
2007-04-02,338.40395628542035
2007-04-03,334.17915498704394
2007-04-04,332.21368922110923
2007-04-05,334.4659594615344
2007-04-06,335.39900446104656
2007-04-09,333.751497611207
2007-04-10,337.3577689745045
2007-04-11,338.0713096066398
2007-04-12,340.49955189890926
2007-04-13,342.7556646370113
2007-04-16,344.1454772434388
2007-04-17,346.1669847109073
2007-04-18,347.8437960971381
2007-04-19,350.91703350946534
2007-04-20,351.7584054431435
2007-04-23,354.91438582291397
2007-04-24,361.32969943832444
2007-04-25,362.2773923978545
2007-04-26,360.65617409502545
2007-04-27,362.61827423551796
2007-04-30,362.517659497977
2007-05-01,361.50887724846905
2007-05-02,366.24410326415733
2007-05-03,367.9559442597813
2007-05-04,369.39890434561033
2007-05-07,372.80452779472927
2007-05-08,373.09494967435506
2007-05-09,366.3607721459154
2007-05-10,351.7252002342643
2007-05-11,339.6509484815244
2007-05-14,325.2402783708288
2007-05-15,332.911709722498
2007-05-16,343.2328310398399
2007-05-17,344.75255081963184
2007-05-18,343.49641732692857
2007-05-21,349.59493807518095
2007-05-22,348.3407312165492
2007-05-23,343.991017506501
2007-05-24,339.7050485489681
2007-05-25,339.73000766510444
2007-05-28,340.3073178038403
2007-05-29,340.46978221067207
2007-05-30,339.495410902454
2007-05-31,354.0698985101111
2007-06-01,350.7795434217641
2007-06-04,352.326486266803
2007-06-05,356.77107291211826
2007-06-06,355.91189978156194
2007-06-07,349.94134733833585
2007-06-08,347.2643607070757
2007-06-11,348.0881456822838
2007-06-12,346.6976047192527
2007-06-13,344.49737679558
2007-06-14,342.1217271126039
2007-06-15,340.9497208743342
2007-06-18,344.27292228925774
2007-06-19,344.7482082987763
2007-06-20,345.3724840120219
2007-06-21,342.524810814044
2007-06-22,342.1734334271366
2007-06-25,343.80367418740923
2007-06-26,343.85220164247266
2007-06-27,339.6262211874242
2007-06-28,341.2296293444421
2007-06-29,343.29292170647966
2007-07-02,344.2962550205295
2007-07-03,346.43782253583913
2007-07-04,345.10437183431543
2007-07-05,344.69683329738916
2007-07-06,349.3500074492447
2007-07-09,347.8815795858102
2007-07-10,347.9008055674549
2007-07-11,347.95124070958985
2007-07-12,344.31532553678903
2007-07-13,345.67025407411404
2007-07-16,348.4855760999805
2007-07-17,350.1141363230559
2007-07-18,348.76209438117473
2007-07-19,348.3685952387727
2007-07-20,346.4870949779454
2007-07-23,348.7709507105
2007-07-24,349.236690528658
2007-07-25,346.48290679470944
2007-07-26,349.1501684142934
2007-07-27,350.0935554932846
2007-07-30,350.53769032990505
2007-07-31,356.1390641966589
2007-08-01,356.2170864192582
2007-08-02,363.9386613158535
2007-08-03,368.7800636782804
2007-08-06,369.24924778731156
2007-08-07,369.65343050202324
2007-08-08,370.92094861721654
2007-08-09,371.5241938190654
2007-08-10,372.69465027943215
2007-08-13,370.92709483584593
2007-08-14,369.8443452509252
2007-08-15,365.5854945639558
2007-08-16,358.4457964909523
2007-08-17,361.8860851367342
2007-08-20,360.73738573503164
2007-08-21,361.1289099769929
2007-08-22,360.6646830871131
2007-08-23,362.8480160993227
2007-08-24,367.09240082937
2007-08-27,368.19518064536555
2007-08-28,370.87090408336553
2007-08-29,372.31767764025864
2007-08-30,372.01759238638124
2007-08-31,372.8639229855701
2007-09-03,377.1062222372601
2007-09-04,385.36440423895345
2007-09-05,398.43505479140765
2007-09-06,388.559675225543
2007-09-07,388.839827358854
2007-09-10,393.3652327264997
2007-09-11,387.1772438291018
2007-09-12,385.72653473685216
2007-09-13,384.7146323120528
2007-09-14,387.7766479384768
2007-09-17,386.83805988794603
2007-09-18,386.8394848449359
2007-09-19,385.15871367764396
2007-09-20,391.2304670004468
2007-09-21,388.9862896938539
2007-09-24,388.68839673158845
2007-09-25,388.2736576392103
2007-09-26,385.34822728453287
2007-09-27,387.7046062126971
2007-09-28,391.7521114164809
2007-10-01,395.0898355714133
2007-10-02,394.0007621262859
2007-10-03,393.348763519568
2007-10-04,395.0048868387945
2007-10-05,394.968714738286
2007-10-08,396.0637940944728
2007-10-09,398.7863599644827
2007-10-10,397.1045505207365
2007-10-11,401.63060874821315
2007-10-12,398.0401483981619
2007-10-15,401.3061402709616
2007-10-16,397.4267122850277
2007-10-17,398.75674094170864
2007-10-18,401.4970435097534
2007-10-19,402.0515656425414
2007-10-22,397.25926882594234
2007-10-23,400.7600267059781
2007-10-24,401.1887411314975
2007-10-25,401.0331743165563
2007-10-26,403.2631496980895
2007-10-29,406.2221555592809
2007-10-30,404.19605945832603
2007-10-31,397.04781359254923
2007-11-01,394.4640542978349
2007-11-02,403.5890099562261
2007-11-05,405.7639867605734
2007-11-06,406.96826574513216
2007-11-07,407.25024511751724
2007-11-08,407.4122411821884
2007-11-09,406.4128991053628
2007-11-12,404.43719268840226
2007-11-13,404.94203830436635
2007-11-14,407.41833207012496
2007-11-15,408.0797303221313
2007-11-16,406.957517555153
2007-11-19,409.28776257274313
2007-11-20,412.71812744449426
2007-11-21,412.50895202717265
2007-11-22,411.00563016915805
2007-11-23,405.9145942288494
2007-11-26,401.7343313829056
2007-11-27,401.4236613010373
2007-11-28,403.2562217664415
2007-11-29,406.50671371689816
2007-11-30,398.733320196457
2007-12-03,398.79713567890855
2007-12-04,400.688548102846
2007-12-05,398.1204110361618
2007-12-06,396.7932528483993
2007-12-07,394.40568361035173
2007-12-10,397.17621547808324
2007-12-11,399.3762858949667
2007-12-12,397.5980652927244
2007-12-13,393.76426263389277
2007-12-14,389.93016850357526
2007-12-17,388.9542056444323
2007-12-18,393.6418581790086
2007-12-19,395.4188459133749
2007-12-20,390.7509283956154
2007-12-21,391.5938120122536
2007-12-24,391.23711656079087
2007-12-25,389.04269474617854
2007-12-26,390.0498012861657
2007-12-27,394.11097876961435
2007-12-28,400.0426459716221
2007-12-31,399.56651490009057
2008-01-01,399.56651490009057
2008-01-02,410.29241995074955
2008-01-03,412.4897481996379
2008-01-04,421.57420670005155
2008-01-07,426.5907672118095
2008-01-08,428.9339347554234
2008-01-09,436.0330542009215
2008-01-10,437.651412051573
2008-01-11,439.25041409663174
2008-01-14,441.6905287710135
2008-01-15,445.4904277755446
2008-01-16,444.13022527427114
2008-01-17,452.56596791949744
2008-01-18,448.6278591257745
2008-01-21,436.07599295096225
2008-01-22,430.5812270184676
2008-01-23,436.3718732134967
2008-01-24,444.36621592402327
2008-01-25,443.9703265528933
2008-01-28,445.81902360176656
2008-01-29,446.02241229614947
2008-01-30,448.55940200008513
2008-01-31,453.1467991135568
2008-02-01,454.8028294958845
2008-02-04,459.9704881711529
2008-02-05,452.03958634991574
2008-02-06,454.68048510932823
2008-02-07,452.5412497975538
2008-02-08,452.16057487453565
2008-02-11,452.2336419751675
2008-02-12,456.8115488835234
2008-02-13,457.5848297647896
2008-02-14,461.40738501446447
2008-02-15,471.6978044314783
2008-02-18,479.3385959958596
2008-02-19,476.294760435242
2008-02-20,473.98469251841794
2008-02-21,487.1586199366708
2008-02-22,488.25650651632236
2008-02-25,485.22194105357863
2008-02-26,488.0596657258578
2008-02-27,494.5225550499938
2008-02-28,499.4152115101129
2008-02-29,495.58982101859675
2008-03-03,494.65388185813254
2008-03-04,490.9664140397254
2008-03-05,495.0704851405883
2008-03-06,502.0094429562844
2008-03-07,504.228026435721
2008-03-10,509.26535300081383
2008-03-11,513.3053753594949
2008-03-12,530.5792725104629
2008-03-13,536.0216410014151
2008-03-14,530.9767647150451
2008-03-17,534.3251687639348
2008-03-18,530.9827026170526
2008-03-19,528.1092541674245
2008-03-20,521.8155896276326
2008-03-21,521.8155896276326
2008-03-24,518.0548663435476
2008-03-25,526.3852453135613
2008-03-26,528.7003930280584
2008-03-27,531.9596386231175
2008-03-28,529.7521128014588
2008-03-31,534.7371678356068
2008-04-01,522.9709808614182
2008-04-02,515.8570809611125
2008-04-03,525.7451743364696
2008-04-04,534.2476866285785
2008-04-07,539.239076616329
2008-04-08,538.2362275591853
2008-04-09,538.1720514385687
2008-04-10,537.1161363650767
2008-04-11,536.1585403665288
2008-04-14,527.7076629879622
2008-04-15,528.0488308371365
2008-04-16,535.5523817871493
2008-04-17,534.0032849436532
2008-04-18,528.1520081329925
2008-04-21,537.5277856595901
2008-04-22,536.7031351203905
2008-04-23,530.8217980798123
2008-04-24,522.9680646238569
2008-04-25,519.2195269940537
2008-04-28,521.5961852232989
2008-04-29,524.891838871184
2008-04-30,518.9543505107218
2008-05-01,516.0943834011246
2008-05-02,514.8908600414343
2008-05-05,513.0429981876554
2008-05-06,519.9642642722628
2008-05-07,513.4273419272456
2008-05-08,518.5640315053795
2008-05-09,519.299781210095
2008-05-12,527.0020990760586
2008-05-13,530.2869836921806
2008-05-14,527.0675220563603
2008-05-15,518.4343195992853
2008-05-16,526.1442633904644
2008-05-19,525.8737242488666
2008-05-20,531.4272064627505
2008-05-21,531.2070840355955
2008-05-22,532.4590727349557
2008-05-23,531.5406595170667
2008-05-26,528.1072273430054
2008-05-27,522.022621542963
2008-05-28,516.1777923825979
2008-05-29,525.0918868550847
2008-05-30,524.1408087230938
2008-06-02,520.6276451002069
2008-06-03,516.7964084416654
2008-06-04,522.1265237381072
2008-06-05,524.6265958213544
2008-06-06,530.3381623113278
2008-06-09,526.7664968399412
2008-06-10,517.5899835507674
2008-06-11,516.5066373376071
2008-06-12,513.2858406479226
2008-06-13,512.4050796124259
2008-06-16,517.1228076545333
2008-06-17,516.630890764475
2008-06-18,515.5594268488763
2008-06-19,513.8837404182929
2008-06-20,515.2355518626653
2008-06-23,506.4264077514055
2008-06-24,511.7295948615891
2008-06-25,512.7204017944707
2008-06-26,520.7505576475578
2008-06-27,519.3453620955858
2008-06-30,521.0174653332288
2008-07-01,521.9816922700741
2008-07-02,524.8123378327839
2008-07-03,517.8111376649302
2008-07-04,519.6181324157105
2008-07-07,518.5661660986419
2008-07-08,524.8870058223525
2008-07-09,527.8617493722218
2008-07-10,533.9670716368364
2008-07-11,538.2392311132702
2008-07-14,537.7064175311236
2008-07-15,537.6107655381808
2008-07-16,529.9055180618041
2008-07-17,530.1577493982337
2008-07-18,530.2731058327894
2008-07-21,529.6323220470578
2008-07-22,526.1766552980225
2008-07-23,520.1374694185263
2008-07-24,519.0880117336704
2008-07-25,518.4097927443909
2008-07-28,521.2090249822077
2008-07-29,512.9803078783731
2008-07-30,511.87973093191744
2008-07-31,504.51985747685876
2008-08-01,508.1867185529836
2008-08-04,504.7224217794279
2008-08-05,499.796915763356
2008-08-06,501.6808771076399
2008-08-07,499.50386311020594
2008-08-08,493.29364066520986
2008-08-11,493.29196616981227
2008-08-12,491.07983973146395
2008-08-13,486.64725167958943
2008-08-14,487.3990321546621
2008-08-15,480.25032000873983
2008-08-18,471.31379031474876
2008-08-19,471.78430422248874
2008-08-20,472.5705145220314
2008-08-21,476.58794642309425
2008-08-22,474.32463060884925
2008-08-25,473.0039180400779
2008-08-26,470.32612478575794
2008-08-27,472.802281667302
2008-08-28,477.40010456606905
2008-08-29,475.2120275917971
2008-09-01,475.03450941795234
2008-09-02,470.33345155068025
2008-09-03,470.168951157502
2008-09-04,465.94577758728326
2008-09-05,459.51442034460536
2008-09-08,449.58552139484294
2008-09-09,443.443379638856
2008-09-10,438.16834598578305
2008-09-11,435.1992274585774
2008-09-12,438.5622632719149
2008-09-15,423.26776894758393
2008-09-16,411.2993314193996
2008-09-17,401.75405400705466
2008-09-18,415.05714265466236
2008-09-19,432.5192158402316
2008-09-22,448.66682604237116
2008-09-23,452.94575093834214
2008-09-24,445.17100370622575
2008-09-25,446.35350008543116
2008-09-26,441.8125874829092
2008-09-29,433.0745451073124
2008-09-30,407.55159218936
2008-10-01,405.9582183416606
2008-10-02,401.2569144062054
