Date,JAPAN
2005-03-24,3677.6053793736924
2005-03-25,3695.7930814295237
2005-03-28,3698.6604632551457
2005-03-29,3624.3443182643373
2005-03-30,3610.963843019553
2005-03-31,3659.7392484713373
2005-04-01,3662.3954151842477
2005-04-04,3619.821924715231
2005-04-05,3639.0410613643758
2005-04-06,3654.4578113783405
2005-04-07,3666.595126691621
2005-04-08,3668.4834616056414
2005-04-11,3659.3682868004903
2005-04-12,3612.735940500739
2005-04-13,3633.529876095122
2005-04-14,3581.9135104870147
2005-04-15,3552.7967081807415
2005-04-18,3431.793770942701
2005-04-19,3490.387799141995
2005-04-20,3510.0016368667157
2005-04-21,3479.708890691914
2005-04-22,3533.232514102962
2005-04-25,3549.338546232376
2005-04-26,3527.643502956492
2005-04-27,3529.0377804677196
2005-04-28,3529.912766734187
2005-04-29,3565.576947573325
2005-05-02,3562.7617186199086
2005-05-03,3562.25347871711
2005-05-04,3591.852722537261
2005-05-05,3586.350339123924
2005-05-06,3639.0604270991425
2005-05-09,3607.8088353154885
2005-05-10,3601.421936853143
2005-05-11,3584.6635365304483
2005-05-12,3539.651780741191
2005-05-13,3508.1639769766443
2005-05-16,3475.5676021602544
2005-05-17,3447.730254919176
2005-05-18,3437.9724871682433
2005-05-19,3494.8052902876266
2005-05-20,3472.994923750782
2005-05-23,3515.200162926419
2005-05-24,3518.417593609419
2005-05-25,3478.987134848334
2005-05-26,3464.9777945695455
2005-05-27,3496.0472697185796
2005-05-30,3526.910072649411
2005-05-31,3533.091889316422
2005-06-01,3531.55394119116
2005-06-02,3528.9839061198
2005-06-03,3551.136886705158
2005-06-06,3570.778703384135
2005-06-07,3556.4252517702485
2005-06-08,3573.815987576724
2005-06-09,3512.647752871434
2005-06-10,3519.4806436546023
2005-06-13,3484.231103704703
2005-06-14,3497.394367944458
2005-06-15,3518.9116185214366
2005-06-16,3532.668733163311
2005-06-17,3572.41418778754
2005-06-20,3548.779629227237
2005-06-21,3577.7698299637336
2005-06-22,3578.469389267128
2005-06-23,3582.145306377249
2005-06-24,3562.5717668011134
2005-06-27,3526.0674999223884
2005-06-28,3535.1376665590874
2005-06-29,3540.231542074914
2005-06-30,3529.5819253372965
2005-07-01,3515.2662709490633
2005-07-04,3528.75153869134
2005-07-05,3519.1915067205414
2005-07-06,3514.506760406246
2005-07-07,3500.963140574984
2005-07-08,3486.3744789974576
2005-07-11,3519.733869829703
2005-07-12,3551.0269735776337
2005-07-13,3508.4082945625014
2005-07-14,3529.118311413272
2005-07-15,3532.433271520511
2005-07-18,3548.2376349562433
2005-07-19,3504.9098731253844
2005-07-20,3497.0286868488824
2005-07-21,3587.901567889723
2005-07-22,3554.7828742451393
2005-07-25,3536.890623852963
2005-07-26,3513.461618211143
2005-07-27,3539.139317137508
2005-07-28,3543.8387644168565
2005-07-29,3564.7410774339182
2005-08-01,3581.2891593571953
2005-08-02,3603.605122331939
2005-08-03,3622.375953965987
2005-08-04,3593.6503047951783
2005-08-05,3528.8841844069093
2005-08-08,3545.8202153487173
2005-08-09,3574.641918446132
2005-08-10,3688.507985113049
2005-08-11,3760.5239827629757
2005-08-12,3783.1910800024007
2005-08-15,3793.342164220229
2005-08-16,3809.514065299757
2005-08-17,3790.6696794689337
2005-08-18,3770.20979788628
2005-08-19,3757.0086717792633
2005-08-22,3848.9970146791525
2005-08-23,3847.7912800372646
2005-08-24,3849.474379051559
2005-08-25,3836.6808959344535
2005-08-26,3863.479497188222
2005-08-29,3787.987487440329
2005-08-30,3806.9021347561593
2005-08-31,3812.7653094787097
2005-09-01,3870.631193119846
2005-09-02,3902.073900663337
2005-09-05,3947.51886675328
2005-09-06,3916.0410720814557
2005-09-07,3900.6729575359777
2005-09-08,3867.020863690286
2005-09-09,3944.6638059842862
2005-09-12,3989.886805969142
2005-09-13,3971.74044552453
2005-09-14,3984.054829640536
2005-09-15,4019.737110747922
2005-09-16,3987.7785055086088
2005-09-19,3990.2875567457277
2005-09-20,4058.243755502637
2005-09-21,4087.716822548757
2005-09-22,4065.5937265017365
2005-09-23,4042.756367064386
2005-09-26,4125.94226974598
2005-09-27,4081.195582787824
2005-09-28,4164.461336596495
2005-09-29,4262.570237297054
2005-09-30,4206.702691081509
2005-10-03,4167.601040511494
2005-10-04,4203.138841190636
2005-10-05,4181.143919333739
2005-10-06,4075.4720978173773
2005-10-07,4068.8722321414166
2005-10-10,4052.494919048841
2005-10-11,4152.096868366973
2005-10-12,4146.578315627606
2005-10-13,4128.117940624608
2005-10-14,4130.684258216364
2005-10-17,4089.5731941895556
2005-10-18,4056.9788572673497
2005-10-19,4023.8232905923674
2005-10-20,4036.6229155343203
2005-10-21,4032.8475220700257
2005-10-24,4015.807202639931
2005-10-25,4089.3345197484664
2005-10-26,4089.4587999516057
2005-10-27,4152.40315071579
2005-10-28,4113.502946728166
2005-10-31,4156.252303908995
2005-11-01,4230.724548757586
2005-11-02,4232.664771697294
2005-11-03,4221.822442093834
2005-11-04,4246.6342159877095
2005-11-07,4268.556619420756
2005-11-08,4288.279173961911
2005-11-09,4261.539363246673
2005-11-10,4231.001682084624
2005-11-11,4257.654721826829
2005-11-14,4188.102615559742
2005-11-15,4160.4661559120395
2005-11-16,4194.360568552442
2005-11-17,4289.838761768595
2005-11-18,4332.831676331043
2005-11-21,4353.673542311775
2005-11-22,4326.234253103941
2005-11-23,4345.5315545773165
2005-11-24,4321.720519082263
2005-11-25,4322.83549427429
2005-11-28,4383.585686133019
2005-11-29,4365.535773921661
2005-11-30,4333.661649160849
2005-12-01,4370.576115151369
2005-12-02,4432.615453936626
2005-12-05,4455.427373450618
2005-12-06,4435.284863480159
2005-12-07,4463.96978411191
2005-12-08,4390.945805549178
2005-12-09,4456.993177107746
2005-12-12,4549.692916872337
2005-12-13,4574.456066172024
2005-12-14,4615.128236397093
2005-12-15,4572.506748523369
2005-12-16,4593.178148521487
2005-12-19,4612.242788262945
2005-12-20,4648.247518526185
2005-12-21,4692.988088628238
2005-12-22,4732.449157947634
2005-12-23,4745.2643007351135
2005-12-26,4772.897830412912
2005-12-27,4707.378756222311
2005-12-28,4744.727260259079
2005-12-29,4753.803792046997
2005-12-30,4705.315163215967
2006-01-02,4705.315163215967
2006-01-03,4761.1843517885945
2006-01-04,4846.407969090716
2006-01-05,4898.713715625848
2006-01-06,4944.954034432861
2006-01-09,4958.797569632707
2006-01-10,4868.776049580032
2006-01-11,4919.841731857125
2006-01-12,4960.845721248468
2006-01-13,4940.122494416961
2006-01-16,4872.331185941489
2006-01-17,4733.234764449331
2006-01-18,4610.8208666570845
2006-01-19,4737.489670291959
2006-01-20,4752.911397843882
2006-01-23,4684.767253188921
2006-01-24,4746.016225010529
2006-01-25,4713.147822031523
2006-01-26,4771.585290251956
2006-01-27,4883.493247715554
2006-01-30,4895.272641636976
2006-01-31,4942.560747491559
2006-02-01,4864.7797100764055
2006-02-02,4889.372430818421
2006-02-03,4846.329282137714
2006-02-06,4866.829454982273
2006-02-07,4892.946913050708
2006-02-08,4749.923955018915
2006-02-09,4787.127578456128
2006-02-10,4763.6411274684815
2006-02-13,4653.455016875587
2006-02-14,4724.56913666753
2006-02-15,4688.701268767168
2006-02-16,4710.450990556124
2006-02-17,4619.281830719749
2006-02-20,4543.491343896908
2006-02-21,4628.497315480679
2006-02-22,4627.72538607024
2006-02-23,4774.98287208207
2006-02-24,4803.381477355448
2006-02-27,4881.477921755388
2006-02-28,4900.638918368681
2006-03-01,4819.931580236512
2006-03-02,4807.834127052597
2006-03-03,4734.5799707419965
2006-03-06,4735.203723083591
2006-03-07,4699.431539213652
2006-03-08,4662.652223772836
2006-03-09,4769.27538008736
2006-03-10,4724.59156643945
2006-03-13,4798.5613023839815
2006-03-14,4836.038591574836
2006-03-15,4838.49453126466
2006-03-16,4795.216018638978
2006-03-17,4890.238228877323
2006-03-20,4956.517171857312
2006-03-21,4924.33337032276
2006-03-22,4919.299903032579
2006-03-23,4865.294561423381
2006-03-24,4893.455710283364
2006-03-27,4955.054028083309
2006-03-28,4965.001055828682
2006-03-29,4964.259524792935
2006-03-30,5045.333781878368
2006-03-31,5024.241611723555
2006-04-03,5097.818111543263
2006-04-04,5102.9607975805675
2006-04-05,5093.90661463129
2006-04-06,5182.714393067663
2006-04-07,5192.501752850111
2006-04-10,5155.94131536864
2006-04-11,5125.649757412234
2006-04-12,5053.667688565645
2006-04-13,5058.365557797843
2006-04-14,5060.73694425533
2006-04-17,5026.528569059247
2006-04-18,5089.001628283886
2006-04-19,5104.691246525611
2006-04-20,5126.124973700229
2006-04-21,5180.950327153133
2006-04-24,5136.20649191582
2006-04-25,5161.242368246282
2006-04-26,5166.838005107711
2006-04-27,5223.617704073635
2006-04-28,5170.386897633881
2006-05-01,5230.891224530264
2006-05-02,5284.930859414003
2006-05-03,5265.395801451812
2006-05-04,5269.337660207523
2006-05-05,5325.38695927689
2006-05-08,5424.376706942722
2006-05-09,5419.111738749196
2006-05-10,5377.920342927119
2006-05-11,5329.42554977706
2006-05-12,5267.201879386859
2006-05-15,5256.431453979976
2006-05-16,5150.234225275177
2006-05-17,5206.894603946857
2006-05-18,5081.394813472495
2006-05-19,5028.0842925906045
2006-05-22,4956.629638245972
2006-05-23,4878.961719281539
2006-05-24,4912.872093220982
2006-05-25,4865.163745271862
2006-05-26,4929.889070903426
2006-05-29,4940.781677827542
2006-05-30,4964.376335950205
2006-05-31,4848.829215205757
2006-06-01,4856.586335008712
2006-06-02,4971.827812781316
2006-06-05,4920.8114319021115
2006-06-06,4766.172029706073
2006-06-07,4656.613752036206
2006-06-08,4481.160129406308
2006-06-09,4548.41118763931
2006-06-12,4552.295506450674
2006-06-13,4352.599612312104
2006-06-14,4387.7160749829645
2006-06-15,4441.733501652878
2006-06-16,4589.976183666556
2006-06-19,4542.407049407492
2006-06-20,4511.69921764561
2006-06-21,4499.983134843998
2006-06-22,4600.287050733768
2006-06-23,4576.810234817866
2006-06-26,4585.133785975604
2006-06-27,4593.19143008378
2006-06-28,4522.583740058979
2006-06-29,4596.728826394937
2006-06-30,4795.06386562781
2006-07-03,4795.372278881503
2006-07-04,4824.672197810861
2006-07-05,4739.991987896382
2006-07-06,4711.593855695637
2006-07-07,4764.828092683422
2006-07-10,4826.767255376528
2006-07-11,4792.008735405052
2006-07-12,4673.919065458579
2006-07-13,4648.550899556142
2006-07-14,4518.137656984179
2006-07-17,4487.277378430605
2006-07-18,4347.590751865493
2006-07-19,4364.542234518867
2006-07-20,4531.972083936175
2006-07-21,4521.800870265478
2006-07-24,4495.697964528507
2006-07-25,4556.3285401022
2006-07-26,4516.984433264281
2006-07-27,4638.5381532676265
2006-07-28,4725.641216624548
2006-07-31,4768.525448792787
2006-08-01,4724.557271112912
2006-08-02,4753.3012511515435
2006-08-03,4737.569978389495
2006-08-04,4777.7646098574005
2006-08-07,4650.75189540377
2006-08-08,4719.92798178494
2006-08-09,4764.928043460304
2006-08-10,4763.93232000406
2006-08-11,4720.756543547293
2006-08-14,4773.5652173893895
2006-08-15,4801.889836521191
2006-08-16,4886.571224194775
2006-08-17,4904.249313414124
2006-08-18,4923.412458320438
2006-08-21,4863.850892974647
2006-08-22,4894.751756631522
2006-08-23,4887.532291396025
2006-08-24,4842.481037660252
2006-08-25,4791.770112026224
2006-08-28,4743.263017327907
2006-08-29,4801.436553643738
2006-08-30,4784.16099567274
2006-08-31,4840.085770577189
2006-09-01,4836.38613406437
2006-09-04,4942.677766874877
2006-09-05,4939.301003929251
2006-09-06,4890.303705579009
2006-09-07,4807.731844703888
2006-09-08,4814.648562267939
2006-09-11,4704.336796796399
2006-09-12,4673.620683987956
2006-09-13,4678.98941786097
2006-09-14,4733.331075275791
2006-09-15,4711.170552751977
2006-09-18,4694.402690100768
2006-09-19,4722.101805147874
2006-09-20,4653.137817243752
2006-09-21,4704.011225405724
2006-09-22,4669.77974557346
2006-09-25,4649.141579656561
2006-09-26,4618.877397844363
2006-09-27,4729.8246048707515
2006-09-28,4744.664909233252
2006-09-29,4760.725424111413
2006-10-02,4817.945849811223
2006-10-03,4790.598167848424
2006-10-04,4744.167716513952
2006-10-05,4852.787447278768
2006-10-06,4808.762436067271
2006-10-09,4802.303115328735
2006-10-10,4789.440543382527
2006-10-11,4762.451465163813
2006-10-12,4743.066154392187
2006-10-13,4769.06253973896
2006-10-16,4844.278993508044
2006-10-17,4842.7145910936615
2006-10-18,4829.0391310806035
2006-10-19,4844.160892744159
2006-10-20,4855.06074898138
2006-10-23,4876.80445718104
2006-10-24,4882.926044332669
2006-10-25,4870.089920423451
2006-10-26,4927.403674236345
2006-10-27,4927.207137138706
2006-10-30,4841.9204881776695
2006-10-31,4843.594255120292
2006-11-01,4865.523656999274
2006-11-02,4850.65597489771
2006-11-03,4811.21473713968
2006-11-06,4793.873431781359
2006-11-07,4835.487222249371
2006-11-08,4766.158877773508
2006-11-09,4727.153827400836
2006-11-10,4737.4746104114565
2006-11-13,4680.158623720387
2006-11-14,4774.556741115389
2006-11-15,4747.796336197829
2006-11-16,4715.590921864391
2006-11-17,4709.56307415225
2006-11-20,4575.898398649912
2006-11-21,4587.570045728194
2006-11-22,4693.479575712367
2006-11-23,4712.476906389343
2006-11-24,4677.7756444678635
2006-11-27,4710.352881954016
2006-11-28,4705.604224313261
2006-11-29,4785.486742620116
2006-11-30,4877.927676727278
2006-12-01,4902.70998183309
2006-12-04,4898.487306391492
2006-12-05,4889.0084206123365
2006-12-06,4947.801550202784
2006-12-07,4961.578010098721
2006-12-08,4928.902098285823
2006-12-11,4898.214039951594
2006-12-12,4924.627744696071
2006-12-13,4924.661399822268
2006-12-14,4950.840807735317
2006-12-15,4965.647862803977
2006-12-18,4972.810288769718
2006-12-19,4914.346017417679
2006-12-20,4970.18495924313
2006-12-21,4985.530216461387
2006-12-22,4978.688784631038
2006-12-25,4960.961171112962
2006-12-26,4977.7687342584595
2006-12-27,5002.891248092604
2006-12-28,4998.452620324103
2006-12-29,4999.137912254917
2007-01-01,4999.137912254917
2007-01-02,5013.0214848284
2007-01-03,4990.342880532273
2007-01-04,5048.598396853516
2007-01-05,4996.141779880857
2007-01-08,5002.040163733649
2007-01-09,5015.513533113659
2007-01-10,4917.421989474775
2007-01-11,4863.966665330611
2007-01-12,4951.025227385173
2007-01-15,4998.752480645304
2007-01-16,4985.628705380798
2007-01-17,5007.034447627045
2007-01-18,5000.281681725972
2007-01-19,4992.200424711392
2007-01-22,5028.615788954751
2007-01-23,5039.45773015245
2007-01-24,5082.074634996658
2007-01-25,5059.123772289836
2007-01-26,5032.586797247824
2007-01-29,5034.842446359593
2007-01-30,5044.489663598489
2007-01-31,5041.4260578714475
2007-02-01,5106.921380815784
2007-02-02,5092.887888899298
2007-02-05,5048.39408581803
2007-02-06,5090.082264612304
2007-02-07,5070.354909924862
2007-02-08,5028.023817680172
2007-02-09,5078.014662987598
2007-02-12,5073.428795306233
2007-02-13,5130.525386312561
2007-02-14,5183.7583282683845
2007-02-15,5274.646355067319
2007-02-16,5273.026922165133
2007-02-19,5270.773924587043
2007-02-20,5262.386498460282
2007-02-21,5233.567271249657
2007-02-22,5260.691054191397
2007-02-23,5313.884817335889
2007-02-26,5345.725278548854
2007-02-27,5410.565551646092
2007-02-28,5244.225943875937
2007-03-01,5237.999025745343
2007-03-02,5207.235477943543
2007-03-05,5074.885937442154
2007-03-06,5157.062300141259
2007-03-07,5133.001471315544
2007-03-08,5195.782111603147
2007-03-09,5188.597714442904
2007-03-12,5247.282444807378
2007-03-13,5225.2615061181805
2007-03-14,5095.8548870702925
2007-03-15,5117.947437131198
2007-03-16,5088.5163618959705
2007-03-19,5112.43149925234
2007-03-20,5166.829179237406
2007-03-21,5144.685938812108
2007-03-22,5220.80152255461
2007-03-23,5250.7634522706585
2007-03-26,5244.6672887768555
2007-03-27,5220.237804226104
2007-03-28,5242.901323225997
2007-03-29,5179.698012898925
2007-03-30,5174.907181597059
2007-04-02,5093.850911967741
2007-04-03,5121.145783728655
2007-04-04,5207.233738452613
2007-04-05,5177.405239060012
2007-04-06,5165.184491989667
2007-04-09,5196.999714350387
2007-04-10,5198.045172413457
2007-04-11,5197.735819885511
2007-04-12,5172.314985131162
2007-04-13,5094.499588818954
2007-04-16,5138.824911636858
2007-04-17,5136.314773443312
2007-04-18,5223.257909437135
2007-04-19,5150.729365215038
2007-04-20,5134.445513722843
2007-04-23,5130.733490586998
2007-04-24,5140.062394165901
2007-04-25,5077.638772035291
2007-04-26,5089.529619145938
2007-04-27,5075.200724536533
2007-04-30,5074.186940688133
2007-05-01,5039.4156057247
2007-05-02,5057.396069828744
2007-05-03,5048.1499890096775
2007-05-04,5052.768799563149
2007-05-07,5154.483476004913
2007-05-08,5155.25117150925
2007-05-09,5201.506371760997
2007-05-10,5144.321312971305
2007-05-11,5118.594595756976
2007-05-14,5136.958621643585
2007-05-15,5089.335175649817
2007-05-16,5073.10895673625
2007-05-17,5036.601821089207
2007-05-18,5010.412230886507
2007-05-21,5039.21911525072
2007-05-22,5104.491707715178
2007-05-23,5124.887908261449
2007-05-24,5122.759520371724
2007-05-25,5048.6834348901775
2007-05-28,5074.268929049008
2007-05-29,5108.714385453895
2007-05-30,5102.475884201004
2007-05-31,5156.992670464905
2007-06-01,5186.085456339215
2007-06-04,5213.040348231346
2007-06-05,5230.065805544229
2007-06-06,5262.006128619956
2007-06-07,5244.191501490588
2007-06-08,5163.324268005729
2007-06-11,5172.040181260231
2007-06-12,5147.302178300251
2007-06-13,5104.763494261837
2007-06-14,5110.862178433641
2007-06-15,5132.508128407076
2007-06-18,5173.685160491954
2007-06-19,5166.6536850757375
2007-06-20,5165.921315567343
2007-06-21,5180.811289413148
2007-06-22,5131.06921834338
2007-06-25,5109.893742584409
2007-06-26,5138.176829035753
2007-06-27,5086.306472439985
2007-06-28,5090.207314650933
2007-06-29,5141.533105301206
2007-07-02,5209.182791024151
2007-07-03,5214.939718699935
2007-07-04,5204.7790455356435
2007-07-05,5211.706639677449
2007-07-06,5173.424304412938
2007-07-09,5208.096306118888
2007-07-10,5249.990967253889
2007-07-11,5196.372642746893
2007-07-12,5155.988581400135
2007-07-13,5230.3578024573835
2007-07-16,5237.642124961113
2007-07-17,5214.879993451557
2007-07-18,5174.551384849678
2007-07-19,5192.902579309177
2007-07-20,5255.702292253949
2007-07-23,5196.685405626946
2007-07-24,5250.327274863225
2007-07-25,5231.828587623638
2007-07-26,5223.8902731589105
2007-07-27,5132.373060990044
2007-07-30,5163.451054516487
2007-07-31,5133.1669526329515
2007-08-01,5044.480451764561
2007-08-02,5028.738599216044
2007-08-03,5071.70240455586
2007-08-06,5079.99058061152
2007-08-07,5035.94974315806
2007-08-08,5010.563331220837
2007-08-09,5095.760403080465
2007-08-10,4981.864274900913
2007-08-13,4950.585892107437
2007-08-14,4984.727528956514
2007-08-15,4881.0533549071715
2007-08-16,4924.455482646411
2007-08-17,4656.089549889119
2007-08-20,4759.415698785701
2007-08-21,4862.792279157976
2007-08-22,4821.108272648338
2007-08-23,4918.405718286317
2007-08-24,4910.616823094825
2007-08-27,4911.237097863186
2007-08-28,4947.862507112501
2007-08-29,4857.363936732147
2007-08-30,4861.265388482728
2007-08-31,4982.374017202724
2007-09-03,4973.973131830149
2007-09-04,4930.855040508368
2007-09-05,4886.8020547506785
2007-09-06,4892.974434326829
2007-09-07,4928.73260051542
2007-09-10,4831.961410823441
2007-09-11,4820.399585104613
2007-09-12,4806.371094774614
2007-09-13,4741.1832599732315
2007-09-14,4829.500114832745
2007-09-17,4831.599623642392
2007-09-18,4693.655523002179
2007-09-19,4855.931497812506
2007-09-20,4930.449719993836
2007-09-21,4850.946988468735
2007-09-24,4869.511169159548
2007-09-25,4971.805260472712
2007-09-26,4937.494861334124
2007-09-27,5062.7774731012305
2007-09-28,5097.3130121593285
2007-10-01,5067.220088738288
2007-10-02,5131.104830568726
2007-10-03,5164.60640997352
2007-10-04,5148.611523749601
2007-10-05,5140.9620349608385
2007-10-08,5102.484071186519
2007-10-09,5134.146415212884
2007-10-10,5125.6115454959845
2007-10-11,5164.6898881529405
2007-10-12,5119.306291748625
2007-10-15,5109.4722920995455
2007-10-16,5051.43418762193
2007-10-17,4971.191535587627
2007-10-18,5065.839032248915
2007-10-19,5014.520394058931
2007-10-22,4959.810475729963
2007-10-23,4954.110531474994
2007-10-24,4957.959219721539
2007-10-25,4894.5077649019095
2007-10-26,4992.029600623619
2007-10-29,5076.653201519437
2007-10-30,5068.773065402287
2007-10-31,5077.860469137353
2007-11-01,5149.328252365947
2007-11-02,5040.630565927027
2007-11-05,4972.148480507024
2007-11-06,4972.794521898727
2007-11-07,4967.832455981976
2007-11-08,4863.564762833846
2007-11-09,4879.487215560113
2007-11-12,4814.44575589566
2007-11-13,4769.3631827042545
2007-11-14,4856.31482935464
2007-11-15,4874.426896246281
2007-11-16,4797.158120003807
2007-11-19,4769.957409281759
2007-11-20,4818.2569907138795
2007-11-21,4788.504908402127
2007-11-22,4780.4740649916785
2007-11-23,4804.130746917248
2007-11-26,4894.499113351887
2007-11-27,4914.3315940653365
2007-11-28,4838.759698451074
2007-11-29,4983.018506363067
2007-11-30,4984.787556478449
2007-12-03,5000.245795107102
2007-12-04,4982.96844132136
2007-12-05,4958.604536392677
2007-12-06,5027.994615565026
2007-12-07,5047.310079340782
2007-12-10,5033.46423972616
2007-12-11,5069.653048871279
2007-12-12,5004.436311074595
2007-12-13,4877.426241161979
2007-12-14,4778.124149886715
2007-12-17,4693.521244051522
2007-12-18,4682.774081709092
2007-12-19,4638.9292877541375
2007-12-20,4664.876535427569
2007-12-21,4666.240882625953
2007-12-24,4647.0659474142885
2007-12-25,4741.240243488545
2007-12-26,4788.009627261484
2007-12-27,4757.713253522873
2007-12-28,4728.231362140098
2007-12-31,4787.485033598685
2008-01-01,4787.485033598685
2008-01-02,4872.979732390115
2008-01-03,4883.658773030882
2008-01-04,4731.243752850418
2008-01-07,4641.636901655383
2008-01-08,4637.1875317792465
2008-01-09,4714.3184404648955
2008-01-10,4636.5586360178
2008-01-11,4577.09829354018
2008-01-14,4619.900657101826
2008-01-15,4587.84521569003
2008-01-16,4424.1426447218855
2008-01-17,4506.111319574541
2008-01-18,4542.389317049038
2008-01-21,4430.805776325016
2008-01-22,4134.809342525602
2008-01-23,4280.99458020839
2008-01-24,4356.892414016612
2008-01-25,4537.912866383627
2008-01-28,4373.941797562925
2008-01-29,4490.7065034112975
2008-01-30,4443.230739866079
2008-01-31,4568.681729763997
2008-02-01,4539.466408381678
2008-02-04,4613.238344849111
2008-02-05,4576.397394316698
2008-02-06,4389.817245863047
2008-02-07,4419.177443178793
2008-02-08,4319.727140808538
2008-02-11,4347.849574070324
2008-02-12,4325.333952659581
2008-02-13,4293.845963649567
2008-02-14,4456.473479721582
2008-02-15,4489.271293120311
2008-02-18,4460.805495421702
2008-02-19,4531.310138181506
2008-02-20,4366.160609744005
2008-02-21,4494.069618317027
2008-02-22,4471.380058148782
2008-02-25,4538.701114176502
2008-02-26,4539.899952376885
2008-02-27,4641.8233016224185
2008-02-28,4629.477278412543
2008-02-29,4600.152265733795
2008-03-03,4439.318346802592
2008-03-04,4449.066524105476
2008-03-05,4396.827217682631
2008-03-06,4512.811449801229
2008-03-07,4370.544205350115
2008-03-10,4334.016101658848
2008-03-11,4328.444884653262
2008-03-12,4420.277316445217
2008-03-13,4355.897571830227
2008-03-14,4291.871987215589
2008-03-17,4266.679393711839
2008-03-18,4257.6814872624955
2008-03-19,4329.48173198286
2008-03-20,4354.245420771787
2008-03-21,4434.064116968674
2008-03-24,4362.382811957403
2008-03-25,4465.959259039209
2008-03-26,4528.513043558012
2008-03-27,4449.938111065555
2008-03-28,4522.456073437395
2008-03-31,4413.564897894411
2008-04-01,4372.830611255384
2008-04-02,4531.374369335242
2008-04-03,4614.683797901188
2008-04-04,4607.85298914961
2008-04-07,4627.271992171826
2008-04-08,4544.85121859994
2008-04-09,4485.214001706736
2008-04-10,4494.916521598749
2008-04-11,4600.245439574281
2008-04-14,4495.624485592239
2008-04-15,4506.02384914866
2008-04-16,4563.855040851173
2008-04-17,4597.527568596033
2008-04-18,4544.916165745209
2008-04-21,4710.493827110729
2008-04-22,4632.288260160537
2008-04-23,4624.298788524061
2008-04-24,4581.6633110049515
2008-04-25,4691.371633433829
2008-04-28,4750.2142507045955
2008-04-29,4801.684670680304
2008-04-30,4734.236348294424
2008-05-01,4714.624715143021
2008-05-02,4768.551339107735
2008-05-05,4774.89882841104
2008-05-06,4808.732554010927
2008-05-07,4824.044141059885
2008-05-08,4826.6558662553025
2008-05-09,4733.082254688247
2008-05-12,4715.797449604709
2008-05-13,4743.683311355696
2008-05-14,4743.727006026339
2008-05-15,4830.715586154984
2008-05-16,4881.073738216862
2008-05-19,4894.47755964763
2008-05-20,4908.722565549039
2008-05-21,4829.331469415827
2008-05-22,4828.236910057904
2008-05-23,4840.642691010969
2008-05-26,4721.059963921844
2008-05-27,4778.677205538339
2008-05-28,4682.620359595308
2008-05-29,4767.336416482531
2008-05-30,4853.394860055015
2008-06-02,4961.094561726496
2008-06-03,4869.890081095155
2008-06-04,4959.6672942952455
2008-06-05,4879.94067649745
2008-06-06,4936.824039674644
2008-06-09,4793.933262880644
2008-06-10,4692.434425500466
2008-06-11,4738.442140475743
2008-06-12,4585.4309936368045
2008-06-13,4620.909007289432
2008-06-16,4716.469974842393
2008-06-17,4722.593090100224
2008-06-18,4761.118122364423
2008-06-19,4638.627548484988
2008-06-20,4598.296671146288
2008-06-23,4542.634149360667
2008-06-24,4554.628851391912
2008-06-25,4523.17225366966
2008-06-26,4559.781571071882
2008-06-27,4518.859697388967
2008-06-30,4522.537494171598
2008-07-01,4523.164785604656
2008-07-02,4456.386370483761
2008-07-03,4423.062234687029
2008-07-04,4420.722445979583
2008-07-07,4439.9914345289335
2008-07-08,4352.6996867011085
2008-07-09,4364.548632264027
2008-07-10,4391.262798792442
2008-07-11,4408.688083927378
2008-07-14,4372.293688166922
2008-07-15,4356.559559296486
2008-07-16,4326.98685862432
2008-07-17,4340.835309915295
2008-07-18,4257.503018127711
2008-07-21,4252.721769125087
2008-07-22,4377.658432230646
2008-07-23,4392.478893464798
2008-07-24,4497.409453507147
2008-07-25,4367.263977470525
2008-07-28,4387.133121584989
2008-07-29,4296.7769709271915
2008-07-30,4364.073935217261
2008-07-31,4368.404490541795
2008-08-01,4287.88348626259
2008-08-04,4187.640565314504
2008-08-05,4184.987735390659
2008-08-06,4239.3202526337645
2008-08-07,4166.585395297079
2008-08-08,4148.560087704084
2008-08-11,4229.683951405038
2008-08-12,4213.719332227096
2008-08-13,4173.639027349151
2008-08-14,4113.935242340265
2008-08-15,4105.445163740991
2008-08-18,4164.983252362241
2008-08-19,4090.5753129674413
2008-08-20,4070.8685428618164
2008-08-21,4103.805259716535
2008-08-22,4012.982877414786
2008-08-25,4103.515608953711
2008-08-26,4059.6686078627636
2008-08-27,4044.057327447046
2008-08-28,4041.7657912423
2008-08-29,4194.621532986441
2008-09-01,4129.413677886898
2008-09-02,4042.4359644394826
2008-09-03,4082.037411203341
2008-09-04,4033.358263943506
2008-09-05,3986.484836018591
2008-09-08,4085.728866281979
2008-09-09,4019.1580206627727
2008-09-10,4014.8400271371484
2008-09-11,3953.554223158533
2008-09-12,3973.529536615273
2008-09-15,4011.2996634985393
2008-09-16,3847.6165976670145
2008-09-17,3869.7167695138355
2008-09-18,3764.540700662507
2008-09-19,3887.3515378697707
2008-09-22,3967.1555725515104
2008-09-23,4006.5550840310957
2008-09-24,3990.2623379794527
2008-09-25,3954.541149549339
2008-09-26,3952.909384703456
2008-09-29,3922.1092659593705
2008-09-30,3724.4048453687806
2008-10-01,3798.0922762974806
2008-10-02,3724.848439584753
2008-10-03,3600.2694359943735
