Date,GREECE
2005-03-28,131.99793211798212
2005-03-29,131.88736108251962
2005-03-30,129.40960781911764
2005-03-31,128.9055178212772
2005-04-01,130.01776233168056
2005-04-04,129.69402346811756
2005-04-05,132.49499039552856
2005-04-06,132.85478963573553
2005-04-07,134.90839176958724
2005-04-08,134.54594785195405
2005-04-11,135.44279136355118
2005-04-12,135.7890571273335
2005-04-13,135.79088489015615
2005-04-14,133.49410805496333
2005-04-15,132.8768010065039
2005-04-18,130.92939445386682
2005-04-19,131.9511753745214
2005-04-20,132.03874598633863
2005-04-21,132.38061631812386
2005-04-22,133.6477016158636
2005-04-25,131.32021381033982
2005-04-26,130.57102223272406
2005-04-27,128.97599714038927
2005-04-28,128.25074264420806
2005-04-29,128.19116272427735
2005-05-02,127.48613367176378
2005-05-03,126.22606081666343
2005-05-04,127.3817263202521
2005-05-05,128.08299020077882
2005-05-06,127.92751086639518
2005-05-09,126.73143356218665
2005-05-10,128.33756490930517
2005-05-11,128.10148690341578
2005-05-12,127.98618502572731
2005-05-13,126.98464605300657
2005-05-16,127.26155179864939
2005-05-17,127.02898015556464
2005-05-18,126.11259574687831
2005-05-19,126.52204365522844
2005-05-20,127.47879530681962
2005-05-23,127.51013577987493
2005-05-24,128.16566271950336
2005-05-25,128.97409642490908
2005-05-26,131.16124973144784
2005-05-27,130.48931473373256
2005-05-30,130.6389694890779
2005-05-31,128.4682509575283
2005-06-01,128.4373761809461
2005-06-02,129.286295055028
2005-06-03,131.08622678695681
2005-06-06,132.87308052893383
2005-06-07,132.8566501509375
2005-06-08,134.16945991653017
2005-06-09,133.19438824506256
2005-06-10,133.26283725765683
2005-06-13,131.9811389685173
2005-06-14,130.3485326384031
2005-06-15,132.87594772129273
2005-06-16,133.49263035178302
2005-06-17,134.66398590268332
2005-06-20,133.6345036507802
2005-06-21,131.84823842953736
2005-06-22,129.61426407839406
2005-06-23,130.2667234200171
2005-06-24,130.777472658424
2005-06-27,131.4682673974183
2005-06-28,132.13426907238647
2005-06-29,130.32263985752488
2005-06-30,131.5240561109462
2005-07-01,130.82916755204394
2005-07-04,129.88732783604405
2005-07-05,130.64397689489547
2005-07-06,132.1339466175535
2005-07-07,130.65072081289782
2005-07-08,131.90506255050545
2005-07-11,134.06541268500484
2005-07-12,135.3243652975066
2005-07-13,134.07900217440724
2005-07-14,134.06371841553772
2005-07-15,133.57858388429088
2005-07-18,136.16230368327737
2005-07-19,139.3123563283942
2005-07-20,138.30057059052902
2005-07-21,140.27751642338643
2005-07-22,140.3401208644134
2005-07-25,140.07509217227368
2005-07-26,140.00715810565757
2005-07-27,141.15247111937208
2005-07-28,141.33552739951972
2005-07-29,140.52827307645336
2005-08-01,141.6491278926587
2005-08-02,142.30611164005543
2005-08-03,144.7554271241907
2005-08-04,144.47338055879808
2005-08-05,143.3454148771036
2005-08-08,145.15184266432445
2005-08-09,144.4358062353954
2005-08-10,145.8480752761032
2005-08-11,145.980320895485
2005-08-12,144.20177854141753
2005-08-15,143.43045995923333
2005-08-16,142.70075610269583
2005-08-17,142.32750580364012
2005-08-18,141.75181172284596
2005-08-19,142.37149604999016
2005-08-22,142.83952559123216
2005-08-23,140.92462467496338
2005-08-24,139.61634119788772
2005-08-25,139.49724592226463
2005-08-26,139.9115582822787
2005-08-29,137.76657541640952
2005-08-30,137.8433620867306
2005-08-31,140.61870426333567
2005-09-01,144.70186766067977
2005-09-02,145.83510058755314
2005-09-05,145.53714596441813
2005-09-06,145.73261875088417
2005-09-07,145.28109701032344
2005-09-08,143.90472106097582
2005-09-09,143.173424614853
2005-09-12,140.54765261098123
2005-09-13,139.8053412418927
2005-09-14,140.36648722188212
2005-09-15,140.06631738651728
2005-09-16,140.4356810488203
2005-09-19,138.88651060634947
2005-09-20,138.6522814027295
2005-09-21,137.75279139595668
2005-09-22,137.02555075355045
2005-09-23,137.47702812559106
2005-09-26,139.43150678473742
2005-09-27,139.32518670246927
2005-09-28,140.2054670694858
2005-09-29,140.6792089637578
2005-09-30,143.13445726443123
2005-10-03,142.1999167426387
2005-10-04,141.9017559592342
2005-10-05,142.00999447622823
2005-10-06,142.64872688728136
2005-10-07,142.7773595413861
2005-10-10,142.22847020928637
2005-10-11,142.4302800083261
2005-10-12,143.44594409988838
2005-10-13,140.6599222852019
2005-10-14,141.42538265303236
2005-10-17,140.99901609995408
2005-10-18,139.73806712052394
2005-10-19,137.63376842604973
2005-10-20,137.05361192411792
2005-10-21,136.7585244954938
2005-10-24,136.97562807889554
2005-10-25,138.30185725143147
2005-10-26,137.94041782891225
2005-10-27,139.211754199239
2005-10-28,138.69596407623328
2005-10-31,138.91398779299055
2005-11-01,140.12417163813095
2005-11-02,141.4865853488065
2005-11-03,142.62993650126984
2005-11-04,141.12683874508556
2005-11-07,140.9608075646575
2005-11-08,140.9695090065894
2005-11-09,140.78981106826905
2005-11-10,139.97745843103272
2005-11-11,141.04556843002604
2005-11-14,141.93394377821298
2005-11-15,141.310146852093
2005-11-16,141.7941731309469
2005-11-17,144.76078154481183
2005-11-18,145.4463937492287
2005-11-21,144.62051603182377
2005-11-22,145.1264263739472
2005-11-23,145.45687134662643
2005-11-24,145.02398353316795
2005-11-25,144.13945773654515
2005-11-28,145.40128211671987
2005-11-29,144.79252892107937
2005-11-30,142.379676849431
2005-12-01,142.99837452585757
2005-12-02,143.52448793783378
2005-12-05,144.957644873405
2005-12-06,145.7103231136826
2005-12-07,145.6290717719845
2005-12-08,145.87372428177304
2005-12-09,145.72203290033522
2005-12-12,148.3426476638475
2005-12-13,147.76847891694615
2005-12-14,150.31813994157525
2005-12-15,151.27714290993077
2005-12-16,153.3021247740319
2005-12-19,152.82219857934396
2005-12-20,150.65240589508628
2005-12-21,149.3580606889802
2005-12-22,148.6104766241756
2005-12-23,149.418648153989
2005-12-26,149.418648153989
2005-12-27,151.7551921130361
2005-12-28,151.4798299717485
2005-12-29,151.54481833402414
2005-12-30,151.23656899570045
2006-01-02,151.09215531852098
2006-01-03,155.27831357770287
2006-01-04,158.71855738446845
2006-01-05,159.19972985570897
2006-01-06,159.91064864108904
2006-01-09,160.62596603864918
2006-01-10,162.61126789525713
2006-01-11,164.53692100538066
2006-01-12,163.71830746284502
2006-01-13,163.86399244185858
2006-01-16,166.8912835348239
2006-01-17,166.61986322671075
2006-01-18,164.78690515493864
2006-01-19,167.961854747557
2006-01-20,168.60622895898186
2006-01-23,169.47498216717153
2006-01-24,172.00568988201215
2006-01-25,171.22895968431624
2006-01-26,170.1550463637145
2006-01-27,167.0225544762974
2006-01-30,166.1698955004966
2006-01-31,167.63461778512155
2006-02-01,167.93839608576
2006-02-02,170.12749537553617
2006-02-03,168.19219023417267
2006-02-06,170.08770847287448
2006-02-07,169.63739299953946
2006-02-08,170.56807211205222
2006-02-09,173.01148955741567
2006-02-10,171.60327136028084
2006-02-13,169.2778146494457
2006-02-14,167.44450217498675
2006-02-15,167.7096857098055
2006-02-16,169.43796824183207
2006-02-17,170.55144608295362
2006-02-20,172.29872054849668
2006-02-21,173.08575821387817
2006-02-22,174.9744379811444
2006-02-23,176.65471606683877
2006-02-24,176.75440685491913
2006-02-27,175.0936119585203
2006-02-28,176.80810201138098
2006-03-01,173.6361734995309
2006-03-02,171.0149613090774
2006-03-03,169.81604953726372
2006-03-06,169.78777395976925
2006-03-07,164.14554979278475
2006-03-08,164.16163499894472
2006-03-09,167.93419035984866
2006-03-10,167.96714868864802
2006-03-13,171.29203140748032
2006-03-14,170.00848989730082
2006-03-15,170.3787994309025
2006-03-16,174.62905050848173
2006-03-17,177.0943725967661
2006-03-20,177.8410044108438
2006-03-21,176.1514945097612
2006-03-22,174.77287416716766
2006-03-23,173.09953728781832
2006-03-24,174.0201338160638
2006-03-27,172.59264508712243
2006-03-28,171.26204323408095
2006-03-29,170.63594692835315
2006-03-30,174.23797993262963
2006-03-31,173.70877652606183
2006-04-03,174.21926483497123
2006-04-04,177.2755719913216
2006-04-05,178.21920115406428
2006-04-06,181.49982021186756
2006-04-07,181.63733823597582
2006-04-10,181.38733267324992
2006-04-11,178.78646021460366
2006-04-12,176.72359635080332
2006-04-13,175.93704564866238
2006-04-14,175.93704564866238
2006-04-17,178.7314297959547
2006-04-18,178.8197185468895
2006-04-19,181.3301691636067
2006-04-20,179.46202234322365
2006-04-21,179.9286688076923
2006-04-24,180.3369844641024
2006-04-25,178.35911305048063
2006-04-26,180.7825056854897
2006-04-27,180.98072593572718
2006-04-28,180.84015497647502
2006-05-01,181.1559953614615
2006-05-02,184.36417364250275
2006-05-03,185.04417182031727
2006-05-04,187.66406961122325
2006-05-05,190.40494151612472
2006-05-08,191.5327112708817
2006-05-09,191.53873412120743
2006-05-10,189.4456570454139
2006-05-11,188.2037366022625
2006-05-12,186.77391211756998
2006-05-15,181.72952044223982
2006-05-16,182.40050021408578
2006-05-17,178.10973390120438
2006-05-18,173.70218175955537
2006-05-19,171.0034392381553
2006-05-22,162.97335166320894
2006-05-23,168.82300297860692
2006-05-24,162.60171890007427
2006-05-25,163.3952424280564
2006-05-26,167.92440422234077
2006-05-29,169.722456583804
2006-05-30,166.69465782194922
2006-05-31,168.19504573528525
2006-06-01,164.37619223945688
2006-06-02,166.71309808697958
2006-06-05,163.81144937970802
2006-06-06,158.83910759034282
2006-06-07,158.3660052479651
2006-06-08,155.909010097252
2006-06-09,158.07634052741574
2006-06-12,157.31380391184717
2006-06-13,152.41884576437175
2006-06-14,152.59744360857738
2006-06-15,160.84203740880457
2006-06-16,162.14673586980692
2006-06-19,162.6706221824759
2006-06-20,160.83329423680397
2006-06-21,159.14192309925335
2006-06-22,160.28528410466186
2006-06-23,160.14283115000862
2006-06-26,159.82361460466757
2006-06-27,159.3127351254722
2006-06-28,156.66298362688923
2006-06-29,159.90277513549935
2006-06-30,168.8749063541493
2006-07-03,168.50930902419944
2006-07-04,168.95099384591538
2006-07-05,164.6142642077354
2006-07-06,164.10267737977685
2006-07-07,165.2254681641225
2006-07-10,165.2149664504465
2006-07-11,167.3006957954559
2006-07-12,167.97461097099236
2006-07-13,164.33757457968187
2006-07-14,163.6331039642839
2006-07-17,156.90246192528537
2006-07-18,158.40050259686456
2006-07-19,159.05557208292896
2006-07-20,163.02201776876595
2006-07-21,162.72424772536291
2006-07-24,162.40013738095038
2006-07-25,164.85197058464942
2006-07-26,164.92375980068846
2006-07-27,169.5286394059635
2006-07-28,169.56404634586744
2006-07-31,170.6954160572767
2006-08-01,170.88369790365175
2006-08-02,172.98817008746983
2006-08-03,172.91743325002156
2006-08-04,176.63258938805382
2006-08-07,177.7565577990484
2006-08-08,174.9754177286622
2006-08-09,176.54010551436664
2006-08-10,173.12715299074193
2006-08-11,173.56240886411692
2006-08-14,175.35396859235078
2006-08-15,175.93185447888055
2006-08-16,179.51960685593588
2006-08-17,180.09435515646666
2006-08-18,180.45581342997536
2006-08-21,181.14796264808976
2006-08-22,178.96969645383814
2006-08-23,178.40521279912574
2006-08-24,178.5389460965767
2006-08-25,174.22598240464063
2006-08-28,173.03196175704886
2006-08-29,173.35503423430893
2006-08-30,174.0264402397804
2006-08-31,176.3773895041374
2006-09-01,178.92859095183846
2006-09-04,180.8415398591684
2006-09-05,180.1543677627171
2006-09-06,178.32471622499065
2006-09-07,175.69315395916502
2006-09-08,175.91394767489493
2006-09-11,176.52745570644942
2006-09-12,177.01361084212567
2006-09-13,177.05117467387606
2006-09-14,176.51271362713388
2006-09-15,176.7802166093487
2006-09-18,176.05808375079377
2006-09-19,176.35950270558462
2006-09-20,178.1785664503986
2006-09-21,179.73200253730428
2006-09-22,180.01997998505328
2006-09-25,179.08753244760447
2006-09-26,178.30985557202249
2006-09-27,180.4675426867369
2006-09-28,179.14951477393302
2006-09-29,177.4859272036525
2006-10-02,178.25619496063115
2006-10-03,177.02537542608667
2006-10-04,178.55179530140038
2006-10-05,181.7656359685716
2006-10-06,179.1109935575871
2006-10-09,178.89316180280494
2006-10-10,179.1244242191109
2006-10-11,179.91428926125607
2006-10-12,183.13706151135483
2006-10-13,183.06945923867897
2006-10-16,182.59618058722825
2006-10-17,181.61125753572693
2006-10-18,182.98013831015365
2006-10-19,184.88569093745198
2006-10-20,186.93069502825674
2006-10-23,185.27444124121632
2006-10-24,185.69648521953297
2006-10-25,186.32571832601377
2006-10-26,188.71881705612438
2006-10-27,188.34455576030484
2006-10-30,188.38457903238455
2006-10-31,189.0015951316033
2006-11-01,190.5040929216422
2006-11-02,189.40416597852186
2006-11-03,190.47891817772722
2006-11-06,191.57817186910228
2006-11-07,193.83146302149422
2006-11-08,192.14806982817677
2006-11-09,193.60830442603614
2006-11-10,196.69028485138762
2006-11-13,195.74887532064608
2006-11-14,196.91920650969195
2006-11-15,199.19991059178392
2006-11-16,199.31439636296219
2006-11-17,198.65096277319398
2006-11-20,196.23053090679923
2006-11-21,198.3353344880506
2006-11-22,200.60004477314425
2006-11-23,200.93071579952996
2006-11-24,202.28006169061382
2006-11-27,201.13942844392275
2006-11-28,196.44617768545737
2006-11-29,199.61203273381568
2006-11-30,199.88971447282643
2006-12-01,202.13990653670876
2006-12-04,200.3617696428023
2006-12-05,197.98716416122753
2006-12-06,199.33081026656563
2006-12-07,200.72765314589154
2006-12-08,199.20202766960298
2006-12-11,199.6073036073214
2006-12-12,200.39726952377222
2006-12-13,203.4326148661151
2006-12-14,202.55215012938345
2006-12-15,203.3762671365959
2006-12-18,202.71223264792917
2006-12-19,202.98702049218159
2006-12-20,204.28043178751446
2006-12-21,204.98424517883356
2006-12-22,203.00033387111858
2006-12-25,203.00033387111858
2006-12-26,202.68400177850648
2006-12-27,203.3893858784462
2006-12-28,203.77861623494087
2006-12-29,204.24257276451445
2007-01-01,204.24257276451445
2007-01-02,209.40724393368615
2007-01-03,209.95554151452944
2007-01-04,210.73638406090478
2007-01-05,210.6696729531985
2007-01-08,213.0350877670762
2007-01-09,211.45060719267042
2007-01-10,206.55593085995304
2007-01-11,208.34602517577966
2007-01-12,211.93479650529488
2007-01-15,212.63902339691455
2007-01-16,211.11813133018936
2007-01-17,211.1100574137323
2007-01-18,213.69934880994657
2007-01-19,213.54514889547022
2007-01-22,214.63283702842458
2007-01-23,214.10989327542123
2007-01-24,216.1051571957101
2007-01-25,216.5735876829317
2007-01-26,214.9031437471533
2007-01-29,215.8621667763327
2007-01-30,215.1414951817371
2007-01-31,216.87327269960858
2007-02-01,219.11688178759164
2007-02-02,219.5474191243016
2007-02-05,219.99712158685068
2007-02-06,218.36537125105482
2007-02-07,217.163695141878
2007-02-08,216.6363890890724
2007-02-09,215.02057703973097
2007-02-12,211.0484070169501
2007-02-13,214.1387492864184
2007-02-14,218.5100769569049
2007-02-15,220.53680667564493
2007-02-16,219.0302610475348
2007-02-19,219.33070263251133
2007-02-20,220.49180245936122
2007-02-21,217.74722302983733
2007-02-22,220.2966119501672
2007-02-23,222.08220249282377
2007-02-26,220.92528425866632
2007-02-27,212.43703750712208
2007-02-28,208.87251397963084
2007-03-01,201.88554144304817
2007-03-02,202.28754065307254
2007-03-05,200.22772120208893
2007-03-06,202.85513541840535
2007-03-07,206.48161369968992
2007-03-08,208.7479435579965
2007-03-09,209.8825355827032
2007-03-12,210.33691528077406
2007-03-13,207.83349881020345
2007-03-14,203.66053435432687
2007-03-15,205.9805924408716
2007-03-16,211.0535216721998
2007-03-19,212.59857392477957
2007-03-20,212.38258430485712
2007-03-21,213.91771768059195
2007-03-22,218.27210709135312
2007-03-23,218.6744183932087
2007-03-26,220.76942794461803
2007-03-27,216.50640808962405
2007-03-28,214.3502268504195
2007-03-29,217.3528043927979
2007-03-30,215.7342978280941
2007-04-02,215.02395533509326
2007-04-03,216.4294919881951
2007-04-04,219.32598350658057
2007-04-05,221.15126738780074
2007-04-06,221.15126738780074
2007-04-09,219.99913783641864
2007-04-10,223.28422659889583
2007-04-11,225.43976829679505
2007-04-12,225.60237775145148
2007-04-13,228.4516962444212
2007-04-16,232.14048480243943
2007-04-17,231.4906555701432
2007-04-18,229.23457412862274
2007-04-19,228.29535532890128
2007-04-20,231.0156503174236
2007-04-23,229.43955078962432
2007-04-24,228.89281863155503
2007-04-25,231.8867845028415
2007-04-26,232.42833371628373
2007-04-27,229.49099819858347
2007-04-30,225.51109429817132
2007-05-01,224.66837102949887
2007-05-02,226.5013395206458
2007-05-03,225.516429079437
2007-05-04,226.79943544306047
2007-05-07,228.59150545859683
2007-05-08,222.8828638450867
2007-05-09,223.36513249393803
2007-05-10,223.580180830271
2007-05-11,223.1411686082541
2007-05-14,226.56005511902737
2007-05-15,230.56228792546332
2007-05-16,231.02549395247192
2007-05-17,229.30128737790602
2007-05-18,230.7086940122453
2007-05-21,230.87634403312444
2007-05-22,230.37861246041493
2007-05-23,232.21617475635554
2007-05-24,231.97628392374733
2007-05-25,231.97152683684058
2007-05-28,231.97152683684058
2007-05-29,233.57603026975153
2007-05-30,231.18461112727326
2007-05-31,235.1853957706847
2007-06-01,235.27328926911633
2007-06-04,233.0082882702625
2007-06-05,232.9419637082407
2007-06-06,231.2260390781518
2007-06-07,229.1328142222004
2007-06-08,227.81584937530053
2007-06-11,228.611812829464
2007-06-12,226.51720347693063
2007-06-13,225.48865645442746
2007-06-14,227.16511062902003
2007-06-15,230.2599404923557
2007-06-18,230.98224101540788
2007-06-19,228.9799280337573
2007-06-20,229.822229123333
2007-06-21,229.1691458875809
2007-06-22,228.3504749286408
2007-06-25,227.28614658892937
2007-06-26,226.94377058517105
2007-06-27,224.49410569466846
2007-06-28,227.1653440945149
2007-06-29,229.88220142448296
2007-07-02,231.9352870799081
2007-07-03,232.29623453358892
2007-07-04,234.79556812196492
2007-07-05,235.7991687183109
2007-07-06,238.60557738087695
2007-07-09,240.62193756135903
2007-07-10,239.13677254353854
2007-07-11,240.01451879535648
2007-07-12,242.69490611326708
2007-07-13,246.91107175152013
2007-07-16,246.1203010226452
2007-07-17,244.60592524958776
2007-07-18,246.1701293896484
2007-07-19,247.82103969481037
2007-07-20,244.37326637714017
2007-07-23,245.67019760916796
2007-07-24,244.0786234057856
2007-07-25,243.70570433269566
2007-07-26,239.87414005878725
2007-07-27,234.5672164346331
2007-07-30,231.7595735549059
2007-07-31,235.32379873709684
2007-08-01,234.67733414065808
2007-08-02,235.0298904798009
2007-08-03,233.7425196589083
2007-08-06,231.13425569853234
2007-08-07,230.43564817982258
2007-08-08,234.73585021099987
2007-08-09,228.9403857712186
2007-08-10,222.42488241167922
2007-08-13,223.5245740052862
2007-08-14,222.85767520029302
2007-08-15,221.18273264638006
2007-08-16,211.5719539390555
2007-08-17,221.60651477579015
2007-08-20,220.21925987314307
2007-08-21,220.12647093287862
2007-08-22,223.93797272176013
2007-08-23,228.0050338709533
2007-08-24,228.70043889734444
2007-08-27,229.88715375475192
2007-08-28,230.34706497439885
2007-08-29,230.31176174068753
2007-08-30,232.0943252317536
2007-08-31,235.67214327550664
2007-09-03,234.61852348842962
2007-09-04,234.05765770713825
2007-09-05,233.06812505632578
2007-09-06,234.19782621120646
2007-09-07,232.46303731718527
2007-09-10,231.76364960252846
2007-09-11,234.60922970145992
2007-09-12,234.99784019270837
2007-09-13,237.13111249258316
2007-09-14,237.82642542118663
2007-09-17,238.9499613047098
2007-09-18,241.23589799522966
2007-09-19,245.0796849946623
2007-09-20,246.64457702901367
2007-09-21,247.60215961471545
2007-09-24,248.6173221396112
2007-09-25,249.46950577212883
2007-09-26,253.19193233563988
2007-09-27,253.3425336637502
2007-09-28,255.33409633478837
2007-10-01,256.2667913348889
2007-10-02,254.31541080226174
2007-10-03,254.26145372174403
2007-10-04,254.5055165061569
2007-10-05,257.8660532056955
2007-10-08,257.60081932496985
2007-10-09,259.6934290280659
2007-10-10,260.17361180743455
2007-10-11,262.58127668569654
2007-10-12,262.59339099526676
2007-10-15,263.04140498769834
2007-10-16,257.41364810664487
2007-10-17,258.44190827943805
2007-10-18,256.6999672642089
2007-10-19,257.9224640101463
2007-10-22,252.43752887249354
2007-10-23,259.622217619871
2007-10-24,260.23591569861316
2007-10-25,264.19413917693174
2007-10-26,267.4598333115423
2007-10-29,268.1788138717143
2007-10-30,269.8057851519265
2007-10-31,271.21313028103543
2007-11-01,267.3911458255873
2007-11-02,269.64814173738364
2007-11-05,267.544844039601
2007-11-06,272.33195271746797
2007-11-07,274.5824064377058
2007-11-08,269.9893121351042
2007-11-09,266.1883747023949
2007-11-12,263.13195571394994
2007-11-13,264.1812044054133
2007-11-14,268.93271442892865
2007-11-15,264.69478711882
2007-11-16,264.02913379666376
2007-11-19,258.88371617856416
2007-11-20,259.0932126966202
2007-11-21,251.9520712938169
2007-11-22,252.65969494370822
2007-11-23,256.99903669344184
2007-11-26,257.34139177712854
2007-11-27,255.26068523010423
2007-11-28,257.54123422173916
2007-11-29,259.5079108978387
2007-11-30,263.6255832082749
2007-12-03,263.2228578072022
2007-12-04,261.3063753367004
2007-12-05,265.2292778671932
2007-12-06,266.8772129711007
2007-12-07,268.4419034467762
2007-12-10,269.96131314178047
2007-12-11,271.3283933088372
2007-12-12,272.91937663244533
2007-12-13,267.1287961063206
2007-12-14,262.2430648026998
2007-12-17,254.68174671565157
2007-12-18,257.8202622246716
2007-12-19,257.90424550873746
2007-12-20,260.46251737680365
2007-12-21,264.09363496534286
2007-12-24,264.011433317192
2007-12-25,264.011433317192
2007-12-26,265.8260708635107
2007-12-27,268.67832720157816
2007-12-28,271.7549845817128
2007-12-31,271.4536915931131
2008-01-01,271.4536915931131
2008-01-02,274.3099558565705
2008-01-03,270.07312693034254
2008-01-04,270.3194992169954
2008-01-07,269.578505523478
2008-01-08,272.53349953910566
2008-01-09,268.2252646862095
2008-01-10,264.6277305894503
2008-01-11,260.51472765105564
2008-01-14,261.3954592831422
2008-01-15,248.90615002781124
2008-01-16,238.94841517348158
2008-01-17,240.5187177292227
2008-01-18,243.10093186028158
2008-01-21,227.4841296126806
2008-01-22,227.4070771238951
2008-01-23,217.57721746330526
2008-01-24,237.96764395374902
2008-01-25,242.34099854366346
2008-01-28,239.76044942603608
2008-01-29,242.2756534660261
2008-01-30,240.23885106435205
2008-01-31,233.32122553496384
2008-02-01,238.20073644492328
2008-02-04,241.69175061699576
2008-02-05,232.98342210280882
2008-02-06,231.60922516225355
2008-02-07,230.27239270037754
2008-02-08,226.61910376877185
2008-02-11,223.25793904537548
2008-02-12,227.98225545847112
2008-02-13,227.49774978864187
2008-02-14,231.4761077214618
2008-02-15,225.99587149953646
2008-02-18,225.41848260865928
2008-02-19,227.91531246784095
2008-02-20,223.08487699581545
2008-02-21,228.8845425670771
2008-02-22,229.54508925791075
2008-02-25,231.39681481481665
2008-02-26,232.0706725907607
2008-02-27,232.15300229865147
2008-02-28,228.44588008960997
2008-02-29,222.97488437475243
2008-03-03,219.36026102413854
2008-03-04,219.8364567031042
2008-03-05,220.32708255415974
2008-03-06,218.3101391977508
2008-03-07,215.09894822256044
2008-03-10,215.29505940585733
2008-03-11,218.00020873924538
2008-03-12,224.4660098059629
2008-03-13,216.24061102108763
2008-03-14,218.18322692992214
2008-03-17,211.30510008231036
2008-03-18,218.21301270151727
2008-03-19,214.84063875638458
2008-03-20,208.39771139196242
2008-03-21,208.39771139196242
2008-03-24,208.10031901038272
2008-03-25,210.80388611565257
2008-03-26,215.74672208849984
2008-03-27,223.01696858642566
2008-03-28,226.77077075169777
2008-03-31,228.49568632463388
2008-04-01,228.8167926471327
2008-04-02,236.34012729934852
2008-04-03,232.4213224535383
2008-04-04,234.76087079253307
2008-04-07,239.42956140621223
2008-04-08,234.22417379423067
2008-04-09,237.57731081457268
2008-04-10,232.95605996350778
2008-04-11,229.33452812086756
2008-04-14,225.88036321166513
2008-04-15,225.67889656216812
2008-04-16,227.60759054392074
2008-04-17,227.5963802087191
2008-04-18,232.81511532574345
2008-04-21,231.0244203617763
2008-04-22,234.0979018415349
2008-04-23,232.8759116125524
2008-04-24,231.27982984627133
2008-04-25,230.6758699071804
2008-04-28,230.42544749341099
2008-04-29,233.18523306402705
2008-04-30,238.8980107620743
2008-05-01,237.07969139183177
2008-05-02,243.70030112996764
2008-05-05,242.89394227982325
2008-05-06,241.26176961030382
2008-05-07,240.4588005746228
2008-05-08,240.71606785734357
2008-05-09,236.52821183984847
2008-05-12,236.97790166158808
2008-05-13,240.91128606645248
2008-05-14,240.82343642177113
2008-05-15,240.8991105687731
2008-05-16,241.37091435
2008-05-19,242.81136151
2008-05-20,239.42455209684994
2008-05-21,239.94006642010066
2008-05-22,234.965378477298
2008-05-23,234.60179894791943
2008-05-26,231.66789503865948
2008-05-27,230.72054749709534
2008-05-28,235.93476526667314
2008-05-29,234.67520040835032
2008-05-30,240.07446343686706
2008-06-02,237.97010621048338
2008-06-03,237.53226979610946
2008-06-04,233.48272467074622
2008-06-05,234.59694278001422
2008-06-06,236.47284990030082
2008-06-09,230.07085302405142
2008-06-10,222.17017620076442
2008-06-11,220.70553046857935
2008-06-12,216.07230903163645
2008-06-13,209.2332063204623
2008-06-16,210.83550708252147
2008-06-17,209.60721333175758
2008-06-18,208.11724358186194
2008-06-19,206.48638004632969
2008-06-20,206.54818550052374
2008-06-23,198.42645817305214
2008-06-24,197.088700208259
2008-06-25,203.35424631369165
2008-06-26,200.68433148145675
2008-06-27,197.18464492027667
2008-06-30,198.8932342727182
2008-07-01,189.94000675100665
2008-07-02,184.67540858128876
2008-07-03,190.6910552866822
2008-07-04,190.85721144065928
2008-07-07,193.63635987706562
2008-07-08,190.47247468550754
2008-07-09,199.45944307983973
2008-07-10,197.56034073622672
2008-07-11,193.4219213183793
2008-07-14,195.6388546568841
2008-07-15,186.83608243133918
2008-07-16,183.93702089803762
2008-07-17,198.2448586771264
2008-07-18,204.11388885001037
2008-07-21,205.8428659181433
2008-07-22,200.4904550058863
2008-07-23,208.34676265868114
2008-07-24,209.77488194854712
2008-07-25,202.23560740452277
2008-07-28,203.54040504062024
2008-07-29,198.94415253883116
2008-07-30,198.95767965646488
2008-07-31,200.14620526468414
2008-08-01,198.53815592499768
2008-08-04,198.72291983188836
2008-08-05,202.54704381575465
2008-08-06,200.8097135886484
2008-08-07,198.54418560614513
2008-08-08,187.91209583693865
2008-08-11,187.89744454540977
2008-08-12,188.94094589613422
2008-08-13,184.41807876218252
2008-08-14,185.29628461092884
2008-08-15,182.70916414111358
2008-08-18,185.91297449302243
2008-08-19,183.99553369324934
2008-08-20,183.09314498171508
2008-08-21,181.7758329499107
2008-08-22,182.2510205636834
2008-08-25,182.56321679991146
2008-08-26,178.28259379089135
2008-08-27,178.0467303114997
2008-08-28,180.67479084397613
2008-08-29,183.5807030197905
2008-09-01,180.24395880746457
2008-09-02,184.73657574172944
2008-09-03,181.0850205706767
2008-09-04,175.11972764226374
2008-09-05,169.675121434593
2008-09-08,178.51797466052076
2008-09-09,177.9081128482785
2008-09-10,172.66918518155444
2008-09-11,165.71159396035006
2008-09-12,168.03590345838253
2008-09-15,161.51776986867435
2008-09-16,156.84286337006824
2008-09-17,159.1796447869068
2008-09-18,160.54049458852762
2008-09-19,179.07111205080108
2008-09-22,179.49753436359669
2008-09-23,173.80442272874836
2008-09-24,173.3244112971628
2008-09-25,175.32715064112162
2008-09-26,171.88564602201296
2008-09-29,159.96212891383948
2008-09-30,156.34491153588712
2008-10-01,155.3442507966368
2008-10-02,154.33351890549648
2008-10-03,153.01335840138145
2008-10-06,140.78981734445676
2008-10-07,141.46522274188032
2008-10-08,133.79811307798914
2008-10-09,133.42796337783275
2008-10-10,124.90925019916503
2008-10-13,132.06617328324805
2008-10-14,135.37190904053472
2008-10-15,124.72361226288962
2008-10-16,115.01027247176434
2008-10-17,106.42011617813056
2008-10-20,106.36818620075292
2008-10-21,106.52657930241335
2008-10-22,97.71641740320307
2008-10-23,91.65963176675103
