Date,SINGAPORE
2005-03-01,4449.430158888812
2005-03-02,4479.381280561097
2005-03-03,4492.430036590088
2005-03-04,4496.610769719498
2005-03-07,4524.5872243458525
2005-03-08,4536.9592477823835
2005-03-09,4596.181441436813
2005-03-10,4565.741654952042
2005-03-11,4559.729431186376
2005-03-14,4545.87710306232
2005-03-15,4536.405653552781
2005-03-16,4561.63701446956
2005-03-17,4540.109490269887
2005-03-18,4559.279041302103
2005-03-21,4570.976077563328
2005-03-22,4558.478762743464
2005-03-23,4467.807117343049
2005-03-24,4466.789866778228
2005-03-25,4466.789866778228
2005-03-28,4432.112575692967
2005-03-29,4390.279357538868
2005-03-30,4384.896720688233
2005-03-31,4427.28899022634
2005-04-01,4401.4334983564395
2005-04-04,4404.968476561863
2005-04-05,4423.17623628041
2005-04-06,4439.750059794765
2005-04-07,4488.790044338051
2005-04-08,4497.625133342716
2005-04-11,4517.954021729419
2005-04-12,4497.637021448737
2005-04-13,4503.299882622508
2005-04-14,4450.989471821957
2005-04-15,4410.975326277017
2005-04-18,4326.217318732457
2005-04-19,4388.596094576917
2005-04-20,4402.100741285939
2005-04-21,4421.834728299964
2005-04-22,4420.622864133413
2005-04-25,4438.399601705801
2005-04-26,4459.246847412771
2005-04-27,4453.842688101255
2005-04-28,4452.0529273704
2005-04-29,4441.82870577039
2005-05-02,4432.365227329525
2005-05-03,4466.668380781512
2005-05-04,4497.167307203987
2005-05-05,4516.130754056754
2005-05-06,4544.876081494346
2005-05-09,4531.7494015379125
2005-05-10,4533.602905973784
2005-05-11,4552.652551919243
2005-05-12,4530.302164073197
2005-05-13,4512.018316466941
2005-05-16,4493.964543675016
2005-05-17,4490.825079690541
2005-05-18,4495.016436932572
2005-05-19,4516.460488749111
2005-05-20,4515.162780152238
2005-05-23,4523.43708937554
2005-05-24,4550.343320468264
2005-05-25,4510.832950816908
2005-05-26,4475.603099505881
2005-05-27,4476.748764835123
2005-05-30,4508.986435980023
2005-05-31,4477.356547364779
2005-06-01,4478.5289665291675
2005-06-02,4514.284850012016
2005-06-03,4533.182283046023
2005-06-06,4561.595712470914
2005-06-07,4572.287169672163
2005-06-08,4562.16477341551
2005-06-09,4556.731907385642
2005-06-10,4577.75229312317
2005-06-13,4544.70063869715
2005-06-14,4523.006566297283
2005-06-15,4563.060985273483
2005-06-16,4556.621237913151
2005-06-17,4588.082745003835
2005-06-20,4551.00859080548
2005-06-21,4557.451434422641
2005-06-22,4582.551487958449
2005-06-23,4618.026193459389
2005-06-24,4607.253337584855
2005-06-27,4565.809396021332
2005-06-28,4540.763309165945
2005-06-29,4538.829648228084
2005-06-30,4564.414838936528
2005-07-01,4544.615203730913
2005-07-04,4557.959861248528
2005-07-05,4557.505275901221
2005-07-06,4582.871577482498
2005-07-07,4523.421826632855
2005-07-08,4526.152918514504
2005-07-11,4601.579029015047
2005-07-12,4616.305452004616
2005-07-13,4595.565855215111
2005-07-14,4626.441819742901
2005-07-15,4633.051965145123
2005-07-18,4623.090076319666
2005-07-19,4707.967136676358
2005-07-20,4752.999715581391
2005-07-21,4856.246348553193
2005-07-22,4882.50554573378
2005-07-25,4842.525008705387
2005-07-26,4846.828797448877
2005-07-27,4871.156594128118
2005-07-28,4891.448155108848
2005-07-29,4916.882259438822
2005-08-01,4955.543481617956
2005-08-02,4995.014109223219
2005-08-03,4979.087085878234
2005-08-04,4963.897837646367
2005-08-05,4938.173741471322
2005-08-08,4970.810810897886
2005-08-09,4964.99746933399
2005-08-10,4957.030337250593
2005-08-11,4879.514043150019
2005-08-12,4868.594787860805
2005-08-15,4796.9454930874
2005-08-16,4865.171860899859
2005-08-17,4800.621494321834
2005-08-18,4785.506540206581
2005-08-19,4777.805726783474
2005-08-22,4823.906679891273
2005-08-23,4790.3078145895115
2005-08-24,4761.150850500234
2005-08-25,4768.529671033045
2005-08-26,4787.385756911844
2005-08-29,4728.74516039029
2005-08-30,4710.126207371634
2005-08-31,4717.534172305196
2005-09-01,4786.22432238621
2005-09-02,4803.554167742825
2005-09-05,4792.139923870301
2005-09-06,4763.006770142581
2005-09-07,4776.100149251284
2005-09-08,4791.120936357217
2005-09-09,4809.728379491497
2005-09-12,4857.0393371702485
2005-09-13,4807.292159208354
2005-09-14,4828.915963355226
2005-09-15,4830.754658851786
2005-09-16,4802.160915113896
2005-09-19,4772.582699696977
2005-09-20,4805.500716840475
2005-09-21,4787.468661545633
2005-09-22,4767.8545108642675
2005-09-23,4760.045562402957
2005-09-26,4791.34941105933
2005-09-27,4754.696448960999
2005-09-28,4738.490113126752
2005-09-29,4749.859241065271
2005-09-30,4763.600626708515
2005-10-03,4737.992225084608
2005-10-04,4783.151427349061
2005-10-05,4794.660947569454
2005-10-06,4752.620283680818
2005-10-07,4775.8583949893355
2005-10-10,4857.729613883795
2005-10-11,4869.0535412645595
2005-10-12,4808.1853381327755
2005-10-13,4804.093377902668
2005-10-14,4777.429517723129
2005-10-17,4735.910467885156
2005-10-18,4714.61170392965
2005-10-19,4568.2744164700025
2005-10-20,4588.660050036852
2005-10-21,4616.161961214587
2005-10-24,4581.679483999847
2005-10-25,4598.361293653647
2005-10-26,4600.394809947329
2005-10-27,4556.046293805186
2005-10-28,4528.300666191931
2005-10-31,4576.3857718153495
2005-11-01,4576.1178357445315
2005-11-02,4654.888968317961
2005-11-03,4649.032518073742
2005-11-04,4653.501229210443
2005-11-07,4634.966053972362
2005-11-08,4661.575678628788
2005-11-09,4666.146431496177
2005-11-10,4631.681029897968
2005-11-11,4657.446668816613
2005-11-14,4626.678731622987
2005-11-15,4602.890630733925
2005-11-16,4637.421922265167
2005-11-17,4665.900265463378
2005-11-18,4731.454828558644
2005-11-21,4710.441946873705
2005-11-22,4699.148718751109
2005-11-23,4747.639265546924
2005-11-24,4767.207864854203
2005-11-25,4735.606033145159
2005-11-28,4768.981486401883
2005-11-29,4757.281478541026
2005-11-30,4773.601454172588
2005-12-01,4791.2398608534
2005-12-02,4840.088754500933
2005-12-05,4849.078566933446
2005-12-06,4791.639016735954
2005-12-07,4803.037299150696
2005-12-08,4797.909694015901
2005-12-09,4835.317295189254
2005-12-12,4855.144712126398
2005-12-13,4869.822526511658
2005-12-14,4869.664009548202
2005-12-15,4872.996909418472
2005-12-16,4882.017862093061
2005-12-19,4907.248140797041
2005-12-20,4902.869444782369
2005-12-21,4905.671182137925
2005-12-22,4887.62686264643
2005-12-23,4913.451308699077
2005-12-26,4913.451308699077
2005-12-27,4927.445762738085
2005-12-28,4933.128805480854
2005-12-29,4955.58796142388
2005-12-30,4967.057887888156
2006-01-02,4967.057887888156
2006-01-03,5050.453179332903
2006-01-04,5108.724354148155
2006-01-05,5135.286940180875
2006-01-06,5187.449654414777
2006-01-09,5214.79301174121
2006-01-10,5220.336151737541
2006-01-11,5220.907764135224
2006-01-12,5205.297187915517
2006-01-13,5194.2748542947675
2006-01-16,5167.391798226851
2006-01-17,5121.306457937983
2006-01-18,5107.016577747009
2006-01-19,5134.829691607962
2006-01-20,5153.788417282059
2006-01-23,5127.959641461188
2006-01-24,5126.529465320618
2006-01-25,5162.076789709771
2006-01-26,5190.044906510275
2006-01-27,5240.350594898771
2006-01-30,5221.698139589532
2006-01-31,5246.437588773294
2006-02-01,5262.997848591086
2006-02-02,5260.968792143398
2006-02-03,5219.833079796031
2006-02-06,5274.275714648359
2006-02-07,5286.840839908028
2006-02-08,5230.897337730334
2006-02-09,5256.032951897863
2006-02-10,5240.702604172809
2006-02-13,5247.551460557464
2006-02-14,5281.361272475839
2006-02-15,5247.5023912102315
2006-02-16,5242.656982622578
2006-02-17,5239.616847365685
2006-02-20,5251.704238937084
2006-02-21,5271.40152174134
2006-02-22,5229.405068923717
2006-02-23,5267.033059730474
2006-02-24,5298.998567075896
2006-02-27,5363.469613984216
2006-02-28,5390.751286001444
2006-03-01,5402.25456193065
2006-03-02,5402.596715952534
2006-03-03,5399.092651120318
2006-03-06,5422.839493518976
2006-03-07,5359.126063006376
2006-03-08,5380.096451241421
2006-03-09,5394.295124241165
2006-03-10,5381.290589573527
2006-03-13,5421.828938245763
2006-03-14,5425.562783938913
2006-03-15,5432.060278942064
2006-03-16,5428.169663328625
2006-03-17,5428.644313189461
2006-03-20,5472.789369271019
2006-03-21,5406.134076180968
2006-03-22,5402.622418335285
2006-03-23,5406.107030554988
2006-03-24,5416.727812236687
2006-03-27,5441.669812778303
2006-03-28,5468.286396879915
2006-03-29,5459.621124800305
2006-03-30,5485.27030467256
2006-03-31,5517.0461072800335
2006-04-03,5551.006374224502
2006-04-04,5536.246080646179
2006-04-05,5570.203409292381
2006-04-06,5583.636434911134
2006-04-07,5601.877640391115
2006-04-10,5588.276572914533
2006-04-11,5575.784480437461
2006-04-12,5574.114479135473
2006-04-13,5588.526806658034
2006-04-14,5588.526806658034
2006-04-17,5624.246622479436
2006-04-18,5642.005574636178
2006-04-19,5724.90677278428
2006-04-20,5719.28932487497
2006-04-21,5764.2998403114925
2006-04-24,5786.090239233878
2006-04-25,5765.15273413173
2006-04-26,5791.988369440301
2006-04-27,5824.321519408313
2006-04-28,5874.110827363898
2006-05-01,5886.843425097688
2006-05-02,5949.263927897309
2006-05-03,6032.740462779722
2006-05-04,5987.192898266572
2006-05-05,5990.218028197572
2006-05-08,6069.236321794016
2006-05-09,6005.638298896847
2006-05-10,6035.730109776804
2006-05-11,5988.884331993214
2006-05-12,5977.329743228401
2006-05-15,5714.046719019196
2006-05-16,5699.9755600337685
2006-05-17,5817.490509663021
2006-05-18,5693.322531363744
2006-05-19,5643.751936490163
2006-05-22,5462.896617442724
2006-05-23,5535.792411123872
2006-05-24,5497.828884900438
2006-05-25,5451.554407146943
2006-05-26,5540.016834663439
2006-05-29,5526.664320649493
2006-05-30,5538.304759066833
2006-05-31,5398.1859076168075
2006-06-01,5378.821371378722
2006-06-02,5483.8757132251485
2006-06-05,5449.829178180126
2006-06-06,5398.976166613758
2006-06-07,5311.244738913997
2006-06-08,5137.935604901974
2006-06-09,5241.330836875139
2006-06-12,5240.421090941501
2006-06-13,5130.135696218266
2006-06-14,5127.886091290967
2006-06-15,5194.892170194281
2006-06-16,5359.258795020247
2006-06-19,5311.03945126383
2006-06-20,5228.633905681737
2006-06-21,5253.310561285264
2006-06-22,5303.587692149079
2006-06-23,5262.225771382451
2006-06-26,5301.213016261936
2006-06-27,5301.774159187115
2006-06-28,5270.239700554122
2006-06-29,5350.716787829373
2006-06-30,5530.617469305927
2006-07-03,5524.741943665103
2006-07-04,5573.578194231004
2006-07-05,5476.124107749259
2006-07-06,5538.114322181094
2006-07-07,5564.538404368987
2006-07-10,5550.757747108799
2006-07-11,5480.903138075168
2006-07-12,5486.636798101551
2006-07-13,5436.295343490764
2006-07-14,5335.0529940179285
2006-07-17,5198.098870290423
2006-07-18,5233.693735102559
2006-07-19,5254.3844344155395
2006-07-20,5368.123430199225
2006-07-21,5348.490522122391
2006-07-24,5342.207775356622
2006-07-25,5414.360699024035
2006-07-26,5425.840023524748
2006-07-27,5525.190266611226
2006-07-28,5489.920746861717
2006-07-31,5542.446439347813
2006-08-01,5523.859360303541
2006-08-02,5547.104031385428
2006-08-03,5567.822131059449
2006-08-04,5619.29026995317
2006-08-07,5625.018676722238
2006-08-08,5649.120880016175
2006-08-09,5653.40172646233
2006-08-10,5615.632052050096
2006-08-11,5606.744667548912
2006-08-14,5601.546640964267
2006-08-15,5583.191795178732
2006-08-16,5630.820891422708
2006-08-17,5674.426214069834
2006-08-18,5704.642472253291
2006-08-21,5672.529218719574
2006-08-22,5690.451880502256
2006-08-23,5679.044627455849
2006-08-24,5598.816952578754
2006-08-25,5622.533895268539
2006-08-28,5566.314360037171
2006-08-29,5654.699596520936
2006-08-30,5697.383386086101
2006-08-31,5734.293475135359
2006-09-01,5755.255873381322
2006-09-04,5843.271781365367
2006-09-05,5844.2959217750185
2006-09-06,5861.6915252435865
2006-09-07,5802.9188456258535
2006-09-08,5809.226438061244
2006-09-11,5736.970072024503
2006-09-12,5743.243307650508
2006-09-13,5790.138673643192
2006-09-14,5806.863651089368
2006-09-15,5800.275584127657
2006-09-18,5843.437408104573
2006-09-19,5818.520241276669
2006-09-20,5809.426465681277
2006-09-21,5842.9244758522045
2006-09-22,5784.582846788639
2006-09-25,5798.773166174936
2006-09-26,5796.181739908619
2006-09-27,5882.350520182081
2006-09-28,5907.71809954621
2006-09-29,5910.104368720497
2006-10-02,5999.385148818585
2006-10-03,5990.293081730772
2006-10-04,5998.161937606058
2006-10-05,6091.369216095946
2006-10-06,6097.476241005048
2006-10-09,6026.688827855826
2006-10-10,6099.313442903939
2006-10-11,6103.377254904048
2006-10-12,6103.3056160658725
2006-10-13,6169.1325383033245
2006-10-16,6180.649051408668
2006-10-17,6120.466018204645
2006-10-18,6153.18585247133
2006-10-19,6217.81851482783
2006-10-20,6267.062273778879
2006-10-23,6276.543585080581
2006-10-24,6279.110933327115
2006-10-25,6367.898929764152
2006-10-26,6455.971637104851
2006-10-27,6467.210773959636
2006-10-30,6366.1289854305505
2006-10-31,6401.083113954245
2006-11-01,6486.9142438607905
2006-11-02,6451.167109052511
2006-11-03,6419.13701280046
2006-11-06,6431.315144996975
2006-11-07,6507.74956746637
2006-11-08,6494.8136716164445
2006-11-09,6520.251661130576
2006-11-10,6546.202869911852
2006-11-13,6534.729240011817
2006-11-14,6588.713042674652
2006-11-15,6612.833502955896
2006-11-16,6675.683176834191
2006-11-17,6723.137004680421
2006-11-20,6627.320607294567
2006-11-21,6697.319166105829
2006-11-22,6796.691133070392
2006-11-23,6828.945041010448
2006-11-24,6764.345713955565
2006-11-27,6827.443763042236
2006-11-28,6696.559179549866
2006-11-29,6812.555677022144
2006-11-30,6857.897403041466
2006-12-01,6856.036631034133
2006-12-04,6893.974976807416
2006-12-05,7057.943791278392
2006-12-06,7020.90187648241
2006-12-07,7040.546410303745
2006-12-08,6926.962849621589
2006-12-11,6980.128499278731
2006-12-12,7007.750431833744
2006-12-13,6974.204557980912
2006-12-14,7055.6642320348465
2006-12-15,7099.006278567677
2006-12-18,7161.759985868637
2006-12-19,7017.481406165404
2006-12-20,7071.557694623021
2006-12-21,7063.568528825777
2006-12-22,7139.020085309219
2006-12-25,7139.020085309219
2006-12-26,7130.054609847253
2006-12-27,7189.714551386972
2006-12-28,7220.78884131527
2006-12-29,7287.094349106098
2007-01-01,7287.094349106098
2007-01-02,7306.501856853866
2007-01-03,7420.301150734729
2007-01-04,7359.938629086811
2007-01-05,7361.15191201211
2007-01-08,7263.208589014768
2007-01-09,7281.767826404848
2007-01-10,7150.900861226404
2007-01-11,7159.07451357113
2007-01-12,7256.866427666753
2007-01-15,7339.539984247731
2007-01-16,7362.315929508215
2007-01-17,7374.072267062455
2007-01-18,7436.859969094237
2007-01-19,7469.982430810224
2007-01-22,7640.337298946162
2007-01-23,7617.233910905889
2007-01-24,7661.6011429874825
2007-01-25,7540.664489117385
2007-01-26,7479.699645318163
2007-01-29,7572.574539032525
2007-01-30,7577.037117707266
2007-01-31,7572.7680378397345
2007-02-01,7705.492906423361
2007-02-02,7862.331618412175
2007-02-05,7880.397221820817
2007-02-06,7879.31213646309
2007-02-07,7919.130474854241
2007-02-08,7870.585439343563
2007-02-09,7878.647969422156
2007-02-12,7714.654999524004
2007-02-13,7641.175610103593
2007-02-14,7761.619860643234
2007-02-15,7952.124192880844
2007-02-16,7934.509360919963
2007-02-19,7930.388032350785
2007-02-20,7919.07653502215
2007-02-21,8067.13112062349
2007-02-22,8050.022549012892
2007-02-23,8100.443783308214
2007-02-26,8119.8236778419605
2007-02-27,7962.209544086416
2007-02-28,7617.251910121718
2007-03-01,7587.005659581596
2007-03-02,7568.260851463042
2007-03-05,7307.340577599288
2007-03-06,7484.131093830491
2007-03-07,7525.837728788316
2007-03-08,7671.91837830518
2007-03-09,7722.5898869920375
2007-03-12,7853.491058779428
2007-03-13,7759.016681444584
2007-03-14,7485.9624257874275
2007-03-15,7621.804696275227
2007-03-16,7591.340314260353
2007-03-19,7706.699727425857
2007-03-20,7710.054435758505
2007-03-21,7831.27747939468
2007-03-22,8026.626023172923
2007-03-23,7989.1240200808625
2007-03-26,7971.259626754234
2007-03-27,8071.25436573632
2007-03-28,7969.194207649671
2007-03-29,8040.857054746724
2007-03-30,8039.311863964451
2007-04-02,8045.291168283195
2007-04-03,8157.123706410587
2007-04-04,8309.40749286559
2007-04-05,8343.053836417797
2007-04-06,8343.053836417797
2007-04-09,8489.36277836633
2007-04-10,8536.761508985493
2007-04-11,8516.129715631025
2007-04-12,8384.91178204893
2007-04-13,8410.745525488659
2007-04-16,8529.017760295168
2007-04-17,8530.673489814795
2007-04-18,8508.85753071534
2007-04-19,8210.951583551336
2007-04-20,8405.799964105592
2007-04-23,8490.648327605672
2007-04-24,8445.077929804484
2007-04-25,8427.130786868742
2007-04-26,8528.858425051052
2007-04-27,8502.392457644735
2007-04-30,8385.543266794337
2007-05-01,8378.148903793346
2007-05-02,8501.204822996973
2007-05-03,8615.805194863993
2007-05-04,8761.840481669247
2007-05-07,8797.00051571655
2007-05-08,8673.489994581905
2007-05-09,8718.440957705605
2007-05-10,8726.27029856647
2007-05-11,8666.411037536778
2007-05-14,8830.543774939848
2007-05-15,8759.644124712928
2007-05-16,8801.370938035589
2007-05-17,8825.93065595401
2007-05-18,8811.138954149636
2007-05-21,8821.715701354016
2007-05-22,8854.798234435155
2007-05-23,8949.163747780593
2007-05-24,8870.320398901713
2007-05-25,8754.810473821322
2007-05-28,8812.478690027774
2007-05-29,8850.754208062384
2007-05-30,8784.451213619775
2007-05-31,8798.421686598129
2007-06-01,8875.19984772619
2007-06-04,8967.420370414431
2007-06-05,8938.159348739739
2007-06-06,8911.483323737442
2007-06-07,8847.597673588367
2007-06-08,8676.038105629481
2007-06-11,8799.673137192507
2007-06-12,8844.776899483895
2007-06-13,8804.840464202834
2007-06-14,8863.744826134955
2007-06-15,8887.740059452433
2007-06-18,9041.922625066063
2007-06-19,9051.10777575868
2007-06-20,9061.240536665015
2007-06-21,9089.705835759352
2007-06-22,9025.167777293142
2007-06-25,8954.019260555553
2007-06-26,8812.841086442384
2007-06-27,8748.333875798435
2007-06-28,8834.975634681612
2007-06-29,8885.048538757952
2007-07-02,8918.143823725088
2007-07-03,8978.069317655783
2007-07-04,8936.745996169735
2007-07-05,8926.94335636685
2007-07-06,8959.215954162866
2007-07-09,9134.265440993315
2007-07-10,9136.71786887051
2007-07-11,9063.677902382691
2007-07-12,9137.587857652872
2007-07-13,9214.51229271747
2007-07-16,9224.764862560678
2007-07-17,9213.158686854322
2007-07-18,9042.833484045734
2007-07-19,9127.917476622777
2007-07-20,9268.366287266366
2007-07-23,9239.393665219583
2007-07-24,9333.117510158205
2007-07-25,9211.100610413374
2007-07-26,9042.298832770035
2007-07-27,8825.65450307825
2007-07-30,8926.27762557116
2007-07-31,8974.116431124612
2007-08-01,8643.048042489554
2007-08-02,8665.10827672124
2007-08-03,8679.885579567308
2007-08-06,8366.439731888495
2007-08-07,8341.61463925012
2007-08-08,8741.894063219741
2007-08-09,8706.992326376521
2007-08-10,8511.975061743377
2007-08-13,8612.193961690553
2007-08-14,8616.049391530054
2007-08-15,8278.044645316622
2007-08-16,7918.839965174586
2007-08-17,7892.54157728454
2007-08-20,8414.675370934612
2007-08-21,8127.306808984874
2007-08-22,8447.415041621573
2007-08-23,8597.058492867654
2007-08-24,8609.503486623926
2007-08-27,8697.890930476295
2007-08-28,8527.194740154544
2007-08-29,8513.904371749242
2007-08-30,8472.399453381153
2007-08-31,8663.120458447529
2007-09-03,8619.469484635516
2007-09-04,8563.516161910755
2007-09-05,8730.744810248787
2007-09-06,8811.252644903047
2007-09-07,8867.488284756138
2007-09-10,8752.509689469995
2007-09-11,8931.402026726382
2007-09-12,8991.693317222298
2007-09-13,9012.661755338982
2007-09-14,9073.227932092226
2007-09-17,8877.545702361369
2007-09-18,8863.3854311539
2007-09-19,9255.76592846898
2007-09-20,9166.743142033853
2007-09-21,9107.626242915996
2007-09-24,9396.005103581963
2007-09-25,9333.129342696768
2007-09-26,9437.015490508376
2007-09-27,9664.758742107842
2007-09-28,9680.193443902332
2007-10-01,9855.898380084338
2007-10-02,9909.442245835095
2007-10-03,9844.257514855452
2007-10-04,9938.524074589417
2007-10-05,10077.442558804994
2007-10-08,10073.860554057803
2007-10-09,10206.014839825339
2007-10-10,10094.631335912034
2007-10-11,10297.033766322676
2007-10-12,10220.250304304616
2007-10-15,10222.82782679312
2007-10-16,10047.694456395602
2007-10-17,10163.226854514742
2007-10-18,10104.178197230249
2007-10-19,9900.66914555762
2007-10-22,9610.745705796093
2007-10-23,9772.050568279974
2007-10-24,9657.563054090795
2007-10-25,9846.029927660795
2007-10-26,10029.333293351165
2007-10-29,10161.485926305788
2007-10-30,10090.945931287915
2007-10-31,10120.014915184267
2007-11-01,10102.485293460371
2007-11-02,9856.3486425118
2007-11-05,9752.20603482889
2007-11-06,9820.503189637477
2007-11-07,9844.699577122336
2007-11-08,9845.725921948975
2007-11-09,9630.480385852195
2007-11-12,9325.533055257865
2007-11-13,9265.30849777316
2007-11-14,9379.59844204579
2007-11-15,9208.444073897917
2007-11-16,9119.993688846605
2007-11-19,9082.03839273452
2007-11-20,9165.004366618812
2007-11-21,8867.366059744563
2007-11-22,8815.646106499473
2007-11-23,8888.536541656174
2007-11-26,9145.947394657158
2007-11-27,9013.637540243313
2007-11-28,8990.85029594517
2007-11-29,9236.12439896049
2007-11-30,9344.348043412188
2007-12-03,9263.11424855112
2007-12-04,9345.09847847706
2007-12-05,9446.37026780942
2007-12-06,9396.072072476927
2007-12-07,9478.830145772621
2007-12-10,9482.406188752795
2007-12-11,9589.43961084821
2007-12-12,9502.233871729724
2007-12-13,9324.456079684123
2007-12-14,9233.246862804393
2007-12-17,8843.988508825147
2007-12-18,8935.357333344939
2007-12-19,8860.316021558867
2007-12-20,8856.98165699379
2007-12-21,9037.583812473214
2007-12-24,9148.534737009662
2007-12-25,9148.534737009662
2007-12-26,9235.053573973315
2007-12-27,9243.95343900646
2007-12-28,9186.674629828363
2007-12-31,9353.201732513302
2008-01-01,9353.201732513302
2008-01-02,9308.151494068397
2008-01-03,9137.56540678695
2008-01-04,9247.517360647478
2008-01-07,9000.28346077476
2008-01-08,8975.807232550102
2008-01-09,9010.203875321085
2008-01-10,8948.6573876078
2008-01-11,8904.476769925892
2008-01-14,8737.237773996441
2008-01-15,8551.627539043677
2008-01-16,8268.755877466336
2008-01-17,8491.58781009784
2008-01-18,8393.344046390926
2008-01-21,7812.158848851607
2008-01-22,7767.018926495274
2008-01-23,8075.959824434433
2008-01-24,8294.0449090416
2008-01-25,8634.425320589515
2008-01-28,8322.561641105485
2008-01-29,8319.405263530165
2008-01-30,8204.781261642303
2008-01-31,8179.377983794325
2008-02-01,8319.35189805765
2008-02-04,8513.648269066462
2008-02-05,8382.616448152054
2008-02-06,8092.519054026008
2008-02-07,8082.524411770075
2008-02-08,8077.963650331588
2008-02-11,7883.991503120773
2008-02-12,8076.403347310613
2008-02-13,8110.497164515278
2008-02-14,8390.0086921555
2008-02-15,8546.698321450222
2008-02-18,8532.144867068178
2008-02-19,8561.817296816685
2008-02-20,8379.01917312982
2008-02-21,8464.60116249604
2008-02-22,8498.477446974957
2008-02-25,8555.310891560672
2008-02-26,8593.128727253437
2008-02-27,8685.456142129313
2008-02-28,8632.530054101355
2008-02-29,8507.925343159464
2008-03-03,8247.734000133649
2008-03-04,8262.158010069932
2008-03-05,8217.611514093647
2008-03-06,8244.02472951176
2008-03-07,8095.787700823436
2008-03-10,8040.5319523404305
2008-03-11,8129.621697448069
2008-03-12,8298.558840065043
2008-03-13,8018.767725590723
2008-03-14,8103.462815711773
2008-03-17,7990.566508148108
2008-03-18,8167.953529194666
2008-03-19,8144.606363717887
2008-03-20,8067.842590348945
2008-03-21,8067.842590348945
2008-03-24,8365.269129423834
2008-03-25,8616.290570636726
2008-03-26,8634.410475561554
2008-03-27,8708.57805288721
2008-03-28,8705.44289627694
2008-03-31,8657.991212281524
2008-04-01,8772.391581114976
2008-04-02,8980.602959929025
2008-04-03,9056.738126209428
2008-04-04,9049.92227409446
2008-04-07,9129.672595002541
2008-04-08,8967.671210620543
2008-04-09,8863.094237540325
2008-04-10,8934.208127166585
2008-04-11,9132.178661943462
2008-04-14,8876.90324386079
2008-04-15,8923.39999842511
2008-04-16,9044.264274284793
2008-04-17,9163.867072244706
2008-04-18,9108.05155657346
2008-04-21,9295.696737953935
2008-04-22,9353.354031679599
2008-04-23,9349.959511431844
2008-04-24,9229.044765530827
2008-04-25,9220.645756558011
2008-04-28,9262.808569052278
2008-04-29,9232.893470914758
2008-04-30,9217.620787784153
2008-05-01,9195.946611488385
2008-05-02,9421.741662060715
2008-05-05,9477.495736112822
2008-05-06,9470.301367379723
2008-05-07,9370.223766487541
2008-05-08,9167.582334117196
2008-05-09,9176.733122171521
2008-05-12,9232.492414540402
2008-05-13,9256.272857900014
2008-05-14,9184.111034839838
2008-05-15,9216.416786253929
2008-05-16,9370.908749985092
2008-05-19,9364.416598070791
2008-05-20,9281.94075767403
2008-05-21,9341.874370789561
2008-05-22,9243.610957940966
2008-05-23,9111.919232936763
2008-05-26,9048.599995601335
2008-05-27,9074.554609645817
2008-05-28,9119.509120157663
2008-05-29,9188.005332280947
2008-05-30,9281.8224490622
2008-06-02,9260.900015446463
2008-06-03,9152.268507395356
2008-06-04,9082.312674802957
2008-06-05,9081.464270574661
2008-06-06,9116.584760516023
2008-06-09,8931.377124375422
2008-06-10,8722.433920886257
2008-06-11,8760.925480232308
2008-06-12,8670.146486469996
2008-06-13,8544.66757053021
2008-06-16,8756.584125219668
2008-06-17,8779.665826813314
2008-06-18,8798.753069131355
2008-06-19,8659.647450804418
2008-06-20,8730.341838942379
2008-06-23,8641.037137258681
2008-06-24,8602.727101665969
2008-06-25,8666.486642747654
2008-06-26,8677.468912527089
2008-06-27,8607.427181610336
2008-06-30,8582.81413512616
2008-07-01,8444.623746234996
2008-07-02,8470.462098278189
2008-07-03,8374.34674701273
2008-07-04,8397.835185605769
2008-07-07,8483.638108420855
2008-07-08,8338.962382194888
2008-07-09,8474.325736665527
2008-07-10,8429.849970327834
2008-07-11,8530.939220320006
2008-07-14,8510.58204604244
2008-07-15,8344.728275819916
2008-07-16,8345.635550640773
2008-07-17,8453.602558635332
2008-07-18,8371.004620629099
2008-07-21,8586.987752172521
2008-07-22,8494.929952172932
2008-07-23,8694.88122029401
2008-07-24,8709.645302042281
2008-07-25,8547.097174307308
2008-07-28,8514.83981856599
2008-07-29,8402.461664924413
2008-07-30,8511.15363653162
2008-07-31,8528.313420140228
2008-08-01,8441.602454141414
2008-08-04,8358.046624098648
2008-08-05,8288.63966152058
2008-08-06,8361.303333026988
2008-08-07,8171.9111570459045
2008-08-08,8026.472748462173
2008-08-11,8032.822007778712
2008-08-12,7995.595609531268
2008-08-13,8026.4563133569045
2008-08-14,8029.129148888721
2008-08-15,7917.969015421435
2008-08-18,7890.759916906456
2008-08-19,7757.149442448886
2008-08-20,7866.290307719063
2008-08-21,7787.389845197525
2008-08-22,7818.48940286338
2008-08-25,7839.65887931706
2008-08-26,7694.691724522332
2008-08-27,7714.986061738063
2008-08-28,7678.645543572258
2008-08-29,7850.75395295206
2008-09-01,7715.838449478715
2008-09-02,7824.9058506536
2008-09-03,7613.146566656534
2008-09-04,7393.613582446312
2008-09-05,7217.598418425517
2008-09-08,7588.434697845924
2008-09-09,7501.891832378957
2008-09-10,7373.965019051965
2008-09-11,7057.8976346496
2008-09-12,7222.95812541257
2008-09-15,6973.324118975828
2008-09-16,6891.014050708393
2008-09-17,6817.203727855245
2008-09-18,6815.142717083826
2008-09-19,7263.246132806641
