Date,PORTUGAL
2005-08-01,183.04714177757182
2005-08-02,183.81515674866503
2005-08-03,187.2861424993465
2005-08-04,188.32946474845417
2005-08-05,188.68811314089064
2005-08-08,188.67177267895713
2005-08-09,187.98513147220586
2005-08-10,189.09875676012098
2005-08-11,190.12319356884365
2005-08-12,190.1524955977634
2005-08-15,190.04627935812297
2005-08-16,189.6091428967547
2005-08-17,188.80905211285634
2005-08-18,185.51367850023334
2005-08-19,186.6398098311722
2005-08-22,188.60951251181228
2005-08-23,187.78170165373947
2005-08-24,187.1455189055039
2005-08-25,186.49093133165664
2005-08-26,186.64299813540677
2005-08-29,185.44096979295063
2005-08-30,185.25496242134878
2005-08-31,189.11909923459604
2005-09-01,192.14763643753557
2005-09-02,192.77322386921497
2005-09-05,194.16038033194738
2005-09-06,194.51688856504225
2005-09-07,193.49110966282288
2005-09-08,192.86761526791548
2005-09-09,193.22849134798497
2005-09-12,189.40779447319
2005-09-13,189.81895136037735
2005-09-14,190.41539156913018
2005-09-15,190.36931374548067
2005-09-16,189.64793828242577
2005-09-19,188.49779357461435
2005-09-20,190.0471300689704
2005-09-21,190.28776813462602
2005-09-22,188.30082862880488
2005-09-23,188.38015159782796
2005-09-26,188.58795936274188
2005-09-27,188.28228078108086
2005-09-28,188.36996188380377
2005-09-29,189.3577576589014
2005-09-30,190.7466764073374
2005-10-03,187.6554024867243
2005-10-04,188.23070841469098
2005-10-05,190.60268853513017
2005-10-06,193.4668756897081
2005-10-07,191.47656973530908
2005-10-10,190.6881457811431
2005-10-11,190.1677518826529
2005-10-12,189.961700636734
2005-10-13,186.81397193708176
2005-10-14,190.31020643776066
2005-10-17,189.14630615694205
2005-10-18,186.8484528926666
2005-10-19,185.27422138945175
2005-10-20,185.66280167570363
2005-10-21,185.83327604405207
2005-10-24,186.34636374705536
2005-10-25,188.73398452715332
2005-10-26,187.2096968045874
2005-10-27,185.37733007062477
2005-10-28,184.1000880600308
2005-10-31,184.1946182382393
2005-11-01,185.00516320080595
2005-11-02,186.48584805780072
2005-11-03,185.44815913289005
2005-11-04,182.5022303483665
2005-11-07,183.14802883941118
2005-11-08,183.20185039128756
2005-11-09,183.8779463048994
2005-11-10,183.47589431072984
2005-11-11,184.72866135346314
2005-11-14,184.39319336095664
2005-11-15,183.59540492198508
2005-11-16,183.69795563681174
2005-11-17,184.6362409746883
2005-11-18,184.77080116520122
2005-11-21,185.26246619876804
2005-11-22,184.63142979626315
2005-11-23,186.75374661093338
2005-11-24,188.08214548271962
2005-11-25,187.79700897874233
2005-11-28,188.61219653027672
2005-11-29,188.6255708613848
2005-11-30,187.396768596732
2005-12-01,186.9783492447709
2005-12-02,186.68272631035808
2005-12-05,188.4033399651914
2005-12-06,190.35094764468707
2005-12-07,190.46632781457325
2005-12-08,191.8842877896005
2005-12-09,191.8934797460943
2005-12-12,193.8967324505701
2005-12-13,193.08402660504586
2005-12-14,195.41479372945676
2005-12-15,196.3973214139327
2005-12-16,196.78975271882757
2005-12-19,196.30393967268878
2005-12-20,193.77065098484096
2005-12-21,197.48175470277044
2005-12-22,199.06554750888992
2005-12-23,201.06145210441346
2005-12-26,201.06145210441346
2005-12-27,200.73170552026141
2005-12-28,201.3496371904529
2005-12-29,200.96991327232803
2005-12-30,200.34520150091882
2006-01-02,199.60428246369952
2006-01-03,205.13523441313592
2006-01-04,208.48546226597222
2006-01-05,208.8675228967695
2006-01-06,210.33047780408364
2006-01-09,212.0109135397609
2006-01-10,210.8236968355844
2006-01-11,213.53544270638312
2006-01-12,210.4661577512302
2006-01-13,211.5458506381828
2006-01-16,212.71947276049514
2006-01-17,210.69093094519226
2006-01-18,209.79778574219384
2006-01-19,209.49464071880854
2006-01-20,208.24508393267104
2006-01-23,211.43060317255046
2006-01-24,210.45566074109945
2006-01-25,210.71905891272505
2006-01-26,210.82511704774743
2006-01-27,208.38081518360113
2006-01-30,207.47918427986045
2006-01-31,208.55676433160977
2006-02-01,209.9961683367464
2006-02-02,207.4351173914423
2006-02-03,206.56919215831425
2006-02-06,207.21860114975487
2006-02-07,217.25325930531554
2006-02-08,218.31436428661652
2006-02-09,217.86787488252813
2006-02-10,217.8543614737812
2006-02-13,218.22144217374282
2006-02-14,218.43832623466997
2006-02-15,219.8398318547116
2006-02-16,220.34541229039658
2006-02-17,221.29774421090264
2006-02-20,221.56193332830023
2006-02-21,221.90649402324567
2006-02-22,222.3609033790644
2006-02-23,223.58179546109
2006-02-24,223.525794879373
2006-02-27,223.99567407439187
2006-02-28,222.70673692841638
2006-03-01,224.18813704340468
2006-03-02,224.3849963110988
2006-03-03,224.80738080614898
2006-03-06,227.94159486139876
2006-03-07,224.70695790239094
2006-03-08,225.15444157045027
2006-03-09,225.8973158057749
2006-03-10,226.37830379257588
2006-03-13,230.6594477078944
2006-03-14,234.24828316231225
2006-03-15,239.2246944062978
2006-03-16,240.10718520853644
2006-03-17,240.1512258406337
2006-03-20,240.44094797262557
2006-03-21,239.1721211138301
2006-03-22,239.95688808306463
2006-03-23,237.7127346172949
2006-03-24,239.12903096668865
2006-03-27,239.08515573364642
2006-03-28,239.28773527986243
2006-03-29,239.86168341226326
2006-03-30,244.5772960382941
2006-03-31,242.92221271427078
2006-04-03,244.10511342216012
2006-04-04,246.67623250297763
2006-04-05,248.2937848415019
2006-04-06,246.83511159119334
2006-04-07,245.80238978992918
2006-04-10,245.4872003810688
2006-04-11,244.78215077071187
2006-04-12,243.8991259001597
2006-04-13,244.20943460628786
2006-04-14,244.20943460628786
2006-04-17,248.088179814081
2006-04-18,247.58081124080582
2006-04-19,249.94708098900375
2006-04-20,248.53668408389456
2006-04-21,249.12169109961647
2006-04-24,250.21762353136933
2006-04-25,249.77591605221212
2006-04-26,250.36492113060694
2006-04-27,251.03961844608156
2006-04-28,251.13089607839456
2006-05-01,251.56950042989888
2006-05-02,252.02253566986502
2006-05-03,250.70958908951584
2006-05-04,252.94135572293703
2006-05-05,252.81869585111733
2006-05-08,253.21613111916
2006-05-09,253.2371640460229
2006-05-10,253.45767607987017
2006-05-11,253.80732107525674
2006-05-12,253.09011580415824
2006-05-15,250.53152268192267
2006-05-16,249.68924467311277
2006-05-17,244.86302454048794
2006-05-18,242.95246148810915
2006-05-19,239.12593363566944
2006-05-22,239.59655268241758
2006-05-23,241.31571952142244
2006-05-24,239.93443689972975
2006-05-25,240.97374349117146
2006-05-26,243.31771056324908
2006-05-29,243.73464485659156
2006-05-30,243.08928495238797
2006-05-31,241.54883333599253
2006-06-01,240.77906702917417
2006-06-02,247.3216606563202
2006-06-05,247.29979959443645
2006-06-06,244.42875147048343
2006-06-07,246.3023743694888
2006-06-08,239.73233737588407
2006-06-09,241.08527022314513
2006-06-12,238.32450818173163
2006-06-13,233.58554825720654
2006-06-14,233.1327369460213
2006-06-15,235.91149000048313
2006-06-16,235.90020156129012
2006-06-19,235.22306715284324
2006-06-20,235.08368719046845
2006-06-21,238.32226358755602
2006-06-22,238.27769232893877
2006-06-23,237.63744309069284
2006-06-26,237.42681723885434
2006-06-27,238.41851605581988
2006-06-28,237.04083310628508
2006-06-29,238.13967846041794
2006-06-30,244.0817419305788
2006-07-03,244.95717685599962
2006-07-04,244.2815171978878
2006-07-05,241.75238692392392
2006-07-06,243.14645381369678
2006-07-07,244.83038848392195
2006-07-10,243.75640356131905
2006-07-11,243.4253504139281
2006-07-12,241.82127845394763
2006-07-13,241.2533955979363
2006-07-14,238.8963378395228
2006-07-17,236.17287872086976
2006-07-18,235.131629149671
2006-07-19,239.07815736594986
2006-07-20,240.61486700985836
2006-07-21,241.13001121307497
2006-07-24,240.83321724799364
2006-07-25,242.4561077901878
2006-07-26,243.05304938246033
2006-07-27,246.29568803945136
2006-07-28,247.7105754016572
2006-07-31,247.44538109704632
2006-08-01,247.12360996089882
2006-08-02,249.48602347019903
2006-08-03,249.84337046169188
2006-08-04,252.07126434197787
2006-08-07,251.19722634125512
2006-08-08,251.68709130923833
2006-08-09,253.7933834386594
2006-08-10,250.85157516137951
2006-08-11,250.65712483326664
2006-08-14,251.16926868605373
2006-08-15,251.76093227940885
2006-08-16,254.7672440062012
2006-08-17,254.343798213079
2006-08-18,254.26764519458877
2006-08-21,255.18383662591967
2006-08-22,254.13163521436107
2006-08-23,253.74678698731535
2006-08-24,253.6149915513723
2006-08-25,252.2640704710767
2006-08-28,255.4365170897432
2006-08-29,253.8106836484566
2006-08-30,255.8220017129636
2006-08-31,254.9155498584633
2006-09-01,255.51789782983988
2006-09-04,257.8752786099702
2006-09-05,256.3458325505898
2006-09-06,255.4499093297108
2006-09-07,253.16255416449542
2006-09-08,253.01495158840984
2006-09-11,252.2346639363569
2006-09-12,253.00806114257435
2006-09-13,253.89336204530568
2006-09-14,254.64821909125195
2006-09-15,253.741363822456
2006-09-18,254.1728292431327
2006-09-19,254.89703615226566
2006-09-20,255.77726616422734
2006-09-21,256.82077378346355
2006-09-22,258.4294125270252
2006-09-25,256.4536453225264
2006-09-26,255.77715035715153
2006-09-27,260.5167308760459
2006-09-28,261.45663536549097
2006-09-29,261.5735032502778
2006-10-02,264.8947826757942
2006-10-03,263.72734492138187
2006-10-04,264.68739132301334
2006-10-05,263.84261910683557
2006-10-06,261.8837026090663
2006-10-09,262.8336609561452
2006-10-10,261.8700012154637
2006-10-11,261.7983777836175
2006-10-12,262.0587285103716
2006-10-13,261.369517066455
2006-10-16,261.2150109149656
2006-10-17,261.36786451302265
2006-10-18,261.5760039201035
2006-10-19,262.9223316109712
2006-10-20,263.6136526039707
2006-10-23,263.3531298076858
2006-10-24,262.44322806144936
2006-10-25,265.76210202973414
2006-10-26,267.48368654639455
2006-10-27,268.78340711855736
2006-10-30,267.914765843088
2006-10-31,268.2078131655423
2006-11-01,268.26760066509456
2006-11-02,268.2257400225813
2006-11-03,266.9121223248572
2006-11-06,269.5257989171339
2006-11-07,271.55837708377555
2006-11-08,270.54184780699995
2006-11-09,272.04213970357347
2006-11-10,273.28594036442297
2006-11-13,272.22306335165064
2006-11-14,271.53013475190915
2006-11-15,272.6060328570614
2006-11-16,272.2325475159171
2006-11-17,272.1519293725791
2006-11-20,271.225523155273
2006-11-21,272.62510598460364
2006-11-22,274.21001201065553
2006-11-23,274.6635546404842
2006-11-24,277.44872630041544
2006-11-27,278.54519372220545
2006-11-28,278.27915738405164
2006-11-29,278.94876098136257
2006-11-30,282.1279319643044
2006-12-01,282.9867729285997
2006-12-04,283.62189444828954
2006-12-05,284.7555604321123
2006-12-06,287.83773952704206
2006-12-07,287.0303440736602
2006-12-08,288.07782778880977
2006-12-11,286.03955528672515
2006-12-12,287.2766732966023
2006-12-13,288.29047605329623
2006-12-14,288.73157607610096
2006-12-15,290.3367550072771
2006-12-18,290.71032136085887
2006-12-19,293.37685493792736
2006-12-20,292.17204492126086
2006-12-21,292.7677662877234
2006-12-22,291.30881546919585
2006-12-25,291.30881546919585
2006-12-26,290.85487371729596
2006-12-27,291.1448441665348
2006-12-28,292.70747691505113
2006-12-29,295.2476776615425
2007-01-01,295.2476776615425
2007-01-02,298.1431283081119
2007-01-03,296.30302342239276
2007-01-04,295.3277881622378
2007-01-05,292.46387461565024
2007-01-08,294.35979774022104
2007-01-09,295.37189686978854
2007-01-10,295.1267845714618
2007-01-11,296.13410388316885
2007-01-12,297.9970534369452
2007-01-15,297.9168763211629
2007-01-16,298.40359516631696
2007-01-17,300.3868156153502
2007-01-18,300.62088477080334
2007-01-19,298.91558656301186
2007-01-22,297.77775538351284
2007-01-23,299.28025112818665
2007-01-24,298.5315379272612
2007-01-25,298.70803438959837
2007-01-26,297.21325060258414
2007-01-29,299.0111308129273
2007-01-30,300.5669557300486
2007-01-31,299.6215397444354
2007-02-01,301.936615637835
2007-02-02,300.75695203921197
2007-02-05,300.2923992936788
2007-02-06,302.05811849061035
2007-02-07,305.6135795102146
2007-02-08,307.0595689771367
2007-02-09,308.0600563805181
2007-02-12,305.6755254905805
2007-02-13,305.97337086089306
2007-02-14,309.9836072104509
2007-02-15,312.2356663652404
2007-02-16,316.40304895191406
2007-02-19,319.1740672814592
2007-02-20,320.0355393711171
2007-02-21,316.68418312230494
2007-02-22,317.74393344220925
2007-02-23,316.1789117205804
2007-02-26,315.6261024792558
2007-02-27,311.85088371032793
2007-02-28,307.4992106611103
2007-03-01,306.5080715735256
2007-03-02,304.2555216759081
2007-03-05,299.0264522636204
2007-03-06,301.7354170009683
2007-03-07,300.9046300477842
2007-03-08,303.3879656263496
2007-03-09,303.1654854275964
2007-03-12,307.0175207816465
2007-03-13,304.8549400049243
2007-03-14,300.09352820070194
2007-03-15,302.8082844281535
2007-03-16,301.81335835517496
2007-03-19,305.3552640789892
2007-03-20,304.74441219160315
2007-03-21,306.12434527416957
2007-03-22,309.9595760704998
2007-03-23,311.3705352057767
2007-03-26,313.33324928998
2007-03-27,312.01756882274896
2007-03-28,309.31848655336944
2007-03-29,309.9300937799784
2007-03-30,308.743042980229
2007-04-02,312.9562920443076
2007-04-03,315.13076630683344
2007-04-04,315.8757938885076
2007-04-05,317.3053161294018
2007-04-06,317.3053161294018
2007-04-09,315.65225378957683
2007-04-10,318.49665536846254
2007-04-11,318.23798542621375
2007-04-12,318.1693655081417
2007-04-13,320.0818158527956
2007-04-16,324.8300008888401
2007-04-17,325.0424637444487
2007-04-18,326.14148884411804
2007-04-19,327.40387367614846
2007-04-20,330.11662740676775
2007-04-23,327.77195717340265
2007-04-24,327.5879763571714
2007-04-25,332.66768839542254
2007-04-26,332.22168614896276
2007-04-27,334.5148447134242
2007-04-30,334.8818260429439
2007-05-01,333.6303900196289
2007-05-02,333.251142681614
2007-05-03,332.12033803046535
2007-05-04,334.95630416979174
2007-05-07,336.9881551370841
2007-05-08,333.43507812639587
2007-05-09,334.9008121272693
2007-05-10,332.4145000977283
2007-05-11,331.35661258714487
2007-05-14,334.1349355092968
2007-05-15,336.3682209300629
2007-05-16,336.12578173033353
2007-05-17,337.8410629597891
2007-05-18,339.7466137779652
2007-05-21,339.07633657912936
2007-05-22,342.9231165373262
2007-05-23,347.88518532699146
2007-05-24,348.09982315416755
2007-05-25,348.486935789316
2007-05-28,351.21703964833256
2007-05-29,354.26572414907173
2007-05-30,352.3108418323297
2007-05-31,358.5413593051784
2007-06-01,355.8348396950345
2007-06-04,354.36264093059975
2007-06-05,351.33651629625774
2007-06-06,346.4244304705937
2007-06-07,343.00264510697684
2007-06-08,340.99135869501174
2007-06-11,344.4807379299622
2007-06-12,345.1296708676771
2007-06-13,346.0421701953452
2007-06-14,350.1891355375894
2007-06-15,353.31327050787525
2007-06-18,354.2422831269155
2007-06-19,354.79037923454837
2007-06-20,359.9804241733915
2007-06-21,357.8310506421996
2007-06-22,358.09571245943033
2007-06-25,361.36065380989567
2007-06-26,363.43899945733057
2007-06-27,358.3810251574107
2007-06-28,361.8191238863455
2007-06-29,363.2071974993444
2007-07-02,366.5789953691487
2007-07-03,365.2274238273647
2007-07-04,368.9785254207853
2007-07-05,365.4306368689895
2007-07-06,367.2093083256335
2007-07-09,366.7557602664701
2007-07-10,368.86078472156066
2007-07-11,367.98936468749883
2007-07-12,369.55007833726603
2007-07-13,371.3835498206493
2007-07-16,374.62944645122013
2007-07-17,376.13698688419316
2007-07-18,374.9164234993087
2007-07-19,375.1494494874362
2007-07-20,375.8433672452485
2007-07-23,375.11355529049047
2007-07-24,369.66997856040194
2007-07-25,367.4499737907517
2007-07-26,361.35612942496664
2007-07-27,358.02125131959485
2007-07-30,361.77991025932886
2007-07-31,365.0116629006333
2007-08-01,358.45313102729483
2007-08-02,359.8752517105969
2007-08-03,362.4569094714659
2007-08-06,361.09891751201957
2007-08-07,360.67582569524313
2007-08-08,368.7745533862049
2007-08-09,361.6072992836867
2007-08-10,351.8002271798485
2007-08-13,350.72388703910246
2007-08-14,345.51434720868804
2007-08-15,341.37132213445767
2007-08-16,328.0155783560719
2007-08-17,334.5351664014996
2007-08-20,337.18783576814207
2007-08-21,336.63314995772595
2007-08-22,341.6622884011701
2007-08-23,344.5351244358773
2007-08-24,346.81362918417005
2007-08-27,347.8397308475877
2007-08-28,343.8893498745299
2007-08-29,343.16508426941857
2007-08-30,340.75075937491425
2007-08-31,344.8159527754824
2007-09-03,346.2066790209914
2007-09-04,346.05480718943807
2007-09-05,346.5750499222079
2007-09-06,346.5369631652013
2007-09-07,339.9659978372142
2007-09-10,336.2662811323713
2007-09-11,338.67743978493445
2007-09-12,339.6456552329034
2007-09-13,338.48683841895934
2007-09-14,336.02113735560454
2007-09-17,330.7595445827474
2007-09-18,330.50572923143596
2007-09-19,340.47086132866895
2007-09-20,339.9297451864708
2007-09-21,341.13187342290115
2007-09-24,338.10829056471033
2007-09-25,330.38602318015757
2007-09-26,331.20959797986603
2007-09-27,337.4883368864447
2007-09-28,340.8175552509759
2007-10-01,343.61292466957786
2007-10-02,348.08683476308255
2007-10-03,353.83266355783127
2007-10-04,352.52189871681946
2007-10-05,354.91919917687255
2007-10-08,352.4367356733939
2007-10-09,354.6358016681457
2007-10-10,355.5695038941409
2007-10-11,361.5598775235532
2007-10-12,360.560768893116
2007-10-15,360.1112775339526
2007-10-16,355.81345288146593
2007-10-17,359.7947478892478
2007-10-18,363.92361348653765
2007-10-19,361.5974880717952
2007-10-22,355.8793390487721
2007-10-23,362.12503102658764
2007-10-24,358.78363941484173
2007-10-25,363.343501889133
2007-10-26,371.44596781806825
2007-10-29,375.110728433334
2007-10-30,376.4852164870273
2007-10-31,378.11148469853686
2007-11-01,374.8310225474832
2007-11-02,373.0235078896671
2007-11-05,371.02029125548046
2007-11-06,379.59491429542277
2007-11-07,381.607895270794
2007-11-08,384.1131018013167
2007-11-09,384.60828189017104
2007-11-12,382.926970729824
2007-11-13,382.0289992037282
2007-11-14,384.6829511656652
2007-11-15,380.6736539281165
2007-11-16,379.76011546405766
2007-11-19,374.626151202819
2007-11-20,377.45232947833506
2007-11-21,375.10630353352616
2007-11-22,381.20522507021195
2007-11-23,384.83597286301693
2007-11-26,382.5984063206206
2007-11-27,379.5630795428871
2007-11-28,381.9144767028107
2007-11-29,380.9998417675579
2007-11-30,379.4013816382021
2007-12-03,381.02325043925146
2007-12-04,381.9224109224852
2007-12-05,378.85049488987
2007-12-06,376.90959133257303
2007-12-07,377.62357110671576
2007-12-10,377.0828834051656
2007-12-11,378.61765216827047
2007-12-12,375.2599258167529
2007-12-13,366.4491354104023
2007-12-14,367.7903292320491
2007-12-17,367.1093451696712
2007-12-18,367.520062288606
2007-12-19,364.5357284762461
2007-12-20,360.50641625450925
2007-12-21,362.9651020652512
2007-12-24,365.5425684099636
2007-12-25,365.5425684099636
2007-12-26,368.0550628920399
2007-12-27,365.2608903290005
2007-12-28,367.770901323312
2007-12-31,366.1012120486788
2008-01-01,366.1012120486788
2008-01-02,365.203004379706
2008-01-03,362.71824473315934
2008-01-04,361.9655204470961
2008-01-07,363.70713785524845
2008-01-08,366.6001058688159
2008-01-09,360.87861219608106
2008-01-10,359.9520674711608
2008-01-11,356.63671121218465
2008-01-14,358.2941176949409
2008-01-15,352.86339101976796
2008-01-16,339.2374580183111
2008-01-17,338.8105964871064
2008-01-18,336.83474329246746
2008-01-21,313.98006853707153
2008-01-22,315.89545521390767
2008-01-23,305.46709879803143
2008-01-24,318.54796616503273
2008-01-25,321.7846617515037
2008-01-28,321.5912177599172
2008-01-29,329.41085281386745
2008-01-30,327.65554255078644
2008-01-31,325.9334868766691
2008-02-01,329.26522818542117
2008-02-04,329.9160476048108
2008-02-05,315.71383948649594
2008-02-06,319.09028820182425
2008-02-07,313.63459496641946
2008-02-08,312.9188935160891
2008-02-11,309.8271816834878
2008-02-12,317.419878196619
2008-02-13,319.98380570153785
2008-02-14,322.39420490789996
2008-02-15,320.02524916022594
2008-02-18,319.548887788594
2008-02-19,320.506914829883
2008-02-20,314.1753873252659
2008-02-21,315.858422496569
2008-02-22,311.8039822674699
2008-02-25,314.7768709113816
2008-02-26,318.3892522612729
2008-02-27,321.2574670534779
2008-02-28,319.65264827223575
2008-02-29,318.6417152668765
2008-03-03,314.25358050873206
2008-03-04,312.3993503268172
2008-03-05,318.9678346357229
2008-03-06,317.45744251433075
2008-03-07,316.4599855614274
2008-03-10,311.1226967491219
2008-03-11,310.32064118335376
2008-03-12,312.34785342337307
2008-03-13,307.33689291101433
2008-03-14,304.25095187444504
2008-03-17,298.1209854744428
2008-03-18,305.0442833100969
2008-03-19,301.6715928640344
2008-03-20,296.901417089719
2008-03-21,296.901417089719
2008-03-24,296.47772616272687
2008-03-25,311.74835664664977
2008-03-26,314.73050187200084
2008-03-27,316.8063736947805
2008-03-28,319.26718107619354
2008-03-31,317.9370047244103
2008-04-01,317.7290387218204
2008-04-02,325.5433517832093
2008-04-03,327.2409631927969
2008-04-04,328.8666064159542
2008-04-07,332.7595129279934
2008-04-08,333.2171603901705
2008-04-09,334.1061683145031
2008-04-10,333.6420816228
2008-04-11,334.09268462015797
2008-04-14,332.629116827468
2008-04-15,332.6842224732788
2008-04-16,339.32590920886884
2008-04-17,338.0598110494752
2008-04-18,337.4482891345832
2008-04-21,342.18055609485117
2008-04-22,343.4101407862861
2008-04-23,337.5852158869402
2008-04-24,333.4836320554256
2008-04-25,337.0644899137287
2008-04-28,337.8875500284091
2008-04-29,332.49942703271375
2008-04-30,330.67526541464946
2008-05-01,328.1584037696089
2008-05-02,333.50131652673167
2008-05-05,333.9029588430642
2008-05-06,339.0998879004698
2008-05-07,341.17408078809217
2008-05-08,339.1921888098706
2008-05-09,337.2017694784248
2008-05-12,335.834977289596
2008-05-13,337.11042384585426
2008-05-14,335.7996110821275
2008-05-15,332.2020254209852
2008-05-16,333.00805598484294
2008-05-19,333.7233181621847
2008-05-20,332.32054208418054
2008-05-21,332.64036765723773
2008-05-22,332.7407305142288
2008-05-23,331.03953032902297
2008-05-26,329.8932023356681
2008-05-27,328.76660081116637
2008-05-28,326.64845528047186
2008-05-29,322.31635637418424
2008-05-30,323.06856162225824
2008-06-02,319.7185880939253
2008-06-03,318.8709553293379
2008-06-04,313.4887382435538
2008-06-05,316.4132334596858
2008-06-06,315.51336260749014
2008-06-09,312.52326550371487
2008-06-10,307.38492027581395
2008-06-11,305.22918625267926
2008-06-12,304.85340570669797
2008-06-13,303.3396440064137
2008-06-16,304.9382605125901
2008-06-17,307.2179250628149
2008-06-18,304.74339872773675
2008-06-19,297.5349480622374
2008-06-20,294.15345434179966
2008-06-23,289.996205832064
2008-06-24,284.5866452950719
2008-06-25,288.005252864283
2008-06-26,283.2030272575915
2008-06-27,276.1768502147456
2008-06-30,273.21975333612477
2008-07-01,260.5639540753866
2008-07-02,269.7150091842384
2008-07-03,267.22299987336066
2008-07-04,261.17647901951307
2008-07-07,264.7075778239404
2008-07-08,266.73993759763675
2008-07-09,272.7298955804091
2008-07-10,269.81131583692974
2008-07-11,265.0724109381292
2008-07-14,260.4715769852898
2008-07-15,251.7710456404823
2008-07-16,256.27385148342796
2008-07-17,267.03844228285766
2008-07-18,276.5665339974812
2008-07-21,280.2384530086281
2008-07-22,273.4795003031486
2008-07-23,274.65834589498695
2008-07-24,271.08833352564903
2008-07-25,270.7549516263836
2008-07-28,267.4953013815989
2008-07-29,262.229902710446
2008-07-30,262.89184411956074
2008-07-31,263.7256453837468
2008-08-01,259.5890435296334
2008-08-04,258.1669826921878
2008-08-05,254.87607853016522
2008-08-06,248.29649479705114
2008-08-07,248.83662587905727
2008-08-08,243.77139237616703
2008-08-11,250.73444115169423
2008-08-12,252.44833753935427
2008-08-13,246.30387591449676
2008-08-14,247.1279479551672
2008-08-15,244.77012514499003
2008-08-18,243.76172537613317
2008-08-19,238.12166427877918
2008-08-20,238.34967347397932
2008-08-21,238.3889375597399
2008-08-22,240.98598201294718
2008-08-25,239.38805507709773
2008-08-26,237.65413663131739
2008-08-27,238.92903641178623
2008-08-28,242.40992350058139
2008-08-29,244.7853176248297
2008-09-01,244.40429752905803
2008-09-02,245.04604615137836
2008-09-03,247.26819624696148
2008-09-04,241.06654712485118
2008-09-05,233.61385549571443
2008-09-08,238.03556636268524
2008-09-09,233.41463749545932
2008-09-10,228.69109079881017
2008-09-11,223.4336734127346
2008-09-12,230.0371843202549
2008-09-15,223.71919926700045
2008-09-16,223.6281966412528
2008-09-17,220.67829120333926
2008-09-18,215.7425978996529
2008-09-19,234.3082567731139
2008-09-22,236.99451207234085
2008-09-23,234.99013608356447
2008-09-24,233.6220740786175
2008-09-25,234.88406327919597
2008-09-26,234.77560321239815
2008-09-29,223.380130870888
2008-09-30,222.50581160619922
2008-10-01,220.75945076883252
2008-10-02,212.32176977063574
2008-10-03,209.4103616075862
2008-10-06,183.81818218747893
2008-10-07,184.54138256582095
2008-10-08,178.39552113153974
2008-10-09,180.261207302649
2008-10-10,169.4059981863675
2008-10-13,187.7774200489164
2008-10-14,197.29482985013513
2008-10-15,191.78193728525693
2008-10-16,180.2552191156837
2008-10-17,182.3637699809175
2008-10-20,184.6209722586259
2008-10-21,178.67387161706827
2008-10-22,166.49349042053302
2008-10-23,164.78079571959412
2008-10-24,153.81225124379537
2008-10-27,146.86343097670678
2008-10-28,147.99262217232263
2008-10-29,164.7726084982795
2008-10-30,164.6039226991783
2008-10-31,164.09835888145153
2008-11-03,170.856275718245
2008-11-04,183.12177763765553
2008-11-05,181.0952550654384
2008-11-06,169.82068517866753
2008-11-07,172.46561950650434
2008-11-10,172.66504621993138
2008-11-11,166.36625767798526
2008-11-12,163.3349360474693
2008-11-13,163.93738934846334
2008-11-14,166.67886789440254
2008-11-17,163.174655056021
2008-11-18,163.831134256484
2008-11-19,160.07161085063555
2008-11-20,152.34058994822138
2008-11-21,147.57897977140215
2008-11-24,157.37713752394063
2008-11-25,159.30401969213324
2008-11-26,158.41807108244157
2008-11-27,160.54023547737094
2008-11-28,160.20458089325257
2008-12-01,156.67939065741814
2008-12-02,156.77405248126195
2008-12-03,158.31685018694083
2008-12-04,159.06918505259932
2008-12-05,151.92403685594047
2008-12-08,158.84711214791974
2008-12-09,160.1106304435759
2008-12-10,160.34539883240754
2008-12-11,162.90530449820983
2008-12-12,162.5600956402811
2008-12-15,167.64632720884447
2008-12-16,169.4141217115715
2008-12-17,179.01222775967014
2008-12-18,181.89621465378508
2008-12-19,172.67266899305534
2008-12-22,172.4125873931475
2008-12-23,172.79375898094597
2008-12-24,173.90718443280196
2008-12-25,173.90718443280196
2008-12-26,174.74647481632994
2008-12-29,178.4928721752896
2008-12-30,178.97461996605287
2008-12-31,175.16209654447326
2009-01-01,175.16209654447326
2009-01-02,178.26085441645682
2009-01-05,178.31457779683882
2009-01-06,178.42424238185964
2009-01-07,181.6142518720797
2009-01-08,180.24412037595712
2009-01-09,176.72330643829588
2009-01-12,172.5950213950503
2009-01-13,169.68872354520062
2009-01-14,163.644313257384
2009-01-15,164.7151134632903
2009-01-16,169.91680974591878
2009-01-19,166.96204841015907
2009-01-20,162.23016606834082
2009-01-21,159.72548980151063
2009-01-22,162.0691399416786
2009-01-23,161.0328702305971
2009-01-26,166.9266204535029
2009-01-27,165.87040940190624
2009-01-28,168.9762690765944
2009-01-29,167.16789709301904
2009-01-30,164.99234420957475
2009-02-02,162.2197342639261
2009-02-03,165.4252540434942
2009-02-04,165.7181083747355
2009-02-05,163.4953876229149
2009-02-06,166.3453632461465
2009-02-09,168.9683678058863
2009-02-10,166.8417005826354
2009-02-11,166.15021274519353
2009-02-12,162.97956955243762
2009-02-13,165.77685437012073
2009-02-16,162.20625035826703
2009-02-17,154.24056630150284
2009-02-18,154.54956729523886
2009-02-19,155.85297616524355
2009-02-20,151.76989791909529
2009-02-23,152.97756119998783
2009-02-24,150.23491065174377
2009-02-25,147.80406688818633
2009-02-26,151.34000652417555
2009-02-27,151.79138599334476
