Date,SWEDEN
2005-08-05,10139.860945378308
2005-08-08,10170.856450068648
2005-08-09,10178.105802485119
2005-08-10,10360.312512706323
2005-08-11,10397.998414935191
2005-08-12,10352.314727723462
2005-08-15,10313.238886052646
2005-08-16,10236.35491187133
2005-08-17,10162.980939366787
2005-08-18,10041.053220769809
2005-08-19,10031.844820757002
2005-08-22,10114.197955877797
2005-08-23,10023.880833004196
2005-08-24,9949.882838242876
2005-08-25,9855.294393550883
2005-08-26,9847.804887518945
2005-08-29,9855.982169780536
2005-08-30,9757.70391373844
2005-08-31,9973.19121365658
2005-09-01,10157.421305326392
2005-09-02,10274.950170672488
2005-09-05,10265.457345144823
2005-09-06,10284.526871407912
2005-09-07,10302.559254769885
2005-09-08,10213.746410235388
2005-09-09,10351.560744095026
2005-09-12,10278.515689663285
2005-09-13,10219.450440722034
2005-09-14,10284.363227215992
2005-09-15,10176.062017053668
2005-09-16,10206.255731751704
2005-09-19,10160.821270019362
2005-09-20,10202.854321390267
2005-09-21,10141.270924990002
2005-09-22,10105.368634425955
2005-09-23,10031.335720399034
2005-09-26,10143.521463102901
2005-09-27,10121.75356763725
2005-09-28,10227.615940926189
2005-09-29,10290.147649629758
2005-09-30,10405.626374363657
2005-10-03,10377.7564349144
2005-10-04,10385.342873907677
2005-10-05,10322.253376336972
2005-10-06,10327.235667058962
2005-10-07,10270.400523031036
2005-10-10,10242.257061662165
2005-10-11,10209.50262305309
2005-10-12,10115.280293400569
2005-10-13,9858.428527600932
2005-10-14,9950.527158835157
2005-10-17,9864.250835188855
2005-10-18,9764.936671123201
2005-10-19,9632.888965582537
2005-10-20,9635.154901039303
2005-10-21,9572.201295030942
2005-10-24,9610.131250226304
2005-10-25,9846.133727868882
2005-10-26,9842.726529126501
2005-10-27,9768.644607473565
2005-10-28,9707.069602081054
2005-10-31,9821.622479364209
2005-11-01,9812.534105975272
2005-11-02,9865.007935180927
2005-11-03,9957.121169544984
2005-11-04,9808.191730355846
2005-11-07,9803.133153647817
2005-11-08,9814.63267349489
2005-11-09,9764.790723184393
2005-11-10,9744.582297225272
2005-11-11,9911.491404523096
2005-11-14,9904.054627893645
2005-11-15,9793.054752102256
2005-11-16,9807.77957736366
2005-11-17,9894.13517994889
2005-11-18,9929.964728184706
2005-11-21,10041.649579147339
2005-11-22,9994.60572545033
2005-11-23,10119.177249538807
2005-11-24,10083.255991271883
2005-11-25,10086.916371874237
2005-11-28,10176.097087881108
2005-11-29,10058.883187196694
2005-11-30,9975.942890116865
2005-12-01,10113.15455170971
2005-12-02,10244.338184340559
2005-12-05,10213.829194033797
2005-12-06,10413.204722540937
2005-12-07,10337.496590867095
2005-12-08,10439.615974623284
2005-12-09,10472.650899534858
2005-12-12,10517.281532332647
2005-12-13,10524.209604654547
2005-12-14,10553.312552996515
2005-12-15,10417.693952475185
2005-12-16,10579.94890583474
2005-12-19,10602.218803584563
2005-12-20,10519.162707589872
2005-12-21,10515.669207690586
2005-12-22,10536.681626281226
2005-12-23,10617.993852511108
2005-12-26,10617.993852511108
2005-12-27,10670.599560086088
2005-12-28,10746.101536845446
2005-12-29,10730.92709048983
2005-12-30,10661.863552418528
2006-01-02,10692.569723595552
2006-01-03,10940.520020146287
2006-01-04,11118.991514426149
2006-01-05,11125.168882435237
2006-01-06,11187.411850810528
2006-01-09,11244.384153398109
2006-01-10,11113.452791276553
2006-01-11,11212.027041158211
2006-01-12,11156.005674738497
2006-01-13,11096.365190581697
2006-01-16,11148.66750820009
2006-01-17,11018.808049302188
2006-01-18,10835.61622078054
2006-01-19,10875.244530706648
2006-01-20,10801.2412237171
2006-01-23,11024.45582828827
2006-01-24,10944.27334369238
2006-01-25,11044.794901006353
2006-01-26,11138.059122539333
2006-01-27,11197.897756616172
2006-01-30,11183.777761860156
2006-01-31,11261.196387241838
2006-02-01,11314.17450381838
2006-02-02,11280.281690213586
2006-02-03,11117.089284178397
2006-02-06,11121.812193338901
2006-02-07,10998.904535038244
2006-02-08,11075.03364553841
2006-02-09,11200.635042024636
2006-02-10,11064.500028748405
2006-02-13,11054.712356387481
2006-02-14,11090.012670037935
2006-02-15,11152.37225827852
2006-02-16,11170.106525578953
2006-02-17,11207.508122164145
2006-02-20,11277.469719961506
2006-02-21,11281.609508802254
2006-02-22,11333.311643933179
2006-02-23,11338.071705109765
2006-02-24,11383.324751749378
2006-02-27,11391.158254574555
2006-02-28,11215.246058872714
2006-03-01,11344.91753793435
2006-03-02,11379.018755870684
2006-03-03,11482.901667607803
2006-03-06,11541.332744846666
2006-03-07,11313.697573630694
2006-03-08,11239.794369970406
2006-03-09,11376.446276169065
2006-03-10,11385.314055695817
2006-03-13,11474.273174764969
2006-03-14,11608.116960781825
2006-03-15,11700.735667613586
2006-03-16,11923.788561327628
2006-03-17,12016.61650778538
2006-03-20,12136.615661043315
2006-03-21,12050.411435197651
2006-03-22,12084.736480981683
2006-03-23,12096.695630582739
2006-03-24,12187.149127875777
2006-03-27,12146.780995896612
2006-03-28,12132.576994509833
2006-03-29,12055.470546775932
2006-03-30,12343.446186414913
2006-03-31,12179.574797948439
2006-04-03,12438.340000826516
2006-04-04,12510.895051813231
2006-04-05,12632.046881401708
2006-04-06,12564.584184499025
2006-04-07,12363.496518446365
2006-04-10,12349.193996491791
2006-04-11,12293.201464853979
2006-04-12,12299.23296957613
2006-04-13,12323.545156174596
2006-04-14,12323.545156174596
2006-04-17,12544.119886264843
2006-04-18,12502.64343895832
2006-04-19,12719.302544970242
2006-04-20,12738.075584234875
2006-04-21,12677.525931105149
2006-04-24,12621.553762733723
2006-04-25,12649.833318060631
2006-04-26,12767.860498987886
2006-04-27,12757.004616124097
2006-04-28,12727.348749080464
2006-05-01,12776.737556961973
2006-05-02,12866.35301965893
2006-05-03,12840.969312260562
2006-05-04,12999.165702091497
2006-05-05,13182.953217904877
2006-05-08,13132.750236248237
2006-05-09,13163.8276239252
2006-05-10,13094.099866603676
2006-05-11,13047.292321823905
2006-05-12,12720.380597193382
2006-05-15,12391.390155728232
2006-05-16,12424.820961907757
2006-05-17,11839.08866113091
2006-05-18,11731.912903158061
2006-05-19,11672.7358420576
2006-05-22,11198.41326756955
2006-05-23,11887.518374959905
2006-05-24,11564.858593311661
2006-05-25,11580.26093819274
2006-05-26,12032.214810385698
2006-05-29,12102.26536454016
2006-05-30,11833.935152943335
2006-05-31,11893.33347445938
2006-06-01,12052.925539499265
2006-06-02,12128.562565707107
2006-06-05,12124.24486891348
2006-06-06,11982.185939332443
2006-06-07,11692.396766356866
2006-06-08,10971.48710021403
2006-06-09,11275.502139612661
2006-06-12,11031.958409584686
2006-06-13,10594.567367145542
2006-06-14,10895.26013072031
2006-06-15,11292.96384034524
2006-06-16,11100.141401611161
2006-06-19,11178.801538855569
2006-06-20,11250.056590032333
2006-06-21,11412.401732055088
2006-06-22,11353.097414093192
2006-06-23,11311.34137433858
2006-06-26,11342.567590020244
2006-06-27,11169.10539791617
2006-06-28,11126.770800354063
2006-06-29,11453.043630688313
2006-06-30,11932.061269434435
2006-07-03,11987.079871311433
2006-07-04,12110.77614336216
2006-07-05,11859.984256158574
2006-07-06,12006.459695318408
2006-07-07,11958.5786456017
2006-07-10,11887.647789333656
2006-07-11,11748.499944848367
2006-07-12,11662.529196401221
2006-07-13,11436.820495858934
2006-07-14,11179.88566509862
2006-07-17,10927.232402785872
2006-07-18,10780.085504654253
2006-07-19,11327.027553433196
2006-07-20,11369.423127049144
2006-07-21,11222.01796429939
2006-07-24,11319.278349610388
2006-07-25,11305.710141678343
2006-07-26,11472.07820060311
2006-07-27,11743.94373696219
2006-07-28,11806.763021946856
2006-07-31,11738.180059717844
2006-08-01,11550.686207581326
2006-08-02,11786.032990437147
2006-08-03,11671.081971063431
2006-08-04,11818.366508222913
2006-08-07,11639.356805897503
2006-08-08,11641.049498145156
2006-08-09,11799.076790640967
2006-08-10,11510.460633855437
2006-08-11,11558.601083192292
2006-08-14,11604.85494997179
2006-08-15,11832.879458894613
2006-08-16,12022.662721336956
2006-08-17,12229.503525554308
2006-08-18,12126.886754391826
2006-08-21,12215.806896898195
2006-08-22,12183.017739652401
2006-08-23,12040.473130504633
2006-08-24,12030.281511100304
2006-08-25,11927.835920669899
2006-08-28,12028.650548171856
2006-08-29,12103.636636633923
2006-08-30,12249.806037155278
2006-08-31,12185.342078119103
2006-09-01,12164.69647339505
2006-09-04,12463.07065354756
2006-09-05,12383.299742654588
2006-09-06,12275.659896542178
2006-09-07,12046.723445199266
2006-09-08,12163.443850984557
2006-09-11,12159.242503720166
2006-09-12,12408.208757268374
2006-09-13,12560.735261122856
2006-09-14,12712.089101604679
2006-09-15,12642.763925918887
2006-09-18,12794.991612105241
2006-09-19,12740.914250087619
2006-09-20,12824.410919534443
2006-09-21,12850.149157267635
2006-09-22,12728.134658047507
2006-09-25,12489.205731418917
2006-09-26,12530.744093567222
2006-09-27,12799.980515624564
2006-09-28,12790.701720378282
2006-09-29,12753.040632172528
2006-10-02,12792.279301725695
2006-10-03,12681.590637873625
2006-10-04,12767.437494408654
2006-10-05,13022.121383111737
2006-10-06,12934.503830175945
2006-10-09,12983.912740668084
2006-10-10,13031.741955962092
2006-10-11,13160.431973979375
2006-10-12,13360.828614725711
2006-10-13,13241.036590075297
2006-10-16,13304.906356400643
2006-10-17,13124.848632087853
2006-10-18,13245.378643068932
2006-10-19,13318.625866968972
2006-10-20,13484.063283926906
2006-10-23,13482.992535071855
2006-10-24,13477.442797904549
2006-10-25,13553.767183737802
2006-10-26,13572.263471980383
2006-10-27,13563.018537183514
2006-10-30,13464.761009116495
2006-10-31,13565.499583760082
2006-11-01,13708.634806362086
2006-11-02,13592.510862107438
2006-11-03,13569.753093148543
2006-11-06,13805.372691929853
2006-11-07,14002.242719571677
2006-11-08,13973.612484578938
2006-11-09,14057.258099623967
2006-11-10,14074.645564070492
2006-11-13,14091.384451067148
2006-11-14,14094.301300534808
2006-11-15,14276.75678056623
2006-11-16,14239.46807464848
2006-11-17,14063.22467655567
2006-11-20,14120.258067443932
2006-11-21,14128.713835428605
2006-11-22,14294.567261888404
2006-11-23,14361.242451204831
2006-11-24,14316.411896547586
2006-11-27,13942.69299967478
2006-11-28,13902.053343448475
2006-11-29,14172.256773586743
2006-11-30,14113.297741364298
2006-12-01,14146.710132764685
2006-12-04,14369.216031845235
2006-12-05,14506.868614359368
2006-12-06,14454.05278692232
2006-12-07,14610.058206110414
2006-12-08,14606.129983586621
2006-12-11,14683.99262777063
2006-12-12,15041.913155119055
2006-12-13,14952.469751207771
2006-12-14,14873.577942448544
2006-12-15,14945.081408765092
2006-12-18,14912.144495852488
2006-12-19,14953.995066470436
2006-12-20,15146.23092560938
2006-12-21,15230.822668707897
2006-12-22,15193.927007999413
2006-12-25,15193.927007999413
2006-12-26,15127.01922973756
2006-12-27,15207.449930456212
2006-12-28,15220.97088579661
2006-12-29,15287.576200152667
2007-01-01,15287.576200152667
2007-01-02,15614.384338448945
2007-01-03,15417.870302659805
2007-01-04,15022.871091381518
2007-01-05,14921.849052013702
2007-01-08,14874.540650075756
2007-01-09,14828.876924458857
2007-01-10,14600.374211675553
2007-01-11,14856.419579024292
2007-01-12,14972.375138118789
2007-01-15,15202.07931811761
2007-01-16,15192.76116962809
2007-01-17,15206.667437861048
2007-01-18,15135.73615069973
2007-01-19,15203.216678595973
2007-01-22,15226.13413428293
2007-01-23,15313.589219288855
2007-01-24,15321.549202408913
2007-01-25,15422.411691490575
2007-01-26,15193.996266816855
2007-01-29,15299.60547548162
2007-01-30,15508.513101674664
2007-01-31,15478.940587338588
2007-02-01,15555.530952649244
2007-02-02,15375.240688194666
2007-02-05,15299.586349612435
2007-02-06,15409.874815785193
2007-02-07,15617.224451488522
2007-02-08,15522.742233339226
2007-02-09,15558.180661731165
2007-02-12,15261.527495396895
2007-02-13,15301.80555087634
2007-02-14,15761.447094703006
2007-02-15,15701.23246540315
2007-02-16,15580.626842601027
2007-02-19,15745.995409222176
2007-02-20,15582.929638476686
2007-02-21,15453.93771373631
2007-02-22,15479.622621008602
2007-02-23,15642.024780283858
2007-02-26,15881.862658457734
2007-02-27,15420.247348978945
2007-02-28,15004.976611545078
2007-03-01,14804.614414638358
2007-03-02,14952.663357538893
2007-03-05,14674.436426207416
2007-03-06,14746.702255925362
2007-03-07,15000.095436891077
2007-03-08,15186.367520553402
2007-03-09,15176.314947089351
2007-03-12,15337.529678019984
2007-03-13,15188.475102134302
2007-03-14,14708.530298739011
2007-03-15,15184.300152424852
2007-03-16,15214.337911275463
2007-03-19,15473.447374604199
2007-03-20,15600.515144826282
2007-03-21,15725.759917662199
2007-03-22,16027.9265196105
2007-03-23,15965.226058013483
2007-03-26,15797.991026587242
2007-03-27,15866.607510586682
2007-03-28,15710.018277552768
2007-03-29,15909.833189644936
2007-03-30,15898.871652012684
2007-04-02,16091.053195912438
2007-04-03,16332.041453261754
2007-04-04,16374.3207767538
2007-04-05,16552.007315972023
2007-04-06,16552.007315972023
2007-04-09,16441.870951066983
2007-04-10,16777.221222361997
2007-04-11,16690.869082688158
2007-04-12,16830.638806249313
2007-04-13,16924.578876151903
2007-04-16,17318.437331575613
2007-04-17,17363.78239650462
2007-04-18,17267.646677755933
2007-04-19,17237.320234078852
2007-04-20,17458.437136041244
2007-04-23,17453.04517792173
2007-04-24,17289.115699354174
2007-04-25,17557.520789142414
2007-04-26,17611.451636055284
2007-04-27,17614.384415755267
2007-04-30,17694.713842811434
2007-05-01,17678.90169672777
2007-05-02,17689.668937369177
2007-05-03,17476.652169649376
2007-05-04,17621.670951258842
2007-05-07,17782.406718284372
2007-05-08,17170.636841328873
2007-05-09,17148.291195328948
2007-05-10,16825.58145608176
2007-05-11,17089.548201405738
2007-05-14,17338.773780203508
2007-05-15,17496.074660639653
2007-05-16,17489.396521374732
2007-05-17,17320.608340726114
2007-05-18,17476.88965534757
2007-05-21,17371.270871514513
2007-05-22,17378.67787160239
2007-05-23,17711.016482590505
2007-05-24,17556.641746557845
2007-05-25,17528.879819817426
2007-05-28,17624.08355591156
2007-05-29,17444.959716426314
2007-05-30,17203.03799513532
2007-05-31,17467.047669654683
2007-06-01,17558.818690128384
2007-06-04,17516.78460323359
2007-06-05,17577.645158042393
2007-06-06,17502.98930186279
2007-06-07,16818.449729002314
2007-06-08,16734.88920513274
2007-06-11,16810.36926940157
2007-06-12,16453.203802272543
2007-06-13,16551.49496627042
2007-06-14,16813.226616918837
2007-06-15,17021.82819273583
2007-06-18,17197.635930206834
2007-06-19,17112.953937722177
2007-06-20,17472.701999746518
2007-06-21,17095.72985913763
2007-06-22,17178.220700111888
2007-06-25,17107.3613394975
2007-06-26,16976.066333186816
2007-06-27,16907.056980981026
2007-06-28,17260.81890588877
2007-06-29,17218.780216084746
2007-07-02,17382.743238901257
2007-07-03,17733.802897208614
2007-07-04,17903.358810746027
2007-07-05,17792.70030215924
2007-07-06,17904.98598854128
2007-07-09,18048.568420548043
2007-07-10,18072.921192683632
2007-07-11,18169.671414728356
2007-07-12,18465.96708893809
2007-07-13,18498.798362917318
2007-07-16,18587.62158848043
2007-07-17,18372.823411708996
2007-07-18,18286.20425737057
2007-07-19,18444.571046004778
2007-07-20,18159.27040105512
2007-07-23,18254.33015686084
2007-07-24,17944.199969867255
2007-07-25,17509.474861020582
2007-07-26,16883.50593582921
2007-07-27,16903.531154043
2007-07-30,17140.25040123611
2007-07-31,17273.90456611332
2007-08-01,16882.388582951426
2007-08-02,17148.804265887327
2007-08-03,17044.97619305298
2007-08-06,16799.532691717613
2007-08-07,16909.377425495117
2007-08-08,17326.037129630848
2007-08-09,16742.80870933584
2007-08-10,16136.82521175214
2007-08-13,16447.407001557356
2007-08-14,16235.492106602813
2007-08-15,15901.017102443653
2007-08-16,15246.940199064735
2007-08-17,15740.931024302949
2007-08-20,15813.904934575456
2007-08-21,15706.38506443888
2007-08-22,16056.678298670062
2007-08-23,16196.46980166793
2007-08-24,16481.42990073736
2007-08-27,16356.063415470235
2007-08-28,15927.282955322158
2007-08-29,16147.853284086745
2007-08-30,16312.124173250748
2007-08-31,16485.613936537102
2007-09-03,16583.782266674403
2007-09-04,16601.297730323386
2007-09-05,16267.448572660825
2007-09-06,16346.349063030453
2007-09-07,15988.93668930875
2007-09-10,15817.486451374087
2007-09-11,16296.974695222021
2007-09-12,16575.133154396422
2007-09-13,16821.10699029276
2007-09-14,16563.33102998261
2007-09-17,16268.621415942343
2007-09-18,16532.07227411184
2007-09-19,17311.92264517979
2007-09-20,17294.99898556252
2007-09-21,17410.64045488082
2007-09-24,17255.5035588376
2007-09-25,17000.846331830795
2007-09-26,17116.473989964034
2007-09-27,17438.520789966835
2007-09-28,17630.174739780527
2007-10-01,17798.136404822202
2007-10-02,17689.476222669422
2007-10-03,17845.653395289773
2007-10-04,17836.784547835465
2007-10-05,18130.552564927137
2007-10-08,17981.1755818454
2007-10-09,18098.959677487288
2007-10-10,18258.57307160458
2007-10-11,18559.760305537045
2007-10-12,18373.758427644945
2007-10-15,18290.02747339812
2007-10-16,17296.91249829591
2007-10-17,17375.078633813588
2007-10-18,17146.540884537215
2007-10-19,16841.460909531226
2007-10-22,16266.846377265072
2007-10-23,16830.99306527034
2007-10-24,16578.261961301043
2007-10-25,16903.500477066693
2007-10-26,17061.902846054796
2007-10-29,17098.968465101018
2007-10-30,17017.821772700972
2007-10-31,17201.870495651874
2007-11-01,16844.009951791817
2007-11-02,16635.577345978418
2007-11-05,16686.325680290796
2007-11-06,16905.78903813706
2007-11-07,16900.475681435193
2007-11-08,16849.581911352965
2007-11-09,16332.242859753816
2007-11-12,16280.57482939564
2007-11-13,16301.728796566633
2007-11-14,16527.834766850832
2007-11-15,16123.431526186743
2007-11-16,15996.244219455826
2007-11-19,15550.443728013164
2007-11-20,15781.370791759233
2007-11-21,15448.268909629547
2007-11-22,15416.991206897086
2007-11-23,15420.68138024441
2007-11-26,15612.658737835012
2007-11-27,15445.440612091248
2007-11-28,15815.886094311976
2007-11-29,15831.153418759406
2007-11-30,15811.544500838436
2007-12-03,15730.487543178482
2007-12-04,15481.088268820778
2007-12-05,15742.17944444826
2007-12-06,15754.264667005342
2007-12-07,16041.200940681569
2007-12-10,16254.71440657636
2007-12-11,16241.234262845748
2007-12-12,16180.131115196358
2007-12-13,15643.79328463919
2007-12-14,15480.357055902605
2007-12-17,14935.213855194466
2007-12-18,14871.224611211124
2007-12-19,14828.396701845657
2007-12-20,14753.834451120996
2007-12-21,15063.683120659129
2007-12-24,15047.789661775001
2007-12-25,15047.789661775001
2007-12-26,15221.912170300253
2007-12-27,15181.324367688283
2007-12-28,15465.74448539112
2007-12-31,15382.11288343475
2008-01-01,15382.11288343475
2008-01-02,15171.77641743312
2008-01-03,15128.552075023214
2008-01-04,14658.627374209638
2008-01-07,14527.447861671077
2008-01-08,14656.670331359534
2008-01-09,14243.436194079744
2008-01-10,14180.772316154436
2008-01-11,14168.204634122005
2008-01-14,14538.052417216632
2008-01-15,13972.377529612906
2008-01-16,13706.081906233087
2008-01-17,13752.098493091255
2008-01-18,13512.436562582392
2008-01-21,12796.457835532208
2008-01-22,13442.779272310954
2008-01-23,12877.879755145075
2008-01-24,13611.01356890907
2008-01-25,13670.129923073642
2008-01-28,13550.41199585368
2008-01-29,13685.235719175902
2008-01-30,13676.582765443853
2008-01-31,13580.733553901726
2008-02-01,14011.935649659003
2008-02-04,14126.06107788128
2008-02-05,13448.765631956207
2008-02-06,13530.616160044083
2008-02-07,13021.6301279064
2008-02-08,13059.365416676574
2008-02-11,12897.717412773356
2008-02-12,13555.256664194281
2008-02-13,13686.647509056957
2008-02-14,13793.560777306338
2008-02-15,13709.205652181474
2008-02-18,14026.90869442774
2008-02-19,14223.312588811728
2008-02-20,13900.429578302641
2008-02-21,14144.700099085754
2008-02-22,13946.233264199294
2008-02-25,14256.060972530107
2008-02-26,14590.30335343394
2008-02-27,14844.493401124084
2008-02-28,14623.305815216696
2008-02-29,14528.361033853631
2008-03-03,14399.149488215931
2008-03-04,14063.22830136194
2008-03-05,14398.127794273607
2008-03-06,14277.130723987379
2008-03-07,14058.79141719961
2008-03-10,13867.207047706963
2008-03-11,14064.670509053547
2008-03-12,14458.14155879284
2008-03-13,14326.444543795129
2008-03-14,14163.622173638993
2008-03-17,13698.235959268182
2008-03-18,14154.099244313351
2008-03-19,13933.532344064575
2008-03-20,13514.70145057567
2008-03-21,13514.70145057567
2008-03-24,13487.381664790122
2008-03-25,14284.100359229591
2008-03-26,14421.210282382153
2008-03-27,14792.503028711775
2008-03-28,14754.736232826197
2008-03-31,14853.610102960505
2008-04-01,15095.98066527302
2008-04-02,15418.902557991933
2008-04-03,15303.484452069817
2008-04-04,15252.677668138072
2008-04-07,15510.570409937245
2008-04-08,15297.713881540029
2008-04-09,15338.306830631896
2008-04-10,15270.005005897914
2008-04-11,15046.03350605082
2008-04-14,14946.027795131147
2008-04-15,14905.483590343454
2008-04-16,15457.40844136652
2008-04-17,15163.896183507897
2008-04-18,15227.848673945531
2008-04-21,15308.731719379422
2008-04-22,15331.626834370289
2008-04-23,15471.790222338452
2008-04-24,15205.437271540504
2008-04-25,15645.277111838019
2008-04-28,15755.906680864908
2008-04-29,15466.83961898076
2008-04-30,15429.12517124257
2008-05-01,15286.811949063545
2008-05-02,15542.842169785308
2008-05-05,15660.788248709623
2008-05-06,15796.049177865252
2008-05-07,15890.652199253387
2008-05-08,15899.840497684527
2008-05-09,15740.100665729191
2008-05-12,15926.315214909335
2008-05-13,15933.92854934966
2008-05-14,15886.044086701244
2008-05-15,15948.19791544989
2008-05-16,16142.857961450514
2008-05-19,16370.67979355965
2008-05-20,16083.134054562324
2008-05-21,16057.892136818517
2008-05-22,16185.673658830656
2008-05-23,15931.240418291134
2008-05-26,15960.141444197916
2008-05-27,15849.594829705715
2008-05-28,15841.335266071766
2008-05-29,15737.52125795109
2008-05-30,15759.613275111516
2008-06-02,15526.541188604451
2008-06-03,15574.83217459532
2008-06-04,15307.70491111384
2008-06-05,15365.881906155642
2008-06-06,15562.46311755601
2008-06-09,15118.88264085954
2008-06-10,14755.241306941072
2008-06-11,14548.678215741558
2008-06-12,14568.89748385053
2008-06-13,14530.0904826734
2008-06-16,14720.387950844299
2008-06-17,14891.295511555585
2008-06-18,14562.268738885137
2008-06-19,14399.520892306406
2008-06-20,14508.340019432359
2008-06-23,14085.558136813277
2008-06-24,13899.993176036654
2008-06-25,14078.315471856167
2008-06-26,13758.216896038746
2008-06-27,13455.631812778982
2008-06-30,13332.29097325621
2008-07-01,13091.5764413243
2008-07-02,13246.008873493667
2008-07-03,13214.36748262669
2008-07-04,13040.144857392068
2008-07-07,13226.695943219036
2008-07-08,12912.81267590909
2008-07-09,13189.819536900843
2008-07-10,12980.229257779254
2008-07-11,12731.439764844727
2008-07-14,12877.687716416096
2008-07-15,12739.717851497984
2008-07-16,12794.456319496403
2008-07-17,13460.951143291306
2008-07-18,13813.375331082809
2008-07-21,13931.139260045473
2008-07-22,13431.276728884264
2008-07-23,13557.55796395815
2008-07-24,13157.066379769421
2008-07-25,13153.793031546022
2008-07-28,13144.427910595297
2008-07-29,12965.493520243977
2008-07-30,13216.483298718227
2008-07-31,13218.539584654081
2008-08-01,12981.870721272244
2008-08-04,12903.27018946917
2008-08-05,13330.65420331656
2008-08-06,13508.954114097933
2008-08-07,13397.882102828376
2008-08-08,13157.293378863571
2008-08-11,13392.443789544299
2008-08-12,13257.975333773931
2008-08-13,12891.514106007948
2008-08-14,12972.368316160911
2008-08-15,12782.09238417826
2008-08-18,12825.345051954842
2008-08-19,12214.012965849432
2008-08-20,12294.22484190674
2008-08-21,12386.393525856201
2008-08-22,12779.649192706402
2008-08-25,12561.341345227569
2008-08-26,12547.015717399683
2008-08-27,12578.090578497555
2008-08-28,12782.546689984374
2008-08-29,12637.023568877077
2008-09-01,12563.017165738089
2008-09-02,12731.051298402459
2008-09-03,12515.130852955539
2008-09-04,12023.440083529835
2008-09-05,11576.847069375819
2008-09-08,12007.0997605731
2008-09-09,11756.4506286346
2008-09-10,11606.149740136543
2008-09-11,11289.260639995393
2008-09-12,11788.936431673412
2008-09-15,11396.842527181005
2008-09-16,11055.082641185736
2008-09-17,10709.707826049036
2008-09-18,10910.994386393699
2008-09-19,11972.454272517407
2008-09-22,11965.524884883196
2008-09-23,11726.389485082296
2008-09-24,11575.68653482483
2008-09-25,11874.942690891885
2008-09-26,11579.197754354236
2008-09-29,10748.827445818339
2008-09-30,10294.003069638426
2008-10-01,10312.247358260704
2008-10-02,10037.575615180724
2008-10-03,10284.476592177101
2008-10-06,9256.255937507729
2008-10-07,9247.783079414798
2008-10-08,8627.21193990644
2008-10-09,8577.885976567088
2008-10-10,8091.045464202471
2008-10-13,8766.55998304648
2008-10-14,8873.185937818278
2008-10-15,8164.234612092293
2008-10-16,7743.974254484743
2008-10-17,7841.565385745255
2008-10-20,8161.812685268071
2008-10-21,8057.713375749806
2008-10-22,7550.131259686811
2008-10-23,7474.0150498933
2008-10-24,6935.457845888542
2008-10-27,6531.358902646162
2008-10-28,6652.108395999416
2008-10-29,7384.204401842786
2008-10-30,7728.36354751004
2008-10-31,7550.080020062235
2008-11-03,7969.079002441279
2008-11-04,8648.74463627685
2008-11-05,8466.779347716374
2008-11-06,7739.239763410147
2008-11-07,8013.0253514395645
2008-11-10,8124.6250685681125
2008-11-11,7404.924222169194
2008-11-12,7165.783335073194
2008-11-13,7295.873062458401
2008-11-14,7359.198763758447
2008-11-17,7237.365206477108
2008-11-18,7123.367304229717
2008-11-19,6725.500388075921
2008-11-20,6486.9016215538695
2008-11-21,6169.718887139257
2008-11-24,7075.891915774248
2008-11-25,7387.276341114567
2008-11-26,7194.291038382038
2008-11-27,7430.088922468243
2008-11-28,7275.327654620316
2008-12-01,6667.886969745333
2008-12-02,7128.310104164617
2008-12-03,7202.703054620033
2008-12-04,7105.24307500042
2008-12-05,6637.545127322897
2008-12-08,7638.992525797994
2008-12-09,7744.258893608109
2008-12-10,7863.32124938773
2008-12-11,7812.494025745936
2008-12-12,7576.478645144549
2008-12-15,7449.798914741337
2008-12-16,7561.417850829271
2008-12-17,7973.791103119861
2008-12-18,8238.037809980826
2008-12-19,7867.4870675224865
2008-12-22,7670.09479898956
2008-12-23,7578.279131779563
2008-12-24,7514.733574332459
2008-12-25,7514.733574332459
2008-12-26,7548.8718173622265
2008-12-29,7794.107210953086
2008-12-30,7876.726849411877
2008-12-31,7712.77674358
2009-01-01,7712.77674358
2009-01-02,8209.894468775909
2009-01-05,8112.892445975779
2009-01-06,8100.53031448015
2009-01-07,8352.29496558956
2009-01-08,8182.34379859799
2009-01-09,7946.113012565876
2009-01-12,7605.644429103389
2009-01-13,7292.859279045851
2009-01-14,6759.466084599853
2009-01-15,6744.763540543255
2009-01-16,7021.578700487623
2009-01-19,6853.713400437254
2009-01-20,6462.297179626256
2009-01-21,6731.430084670249
2009-01-22,6759.2098535253535
2009-01-23,6643.323561583732
2009-01-26,7165.962180367279
2009-01-27,7094.372070309768
2009-01-28,7386.278225214406
2009-01-29,7057.702797599196
2009-01-30,6844.416135210342
2009-02-02,6604.586300995767
2009-02-03,6882.98772735251
2009-02-04,7184.978500393606
2009-02-05,7155.077515081412
2009-02-06,7588.612504717345
2009-02-09,8004.810751796601
2009-02-10,7729.7060939898565
2009-02-11,7462.2920097326705
2009-02-12,7353.238193573103
2009-02-13,7529.4577218327495
2009-02-16,7415.98926143794
2009-02-17,6836.024072607955
2009-02-18,6891.564839370416
2009-02-19,7066.49698366311
2009-02-20,6657.832198121199
2009-02-23,6504.500612444575
2009-02-24,6380.361563441745
2009-02-25,6358.117789367141
2009-02-26,6655.45017054504
2009-02-27,6605.729107040956
2009-03-02,6220.289272415107
