Date,ITALY
2005-01-13,939.5093756628975
2005-01-14,938.3788657983763
2005-01-17,939.3357478607975
2005-01-18,934.4741195979508
2005-01-19,938.4738729245502
2005-01-20,930.918612755391
2005-01-21,937.211667961531
2005-01-24,935.3750362668717
2005-01-25,934.6719148760046
2005-01-26,940.2990037654148
2005-01-27,936.2698368624563
2005-01-28,930.9112449131662
2005-01-31,942.4521919732592
2005-02-01,945.766464774102
2005-02-02,950.6117043165822
2005-02-03,944.2854277510511
2005-02-04,953.0394269726094
2005-02-07,947.9469448345816
2005-02-08,946.7990786845846
2005-02-09,946.0471701339112
2005-02-10,954.9105747187544
2005-02-11,959.2997228669844
2005-02-14,965.5286047890678
2005-02-15,967.90334172746
2005-02-16,962.4194075148076
2005-02-17,968.0557994776216
2005-02-18,962.883426539561
2005-02-21,952.0369048292581
2005-02-22,957.1984100924692
2005-02-23,952.263559136584
2005-02-24,954.9180590364098
2005-02-25,963.4897102930113
2005-02-28,972.2912450445367
2005-03-01,968.7478009321619
2005-03-02,962.640296565021
2005-03-03,962.9286413264036
2005-03-04,979.211759705336
2005-03-07,976.7087406663139
2005-03-08,982.3037550502899
2005-03-09,980.5758761300871
2005-03-10,976.3811224481282
2005-03-11,979.3485881588065
2005-03-14,974.0750217070333
2005-03-15,978.6292522764
2005-03-16,975.3447102542451
2005-03-17,973.5252656490471
2005-03-18,973.9319483632509
2005-03-21,969.6890132351524
2005-03-22,972.2134781365324
2005-03-23,957.1210824794724
2005-03-24,960.4619831633458
2005-03-25,960.4619831633458
2005-03-28,953.7213792634603
2005-03-29,959.437626731754
2005-03-30,963.8640477928324
2005-03-31,969.6521409889102
2005-04-01,972.9885688276431
2005-04-04,959.3706895977294
2005-04-05,964.4254211335749
2005-04-06,966.1037452081213
2005-04-07,980.7459400613917
2005-04-08,973.944313243429
2005-04-11,983.7049638797482
2005-04-12,972.2869669745611
2005-04-13,973.703039779077
2005-04-14,963.705496557314
2005-04-15,950.5375085431926
2005-04-18,933.0082347288223
2005-04-19,939.82011496051
2005-04-20,940.8123333121163
2005-04-21,948.0124167744566
2005-04-22,950.4758757555082
2005-04-25,943.6413156900759
2005-04-26,940.5434010605668
2005-04-27,930.7271243353596
2005-04-28,925.5121595141936
2005-04-29,927.8347433571826
2005-05-02,930.0000633393499
2005-05-03,935.141599163097
2005-05-04,940.7475962826276
2005-05-05,943.7593154234178
2005-05-06,936.4654198256503
2005-05-09,933.0982451542596
2005-05-10,928.1051877264805
2005-05-11,926.4140162170627
2005-05-12,924.9812052117685
2005-05-13,920.2085896637495
2005-05-16,916.7600163531787
2005-05-17,909.3144020444616
2005-05-18,923.3264946276576
2005-05-19,924.2818296922856
2005-05-20,920.4705276757876
2005-05-23,931.5880414586969
2005-05-24,930.0822343050601
2005-05-25,931.1494482956543
2005-05-26,931.0847228860815
2005-05-27,930.3917043445811
2005-05-30,930.3737526440906
2005-05-31,916.2170504231348
2005-06-01,920.051067959707
2005-06-02,922.532677161162
2005-06-03,916.7701974152765
2005-06-06,914.8046470045296
2005-06-07,921.8801574841914
2005-06-08,926.7765557257043
2005-06-09,918.4693719073334
2005-06-10,915.8223098289603
2005-06-13,915.9944842725083
2005-06-14,918.1901130279894
2005-06-15,922.26522068413
2005-06-16,923.2068442894673
2005-06-17,934.4922440885308
2005-06-20,922.5642094841336
2005-06-21,925.7973168362141
2005-06-22,924.582108868621
2005-06-23,918.1330447312878
2005-06-24,912.305318869029
2005-06-27,908.9843884742064
2005-06-28,911.2301585288104
2005-06-29,914.9058253307824
2005-06-30,922.7624394541109
2005-07-01,917.0272505964159
2005-07-04,915.6246269479356
2005-07-05,912.568508993318
2005-07-06,918.5308391169325
2005-07-07,905.1946944485107
2005-07-08,918.9044613228497
2005-07-11,935.1047106427243
2005-07-12,941.1500576337354
2005-07-13,940.5543120918809
2005-07-14,946.637562304099
2005-07-15,938.5696140108373
2005-07-18,942.1429982787431
2005-07-19,946.3787882983657
2005-07-20,943.464907347601
2005-07-21,951.9629120206695
2005-07-22,952.7463473450506
2005-07-25,951.2388618709223
2005-07-26,948.6330627173712
2005-07-27,952.5667111300197
2005-07-28,959.0944501242224
2005-07-29,961.7703721064336
2005-08-01,964.3719826178674
2005-08-02,973.2365428800523
2005-08-03,981.3190611853859
2005-08-04,974.5831461486639
2005-08-05,966.803056273535
2005-08-08,974.4175487694387
2005-08-09,978.8321761101571
2005-08-10,988.6970019116933
2005-08-11,990.6829822432709
2005-08-12,986.6089073617109
2005-08-15,981.3316507890539
2005-08-16,973.1059259721234
2005-08-17,967.7994178325376
2005-08-18,950.3653875179538
2005-08-19,961.3439063519355
2005-08-22,968.5274896984175
2005-08-23,957.7814197842117
2005-08-24,967.8949382134925
2005-08-25,963.4606726354897
2005-08-26,957.7371489591014
2005-08-29,956.4666656391537
2005-08-30,948.2163080197339
2005-08-31,967.07036199627
2005-09-01,985.7156869326936
2005-09-02,992.1583325164075
2005-09-05,993.5597047955949
2005-09-06,996.3915102884936
2005-09-07,995.5394101829716
2005-09-08,994.8733110816677
2005-09-09,997.2102107632874
2005-09-12,986.8440465882289
2005-09-13,980.4846956886863
2005-09-14,990.6519239236685
2005-09-15,982.3954421535213
2005-09-16,989.4914735719011
2005-09-19,983.1382905626319
2005-09-20,986.1601885328834
2005-09-21,988.0671185858729
2005-09-22,974.7551933626823
2005-09-23,971.1254784775696
2005-09-26,980.8259671346759
2005-09-27,976.0128640968449
2005-09-28,984.243339624989
2005-09-29,982.0891164285134
2005-09-30,985.4995572231188
2005-10-03,974.5527290487504
2005-10-04,970.2488542910389
2005-10-05,958.4659788671125
2005-10-06,965.2319379982749
2005-10-07,956.6307092429547
2005-10-10,951.6124008854196
2005-10-11,946.3557931649237
2005-10-12,943.872155739408
2005-10-13,926.9506424066055
2005-10-14,941.3121453571821
2005-10-17,937.8504310216138
2005-10-18,919.5601130830881
2005-10-19,907.7320664130484
2005-10-20,908.9929859217331
2005-10-21,914.9863639590466
2005-10-24,919.3376325757939
2005-10-25,925.556626079503
2005-10-26,927.9557977601897
2005-10-27,912.5156119210411
2005-10-28,911.652085945331
2005-10-31,918.6313890598935
2005-11-01,918.4023366869841
2005-11-02,929.0396096147052
2005-11-03,936.4253737392792
2005-11-04,921.8157877704333
2005-11-07,922.9831223495815
2005-11-08,916.9063457406443
2005-11-09,915.4738197475571
2005-11-10,916.3619983295735
2005-11-11,924.3760834903177
2005-11-14,921.6863852135659
2005-11-15,919.0956793696777
2005-11-16,918.1701704698695
2005-11-17,929.5925740361295
2005-11-18,932.2912618030005
2005-11-21,938.6986283613543
2005-11-22,938.3118980321053
2005-11-23,950.4004669303754
2005-11-24,947.8223309942954
2005-11-25,944.8404445932317
2005-11-28,944.870720478552
2005-11-29,944.3025935788861
2005-11-30,940.0637932841742
2005-12-01,945.9564278025259
2005-12-02,947.5533730142853
2005-12-05,950.6534983380099
2005-12-06,957.1756386948077
2005-12-07,954.1333543685289
2005-12-08,964.6022756507771
2005-12-09,963.2784260542026
2005-12-12,974.6948315739837
2005-12-13,974.8991860117794
2005-12-14,984.3524525629977
2005-12-15,977.6296412173372
2005-12-16,988.7597669791242
2005-12-19,988.857729536024
2005-12-20,986.1164220089579
2005-12-21,987.1081275987485
2005-12-22,992.2232908900768
2005-12-23,990.8180058938404
2005-12-26,990.8180058938404
2005-12-27,992.5350901504291
2005-12-28,997.5491801604161
2005-12-29,994.0912670002157
2005-12-30,983.0493200544421
2006-01-02,989.8529911965685
2006-01-03,1009.4228943668209
2006-01-04,1025.6377892398789
2006-01-05,1020.3362267821396
2006-01-06,1031.5776919584664
2006-01-09,1020.3371654563357
2006-01-10,1017.3931714850497
2006-01-11,1029.7415220703442
2006-01-12,1027.2796234988757
2006-01-13,1019.31614005938
2006-01-16,1032.9659872322527
2006-01-17,1020.4194389471988
2006-01-18,1015.3406640750287
2006-01-19,1017.1209074991224
2006-01-20,1004.8153932724839
2006-01-23,1023.0819292672412
2006-01-24,1017.6110576177532
2006-01-25,1025.3092371424448
2006-01-26,1039.1478662307752
2006-01-27,1034.853443181042
2006-01-30,1029.4002486105917
2006-01-31,1034.2772905352685
2006-02-01,1039.0278171884595
2006-02-02,1024.63369558188
2006-02-03,1015.7134844248549
2006-02-06,1027.1425928759527
2006-02-07,1021.5059962487755
2006-02-08,1021.4855988066959
2006-02-09,1031.8266197929722
2006-02-10,1019.1798530892809
2006-02-13,1025.3356406585704
2006-02-14,1021.0099578726794
2006-02-15,1024.6049072712744
2006-02-16,1030.4617809202248
2006-02-17,1038.0101507636934
2006-02-20,1045.4107339027462
2006-02-21,1044.3612661843606
2006-02-22,1052.7162384590997
2006-02-23,1053.6437836919697
2006-02-24,1052.5403413633621
2006-02-27,1055.0977760909268
2006-02-28,1043.5874115125182
2006-03-01,1048.1947231915476
2006-03-02,1039.032310736277
2006-03-03,1044.062613750583
2006-03-06,1054.3799651846573
2006-03-07,1040.483582281031
2006-03-08,1039.0861528748414
2006-03-09,1048.8942658561764
2006-03-10,1053.2014661379856
2006-03-13,1064.5441102031891
2006-03-14,1076.4623278595784
2006-03-15,1080.9549832220769
2006-03-16,1092.7760937653973
2006-03-17,1090.0494915023428
2006-03-20,1093.7186005071567
2006-03-21,1089.2205131467356
2006-03-22,1087.0297016853538
2006-03-23,1068.6361607566382
2006-03-24,1069.58089484632
2006-03-27,1057.7315665474505
2006-03-28,1055.4957445707132
2006-03-29,1054.857558852279
2006-03-30,1080.7122055492198
2006-03-31,1068.8404357219638
2006-04-03,1079.2665246579884
2006-04-04,1085.841854081187
2006-04-05,1097.929625449198
2006-04-06,1092.670388581398
2006-04-07,1071.9639267171888
2006-04-10,1085.3136791405332
2006-04-11,1064.1924521572128
2006-04-12,1063.7010109829448
2006-04-13,1059.2348089769494
2006-04-14,1059.2348089769494
2006-04-17,1076.0584912637157
2006-04-18,1072.4615866740105
2006-04-19,1092.5803433435433
2006-04-20,1098.5248605702543
2006-04-21,1104.9263541962687
2006-04-24,1100.7065336558917
2006-04-25,1104.8330399836502
2006-04-26,1116.5568553555545
2006-04-27,1119.3614945147665
2006-04-28,1115.1431663655737
2006-05-01,1117.0907827399667
2006-05-02,1130.2512520289256
2006-05-03,1120.1433583651103
2006-05-04,1133.4845734441963
2006-05-05,1146.1255245183058
2006-05-08,1148.2202288617061
2006-05-09,1159.809631957373
2006-05-10,1159.8948278816724
2006-05-11,1159.0941900115727
2006-05-12,1146.9818923059415
2006-05-15,1128.9809128667619
2006-05-16,1132.5061466907316
2006-05-17,1095.9305643940752
2006-05-18,1097.547580401393
2006-05-19,1092.9714637007673
2006-05-22,1076.459148711128
2006-05-23,1093.77757175077
2006-05-24,1079.7894671477782
2006-05-25,1096.737316197152
2006-05-26,1103.4286496360135
2006-05-29,1105.1345367868794
2006-05-30,1094.497949614807
2006-05-31,1110.909730751405
2006-06-01,1114.6696755883816
2006-06-02,1122.8381154253943
2006-06-05,1121.262912144146
2006-06-06,1092.7572758662584
2006-06-07,1099.4471257072878
2006-06-08,1065.8031768132032
2006-06-09,1080.2154169576775
2006-06-12,1064.3942067408684
2006-06-13,1047.8201940058364
2006-06-14,1048.8730229956454
2006-06-15,1067.1520263850568
2006-06-16,1060.1491456288343
2006-06-19,1057.94832295
2006-06-20,1064.7568173025543
2006-06-21,1075.400020847566
2006-06-22,1072.3017270032021
2006-06-23,1070.45073890664
2006-06-26,1069.4309040539638
2006-06-27,1068.0811817328615
2006-06-28,1065.2985358829892
2006-06-29,1081.1208647562582
2006-06-30,1113.7864669560438
2006-07-03,1122.0786932024707
2006-07-04,1124.0315428450401
2006-07-05,1103.0429576467814
2006-07-06,1114.8895308899932
2006-07-07,1117.3785200371508
2006-07-10,1115.4590721247912
2006-07-11,1105.509274441433
2006-07-12,1102.1965191765444
2006-07-13,1087.6841669551616
2006-07-14,1073.0769932337496
2006-07-17,1058.720864139769
2006-07-18,1053.1752027387543
2006-07-19,1081.7806243957186
2006-07-20,1086.3101304073086
2006-07-21,1082.847510283912
2006-07-24,1094.1253441904255
2006-07-25,1089.3466617544527
2006-07-26,1092.337947818458
2006-07-27,1112.3265582214162
2006-07-28,1122.087515239321
2006-07-31,1118.870186968856
2006-08-01,1107.3674375917678
2006-08-02,1126.2943598583445
2006-08-03,1116.5049386558078
2006-08-04,1138.3127284757804
2006-08-07,1124.1115535054764
2006-08-08,1125.9044960311796
2006-08-09,1137.0476954608316
2006-08-10,1120.6348400806867
2006-08-11,1119.5762740830119
2006-08-14,1124.732373894815
2006-08-15,1128.4389735812354
2006-08-16,1146.8280850503234
2006-08-17,1152.8558602958587
2006-08-18,1151.4282665279904
2006-08-21,1156.8930561828186
2006-08-22,1152.061532331922
2006-08-23,1141.715609378359
2006-08-24,1156.3907632616829
2006-08-25,1153.2469722154494
2006-08-28,1158.8870385945852
2006-08-29,1155.4892981913745
2006-08-30,1168.9209861218976
2006-08-31,1165.1334970866428
2006-09-01,1172.1739124651006
2006-09-04,1179.8596286743923
2006-09-05,1171.9490489711754
2006-09-06,1161.4224430788047
2006-09-07,1151.480309993429
2006-09-08,1150.9341410309305
2006-09-11,1148.7095418275599
2006-09-12,1155.2981195075874
2006-09-13,1154.730052404246
2006-09-14,1158.765306142282
2006-09-15,1147.354371062201
2006-09-18,1150.2272880979133
2006-09-19,1144.3367241579322
2006-09-20,1155.8915059945132
2006-09-21,1163.2011513744826
2006-09-22,1159.113232871519
2006-09-25,1152.499626811363
2006-09-26,1155.422946583949
2006-09-27,1161.5048416387642
2006-09-28,1162.9741574144866
2006-09-29,1163.4365767626261
2006-10-02,1169.542970909304
2006-10-03,1168.00241867537
2006-10-04,1172.086521447685
2006-10-05,1179.5668643798963
2006-10-06,1169.9151241740456
2006-10-09,1175.0126437963697
2006-10-10,1177.06006518846
2006-10-11,1185.3139705670271
2006-10-12,1187.6011725795634
2006-10-13,1179.89774631724
2006-10-16,1182.943516111143
2006-10-17,1171.475494840577
2006-10-18,1179.184469619447
2006-10-19,1185.0325110108895
2006-10-20,1186.2051486493986
2006-10-23,1182.1499989504687
2006-10-24,1179.9506585715942
2006-10-25,1187.6604596992731
2006-10-26,1191.5295966064268
2006-10-27,1197.8474010382772
2006-10-30,1199.9377511566613
2006-10-31,1209.7782257547003
2006-11-01,1216.773742916243
2006-11-02,1210.72796830796
2006-11-03,1211.4888954633207
2006-11-06,1223.6301281803771
2006-11-07,1235.7331099008686
2006-11-08,1232.8127544003205
2006-11-09,1232.6546865411535
2006-11-10,1244.363534132713
2006-11-13,1242.738035563424
2006-11-14,1240.0774233803807
2006-11-15,1249.5207970961778
2006-11-16,1249.0166452418396
2006-11-17,1247.0206368737847
2006-11-20,1249.8754631505524
2006-11-21,1252.1094672058396
2006-11-22,1263.792676639668
2006-11-23,1265.5362922151323
2006-11-24,1272.1765306490977
2006-11-27,1256.6584728584949
2006-11-28,1261.8987458267209
2006-11-29,1276.271793866098
2006-11-30,1276.4652001075538
2006-12-01,1272.6231695012718
2006-12-04,1278.248573072449
2006-12-05,1283.5313618538223
2006-12-06,1286.6093002227199
2006-12-07,1290.1623880076231
2006-12-08,1291.7749541922558
2006-12-11,1288.5786401894038
2006-12-12,1291.0221671010827
2006-12-13,1293.9996861565266
2006-12-14,1289.2013662082634
2006-12-15,1289.6098402144987
2006-12-18,1286.4861044253573
2006-12-19,1292.5563140389777
2006-12-20,1295.1397256646737
2006-12-21,1291.9614212349052
2006-12-22,1278.0688838501776
2006-12-25,1278.0688838501776
2006-12-26,1276.077290059069
2006-12-27,1291.9971793951956
2006-12-28,1296.408954152259
2006-12-29,1302.4505321402676
2007-01-01,1302.4505321402676
2007-01-02,1326.261596994682
2007-01-03,1320.0135583170143
2007-01-04,1303.8782718159862
2007-01-05,1286.9526473012568
2007-01-08,1284.7453817614182
2007-01-09,1286.846560573536
2007-01-10,1272.7044916360496
2007-01-11,1285.154997132258
2007-01-12,1294.4201103063124
2007-01-15,1301.5313728494561
2007-01-16,1296.139201576923
2007-01-17,1287.0670297929837
2007-01-18,1286.427687827468
2007-01-19,1298.3745920213416
2007-01-22,1295.9954191752452
2007-01-23,1306.530887944281
2007-01-24,1313.1561771437055
2007-01-25,1310.5610508742584
2007-01-26,1294.3227574920393
2007-01-29,1297.8711405464278
2007-01-30,1301.6809039112006
2007-01-31,1301.6509062687555
2007-02-01,1311.9011434480174
2007-02-02,1312.2022176842138
2007-02-05,1310.14533836233
2007-02-06,1310.0160388557836
2007-02-07,1323.0659532954908
2007-02-08,1314.1963515510142
2007-02-09,1317.78964197487
2007-02-12,1306.9591846063875
2007-02-13,1318.2835047167432
2007-02-14,1336.8848379870158
2007-02-15,1338.3833793247238
2007-02-16,1336.571554155949
2007-02-19,1341.9287120094966
2007-02-20,1331.50409267872
2007-02-21,1317.577305444949
2007-02-22,1319.962552407676
2007-02-23,1325.206164474143
2007-02-26,1335.8010989869715
2007-02-27,1306.1598361890046
2007-02-28,1287.6043879833258
2007-03-01,1268.4506260160929
2007-03-02,1265.3390359983725
2007-03-05,1246.1958380096705
2007-03-06,1253.0340313378958
2007-03-07,1256.7073122979782
2007-03-08,1270.382322970001
2007-03-09,1267.0708065714882
2007-03-12,1267.6401938606916
2007-03-13,1258.3822334988913
2007-03-14,1230.8206881879416
2007-03-15,1253.0773186561214
2007-03-16,1256.5242072986707
2007-03-19,1274.5642228754803
2007-03-20,1274.4161928314572
2007-03-21,1282.0373796773986
2007-03-22,1313.0640863010408
2007-03-23,1315.1289677054976
2007-03-26,1303.789478548287
2007-03-27,1304.651925025586
2007-03-28,1301.9449428711769
2007-03-29,1316.0639615128018
2007-03-30,1314.0425454303545
2007-04-02,1330.0457868641013
2007-04-03,1342.1581127556085
2007-04-04,1342.622125341118
2007-04-05,1350.4113218002137
2007-04-06,1350.4113218002137
2007-04-09,1343.376097409486
2007-04-10,1363.7131966182508
2007-04-11,1360.1752924901293
2007-04-12,1363.1513225836522
2007-04-13,1372.7218952708952
2007-04-16,1389.6656966976338
2007-04-17,1392.8952965653014
2007-04-18,1388.8087216525687
2007-04-19,1381.2894029230422
2007-04-20,1397.7496375105286
2007-04-23,1396.0512669729233
2007-04-24,1395.6758732165101
2007-04-25,1414.5384838163047
2007-04-26,1412.7780119523056
2007-04-27,1411.407673540056
2007-04-30,1414.3721682632856
2007-05-01,1409.0867327929482
2007-05-02,1411.711656312852
2007-05-03,1403.1487401660845
2007-05-04,1414.0924055359797
2007-05-07,1418.3415138061735
2007-05-08,1399.0162037917123
2007-05-09,1408.6795833984254
2007-05-10,1391.180272864802
2007-05-11,1399.014454182007
2007-05-14,1401.3202622191247
2007-05-15,1419.9734859981443
2007-05-16,1410.9601182711838
2007-05-17,1408.3430763689742
2007-05-18,1420.3305330576165
2007-05-21,1410.40480644959
2007-05-22,1405.246134333029
2007-05-23,1417.1179692546175
2007-05-24,1391.2087700968664
2007-05-25,1395.2274887341032
2007-05-28,1400.0900353948148
2007-05-29,1396.134688495103
2007-05-30,1390.4490928779437
2007-05-31,1395.9806634674167
2007-06-01,1390.0073059927806
2007-06-04,1387.490381896582
2007-06-05,1397.0331591320457
2007-06-06,1374.7456674471816
2007-06-07,1359.1414234105023
2007-06-08,1341.8448893303407
2007-06-11,1343.8388897879045
2007-06-12,1336.1408333171291
2007-06-13,1343.3593299025085
2007-06-14,1366.1378445558066
2007-06-15,1387.275809977469
2007-06-18,1384.9556746094177
2007-06-19,1390.8810569034745
2007-06-20,1390.3700309920346
2007-06-21,1376.1547118532199
2007-06-22,1369.883882580576
2007-06-25,1370.8631256669755
2007-06-26,1356.1625801626044
2007-06-27,1346.9627630987252
2007-06-28,1357.8180297227439
2007-06-29,1369.6445224794643
2007-07-02,1383.755522986291
2007-07-03,1394.763979421668
2007-07-04,1396.4335572347188
2007-07-05,1382.3849966201672
2007-07-06,1392.5758880071737
2007-07-09,1401.0269898527267
2007-07-10,1393.70580809333
2007-07-11,1390.5290516470823
2007-07-12,1400.7278066633055
2007-07-13,1407.4653752008414
2007-07-16,1410.8331797451879
2007-07-17,1404.1416433013592
2007-07-18,1395.604702430407
2007-07-19,1408.9380904775317
2007-07-20,1389.4940199059083
2007-07-23,1395.9837323995703
2007-07-24,1371.19567373833
2007-07-25,1345.615941502916
2007-07-26,1318.5016785072803
2007-07-27,1307.976823541205
2007-07-30,1308.0006110683498
2007-07-31,1330.3749633298478
2007-08-01,1302.1143282576886
2007-08-02,1312.5013832292468
2007-08-03,1310.6329595911766
2007-08-06,1305.4004573369236
2007-08-07,1326.246704620778
2007-08-08,1355.9175289349962
2007-08-09,1325.2934697123217
2007-08-10,1287.1356090023041
2007-08-13,1299.6564413069468
2007-08-14,1284.3660746491305
2007-08-15,1274.7131004300531
2007-08-16,1228.9267043436485
2007-08-17,1264.1677642081013
2007-08-20,1266.7766365513105
2007-08-21,1269.0596977660528
2007-08-22,1293.0504410921758
2007-08-23,1303.6702157196844
2007-08-24,1317.5390451863739
2007-08-27,1317.670581764784
2007-08-28,1292.2985817560123
2007-08-29,1302.8749074106347
2007-08-30,1312.9656857732468
2007-08-31,1324.5438506759144
2007-09-03,1325.6537113639451
2007-09-04,1324.8483804562572
2007-09-05,1299.0825781141093
2007-09-06,1306.6112971351502
2007-09-07,1283.1412644507557
2007-09-10,1284.6147310591618
2007-09-11,1302.8592174590044
2007-09-12,1313.8192021060777
2007-09-13,1327.112628383668
2007-09-14,1315.8306377962842
2007-09-17,1303.647338502337
2007-09-18,1325.4242614238365
2007-09-19,1363.1396317733377
2007-09-20,1364.5553180355316
2007-09-21,1364.613716709406
2007-09-24,1366.1367839273644
2007-09-25,1359.5373431499515
2007-09-26,1371.6818435796813
2007-09-27,1374.1982416225326
2007-09-28,1374.1371010160572
2007-10-01,1394.3904501747054
2007-10-02,1386.6591698028503
2007-10-03,1385.1185682044043
2007-10-04,1388.9340137655322
2007-10-05,1397.0434683274525
2007-10-08,1385.0667977189564
2007-10-09,1400.771974519965
2007-10-10,1401.8681231880842
2007-10-11,1413.6284184599667
2007-10-12,1411.1109052566107
2007-10-15,1397.0060857902204
2007-10-16,1385.781759381307
2007-10-17,1383.6740956590052
2007-10-18,1381.070631498872
2007-10-19,1378.5776505253814
2007-10-22,1350.9315683884197
2007-10-23,1365.270652932349
2007-10-24,1357.3169570230086
2007-10-25,1382.3047967941563
2007-10-26,1399.6157716603868
2007-10-29,1406.0607460609904
2007-10-30,1408.6693917471634
2007-10-31,1424.5899204608686
2007-11-01,1393.8387236606563
2007-11-02,1397.593283818042
2007-11-05,1387.793200485549
2007-11-06,1395.2412491640466
2007-11-07,1401.7447893291928
2007-11-08,1378.7583170227886
2007-11-09,1352.1418640093864
2007-11-12,1351.4972083573762
2007-11-13,1367.3014182259503
2007-11-14,1380.7380774800786
2007-11-15,1370.2553794343555
2007-11-16,1376.330223775998
2007-11-19,1351.125568317239
2007-11-20,1374.262621608449
2007-11-21,1358.3907669921746
2007-11-22,1362.1920459323428
2007-11-23,1380.2610077982656
2007-11-26,1372.806325094808
2007-11-27,1373.702773551938
2007-11-28,1390.7578633618734
2007-11-29,1396.1127050999905
2007-11-30,1401.8104099116777
2007-12-03,1394.0192382010541
2007-12-04,1392.4567313001185
2007-12-05,1405.9591057832554
2007-12-06,1403.6207221018153
2007-12-07,1414.1657288614329
2007-12-10,1426.2620465926907
2007-12-11,1418.9841247627578
2007-12-12,1418.5050800682045
2007-12-13,1388.3387052335897
2007-12-14,1374.6311614998174
2007-12-17,1348.03623882046
2007-12-18,1350.2771107831397
2007-12-19,1339.4093966346181
2007-12-20,1330.8012910327845
2007-12-21,1342.981840479781
2007-12-24,1345.972162916225
2007-12-25,1345.972162916225
2007-12-26,1355.2234729539732
2007-12-27,1368.871452028801
2007-12-28,1389.2785815267812
2007-12-31,1381.342276256405
2008-01-01,1381.342276256405
2008-01-02,1373.7299831567943
2008-01-03,1374.7619247589748
2008-01-04,1357.5379148725406
2008-01-07,1359.5722548046663
2008-01-08,1358.2174382591427
2008-01-09,1345.3353066946056
2008-01-10,1350.487772264059
2008-01-11,1358.9807578766538
2008-01-14,1371.7925321919056
2008-01-15,1339.4292859093364
2008-01-16,1323.349502857487
2008-01-17,1308.6584545795138
2008-01-18,1288.205919436094
2008-01-21,1210.4184108282752
2008-01-22,1233.2738868091176
2008-01-23,1179.0839510151775
2008-01-24,1236.7706494734246
2008-01-25,1234.9976145406895
2008-01-28,1244.236125385652
2008-01-29,1252.635087171745
2008-01-30,1245.7204098465163
2008-01-31,1247.1199633282242
2008-02-01,1260.7560896100952
2008-02-04,1264.4961389499742
2008-02-05,1210.5410200118154
2008-02-06,1220.0640632160848
2008-02-07,1185.8619127290563
2008-02-08,1179.1566138462326
2008-02-11,1168.3141238680298
2008-02-12,1212.0015828054816
2008-02-13,1218.7635329489603
2008-02-14,1225.021039543668
2008-02-15,1209.56837025628
2008-02-18,1220.4915141276576
2008-02-19,1233.5375738108028
2008-02-20,1213.3743102069056
2008-02-21,1225.5499959797546
2008-02-22,1210.9175788076914
2008-02-25,1229.564125561421
2008-02-26,1251.5175724872875
2008-02-27,1272.4690883598817
2008-02-28,1262.9863998024641
2008-02-29,1244.5382014247584
2008-03-03,1230.740825878772
2008-03-04,1212.8777775206763
2008-03-05,1244.8823140287127
2008-03-06,1229.0021240463732
2008-03-07,1203.3560161588355
2008-03-10,1190.5281755922483
2008-03-11,1210.624326331544
2008-03-12,1223.300852237194
2008-03-13,1211.2555029034384
2008-03-14,1201.9508817166557
2008-03-17,1173.3889934228444
2008-03-18,1208.2603925989072
2008-03-19,1174.8496714064115
2008-03-20,1137.9982004077528
2008-03-21,1137.9982004077528
2008-03-24,1136.3742286626116
2008-03-25,1193.4241109772383
2008-03-26,1199.8355067761918
2008-03-27,1217.6249306300767
2008-03-28,1215.8824045482286
2008-03-31,1219.4653273724778
2008-04-01,1235.0853091078313
2008-04-02,1259.0562047717222
2008-04-03,1260.3781465347051
2008-04-04,1278.9896500568027
2008-04-07,1287.3334452374083
2008-04-08,1288.7754043525842
2008-04-09,1294.2211181644004
2008-04-10,1291.1869257531855
2008-04-11,1281.4060883000307
2008-04-14,1267.3735881567518
2008-04-15,1261.9926546124932
2008-04-16,1293.65216775967
2008-04-17,1285.6816969166082
2008-04-18,1298.581761073265
2008-04-21,1308.7995912371357
2008-04-22,1307.5007927864663
2008-04-23,1297.7015388999873
2008-04-24,1289.7939773662276
2008-04-25,1303.1946546718973
2008-04-28,1298.6445499797444
2008-04-29,1291.8829404413987
2008-04-30,1293.880241637377
2008-05-01,1284.0321583543125
2008-05-02,1301.0573639865088
2008-05-05,1306.755052370176
2008-05-06,1304.2780764280415
2008-05-07,1300.1337679671105
2008-05-08,1284.853510212429
2008-05-09,1273.7745256055111
2008-05-12,1280.5289135504563
2008-05-13,1280.7781011916861
2008-05-14,1295.8091693839747
2008-05-15,1296.3358316197834
2008-05-16,1308.9306117530211
2008-05-19,1307.1448696462392
2008-05-20,1296.6762217276566
2008-05-21,1307.1091478024268
2008-05-22,1311.1378013484639
2008-05-23,1300.8349789149156
2008-05-26,1297.4531820600819
2008-05-27,1291.6517904996667
2008-05-28,1283.367011818407
2008-05-29,1275.755606359102
2008-05-30,1293.2189519988592
2008-06-02,1273.0250588287763
2008-06-03,1269.5829042873545
2008-06-04,1256.9470865520925
2008-06-05,1265.7298663943575
2008-06-06,1250.5771859051351
2008-06-09,1249.3294438324933
2008-06-10,1213.770951941027
2008-06-11,1193.855115616864
2008-06-12,1189.9787168695987
2008-06-13,1186.8407204022424
2008-06-16,1191.4563163966154
2008-06-17,1200.8249043996057
2008-06-18,1182.3125019626132
2008-06-19,1173.05324131508
2008-06-20,1162.711800627106
2008-06-23,1152.8181615246463
2008-06-24,1154.710588234918
2008-06-25,1170.0849334944642
