Date,NORWAY
2005-09-06,5734.7043039987975
2005-09-07,5695.117635476238
2005-09-08,5628.702129714084
2005-09-09,5669.929127199039
2005-09-12,5639.015863383719
2005-09-13,5577.671158251581
2005-09-14,5635.527733892655
2005-09-15,5660.853594116436
2005-09-16,5654.144819679876
2005-09-19,5689.182263351679
2005-09-20,5740.079920276394
2005-09-21,5765.277045587541
2005-09-22,5748.038276442119
2005-09-23,5637.087484397155
2005-09-26,5549.264269317362
2005-09-27,5541.80773981147
2005-09-28,5608.804083976251
2005-09-29,5662.182478499854
2005-09-30,5636.564458886689
2005-10-03,5589.740031943277
2005-10-04,5541.7522182721395
2005-10-05,5471.31696779647
2005-10-06,5309.395960355669
2005-10-07,5297.594733878307
2005-10-10,5274.075764189256
2005-10-11,5318.566870983462
2005-10-12,5328.583529321774
2005-10-13,5051.846047513209
2005-10-14,5070.197753561369
2005-10-17,5117.092090473051
2005-10-18,4920.572281213747
2005-10-19,4796.077166800069
2005-10-20,4952.02220228416
2005-10-21,4904.432482000433
2005-10-24,4999.382279805988
2005-10-25,5076.798729121345
2005-10-26,5155.738554918947
2005-10-27,5122.965489103894
2005-10-28,5066.759355646097
2005-10-31,5206.5900535409855
2005-11-01,5153.129745232265
2005-11-02,5207.162632177592
2005-11-03,5368.019759882044
2005-11-04,5273.52217352472
2005-11-07,5257.412598714852
2005-11-08,5201.45615642536
2005-11-09,5241.517384557025
2005-11-10,5211.100552975152
2005-11-11,5140.65090748395
2005-11-14,5175.8512220742
2005-11-15,5127.184919367137
2005-11-16,5039.844037281333
2005-11-17,5146.716217739997
2005-11-18,5137.294398014854
2005-11-21,5162.397294955328
2005-11-22,5249.852704091797
2005-11-23,5250.0573416662
2005-11-24,5211.192553616633
2005-11-25,5256.033985779742
2005-11-28,5226.681957756692
2005-11-29,5195.469905911988
2005-11-30,5201.635476772545
2005-12-01,5252.847199985745
2005-12-02,5348.187531459037
2005-12-05,5413.6760948349
2005-12-06,5380.013621591756
2005-12-07,5454.419166461522
2005-12-08,5455.882128159052
2005-12-09,5492.640608013454
2005-12-12,5520.032075610115
2005-12-13,5541.994647689212
2005-12-14,5593.836740303119
2005-12-15,5460.691826160105
2005-12-16,5412.224986577985
2005-12-19,5320.665557793378
2005-12-20,5323.570171097488
2005-12-21,5299.365958397561
2005-12-22,5342.856555139713
2005-12-23,5338.632223798156
2005-12-26,5338.632223798156
2005-12-27,5356.8621904716565
2005-12-28,5394.488482804253
2005-12-29,5389.78053954439
2005-12-30,5384.089143318085
2006-01-02,5380.718032777885
2006-01-03,5543.994736693744
2006-01-04,5647.757532085577
2006-01-05,5633.661932732018
2006-01-06,5714.658138886389
2006-01-09,5681.6594551909975
2006-01-10,5608.4841197618925
2006-01-11,5595.020998662162
2006-01-12,5622.365471403467
2006-01-13,5590.035291323099
2006-01-16,5659.027729848512
2006-01-17,5594.054260351146
2006-01-18,5514.012721623199
2006-01-19,5649.188670476806
2006-01-20,5742.316844301779
2006-01-23,5776.570652716305
2006-01-24,5838.638720181041
2006-01-25,5846.26315269077
2006-01-26,5845.674933441718
2006-01-27,5927.38905527435
2006-01-30,5953.038969038483
2006-01-31,5951.360884543279
2006-02-01,6011.421136158334
2006-02-02,6004.285880872182
2006-02-03,5867.79148729933
2006-02-06,5956.506147946111
2006-02-07,5837.605297317197
2006-02-08,5800.145140524439
2006-02-09,5871.728359665577
2006-02-10,5805.4681965232485
2006-02-13,5702.076632991692
2006-02-14,5587.156199046773
2006-02-15,5705.365607795404
2006-02-16,5752.083082342091
2006-02-17,5875.576471192073
2006-02-20,5977.123014797418
2006-02-21,5993.476350180275
2006-02-22,5922.180543996191
2006-02-23,6006.383091419309
2006-02-24,6061.8139313553775
2006-02-27,6051.5286327633485
2006-02-28,5991.125177472206
2006-03-01,6093.432181929196
2006-03-02,6119.332304808193
2006-03-03,6219.497028822687
2006-03-06,6197.358991965598
2006-03-07,6088.6657735179415
2006-03-08,6011.658045864035
2006-03-09,6023.845068432264
2006-03-10,6022.241065467278
2006-03-13,6090.249234280872
2006-03-14,6159.301912878031
2006-03-15,6184.74379559697
2006-03-16,6290.332232175923
2006-03-17,6395.885570924105
2006-03-20,6424.919865151082
2006-03-21,6294.088277124101
2006-03-22,6377.3122154646935
2006-03-23,6407.852652694083
2006-03-24,6481.141399384853
2006-03-27,6513.12683931355
2006-03-28,6534.574270102673
2006-03-29,6555.430982774753
2006-03-30,6706.061495565627
2006-03-31,6645.240852019958
2006-04-03,6739.891559646347
2006-04-04,6696.8600788272615
2006-04-05,6761.648201144201
2006-04-06,6832.547591479542
2006-04-07,6756.562576909045
2006-04-10,6862.7511954675065
2006-04-11,6872.113828604343
2006-04-12,6760.35695708454
2006-04-13,6739.144405645692
2006-04-14,6739.144405645692
2006-04-17,6849.663634622826
2006-04-18,6960.453205741656
2006-04-19,7091.821360292717
2006-04-20,7244.394593744146
2006-04-21,7228.599792219074
2006-04-24,7327.726027848294
2006-04-25,7281.7726191247175
2006-04-26,7386.030854560723
2006-04-27,7246.526768887433
2006-04-28,7241.838774153305
2006-05-01,7259.5837705004615
2006-05-02,7396.260735578745
2006-05-03,7467.347341037979
2006-05-04,7608.641499897466
2006-05-05,7630.009651629566
2006-05-08,7527.821525424496
2006-05-09,7631.662911233832
2006-05-10,7695.136220941278
2006-05-11,7732.296543949691
2006-05-12,7560.309002677455
2006-05-15,7119.670203317023
2006-05-16,7098.225474476313
2006-05-17,7081.953671253451
2006-05-18,6705.930600291625
2006-05-19,6646.001921829822
2006-05-22,6389.680510761725
2006-05-23,6855.261661303379
2006-05-24,6614.227349943919
2006-05-25,6627.14206883673
2006-05-26,6854.023912341582
2006-05-29,7037.495920067841
2006-05-30,6894.887788362522
2006-05-31,6864.879269690196
2006-06-01,6895.445989297678
2006-06-02,7106.7178799267285
2006-06-05,7136.705281606582
2006-06-06,6841.3369740278295
2006-06-07,6739.008259937837
2006-06-08,6246.40953591916
2006-06-09,6420.817433633368
2006-06-12,6223.047790114837
2006-06-13,5938.351553322021
2006-06-14,5961.167567512689
2006-06-15,6334.6582886632095
2006-06-16,6222.786819976574
2006-06-19,6178.7507806660215
2006-06-20,6089.093977627406
2006-06-21,6102.234280187363
2006-06-22,6155.875841406857
2006-06-23,6338.073301338
2006-06-26,6320.556549055728
2006-06-27,6509.134766269292
2006-06-28,6404.218946033
2006-06-29,6500.282495462469
2006-06-30,6604.736706768087
2006-07-03,6714.7950772724125
2006-07-04,6757.9318823380145
2006-07-05,6596.930747261967
2006-07-06,6741.769654993642
2006-07-07,6841.989284041728
2006-07-10,6700.472358919354
2006-07-11,6702.127455815225
2006-07-12,6825.762106318876
2006-07-13,6777.236107758127
2006-07-14,6677.040105865419
2006-07-17,6487.367474914174
2006-07-18,6356.3199874229
2006-07-19,6388.637765140792
2006-07-20,6514.590937057377
2006-07-21,6414.997040016813
2006-07-24,6383.919693418212
2006-07-25,6619.757312507315
2006-07-26,6631.028083275174
2006-07-27,6840.380722168087
2006-07-28,6793.216092643236
2006-07-31,6800.553630191093
2006-08-01,6809.616758897925
2006-08-02,6940.918111266278
2006-08-03,6840.981432258658
2006-08-04,6859.005855559475
2006-08-07,6871.146886158248
2006-08-08,6849.669360251762
2006-08-09,6816.928885930632
2006-08-10,6645.853906176968
2006-08-11,6607.7644868641
2006-08-14,6517.500274261151
2006-08-15,6614.6863601646555
2006-08-16,6632.692609225101
2006-08-17,6550.172179745226
2006-08-18,6574.135017503272
2006-08-21,6786.540081963281
2006-08-22,6730.719447577442
2006-08-23,6785.254237731377
2006-08-24,6710.822415974567
2006-08-25,6706.1357893698105
2006-08-28,6704.4969021702955
2006-08-29,6578.354629573131
2006-08-30,6676.330512330346
2006-08-31,6667.738933923463
2006-09-01,6721.930857982054
2006-09-04,6827.900066120405
2006-09-05,6836.500091759034
2006-09-06,6652.237966673934
2006-09-07,6504.770258395074
2006-09-08,6437.013496435265
2006-09-11,6166.002600959197
2006-09-12,6192.871823123192
2006-09-13,6204.934627907761
2006-09-14,6281.325368902089
2006-09-15,6190.291444092344
2006-09-18,6256.869807477737
2006-09-19,6333.514088816068
2006-09-20,6265.311359361172
2006-09-21,6108.587679369194
2006-09-22,6076.165782109136
2006-09-25,5836.113686927601
2006-09-26,6030.912229196028
2006-09-27,6202.865783647934
2006-09-28,6252.29796039562
2006-09-29,6195.26713610354
2006-10-02,6137.4123875970745
2006-10-03,5976.37217043993
2006-10-04,5993.218823624543
2006-10-05,6107.9959961965515
2006-10-06,6019.69245618493
2006-10-09,6106.949854288225
2006-10-10,6157.789622932847
2006-10-11,6102.138298337829
2006-10-12,6153.269996762181
2006-10-13,6280.214813628505
2006-10-16,6365.032872250608
2006-10-17,6323.789096646728
2006-10-18,6387.936863362881
2006-10-19,6507.154528508545
2006-10-20,6563.335735226069
2006-10-23,6444.965263053321
2006-10-24,6512.2209532407305
2006-10-25,6566.212986081002
2006-10-26,6772.582250207015
2006-10-27,6775.3431426848065
2006-10-30,6657.913117390684
2006-10-31,6726.104043486142
2006-11-01,6850.92481799673
2006-11-02,6799.091646671226
2006-11-03,6868.502763552822
2006-11-06,7005.532335993012
2006-11-07,7008.043182733183
2006-11-08,6998.88511946925
2006-11-09,7080.102770083909
2006-11-10,7091.895388636317
2006-11-13,7057.35956202669
2006-11-14,7111.253447643075
2006-11-15,7145.321314485585
2006-11-16,7217.281421086422
2006-11-17,6952.305606822371
2006-11-20,7015.012996500453
2006-11-21,7106.3453613962
2006-11-22,7158.62966631987
2006-11-23,7101.861073532414
2006-11-24,7187.83112523716
2006-11-27,7095.257240698062
2006-11-28,6994.826093381158
2006-11-29,7206.72631755702
2006-11-30,7346.760377725629
2006-12-01,7348.274475653595
2006-12-04,7397.086605676722
2006-12-05,7456.836495115864
2006-12-06,7439.722032579924
2006-12-07,7451.697842270676
2006-12-08,7469.326808526256
2006-12-11,7433.37834307987
2006-12-12,7488.300541337553
2006-12-13,7435.41456266741
2006-12-14,7543.720617604454
2006-12-15,7559.3659024935305
2006-12-18,7781.286490911994
2006-12-19,7729.738868953221
2006-12-20,7841.006198799637
2006-12-21,7739.800636168913
2006-12-22,7722.675259678705
2006-12-25,7722.675259678705
2006-12-26,7720.567018008393
2006-12-27,7693.8252945878485
2006-12-28,7769.426670301359
2006-12-29,7813.483236785568
2007-01-01,7813.483236785568
2007-01-02,7978.158564463089
2007-01-03,7768.051673104509
2007-01-04,7476.353679531962
2007-01-05,7412.9293807632075
2007-01-08,7526.861775325495
2007-01-09,7414.179147372805
2007-01-10,7222.942275949316
2007-01-11,7334.449750227385
2007-01-12,7392.536343993434
2007-01-15,7627.363056892062
2007-01-16,7606.248249172433
2007-01-17,7532.182535386999
2007-01-18,7553.78881107255
2007-01-19,7675.83470745453
2007-01-22,7773.833055853229
2007-01-23,7822.389127620031
2007-01-24,8006.703781027326
2007-01-25,7989.985719931671
2007-01-26,7989.078875357341
2007-01-29,8089.800870935799
2007-01-30,8067.119133650361
2007-01-31,8138.680493240028
2007-02-01,8233.305297463463
2007-02-02,8254.626346387933
2007-02-05,8263.500302566865
2007-02-06,8302.124418750482
2007-02-07,8357.766346568003
2007-02-08,8279.198015328691
2007-02-09,8312.219970588025
2007-02-12,8232.048056421103
2007-02-13,8340.431229008398
2007-02-14,8517.210248966734
2007-02-15,8357.073205391393
2007-02-16,8363.52842340068
2007-02-19,8421.52435204971
2007-02-20,8304.8616696674
2007-02-21,8286.38001018541
2007-02-22,8264.343992753209
2007-02-23,8347.783956071826
2007-02-26,8436.477777915836
2007-02-27,8143.086087829502
2007-02-28,7953.063630462495
2007-03-01,7845.304004259745
2007-03-02,7887.524004888261
2007-03-05,7662.573840510282
2007-03-06,7765.370265541249
2007-03-07,7816.134234915969
2007-03-08,7985.875878673191
2007-03-09,7978.943815749763
2007-03-12,8014.119662944636
2007-03-13,7998.460340156364
2007-03-14,7832.840268174265
2007-03-15,7920.9580778326945
2007-03-16,7973.398607402992
2007-03-19,8102.520787462849
2007-03-20,8122.99369605847
2007-03-21,8196.487428975546
2007-03-22,8305.980801558395
2007-03-23,8381.673501722431
2007-03-26,8355.831165196527
2007-03-27,8265.418927825422
2007-03-28,8380.436245057239
2007-03-29,8417.745876802222
2007-03-30,8371.055995207598
2007-04-02,8396.6309824261
2007-04-03,8427.819211508115
2007-04-04,8418.952103332156
2007-04-05,8479.596467427642
2007-04-06,8479.596467427642
2007-04-09,8433.10874699472
2007-04-10,8609.509482896932
2007-04-11,8580.271546983518
2007-04-12,8537.996596473318
2007-04-13,8619.396237593786
2007-04-16,8758.499681898937
2007-04-17,8752.830474363054
2007-04-18,8624.320678629805
2007-04-19,8616.684658330418
2007-04-20,8743.399452965949
2007-04-23,8812.376191627818
2007-04-24,8795.651831196838
2007-04-25,8832.969318596306
2007-04-26,8855.992993876776
2007-04-27,8804.667762153684
2007-04-30,8867.627203571583
2007-05-01,8830.138072055965
2007-05-02,8965.042928588253
2007-05-03,8979.536941553817
2007-05-04,9083.670919058868
2007-05-07,9135.6167040792
2007-05-08,8843.056790303997
2007-05-09,8845.428173028724
2007-05-10,8734.328385269451
2007-05-11,8619.641371484899
2007-05-14,8633.897245235867
2007-05-15,8796.116619320175
2007-05-16,8816.652676420503
2007-05-17,8741.927272628296
2007-05-18,8898.878614391107
2007-05-21,8971.419428975845
2007-05-22,9057.523392690633
2007-05-23,9191.674480936634
2007-05-24,9116.603256687085
2007-05-25,9022.09965939636
2007-05-28,9022.09965939636
2007-05-29,8974.518051962808
2007-05-30,8863.634249071809
2007-05-31,9077.973414139811
2007-06-01,9166.39208834082
2007-06-04,9178.72742928431
2007-06-05,9190.523177964933
2007-06-06,8999.79587626693
2007-06-07,8921.989662246082
2007-06-08,8798.415328484158
2007-06-11,8861.33179387747
2007-06-12,8724.36545551548
2007-06-13,8778.156699426416
2007-06-14,8999.320554402551
2007-06-15,9275.451825894823
2007-06-18,9330.276517129665
2007-06-19,9335.284247640666
2007-06-20,9418.368235751099
2007-06-21,9433.402079659012
2007-06-22,9431.41609310639
2007-06-25,9381.11983430817
2007-06-26,9316.088108453365
2007-06-27,9217.635461095935
2007-06-28,9517.456753516857
2007-06-29,9601.128762630207
2007-07-02,9793.865883181545
2007-07-03,9793.54139724731
2007-07-04,9894.908016353174
2007-07-05,9903.000549743143
2007-07-06,9909.815694094284
2007-07-09,9962.06047194311
2007-07-10,9884.34028960564
2007-07-11,9927.829192461086
2007-07-12,10135.220329671132
2007-07-13,10178.042806654254
2007-07-16,10219.446290403763
2007-07-17,10158.057078698665
2007-07-18,10141.451057533874
2007-07-19,10298.421669303863
2007-07-20,10248.189398029357
2007-07-23,10209.570543093321
2007-07-24,9951.85374294161
2007-07-25,9769.30962499497
2007-07-26,9485.269758971412
2007-07-27,9254.192374717577
2007-07-30,9338.69412787665
2007-07-31,9530.159167856622
2007-08-01,9288.943176060096
2007-08-02,9401.904894742249
2007-08-03,9321.229068715726
2007-08-06,9038.4686376412
2007-08-07,9092.355716093765
2007-08-08,9460.62487262845
2007-08-09,9063.492103978495
2007-08-10,8745.464201851164
2007-08-13,8881.524893633517
2007-08-14,8847.778163020661
2007-08-15,8646.562610265351
2007-08-16,8176.701014603784
2007-08-17,8503.33592925042
2007-08-20,8641.322774332579
2007-08-21,8493.17881882841
2007-08-22,8713.667061680097
2007-08-23,8867.96951433628
2007-08-24,8952.294913661633
2007-08-27,8899.666440828316
2007-08-28,8718.800716009391
2007-08-29,8742.578823958997
2007-08-30,8904.227097989487
2007-08-31,9092.083267370304
2007-09-03,9102.84204050297
2007-09-04,9227.472947650896
2007-09-05,9278.618969607938
2007-09-06,9389.699973364906
2007-09-07,9273.302519704594
2007-09-10,9230.27598494736
2007-09-11,9418.801663956945
2007-09-12,9495.750249107114
2007-09-13,9691.499637969642
2007-09-14,9680.241484593107
2007-09-17,9588.304600080919
2007-09-18,9601.245491450234
2007-09-19,10007.965393778877
2007-09-20,10074.363872042528
2007-09-21,10150.725431793571
2007-09-24,10199.662226455686
2007-09-25,10041.78906146806
2007-09-26,10120.599142869016
2007-09-27,10203.036920753548
2007-09-28,10329.8751570734
2007-10-01,10489.814679918838
2007-10-02,10241.680191129628
2007-10-03,10074.669577887667
2007-10-04,10033.277974030794
2007-10-05,10140.284615432725
2007-10-08,10058.182259625843
2007-10-09,10065.566213124872
2007-10-10,10158.862272439865
2007-10-11,10518.875811983457
2007-10-12,10493.74555034483
2007-10-15,10653.950229256587
2007-10-16,10489.957789115084
2007-10-17,10515.16075545921
2007-10-18,10401.883656359014
2007-10-19,10398.7894277519
2007-10-22,9969.986268314662
2007-10-23,10301.202303518521
2007-10-24,10212.572474157718
2007-10-25,10492.899688013462
2007-10-26,10684.345491130785
2007-10-29,10850.633801639575
2007-10-30,10701.648404963422
2007-10-31,10745.73519514832
2007-11-01,10533.443370475148
2007-11-02,10492.816177220966
2007-11-05,10527.640365127289
2007-11-06,10849.313546946652
2007-11-07,10991.707478649294
2007-11-08,11029.424078567348
2007-11-09,10804.450614647534
2007-11-12,10290.0822457972
2007-11-13,10163.193464206162
2007-11-14,10350.732969280265
2007-11-15,10022.99275538519
2007-11-16,9845.61849386141
2007-11-19,9546.91227595028
2007-11-20,9956.775046518
2007-11-21,9768.43055224861
2007-11-22,9785.1210956869
2007-11-23,9989.202956363439
2007-11-26,10159.688093165532
2007-11-27,9831.337553130916
2007-11-28,10090.965049463815
2007-11-29,10120.009608761306
2007-11-30,10114.720279947174
2007-12-03,10019.927601640096
2007-12-04,9942.052820785168
2007-12-05,10164.349142408535
2007-12-06,10312.277159891388
2007-12-07,10091.18891627122
2007-12-10,10184.644171809145
2007-12-11,10189.45451032863
2007-12-12,10267.901841273713
2007-12-13,10031.5941184542
2007-12-14,9836.319069243133
2007-12-17,9580.241494227388
2007-12-18,9594.99187185221
2007-12-19,9555.18370947393
2007-12-20,9505.653086681388
2007-12-21,9754.060889053464
2007-12-24,9808.80132196292
2007-12-25,9808.80132196292
2007-12-26,9875.592511456622
2007-12-27,10136.814928417556
2007-12-28,10295.880026227742
2007-12-31,10269.144129587907
2008-01-01,10269.144129587907
2008-01-02,10306.983426582996
2008-01-03,10305.76423211198
2008-01-04,10121.222514402969
2008-01-07,9906.714914061211
2008-01-08,10132.129014184131
2008-01-09,9846.153068331381
2008-01-10,9625.256823054166
2008-01-11,9426.914560017636
2008-01-14,9545.60247097759
2008-01-15,9186.785329582728
2008-01-16,8645.36804746914
2008-01-17,8596.29560259264
2008-01-18,8371.189656177556
2008-01-21,7697.398590494682
2008-01-22,7994.75098971722
2008-01-23,7747.340956891418
2008-01-24,8161.818438946603
2008-01-25,8440.066285853702
2008-01-28,8203.88309761501
2008-01-29,8470.98281450529
2008-01-30,8420.829395782766
2008-01-31,8105.922343107064
2008-02-01,8359.817713588905
2008-02-04,8515.353039879812
2008-02-05,8298.391461673993
2008-02-06,8269.796487963593
2008-02-07,8041.070003461869
2008-02-08,7979.3125247690505
2008-02-11,7928.738611370521
2008-02-12,8357.75579670508
2008-02-13,8358.688768642733
2008-02-14,8707.941544733347
2008-02-15,8704.47501949801
2008-02-18,8861.224675619405
2008-02-19,9038.761300270075
2008-02-20,8873.3134630199
2008-02-21,9123.172484910941
2008-02-22,9021.521447852263
2008-02-25,9029.654471578982
2008-02-26,9125.17771614495
2008-02-27,9429.992190264462
2008-02-28,9442.326157574065
2008-02-29,9260.075694039857
2008-03-03,9186.178870603413
2008-03-04,9253.640415198211
2008-03-05,9347.066538780944
2008-03-06,9315.183004061435
2008-03-07,9039.128594458496
2008-03-10,8847.83092087551
2008-03-11,9108.005070492789
2008-03-12,9204.977637490994
2008-03-13,9033.280055773477
2008-03-14,8975.95684247567
2008-03-17,8697.5420136687
2008-03-18,8853.788392286735
2008-03-19,8707.919749127062
2008-03-20,8488.830285811588
2008-03-21,8488.830285811588
2008-03-24,8488.830285811588
2008-03-25,8725.482471383162
2008-03-26,8902.794263737334
2008-03-27,9097.23187274752
2008-03-28,9135.41474936974
2008-03-31,9195.478510107238
2008-04-01,9177.621747881512
2008-04-02,9321.732887910212
2008-04-03,9355.747093488255
2008-04-04,9591.765484590891
2008-04-07,9791.507110414836
2008-04-08,9705.560609445376
2008-04-09,9777.355557461702
2008-04-10,9817.06724720167
2008-04-11,9794.395954720469
2008-04-14,9708.916105565144
2008-04-15,9931.34731126986
2008-04-16,10171.545435624988
2008-04-17,10016.766606361696
2008-04-18,9975.576785163823
2008-04-21,10239.0534743703
2008-04-22,10569.470690209964
2008-04-23,10473.515449068205
2008-04-24,10142.54671961114
2008-04-25,10211.558915969461
2008-04-28,10488.499316440322
2008-04-29,10204.064549380018
2008-04-30,10383.421442485615
2008-05-01,10285.996349856832
2008-05-02,10671.314744898677
2008-05-05,10728.340097685697
2008-05-06,10794.954990743356
2008-05-07,10951.651475410155
2008-05-08,11072.939052703652
2008-05-09,10924.828868889648
2008-05-12,11031.800226752774
2008-05-13,10950.242421605712
2008-05-14,11122.976363828428
2008-05-15,11392.05671448507
2008-05-16,11603.298600511394
2008-05-19,11766.337758368529
2008-05-20,11648.791548887693
2008-05-21,11795.36860300962
2008-05-22,12065.726316621198
2008-05-23,11858.62908422197
2008-05-26,11521.227031604885
2008-05-27,11279.333813097974
2008-05-28,11204.184816239764
2008-05-29,11078.084257010996
2008-05-30,11154.008855160206
2008-06-02,11074.292025792458
2008-06-03,11104.260589100144
2008-06-04,10819.52653353839
2008-06-05,10789.620889389926
2008-06-06,11175.76619335688
2008-06-09,11060.330185806182
2008-06-10,10673.920837651787
2008-06-11,10603.635012649573
2008-06-12,10629.742763785815
2008-06-13,10624.802463690205
2008-06-16,10922.771060634605
2008-06-17,10991.363633895253
2008-06-18,10870.973391974683
2008-06-19,10821.260744507033
2008-06-20,10646.600540940692
2008-06-23,10474.084347410866
2008-06-24,10524.998031940455
2008-06-25,10549.536820068246
2008-06-26,10507.365069052737
2008-06-27,10407.079310784091
2008-06-30,10436.251847895146
2008-07-01,10278.092043451625
2008-07-02,10381.751742677976
2008-07-03,9955.559864765242
2008-07-04,9973.382566420609
2008-07-07,10049.030930123452
2008-07-08,9687.92890502045
2008-07-09,9879.310733757677
2008-07-10,9707.930107956181
2008-07-11,9804.595843179504
2008-07-14,9544.335139802299
2008-07-15,9242.627388850335
2008-07-16,8900.992604768868
2008-07-17,9203.284278388595
2008-07-18,9143.979221662627
2008-07-21,9350.505402703437
2008-07-22,9202.135869648399
2008-07-23,8987.881590906542
2008-07-24,8832.549020145327
2008-07-25,8746.023618885021
2008-07-28,8948.256165976305
2008-07-29,8952.531171528984
2008-07-30,9160.33980951613
2008-07-31,9374.441049718464
2008-08-01,9036.954077952654
2008-08-04,8947.082540592277
2008-08-05,8624.685245647726
2008-08-06,8747.825923876158
2008-08-07,8850.217497483556
2008-08-08,8503.844134458986
2008-08-11,8544.485145526753
2008-08-12,8409.613255414302
2008-08-13,8233.95165255162
2008-08-14,8414.856385609355
2008-08-15,8276.969480794482
2008-08-18,8476.607785615262
2008-08-19,8335.589977735455
2008-08-20,8517.731660951618
2008-08-21,8849.552081567348
2008-08-22,8865.639011690771
2008-08-25,8732.520617263084
2008-08-26,8572.139134639645
2008-08-27,8798.879218051183
2008-08-28,8892.240790306874
2008-08-29,8890.4221250906
2008-09-01,8619.905230945862
2008-09-02,8265.765648986177
2008-09-03,7978.737847877037
2008-09-04,7677.370161679213
2008-09-05,7345.5215624316625
2008-09-08,7524.939628158153
2008-09-09,7004.024269780781
2008-09-10,6994.743898317461
2008-09-11,6901.619518372953
2008-09-12,7292.095396302327
2008-09-15,6914.626971594417
2008-09-16,6432.502690446929
2008-09-17,6245.981625893625
2008-09-18,6533.4500024463
2008-09-19,7244.5242927476265
2008-09-22,7437.856184510505
2008-09-23,7295.056747950516
2008-09-24,7128.136261844319
2008-09-25,7056.518524329739
2008-09-26,6658.693452501135
2008-09-29,5960.917713072384
2008-09-30,6191.245847304594
2008-10-01,5968.3551457276435
2008-10-02,5486.272956905906
2008-10-03,5882.570519056394
2008-10-06,5102.573391370138
2008-10-07,5048.88024625683
2008-10-08,4701.125590019266
2008-10-09,4883.218030297237
2008-10-10,4413.901106385522
2008-10-13,4709.090921997249
2008-10-14,4941.435166147675
2008-10-15,4392.523138929487
2008-10-16,3892.728275520688
2008-10-17,4028.2587535116973
2008-10-20,4335.854811779031
2008-10-21,4346.596118012897
2008-10-22,3961.566101196388
2008-10-23,3996.9305749314613
2008-10-24,3701.101400719996
2008-10-27,3421.1122942352104
2008-10-28,3524.132143449409
2008-10-29,3719.7731045381797
2008-10-30,3972.054117858368
2008-10-31,4125.83359895023
2008-11-03,4336.632550342774
2008-11-04,4711.530996671282
2008-11-05,4651.395095538184
2008-11-06,4055.3442710877034
2008-11-07,4173.344767991731
2008-11-10,4214.9623827339865
2008-11-11,3849.6171501559134
2008-11-12,3483.7492656520058
2008-11-13,3502.1544318289225
2008-11-14,3612.8005209979233
2008-11-17,3445.145292678098
2008-11-18,3412.7643358061687
2008-11-19,3161.3724862476374
2008-11-20,2975.076925172857
2008-11-21,2888.621328915134
2008-11-24,3369.3589273402845
2008-11-25,3399.0105918775075
2008-11-26,3433.8933646750015
2008-11-27,3653.4280246719018
2008-11-28,3501.949735324918
2008-12-01,3161.7366424760853
2008-12-02,3283.763025746139
2008-12-03,3326.987498689906
2008-12-04,3242.308611842283
2008-12-05,2916.5471228861306
2008-12-08,3347.9839957938007
2008-12-09,3374.78588975246
2008-12-10,3472.9513391669925
2008-12-11,3604.9557418449
2008-12-12,3376.3043631224273
2008-12-15,3524.5551188258005
2008-12-16,3520.368691582135
2008-12-17,3820.9172963041456
2008-12-18,3756.1492689151537
2008-12-19,3536.339540358639
2008-12-22,3401.5766467149574
2008-12-23,3425.855429846462
2008-12-24,3411.0881926333163
2008-12-25,3411.0881926333163
2008-12-26,3394.48783852075
2008-12-29,3611.592552915361
2008-12-30,3672.929892258904
2008-12-31,3672.3266633167154
2009-01-01,3672.3266633167154
2009-01-02,3959.6195187746107
2009-01-05,3998.1233669704675
2009-01-06,4082.6080242157477
2009-01-07,3922.2332434825926
2009-01-08,3908.699874426928
2009-01-09,3858.619807090333
2009-01-12,3733.1860861723817
2009-01-13,3650.2389138215676
2009-01-14,3455.910870079592
2009-01-15,3537.24512560488
2009-01-16,3817.1612883790726
2009-01-19,3704.667536324992
2009-01-20,3572.862332512913
2009-01-21,3681.817227035692
2009-01-22,3632.1990478751018
2009-01-23,3662.4027913021987
2009-01-26,3928.7145670287778
2009-01-27,3889.5432564719067
2009-01-28,4013.0188027057216
2009-01-29,3875.416976307405
2009-01-30,3763.1298759920473
2009-02-02,3534.3820625789954
2009-02-03,3684.8170472341
2009-02-04,3785.385524160257
2009-02-05,3772.7159912413495
2009-02-06,3917.0796440755666
2009-02-09,4155.389287971057
2009-02-10,4083.9032213551686
2009-02-11,4024.799023402169
2009-02-12,3815.050176806228
2009-02-13,3968.1322628537564
2009-02-16,3805.586376054346
2009-02-17,3625.926765493593
2009-02-18,3571.376551101108
2009-02-19,3690.6346088671817
2009-02-20,3470.3921431010403
2009-02-23,3472.4805896958574
2009-02-24,3453.620730964561
2009-02-25,3464.719556175822
2009-02-26,3617.751608642496
2009-02-27,3468.928615434171
2009-03-02,3273.278133429325
2009-03-03,3106.622259228869
2009-03-04,3394.8259408256145
2009-03-05,3236.436302748337
2009-03-06,3249.116019081117
2009-03-09,3337.854679900899
2009-03-10,3521.48694107743
2009-03-11,3476.070769888115
2009-03-12,3415.694042699711
2009-03-13,3502.5477591047215
2009-03-16,3599.7964938256287
2009-03-17,3604.8606723297266
2009-03-18,3541.37462892937
2009-03-19,3972.3734736988845
2009-03-20,3974.2882215100503
2009-03-23,4178.119406090996
2009-03-24,4074.100414177332
