Date,UK
2012-05-04,4757.8972296496495
2012-05-07,4764.669617945712
2012-05-08,4669.877110264177
2012-05-09,4650.9113960714
2012-05-10,4679.899927492849
2012-05-11,4688.055760806146
2012-05-14,4598.69943926287
2012-05-15,4557.607297776819
2012-05-16,4500.1599630930405
2012-05-17,4416.408169758122
2012-05-18,4355.913994082871
2012-05-21,4384.2636946762195
2012-05-22,4464.801663380938
2012-05-23,4329.450457378669
2012-05-24,4389.692202571022
2012-05-25,4378.859755425044
2012-05-28,4401.750536517338
2012-05-29,4422.507136526854
2012-05-30,4310.291484555427
2012-05-31,4290.6514069314735
2012-06-01,4227.003148440946
2012-06-04,4239.6823662576635
2012-06-05,4236.6503793884485
2012-06-06,4371.481170442497
2012-06-07,4458.0030299140635
2012-06-08,4402.104944109107
2012-06-11,4426.531776043278
2012-06-12,4471.154866413287
2012-06-13,4489.587760867899
2012-06-14,4464.718135276557
2012-06-15,4501.535554470034
2012-06-18,4519.942157567491
2012-06-19,4611.735865043182
2012-06-20,4651.623225050265
2012-06-21,4581.423022182048
2012-06-22,4510.312772670493
2012-06-25,4458.233568974129
2012-06-26,4465.8666104390995
2012-06-27,4517.949057327464
2012-06-28,4479.733322127351
2012-06-29,4595.20250447966
2012-07-02,4654.134502855547
2012-07-03,4690.390559391396
2012-07-04,4657.439356447939
2012-07-05,4647.6481325107125
2012-07-06,4620.027859824211
2012-07-09,4595.115591728077
2012-07-10,4616.907265111065
2012-07-11,4636.259582977087
2012-07-12,4544.256776819337
2012-07-13,4634.176947626517
2012-07-16,4652.286566754982
2012-07-17,4610.535298369387
2012-07-18,4673.474167016808
2012-07-19,4723.888221285512
2012-07-20,4649.597472978712
2012-07-23,4517.186566290896
2012-07-24,4494.083857473945
2012-07-25,4479.6118509148555
2012-07-26,4607.329914302554
2012-07-27,4656.5363699327145
2012-07-30,4704.118338055184
2012-07-31,4648.984688616718
2012-08-01,4690.378597116012
2012-08-02,4627.950908183912
2012-08-03,4756.793180493473
2012-08-06,4777.979138413956
2012-08-07,4810.895061077629
2012-08-08,4839.65424294629
2012-08-09,4836.150429535779
2012-08-10,4849.814153145759
2012-08-13,4841.539343775621
2012-08-14,4864.729392459663
2012-08-15,4852.7305398810095
2012-08-16,4867.75296989595
2012-08-17,4862.056387911395
2012-08-20,4846.782243163676
2012-08-21,4898.623809885783
2012-08-22,4836.095108688722
2012-08-23,4863.217972194876
2012-08-24,4840.676060047842
2012-08-27,4835.931649606112
2012-08-28,4842.290882246956
2012-08-29,4817.296717080077
2012-08-30,4792.495095922984
2012-08-31,4805.782854535314
2012-09-03,4848.512634992792
2012-09-04,4773.056370739886
2012-09-05,4775.5311780399425
2012-09-06,4883.601116336858
2012-09-07,4927.822979964618
2012-09-10,4920.7874219375
2012-09-11,4935.560396819001
2012-09-12,4938.49716518651
2012-09-13,4975.670094271132
2012-09-14,5099.720514303414
2012-09-17,5088.428443389592
2012-09-18,5061.032472700074
2012-09-19,5070.14625016964
2012-09-20,5032.685309873107
2012-09-21,5047.535966455967
2012-09-24,5017.029024958492
2012-09-25,5052.866326594444
2012-09-26,4941.6720420281445
2012-09-27,4965.598656641724
2012-09-28,4919.100168748263
2012-10-01,4987.190291886951
2012-10-02,4973.495819609211
2012-10-03,4966.914912404282
2012-10-04,4997.103400004943
2012-10-05,5042.459257369263
2012-10-08,4964.982665358949
2012-10-09,4930.771255368468
2012-10-10,4911.887432336186
2012-10-11,4962.049821432526
2012-10-12,4946.5883838213695
2012-10-15,4945.728395492566
2012-10-16,5017.088869677634
2012-10-17,5074.067258295953
2012-10-18,5067.355934201093
2012-10-19,5015.197370104787
2012-10-22,5007.642379725928
2012-10-23,4907.081404810206
2012-10-24,4945.116803829325
2012-10-25,4979.71899240893
2012-10-26,4968.100189433208
2012-10-29,4935.117935188584
2012-10-30,4999.582267028322
2012-10-31,4950.399023625313
2012-11-01,5027.667804652986
2012-11-02,5001.153092135215
2012-11-05,4955.003025347402
2012-11-06,4996.140552061015
2012-11-07,4924.0544141409455
2012-11-08,4904.958809406146
2012-11-09,4879.944414024338
2012-11-12,4863.750263922899
2012-11-13,4886.918199806468
2012-11-14,4827.941135151176
2012-11-15,4799.834475275045
2012-11-16,4731.467492950301
2012-11-19,4863.166794105383
2012-11-20,4873.351286308137
2012-11-21,4888.354355144158
2012-11-22,4926.135449728359
2012-11-23,4969.693388959496
2012-11-26,4946.432188645981
2012-11-27,4958.154690556953
2012-11-28,4950.670767956323
2012-11-29,5027.220423443334
2012-11-30,5020.611904842681
2012-12-03,5046.545354777185
2012-12-04,5047.873150580706
2012-12-05,5065.351010297043
2012-12-06,5070.563270630415
2012-12-07,5062.210359071061
2012-12-10,5085.687960754346
2012-12-11,5097.51393552384
2012-12-12,5119.643940333565
2012-12-13,5112.696835008523
2012-12-14,5100.96233654689
2012-12-17,5117.755885296648
2012-12-18,5153.892060415296
2012-12-19,5183.064695360046
2012-12-20,5177.36139420178
2012-12-21,5135.918205927557
2012-12-24,5130.951570776551
2012-12-25,5130.951570776551
2012-12-26,5131.588086292092
2012-12-27,5133.01707318193
2012-12-28,5116.451379183443
2012-12-31,5124.33594266652
2013-01-01,5124.33594266652
2013-01-02,5247.464861298072
2013-01-03,5224.566369766144
2013-01-04,5222.191504119921
2013-01-07,5216.407852302209
2013-01-08,5191.883184459334
2013-01-09,5222.031384594822
2013-01-10,5256.589034660427
2013-01-11,5279.138719036898
2013-01-14,5248.66157432649
2013-01-15,5265.0174619138725
2013-01-16,5223.572894807732
2013-01-17,5238.767982615287
2013-01-18,5222.450109549881
2013-01-21,5235.232237029587
2013-01-22,5244.312954760027
2013-01-23,5252.829110446213
2013-01-24,5288.672817617395
2013-01-25,5312.005817288245
2013-01-28,5286.860264063343
2013-01-29,5339.438711864481
2013-01-30,5341.037463349692
2013-01-31,5322.741498466049
2013-02-01,5345.790691857804
2013-02-04,5260.3675901458755
2013-02-05,5266.955898656789
2013-02-06,5274.213048368265
2013-02-07,5235.361524121758
2013-02-08,5309.849928751276
2013-02-11,5262.8352219978115
2013-02-12,5312.702331520575
2013-02-13,5304.260389285351
2013-02-14,5272.338543539767
2013-02-15,5272.708506354393
2013-02-18,5249.521717768329
2013-02-19,5287.953114636893
2013-02-20,5259.302340749263
2013-02-21,5158.769071384414
2013-02-22,5197.700294357713
2013-02-25,5160.589751710448
2013-02-26,5099.01222707246
2013-02-27,5146.6017786934835
2013-02-28,5189.793441696779
2013-03-01,5145.326344704771
2013-03-04,5138.275046689729
2013-03-05,5225.243983178418
2013-03-06,5204.734903470947
2013-03-07,5211.387050359551
2013-03-08,5204.90934499641
2013-03-11,5211.6418749918475
2013-03-12,5210.902604353305
2013-03-13,5209.556419529459
2013-03-14,5291.9057786069025
2013-03-15,5287.086697845735
2013-03-18,5253.20736810356
2013-03-19,5242.000454238072
2013-03-20,5249.735820779973
2013-03-21,5230.349828035133
2013-03-22,5254.1027351361745
2013-03-25,5223.27823857976
2013-03-26,5229.512905855003
2013-03-27,5207.849629924018
2013-03-28,5251.510307529637
2013-03-29,5251.510307529637
2013-04-01,5268.110952579617
2013-04-02,5295.674939473577
2013-04-03,5242.772040189129
2013-04-04,5197.485093408616
2013-04-05,5178.864594602835
2013-04-08,5177.57998816817
2013-04-09,5213.760517732023
2013-04-10,5283.830827054735
2013-04-11,5330.619315959971
2013-04-12,5296.058125880019
2013-04-15,5241.058265443941
2013-04-16,5202.757378832352
2013-04-17,5138.425318812375
2013-04-18,5157.733079811224
2013-04-19,5182.131652539612
2013-04-22,5171.963789308382
2013-04-23,5287.63718040371
2013-04-24,5309.631666850898
2013-04-25,5379.724199712333
2013-04-26,5384.7562383734
2013-04-29,5411.148364758261
2013-04-30,5413.312191118115
2013-05-01,5429.002861805698
2013-05-02,5422.722686068895
2013-05-03,5493.688445799034
2013-05-06,5480.456169049245
2013-05-07,5488.886302786563
2013-05-08,5554.437785233246
2013-05-09,5538.308757554982
2013-05-10,5513.99984124644
2013-05-13,5515.022716040359
2013-05-14,5529.447928961959
2013-05-15,5531.084768138803
2013-05-16,5555.80723262678
2013-05-17,5542.236144367483
2013-05-20,5578.681018095762
2013-05-21,5590.577811909212
2013-05-22,5590.066647595957
2013-05-23,5479.234538434406
2013-05-24,5471.680079228174
2013-05-27,5458.1264757556155
2013-05-28,5519.597478088016
2013-05-29,5440.790272998262
2013-05-30,5500.724709980953
2013-05-31,5419.944853866436
2013-06-03,5419.943728064977
2013-06-04,5445.825110871072
2013-06-05,5369.53508376138
2013-06-06,5346.2086437556545
2013-06-07,5415.084452064101
2013-06-10,5401.7214153864315
2013-06-11,5374.99443821162
2013-06-12,5383.915250893291
2013-06-13,5385.085394021072
2013-06-14,5387.715542728309
2013-06-17,5418.961082403801
2013-06-18,5420.40237216564
2013-06-19,5419.1465874484065
2013-06-20,5191.781715906217
2013-06-21,5129.373540974014
2013-06-24,5059.029329131018
2013-06-25,5122.350795209088
2013-06-26,5153.7072525266885
2013-06-27,5173.789002981722
2013-06-28,5138.234752918664
2013-07-01,5234.86653511998
2013-07-02,5212.5118464975385
2013-07-03,5183.154643882535
2013-07-04,5274.503944541984
2013-07-05,5172.7001293629955
2013-07-08,5252.3996819305485
2013-07-09,5265.997442328803
2013-07-10,5299.946720188707
2013-07-11,5393.59334908594
2013-07-12,5395.993371817466
2013-07-15,5425.779014565866
2013-07-16,5407.352030104763
2013-07-17,5440.016444327266
2013-07-18,5499.541660165325
2013-07-19,5517.686637302538
2013-07-22,5551.493225869402
2013-07-23,5530.013136477199
2013-07-24,5544.828869203786
2013-07-25,5501.7596269198075
2013-07-26,5494.915526953303
2013-07-29,5492.175344989357
2013-07-30,5469.122235666399
2013-07-31,5476.800171871047
2013-08-01,5528.181452198001
2013-08-02,5540.119333229161
2013-08-05,5537.126586273085
2013-08-06,5542.876420104855
2013-08-07,5524.561264555492
2013-08-08,5553.790572155654
2013-08-09,5590.34556079288
2013-08-12,5566.65063028382
2013-08-13,5590.961859377508
2013-08-14,5615.669138183781
2013-08-15,5532.498070409713
2013-08-16,5567.535755918693
2013-08-19,5557.745325286985
2013-08-20,5550.990140318777
2013-08-21,5509.54425297258
2013-08-22,5517.045043860095
2013-08-23,5563.02509162764
2013-08-26,5557.673799334415
2013-08-27,5500.257022685104
2013-08-28,5492.620025765463
2013-08-29,5520.29645425576
2013-08-30,5453.212697643016
2013-09-02,5566.971568643462
2013-09-03,5523.262137869222
2013-09-04,5567.111643161133
2013-09-05,5602.56072944752
2013-09-06,5629.571773231538
2013-09-09,5648.278030989188
2013-09-10,5694.561890606569
2013-09-11,5733.5432786348565
2013-09-12,5738.592441857057
2013-09-13,5748.986313865412
2013-09-16,5807.2313023284505
2013-09-17,5748.212500905182
2013-09-18,5762.949154367236
2013-09-19,5854.815049266542
2013-09-20,5805.434029089085
2013-09-23,5783.441534255388
2013-09-24,5778.223194709323
2013-09-25,5791.599141357652
2013-09-26,5780.493471960351
2013-09-27,5776.363523216018
2013-09-30,5757.02068834102
2013-10-01,5756.903094692884
2013-10-02,5745.598345375906
2013-10-03,5735.763367038889
2013-10-04,5704.439311768541
2013-10-07,5692.4493735904125
2013-10-08,5639.546505159993
2013-10-09,5557.774878954258
2013-10-10,5645.6998742617625
2013-10-11,5693.525506331652
2013-10-14,5734.4104545122045
2013-10-15,5753.634192372291
2013-10-16,5758.66533352953
2013-10-17,5842.4666385838855
2013-10-18,5898.777929005108
2013-10-21,5916.208278808809
2013-10-22,5973.798959095998
2013-10-23,5943.607054699748
2013-10-24,5978.447775360541
2013-10-25,5986.5581967431735
2013-10-28,5977.903952238572
2013-10-29,5993.531531287253
2013-10-30,6003.436376329891
2013-10-31,5958.656332647229
2013-11-01,5907.8705267825935
2013-11-04,5944.0730025765615
2013-11-05,5964.25574922397
2013-11-06,5977.375085545573
2013-11-07,5925.819112822425
2013-11-08,5915.173017719152
2013-11-11,5922.200051989216
2013-11-12,5902.56225018221
2013-11-13,5850.863937175723
2013-11-14,5917.608860454694
2013-11-15,5942.713476478779
2013-11-18,5978.655907918776
2013-11-19,5952.855889811179
2013-11-20,5967.738658216925
2013-11-21,5959.089174918593
2013-11-22,5967.792686717434
2013-11-25,5972.944175872632
2013-11-26,5931.21515634415
2013-11-27,5978.1532283773595
2013-11-28,6009.212858559507
2013-11-29,6018.75669153126
2013-12-02,5963.022596288734
2013-12-03,5925.41454215534
2013-12-04,5881.569346554236
2013-12-05,5863.786271845527
2013-12-06,5924.003835539772
2013-12-09,5943.246055201531
2013-12-10,5924.924015102545
2013-12-11,5890.395108083944
2013-12-12,5819.939244051039
2013-12-13,5798.013154185738
2013-12-16,5877.043052911614
2013-12-17,5824.992512636093
2013-12-18,5884.888946173149
2013-12-19,5958.759314404704
2013-12-20,5974.358564759052
2013-12-23,6042.212876996003
2013-12-24,6063.243783294851
2013-12-25,6063.243783294851
2013-12-26,6081.941500140016
2013-12-27,6157.904796245381
2013-12-30,6153.283850090088
2013-12-31,6183.38553894853
2014-01-01,6183.38553894853
2014-01-02,6105.827737077799
2014-01-03,6117.839340809316
2014-01-06,6106.044104283831
2014-01-07,6122.361783028264
2014-01-08,6117.926611447952
2014-01-09,6086.807942801276
2014-01-10,6139.357794514707
2014-01-13,6116.4431800554175
2014-01-14,6154.37029404873
2014-01-15,6164.062340585739
2014-01-16,6158.554638086683
2014-01-17,6210.350328277721
2014-01-20,6208.511586432329
2014-01-21,6222.475818107987
2014-01-22,6261.829115324852
2014-01-23,6231.214418065526
2014-01-24,6085.460233469889
2014-01-27,6009.15340464568
2014-01-28,6031.691869727944
2014-01-29,5994.341546054324
2014-01-30,5965.43801712715
2014-01-31,5917.781099818624
2014-02-03,5840.137214215668
2014-02-04,5812.292266613584
2014-02-05,5825.256623534139
2014-02-06,5922.59330814941
2014-02-07,5957.582065806824
2014-02-10,5978.30002530827
2014-02-11,6084.039297810665
2014-02-12,6133.355090344356
2014-02-13,6137.036469534109
2014-02-14,6175.648167189429
2014-02-17,6236.380044705493
2014-02-18,6286.410476590998
2014-02-19,6304.586260451703
2014-02-20,6298.461359116454
2014-02-21,6332.205215298062
2014-02-24,6333.307066124597
2014-02-25,6319.2928390827265
2014-02-26,6275.931053897576
2014-02-27,6298.808364698101
2014-02-28,6333.058061125313
2014-03-03,6224.7593776184685
2014-03-04,6311.273516112743
2014-03-05,6295.196431256872
2014-03-06,6302.603779628897
2014-03-07,6234.445808213965
2014-03-10,6179.243203431745
2014-03-11,6172.252758705067
2014-03-12,6121.106265273908
2014-03-13,6086.264730871534
2014-03-14,6045.23756813648
2014-03-17,6088.417048494534
2014-03-18,6095.1408250018285
2014-03-19,6087.791762732118
2014-03-20,6016.943931699253
2014-03-21,6026.009790021047
2014-03-24,5990.784685864995
2014-03-25,6072.787553074649
2014-03-26,6097.533729354915
2014-03-27,6100.847099396089
2014-03-28,6135.386850523932
2014-03-31,6132.169142713081
2014-04-01,6167.563505487263
2014-04-02,6175.049171217821
2014-04-03,6148.709832965271
2014-04-04,6191.161332494885
2014-04-07,6134.164754027554
2014-04-08,6161.170191992348
2014-04-09,6203.096400681254
2014-04-10,6218.64395969431
2014-04-11,6126.622754838876
2014-04-14,6155.4799316220715
2014-04-15,6114.644110344544
2014-04-16,6177.502404124366
2014-04-17,6220.76235378122
2014-04-18,6220.76235378122
2014-04-21,6218.72688510695
2014-04-22,6279.37049808715
2014-04-23,6264.732892415716
2014-04-24,6299.989671559557
2014-04-25,6290.598263136279
2014-04-28,6303.168340777175
2014-04-29,6381.227739498511
2014-04-30,6410.183495687143
2014-05-01,6438.680096042815
2014-05-02,6444.080254198083
2014-05-05,6442.170614176093
2014-05-06,6465.408643417332
2014-05-07,6462.258960904131
2014-05-08,6497.399319496383
2014-05-09,6433.062348429335
2014-05-12,6478.82517819594
2014-05-13,6487.063703971688
2014-05-14,6485.412814005982
2014-05-15,6462.627578402324
2014-05-16,6490.325607529504
2014-05-19,6477.547507443729
2014-05-20,6444.196304281842
2014-05-21,6478.148143722648
2014-05-22,6472.1046536124795
2014-05-23,6458.973766046262
2014-05-26,6460.699585121001
2014-05-27,6468.623771231101
2014-05-28,6439.03452713077
2014-05-29,6464.023437291458
2014-05-30,6462.12126606466
2014-06-02,6472.65079165021
2014-06-03,6439.494768378737
2014-06-04,6432.298748315689
2014-06-05,6438.0616661408585
2014-06-06,6478.508748794369
2014-06-09,6495.978845199881
2014-06-10,6483.042737866096
2014-06-11,6470.3074249786905
2014-06-12,6495.264391800443
2014-06-13,6480.237731341725
2014-06-16,6468.346733216316
2014-06-17,6473.891668524982
2014-06-18,6473.818052866584
2014-06-19,6544.860842963272
2014-06-20,6547.789262189282
2014-06-23,6521.8738135237445
2014-06-24,6493.828175832103
2014-06-25,6446.115741844956
2014-06-26,6456.805324732375
2014-06-27,6482.567579008819
2014-06-30,6503.322146953692
2014-07-01,6573.822126173306
2014-07-02,6602.74734569626
2014-07-03,6639.999330423448
2014-07-04,6642.551985864069
2014-07-07,6594.39746018705
2014-07-08,6511.038947485526
2014-07-09,6498.138393147005
2014-07-10,6445.329266217422
2014-07-11,6458.828017303122
2014-07-14,6509.508401875497
2014-07-15,6495.664308652654
2014-07-16,6568.083376609352
2014-07-17,6505.897153981734
2014-07-18,6505.940013531483
2014-07-21,6485.629261197303
2014-07-22,6546.738140406526
2014-07-23,6545.4456995354785
2014-07-24,6539.030324441754
2014-07-25,6512.705022757784
2014-07-28,6519.1057987732365
2014-07-29,6517.242593757652
2014-07-30,6469.701956863211
2014-07-31,6421.148447738465
2014-08-01,6355.463649888331
2014-08-04,6355.604493118902
2014-08-05,6372.8068304747485
2014-08-06,6328.792172425062
2014-08-07,6296.070243412166
2014-08-08,6251.314163230597
2014-08-11,6309.63155043879
2014-08-12,6315.301807294347
2014-08-13,6315.441634065844
2014-08-14,6338.229872296141
2014-08-15,6341.453091134269
2014-08-18,6404.52478343784
2014-08-19,6399.742245971428
2014-08-20,6398.876040072809
2014-08-21,6400.352753448612
2014-08-22,6388.210223048928
2014-08-25,6392.83642760984
2014-08-26,6433.829673264998
2014-08-27,6446.424572514363
2014-08-28,6420.710937069216
2014-08-29,6445.1187563481235
2014-09-01,6454.601402208574
2014-09-02,6416.771214583829
2014-09-03,6438.6354997457665
2014-09-04,6420.441562488207
2014-09-05,6368.393250987562
2014-09-08,6285.874097954044
2014-09-09,6259.473757683796
2014-09-10,6276.173937911016
2014-09-11,6280.825636590964
2014-09-12,6285.577875797663
2014-09-15,6285.819160779819
2014-09-16,6269.015276173808
2014-09-17,6298.8122244447295
2014-09-18,6359.35717357887
2014-09-19,6346.768470638919
2014-09-22,6294.650800811479
2014-09-23,6214.4125557726065
2014-09-24,6239.081058503745
2014-09-25,6169.044961565389
2014-09-26,6146.861759793437
2014-09-29,6142.8401849207185
2014-09-30,6109.340530756912
2014-10-01,6046.274667403591
2014-10-02,5914.934987934371
2014-10-03,5929.920648276825
2014-10-06,5980.449994552623
2014-10-07,5949.177582068913
2014-10-08,5934.762827110645
2014-10-09,5923.052878004301
2014-10-10,5791.384591663028
2014-10-13,5825.230985307117
2014-10-14,5797.045987432932
2014-10-15,5641.909960079798
2014-10-16,5655.022910790221
2014-10-17,5786.124133475632
2014-10-20,5758.93729948223
2014-10-21,5855.396931259371
2014-10-22,5851.453531129141
2014-10-23,5865.576001440697
2014-10-24,5855.7660237516775
2014-10-27,5850.495009310112
2014-10-28,5892.640141314489
2014-10-29,5939.691746972447
2014-10-30,5900.262860771631
2014-10-31,5966.096088028478
2014-11-03,5904.953740800921
2014-11-04,5884.300152672282
2014-11-05,5949.683272052512
2014-11-06,5943.240970066776
2014-11-07,5937.370629559809
2014-11-10,5987.032944916631
2014-11-11,6002.254834076431
2014-11-12,5972.550375201878
2014-11-13,5964.743049325442
2014-11-14,5948.087833472279
2014-11-17,5964.4319399021115
2014-11-18,5995.4933314670625
2014-11-19,5989.957649746906
2014-11-20,5991.806580222012
2014-11-21,6046.8624943573095
2014-11-24,6033.600613978659
2014-11-25,6046.762966236604
2014-11-26,6072.064944413036
2014-11-27,6039.402103992775
2014-11-28,6012.131136847326
2014-12-01,5975.840412142679
2014-12-02,6026.279965643074
2014-12-03,6025.831156054748
2014-12-04,5988.278597531894
2014-12-05,6001.692449437328
2014-12-08,5950.729922909489
2014-12-09,5851.162431423945
2014-12-10,5826.141919533168
2014-12-11,5793.728535941107
2014-12-12,5650.885164443672
2014-12-15,5516.341763739049
2014-12-16,5689.739623968267
2014-12-17,5665.668485789368
2014-12-18,5777.120430097343
2014-12-19,5847.805370180228
2014-12-22,5873.126802739747
2014-12-23,5852.891717779228
2014-12-24,5873.453800289663
2014-12-25,5873.453800289663
2014-12-26,5877.98636913876
2014-12-29,5888.4472178670685
2014-12-30,5822.67180343856
2014-12-31,5850.313128642443
2015-01-01,5850.313128642443
2015-01-02,5758.328086211221
2015-01-05,5588.298171626142
2015-01-06,5521.004896886471
2015-01-07,5527.04433108234
2015-01-08,5664.164747786928
2015-01-09,5633.150161937576
2015-01-12,5628.128274049274
2015-01-13,5675.396111978865
2015-01-14,5556.301227516933
2015-01-15,5638.711202304516
2015-01-16,5663.614799578525
2015-01-19,5709.219284798552
2015-01-20,5750.408223759115
2015-01-21,5814.17639541219
2015-01-22,5862.207452392204
2015-01-23,5867.411749728689
2015-01-26,5894.295870920929
2015-01-27,5917.4472536269195
2015-01-28,5920.902911728762
2015-01-29,5864.121928278315
2015-01-30,5791.145675311909
2015-02-02,5825.501668744523
2015-02-03,5933.70219031918
2015-02-04,5960.301963805261
2015-02-05,6000.091689443015
2015-02-06,5980.913554201059
2015-02-09,5956.977040665199
2015-02-10,5953.938437318165
2015-02-11,5945.199958189145
2015-02-12,6002.965282516864
2015-02-13,6055.4912717614
2015-02-16,6034.883887308461
2015-02-17,6055.000408039902
2015-02-18,6100.31189163446
2015-02-19,6098.439116821223
2015-02-20,6095.479660244338
2015-02-23,6122.891134562279
2015-02-24,6159.1984652089
2015-02-25,6158.673082855696
2015-02-26,6140.776886481262
2015-02-27,6154.194634531719
2015-03-02,6113.128452436838
2015-03-03,6072.765623654504
2015-03-04,6057.283516470128
2015-03-05,6092.766732651794
2015-03-06,5982.308284202542
2015-03-09,5966.8928587774035
2015-03-10,5813.096211943622
2015-03-11,5774.229929159369
2015-03-12,5797.795462364463
2015-03-13,5720.054518495495
2015-03-16,5795.637988362661
2015-03-17,5804.90110863852
2015-03-18,5869.836362417284
2015-03-19,5909.867527534623
2015-03-20,6036.957610124704
2015-03-23,6056.486890507833
2015-03-24,6012.503361680741
2015-03-25,6006.791741055948
2015-03-26,5899.479478873026
2015-03-27,5878.266365731112
2015-03-30,5880.362429675751
2015-03-31,5794.182733967854
2015-04-01,5814.417586038484
2015-04-02,5843.655445184777
2015-04-03,5843.655445184776
2015-04-06,5901.780684793976
2015-04-07,5972.264286891774
2015-04-08,5971.858439643857
2015-04-09,5964.3208861316325
2015-04-10,5993.706311957631
2015-04-13,5967.4942179665495
2015-04-14,6039.628819460231
2015-04-15,6048.5626721831495
2015-04-16,6077.612601893173
2015-04-17,6045.015948605706
2015-04-20,6075.788217731544
2015-04-21,6089.292773340961
2015-04-22,6104.697344809326
2015-04-23,6143.309521405275
2015-04-24,6201.671292264116
2015-04-27,6249.882431844788
2015-04-28,6233.676589629615
2015-04-29,6214.6058012115545
2015-04-30,6195.234693813202
2015-05-01,6140.742516470606
2015-05-04,6116.265317745713
2015-05-05,6096.196551017948
2015-05-06,6123.8743674128655
2015-05-07,6065.441828846017
2015-05-08,6294.149689862541
2015-05-11,6335.566451699211
2015-05-12,6291.5529356630395
2015-05-13,6331.188377610562
2015-05-14,6373.789326390707
2015-05-15,6375.766731571689
2015-05-18,6339.005271463907
2015-05-19,6286.6405540945825
2015-05-20,6318.595285861627
2015-05-21,6378.805276332533
2015-05-22,6328.359893300298
2015-05-25,6328.359893300298
2015-05-26,6205.685540823344
2015-05-27,6257.518836109307
2015-05-28,6249.501313448525
2015-05-29,6187.888979766697
2015-06-01,6139.5113462623995
2015-06-02,6165.753387128468
2015-06-03,6186.323127835435
2015-06-04,6124.751664123293
2015-06-05,6027.909877847014
2015-06-08,6026.3406703012415
2015-06-09,6012.984185358238
2015-06-10,6170.541278380326
2015-06-11,6175.172971052127
2015-06-12,6147.536073157902
2015-06-15,6070.046520835666
2015-06-16,6100.011362392878
2015-06-17,6107.114108885705
2015-06-18,6196.662352632159
2015-06-19,6199.555303353955
2015-06-22,6277.5517231219155
2015-06-23,6251.066904038773
2015-06-24,6257.052491633619
2015-06-25,6228.400971005472
2015-06-26,6180.949723107653
2015-06-29,6064.690639645374
2015-06-30,5967.251255666454
2015-07-01,6009.34368730452
2015-07-02,6022.621766680467
2015-07-03,5979.46660284198
2015-07-06,5933.189859977335
2015-07-07,5769.836996017477
2015-07-08,5796.668255641249
2015-07-09,5888.786756777156
2015-07-10,6016.595227301069
2015-07-13,6081.739816549394
2015-07-14,6111.071488162307
2015-07-15,6128.028577246509
2015-07-16,6157.527803925003
2015-07-17,6154.941045685939
2015-07-20,6147.464724354512
2015-07-21,6120.849245683666
2015-07-22,6054.080593733337
2015-07-23,6001.6672919843695
2015-07-24,5923.766575003018
2015-07-27,5883.861325820233
2015-07-28,5931.549330603188
2015-07-29,6027.921794882098
2015-07-30,6048.03295133306
2015-07-31,6070.5547951473145
2015-08-03,6066.037878301261
2015-08-04,6056.999044341193
2015-08-05,6119.208814422621
2015-08-06,6082.540021810464
2015-08-07,6043.534884907927
2015-08-10,6087.943121845835
2015-08-11,6032.577215932394
2015-08-12,5975.024888018593
2015-08-13,5981.564363294675
2015-08-14,5974.042643473376
2015-08-17,5969.249379179858
2015-08-18,5967.912555288246
2015-08-19,5852.451467866436
2015-08-20,5832.812464949139
2015-08-21,5670.324802629633
2015-08-24,5428.586030438333
2015-08-25,5579.966915715389
2015-08-26,5427.6420615769675
2015-08-27,5564.651671257229
2015-08-28,5609.557748227219
2015-08-31,5619.239793384877
2015-09-01,5430.226394513364
2015-09-02,5439.5447457798
2015-09-03,5514.271555195636
2015-09-04,5358.482076022481
2015-09-07,5418.957238544072
2015-09-08,5517.900402316037
2015-09-09,5595.4140382727055
2015-09-10,5554.501196541452
2015-09-11,5511.47085938136
2015-09-14,5475.0649915658605
2015-09-15,5512.035529505813
2015-09-16,5653.107257937494
2015-09-17,5618.300297019382
2015-09-18,5565.853046632104
2015-09-21,5531.694388519811
2015-09-22,5326.730122298615
2015-09-23,5369.106682320155
2015-09-24,5322.771505622296
2015-09-25,5416.819363795229
2015-09-28,5284.158218121832
2015-09-29,5230.358310962857
2015-09-30,5369.036170615707
2015-10-01,5384.476147474447
2015-10-02,5454.448584009385
2015-10-05,5597.327052785989
2015-10-06,5635.828779929242
2015-10-07,5689.469000062015
2015-10-08,5718.750966395814
2015-10-09,5764.210724073635
2015-10-12,5733.171161083931
2015-10-13,5659.995492545496
2015-10-14,5674.363579632885
2015-10-15,5745.690847092291
2015-10-16,5772.7016487382025
2015-10-19,5760.483976238301
2015-10-20,5747.565915396331
2015-10-21,5747.709418198775
2015-10-22,5763.533171786685
2015-10-23,5799.57786895333
2015-10-26,5777.690343774891
2015-10-27,5712.4957964103105
2015-10-28,5779.763223923867
2015-10-29,5735.678210421616
2015-10-30,5760.1828169852415
2015-11-02,5754.260361678359
2015-11-03,5767.040680254776
2015-11-04,5789.193049092432
2015-11-05,5697.771626953282
2015-11-06,5617.5537215469785
2015-11-09,5578.579316583555
2015-11-10,5560.380028012647
2015-11-11,5611.696684344582
2015-11-12,5514.045885438285
2015-11-13,5457.754068791441
2015-11-16,5487.33040386222
2015-11-17,5603.251016710578
2015-11-18,5612.341548086993
2015-11-19,5692.923030459682
2015-11-20,5670.759369150949
2015-11-23,5610.502873461521
