Date,CANADA
2005-03-31,2551.8372930018704
2005-04-01,2551.5517891681693
2005-04-04,2533.6177545155465
2005-04-05,2533.367284020122
2005-04-06,2546.507011529947
2005-04-07,2538.334272537316
2005-04-08,2517.5085772325024
2005-04-11,2513.6006464579173
2005-04-12,2497.8943987596513
2005-04-13,2464.765233761869
2005-04-14,2435.642658988599
2005-04-15,2403.2986393126243
2005-04-18,2410.55307764666
2005-04-19,2440.992967832647
2005-04-20,2437.2355274327933
2005-04-21,2454.9279223297867
2005-04-22,2450.1152263936906
2005-04-25,2451.926664881799
2005-04-26,2441.6252556904433
2005-04-27,2414.4072233523852
2005-04-28,2393.607306496113
2005-04-29,2413.1706329337153
2005-05-02,2429.9605142380647
2005-05-03,2416.10900633368
2005-05-04,2457.580637983249
2005-05-05,2464.2424462153353
2005-05-06,2479.337872920593
2005-05-09,2501.0092510150703
2005-05-10,2485.4933002349267
2005-05-11,2447.959552095339
2005-05-12,2415.284297242845
2005-05-13,2376.2087029579693
2005-05-16,2375.034618072289
2005-05-17,2390.524633113643
2005-05-18,2411.1426569570294
2005-05-19,2425.7415845812343
2005-05-20,2417.993438677754
2005-05-23,2431.365274284526
2005-05-24,2442.702233083465
2005-05-25,2428.7487408888933
2005-05-26,2441.6803192765697
2005-05-27,2464.259855727267
2005-05-30,2489.8287696118946
2005-05-31,2465.7802453780937
2005-06-01,2497.4480918298427
2005-06-02,2488.0901814464064
2005-06-03,2500.6724216324938
2005-06-06,2503.0384404201245
2005-06-07,2492.360050191534
2005-06-08,2516.106241420245
2005-06-09,2508.5696261157095
2005-06-10,2530.465379968383
2005-06-13,2526.71774878197
2005-06-14,2525.6883232719924
2005-06-15,2569.8953456627405
2005-06-16,2602.287671658572
2005-06-17,2605.185563515535
2005-06-20,2625.918611030525
2005-06-21,2606.0475650775893
2005-06-22,2632.4844932062224
2005-06-23,2620.197529309058
2005-06-24,2622.171213087163
2005-06-27,2631.0103986204135
2005-06-28,2639.8574139400866
2005-06-29,2648.586706556964
2005-06-30,2615.18644487865
2005-07-01,2581.463860160679
2005-07-04,2588.189717523666
2005-07-05,2619.411441465373
2005-07-06,2650.488620478483
2005-07-07,2662.5336770068525
2005-07-08,2706.940369317445
2005-07-11,2727.6208059584196
2005-07-12,2748.8658929338003
2005-07-13,2742.4459255082
2005-07-14,2710.108682968
2005-07-15,2698.309469578553
2005-07-18,2702.5458235178894
2005-07-19,2730.266472173429
2005-07-20,2739.7253430842225
2005-07-21,2747.8673439952604
2005-07-22,2768.2178862551764
2005-07-25,2757.5018951719735
2005-07-26,2734.0717715137844
2005-07-27,2757.7854806423943
2005-07-28,2762.5870533739603
2005-07-29,2758.4275210002734
2005-08-01,2787.9914418321328
2005-08-02,2852.368145705976
2005-08-03,2836.6531532479826
2005-08-04,2853.2519012531357
2005-08-05,2812.221860555588
2005-08-08,2845.011308691276
2005-08-09,2828.737865696483
2005-08-10,2860.5552291335007
2005-08-11,2896.8807993078376
2005-08-12,2912.846744886211
2005-08-15,2888.2552473730525
2005-08-16,2854.9367391146407
2005-08-17,2823.1679450901715
2005-08-18,2764.8701411804955
2005-08-19,2805.9656429168817
2005-08-22,2834.5481005036745
2005-08-23,2836.571589185957
2005-08-24,2852.472330162128
2005-08-25,2880.3914185400386
2005-08-26,2847.362160758448
2005-08-29,2867.396758223849
2005-08-30,2879.7282983653745
2005-08-31,2921.090666094823
2005-09-01,2966.547413373557
2005-09-02,2948.3984104399497
2005-09-05,2944.804767187617
2005-09-06,2958.3390708241513
2005-09-07,2964.720005344516
2005-09-08,2959.999746820109
2005-09-09,3019.6829421447023
2005-09-12,2982.561632531668
2005-09-13,2983.4987255133465
2005-09-14,3011.3823443146703
2005-09-15,2996.6522999775884
2005-09-16,3017.0638130439397
2005-09-19,3058.5917081290395
2005-09-20,3039.288172461134
2005-09-21,3059.9462541087596
2005-09-22,3033.7860050872846
2005-09-23,3030.135692092336
2005-09-26,3056.458401245703
2005-09-27,3065.5303911192937
2005-09-28,3050.043250974666
2005-09-29,3066.4006745584384
2005-09-30,3096.076839076251
2005-10-03,3108.188083011585
2005-10-04,3045.797468434657
2005-10-05,2960.097377233974
2005-10-06,2903.790120297549
2005-10-07,2941.0381809525243
2005-10-10,2941.0381809525243
2005-10-11,2934.053797690027
2005-10-12,2910.6157409019247
2005-10-13,2864.5430583565512
2005-10-14,2873.121476999944
2005-10-17,2911.736561339683
2005-10-18,2839.139122267818
2005-10-19,2888.321958887952
2005-10-20,2824.1357086211665
2005-10-21,2831.966255602615
2005-10-24,2842.552309990008
2005-10-25,2870.898605878183
2005-10-26,2863.3584533203275
2005-10-27,2853.004625396711
2005-10-28,2855.8390942913225
2005-10-31,2872.5841482580677
2005-11-01,2872.324453092332
2005-11-02,2933.1966779422637
2005-11-03,2960.9666968396855
2005-11-04,2966.017103129017
2005-11-07,2933.051424126099
2005-11-08,2914.6615929950535
2005-11-09,2929.9380267519823
2005-11-10,2903.7219800683647
2005-11-11,2926.7230525827104
2005-11-14,2918.1707177510684
2005-11-15,2903.7357625800455
2005-11-16,2940.8130846226313
2005-11-17,2952.482427779868
2005-11-18,2938.2457143728443
2005-11-21,2990.976358345463
2005-11-22,3026.0096178782533
2005-11-23,3048.6263560519355
2005-11-24,3092.474590604853
2005-11-25,3079.7974647279766
2005-11-28,3063.871865808792
2005-11-29,3059.535981081573
2005-11-30,3027.0919846857496
2005-12-01,3074.5250879062614
2005-12-02,3095.471846516381
2005-12-05,3109.1304373820917
2005-12-06,3140.203591088575
2005-12-07,3147.1610158998524
2005-12-08,3159.118150450422
2005-12-09,3146.90548784119
2005-12-12,3154.4347786473236
2005-12-13,3171.933267441495
2005-12-14,3159.31663796609
2005-12-15,3137.9866153269236
2005-12-16,3151.8799447080014
2005-12-19,3145.7313160563044
2005-12-20,3126.340252385461
2005-12-21,3142.0219315268882
2005-12-22,3155.199552532513
2005-12-23,3156.5932012214157
2005-12-26,3156.5932012214157
2005-12-27,3139.7763342328517
2005-12-28,3172.9892858695425
2005-12-29,3178.8803139279757
2005-12-30,3160.7760703353642
2006-01-02,3160.7760703353642
2006-01-03,3247.512997680194
2006-01-04,3275.791247355153
2006-01-05,3246.8969640008586
2006-01-06,3270.7291552145302
2006-01-09,3238.7612638304395
2006-01-10,3261.600857874919
2006-01-11,3276.8409473001425
2006-01-12,3262.828488868558
2006-01-13,3269.799999664418
2006-01-16,3312.055048221961
2006-01-17,3285.821157236959
2006-01-18,3227.9108920162303
2006-01-19,3275.360850626177
2006-01-20,3297.0274142386966
2006-01-23,3344.225681368716
2006-01-24,3314.0866953889213
2006-01-25,3330.0201893007757
2006-01-26,3354.392766507289
2006-01-27,3395.0863488899017
2006-01-30,3430.60119351338
2006-01-31,3438.0762260664123
2006-02-01,3444.151098573502
2006-02-02,3428.663630377527
2006-02-03,3418.1579736344493
2006-02-06,3465.4141647156794
2006-02-07,3374.717282302568
2006-02-08,3342.8848528406565
2006-02-09,3357.0073740766898
2006-02-10,3319.136236092895
2006-02-13,3284.928526971553
2006-02-14,3315.451212125162
2006-02-15,3300.218601644183
2006-02-16,3322.2933511811725
2006-02-17,3362.4376079176595
2006-02-20,3400.6871688536894
2006-02-21,3394.008420576153
2006-02-22,3379.5523191948123
2006-02-23,3350.422432260625
2006-02-24,3367.532390564857
2006-02-27,3370.0778367556973
2006-02-28,3375.0559362575027
2006-03-01,3412.1478969291265
2006-03-02,3461.7505428880477
2006-03-03,3470.01208468726
2006-03-06,3434.1016612016424
2006-03-07,3389.9582293313188
2006-03-08,3344.7625608567632
2006-03-09,3338.3669928984223
2006-03-10,3352.273079539924
2006-03-13,3369.8577575676463
2006-03-14,3410.021933259757
2006-03-15,3440.811168740847
2006-03-16,3452.7226195102494
2006-03-17,3406.5061697454166
2006-03-20,3374.77591193715
2006-03-21,3381.2282362051565
2006-03-22,3384.4981774780836
2006-03-23,3390.7074417032145
2006-03-24,3423.2823068101948
2006-03-27,3397.3507656609627
2006-03-28,3390.074988483237
2006-03-29,3426.731562167849
2006-03-30,3471.4835315192727
2006-03-31,3426.153103913482
2006-04-03,3442.5221025881656
2006-04-04,3452.967915862453
2006-04-05,3501.6907253515215
2006-04-06,3540.257755159621
2006-04-07,3530.4133144260163
2006-04-10,3543.5419479026596
2006-04-11,3514.1873618623786
2006-04-12,3498.861316799934
2006-04-13,3510.169434179719
2006-04-14,3510.169434179719
2006-04-17,3553.055273854768
2006-04-18,3599.558462863931
2006-04-19,3627.300858469446
2006-04-20,3561.568778014709
2006-04-21,3608.9844946376584
2006-04-24,3574.597245885165
2006-04-25,3594.5718008564772
2006-04-26,3606.2272604088357
2006-04-27,3581.7862220772336
2006-04-28,3592.879646746573
2006-05-01,3617.6021663509573
2006-05-02,3657.0859990695326
2006-05-03,3628.2582719980746
2006-05-04,3612.4957418975055
2006-05-05,3656.14256781582
2006-05-08,3645.6032654938435
2006-05-09,3689.848942859
2006-05-10,3684.6359459938185
2006-05-11,3638.2868009419876
2006-05-12,3585.049481959296
2006-05-15,3506.3640721097486
2006-05-16,3511.7617020385533
2006-05-17,3462.175770322265
2006-05-18,3386.461631888303
2006-05-19,3383.2281585655064
2006-05-22,3402.855079026638
2006-05-23,3393.7531869051745
2006-05-24,3339.1323312814206
2006-05-25,3473.2615765173814
2006-05-26,3493.452943286647
2006-05-29,3534.154131962744
2006-05-30,3504.4589889036497
2006-05-31,3496.814883583024
2006-06-01,3530.205534404171
2006-06-02,3561.587568444089
2006-06-05,3484.6286885347495
2006-06-06,3432.6881314302655
2006-06-07,3383.642827167067
2006-06-08,3333.9166632547317
2006-06-09,3374.1258986580456
2006-06-12,3332.409922374534
2006-06-13,3219.4489844121335
2006-06-14,3239.200618011847
2006-06-15,3299.251243968988
2006-06-16,3283.9922072040176
2006-06-19,3218.7769002700657
2006-06-20,3236.911751554172
2006-06-21,3304.3562012902958
2006-06-22,3274.0556272317685
2006-06-23,3290.340004217683
2006-06-26,3333.4204973140545
2006-06-27,3310.75931940268
2006-06-28,3314.982661131868
2006-06-29,3407.6447659137643
2006-06-30,3440.4257112503583
2006-07-03,3442.2828911214783
2006-07-04,3502.4147660517524
2006-07-05,3445.0129338161005
2006-07-06,3447.8301203145093
2006-07-07,3447.8047010908444
2006-07-10,3418.8232187919275
2006-07-11,3440.5541723080596
2006-07-12,3414.1128092437843
2006-07-13,3379.862500338127
2006-07-14,3400.049515193273
2006-07-17,3338.101241592663
2006-07-18,3337.353182273511
2006-07-19,3388.4947910660508
2006-07-20,3337.083230406905
2006-07-21,3311.1083759599155
2006-07-24,3358.7514823033393
2006-07-25,3404.3848344584294
2006-07-26,3441.9163787121324
2006-07-27,3428.0091642297552
2006-07-28,3455.313875477079
2006-07-31,3450.0196345004374
2006-08-01,3458.7113046300933
2006-08-02,3512.81835788577
2006-08-03,3500.328395422583
2006-08-04,3490.8706361094214
2006-08-07,3516.591528087543
2006-08-08,3536.933030474156
2006-08-09,3540.708865731348
2006-08-10,3509.7439877768966
2006-08-11,3522.9608458357156
2006-08-14,3478.300758581536
2006-08-15,3520.6840326048678
2006-08-16,3556.5434263534826
2006-08-17,3563.3936179320394
2006-08-18,3537.471824453199
2006-08-21,3589.2772487787047
2006-08-22,3617.1606014070867
2006-08-23,3641.4001100541295
2006-08-24,3605.6016028576523
2006-08-25,3603.6290212400113
2006-08-28,3615.000076557182
2006-08-29,3582.0676620788868
2006-08-30,3587.35619347861
2006-08-31,3588.1619141735023
2006-09-01,3624.515463762169
2006-09-04,3622.549980208228
2006-09-05,3618.3563820669624
2006-09-06,3574.2709525352243
2006-09-07,3526.756706687403
2006-09-08,3485.597305572167
2006-09-11,3411.4246227917124
2006-09-12,3432.151689070699
2006-09-13,3451.8627435009207
2006-09-14,3426.2634373448395
2006-09-15,3415.3973423202747
2006-09-18,3462.371009347217
2006-09-19,3431.385648156297
2006-09-20,3396.3069279107776
2006-09-21,3410.638663984733
2006-09-22,3405.053056307017
2006-09-25,3415.377717863631
2006-09-26,3436.1712205080844
2006-09-27,3479.662637595463
2006-09-28,3509.3649611599876
2006-09-29,3479.6875025586764
2006-10-02,3485.6046447328795
2006-10-03,3394.4265717325993
2006-10-04,3402.848214668366
2006-10-05,3442.679235049624
2006-10-06,3421.3466296210686
2006-10-09,3436.438788259953
2006-10-10,3428.9286927155745
2006-10-11,3366.1958453070033
2006-10-12,3402.6950188244086
2006-10-13,3454.367625398928
2006-10-16,3501.1283595045397
2006-10-17,3477.603833956343
2006-10-18,3476.9990046376424
2006-10-19,3512.447526571459
2006-10-20,3535.0212409793266
2006-10-23,3555.3025343139984
2006-10-24,3572.665404800533
2006-10-25,3630.1266429443126
2006-10-26,3619.355478716429
2006-10-27,3625.465050864556
2006-10-30,3614.146195889625
2006-10-31,3646.0527389772574
2006-11-01,3564.9783484440163
2006-11-02,3584.3349794264236
2006-11-03,3631.12739897873
2006-11-06,3654.922567639503
2006-11-07,3654.7169484616825
2006-11-08,3677.7271760751078
2006-11-09,3682.1635451034704
2006-11-10,3664.295273793493
2006-11-13,3643.581858867072
2006-11-14,3633.019159905281
2006-11-15,3665.4577714437546
2006-11-16,3645.127383150584
2006-11-17,3635.6408739642457
2006-11-20,3636.0500742318554
2006-11-21,3691.1456456078604
2006-11-22,3699.9148064148776
2006-11-23,3727.2571756842003
2006-11-24,3745.1844772381896
2006-11-27,3725.703878682264
2006-11-28,3720.0854460605465
2006-11-29,3742.7653532815025
2006-11-30,3749.8503564710786
2006-12-01,3748.2353873140933
2006-12-04,3770.9229254804304
2006-12-05,3795.614782046727
2006-12-06,3781.520542087944
2006-12-07,3779.1278726201317
2006-12-08,3779.054286649989
2006-12-11,3768.7893518797014
2006-12-12,3746.4281614333927
2006-12-13,3758.0246978025884
2006-12-14,3783.343880570534
2006-12-15,3726.7293936864003
2006-12-18,3705.0139048709384
2006-12-19,3708.416901911167
2006-12-20,3736.52294227927
2006-12-21,3698.129301908071
2006-12-22,3678.8265608287925
2006-12-25,3678.8265608287925
2006-12-26,3670.7387879775874
2006-12-27,3714.8670380435337
2006-12-28,3735.5518539250093
2006-12-29,3723.548418196185
2007-01-01,3723.548418196185
2007-01-02,3725.392219676561
2007-01-03,3648.055728036199
2007-01-04,3589.25847685313
2007-01-05,3564.213930264201
2007-01-08,3583.334144367315
2007-01-09,3551.2661602989465
2007-01-10,3548.1593484926184
2007-01-11,3565.7633112597177
2007-01-12,3635.408942339074
2007-01-15,3665.864828623647
2007-01-16,3637.2102808387785
2007-01-17,3635.9594608747093
2007-01-18,3605.6381519330084
2007-01-19,3638.3890514397167
2007-01-22,3628.9513664862593
2007-01-23,3671.769909700301
2007-01-24,3697.900789755355
2007-01-25,3686.6263143569327
2007-01-26,3690.0349746655315
2007-01-29,3677.692230228071
2007-01-30,3704.5886666334886
2007-01-31,3712.5449590206013
2007-02-01,3761.986799145849
2007-02-02,3730.417751302333
2007-02-05,3747.931464521812
2007-02-06,3750.906685315037
2007-02-07,3734.1898723973477
2007-02-08,3745.915403121091
2007-02-09,3746.914434719964
2007-02-12,3738.7865780661014
2007-02-13,3802.2595943332285
2007-02-14,3813.8595454542456
2007-02-15,3847.7082360791555
2007-02-16,3852.381533991023
2007-02-19,3844.754863863224
2007-02-20,3845.602314597727
2007-02-21,3866.513324754385
2007-02-22,3858.2262170229133
2007-02-23,3872.396106530598
2007-02-26,3888.004296678376
2007-02-27,3765.162846314059
2007-02-28,3738.691961207593
2007-03-01,3716.6303701658626
2007-03-02,3673.27101916528
2007-03-05,3624.618658492779
2007-03-06,3680.194787296776
2007-03-07,3706.630426235279
2007-03-08,3719.6675486879726
2007-03-09,3745.085552277632
2007-03-12,3763.2417624905547
2007-03-13,3690.2255088649868
2007-03-14,3674.933640934162
2007-03-15,3689.399537225645
2007-03-16,3678.8723326289196
2007-03-19,3731.556458107012
2007-03-20,3756.425487078911
2007-03-21,3830.6487181000475
2007-03-22,3821.339819418822
2007-03-23,3844.084177431383
2007-03-26,3862.9526088012453
2007-03-27,3843.3384508109425
2007-03-28,3843.8500782302826
2007-03-29,3854.7387778702832
2007-03-30,3840.9845028270947
2007-04-02,3867.2144189932596
2007-04-03,3896.6841785623196
2007-04-04,3918.7952399234723
2007-04-05,3936.4919849409125
2007-04-06,3936.4919849409125
2007-04-09,3949.2006540663806
2007-04-10,3945.2010113925944
2007-04-11,3944.014194665882
2007-04-12,4003.1962274883026
2007-04-13,4024.8442371517967
2007-04-16,4066.8517218974976
2007-04-17,4063.9019436809267
2007-04-18,4087.7402430703355
2007-04-19,4045.630043510948
2007-04-20,4085.355416945642
2007-04-23,4075.022482592291
2007-04-24,4067.9341281133884
2007-04-25,4115.015212951964
2007-04-26,4073.8645673919887
2007-04-27,4108.588393818493
2007-04-30,4073.32600514791
2007-05-01,4057.5430757622844
2007-05-02,4116.111554185157
2007-05-03,4156.644552277426
2007-05-04,4176.474086289957
2007-05-07,4225.849091668289
2007-05-08,4233.5302682111815
2007-05-09,4222.327827990288
2007-05-10,4205.267161167208
2007-05-11,4234.662226949453
2007-05-14,4232.446475036209
2007-05-15,4276.629154152308
2007-05-16,4292.331439641826
2007-05-17,4334.361380795397
2007-05-18,4362.5162073712445
2007-05-21,4385.851625615968
2007-05-22,4378.548656908696
2007-05-23,4405.51371317992
2007-05-24,4340.344182857438
2007-05-25,4374.6843588566535
2007-05-28,4387.102289155737
2007-05-29,4384.713311571637
2007-05-30,4413.404681525775
2007-05-31,4420.97903679342
2007-06-01,4463.8812834996115
2007-06-04,4499.567530255135
2007-06-05,4482.502671794148
2007-06-06,4424.042990508884
2007-06-07,4338.650809311503
2007-06-08,4374.844266476139
2007-06-11,4381.984128336793
2007-06-12,4340.97598165326
2007-06-13,4378.0736587412475
2007-06-14,4419.194894695688
2007-06-15,4484.70328326827
2007-06-18,4456.856604716544
2007-06-19,4476.735413683081
2007-06-20,4421.230755442736
2007-06-21,4437.0266798811745
2007-06-22,4415.815747849297
2007-06-25,4352.415715897877
2007-06-26,4305.466570318869
2007-06-27,4323.412264683916
2007-06-28,4348.896386800432
2007-06-29,4413.266212904541
2007-07-02,4456.416473470223
2007-07-03,4467.908046979762
2007-07-04,4483.108714045111
2007-07-05,4484.787675908671
2007-07-06,4540.108353391808
2007-07-09,4555.230334966888
2007-07-10,4529.232373642593
2007-07-11,4515.936290732035
2007-07-12,4624.888784291609
2007-07-13,4673.114089925802
2007-07-16,4642.245387409556
2007-07-17,4659.097107300687
2007-07-18,4734.028594440298
2007-07-19,4750.79336482891
2007-07-20,4734.6559133556275
2007-07-23,4690.385706890783
2007-07-24,4577.2482810252395
2007-07-25,4569.91373179749
2007-07-26,4460.31461706939
2007-07-27,4398.767904704502
2007-07-30,4398.566018821268
2007-07-31,4401.979365598153
2007-08-01,4366.926114306789
2007-08-02,4442.567029893227
2007-08-03,4351.060151391688
2007-08-06,4355.606713723341
2007-08-07,4346.7783742220945
2007-08-08,4445.9207804940115
2007-08-09,4325.333474716233
2007-08-10,4329.2174870710305
2007-08-13,4328.4603965013275
2007-08-14,4220.226825422647
2007-08-15,4116.297987998087
2007-08-16,4064.861830156863
2007-08-17,4188.566845553331
2007-08-20,4218.130551713027
2007-08-21,4262.062049616841
2007-08-22,4321.214097936143
2007-08-23,4353.951846723635
2007-08-24,4378.123726557021
2007-08-27,4366.884551906013
2007-08-28,4253.080801350353
2007-08-29,4330.030453083915
2007-08-30,4333.298446135775
2007-08-31,4402.265147773784
2007-09-03,4426.114324547352
2007-09-04,4455.171400666982
2007-09-05,4433.57135031657
2007-09-06,4465.052892537682
2007-09-07,4417.289904062346
2007-09-10,4395.763737974665
2007-09-11,4462.171780141917
2007-09-12,4512.964544311223
2007-09-13,4563.360504461189
2007-09-14,4568.789490524701
2007-09-17,4575.627591312398
2007-09-18,4671.634857536009
2007-09-19,4677.479085558332
2007-09-20,4708.682032342169
2007-09-21,4749.358432030953
2007-09-24,4749.62884884855
2007-09-25,4764.068827960617
2007-09-26,4753.982819784274
2007-09-27,4805.848966888217
2007-09-28,4832.668550807971
2007-10-01,4876.002024823165
2007-10-02,4831.10677347238
2007-10-03,4805.799448652974
2007-10-04,4829.52351851317
2007-10-05,4957.264760817032
2007-10-08,4934.6299970570235
2007-10-09,4950.3313312665905
2007-10-10,4961.551835960708
2007-10-11,4987.67858461006
2007-10-12,5009.1992698697995
2007-10-15,4985.683184479533
2007-10-16,4928.924311014363
2007-10-17,4983.201726028333
2007-10-18,5016.719266224844
2007-10-19,4953.407981882128
2007-10-22,4902.93301789405
2007-10-23,4983.447987381475
2007-10-24,4963.617281146275
2007-10-25,4991.644764466857
2007-10-26,5088.244616583002
2007-10-29,5179.15570188214
2007-10-30,5139.621117904753
2007-10-31,5284.95036177267
2007-11-01,5186.62177990215
2007-11-02,5269.500275145727
2007-11-05,5243.311010011959
2007-11-06,5343.966756145742
2007-11-07,5303.888161830143
2007-11-08,5246.809401254748
2007-11-09,5061.605680235742
2007-11-12,4838.383797260608
2007-11-13,4888.034296194602
2007-11-14,4943.648727688865
2007-11-15,4739.796901492528
2007-11-16,4756.278096705672
2007-11-19,4664.3790857414215
2007-11-20,4696.887506848061
2007-11-21,4611.645418131009
2007-11-22,4661.400916047661
2007-11-23,4679.878413202216
2007-11-26,4643.947672031711
2007-11-27,4633.937992285434
2007-11-28,4738.504918753275
2007-11-29,4740.217851601646
2007-11-30,4697.127470695288
2007-12-03,4678.825283569649
2007-12-04,4613.277998568246
2007-12-05,4658.702102226374
2007-12-06,4690.3931216732935
2007-12-07,4727.919564429698
2007-12-10,4757.444706705143
2007-12-11,4654.2657200521
2007-12-12,4693.680655321744
2007-12-13,4637.397484610226
2007-12-14,4616.459465778235
2007-12-17,4573.100358077795
2007-12-18,4545.651361097319
2007-12-19,4593.5918258543425
2007-12-20,4621.228925249303
2007-12-21,4713.824847570788
2007-12-24,4774.454059387045
2007-12-25,4774.454059387045
2007-12-26,4798.004633694726
2007-12-27,4799.910060949526
2007-12-28,4876.94831410072
2007-12-31,4824.454172251516
2008-01-01,4824.454172251516
2008-01-02,4813.584221164783
2008-01-03,4849.6707973920165
2008-01-04,4733.213684953833
2008-01-07,4667.8074666574485
2008-01-08,4676.320137622978
2008-01-09,4650.8643777582765
2008-01-10,4650.741752273974
2008-01-11,4611.950782755255
2008-01-14,4644.6407529564885
2008-01-15,4509.237699899879
2008-01-16,4390.208133231074
2008-01-17,4282.737779545156
2008-01-18,4275.273674342777
2008-01-21,4055.225490776239
2008-01-22,4260.920391816857
2008-01-23,4257.984460815597
2008-01-24,4405.056510896472
2008-01-25,4433.6766087858305
2008-01-28,4474.148591555771
2008-01-29,4520.4603870818155
2008-01-30,4515.0670726107455
2008-01-31,4516.184055634473
2008-02-01,4609.950070225191
2008-02-04,4603.84093147184
2008-02-05,4440.06545695993
2008-02-06,4429.018376588648
2008-02-07,4415.938272817015
2008-02-08,4498.265620478227
2008-02-11,4525.129401703234
2008-02-12,4536.980865238773
2008-02-13,4587.41046540627
2008-02-14,4585.689834856837
2008-02-15,4559.3011663569305
2008-02-18,4535.31794350775
2008-02-19,4594.145764379415
2008-02-20,4602.513061996544
2008-02-21,4617.848137546591
2008-02-22,4639.596919801141
2008-02-25,4746.534731832922
2008-02-26,4831.384907168406
2008-02-27,4858.730715705618
2008-02-28,4929.17444433362
2008-02-29,4794.519018082523
2008-03-03,4728.298027124952
2008-03-04,4699.037208546076
2008-03-05,4749.424573477483
2008-03-06,4692.869489233296
2008-03-07,4655.010354350503
2008-03-10,4503.621197675886
2008-03-11,4640.575929140605
2008-03-12,4648.805249135358
2008-03-13,4730.31793151192
2008-03-14,4646.515668764992
2008-03-17,4485.721787323055
2008-03-18,4577.8387053422475
2008-03-19,4383.93827331895
2008-03-20,4307.743988455983
2008-03-21,4307.743988455983
2008-03-24,4427.637072258877
2008-03-25,4543.075700258291
2008-03-26,4566.588867833775
2008-03-27,4586.605468469121
2008-03-28,4519.4934708053315
2008-03-31,4529.490574923034
2008-04-01,4542.520998080593
2008-04-02,4621.980241710644
2008-04-03,4678.303485526832
2008-04-04,4724.545193652664
2008-04-07,4734.81762661869
2008-04-08,4723.418915724469
2008-04-09,4702.440491911019
2008-04-10,4768.396776236903
2008-04-11,4674.896133375992
2008-04-14,4700.972849007474
2008-04-15,4749.967049520416
2008-04-16,4911.209785698139
2008-04-17,4873.484436412953
2008-04-18,4929.957097841946
2008-04-21,4986.058067973919
2008-04-22,4961.5990618093165
2008-04-23,4838.222865602195
2008-04-24,4813.062097555389
2008-04-25,4883.0701587063995
2008-04-28,4851.413640056281
2008-04-29,4768.242799035011
2008-04-30,4848.973140137251
2008-05-01,4827.772302124472
2008-05-02,4912.966104778159
2008-05-05,4933.640045899411
2008-05-06,5017.854586312723
2008-05-07,5024.698504130228
2008-05-08,5065.25077333644
2008-05-09,5060.495010816498
2008-05-12,5120.635402518506
2008-05-13,5119.563258157848
2008-05-14,5128.649048477383
2008-05-15,5213.871655338759
2008-05-16,5287.37375136996
2008-05-19,5315.345045399275
2008-05-20,5353.703936838203
2008-05-21,5294.8830775917395
2008-05-22,5298.493954312095
2008-05-23,5254.633140009977
2008-05-26,5254.367180151139
2008-05-27,5141.013456489164
2008-05-28,5213.015537769017
2008-05-29,5217.28287360388
2008-05-30,5216.238617033118
2008-06-02,5215.691976995962
2008-06-03,5159.073742789339
2008-06-04,5107.953178090361
2008-06-05,5175.405883438807
2008-06-06,5186.659383392312
2008-06-09,5160.000875374465
2008-06-10,5086.612640103168
2008-06-11,5106.074714214562
2008-06-12,5026.25919931891
2008-06-13,5075.191171156863
2008-06-16,5157.151521440968
2008-06-17,5220.2490005709005
2008-06-18,5211.786785397936
2008-06-19,5149.4154717902475
2008-06-20,5044.10171271542
2008-06-23,5092.139595664167
2008-06-24,4998.070048926556
2008-06-25,5027.471218205604
2008-06-26,4977.966435645106
2008-06-27,5001.889004605527
2008-06-30,5027.007490816285
2008-07-01,4985.2406527615085
2008-07-02,4860.963203276065
2008-07-03,4890.338442088646
2008-07-04,4847.395336369179
2008-07-07,4748.209385793453
2008-07-08,4775.103617541056
2008-07-09,4737.1930994758695
2008-07-10,4800.1186061544995
2008-07-11,4780.884796563506
2008-07-14,4801.321812768858
2008-07-15,4699.781101145499
2008-07-16,4736.507883925485
2008-07-17,4742.9207227648185
2008-07-18,4738.2368830788455
2008-07-21,4810.476814734558
2008-07-22,4786.583729616785
2008-07-23,4728.469650057807
2008-07-24,4613.165582220651
2008-07-25,4649.379063377087
2008-07-28,4590.910701947631
2008-07-29,4587.817127268951
2008-07-30,4725.148096580111
2008-07-31,4675.70806111192
2008-08-01,4630.720066471963
2008-08-04,4613.661527135437
2008-08-05,4483.948795899398
2008-08-06,4539.349091657353
2008-08-07,4484.923271127031
2008-08-08,4403.425500108692
2008-08-11,4365.353101563968
2008-08-12,4374.837650023424
2008-08-13,4424.313480634085
2008-08-14,4442.401402609823
2008-08-15,4337.765704491439
2008-08-18,4357.954406496925
2008-08-19,4331.052149005997
2008-08-20,4434.46336055387
2008-08-21,4576.992086674214
2008-08-22,4539.656060616547
2008-08-25,4476.9045730193675
2008-08-26,4489.104863051784
2008-08-27,4560.784988216853
2008-08-28,4614.817054216933
2008-08-29,4583.131624930264
2008-09-01,4544.327862926691
2008-09-02,4375.038258518976
2008-09-03,4362.748808713988
2008-09-04,4245.938319890432
2008-09-05,4243.238140806741
2008-09-08,4185.626257704349
2008-09-09,4019.274347287618
2008-09-10,4133.308717783202
2008-09-11,4148.969308131157
2008-09-12,4254.4426868403825
2008-09-15,4060.5965629361117
2008-09-16,4049.77061422797
2008-09-17,3911.502665298564
2008-09-18,4004.0395727295454
2008-09-19,4368.085672581922
2008-09-22,4332.438558917333
2008-09-23,4301.6051975365435
