Date,AUSTRALIA
2005-05-27,1537.5854904400528
2005-05-30,1543.8474679190858
2005-05-31,1524.0303489550804
2005-06-01,1529.955485683952
2005-06-02,1552.6800753596838
2005-06-03,1562.4840244699135
2005-06-06,1580.6576606630501
2005-06-07,1590.6063309920455
2005-06-08,1597.8458521604305
2005-06-09,1589.1901677183348
2005-06-10,1582.6587317435951
2005-06-13,1581.1015076716928
2005-06-14,1590.8650695911117
2005-06-15,1603.0681223168467
2005-06-16,1619.2428443636402
2005-06-17,1651.7602309172619
2005-06-20,1645.6894327087862
2005-06-21,1647.2133789005672
2005-06-22,1641.8148601065384
2005-06-23,1624.5887288718116
2005-06-24,1607.819310409701
2005-06-27,1604.4250704668173
2005-06-28,1614.705666733901
2005-06-29,1602.266022592398
2005-06-30,1609.0627204734626
2005-07-01,1584.5419252041677
2005-07-04,1587.4030283696143
2005-07-05,1573.8539536767234
2005-07-06,1567.8978225990568
2005-07-07,1548.752431614757
2005-07-08,1550.8558342850974
2005-07-11,1573.201602073544
2005-07-12,1592.1313466750737
2005-07-13,1581.5305786476629
2005-07-14,1597.8710722632334
2005-07-15,1588.8925109627219
2005-07-18,1597.6125486318708
2005-07-19,1582.8674235915494
2005-07-20,1601.2658533533418
2005-07-21,1638.3686347683265
2005-07-22,1657.1884044908352
2005-07-25,1648.5975067948964
2005-07-26,1638.1546278305807
2005-07-27,1634.8233252742873
2005-07-28,1631.0658359933348
2005-07-29,1647.0068637841384
2005-08-01,1645.3088451918438
2005-08-02,1655.5869867785402
2005-08-03,1664.6621189426
2005-08-04,1671.601621900797
2005-08-05,1661.2665606625105
2005-08-08,1668.1090619604925
2005-08-09,1660.2561763952228
2005-08-10,1673.7625935652015
2005-08-11,1708.1954339067213
2005-08-12,1710.268366490178
2005-08-15,1698.5642729626152
2005-08-16,1706.8008456044183
2005-08-17,1691.3349162740242
2005-08-18,1663.652564606392
2005-08-19,1661.2449266148856
2005-08-22,1688.1606379925606
2005-08-23,1680.5748066608342
2005-08-24,1667.5097108080345
2005-08-25,1666.0343127949184
2005-08-26,1677.2949060868225
2005-08-29,1643.0973509814612
2005-08-30,1647.8859443890021
2005-08-31,1659.921246366372
2005-09-01,1704.0521339420748
2005-09-02,1700.516995769139
2005-09-05,1705.9920894167863
2005-09-06,1706.846777949931
2005-09-07,1721.152051078503
2005-09-08,1721.2481915806675
2005-09-09,1725.320130951601
2005-09-12,1721.415392018965
2005-09-13,1723.316589358623
2005-09-14,1741.416931596382
2005-09-15,1728.3143615849403
2005-09-16,1742.7598594321678
2005-09-19,1743.4668631997645
2005-09-20,1761.8831034144196
2005-09-21,1754.7589091816196
2005-09-22,1740.7900403481879
2005-09-23,1728.329418097178
2005-09-26,1750.6636370331207
2005-09-27,1750.7012785910654
2005-09-28,1755.8929750869477
2005-09-29,1781.22947979909
2005-09-30,1779.928234260659
2005-10-03,1773.9666290755404
2005-10-04,1777.854100532625
2005-10-05,1721.850535597884
2005-10-06,1688.544404615507
2005-10-07,1682.4438812369103
2005-10-10,1696.922942630946
2005-10-11,1669.394462703584
2005-10-12,1688.5046048839547
2005-10-13,1657.7268531015493
2005-10-14,1660.2568761976538
2005-10-17,1662.680809977809
2005-10-18,1667.0030617152063
2005-10-19,1642.5766502281604
2005-10-20,1653.6405038555638
2005-10-21,1639.5247484481101
2005-10-24,1634.7655886771738
2005-10-25,1656.5126248853655
2005-10-26,1676.672060377155
2005-10-27,1680.708236449562
2005-10-28,1646.3904665715108
2005-10-31,1669.1436780223728
2005-11-01,1671.1834863624088
2005-11-02,1657.011039970038
2005-11-03,1679.796183717534
2005-11-04,1659.4786686847133
2005-11-07,1660.0379620824524
2005-11-08,1680.584187375807
2005-11-09,1668.7802693948634
2005-11-10,1668.3804813996217
2005-11-11,1683.278065516584
2005-11-14,1686.6076000832566
2005-11-15,1689.124207912804
2005-11-16,1697.3792447682763
2005-11-17,1710.8740339309247
2005-11-18,1719.6554555050407
2005-11-21,1725.3968389347533
2005-11-22,1710.5662432640102
2005-11-23,1718.1447870742572
2005-11-24,1736.8278045286686
2005-11-25,1725.0226332025047
2005-11-28,1734.1911693512457
2005-11-29,1727.6928458810535
2005-11-30,1728.6307630644783
2005-12-01,1711.1820460427678
2005-12-02,1739.035262989907
2005-12-05,1749.882301652677
2005-12-06,1755.524529678773
2005-12-07,1744.556190492272
2005-12-08,1729.3872647613116
2005-12-09,1736.6087513198693
2005-12-12,1756.6355060055132
2005-12-13,1746.0786121845865
2005-12-14,1765.0244559953808
2005-12-15,1747.1061972750626
2005-12-16,1740.112629644374
2005-12-19,1746.817829876952
2005-12-20,1735.7947111430844
2005-12-21,1748.648838030987
2005-12-22,1742.6954365050126
2005-12-23,1742.4858700320942
2005-12-26,1742.4858700320942
2005-12-27,1738.1801873276427
2005-12-28,1758.6116055420935
2005-12-29,1767.8993486267823
2005-12-30,1767.7353490907358
2006-01-02,1767.7353490907358
2006-01-03,1781.0541678823492
2006-01-04,1817.880569632617
2006-01-05,1820.2266403261128
2006-01-06,1821.5084607595602
2006-01-09,1837.8240629785716
2006-01-10,1831.2232290450454
2006-01-11,1846.9995857710019
2006-01-12,1840.9496998935201
2006-01-13,1841.2488377651882
2006-01-16,1844.0917884725156
2006-01-17,1849.6902082246493
2006-01-18,1813.1145292835874
2006-01-19,1830.479976246794
2006-01-20,1839.0153491028025
2006-01-23,1835.121435631343
2006-01-24,1835.5030614629138
2006-01-25,1855.406871218283
2006-01-26,1860.7094430288898
2006-01-27,1876.4238205373679
2006-01-30,1881.0186704139821
2006-01-31,1893.5918877661245
2006-02-01,1901.6488723546686
2006-02-02,1878.365348330937
2006-02-03,1854.5819258380054
2006-02-06,1855.5806380525044
2006-02-07,1849.1402991058574
2006-02-08,1813.951209226385
2006-02-09,1831.5112944013094
2006-02-10,1826.6514523923881
2006-02-13,1807.7814374512063
2006-02-14,1822.4663799749094
2006-02-15,1819.8082242598052
2006-02-16,1803.5239639907322
2006-02-17,1797.077185388594
2006-02-20,1823.942479014094
2006-02-21,1835.3839360613083
2006-02-22,1830.6680508430047
2006-02-23,1852.0920288392924
2006-02-24,1843.8305470290588
2006-02-27,1853.914530162902
2006-02-28,1864.156220473548
2006-03-01,1840.850499971717
2006-03-02,1867.1673173870545
2006-03-03,1857.3504641478632
2006-03-06,1857.416276058336
2006-03-07,1828.4287634816128
2006-03-08,1823.9884444658805
2006-03-09,1836.187695870016
2006-03-10,1821.9846179329356
2006-03-13,1850.484953508616
2006-03-14,1852.2871234608565
2006-03-15,1863.0427812218381
2006-03-16,1866.2352506782831
2006-03-17,1848.4424421893052
2006-03-20,1844.6033824414592
2006-03-21,1825.432259495292
2006-03-22,1841.7166657665468
2006-03-23,1836.8074521591884
2006-03-24,1829.879643034766
2006-03-27,1838.6692832269641
2006-03-28,1845.539864303482
2006-03-29,1832.813644516493
2006-03-30,1868.4596608599463
2006-03-31,1871.2288773837981
2006-04-03,1902.9690469952482
2006-04-04,1904.3041549875102
2006-04-05,1939.425913936602
2006-04-06,1964.214017488366
2006-04-07,1955.55291050311
2006-04-10,1941.48434977538
2006-04-11,1969.5183012322682
2006-04-12,1945.8900296041206
2006-04-13,1928.7592678961007
2006-04-14,1928.7592678961007
2006-04-17,1962.510894079057
2006-04-18,1988.0640091148907
2006-04-19,2021.8641703926642
2006-04-20,1993.707297948113
2006-04-21,2002.2348042592168
2006-04-24,2007.2753537561043
2006-04-25,2013.7552257703821
2006-04-26,2054.5341941864635
2006-04-27,2054.9250966252175
2006-04-28,2042.8526501632807
2006-05-01,2070.6128280562125
2006-05-02,2062.1636446787443
2006-05-03,2081.1685409178194
2006-05-04,2054.857364902675
2006-05-05,2076.9661166672213
2006-05-08,2099.5457990847535
2006-05-09,2110.285441293955
2006-05-10,2125.532833646755
2006-05-11,2134.2424115735103
2006-05-12,2114.8549021123836
2006-05-15,2050.244960233388
2006-05-16,2056.8241332468647
2006-05-17,2043.412481426051
2006-05-18,2013.2803546481298
2006-05-19,1972.7387791273304
2006-05-22,1939.412368931442
2006-05-23,1945.4883754436673
2006-05-24,1942.2952297922084
2006-05-25,1930.008462464861
2006-05-26,1961.9737894900534
2006-05-29,1990.12974530872
2006-05-30,1999.1754766273486
2006-05-31,1928.4082583745962
2006-06-01,1935.1723259721978
2006-06-02,1955.1242943852321
2006-06-05,1971.8313251194718
2006-06-06,1915.8337968538008
2006-06-07,1905.9479272210526
2006-06-08,1865.8735494486202
2006-06-09,1908.9703153976025
2006-06-12,1902.3521104238926
2006-06-13,1832.028768011487
2006-06-14,1837.5250768046456
2006-06-15,1839.036074210918
2006-06-16,1880.408169984562
2006-06-19,1850.095442793813
2006-06-20,1836.5748859117903
2006-06-21,1853.1112068757272
2006-06-22,1887.3754410949848
2006-06-23,1866.2758110557359
2006-06-26,1865.041051265189
2006-06-27,1887.4990272346904
2006-06-28,1852.9558660830464
2006-06-29,1880.254450000146
2006-06-30,1940.5770029712494
2006-07-03,1949.3509118944887
2006-07-04,1961.7818138747361
2006-07-05,1942.5905679641082
2006-07-06,1963.4333822862354
2006-07-07,1985.9128038427189
2006-07-10,1979.090385632924
2006-07-11,1972.5059502429172
2006-07-12,1983.0751333538515
2006-07-13,1971.7732879695006
2006-07-14,1919.4297435106944
2006-07-17,1903.3777022524969
2006-07-18,1889.688306378325
2006-07-19,1880.695111378982
2006-07-20,1930.1548814407201
2006-07-21,1920.3824838638518
2006-07-24,1908.9259717367238
2006-07-25,1937.2622902919973
2006-07-26,1926.6175613014989
2006-07-27,1968.6766861606998
2006-07-28,1955.3416283371187
2006-07-31,1964.169969504675
2006-08-01,1950.7725145464042
2006-08-02,1938.6842724304245
2006-08-03,1953.0241693592661
2006-08-04,1951.0594814258577
2006-08-07,1950.5712839231098
2006-08-08,1967.0884692297525
2006-08-09,1955.9542318124516
2006-08-10,1956.0963755873481
2006-08-11,1955.2741133114673
2006-08-14,1948.809476044446
2006-08-15,1945.22751937257
2006-08-16,1968.3641887890228
2006-08-17,1990.871399716376
2006-08-18,1979.4745306490895
2006-08-21,1999.6041780004496
2006-08-22,2003.8505656401012
2006-08-23,2005.0760331774982
2006-08-24,1969.0417140682396
2006-08-25,1962.0656035840777
2006-08-28,1971.574844345657
2006-08-29,1995.0705421012544
2006-08-30,2003.2965964687337
2006-08-31,2020.2651088003815
2006-09-01,2015.9314212689321
2006-09-04,2046.6465378169567
2006-09-05,2052.666759408236
2006-09-06,2027.9543213480626
2006-09-07,2006.8813871729274
2006-09-08,1991.7891842851197
2006-09-11,1956.0900075254904
2006-09-12,1942.8429854431172
2006-09-13,1955.0289237131121
2006-09-14,1982.2288142498328
2006-09-15,1962.0948773750217
2006-09-18,1978.2762865176812
2006-09-19,1981.436626606674
2006-09-20,1950.655154379376
2006-09-21,1955.9172949148788
2006-09-22,1940.344499384501
2006-09-25,1935.5303860120248
2006-09-26,1938.530646619856
2006-09-27,1976.9763599273717
2006-09-28,1978.6582968780083
2006-09-29,1990.8470462390596
2006-10-02,2002.9545212008936
2006-10-03,1997.767452156263
2006-10-04,1977.8302592784987
2006-10-05,2013.9739150323871
2006-10-06,2005.4618739425146
2006-10-09,1999.9601230604462
2006-10-10,2017.8200071789936
2006-10-11,2035.0129637273355
2006-10-12,2037.658306535727
2006-10-13,2049.9103430124355
2006-10-16,2067.6714294045537
2006-10-17,2055.637749015762
2006-10-18,2070.0813445846215
2006-10-19,2069.927483378069
2006-10-20,2089.135335882935
2006-10-23,2089.4481237573295
2006-10-24,2081.7423923386696
2006-10-25,2102.0090016513022
2006-10-26,2125.0046473798566
2006-10-27,2127.7223151464746
2006-10-30,2147.181689153938
2006-10-31,2154.4622581237527
2006-11-01,2172.155057901796
2006-11-02,2166.0523767128793
2006-11-03,2163.11930491318
2006-11-06,2171.329097817589
2006-11-07,2205.0624858159904
2006-11-08,2172.296921077918
2006-11-09,2152.6778512922297
2006-11-10,2159.835343686358
2006-11-13,2142.1148399285953
2006-11-14,2155.9727000334706
2006-11-15,2153.137505560339
2006-11-16,2148.692069336265
2006-11-17,2158.3172079946594
2006-11-20,2120.6862898494514
2006-11-21,2138.0428471691234
2006-11-22,2186.7936483485396
2006-11-23,2194.524448879933
2006-11-24,2196.482446032437
2006-11-27,2196.683972996575
2006-11-28,2175.890659741622
2006-11-29,2213.513732561928
2006-11-30,2239.7056735006863
2006-12-01,2224.3687035061603
2006-12-04,2210.9121431203
2006-12-05,2202.5865358469778
2006-12-06,2227.8338950968387
2006-12-07,2234.0115601380703
2006-12-08,2214.854950559174
2006-12-11,2214.5302228535197
2006-12-12,2220.08525359163
2006-12-13,2230.6736998328433
2006-12-14,2257.5398687895963
2006-12-15,2251.880527136899
2006-12-18,2250.2850751291185
2006-12-19,2249.6479000340832
2006-12-20,2280.6437870478235
2006-12-21,2266.094494185873
2006-12-22,2274.7780656665523
2006-12-25,2274.7780656665523
2006-12-26,2269.992722633021
2006-12-27,2288.432655744575
2006-12-28,2307.4865642407153
2006-12-29,2313.2495493628257
2007-01-01,2313.2495493628257
2007-01-02,2337.9117482032816
2007-01-03,2320.70547580144
2007-01-04,2271.179250695196
2007-01-05,2248.2059136750504
2007-01-08,2224.7100568607057
2007-01-09,2259.3473339065986
2007-01-10,2220.420311247637
2007-01-11,2250.74519389689
2007-01-12,2287.3693547822077
2007-01-15,2303.7278390755737
2007-01-16,2294.4785071814704
2007-01-17,2296.1263982497403
2007-01-18,2313.3068990929287
2007-01-19,2314.5969951103248
2007-01-22,2340.6324469098163
2007-01-23,2353.5110792933497
2007-01-24,2333.060141907768
2007-01-25,2326.964664941672
2007-01-26,2310.2249872184098
2007-01-29,2304.3189224715793
2007-01-30,2326.5566895093925
2007-01-31,2318.4567275576487
2007-02-01,2336.5158508755676
2007-02-02,2344.4753579611015
2007-02-05,2342.769437112391
2007-02-06,2364.8053355609322
2007-02-07,2385.778946201153
2007-02-08,2391.5216865168477
2007-02-09,2389.378513087302
2007-02-12,2374.238518604607
2007-02-13,2391.243941054716
2007-02-14,2424.7694224512566
2007-02-15,2441.0241795359066
2007-02-16,2424.6574120275354
2007-02-19,2447.3384805619257
2007-02-20,2446.632205692021
2007-02-21,2442.5973671884867
2007-02-22,2468.8778201567306
2007-02-23,2483.80973973973
2007-02-26,2499.7633989577403
2007-02-27,2478.078253135914
2007-02-28,2397.2474230730677
2007-03-01,2380.534083487942
2007-03-02,2365.1586082323847
2007-03-05,2284.456183752196
2007-03-06,2332.278395377611
2007-03-07,2362.9878931476164
2007-03-08,2358.1272422207276
2007-03-09,2375.5858823551307
2007-03-12,2412.298553366826
2007-03-13,2412.8164035701147
2007-03-14,2358.4404050669064
2007-03-15,2412.1021690666694
2007-03-16,2424.0134051050495
2007-03-19,2446.226554150847
2007-03-20,2459.459178260739
2007-03-21,2452.5067037709396
2007-03-22,2512.86345613234
2007-03-23,2505.1656966526893
2007-03-26,2535.927498901713
2007-03-27,2517.9213560114927
2007-03-28,2493.6739464210305
2007-03-29,2512.0673566037212
2007-03-30,2526.579883080419
2007-04-02,2520.6027457743503
2007-04-03,2556.567548073699
2007-04-04,2603.9789660884944
2007-04-05,2602.0612072234817
2007-04-06,2602.0612072234817
2007-04-09,2592.852619144956
2007-04-10,2649.8685763929016
2007-04-11,2653.0371316219916
2007-04-12,2658.9581869328176
2007-04-13,2664.2739937767187
2007-04-16,2695.804332433283
2007-04-17,2704.7369607361725
2007-04-18,2724.5768330101805
2007-04-19,2688.0067566188495
2007-04-20,2709.147451197056
2007-04-23,2702.0216695338195
2007-04-24,2677.0794184888186
2007-04-25,2696.1540740882197
2007-04-26,2680.712601249908
2007-04-27,2671.6708142600855
2007-04-30,2677.713970240505
2007-05-01,2651.5470444811585
2007-05-02,2682.757013423048
2007-05-03,2681.5063666590336
2007-05-04,2696.84750244687
2007-05-07,2728.673396222613
2007-05-08,2721.896415066837
2007-05-09,2740.7951956932875
2007-05-10,2759.0573698826297
2007-05-11,2730.3268368187832
2007-05-14,2755.7785679229173
2007-05-15,2733.29053689007
2007-05-16,2707.8199796147574
2007-05-17,2726.8910509638836
2007-05-18,2710.669480464674
2007-05-21,2724.053007458908
2007-05-22,2714.344578030396
2007-05-23,2736.790418596457
2007-05-24,2688.3293385738075
2007-05-25,2670.5913368963957
2007-05-28,2670.1371359197105
2007-05-29,2697.2030242811475
2007-05-30,2671.2503017515724
2007-05-31,2717.016477412315
2007-06-01,2740.4482950880843
2007-06-04,2772.905089087642
2007-06-05,2777.0923325715407
2007-06-06,2778.585675817274
2007-06-07,2782.124312379395
2007-06-08,2741.520068839105
2007-06-11,2734.8580060829167
2007-06-12,2737.7274869562284
2007-06-13,2708.7859238982687
2007-06-14,2730.4824355327046
2007-06-15,2761.4494864212397
2007-06-18,2793.2859212912936
2007-06-19,2816.129118178194
2007-06-20,2831.7721407329054
2007-06-21,2829.4621243088295
2007-06-22,2832.4018319141064
2007-06-25,2812.4264846140836
2007-06-26,2798.6448153831616
2007-06-27,2709.2755098119214
2007-06-28,2776.3527883494567
2007-06-29,2787.0856082974974
2007-07-02,2813.8564036462512
2007-07-03,2818.0547855835116
2007-07-04,2830.3441496219966
2007-07-05,2857.471073757647
2007-07-06,2853.680827879554
2007-07-09,2886.597709064096
2007-07-10,2876.014083317047
2007-07-11,2863.338208572154
2007-07-12,2881.1757288169338
2007-07-13,2906.730877885747
2007-07-16,2911.177387558894
2007-07-17,2921.1767909759446
2007-07-18,2911.229416850214
2007-07-19,2941.297659952403
2007-07-20,2963.4133309663675
2007-07-23,2956.0852163781597
2007-07-24,2970.025776970914
2007-07-25,2928.4433384246636
2007-07-26,2870.1350191166125
2007-07-27,2720.712072420684
2007-07-30,2717.6617744731057
2007-07-31,2749.0013570837723
2007-08-01,2644.8895171390864
2007-08-02,2693.282672087761
2007-08-03,2697.612754344865
2007-08-06,2651.0968780146327
2007-08-07,2673.0570291157214
2007-08-08,2756.152352827577
2007-08-09,2758.4685886821912
2007-08-10,2628.554785466107
2007-08-13,2657.1896650737494
2007-08-14,2622.508530877355
2007-08-15,2510.608989356772
2007-08-16,2356.4710930851406
2007-08-17,2354.528976243995
2007-08-20,2512.930970958835
2007-08-21,2539.51334950194
2007-08-22,2550.2569953900284
2007-08-23,2667.2386586555817
2007-08-24,2649.750193801641
2007-08-27,2714.2279905992996
2007-08-28,2692.6755981467236
2007-08-29,2640.943848409555
2007-08-30,2662.3056621593214
2007-08-31,2697.2232440341754
2007-09-03,2725.4761841033214
2007-09-04,2753.8549088957393
2007-09-05,2737.688921558726
2007-09-06,2748.221594194029
2007-09-07,2755.026880243889
2007-09-10,2703.8871610510087
2007-09-11,2747.6454833321786
2007-09-12,2770.728780019578
2007-09-13,2775.90485425349
2007-09-14,2820.2163343651687
2007-09-17,2790.629694139094
2007-09-18,2752.227846364416
2007-09-19,2893.892572588613
2007-09-20,2943.316824283262
2007-09-21,2925.0574556142105
2007-09-24,2977.6484634320054
2007-09-25,2997.41676870329
2007-09-26,3021.040237063211
2007-09-27,3062.926168401439
2007-09-28,3097.4392580708823
2007-10-01,3113.4530870506082
2007-10-02,3138.7663879168017
2007-10-03,3158.3289434173203
2007-10-04,3114.3260396938094
2007-10-05,3168.2586781023515
2007-10-08,3181.944544060438
2007-10-09,3201.0724019062336
2007-10-10,3233.0973088497485
2007-10-11,3270.4753438577277
2007-10-12,3253.1479319723703
2007-10-15,3246.912051041862
2007-10-16,3152.3983438240316
2007-10-17,3173.309810246892
2007-10-18,3225.629099185905
2007-10-19,3183.820602213749
2007-10-22,3075.8787112124946
2007-10-23,3168.4443409978576
2007-10-24,3174.692392892803
2007-10-25,3197.413936973971
2007-10-26,3269.5880315712498
2007-10-29,3332.3987247885984
2007-10-30,3303.35324378213
2007-10-31,3330.7366521766576
2007-11-01,3334.9559420184637
2007-11-02,3264.854273488001
2007-11-05,3215.186480457251
2007-11-06,3255.5357157309377
2007-11-07,3327.417839563501
2007-11-08,3216.6390661625405
2007-11-09,3178.614947356287
2007-11-12,3018.731577992581
2007-11-13,3092.0576066770004
2007-11-14,3164.5501719916792
2007-11-15,3090.4989135933856
2007-11-16,3051.130669945401
2007-11-19,3078.692979556996
2007-11-20,3040.935211170243
2007-11-21,2952.5007210446656
2007-11-22,2937.4627894918267
2007-11-23,2935.5339587764483
2007-11-26,3022.633855411973
2007-11-27,2998.639896660507
2007-11-28,2996.0871671461473
2007-11-29,3022.348811288747
2007-11-30,3078.908023619294
2007-12-03,3077.4853490090813
2007-12-04,3043.410250157345
2007-12-05,3019.3081189812146
2007-12-06,3069.970574355535
2007-12-07,3121.113331568902
2007-12-10,3117.6527868654016
2007-12-11,3151.7872170088895
2007-12-12,3120.709831110085
2007-12-13,3081.7389854908947
2007-12-14,2990.5668288582165
2007-12-17,2868.2848038946554
2007-12-18,2866.1860093726277
2007-12-19,2850.3528589723633
2007-12-20,2824.971089234784
2007-12-21,2896.8092025715637
2007-12-24,2936.563856608856
2007-12-25,2936.563856608856
2007-12-26,2944.485483266757
2007-12-27,2968.5442489083794
2007-12-28,2965.0331926466165
2007-12-31,2968.7622174088106
2008-01-01,2968.7622174088106
2008-01-02,2981.4736629331924
2008-01-03,2956.4855137999334
2008-01-04,2936.4820836209997
2008-01-07,2855.2753751157557
2008-01-08,2878.0904490693524
2008-01-09,2861.129699736181
2008-01-10,2875.7762050507035
2008-01-11,2847.048505840789
2008-01-14,2864.971562448902
2008-01-15,2831.6657563730373
2008-01-16,2713.850178952433
2008-01-17,2726.547264757885
2008-01-18,2695.543631282991
2008-01-21,2562.5764419836346
2008-01-22,2403.632657362486
2008-01-23,2498.6064390007305
2008-01-24,2615.4334805989215
2008-01-25,2762.755148105136
2008-01-28,2767.9206393168906
2008-01-29,2703.444215700732
2008-01-30,2666.2347440028916
2008-01-31,2694.944192050887
2008-02-01,2816.1481346564497
2008-02-04,2850.2467921195944
2008-02-05,2778.0278888526473
2008-02-06,2683.464287303597
2008-02-07,2663.9074012496767
2008-02-08,2702.8517816575204
2008-02-11,2659.848557700984
2008-02-12,2707.508936383309
2008-02-13,2632.166485711684
2008-02-14,2730.8449233285382
2008-02-15,2704.8573372248743
2008-02-18,2696.015253687384
2008-02-19,2752.43837922629
2008-02-20,2669.7340688389195
2008-02-21,2721.4243184529564
2008-02-22,2716.6210064836605
2008-02-25,2769.3590836109747
2008-02-26,2806.449584486256
2008-02-27,2888.596993309404
2008-02-28,2853.99352558208
2008-02-29,2774.9840129177023
2008-03-03,2705.253625073389
2008-03-04,2672.598289063447
2008-03-05,2681.494801319631
2008-03-06,2709.936227647099
2008-03-07,2617.4032502529335
2008-03-10,2543.670896104977
2008-03-11,2539.1359378468637
2008-03-12,2628.104276175977
2008-03-13,2590.2868667579446
2008-03-14,2618.26824946832
2008-03-17,2500.435676990235
2008-03-18,2525.069742442455
2008-03-19,2617.572504788211
2008-03-20,2468.681850844315
2008-03-21,2468.681850844315
2008-03-24,2497.3409916031255
2008-03-25,2611.339783797618
2008-03-26,2658.6103809365036
2008-03-27,2652.8014017239475
2008-03-28,2635.1905599519805
2008-03-31,2620.1911001188964
2008-04-01,2596.3612342990004
2008-04-02,2697.0165197380597
2008-04-03,2758.4695585400605
2008-04-04,2783.2941283692844
2008-04-07,2801.678078888527
2008-04-08,2780.2123378449164
2008-04-09,2759.7453045667394
2008-04-10,2734.7607046477656
2008-04-11,2727.5455727029007
2008-04-14,2658.245728293231
2008-04-15,2690.93329806561
2008-04-16,2771.778649588645
2008-04-17,2782.691697288446
2008-04-18,2708.549403794193
2008-04-21,2841.8335220550475
2008-04-22,2831.4018475605358
2008-04-23,2891.9062659160068
2008-04-24,2837.7167209788927
2008-04-25,2818.417653964106
2008-04-28,2836.078144290956
2008-04-29,2823.6099773943447
2008-04-30,2841.524455967427
2008-05-01,2805.228924992637
2008-05-02,2878.4502075009564
2008-05-05,2923.0127922877195
2008-05-06,2914.381154341463
2008-05-07,2886.1419021912484
2008-05-08,2914.540437007981
2008-05-09,2934.940935251083
2008-05-12,2985.101084152434
2008-05-13,2957.9497272439057
2008-05-14,2973.356059000063
2008-05-15,2990.848487415233
2008-05-16,3049.37111268574
2008-05-19,3072.4790730756345
2008-05-20,3066.291108732955
2008-05-21,3030.424536750533
2008-05-22,3014.1188651772845
2008-05-23,2995.994041980346
2008-05-26,2960.9523326628246
2008-05-27,2961.1535457689283
2008-05-28,2930.1222121989686
2008-05-29,2943.1001546366965
2008-05-30,2906.6944409479734
2008-06-02,2916.61311382589
2008-06-03,2863.908366256304
2008-06-04,2895.6272160270064
2008-06-05,2852.47305360771
2008-06-06,2908.802209760109
2008-06-09,2883.832001934792
2008-06-10,2786.41074809647
2008-06-11,2804.130814952183
2008-06-12,2689.23378262177
2008-06-13,2733.3311764008527
2008-06-16,2733.369763731519
2008-06-17,2769.5636239962137
2008-06-18,2786.287897779763
2008-06-19,2759.9790551342667
2008-06-20,2730.9079909367197
2008-06-23,2720.7202343376803
2008-06-24,2751.6311181274737
2008-06-25,2715.0826596708625
2008-06-26,2761.3487152542257
2008-06-27,2738.0976890220372
2008-06-30,2725.683787709661
2008-07-01,2662.374846732828
2008-07-02,2662.380209560865
2008-07-03,2605.7684822947817
2008-07-04,2661.9595590194726
2008-07-07,2591.175796198862
2008-07-08,2548.4034630615934
2008-07-09,2603.698206027406
2008-07-10,2579.517401136548
2008-07-11,2615.4691557916262
2008-07-14,2593.549116842637
2008-07-15,2559.873976229705
2008-07-16,2571.861221835219
2008-07-17,2600.1161317272836
2008-07-18,2553.183235723063
2008-07-21,2658.523404469628
2008-07-22,2645.8620306456846
2008-07-23,2673.248529331653
2008-07-24,2685.317142806345
2008-07-25,2573.987394963212
2008-07-28,2544.4680319890795
2008-07-29,2491.874256346753
2008-07-30,2521.017456616711
2008-07-31,2534.5103690673186
2008-08-01,2470.005371154435
2008-08-04,2465.814887337819
2008-08-05,2392.3711654578124
2008-08-06,2452.2943000542505
2008-08-07,2458.2573203726934
2008-08-08,2411.141058461062
2008-08-11,2431.656940151593
2008-08-12,2415.4942201509866
2008-08-13,2342.6917707778534
2008-08-14,2370.2815527409048
2008-08-15,2346.9002043352452
2008-08-18,2366.090499497063
2008-08-19,2304.1102480147347
2008-08-20,2340.4656810208508
2008-08-21,2338.8616565127413
2008-08-22,2338.6646257801053
2008-08-25,2370.7179077698065
2008-08-26,2341.2678096396953
2008-08-27,2350.568093527357
2008-08-28,2402.217764407325
2008-08-29,2425.0809528380405
2008-09-01,2385.6255614076877
2008-09-02,2347.5483428140133
2008-09-03,2308.411340294998
2008-09-04,2273.4015892447756
2008-09-05,2164.2295878918153
2008-09-08,2288.93629598402
2008-09-09,2211.8836770418857
2008-09-10,2174.44651212454
2008-09-11,2100.192108067126
2008-09-12,2203.7882090906337
2008-09-15,2145.5838629774867
2008-09-16,2065.5916879142706
2008-09-17,2043.8890586638818
2008-09-18,2023.981868788831
2008-09-19,2188.10636131144
2008-09-22,2359.3590138018285
2008-09-23,2296.1413089294365
2008-09-24,2314.2445010657784
2008-09-25,2280.4735349757434
2008-09-26,2255.997326111196
2008-09-29,2166.529202468979
2008-09-30,2001.7672795943768
2008-10-01,2096.528508184723
2008-10-02,2041.0838468602558
2008-10-03,2030.1167274009495
2008-10-06,1801.3118048868723
2008-10-07,1848.8986465285257
2008-10-08,1629.2623398509909
2008-10-09,1690.2749625107163
2008-10-10,1440.7186599977338
2008-10-13,1573.3723697032256
2008-10-14,1695.7818554017033
2008-10-15,1646.76411963495
2008-10-16,1486.303873957969
2008-10-17,1526.7541574742713
2008-10-20,1616.54223323499
2008-10-21,1664.6245393428376
2008-10-22,1577.8774495482473
2008-10-23,1482.0740623536246
2008-10-24,1334.8008768092432
2008-10-27,1302.1308740692705
2008-10-28,1337.6000660799443
2008-10-29,1449.7959813127402
