Date,DENMARK
2005-06-01,6652.013618879651
2005-06-02,6627.787749230245
2005-06-03,6632.525053367195
2005-06-06,6613.4171350045135
2005-06-07,6647.341498212187
2005-06-08,6700.416140595424
2005-06-09,6624.700529236977
2005-06-10,6652.223398486952
2005-06-13,6655.490389860586
2005-06-14,6658.830902092951
2005-06-15,6682.801206595304
2005-06-16,6725.697432000628
2005-06-17,6895.715754258314
2005-06-20,6830.582220443023
2005-06-21,6845.739778861618
2005-06-22,6865.702448152137
2005-06-23,6819.861455591947
2005-06-24,6792.054133889089
2005-06-27,6755.151174214263
2005-06-28,6713.118454059756
2005-06-29,6764.764065162139
2005-06-30,6766.515667595708
2005-07-01,6706.661569396927
2005-07-04,6673.868877752789
2005-07-05,6725.439802460182
2005-07-06,6731.171702617692
2005-07-07,6676.58816625292
2005-07-08,6754.816464031654
2005-07-11,6847.9533076824055
2005-07-12,6895.063159844141
2005-07-13,6843.477552350304
2005-07-14,6843.3788731462955
2005-07-15,6812.886141256509
2005-07-18,6815.385285052692
2005-07-19,6807.9524502352515
2005-07-20,6744.394182964408
2005-07-21,6799.407788219863
2005-07-22,6830.636910813554
2005-07-25,6830.875125995632
2005-07-26,6804.978160775271
2005-07-27,6866.179799000377
2005-07-28,6917.935169610324
2005-07-29,6976.7895395323885
2005-08-01,7036.1920160422815
2005-08-02,7058.709786680282
2005-08-03,7171.333442688036
2005-08-04,7197.104912147867
2005-08-05,7226.701848100137
2005-08-08,7283.579040715146
2005-08-09,7370.071889444604
2005-08-10,7317.188072583531
2005-08-11,7300.181563519993
2005-08-12,7284.14980019485
2005-08-15,7257.281711641715
2005-08-16,7270.533782994429
2005-08-17,7416.292952166306
2005-08-18,7346.708234646643
2005-08-19,7393.751681364224
2005-08-22,7396.320006365845
2005-08-23,7341.598147252022
2005-08-24,7300.043161737507
2005-08-25,7267.890765473318
2005-08-26,7244.199742391612
2005-08-29,7199.178353376405
2005-08-30,7244.938384854292
2005-08-31,7327.48911406832
2005-09-01,7452.50854789658
2005-09-02,7534.139330051091
2005-09-05,7530.464369183023
2005-09-06,7564.676636731147
2005-09-07,7492.172903178725
2005-09-08,7450.358085035615
2005-09-09,7485.652204658131
2005-09-12,7433.550784289141
2005-09-13,7430.4996825423
2005-09-14,7438.207206700077
2005-09-15,7462.834372178639
2005-09-16,7509.983479519204
2005-09-19,7456.343969563554
2005-09-20,7430.8457695810985
2005-09-21,7473.617675937066
2005-09-22,7390.10367952636
2005-09-23,7342.8029737813085
2005-09-26,7308.624426345782
2005-09-27,7289.095251120883
2005-09-28,7316.696637796917
2005-09-29,7340.030960607037
2005-09-30,7381.832711498634
2005-10-03,7262.512028238967
2005-10-04,7276.618268001388
2005-10-05,7314.821582561362
2005-10-06,7370.446858043462
2005-10-07,7405.79734869084
2005-10-10,7417.697182198749
2005-10-11,7381.129531974668
2005-10-12,7347.373880503614
2005-10-13,7125.133934543152
2005-10-14,7182.347654093004
2005-10-17,7220.309414228708
2005-10-18,7101.290892996986
2005-10-19,6973.53345138891
2005-10-20,7007.444695051442
2005-10-21,6933.861479044721
2005-10-24,7076.311746010951
2005-10-25,7173.274301131383
2005-10-26,7198.2762729271735
2005-10-27,7170.644569386366
2005-10-28,7173.917302883629
2005-10-31,7218.831632497776
2005-11-01,7304.795877470173
2005-11-02,7326.730557652371
2005-11-03,7376.360852730478
2005-11-04,7264.277204486666
2005-11-07,7282.571786031316
2005-11-08,7249.852830071613
2005-11-09,7233.977459392735
2005-11-10,7242.219610993898
2005-11-11,7222.70087264486
2005-11-14,7304.839605332236
2005-11-15,7274.7411742132945
2005-11-16,7263.812341933933
2005-11-17,7368.736369981376
2005-11-18,7381.522032138431
2005-11-21,7429.015066550838
2005-11-22,7410.086502943276
2005-11-23,7468.280048206555
2005-11-24,7328.51681908164
2005-11-25,7339.025837188682
2005-11-28,7322.263677088115
2005-11-29,7284.4614309799
2005-11-30,7378.193776384208
2005-12-01,7431.4757638221645
2005-12-02,7481.840013763356
2005-12-05,7525.887516624144
2005-12-06,7625.746087007605
2005-12-07,7620.633650611321
2005-12-08,7645.997536968922
2005-12-09,7650.698521512637
2005-12-12,7701.159080196137
2005-12-13,7641.970993922811
2005-12-14,7699.63031299637
2005-12-15,7639.216506120908
2005-12-16,7705.788084553101
2005-12-19,7738.9333651179795
2005-12-20,7698.379260729299
2005-12-21,7678.345199392087
2005-12-22,7732.820099088886
2005-12-23,7860.316222953445
2005-12-26,7860.316222953445
2005-12-27,7897.089957359848
2005-12-28,7911.202654912381
2005-12-29,7905.564457345815
2005-12-30,7862.80223446561
2006-01-02,7969.510008153795
2006-01-03,8057.379975619472
2006-01-04,8170.464344625363
2006-01-05,8065.832685038831
2006-01-06,8068.587280383773
2006-01-09,8023.172214004233
2006-01-10,7996.863782063257
2006-01-11,8049.819670792355
2006-01-12,8075.683407442475
2006-01-13,8034.385789269874
2006-01-16,8094.021811781913
2006-01-17,8003.199901980479
2006-01-18,7962.012041813499
2006-01-19,8012.288643395953
2006-01-20,7949.337197901044
2006-01-23,7964.168534427751
2006-01-24,8051.719565709984
2006-01-25,8047.86153050349
2006-01-26,8075.9532669542605
2006-01-27,8068.926192691987
2006-01-30,8073.856153046449
2006-01-31,8053.701965051543
2006-02-01,8186.307763522595
2006-02-02,8250.486345864976
2006-02-03,8157.186126537472
2006-02-06,8146.4896055731
2006-02-07,8009.442563485699
2006-02-08,8022.5775518096725
2006-02-09,8031.877492558421
2006-02-10,7947.433558157884
2006-02-13,8015.6534522875245
2006-02-14,7996.226023544843
2006-02-15,7978.028943232361
2006-02-16,8017.801755339705
2006-02-17,8064.610716124988
2006-02-20,8094.772071544512
2006-02-21,8106.407599438512
2006-02-22,8095.9117477494365
2006-02-23,8109.56066596331
2006-02-24,8116.915561049669
2006-02-27,8149.1744339391535
2006-02-28,8082.878580543388
2006-03-01,8153.500236519404
2006-03-02,8201.688843934417
2006-03-03,8255.830649572588
2006-03-06,8280.726065126088
2006-03-07,8130.371427153498
2006-03-08,8120.3986417875385
2006-03-09,8165.446069579346
2006-03-10,8185.479805181575
2006-03-13,8286.918478546811
2006-03-14,8373.746912786106
2006-03-15,8471.67613548635
2006-03-16,8541.174512468153
2006-03-17,8534.196182009176
2006-03-20,8638.503012759607
2006-03-21,8578.057143841246
2006-03-22,8623.193972533933
2006-03-23,8519.032015053474
2006-03-24,8524.386333800001
2006-03-27,8599.268192578853
2006-03-28,8674.033003943006
2006-03-29,8442.76792491368
2006-03-30,8582.702515309427
2006-03-31,8604.819134583757
2006-04-03,8697.863933028459
2006-04-04,8785.855012962353
2006-04-05,8875.238224374049
2006-04-06,8932.277265175282
2006-04-07,8825.902829934437
2006-04-10,8804.021954201286
2006-04-11,8769.480798948867
2006-04-12,8643.95588198469
2006-04-13,8627.993544347162
2006-04-14,8627.993544347162
2006-04-17,8765.294026642237
2006-04-18,8811.865279304157
2006-04-19,8827.488090359953
2006-04-20,8843.69507802556
2006-04-21,8965.13433022533
2006-04-24,8999.420637281857
2006-04-25,9066.266794236284
2006-04-26,9141.480217593564
2006-04-27,9126.72787186381
2006-04-28,9141.468884358692
2006-05-01,9201.581586937184
2006-05-02,9325.742435085012
2006-05-03,9260.100331673317
2006-05-04,9399.88782287637
2006-05-05,9466.0442326294
2006-05-08,9570.739659471661
2006-05-09,9665.177624611142
2006-05-10,9695.770606440004
2006-05-11,9666.030279809926
2006-05-12,9716.894892060785
2006-05-15,9268.257507164617
2006-05-16,9305.69588913972
2006-05-17,8986.10944631621
2006-05-18,8826.933225770219
2006-05-19,8847.731676266789
2006-05-22,8577.799365846206
2006-05-23,8859.960199996895
2006-05-24,8655.054101390486
2006-05-25,8666.548295623532
2006-05-26,8714.26957233621
2006-05-29,8934.09366613527
2006-05-30,8815.39508542954
2006-05-31,8738.499575844244
2006-06-01,8733.211074360224
2006-06-02,8892.760860755981
2006-06-05,8900.16725156188
2006-06-06,8626.887786935473
2006-06-07,8589.741990239432
2006-06-08,8201.989595380275
2006-06-09,8329.484631976715
2006-06-12,8236.18657525412
2006-06-13,7904.18172840891
2006-06-14,7955.131499378801
2006-06-15,8214.44739050857
2006-06-16,8173.241310696185
2006-06-19,8255.559614242879
2006-06-20,8181.833722490373
2006-06-21,8227.313691557367
2006-06-22,8239.353108893005
2006-06-23,8210.196352902023
2006-06-26,8326.521815110067
2006-06-27,8223.410212239509
2006-06-28,8185.535924857111
2006-06-29,8317.356912025194
2006-06-30,8644.790202895963
2006-07-03,8713.794598081276
2006-07-04,8725.705260123128
2006-07-05,8593.636179381905
2006-07-06,8675.596324999795
2006-07-07,8716.04005953976
2006-07-10,8664.646033139945
2006-07-11,8642.765428923296
2006-07-12,8596.445438832505
2006-07-13,8473.841315481226
2006-07-14,8401.589736125083
2006-07-17,8184.430781034433
2006-07-18,8179.942785909817
2006-07-19,8275.670742292225
2006-07-20,8432.958007831661
2006-07-21,8428.080698546268
2006-07-24,8485.509750415009
2006-07-25,8492.840571457655
2006-07-26,8489.06486252655
2006-07-27,8618.448074457412
2006-07-28,8651.705265915205
2006-07-31,8611.31196006678
2006-08-01,8611.984879633495
2006-08-02,8880.947973767867
2006-08-03,8900.37395631684
2006-08-04,9013.77015960645
2006-08-07,8926.84744114314
2006-08-08,8891.886762539147
2006-08-09,8922.127627582011
2006-08-10,8839.291364791734
2006-08-11,8831.058750594082
2006-08-14,8943.679954454969
2006-08-15,9054.276424403497
2006-08-16,9094.319586251691
2006-08-17,9114.876088918916
2006-08-18,9114.370847526186
2006-08-21,9138.603755302302
2006-08-22,9096.488277651357
2006-08-23,9049.95602245142
2006-08-24,8968.674148404376
2006-08-25,8956.781791310015
2006-08-28,8992.149957185284
2006-08-29,9015.344089484191
2006-08-30,9194.997212301243
2006-08-31,9172.752733787547
2006-09-01,9151.248941577276
2006-09-04,9197.0441385855
2006-09-05,9131.43688014701
2006-09-06,9177.033786383203
2006-09-07,9078.826667685924
2006-09-08,9073.49384735358
2006-09-11,9038.697302752726
2006-09-12,9045.052156363283
2006-09-13,9162.608267490197
2006-09-14,9246.765496442264
2006-09-15,9153.755237202124
2006-09-18,9209.770900878219
2006-09-19,9203.636433219122
2006-09-20,9220.600956527935
2006-09-21,9313.06661401598
2006-09-22,9293.510013045394
2006-09-25,9276.702458397831
2006-09-26,9324.968695757578
2006-09-27,9391.014921751192
2006-09-28,9364.10938559628
2006-09-29,9397.52769163438
2006-10-02,9433.55974349349
2006-10-03,9407.47753530069
2006-10-04,9394.301090693112
2006-10-05,9452.621774570533
2006-10-06,9319.892582007382
2006-10-09,9408.145757617429
2006-10-10,9454.855654803236
2006-10-11,9462.156987551081
2006-10-12,9498.647453782287
2006-10-13,9461.898455431192
2006-10-16,9522.022266137586
2006-10-17,9504.6760113187
2006-10-18,9553.116693003494
2006-10-19,9646.152595434389
2006-10-20,9672.385241323911
2006-10-23,9726.728168466363
2006-10-24,9688.312728811268
2006-10-25,9829.257989789869
2006-10-26,9856.582905489175
2006-10-27,9758.44492399794
2006-10-30,9690.369901151204
2006-10-31,9809.987042709863
2006-11-01,9894.541766533874
2006-11-02,9854.62397407926
2006-11-03,9867.343069433866
2006-11-06,9988.77236299977
2006-11-07,10064.39045173326
2006-11-08,10048.670416675302
2006-11-09,10050.212351435575
2006-11-10,10053.102816474895
2006-11-13,9989.025135252627
2006-11-14,9996.379226346164
2006-11-15,10035.40645701844
2006-11-16,10024.066864089926
2006-11-17,9985.843204157853
2006-11-20,9980.385481577467
2006-11-21,10052.905456267776
2006-11-22,10299.166133538845
2006-11-23,10294.778098572957
2006-11-24,10377.773280696061
2006-11-27,10275.568001358539
2006-11-28,10148.415198487068
2006-11-29,10348.929264252827
2006-11-30,10450.459134192637
2006-12-01,10446.083680081625
2006-12-04,10569.687298131592
2006-12-05,10692.944488452704
2006-12-06,10677.451902080378
2006-12-07,10658.174640497895
2006-12-08,10679.139758870757
2006-12-11,10691.010510560507
2006-12-12,10769.791106787157
2006-12-13,10752.235586659084
2006-12-14,10824.040030371578
2006-12-15,10781.074278949503
2006-12-18,10799.17929625543
2006-12-19,10766.253827779748
2006-12-20,10748.606876172871
2006-12-21,10728.64817582421
2006-12-22,10766.769234361822
2006-12-25,10766.769234361822
2006-12-26,10748.93780428976
2006-12-27,10819.943904977568
2006-12-28,10860.0500480903
2006-12-29,10911.087824721819
2007-01-01,10911.087824721819
2007-01-02,11130.172413657427
2007-01-03,11069.13804507595
2007-01-04,10829.434071401914
2007-01-05,10789.83557271866
2007-01-08,10792.995523561209
2007-01-09,10892.9981044195
2007-01-10,10802.032785056774
2007-01-11,10791.6803120118
2007-01-12,10840.623334545973
2007-01-15,10949.871372642685
2007-01-16,10934.955768910484
2007-01-17,10953.896930070414
2007-01-18,10971.069964638318
2007-01-19,10974.903859474034
2007-01-22,11064.901696378056
2007-01-23,11123.783796816253
2007-01-24,11170.673819860624
2007-01-25,11089.64608796362
2007-01-26,10994.163662853302
2007-01-29,11002.064529894033
2007-01-30,11040.000289349246
2007-01-31,11209.229926129012
2007-02-01,11322.515643710123
2007-02-02,11452.70477830507
2007-02-05,11416.27501292752
2007-02-06,11502.121292740745
2007-02-07,11683.737850939044
2007-02-08,11591.06606542215
2007-02-09,11742.435993565296
2007-02-12,11624.6664408819
2007-02-13,11664.361708049186
2007-02-14,11867.018686384166
2007-02-15,11913.092888433132
2007-02-16,11917.391794690056
2007-02-19,11962.157871660615
2007-02-20,11822.686129610076
2007-02-21,11683.80920285121
2007-02-22,11693.645691297159
2007-02-23,11744.187540935018
2007-02-26,11616.63397005568
2007-02-27,11370.720965813925
2007-02-28,11229.411060469247
2007-03-01,11064.262333628767
2007-03-02,11215.300848852701
2007-03-05,10906.553719940015
2007-03-06,10997.969470589116
2007-03-07,11055.538304540694
2007-03-08,11220.213578630997
2007-03-09,11255.376250159292
2007-03-12,11370.240517271484
2007-03-13,11318.413884317411
2007-03-14,11082.852006651892
2007-03-15,11157.459772293658
2007-03-16,11218.977453685957
2007-03-19,11411.473238941031
2007-03-20,11423.661232766499
2007-03-21,11536.070999301044
2007-03-22,11748.536932997547
2007-03-23,11684.888886466331
2007-03-26,11672.227421013877
2007-03-27,11666.36395751369
2007-03-28,11552.354866876674
2007-03-29,11746.482549620641
2007-03-30,11786.388521637567
2007-04-02,11807.439092255298
2007-04-03,11910.581860722577
2007-04-04,11950.816071057847
2007-04-05,12005.63830451707
2007-04-06,12005.63830451707
2007-04-09,11942.245107377204
2007-04-10,12170.939855870272
2007-04-11,12034.827116158316
2007-04-12,12007.83279019449
2007-04-13,12086.23246594576
2007-04-16,12298.943492734592
2007-04-17,12358.005624186868
2007-04-18,12456.746523329637
2007-04-19,12565.872104024857
2007-04-20,12627.788172569362
2007-04-23,12624.348418166519
2007-04-24,12489.41417934382
2007-04-25,12633.952141456619
2007-04-26,12629.092378128
2007-04-27,12603.238550114576
2007-04-30,12607.37860543303
2007-05-01,12485.57197191979
2007-05-02,12728.752991430765
2007-05-03,12683.82719145609
2007-05-04,12704.178669126764
2007-05-07,12818.187284475676
2007-05-08,12708.518702148198
2007-05-09,12728.699856607796
2007-05-10,12682.503903770654
2007-05-11,12701.073154140691
2007-05-14,12686.1148630563
2007-05-15,12713.518789536074
2007-05-16,12619.031859200706
2007-05-17,12542.96474404274
2007-05-18,12645.304117671287
2007-05-21,12673.758768088645
2007-05-22,12731.333484463294
2007-05-23,12927.598596147898
2007-05-24,12812.81623532612
2007-05-25,12776.864682080035
2007-05-28,12776.864682080035
2007-05-29,12865.780001400768
2007-05-30,12715.606467868627
2007-05-31,12878.798002732563
2007-06-01,12800.0456651527
2007-06-04,12892.913425562048
2007-06-05,12930.249924552156
2007-06-06,12633.808294543256
2007-06-07,12351.658599529495
2007-06-08,12193.635264592584
2007-06-11,12355.497408708654
2007-06-12,12211.636016380893
2007-06-13,12201.537979402849
2007-06-14,12387.149012809426
2007-06-15,12490.88750946487
2007-06-18,12419.202080157393
2007-06-19,12475.880400023256
2007-06-20,12496.350110410343
2007-06-21,12477.133045789751
2007-06-22,12390.870298568778
2007-06-25,12369.659702261926
2007-06-26,12333.288946128836
2007-06-27,12220.585835786558
2007-06-28,12333.089592797653
2007-06-29,12553.652618380813
2007-07-02,12731.90874029921
2007-07-03,12894.49284326816
2007-07-04,12982.806313687497
2007-07-05,12989.283072274451
2007-07-06,13001.537998804917
2007-07-09,13038.691684930433
2007-07-10,13040.629777389237
2007-07-11,13177.477989346247
2007-07-12,13198.229120104928
2007-07-13,13264.070641745728
2007-07-16,13336.93245881752
2007-07-17,13362.443550101389
2007-07-18,13391.707404094344
2007-07-19,13501.836647308632
2007-07-20,13476.651077370056
2007-07-23,13502.011376521206
2007-07-24,13457.684861285417
2007-07-25,13276.943656036086
2007-07-26,13069.996931885666
2007-07-27,12778.145181115915
2007-07-30,12876.253601856686
2007-07-31,13026.444286500602
2007-08-01,12868.313552927528
2007-08-02,13008.77831753116
2007-08-03,13039.315219665728
2007-08-06,12972.012992639717
2007-08-07,13047.871658812297
2007-08-08,13346.548323512783
2007-08-09,12875.182743251233
2007-08-10,12557.174859941271
2007-08-13,12658.804362728968
2007-08-14,12575.061439156898
2007-08-15,12230.093566453603
2007-08-16,11651.65255742645
2007-08-17,11967.357165792582
2007-08-20,12344.966068033966
2007-08-21,12293.715575176708
2007-08-22,12717.265093828024
2007-08-23,12768.421670893144
2007-08-24,12883.354433789094
2007-08-27,12996.192198785855
2007-08-28,12677.400720333131
2007-08-29,12694.000708266884
2007-08-30,12774.353188302635
2007-08-31,12968.529332557155
2007-09-03,13010.758276368493
2007-09-04,13130.18728412775
2007-09-05,12973.74629812326
2007-09-06,12959.71014302497
2007-09-07,12738.225685026846
2007-09-10,12525.441699403727
2007-09-11,12892.080852369645
2007-09-12,12949.341221780103
2007-09-13,13033.300380974963
2007-09-14,12986.399349272864
2007-09-17,12742.65855467992
2007-09-18,12874.005676783947
2007-09-19,13294.69094805359
2007-09-20,13369.151461889895
2007-09-21,13400.594212969612
2007-09-24,13405.235272017644
2007-09-25,13367.685219989087
2007-09-26,13532.033305177736
2007-09-27,13711.113538978723
2007-09-28,13682.461901183206
2007-10-01,13900.050545968797
2007-10-02,13883.698232996852
2007-10-03,13830.861247031044
2007-10-04,13808.907540420192
2007-10-05,13881.92142552423
2007-10-08,13798.614897934189
2007-10-09,14010.71402805718
2007-10-10,14081.394135903322
2007-10-11,14159.769481558442
2007-10-12,13952.752516450875
2007-10-15,13994.996000476118
2007-10-16,13766.374893496111
2007-10-17,13846.83554659869
2007-10-18,13744.195746553938
2007-10-19,13648.79005290459
2007-10-22,13331.251461456894
2007-10-23,13712.219527144509
2007-10-24,13542.745818107756
2007-10-25,13731.407904732885
2007-10-26,13877.158721595883
2007-10-29,13934.248462941432
2007-10-30,13975.517386517486
2007-10-31,14241.430384270456
2007-11-01,14026.478261040716
2007-11-02,13945.66871734076
2007-11-05,13898.634913745507
2007-11-06,14191.15754330803
2007-11-07,14351.981102760106
2007-11-08,14256.76290282781
2007-11-09,14116.922933219746
2007-11-12,13917.276332019252
2007-11-13,13844.514823121975
2007-11-14,13966.159672042022
2007-11-15,13670.984588516149
2007-11-16,13406.164414442515
2007-11-19,13046.236803084668
2007-11-20,13348.731295911317
2007-11-21,12961.149163473632
2007-11-22,13034.809386317316
2007-11-23,13321.162711951194
2007-11-26,13404.831298691104
2007-11-27,13271.51096428804
2007-11-28,13504.646397914761
2007-11-29,13629.188723142248
2007-11-30,13685.759413782951
2007-12-03,13836.987202680595
2007-12-04,13827.38890818111
2007-12-05,13868.412398772229
2007-12-06,13790.44287663749
2007-12-07,13976.016205197648
2007-12-10,14091.964378377443
2007-12-11,14080.18313233567
2007-12-12,14130.082164983982
2007-12-13,13778.941440583776
2007-12-14,13557.932209291086
2007-12-17,13227.233812213472
2007-12-18,13178.123160450092
2007-12-19,13221.931816637298
2007-12-20,13272.229681820798
2007-12-21,13386.070834360704
2007-12-24,13417.466543267918
2007-12-25,13417.466543267918
2007-12-26,13512.1495334256
2007-12-27,13561.615315062581
2007-12-28,13780.636060879277
2007-12-31,13703.627379055559
2008-01-01,13703.627379055559
2008-01-02,13698.87634397615
2008-01-03,13529.15530218185
2008-01-04,13214.796190778336
2008-01-07,13059.025202298908
2008-01-08,13221.086483606323
2008-01-09,12961.781356596195
2008-01-10,12798.790339105886
2008-01-11,12734.655220466608
2008-01-14,13024.689929415235
2008-01-15,12456.34685970972
2008-01-16,11965.85394200755
2008-01-17,11983.59644746813
2008-01-18,11915.530617951083
2008-01-21,11174.531402575694
2008-01-22,11624.383316098369
2008-01-23,11460.803328090882
2008-01-24,11881.490527477124
2008-01-25,11981.844741678638
2008-01-28,11850.007092853775
2008-01-29,12058.107026707657
2008-01-30,12207.836028757265
2008-01-31,12131.603034736208
2008-02-01,12416.165379263808
2008-02-04,12706.023835046059
2008-02-05,12291.840075188924
2008-02-06,12265.54118760132
2008-02-07,12031.902329725368
2008-02-08,12004.720681027655
2008-02-11,12051.287581540542
2008-02-12,12551.27254144826
2008-02-13,12581.488241708113
2008-02-14,12744.735186590411
2008-02-15,12577.774071514837
2008-02-18,12748.957438449628
2008-02-19,12978.44336559764
2008-02-20,12706.291319318012
2008-02-21,12976.581432049406
2008-02-22,12931.865189021504
2008-02-25,13207.32317568172
2008-02-26,13281.997419365562
2008-02-27,13411.522527872618
2008-02-28,13365.517528691718
2008-02-29,13213.942909072686
2008-03-03,13154.1485221162
2008-03-04,13105.520318169076
2008-03-05,13377.998506384456
2008-03-06,13418.569164563405
2008-03-07,13254.661468779868
2008-03-10,12971.943626128334
2008-03-11,12956.043341018305
2008-03-12,13219.00380688094
2008-03-13,13165.867044059687
2008-03-14,13115.036696787183
2008-03-17,12918.50451115078
2008-03-18,13318.44520747767
2008-03-19,12974.165272243346
2008-03-20,12786.334024088788
2008-03-21,12786.334024088788
2008-03-24,12768.126263328038
2008-03-25,13309.220105884791
2008-03-26,13419.243185134808
2008-03-27,13569.204671311792
2008-03-28,13577.10759577079
2008-03-31,13709.077741966876
2008-04-01,13710.154397183018
2008-04-02,13691.672147793151
2008-04-03,13578.486735576691
2008-04-04,13770.586620203292
2008-04-07,13994.386443218667
2008-04-08,13995.563243140412
2008-04-09,13873.647614523525
2008-04-10,13859.661453843159
2008-04-11,13630.798310341374
2008-04-14,13556.910510284439
2008-04-15,13640.963073824465
2008-04-16,13934.000952654023
2008-04-17,13778.089059348473
2008-04-18,13628.069917987843
2008-04-21,13623.401388174083
2008-04-22,13624.36703541637
2008-04-23,13543.88727643358
2008-04-24,13518.172691741234
2008-04-25,13673.952281531598
2008-04-28,13505.416819000537
2008-04-29,13333.028767045273
2008-04-30,13619.842782555454
2008-05-01,13516.775378737073
2008-05-02,13556.619614402087
2008-05-05,13745.482345867786
2008-05-06,13714.609150955002
2008-05-07,13538.111841160244
2008-05-08,13801.790771563043
2008-05-09,13773.02878832348
2008-05-12,13833.543477413583
2008-05-13,13897.504694887808
2008-05-14,14003.679311115491
2008-05-15,14299.267210610029
2008-05-16,14582.983700115545
2008-05-19,14632.14029260859
2008-05-20,14544.548743817308
2008-05-21,14638.832354444761
2008-05-22,14376.361167299145
2008-05-23,14455.869187759403
2008-05-26,14444.441329297702
2008-05-27,14254.752497138377
2008-05-28,14247.995416574544
2008-05-29,14200.962121483708
2008-05-30,14466.43565943494
2008-06-02,14350.375140725311
2008-06-03,14381.004578012744
2008-06-04,14258.23077469215
2008-06-05,14339.162450373356
2008-06-06,14310.258837770141
2008-06-09,14312.385153548445
2008-06-10,13932.75839252115
2008-06-11,13795.18927616356
2008-06-12,13732.037848055566
2008-06-13,13709.583169824638
2008-06-16,13897.246344744313
2008-06-17,14280.767282350824
2008-06-18,14008.557567388994
2008-06-19,13988.96755461419
2008-06-20,13993.134424771277
2008-06-23,13780.698102183704
2008-06-24,13682.379053126988
2008-06-25,13880.366477392685
2008-06-26,13829.88518798267
2008-06-27,13654.657834026311
2008-06-30,13572.776027013486
2008-07-01,13379.873887766973
2008-07-02,13512.23984868026
2008-07-03,13069.436603821272
2008-07-04,13002.719430141655
2008-07-07,13065.321551600895
2008-07-08,12668.6017466132
2008-07-09,13126.705674095338
2008-07-10,13099.000736049955
2008-07-11,12892.053387334789
2008-07-14,12918.305893700384
2008-07-15,12630.467722286396
2008-07-16,12481.883043254853
2008-07-17,12951.432855395327
2008-07-18,12836.907048521623
2008-07-21,13116.610100813405
2008-07-22,13054.323408248008
2008-07-23,13219.136021167304
2008-07-24,12990.601163582765
2008-07-25,12941.565344468454
2008-07-28,12893.066593082345
2008-07-29,12825.972761493062
2008-07-30,13051.28662758546
2008-07-31,13203.976496332072
2008-08-01,12971.573575888002
2008-08-04,12849.62149680253
2008-08-05,12944.527787146639
2008-08-06,13031.870630961666
2008-08-07,12843.891432358578
2008-08-08,12654.625985122253
2008-08-11,12692.676832871048
2008-08-12,12560.195756516292
2008-08-13,12265.873273097872
2008-08-14,12481.558070474202
2008-08-15,12541.811517122549
2008-08-18,12500.870582449039
2008-08-19,12177.899010687719
2008-08-20,12252.421925742294
2008-08-21,12424.567813650274
2008-08-22,12514.549544267626
2008-08-25,12424.466896208101
2008-08-26,12285.838093329945
2008-08-27,12477.761947066569
2008-08-28,12642.90857142787
2008-08-29,12614.905908831244
2008-09-01,12471.213434610878
2008-09-02,12509.034485494825
2008-09-03,12182.941285525863
2008-09-04,11776.00294360027
2008-09-05,11354.930999531034
2008-09-08,11582.438228130133
2008-09-09,11313.846339431073
2008-09-10,11122.002730222717
2008-09-11,10826.572341644434
2008-09-12,11282.505894423331
2008-09-15,10947.925972552794
2008-09-16,10760.007182580332
2008-09-17,10705.199183470651
2008-09-18,10936.594802652518
2008-09-19,11729.099676282369
2008-09-22,11845.004228477203
2008-09-23,11609.128245490228
2008-09-24,11550.227766434651
2008-09-25,11639.067903870808
2008-09-26,11268.160511415152
2008-09-29,10488.272306439698
2008-09-30,9999.166821576804
2008-10-01,10035.109530916961
2008-10-02,9558.102540979282
2008-10-03,9908.989928606616
2008-10-06,8656.56249789548
2008-10-07,8606.10297887392
2008-10-08,8168.037221013492
2008-10-09,8263.006336617824
2008-10-10,7649.357030734648
2008-10-13,8480.7770760639
2008-10-14,8839.307653065069
2008-10-15,8333.525869371644
2008-10-16,7865.216400757096
2008-10-17,8158.289205234255
2008-10-20,8428.822135153663
2008-10-21,8195.71651891342
2008-10-22,7428.818689568526
2008-10-23,7144.957390579322
2008-10-24,6634.995376778341
2008-10-27,6312.455569865131
2008-10-28,6305.911120626111
2008-10-29,7018.967470955912
2008-10-30,7338.946739300459
2008-10-31,7432.148515244887
2008-11-03,7610.422359425063
2008-11-04,8379.269479498922
2008-11-05,8090.336962229743
2008-11-06,7419.100174852276
2008-11-07,7377.735537938932
2008-11-10,7638.512117520268
2008-11-11,7191.2274219281635
2008-11-12,6910.273188321534
2008-11-13,6894.2578716529915
2008-11-14,6995.554575228759
2008-11-17,6853.342021975833
2008-11-18,6754.72432752029
2008-11-19,6533.442060201323
2008-11-20,6132.398168533641
2008-11-21,6003.991261957118
2008-11-24,6481.185709105645
2008-11-25,6740.232980300342
2008-11-26,6646.538913811135
2008-11-27,6902.313131846278
2008-11-28,6925.380763449105
2008-12-01,6705.183203406569
2008-12-02,6765.168529655586
2008-12-03,6746.0566925023995
2008-12-04,6829.7535529303905
2008-12-05,6578.040252809647
2008-12-08,7104.679126073597
2008-12-09,7156.458166110679
2008-12-10,7042.166181004019
2008-12-11,7063.994292842939
2008-12-12,7027.644999553104
2008-12-15,7199.9184627359145
2008-12-16,7196.969184583496
2008-12-17,7503.858803836118
2008-12-18,7524.151603845957
2008-12-19,7232.653964873254
2008-12-22,7186.152991809569
2008-12-23,7167.019343531522
2008-12-24,7192.311461312106
