Date,SRILANKA
2005-04-27,421.43577968400143
2005-04-28,419.5161552233891
2005-04-29,422.59729470571824
2005-05-02,422.59729470571824
2005-05-03,425.14186491407
2005-05-04,426.92971125785806
2005-05-05,425.2897204818145
2005-05-06,427.9976675641047
2005-05-09,425.1246316927727
2005-05-10,427.5515330207393
2005-05-11,429.39685028187836
2005-05-12,429.81464105016903
2005-05-13,434.0110973523076
2005-05-16,430.7694656308431
2005-05-17,431.480501781257
2005-05-18,433.2690142628541
2005-05-19,435.4344963778466
2005-05-20,436.42129202682696
2005-05-23,436.42129202682696
2005-05-24,436.42129202682696
2005-05-25,435.43707758514773
2005-05-26,434.5117482355628
2005-05-27,437.21319502926207
2005-05-30,437.62611733151755
2005-05-31,436.04941202565766
2005-06-01,425.0590848100069
2005-06-02,428.9694033731468
2005-06-03,429.59845897101684
2005-06-06,423.53938311015844
2005-06-07,415.63079219576457
2005-06-08,417.6215046680242
2005-06-09,415.3652041030093
2005-06-10,414.69377053126925
2005-06-13,413.64688856349835
2005-06-14,416.76030255513285
2005-06-15,414.9455344183435
2005-06-16,416.9339327305423
2005-06-17,419.99612202452727
2005-06-20,422.20967760449923
2005-06-21,422.20967760449923
2005-06-22,428.5003372034477
2005-06-23,432.98947723903217
2005-06-24,434.71427641753013
2005-06-27,435.5073062357199
2005-06-28,432.3187368832207
2005-06-29,429.15259090539604
2005-06-30,429.3893439734382
2005-07-01,429.41941103799707
2005-07-04,429.5284722936899
2005-07-05,428.49643550929744
2005-07-06,431.1280325324938
2005-07-07,434.55271640305193
2005-07-08,435.3441601548804
2005-07-11,436.4417968026449
2005-07-12,435.9984299425004
2005-07-13,433.7304322308184
2005-07-14,428.1992116731722
2005-07-15,428.86781474433326
2005-07-18,429.9269382577618
2005-07-19,429.30473186522954
2005-07-20,427.87446688561414
2005-07-21,427.87446688561414
2005-07-22,427.27783438510033
2005-07-25,425.83716575734144
2005-07-26,427.7875238285313
2005-07-27,424.54374268269305
2005-07-28,425.7905197763256
2005-07-29,429.6199056850463
2005-08-01,432.5013511169999
2005-08-02,436.49460837781834
2005-08-03,440.58890211744193
2005-08-04,440.5339893212194
2005-08-05,441.7639703149592
2005-08-08,438.216103996265
2005-08-09,437.8666429146343
2005-08-10,438.12338601801605
2005-08-11,438.07612811330074
2005-08-12,436.9083821196974
2005-08-15,435.9523837115988
2005-08-16,434.47694733129276
2005-08-17,433.4052266545784
2005-08-18,432.40456511900436
2005-08-19,432.40456511900436
2005-08-22,435.5065983799089
2005-08-23,436.7406449807994
2005-08-24,436.2773931533772
2005-08-25,440.00834666460463
2005-08-26,448.75391770205675
2005-08-29,451.2593211501958
2005-08-30,446.36629749043385
2005-08-31,442.06257717565643
2005-09-01,440.19967184367675
2005-09-02,440.87633602654796
2005-09-05,440.3689778797629
2005-09-06,446.25478946786046
2005-09-07,444.1271971210352
2005-09-08,454.32269520225935
2005-09-09,457.26665742685645
2005-09-12,456.82503732036463
2005-09-13,463.8556669069521
2005-09-14,465.50487828218894
2005-09-15,475.6401781105998
2005-09-16,484.49964229766215
2005-09-19,486.7830732138432
2005-09-20,488.44689387149594
2005-09-21,495.55443776500425
2005-09-22,504.44046798804334
2005-09-23,500.60896911768117
2005-09-26,502.4723344765353
2005-09-27,502.8072107099642
2005-09-28,514.1939047145157
2005-09-29,517.7822152428088
2005-09-30,524.8605511791043
2005-10-03,528.1149026582996
2005-10-04,529.0970016539895
2005-10-05,535.2661631713481
2005-10-06,534.1307632507321
2005-10-07,532.8705401114164
2005-10-10,531.2190926910685
2005-10-11,533.4365841806132
2005-10-12,532.2556172611223
2005-10-13,531.1543039851127
2005-10-14,527.1763946011046
2005-10-17,527.1763946011046
2005-10-18,523.9378651144771
2005-10-19,516.1705063505541
2005-10-20,517.8456000719398
2005-10-21,520.3314562075943
2005-10-24,518.2160311052062
2005-10-25,518.8992055155376
2005-10-26,520.4865407681424
2005-10-27,521.7327288062559
2005-10-28,522.2320777580205
2005-10-31,522.4334523594595
2005-11-01,522.4334523594595
2005-11-02,527.3623236231615
2005-11-03,526.7453232221438
2005-11-04,526.7453232221438
2005-11-07,529.0328727447695
2005-11-08,520.6157170878154
2005-11-09,521.3157462577607
2005-11-10,515.9810552543487
2005-11-11,523.2162434714188
2005-11-14,516.6604319514083
2005-11-15,516.6604319514083
2005-11-16,533.5315339234095
2005-11-17,520.3164265969955
2005-11-18,486.2544347737869
2005-11-21,462.3057575478445
2005-11-22,470.5544767263494
2005-11-23,474.64448838278213
2005-11-24,467.71033405390375
2005-11-25,463.24119864282665
2005-11-28,482.2956738865618
2005-11-29,480.10220102072236
2005-11-30,480.0772064040925
2005-12-01,476.6332686899515
2005-12-02,473.52172138022087
2005-12-05,464.3906217245929
2005-12-06,441.7950150411748
2005-12-07,449.8707341393362
2005-12-08,453.88010061922535
2005-12-09,463.5052778039364
2005-12-12,472.68974917582085
2005-12-13,466.9933421779191
2005-12-14,464.34925055028486
2005-12-15,464.34925055028486
2005-12-16,461.50621499765543
2005-12-19,455.93079217532636
2005-12-20,447.4392940062936
2005-12-21,449.05888718297416
2005-12-22,440.4017168402529
2005-12-23,439.83444998769414
2005-12-26,439.83444998769414
2005-12-27,414.63288295485205
2005-12-28,403.0119383003656
2005-12-29,412.9010916754107
2005-12-30,412.7603879234201
2006-01-02,416.8189067022105
2006-01-03,420.67263834274064
2006-01-04,426.1077326889215
2006-01-05,419.19309138893937
2006-01-06,418.39933903873225
2006-01-09,405.6212252000316
2006-01-10,402.3206864183226
2006-01-11,402.3206864183226
2006-01-12,402.10396126892977
2006-01-13,402.10396126892977
2006-01-16,389.3491714549023
2006-01-17,379.32796044322436
2006-01-18,376.8251575323583
2006-01-19,385.44856095173924
2006-01-20,401.0693241768929
2006-01-23,403.7176364534205
2006-01-24,402.8269641750404
2006-01-25,410.92298655655736
2006-01-26,438.6795980774194
2006-01-27,435.62435146880875
2006-01-30,437.24102170025105
2006-01-31,438.5057995384858
2006-02-01,436.9395803837431
2006-02-02,436.2940342345501
2006-02-03,436.2726786773189
2006-02-06,435.8041283383772
2006-02-07,437.41093203627065
2006-02-08,438.7076273774208
2006-02-09,439.4256460527926
2006-02-10,443.1185975403219
2006-02-13,448.78414158306975
2006-02-14,446.1925265041909
2006-02-15,449.1052194807076
2006-02-16,446.1910910525496
2006-02-17,443.9706643365612
2006-02-20,444.7714062504079
2006-02-21,445.88635010508085
2006-02-22,450.2950914649453
2006-02-23,453.09583422587826
2006-02-24,461.8311356301638
2006-02-27,464.2272118097557
2006-02-28,462.1457673218875
2006-03-01,467.66938763842603
2006-03-02,467.8230035563758
2006-03-03,470.5982161058732
2006-03-06,470.5103209249304
2006-03-07,470.4207676548205
2006-03-08,468.5621845249911
2006-03-09,470.35720253075976
2006-03-10,466.53764671918725
2006-03-13,467.6263707228171
2006-03-14,467.6263707228171
2006-03-15,466.020625600327
2006-03-16,471.0011989409905
2006-03-17,470.76524249161537
2006-03-20,470.7225599299487
2006-03-21,470.21905855678784
2006-03-22,469.87292659472485
2006-03-23,467.5341157245825
2006-03-24,469.0727146903261
2006-03-27,466.15195727101974
2006-03-28,467.92131345332143
2006-03-29,469.14185676096673
2006-03-30,469.9049037296935
2006-03-31,470.1491199934547
2006-04-03,471.540452391279
2006-04-04,473.55836533597204
2006-04-05,475.2936366890008
2006-04-06,475.52255856500074
2006-04-07,479.34262864062924
2006-04-10,479.7091304668168
2006-04-11,479.7091304668168
2006-04-12,479.42863981897773
2006-04-13,479.42863981897773
2006-04-14,479.42863981897773
2006-04-17,462.78624119444413
2006-04-18,472.14345288154004
2006-04-19,468.3690627007463
2006-04-20,463.08471312178494
2006-04-21,462.16603801131214
2006-04-24,455.120041389904
2006-04-25,452.2507657594388
2006-04-26,433.80509226268623
2006-04-27,446.73356619240644
2006-04-28,453.9910871273299
2006-05-01,453.9910871273299
2006-05-02,457.75718360227575
2006-05-03,458.6239465797223
2006-05-04,466.17703241063566
2006-05-05,472.7286337242376
2006-05-08,466.54668247930186
2006-05-09,467.36243330491067
2006-05-10,463.82838976997476
2006-05-11,464.257233536672
2006-05-12,464.257233536672
2006-05-15,454.60337765433593
2006-05-16,457.03492105323227
2006-05-17,461.1622643351004
2006-05-18,461.8500053982209
2006-05-19,461.6261198081252
2006-05-22,461.0795331770126
2006-05-23,461.128260833284
2006-05-24,460.9513932320829
2006-05-25,456.15347947142646
2006-05-26,454.7392978056389
2006-05-29,457.7143705513749
2006-05-30,453.4320815732192
2006-05-31,456.78483766405475
2006-06-01,460.1749218811687
2006-06-02,464.2000944450425
2006-06-05,465.0093487870476
2006-06-06,465.32574267099363
2006-06-07,462.7118930134106
2006-06-08,463.72481129700327
2006-06-09,463.4775500999854
2006-06-12,464.3833704594285
2006-06-13,460.7976936425081
2006-06-14,455.547566385132
2006-06-15,436.85751287175356
2006-06-16,444.9224838880089
2006-06-19,435.2649359488282
2006-06-20,424.3159785397004
2006-06-21,430.8605879803832
2006-06-22,439.25536511632754
2006-06-23,438.5958920083662
2006-06-26,442.6208261015461
2006-06-27,446.04811540319446
2006-06-28,446.41774202518604
2006-06-29,448.86532532310173
2006-06-30,448.47284927430866
2006-07-03,447.2546882508465
2006-07-04,447.0200247241396
2006-07-05,447.6056464482355
2006-07-06,445.8461780234355
2006-07-07,445.6686222195149
2006-07-10,445.6686222195149
2006-07-11,443.63215561501625
2006-07-12,444.2087580136407
2006-07-13,442.19966854041206
2006-07-14,440.8236611298764
2006-07-17,441.22862940726185
2006-07-18,443.8090076700701
2006-07-19,447.03524918587374
2006-07-20,450.05338641847686
2006-07-21,451.46981809325547
2006-07-24,448.6262379064516
2006-07-25,448.51982294394315
2006-07-26,453.5748974782496
2006-07-27,452.12786448566754
2006-07-28,452.23648882145676
2006-07-31,449.2430051430822
2006-08-01,451.76208708462303
2006-08-02,446.70213046623985
2006-08-03,447.0494541045451
2006-08-04,448.4857191208959
2006-08-07,446.787962798971
2006-08-08,448.4740252339874
2006-08-09,448.4740252339874
2006-08-10,447.93719380929844
2006-08-11,445.40528898450935
2006-08-14,438.11202535987195
2006-08-15,440.11961230814893
2006-08-16,439.72748590759846
2006-08-17,438.3532343235547
2006-08-18,439.33543408947554
2006-08-21,437.3030229535255
2006-08-22,437.93668359907366
2006-08-23,438.5438743830567
2006-08-24,440.43508678583777
2006-08-25,442.54089885809447
2006-08-28,445.8751113289106
2006-08-29,447.6479236385266
2006-08-30,451.8532922186447
2006-08-31,457.84270202714026
2006-09-01,457.8792021980765
2006-09-04,459.45581198492494
2006-09-05,458.8292121740475
2006-09-06,459.44261121203755
2006-09-07,459.44261121203755
2006-09-08,458.7473062318789
2006-09-11,458.991345392741
2006-09-12,459.56630768056806
2006-09-13,468.16342690433095
2006-09-14,471.9724059059699
2006-09-15,473.38413034049466
2006-09-18,474.5025791678746
2006-09-19,473.6190539847196
2006-09-20,473.8142729359196
2006-09-21,473.1082274166125
2006-09-22,472.47043357001735
2006-09-25,470.73682540114334
2006-09-26,473.83799368736857
2006-09-27,472.5153733365319
2006-09-28,474.5237789041321
2006-09-29,481.94723097419455
2006-10-02,482.605057252532
2006-10-03,485.4339704566823
2006-10-04,492.68249737904745
2006-10-05,497.6931419531741
2006-10-06,497.6931419531741
2006-10-09,500.13952510197004
2006-10-10,500.3676638222662
2006-10-11,498.01960234954066
2006-10-12,497.864985125019
2006-10-13,500.14892443277813
2006-10-16,495.1040999875599
2006-10-17,491.10659378571233
2006-10-18,491.2213565840024
2006-10-19,497.47800657395874
2006-10-20,505.0883376685484
2006-10-23,503.42269964822174
2006-10-24,505.45625306154943
2006-10-25,506.40770012613586
2006-10-26,510.5599329794603
2006-10-27,504.41397312456814
2006-10-30,499.29132602780226
2006-10-31,496.2662743205984
2006-11-01,498.1393738125462
2006-11-02,504.4313491016155
2006-11-03,514.3009006747853
2006-11-06,517.0441614208428
2006-11-07,527.6051139396249
2006-11-08,546.3003435805343
2006-11-09,558.6085220819831
2006-11-10,554.4682840575185
2006-11-13,553.574551687962
2006-11-14,585.1121167097822
2006-11-15,590.3254016478179
2006-11-16,591.8278902049001
2006-11-17,584.800541669629
2006-11-20,578.1419242157789
2006-11-21,580.5353752727182
2006-11-22,582.127054081385
2006-11-23,583.7606114123346
2006-11-24,582.5458630826138
2006-11-27,579.2650943378582
2006-11-28,584.1727067801708
2006-11-29,584.0935194554797
2006-11-30,593.6355868679758
2006-12-01,597.1976020504387
2006-12-04,597.1976020504387
2006-12-05,594.808140743033
2006-12-06,599.5621299276818
2006-12-07,601.217905432379
2006-12-08,595.2519873518078
2006-12-11,592.6635837322855
2006-12-12,592.4726763957268
2006-12-13,586.60972925513
2006-12-14,589.4141024901191
2006-12-15,593.5804072015726
2006-12-18,593.3268957454154
2006-12-19,593.5834013662133
2006-12-20,596.0945748736947
2006-12-21,597.6589438426514
2006-12-22,599.2716545083556
2006-12-25,599.2716545083556
2006-12-26,600.6072606844612
2006-12-27,599.5344684914099
2006-12-28,601.3875757675012
2006-12-29,600.20590327042
2007-01-01,600.20590327042
2007-01-02,601.6989566988864
2007-01-03,601.6989566988864
2007-01-04,597.5686420514114
2007-01-05,595.4204895921862
2007-01-08,582.6331390834907
2007-01-09,583.5181550369599
2007-01-10,589.0437014559051
2007-01-11,599.4851523812462
2007-01-12,604.4579988636581
2007-01-15,604.4579988636581
2007-01-16,617.5828753869474
2007-01-17,623.6504704725551
2007-01-18,637.3673550978435
2007-01-19,643.0050145487154
2007-01-22,651.0913168660048
2007-01-23,647.1810432017303
2007-01-24,644.7849045374684
2007-01-25,654.5013263410372
2007-01-26,655.2687807485485
2007-01-29,644.9983345546403
2007-01-30,648.5147438005076
2007-01-31,650.4397663093573
2007-02-01,650.4397663093573
2007-02-02,654.7070685560352
2007-02-05,654.7070685560352
2007-02-06,650.924626927321
2007-02-07,647.2070241473075
2007-02-08,646.9419656057051
2007-02-09,646.8633013559761
2007-02-12,641.253958801198
2007-02-13,641.7719762926097
2007-02-14,636.0311238530061
2007-02-15,634.717915138773
2007-02-16,634.717915138773
2007-02-19,632.258483486365
2007-02-20,626.678564313914
2007-02-21,628.7766506341894
2007-02-22,637.6186265492779
2007-02-23,636.8010935519447
2007-02-26,637.1708798801833
2007-02-27,636.0787727939855
2007-02-28,633.8138318774031
2007-03-01,631.4939625468959
2007-03-02,633.2831014325427
2007-03-05,633.254682862713
2007-03-06,619.6652924029946
2007-03-07,616.9551877829998
2007-03-08,606.709181724604
2007-03-09,608.291518034827
2007-03-12,596.8442784798548
2007-03-13,591.9260335197782
2007-03-14,575.1039317258952
2007-03-15,563.198670062421
2007-03-16,570.2459668038038
2007-03-19,576.722971263746
2007-03-20,601.6837656703049
2007-03-21,606.3129677361425
2007-03-22,601.4146917960453
2007-03-23,600.7604341676883
2007-03-26,594.2992947979468
2007-03-27,596.8258881312618
2007-03-28,592.5952624263365
2007-03-29,593.2360907890353
2007-03-30,596.1085922308725
2007-04-02,596.1085922308725
2007-04-03,599.9061633567086
2007-04-04,598.2445075320113
2007-04-05,599.6894080166381
2007-04-06,599.6894080166381
2007-04-09,595.0479102013159
2007-04-10,590.6352483570465
2007-04-11,591.499409691918
2007-04-12,592.8554376829586
2007-04-13,592.8554376829586
2007-04-16,587.6387861222939
2007-04-17,588.8803063028976
2007-04-18,588.8803063028976
2007-04-19,576.1053836428792
2007-04-20,572.2834254621423
2007-04-23,571.0272489452364
2007-04-24,571.9605484862551
2007-04-25,575.5065809579614
2007-04-26,578.9286162509322
2007-04-27,578.0241055685103
2007-04-30,571.5083363386991
2007-05-01,571.5083363386991
2007-05-02,571.5083363386991
2007-05-03,570.6891498786048
2007-05-04,574.7430797130525
2007-05-07,571.2170308600696
2007-05-08,565.3908402831513
2007-05-09,564.2568302174697
2007-05-10,565.1679207422278
2007-05-11,561.168064962782
2007-05-14,557.8389374265615
2007-05-15,548.7201044400545
2007-05-16,545.5952597146025
2007-05-17,536.5111715422519
2007-05-18,544.833118742194
2007-05-21,551.2746876300948
2007-05-22,551.8042200133868
2007-05-23,547.3876260560334
2007-05-24,546.9736351270096
2007-05-25,548.5232470415839
2007-05-28,547.300378304162
2007-05-29,536.4158375332647
2007-05-30,537.7258177049424
2007-05-31,537.7258177049424
2007-06-01,540.4354334935412
2007-06-04,537.7832736603997
2007-06-05,538.6264292337522
2007-06-06,541.1314365905849
2007-06-07,542.2217335345526
2007-06-08,545.5330743200997
2007-06-11,545.652988720587
2007-06-12,553.5199973102038
2007-06-13,554.5108794288717
2007-06-14,552.5687223283392
2007-06-15,549.8738050649765
2007-06-18,551.8896967232141
2007-06-19,553.1780489478779
2007-06-20,559.092500562492
2007-06-21,556.474283071607
2007-06-22,551.5434633919597
2007-06-25,546.2582557237533
2007-06-26,547.2257543040542
2007-06-27,543.9512428001715
2007-06-28,542.3876504329701
2007-06-29,545.5283175854249
2007-07-02,546.0703257317316
2007-07-03,542.4657154175552
2007-07-04,540.243130406765
2007-07-05,538.6141770976785
2007-07-06,535.3132308944731
2007-07-09,532.4726188078824
2007-07-10,529.2010258815224
2007-07-11,526.5297242712759
2007-07-12,525.2977520896251
2007-07-13,523.6661241999511
2007-07-16,513.681128700544
2007-07-17,502.42117310571723
2007-07-18,496.81155071678756
2007-07-19,497.4722708744906
2007-07-20,496.02426964694484
2007-07-23,498.64089348136594
2007-07-24,496.2511358296806
2007-07-25,498.05957718762113
2007-07-26,501.94613702819294
2007-07-27,500.01966314700854
2007-07-30,497.62606819192536
2007-07-31,497.9497050379604
2007-08-01,496.92660827325096
2007-08-02,496.98196138357207
2007-08-03,497.7670752465739
2007-08-06,495.53729257454637
2007-08-07,494.39007775199406
2007-08-08,493.86465014521565
2007-08-09,492.50892934589865
2007-08-10,492.4118889985242
2007-08-13,491.81501502112565
2007-08-14,490.51183202746796
2007-08-15,490.7514026787922
2007-08-16,490.62424494451585
2007-08-17,490.7522222827864
2007-08-20,493.1700343302043
2007-08-21,495.4079819423939
2007-08-22,494.74163472122797
2007-08-23,496.1003054353653
2007-08-24,493.3047254841126
2007-08-27,494.7213314866609
2007-08-28,494.7213314866609
2007-08-29,492.0799603805233
2007-08-30,496.82077997339053
2007-08-31,521.3037001340331
2007-09-03,511.12150551140087
2007-09-04,509.36104644204624
2007-09-05,504.2693155687034
2007-09-06,502.93662770980046
2007-09-07,506.169743353238
2007-09-10,505.8172592036336
2007-09-11,508.3990772837594
2007-09-12,514.1753860045669
2007-09-13,519.6740712100859
2007-09-14,516.6764105543949
2007-09-17,514.2051291295832
2007-09-18,508.3157654920002
2007-09-19,503.84733722561805
2007-09-20,503.48752088498554
2007-09-21,507.534467476054
2007-09-24,504.14655436525
2007-09-25,501.8205018517888
2007-09-26,501.8205018517888
2007-09-27,500.7668976015003
2007-09-28,497.92895926278425
2007-10-01,496.81130894542355
2007-10-02,499.0738101922128
2007-10-03,499.34792137533185
2007-10-04,498.707772808781
2007-10-05,499.4648295566653
2007-10-08,497.39241736935764
2007-10-09,494.2313973322247
2007-10-10,494.0878531601922
2007-10-11,495.5156212164475
2007-10-12,501.86313009108494
2007-10-15,506.2383367477021
2007-10-16,507.40925860356845
2007-10-17,507.96722785110836
2007-10-18,511.82688953214216
2007-10-19,514.7592657176785
2007-10-22,513.9830829118102
2007-10-23,515.6206540406407
2007-10-24,512.4929770524914
2007-10-25,512.4929770524914
2007-10-26,515.6365295739648
2007-10-29,517.9567123528367
2007-10-30,518.105865021966
2007-10-31,520.1939242467936
2007-11-01,519.0607715860658
2007-11-02,523.8964610084242
2007-11-05,522.6502165068146
2007-11-06,522.5719045035227
2007-11-07,520.9935605068422
2007-11-08,520.9935605068422
2007-11-09,521.7168204038658
2007-11-12,522.0493932015196
2007-11-13,519.718654356378
2007-11-14,524.1026680161929
2007-11-15,524.9004002222356
2007-11-16,523.9094061962586
2007-11-19,522.294143801934
2007-11-20,519.0726756748134
2007-11-21,516.2619175128876
2007-11-22,516.8234314389888
2007-11-23,513.3817858655544
2007-11-26,514.6388941578039
2007-11-27,513.6470308989733
2007-11-28,513.1145093537897
2007-11-29,511.19678586728577
2007-11-30,510.3320113716156
2007-12-03,507.2759853810088
2007-12-04,508.43140271421123
2007-12-05,512.1956329022114
2007-12-06,516.9107861434114
2007-12-07,514.540763563
2007-12-10,510.9041835954759
2007-12-11,513.8725310272282
2007-12-12,513.1205755800931
2007-12-13,509.70062062702283
2007-12-14,510.0102234472844
2007-12-17,508.18638323185405
2007-12-18,510.6438494951436
2007-12-19,510.36419460394393
2007-12-20,512.5943618242733
2007-12-21,512.5943618242733
2007-12-24,516.7923162519618
2007-12-25,516.7923162519618
2007-12-26,516.1930930036868
2007-12-27,512.7851242749362
2007-12-28,513.13886390706
2007-12-31,518.5195791055086
2008-01-01,518.5195791055086
2008-01-02,514.7475238862178
2008-01-03,511.67013504499204
2008-01-04,519.5336723829186
2008-01-07,519.6224971678978
2008-01-08,507.34918996271335
2008-01-09,500.19493166595583
2008-01-10,510.68741483
2008-01-11,510.01204884
2008-01-14,505.56240409
2008-01-15,505.56240409
2008-01-16,498.98583572
2008-01-17,498.02719634
2008-01-18,498.44489978
2008-01-21,498.02391112
2008-01-22,498.02391112
2008-01-23,512.39523953
2008-01-24,512.93742365
2008-01-25,510.64154533
2008-01-28,509.0276536
2008-01-29,506.86095208
2008-01-30,504.09280455
2008-01-31,507.4308487
2008-02-01,507.80177392
2008-02-04,507.80177392
2008-02-05,503.67920821
2008-02-06,505.74481994
2008-02-07,503.88933005
2008-02-08,504.14345574
2008-02-11,504.2865193
2008-02-12,502.97278313
2008-02-13,505.13018329
2008-02-14,504.56088268
2008-02-15,505.17313063
2008-02-18,512.30199912
2008-02-19,510.43584587
2008-02-20,510.43584587
2008-02-21,508.44283245
2008-02-22,510.27429977
2008-02-25,513.64484577
2008-02-26,514.7614599
2008-02-27,516.19947963
2008-02-28,514.74186715
2008-02-29,512.73521409
2008-03-03,513.28452428
2008-03-04,515.19172229
2008-03-05,519.68633022
2008-03-06,519.68633022
2008-03-07,516.63111575
2008-03-10,518.58564679
2008-03-11,518.55196404
2008-03-12,516.79358979
2008-03-13,514.71231861
2008-03-14,515.75431787
2008-03-17,514.33012609
2008-03-18,515.40474908
2008-03-19,515.09794774
2008-03-20,515.09794774
2008-03-21,515.09794774
2008-03-24,513.54901928
2008-03-25,509.54614072
2008-03-26,512.76511448
2008-03-27,511.37042
2008-03-28,511.82000757
2008-03-31,511.93856764
2008-04-01,515.2122652
2008-04-02,515.3113955
2008-04-03,513.86767347
2008-04-04,512.98115451
2008-04-07,508.90527946
2008-04-08,508.07276441
2008-04-09,505.74110142
2008-04-10,507.2856248
2008-04-11,506.4628724
2008-04-14,506.4628724
2008-04-15,508.04733331
2008-04-16,512.08345001
2008-04-17,513.41711386
2008-04-18,513.41711386
2008-04-21,511.0377618
2008-04-22,512.52467903
2008-04-23,514.13368254
2008-04-24,513.45481579
2008-04-25,512.07560734
2008-04-28,509.69262282
2008-04-29,506.62658985
2008-04-30,504.93155216
2008-05-01,504.93155216
2008-05-02,505.85382124
2008-05-05,505.08126684
2008-05-06,507.0849348
2008-05-07,505.43853468
2008-05-08,507.62311725
2008-05-09,508.18575875
2008-05-12,507.70333121
2008-05-13,504.68422729
2008-05-14,502.17955114
2008-05-15,500.72250284
2008-05-16,500.98031064
2008-05-19,500.98031064
2008-05-20,500.98031064
2008-05-21,500.21210414
2008-05-22,500.76759588
2008-05-23,498.64118769
2008-05-26,495.82239158
2008-05-27,492.57958255393964
2008-05-28,486.0455403942881
2008-05-29,483.17217316382806
2008-05-30,492.81323551601776
2008-06-02,490.9627025524181
2008-06-03,489.27726294042765
2008-06-04,484.56729795171503
2008-06-05,489.3003230743478
2008-06-06,486.9481630119925
2008-06-09,486.32160827188534
2008-06-10,485.0664497860357
2008-06-11,483.0746213637331
2008-06-12,479.00677929963854
2008-06-13,476.9594616416189
2008-06-16,477.991330143116
2008-06-17,477.96917116438794
2008-06-18,477.96917116438794
2008-06-19,475.650645968287
2008-06-20,481.84223565484325
2008-06-23,487.81290074968183
2008-06-24,488.2859392686185
2008-06-25,488.4902584561945
2008-06-26,488.1573298002164
2008-06-27,485.3163293439038
2008-06-30,480.8067139518349
2008-07-01,475.663840101777
2008-07-02,473.2630514736622
2008-07-03,469.3351455109116
2008-07-04,469.0262558896188
2008-07-07,466.99542034712493
2008-07-08,460.93311942020256
2008-07-09,462.1450315289283
2008-07-10,466.19783821126816
2008-07-11,469.11021818347206
2008-07-14,473.06197679297156
2008-07-15,469.3327303095877
2008-07-16,459.8437778225198
2008-07-17,459.8437778225198
2008-07-18,459.06145366977734
2008-07-21,452.7677782978059
2008-07-22,434.26461333581744
2008-07-23,437.0611625255204
2008-07-24,447.3189224487806
2008-07-25,441.61983891032037
2008-07-28,450.71576959946043
2008-07-29,446.04574258346264
2008-07-30,449.3910435780414
2008-07-31,452.56617568932484
2008-08-01,450.8324322496196
2008-08-04,454.83613712855924
2008-08-05,450.9531575187503
2008-08-06,455.5564042792763
2008-08-07,456.8854907136292
2008-08-08,466.34464134241244
2008-08-11,464.0301655213508
2008-08-12,456.159289326557
2008-08-13,456.24407729855085
2008-08-14,444.49589006782
2008-08-15,439.9219049452389
2008-08-18,441.34603340562734
2008-08-19,439.28410731912385
2008-08-20,434.89622798111884
2008-08-21,432.89152453769185
2008-08-22,431.5607150471344
2008-08-25,429.70169586808197
2008-08-26,427.8435397434302
2008-08-27,431.0801797793823
2008-08-28,429.8824342949456
2008-08-29,428.95114657190834
2008-09-01,427.5522296203698
2008-09-02,426.7395281663295
2008-09-03,422.7845339528222
2008-09-04,422.42474960477574
2008-09-05,416.7651752733398
2008-09-08,409.74131353098295
2008-09-09,406.2293826598045
2008-09-10,399.2425392335565
2008-09-11,393.0596418928855
2008-09-12,386.94000374097993
2008-09-15,372.80586257833886
2008-09-16,372.89228025626613
2008-09-17,363.1186078277545
2008-09-18,348.4016008448898
2008-09-19,362.3459468115351
2008-09-22,360.6504482978252
2008-09-23,361.6191852473274
2008-09-24,366.7338261495401
2008-09-25,365.88247899478455
2008-09-26,365.0556522910795
2008-09-29,362.45822500058114
2008-09-30,358.1369977539357
2008-10-01,358.1369977539357
2008-10-02,360.42130918896606
2008-10-03,358.6344102508162
2008-10-06,358.6344102508162
2008-10-07,334.1112423519261
2008-10-08,329.0816284545733
2008-10-09,321.9151694699815
2008-10-10,311.3075355863022
2008-10-13,321.4674070460613
2008-10-14,321.4674070460613
2008-10-15,323.1851519974722
2008-10-16,316.26070529023394
2008-10-17,312.5177563940755
2008-10-20,302.7244007494361
2008-10-21,293.0431341173856
2008-10-22,285.90852197005563
2008-10-23,282.52552727742994
2008-10-24,284.16488145230545
2008-10-27,284.16488145230545
2008-10-28,272.7891292672017
2008-10-29,276.2788211444159
2008-10-30,275.70195204577993
2008-10-31,271.81807008970924
2008-11-03,270.3888902969063
2008-11-04,286.1862674558172
2008-11-05,302.64401061060653
2008-11-06,296.78435296190395
2008-11-07,289.6116607700827
2008-11-10,286.1602166527911
2008-11-11,285.2908598575222
2008-11-12,285.2908598575222
2008-11-13,273.86473754741365
2008-11-14,271.28382336819976
2008-11-17,275.727935109564
2008-11-18,272.1527851808266
2008-11-19,272.17875643949316
2008-11-20,272.1527851808266
2008-11-21,267.833947376359
2008-11-24,267.01351141769265
2008-11-25,264.3840713845182
2008-11-26,257.39987474945104
2008-11-27,261.9297219951009
2008-11-28,263.5989438566254
2008-12-01,258.1840356358687
2008-12-02,258.30133869613036
2008-12-03,257.25705403886093
2008-12-04,255.55237460539632
2008-12-05,248.59930749829732
2008-12-08,242.02622569907487
2008-12-09,242.02622569907487
2008-12-10,245.55449057158597
2008-12-11,244.9798954086587
2008-12-12,244.9798954086587
2008-12-15,240.81961593326585
