Date,BELGIUM
2005-01-03,7213.112455181344
2005-01-04,7168.024150332766
2005-01-05,7115.3518017147535
2005-01-06,7111.798720686528
2005-01-07,7056.183489706925
2005-01-10,7086.196536773851
2005-01-11,7066.589009453863
2005-01-12,7130.203623453104
2005-01-13,7059.11548275688
2005-01-14,6993.858237645381
2005-01-17,7031.9859105353635
2005-01-18,6990.258199801841
2005-01-19,6993.504207093262
2005-01-20,6932.159280053841
2005-01-21,6996.195060285675
2005-01-24,7000.2601060535135
2005-01-25,7027.852947905512
2005-01-26,7104.086369369427
2005-01-27,7076.826665414788
2005-01-28,7001.116250761847
2005-01-31,7044.736435513235
2005-02-01,7061.028382608498
2005-02-02,7114.5259496709505
2005-02-03,7107.562006304172
2005-02-04,7156.661196573474
2005-02-07,7108.127927287752
2005-02-08,7092.21975369813
2005-02-09,7113.944132397125
2005-02-10,7157.8571197657175
2005-02-11,7231.623398142239
2005-02-14,7254.79264554414
2005-02-15,7316.736600397453
2005-02-16,7310.3282307256395
2005-02-17,7335.733195894701
2005-02-18,7341.008730212257
2005-02-21,7287.763792384479
2005-02-22,7341.199056409409
2005-02-23,7262.3149603038255
2005-02-24,7258.534048814738
2005-02-25,7304.457581755456
2005-02-28,7426.387269816821
2005-03-01,7391.469331503543
2005-03-02,7306.352066612884
2005-03-03,7300.800521324244
2005-03-04,7438.99685785794
2005-03-07,7482.821920743916
2005-03-08,7582.680305595039
2005-03-09,7555.982911828322
2005-03-10,7502.521269470444
2005-03-11,7538.139348116906
2005-03-14,7445.791948060074
2005-03-15,7452.199737703159
2005-03-16,7465.320969535158
2005-03-17,7441.204264041814
2005-03-18,7439.320765459913
2005-03-21,7391.781908264737
2005-03-22,7381.9762184917145
2005-03-23,7237.552044472734
2005-03-24,7338.165288870908
2005-03-25,7338.165288870908
2005-03-28,7286.665420649933
2005-03-29,7290.880626969237
2005-03-30,7319.891784037692
2005-03-31,7339.616473262811
2005-04-01,7347.467233671116
2005-04-04,7245.015243097435
2005-04-05,7291.83939225509
2005-04-06,7358.565472762259
2005-04-07,7399.193147794858
2005-04-08,7382.931416556622
2005-04-11,7450.407465729841
2005-04-12,7383.66420777366
2005-04-13,7441.944876781173
2005-04-14,7330.546888139296
2005-04-15,7341.4729868264585
2005-04-18,7214.680010125828
2005-04-19,7289.049374533004
2005-04-20,7254.484974418605
2005-04-21,7280.387750223926
2005-04-22,7309.281293890531
2005-04-25,7287.472548199902
2005-04-26,7270.815331040433
2005-04-27,7152.681906603511
2005-04-28,7085.2757513296265
2005-04-29,7116.934393852247
2005-05-02,7117.022103594637
2005-05-03,7142.877777324881
2005-05-04,7231.081656872966
2005-05-05,7281.83526291088
2005-05-06,7243.203117408575
2005-05-09,7211.738758599685
2005-05-10,7206.098409393681
2005-05-11,7155.515788010418
2005-05-12,7104.948160189711
2005-05-13,7024.893178467224
2005-05-16,6992.968941781559
2005-05-17,6985.154865533068
2005-05-18,7072.949715090822
2005-05-19,7103.041829422809
2005-05-20,7060.656201043968
2005-05-23,7098.580633100744
2005-05-24,7102.456006019723
2005-05-25,7122.1854744315515
2005-05-26,7069.078367846465
2005-05-27,7094.069924864075
2005-05-30,7080.62831258964
2005-05-31,7006.801482332782
2005-06-01,7012.766789451791
2005-06-02,7024.633836903459
2005-06-03,7036.024072062249
2005-06-06,6993.166420051274
2005-06-07,7012.484246441163
2005-06-08,7020.688020459264
2005-06-09,6999.455087619518
2005-06-10,6996.528250335966
2005-06-13,6949.088224360067
2005-06-14,6968.414193049244
2005-06-15,7007.68343522097
2005-06-16,7040.538964697384
2005-06-17,7095.69355296455
2005-06-20,6998.464423706396
2005-06-21,7054.132436933473
2005-06-22,7098.892422345138
2005-06-23,7040.8730203744335
2005-06-24,7002.907207913971
2005-06-27,6961.268103352808
2005-06-28,6937.884327043542
2005-06-29,6994.367080177188
2005-06-30,7029.530656461452
2005-07-01,6982.997987404812
2005-07-04,6950.954628737941
2005-07-05,6921.560716135764
2005-07-06,6946.4462732546135
2005-07-07,6891.601638793607
2005-07-08,6923.777130422096
2005-07-11,7068.961411170133
2005-07-12,7115.484257784198
2005-07-13,7092.114790298812
2005-07-14,7167.9545327690485
2005-07-15,7125.5002234179265
2005-07-18,7113.844232165375
2005-07-19,7151.947766378635
2005-07-20,7160.600478443867
2005-07-21,7268.175397166119
2005-07-22,7217.927615587059
2005-07-25,7192.357832681565
2005-07-26,7195.5672530868915
2005-07-27,7245.374709856797
2005-07-28,7305.2160700173845
2005-07-29,7332.172833062091
2005-08-01,7387.631102686714
2005-08-02,7427.565346152843
2005-08-03,7534.911585106811
2005-08-04,7528.652663626628
2005-08-05,7485.010738323069
2005-08-08,7513.533569521323
2005-08-09,7605.143689103522
2005-08-10,7670.76196325738
2005-08-11,7674.304931518922
2005-08-12,7627.307507700583
2005-08-15,7570.361450490131
2005-08-16,7554.242477210617
2005-08-17,7527.897815102046
2005-08-18,7388.886126767012
2005-08-19,7414.076511292805
2005-08-22,7468.936358626163
2005-08-23,7387.149820558609
2005-08-24,7390.484994689652
2005-08-25,7406.340249669517
2005-08-26,7394.630276057861
2005-08-29,7363.354615105598
2005-08-30,7324.322484201404
2005-08-31,7424.317955564227
2005-09-01,7530.107899363322
2005-09-02,7561.363976620221
2005-09-05,7580.948510051814
2005-09-06,7600.717428054522
2005-09-07,7606.332085351178
2005-09-08,7550.339410147714
2005-09-09,7579.27966201088
2005-09-12,7520.353754766665
2005-09-13,7480.829654039386
2005-09-14,7534.751683663154
2005-09-15,7479.744444616912
2005-09-16,7502.982508779555
2005-09-19,7479.562158162075
2005-09-20,7517.174952345292
2005-09-21,7521.758437234093
2005-09-22,7472.0541538382395
2005-09-23,7452.390159238945
2005-09-26,7507.784254230613
2005-09-27,7465.951160217412
2005-09-28,7522.510602788796
2005-09-29,7477.855895201334
2005-09-30,7522.336403861587
2005-10-03,7483.83584686054
2005-10-04,7551.5030493549375
2005-10-05,7533.199987592775
2005-10-06,7592.905287577791
2005-10-07,7561.513334281625
2005-10-10,7521.700757269691
2005-10-11,7502.742739466904
2005-10-12,7496.738629057074
2005-10-13,7376.72890196433
2005-10-14,7493.498791117022
2005-10-17,7427.059260317422
2005-10-18,7357.5412163398405
2005-10-19,7282.734515274038
2005-10-20,7320.112603061052
2005-10-21,7306.920427915944
2005-10-24,7346.589789057388
2005-10-25,7417.021739128056
2005-10-26,7403.887873869249
2005-10-27,7369.76477792892
2005-10-28,7318.641840364705
2005-10-31,7335.976095966307
2005-11-01,7357.094162188054
2005-11-02,7418.815807181707
2005-11-03,7447.084275496162
2005-11-04,7322.572582342009
2005-11-07,7370.437177264374
2005-11-08,7359.5209418294
2005-11-09,7325.81654597519
2005-11-10,7391.966543519692
2005-11-11,7438.401002986535
2005-11-14,7438.1602925738825
2005-11-15,7418.87566305043
2005-11-16,7378.098261224449
2005-11-17,7417.4789505453155
2005-11-18,7443.3004119176085
2005-11-21,7493.3758629928025
2005-11-22,7505.247115872962
2005-11-23,7551.333160081408
2005-11-24,7524.178714429136
2005-11-25,7533.054650223781
2005-11-28,7546.496469833949
2005-11-29,7523.164612679884
2005-11-30,7507.915444900946
2005-12-01,7555.199536888509
2005-12-02,7595.73634895378
2005-12-05,7601.922359377545
2005-12-06,7642.382903832848
2005-12-07,7622.011300463346
2005-12-08,7676.959471622006
2005-12-09,7665.428378353572
2005-12-12,7770.073434759631
2005-12-13,7742.287046029162
2005-12-14,7817.8071599863315
2005-12-15,7710.761168150704
2005-12-16,7841.796418941469
2005-12-19,7851.157225061487
2005-12-20,7778.447543746704
2005-12-21,7799.678843388234
2005-12-22,7845.642806281705
2005-12-23,7849.8271441992765
2005-12-26,7849.8271441992765
2005-12-27,7907.41070124295
2005-12-28,7949.011501213265
2005-12-29,7918.6674641522795
2005-12-30,7837.533040885444
2006-01-02,7890.722816883747
2006-01-03,8051.466261061413
2006-01-04,8186.664372449895
2006-01-05,8205.162037722623
2006-01-06,8251.425075562905
2006-01-09,8208.215957309181
2006-01-10,8199.77943159879
2006-01-11,8297.40797856963
2006-01-12,8284.641100193609
2006-01-13,8289.50921889094
2006-01-16,8351.444956325071
2006-01-17,8212.85299315137
2006-01-18,8177.674921375429
2006-01-19,8243.119364240696
2006-01-20,8181.310681605607
2006-01-23,8288.649395558276
2006-01-24,8295.32953199864
2006-01-25,8362.134221426713
2006-01-26,8449.097464557479
2006-01-27,8444.347235411904
2006-01-30,8393.384678596249
2006-01-31,8393.507893930293
2006-02-01,8456.761616414302
2006-02-02,8418.727111604885
2006-02-03,8355.093231795412
2006-02-06,8385.347687271142
2006-02-07,8358.832701338495
2006-02-08,8340.644749466952
2006-02-09,8431.24960632854
2006-02-10,8377.479533962185
2006-02-13,8372.653261809173
2006-02-14,8328.993525484226
2006-02-15,8354.160266107858
2006-02-16,8378.545796577151
2006-02-17,8425.310251623547
2006-02-20,8476.608691787927
2006-02-21,8507.380873688104
2006-02-22,8575.20876084971
2006-02-23,8606.730567253748
2006-02-24,8547.211600510573
2006-02-27,8572.763708677814
2006-02-28,8498.744898638808
2006-03-01,8556.91182029959
2006-03-02,8528.77053620795
2006-03-03,8478.55132385033
2006-03-06,8530.194666478104
2006-03-07,8345.176744567649
2006-03-08,8307.742172457945
2006-03-09,8350.551963069223
2006-03-10,8412.457233249152
2006-03-13,8508.978767618633
2006-03-14,8570.98442683331
2006-03-15,8593.522954679276
2006-03-16,8665.004951068695
2006-03-17,8737.705732837145
2006-03-20,8752.131307263471
2006-03-21,8671.617082796796
2006-03-22,8716.115026332753
2006-03-23,8642.915295100898
2006-03-24,8702.552451264613
2006-03-27,8654.815940864662
2006-03-28,8641.819247537293
2006-03-29,8583.50279891049
2006-03-30,8753.786961999169
2006-03-31,8661.894848467504
2006-04-03,8696.830797445984
2006-04-04,8793.57071441968
2006-04-05,8814.113903733212
2006-04-06,8795.890969894235
2006-04-07,8691.263985934178
2006-04-10,8645.367530541944
2006-04-11,8543.220027941565
2006-04-12,8532.638027694738
2006-04-13,8529.742224521606
2006-04-14,8529.742224521606
2006-04-17,8665.21895919573
2006-04-18,8675.16300618535
2006-04-19,8777.002861084617
2006-04-20,8793.843087395378
2006-04-21,8866.639995521793
2006-04-24,8894.24025188128
2006-04-25,9014.414866859519
2006-04-26,9061.603435818994
2006-04-27,9139.944329424554
2006-04-28,9146.008669672885
2006-05-01,9161.982328287007
2006-05-02,9212.06594702138
2006-05-03,9156.999122188809
2006-05-04,9228.710544986676
2006-05-05,9347.05385489017
2006-05-08,9378.805663755147
2006-05-09,9435.31768912668
2006-05-10,9425.27961657726
2006-05-11,9423.066262169177
2006-05-12,9279.716755448553
2006-05-15,9042.600697337053
2006-05-16,9094.392133773546
2006-05-17,8753.500690749821
2006-05-18,8731.682158858368
2006-05-19,8758.301654425268
2006-05-22,8516.344408451516
2006-05-23,8752.706644829996
2006-05-24,8698.80405765958
2006-05-25,8801.508543854961
2006-05-26,8911.756368600652
2006-05-29,8913.454413771877
2006-05-30,8772.73810735247
2006-05-31,8836.281931861233
2006-06-01,8817.425009381272
2006-06-02,8913.629012108133
2006-06-05,8826.204661167505
2006-06-06,8540.54576205794
2006-06-07,8531.295401864476
2006-06-08,8213.958166212688
2006-06-09,8298.556556980453
2006-06-12,8197.098279575595
2006-06-13,8014.433878946408
2006-06-14,8033.970509045866
2006-06-15,8261.204754681165
2006-06-16,8216.723624484175
2006-06-19,8202.820124255783
2006-06-20,8250.418908833204
2006-06-21,8308.90150804852
2006-06-22,8353.910875324633
2006-06-23,8318.782990620592
2006-06-26,8344.632572070122
2006-06-27,8306.866912002351
2006-06-28,8275.867106717993
2006-06-29,8417.763753081223
2006-06-30,8734.825900224612
2006-07-03,8834.378370651684
2006-07-04,8828.25303327155
2006-07-05,8690.31543554984
2006-07-06,8806.563169537447
2006-07-07,8841.222882728285
2006-07-10,8855.701571273568
2006-07-11,8790.341521020491
2006-07-12,8783.869756119899
2006-07-13,8577.167154397852
2006-07-14,8446.468917650796
2006-07-17,8343.406423110246
2006-07-18,8298.80080627685
2006-07-19,8515.318690173663
2006-07-20,8629.268850999748
2006-07-21,8616.94528102739
2006-07-24,8726.440024271782
2006-07-25,8695.145470595673
2006-07-26,8707.949173930376
2006-07-27,8906.684019354881
2006-07-28,8984.414100308744
2006-07-31,8974.611253967216
2006-08-01,8901.19466345125
2006-08-02,9065.963323653868
2006-08-03,9010.14483325205
2006-08-04,9182.111812056097
2006-08-07,9049.088892787588
2006-08-08,9071.757156838568
2006-08-09,9129.529493674465
2006-08-10,9079.20188269993
2006-08-11,9174.204916558585
2006-08-14,9243.256073817203
2006-08-15,9412.350300799482
2006-08-16,9456.893292557164
2006-08-17,9462.382881154108
2006-08-18,9453.208745146218
2006-08-21,9504.730170181061
2006-08-22,9422.610936947807
2006-08-23,9347.817454974644
2006-08-24,9355.110236152486
2006-08-25,9335.394289417014
2006-08-28,9426.269856451492
2006-08-29,9408.255280196518
2006-08-30,9522.17718136278
2006-08-31,9408.572951505139
2006-09-01,9439.635262831833
2006-09-04,9499.020669282672
2006-09-05,9454.071322138625
2006-09-06,9317.237429722827
2006-09-07,9226.175773800764
2006-09-08,9213.83752235556
2006-09-11,9222.586357894537
2006-09-12,9364.966698322633
2006-09-13,9419.802157167785
2006-09-14,9499.428474067958
2006-09-15,9471.78148864317
2006-09-18,9497.798797307509
2006-09-19,9470.29996502626
2006-09-20,9598.152958973491
2006-09-21,9665.478645535994
2006-09-22,9625.829568275634
2006-09-25,9628.186028602597
2006-09-26,9622.761804657117
2006-09-27,9716.212683515108
2006-09-28,9707.80186756054
2006-09-29,9725.39619895823
2006-10-02,9784.710836003851
2006-10-03,9758.329925058197
2006-10-04,9803.206576310395
2006-10-05,9882.73277867671
2006-10-06,9772.71734093195
2006-10-09,9809.943776119555
2006-10-10,9829.363253290347
2006-10-11,9824.376924959015
2006-10-12,9938.914984130131
2006-10-13,9908.38372181159
2006-10-16,9921.022141579477
2006-10-17,9768.53921017806
2006-10-18,9879.274070128045
2006-10-19,9933.156518215543
2006-10-20,9953.893304794365
2006-10-23,9952.415578903425
2006-10-24,9925.182748645173
2006-10-25,9962.951734233364
2006-10-26,10016.867099817831
2006-10-27,9992.151676224817
2006-10-30,9930.995888300302
2006-10-31,10008.18380310977
2006-11-01,10054.866055328648
2006-11-02,9974.498547394489
2006-11-03,10025.256203348712
2006-11-06,10074.754388505578
2006-11-07,10158.596167102562
2006-11-08,10151.323557872405
2006-11-09,10132.394390453816
2006-11-10,10152.10237521189
2006-11-13,10197.259852556826
2006-11-14,10184.337248923568
2006-11-15,10278.336431276302
2006-11-16,10236.90738290658
2006-11-17,10162.687733378076
2006-11-20,10107.995001776248
2006-11-21,10147.524956320158
2006-11-22,10212.424469604674
2006-11-23,10176.670604321243
2006-11-24,10218.787504464774
2006-11-27,10113.587818953536
2006-11-28,10083.847948571993
2006-11-29,10202.880094255981
2006-11-30,10206.625989260432
2006-12-01,10206.21608466294
2006-12-04,10262.61508499573
2006-12-05,10316.80128635029
2006-12-06,10336.218454860109
2006-12-07,10427.405921948422
2006-12-08,10472.62049781222
2006-12-11,10485.589731803364
2006-12-12,10556.288025052647
2006-12-13,10598.513561838008
2006-12-14,10614.70255826077
2006-12-15,10572.537069534483
2006-12-18,10606.274782858016
2006-12-19,10649.431815571657
2006-12-20,10693.999709466838
2006-12-21,10688.808848654027
2006-12-22,10630.290361382253
2006-12-25,10630.290361382253
2006-12-26,10613.725354167904
2006-12-27,10652.716466345122
2006-12-28,10690.996594134325
2006-12-29,10710.672888112736
2007-01-01,10710.672888112736
2007-01-02,10966.944254712487
2007-01-03,10950.77043575949
2007-01-04,10736.396388438674
2007-01-05,10578.911781744026
2007-01-08,10647.652926266604
2007-01-09,10709.635974701247
2007-01-10,10607.88890080871
2007-01-11,10688.794109901348
2007-01-12,10730.441290059469
2007-01-15,10773.881536427756
2007-01-16,10727.481600885283
2007-01-17,10743.356216763892
2007-01-18,10767.155007676229
2007-01-19,10789.07220716856
2007-01-22,10755.825386554263
2007-01-23,10783.811676710091
2007-01-24,10785.924425084233
2007-01-25,10744.76905868543
2007-01-26,10576.948005639711
2007-01-29,10646.476831565236
2007-01-30,10708.509725599144
2007-01-31,10737.458439211032
2007-02-01,10846.225865036704
2007-02-02,10885.560062221035
2007-02-05,10839.690530910146
2007-02-06,10953.705080232196
2007-02-07,11036.979975185417
2007-02-08,10959.34125686191
2007-02-09,10964.76341755551
2007-02-12,10909.373526632644
2007-02-13,11059.120087643714
2007-02-14,11190.625338429978
2007-02-15,11190.102767401066
2007-02-16,11141.91561269612
2007-02-19,11212.291952734931
2007-02-20,11178.862613944722
2007-02-21,11131.363343930572
2007-02-22,11118.776026404244
2007-02-23,11124.31528016151
2007-02-26,11165.520234499409
2007-02-27,10926.607734352478
2007-02-28,10675.920969139082
2007-03-01,10502.43661441838
2007-03-02,10525.68953187171
2007-03-05,10345.889968941417
2007-03-06,10432.657241563233
2007-03-07,10580.520100520811
2007-03-08,10722.64416930145
2007-03-09,10741.21971193439
2007-03-12,10746.949078748197
2007-03-13,10594.259703963868
2007-03-14,10339.054239316596
2007-03-15,10525.432053244946
2007-03-16,10541.586035026236
2007-03-19,10797.881915956586
2007-03-20,10810.934628899777
2007-03-21,10845.980605890933
2007-03-22,11160.7060577341
2007-03-23,11173.026944033916
2007-03-26,11057.867213283993
2007-03-27,11135.661231169637
2007-03-28,11076.168104128055
2007-03-29,11192.211334505222
2007-03-30,11133.661496506711
2007-04-02,11227.094363686887
2007-04-03,11346.520598468334
2007-04-04,11391.12231482201
2007-04-05,11435.89194704393
2007-04-06,11435.89194704393
2007-04-09,11376.314494858238
2007-04-10,11554.598432738674
2007-04-11,11525.38326949446
2007-04-12,11504.995655675497
2007-04-13,11536.622313475127
2007-04-16,11619.398057218574
2007-04-17,11625.7832719605
2007-04-18,11578.061564289812
2007-04-19,11501.962533707068
2007-04-20,11712.017750764535
2007-04-23,11652.75205012475
2007-04-24,11704.552886481302
2007-04-25,11780.832903544797
2007-04-26,11776.053005556128
2007-04-27,11755.666554845982
2007-04-30,11685.49826063057
2007-05-01,11641.830159418467
2007-05-02,11787.240776018145
2007-05-03,11788.11758396815
2007-05-04,11829.169242297245
2007-05-07,11926.605148235585
2007-05-08,11784.970098813305
2007-05-09,11865.368241101769
2007-05-10,11756.316487983944
2007-05-11,11694.200140907089
2007-05-14,11651.565858944157
2007-05-15,11726.896315101181
2007-05-16,11717.992791025019
2007-05-17,11689.693368700757
2007-05-18,11837.126406098923
2007-05-21,11760.701833755798
2007-05-22,11800.659272722018
2007-05-23,11858.577999921588
2007-05-24,11693.757432096152
2007-05-25,11649.503860070326
2007-05-28,11711.955113791464
2007-05-29,11672.915977459095
2007-05-30,11591.784912171772
2007-05-31,11695.887841034026
2007-06-01,11708.518640851156
2007-06-04,11732.63199338285
2007-06-05,11749.26456541045
2007-06-06,11499.638587041643
2007-06-07,11331.095927330385
2007-06-08,11228.445166581538
2007-06-11,11373.258406041079
2007-06-12,11282.015436224148
2007-06-13,11333.319838373847
2007-06-14,11480.465876332844
2007-06-15,11603.59791271232
2007-06-18,11596.34290748169
2007-06-19,11573.408691668485
2007-06-20,11650.05589962217
2007-06-21,11590.202264099864
2007-06-22,11553.28958202606
2007-06-25,11601.449185387959
2007-06-26,11483.869679601661
2007-06-27,11371.440661847746
2007-06-28,11509.215105836693
2007-06-29,11633.145419658305
2007-07-02,11644.524299322415
2007-07-03,11710.035209862013
2007-07-04,11761.509891391954
2007-07-05,11678.36975504997
2007-07-06,11753.973374091118
2007-07-09,11766.907227260645
2007-07-10,11779.091276538547
2007-07-11,11751.075250502881
2007-07-12,11850.897569057812
2007-07-13,11887.356072227423
2007-07-16,11822.831789837835
2007-07-17,11715.59470442441
2007-07-18,11662.401569354553
2007-07-19,11760.405984143774
2007-07-20,11715.92245894188
2007-07-23,11775.828870375528
2007-07-24,11622.367525209394
2007-07-25,11414.682072611624
2007-07-26,11158.640919019163
2007-07-27,11039.535220451997
2007-07-30,11041.83318457681
2007-07-31,11164.919970686387
2007-08-01,10987.377732869681
2007-08-02,10990.192067420787
2007-08-03,10966.879704392542
2007-08-06,10863.837410244334
2007-08-07,10953.276506559607
2007-08-08,11057.301645914917
2007-08-09,10678.313821993035
2007-08-10,10430.123199088179
2007-08-13,10593.699369953816
2007-08-14,10408.143458281265
2007-08-15,10279.801347003886
2007-08-16,9916.934075190708
2007-08-17,10210.684938201503
2007-08-20,10285.774518221326
2007-08-21,10282.866626387346
2007-08-22,10451.975697249636
2007-08-23,10519.740906236635
2007-08-24,10667.05498524169
2007-08-27,10686.572310094098
2007-08-28,10535.170695024564
2007-08-29,10581.66034439548
2007-08-30,10713.98863942982
2007-08-31,10816.599054466828
2007-09-03,10872.72897955765
2007-09-04,10961.474934702732
2007-09-05,10878.279949527037
2007-09-06,10920.013883888943
2007-09-07,10717.004673138568
2007-09-10,10627.375787887406
2007-09-11,10814.794374914783
2007-09-12,10844.311337401148
2007-09-13,10904.68380929411
2007-09-14,10796.88991798079
2007-09-17,10641.790812240532
2007-09-18,10813.824601807863
2007-09-19,11175.951132342878
2007-09-20,11230.317104532387
2007-09-21,11248.213179481081
2007-09-24,11039.624728941497
2007-09-25,10812.022990059351
2007-09-26,10907.095817299622
2007-09-27,11089.925672102061
2007-09-28,11080.450172122952
2007-10-01,11126.309276765967
2007-10-02,11177.029891355447
2007-10-03,11170.200837154422
2007-10-04,11432.068044173653
2007-10-05,11576.472901813424
2007-10-08,11484.565287933296
2007-10-09,11607.75094224742
2007-10-10,11777.336517099453
2007-10-11,11917.283174363338
2007-10-12,11826.047271532545
2007-10-15,11738.781662065581
2007-10-16,11561.285714839374
2007-10-17,11618.66920023054
2007-10-18,11548.347518740295
2007-10-19,11467.59615117415
2007-10-22,11178.58049052121
2007-10-23,11369.202174637378
2007-10-24,11148.160177968814
2007-10-25,11342.378466585562
2007-10-26,11433.014825080234
2007-10-29,11450.009052149306
2007-10-30,11399.07876349723
2007-10-31,11580.96024367378
2007-11-01,11300.747010095916
2007-11-02,11064.84839887963
2007-11-05,10903.580099474508
2007-11-06,10993.50966975431
2007-11-07,10958.303909311648
2007-11-08,10508.640148526192
2007-11-09,10268.793220258134
2007-11-12,10227.140579355453
2007-11-13,10388.895455032036
2007-11-14,10574.409295405827
2007-11-15,10463.878793131456
2007-11-16,10275.612843031073
2007-11-19,10024.302879856275
2007-11-20,10152.103705207488
2007-11-21,9778.430046430742
2007-11-22,9860.505236199788
2007-11-23,10136.063416614954
2007-11-26,10209.188397404421
2007-11-27,10315.900471401708
2007-11-28,10480.80627408329
2007-11-29,10574.325196065125
2007-11-30,10609.864048327801
2007-12-03,10526.08222647503
2007-12-04,10420.353051531358
2007-12-05,10518.24915342014
2007-12-06,10559.0727218209
2007-12-07,10659.364359395255
2007-12-10,10789.510073771513
2007-12-11,10672.81393737812
2007-12-12,10613.114082293261
2007-12-13,10359.92523757271
2007-12-14,10307.51719533282
2007-12-17,10042.66398188677
2007-12-18,10094.702404204734
2007-12-19,10005.941698567996
2007-12-20,10029.73223099238
2007-12-21,10157.448377323139
2007-12-24,10276.64510312702
2007-12-25,10276.64510312702
2007-12-26,10347.279870038505
2007-12-27,10402.392053464135
2007-12-28,10513.59262114772
2007-12-31,10418.59265737116
2008-01-01,10418.59265737116
2008-01-02,10470.028427659163
2008-01-03,10401.70055789772
2008-01-04,10354.55113770463
2008-01-07,10254.896739440715
2008-01-08,10243.138212851542
2008-01-09,10119.562556643064
2008-01-10,10103.950487078715
2008-01-11,10166.534168487779
2008-01-14,10242.797988250248
2008-01-15,9897.699116385393
2008-01-16,9482.949486737642
2008-01-17,9407.183861037893
2008-01-18,9089.21519975064
2008-01-21,8513.520523038353
2008-01-22,8844.534749977047
2008-01-23,8588.302288775189
2008-01-24,9210.434259945368
2008-01-25,8901.636400194042
2008-01-28,9183.618322196991
2008-01-29,9473.923420488181
2008-01-30,9516.02759022917
2008-01-31,9381.344548861452
2008-02-01,9608.197329797169
2008-02-04,9548.439282547515
2008-02-05,9072.578005859008
2008-02-06,9098.073795813734
2008-02-07,8887.38654220467
2008-02-08,8763.051084926921
2008-02-11,8614.09648653257
2008-02-12,9010.182328459852
2008-02-13,9064.498307529402
2008-02-14,9185.162814230142
2008-02-15,8977.547608251154
2008-02-18,9130.39627937637
2008-02-19,9302.15469481447
2008-02-20,9203.15782191547
2008-02-21,9300.878102958075
2008-02-22,9117.998253972884
2008-02-25,9340.228416305075
2008-02-26,9597.34036882336
2008-02-27,9662.55700635143
2008-02-28,9662.84838550399
2008-02-29,9606.286770635916
2008-03-03,9559.048199802719
2008-03-04,9455.481770897813
2008-03-05,9661.055988508466
2008-03-06,9506.754191841608
2008-03-07,9481.206173237124
2008-03-10,9316.279974788573
2008-03-11,9527.400505337067
2008-03-12,9845.187557423335
2008-03-13,9734.970600751318
2008-03-14,9686.549610849172
2008-03-17,9412.29884158426
2008-03-18,9766.920111676218
2008-03-19,9670.56492343887
2008-03-20,9523.924045687734
2008-03-21,9523.924045687734
2008-03-24,9510.333001740979
2008-03-25,9900.207457553037
2008-03-26,9970.041377192067
2008-03-27,10056.297980308818
2008-03-28,10022.911247556696
2008-03-31,10096.795752455946
2008-04-01,10222.383381323789
2008-04-02,10308.543493496709
2008-04-03,10114.86203681689
2008-04-04,10278.632614768665
2008-04-07,10422.458002400557
2008-04-08,10404.160033994738
2008-04-09,10380.008101215471
2008-04-10,10373.746771211034
2008-04-11,10303.753221746887
2008-04-14,10266.04606287038
2008-04-15,10272.727606715678
2008-04-16,10554.36467515389
2008-04-17,10506.216965884576
2008-04-18,10646.040786935377
2008-04-21,10701.761004055685
2008-04-22,10673.015831670007
2008-04-23,10616.892244899316
2008-04-24,10439.168303467908
2008-04-25,10483.891332928906
2008-04-28,10603.064675883155
2008-04-29,10509.533698606616
2008-04-30,10609.27745420973
2008-05-01,10528.52728539196
2008-05-02,10644.739970865305
2008-05-05,10695.882344830214
2008-05-06,10537.803098985349
2008-05-07,10511.417185382597
2008-05-08,10440.393867586312
2008-05-09,10382.09497833124
2008-05-12,10427.458903965378
2008-05-13,10343.353885223656
2008-05-14,10363.451971835406
2008-05-15,10320.729084706896
2008-05-16,10391.003586249712
2008-05-19,10423.09863259832
2008-05-20,10380.263056871217
2008-05-21,10319.960758423113
2008-05-22,10268.32961801473
2008-05-23,10107.571892569387
2008-05-26,10060.861908892644
2008-05-27,9969.080133553323
2008-05-28,10035.602932249316
2008-05-29,9975.921668198154
2008-05-30,10040.441073626891
2008-06-02,9876.380137677916
2008-06-03,9871.541914094212
2008-06-04,9879.62619190147
2008-06-05,10052.928037275786
2008-06-06,9898.887543462553
2008-06-09,9687.424268723616
2008-06-10,9428.703498556977
2008-06-11,9288.303114606515
2008-06-12,9395.475058708085
2008-06-13,9346.733258842487
2008-06-16,9355.086249059039
2008-06-17,9439.041526688517
2008-06-18,9208.942845540972
2008-06-19,8959.693882143129
2008-06-20,8823.287806687817
2008-06-23,8622.177990872578
2008-06-24,8692.861116750737
2008-06-25,8824.144840438625
2008-06-26,8235.510307662551
2008-06-27,8227.676149834024
2008-06-30,8132.698651924517
2008-07-01,7944.428071726728
2008-07-02,8005.641471065171
2008-07-03,7952.155232364423
2008-07-04,7756.137491666916
2008-07-07,7806.094429678543
2008-07-08,7666.4717527746825
2008-07-09,7941.943498426105
2008-07-10,7814.185599764876
2008-07-11,7669.612102873027
2008-07-14,7700.613197373869
2008-07-15,7309.52526706975
2008-07-16,7369.419867713972
2008-07-17,7711.528554083888
2008-07-18,7863.24195155926
2008-07-21,7976.677676789909
2008-07-22,7761.473096297236
2008-07-23,7930.6370262825985
2008-07-24,7850.6284215403175
2008-07-25,7678.547696070316
