Date,PHILIPPINES
2005-06-14,110.02932320471514
2005-06-15,112.0005982323504
2005-06-16,112.37031932182126
2005-06-17,112.69992315860102
2005-06-20,111.78406455633193
2005-06-21,109.00358691150812
2005-06-22,109.25203390107879
2005-06-23,109.19048756255165
2005-06-24,108.96041540774479
2005-06-27,110.21380390454033
2005-06-28,109.3691662816865
2005-06-29,108.18634028681926
2005-06-30,107.12055646972736
2005-07-01,105.78750347475622
2005-07-04,100.36268016763447
2005-07-05,100.53025073111823
2005-07-06,100.50840510273422
2005-07-07,102.06412521156716
2005-07-08,103.6401352709972
2005-07-11,102.02557844119096
2005-07-12,103.2540273321281
2005-07-13,102.07001710436889
2005-07-14,103.97398407101909
2005-07-15,105.16973408797982
2005-07-18,105.72839646428851
2005-07-19,104.30868347256182
2005-07-20,107.10593673330048
2005-07-21,107.93108771566392
2005-07-22,107.10077396630183
2005-07-25,107.16798198223763
2005-07-26,106.81901085441687
2005-07-27,107.09748455131056
2005-07-28,108.33818407083022
2005-07-29,108.1837358009337
2005-08-01,107.21586423775462
2005-08-02,107.59296253138237
2005-08-03,107.76050347278843
2005-08-04,107.33007122562996
2005-08-05,107.72563350946908
2005-08-08,107.70625320758509
2005-08-09,108.97534205773674
2005-08-10,109.97947570197756
2005-08-11,110.95030130174693
2005-08-12,111.96000299044873
2005-08-15,110.13393629204609
2005-08-16,109.49184110792243
2005-08-17,108.82024782101502
2005-08-18,108.62100397303718
2005-08-19,107.52172314485335
2005-08-22,107.76198656584627
2005-08-23,106.59434187484469
2005-08-24,105.30798843412654
2005-08-25,105.43648560936855
2005-08-26,105.85844205928699
2005-08-29,105.53763030868392
2005-08-30,106.47219494912424
2005-08-31,105.21057308053312
2005-09-01,105.84226370962317
2005-09-02,106.19411229306574
2005-09-05,105.06246825289278
2005-09-06,102.84523137935948
2005-09-07,103.28361437561809
2005-09-08,103.93708636084587
2005-09-09,102.59363725267242
2005-09-12,101.55955954649168
2005-09-13,103.94649226583012
2005-09-14,105.11239345288955
2005-09-15,104.04625839106453
2005-09-16,104.11273858733992
2005-09-19,104.88469384651196
2005-09-20,105.15586196492042
2005-09-21,106.4727082024043
2005-09-22,106.8810904954867
2005-09-23,106.41141864557997
2005-09-26,106.28729100898497
2005-09-27,108.74205468813983
2005-09-28,108.46389781020946
2005-09-29,108.08077892542327
2005-09-30,106.6527900813104
2005-10-03,106.99905709080927
2005-10-04,106.62476845946398
2005-10-05,107.31960044636564
2005-10-06,107.31979852517759
2005-10-07,108.14548038328603
2005-10-10,108.15001859008787
2005-10-11,108.70384902594213
2005-10-12,108.13073137735266
2005-10-13,107.81756739953718
2005-10-14,107.90015487480375
2005-10-17,107.42347212957212
2005-10-18,107.6799182511358
2005-10-19,107.993197643503
2005-10-20,107.82618849545341
2005-10-21,106.85269819423198
2005-10-24,106.48665075291169
2005-10-25,107.39265643080661
2005-10-26,108.10996967147754
2005-10-27,108.67580194136046
2005-10-28,110.47786651873403
2005-10-31,110.53825343675464
2005-11-01,110.04701686697405
2005-11-02,114.30734268094008
2005-11-03,115.95082708940517
2005-11-04,114.8361175236989
2005-11-07,116.01570272960751
2005-11-08,117.26663935607424
2005-11-09,120.30226486987428
2005-11-10,120.7954742886158
2005-11-11,120.89888818488132
2005-11-14,119.32384555700672
2005-11-15,118.53248710590765
2005-11-16,118.36501044650653
2005-11-17,118.7646905363588
2005-11-18,120.4269170929126
2005-11-21,122.94768382435093
2005-11-22,124.00138263084936
2005-11-23,122.95100100392943
2005-11-24,123.59004774453751
2005-11-25,122.93148127157804
2005-11-28,122.86336260814717
2005-11-29,123.4779211432606
2005-11-30,122.4586782076408
2005-12-01,121.120439363124
2005-12-02,123.34050290917328
2005-12-05,123.5012019217645
2005-12-06,122.73652351867699
2005-12-07,123.06067229017648
2005-12-08,124.5584006367894
2005-12-09,124.2860095413303
2005-12-12,123.44492226760711
2005-12-13,123.20781088795188
2005-12-14,123.31638078578098
2005-12-15,122.02029508730416
2005-12-16,120.02241755553364
2005-12-19,118.90709536439289
2005-12-20,121.06599022852728
2005-12-21,121.79448953644574
2005-12-22,122.41175970324524
2005-12-23,124.58017857862177
2005-12-26,124.58017857862177
2005-12-27,123.21557713511005
2005-12-28,122.17837430392376
2005-12-29,124.14733333646114
2005-12-30,124.07710763644994
2006-01-02,123.8889537424341
2006-01-03,126.13086268432366
2006-01-04,128.69473865937044
2006-01-05,129.7093848940213
2006-01-06,127.84177850445589
2006-01-09,128.97068713091355
2006-01-10,129.55085623448628
2006-01-11,128.59033538990545
2006-01-12,129.82053853603298
2006-01-13,129.26666846637065
2006-01-16,127.98580405296666
2006-01-17,128.91177872308964
2006-01-18,126.52623312679077
2006-01-19,125.67096391613852
2006-01-20,125.15187520968804
2006-01-23,124.9825173727353
2006-01-24,125.73454568224219
2006-01-25,126.61506218153524
2006-01-26,127.23327859690495
2006-01-27,127.53151934311063
2006-01-30,128.57439967821253
2006-01-31,130.01063534704588
2006-02-01,130.1320703834423
2006-02-02,131.1982191163766
2006-02-03,130.26615435462077
2006-02-06,130.77212113546167
2006-02-07,128.42729545614785
2006-02-08,125.89524590886964
2006-02-09,127.61275492596582
2006-02-10,128.03700334439102
2006-02-13,128.0221873833988
2006-02-14,127.07837530797478
2006-02-15,126.99729130684523
2006-02-16,126.81020508364553
2006-02-17,128.30041276233038
2006-02-20,126.94416941037218
2006-02-21,127.15629678634446
2006-02-22,126.2055807396104
2006-02-23,128.52111974037777
2006-02-24,125.82365161472545
2006-02-27,126.95060706687262
2006-02-28,130.14597856260173
2006-03-01,132.0797300638142
2006-03-02,132.74344963341088
2006-03-03,132.08471921749518
2006-03-06,133.36500057779273
2006-03-07,131.34208905482686
2006-03-08,128.86393943502304
2006-03-09,129.97645356895393
2006-03-10,129.86762814887913
2006-03-13,131.27311305434307
2006-03-14,131.29574751649193
2006-03-15,132.109027572275
2006-03-16,133.2806279375232
2006-03-17,134.45186428550574
2006-03-20,135.40890119436688
2006-03-21,137.11163972363946
2006-03-22,137.00123477372574
2006-03-23,137.53611091462835
2006-03-24,138.53468623290013
2006-03-27,137.58949913679706
2006-03-28,136.75558844911782
2006-03-29,136.44095204135792
2006-03-30,136.1935216393377
2006-03-31,137.54615609160692
2006-04-03,137.49320080362185
2006-04-04,137.67899929235207
2006-04-05,137.45282780937117
2006-04-06,138.4122222578664
2006-04-07,137.92766429899052
2006-04-10,136.70557969072212
2006-04-11,137.0550876586897
2006-04-12,136.70417257925806
2006-04-13,136.71749008267543
2006-04-14,136.71749008267543
2006-04-17,136.47138392643913
2006-04-18,136.1689509411805
2006-04-19,136.79095785340903
2006-04-20,137.6059433727829
2006-04-21,138.6163580372833
2006-04-24,137.73341783472142
2006-04-25,135.82104092610328
2006-04-26,136.9029173918344
2006-04-27,139.11500267282895
2006-04-28,137.70156569271944
2006-05-01,138.02149188600356
2006-05-02,140.53117745795186
2006-05-03,143.66156012964555
2006-05-04,145.05543395712178
2006-05-05,151.6060975082527
2006-05-08,160.3411139088662
2006-05-09,155.24157763822464
2006-05-10,156.08290854622248
2006-05-11,156.23965844513984
2006-05-12,153.7721388432223
2006-05-15,146.81297444293287
2006-05-16,148.07399737594048
2006-05-17,149.55130664762723
2006-05-18,143.12613048768165
2006-05-19,141.59774611643317
2006-05-22,142.08386312468448
2006-05-23,136.66440219086982
2006-05-24,134.69274528510027
2006-05-25,133.46377715729872
2006-05-26,138.82065009017344
2006-05-29,137.18196437249355
2006-05-30,138.5462916958087
2006-05-31,138.0269798585485
2006-06-01,138.63464113658995
2006-06-02,138.63669381176402
2006-06-05,138.72731513360617
2006-06-06,137.4529652386691
2006-06-07,132.59422509556816
2006-06-08,128.3242807280752
2006-06-09,128.75540184021392
2006-06-12,128.90097041210788
2006-06-13,125.88282217387861
2006-06-14,122.97065478541235
2006-06-15,123.67374304216858
2006-06-16,125.6764455215321
2006-06-19,125.32675101710258
2006-06-20,121.99530582179814
2006-06-21,121.21342803061225
2006-06-22,123.2393858879917
2006-06-23,124.23625635359069
2006-06-26,122.43744724499658
2006-06-27,121.79249768505757
2006-06-28,120.538570248941
2006-06-29,121.90537130903003
2006-06-30,128.60001670892197
2006-07-03,129.90983203929065
2006-07-04,134.94757705545803
2006-07-05,134.90192304846065
2006-07-06,132.81557724114964
2006-07-07,135.51889123941817
2006-07-10,134.77758609184949
2006-07-11,134.71139006820917
2006-07-12,134.2029144018124
2006-07-13,135.89973007168356
2006-07-14,132.63973912640117
2006-07-17,129.41314513242014
2006-07-18,130.8147643341624
2006-07-19,130.0828149782713
2006-07-20,135.8598213182965
2006-07-21,136.12611748045578
2006-07-24,135.9825658274709
2006-07-25,138.24343538659792
2006-07-26,139.84110901289452
2006-07-27,143.75475408490854
2006-07-28,143.11032078985215
2006-07-31,147.79574775673498
2006-08-01,147.9568451392312
2006-08-02,141.82153174210524
2006-08-03,145.0746477870295
2006-08-04,145.469566046092
2006-08-07,146.85088959719127
2006-08-08,146.18306791154708
2006-08-09,144.84071435745008
2006-08-10,143.29387941279037
2006-08-11,144.43304439676564
2006-08-14,143.59044752052003
2006-08-15,143.594649977298
2006-08-16,145.8253290620171
2006-08-17,146.659845975815
2006-08-18,145.265467052872
2006-08-21,145.265467052872
2006-08-22,143.77627274503206
2006-08-23,143.9385065318015
2006-08-24,143.65241673875514
2006-08-25,141.54077694308808
2006-08-28,143.43075536522127
2006-08-29,144.23335004043358
2006-08-30,144.5207182855104
2006-08-31,146.19389878647982
2006-09-01,147.27616502343932
2006-09-04,151.3007273657656
2006-09-05,153.01746785617797
2006-09-06,153.7737311816204
2006-09-07,153.72622760577516
2006-09-08,151.84709294739838
2006-09-11,152.5475807633649
2006-09-12,150.5622552475169
2006-09-13,152.13767099440608
2006-09-14,153.55203151616968
2006-09-15,155.4600618347571
2006-09-18,159.0815297160643
2006-09-19,163.6222157082475
2006-09-20,160.66097525900705
2006-09-21,163.42608225596499
2006-09-22,161.14666253199294
2006-09-25,161.21369608680908
2006-09-26,161.9911503135279
2006-09-27,163.41023427923247
2006-09-28,163.42651344184247
2006-09-29,163.42651344184247
2006-10-02,162.8681295393639
2006-10-03,162.06432163007946
2006-10-04,159.38852664292887
2006-10-05,164.80476689891893
2006-10-06,164.88919427908186
2006-10-09,163.20178744285028
2006-10-10,161.52807356632397
2006-10-11,161.3930746818787
2006-10-12,161.6379400289986
2006-10-13,163.3133617491231
2006-10-16,164.89614345439557
2006-10-17,162.2396821997305
2006-10-18,162.64751539832287
2006-10-19,165.5683447661184
2006-10-20,166.58710861468873
2006-10-23,167.77243518941202
2006-10-24,167.73891757175357
2006-10-25,172.27332019720484
2006-10-26,172.92330375788114
2006-10-27,174.3513777835737
2006-10-30,174.17995365061037
2006-10-31,174.33095369587747
2006-11-01,174.33095369587747
2006-11-02,176.0520145174507
2006-11-03,178.9558368120164
2006-11-06,177.61061039744507
2006-11-07,179.53228372942866
2006-11-08,177.20036857231867
2006-11-09,180.64934024567378
2006-11-10,181.77894646988017
2006-11-13,182.03827308578434
2006-11-14,180.78069887842562
2006-11-15,179.44827914238263
2006-11-16,180.99215257256083
2006-11-17,182.98197678871753
2006-11-20,183.3169692070014
2006-11-21,181.81662670377415
2006-11-22,183.5635936549251
2006-11-23,180.69942225703107
2006-11-24,180.87689773325573
2006-11-27,181.0863216701585
2006-11-28,177.9820019734161
2006-11-29,176.54478604585464
2006-11-30,179.15012057404908
2006-12-01,179.15012057404908
2006-12-04,179.89777563155852
2006-12-05,181.24198140256544
2006-12-06,180.7350123693696
2006-12-07,180.61000926714894
2006-12-08,182.00927828143531
2006-12-11,183.14474406170152
2006-12-12,183.87249534970866
2006-12-13,183.45570582096215
2006-12-14,183.54433231064502
2006-12-15,184.6665935768826
2006-12-18,186.61184665001892
2006-12-19,184.52304847679926
2006-12-20,183.81691136393607
2006-12-21,185.95150403665733
2006-12-22,186.93324052250298
2006-12-25,186.93324052250298
2006-12-26,186.93324052250298
2006-12-27,189.22703471725688
2006-12-28,194.23383932709248
2006-12-29,196.22836685914092
2007-01-01,196.22836685914092
2007-01-02,196.79345046928898
2007-01-03,199.5987788542669
2007-01-04,199.6282186153982
2007-01-05,198.18020434256357
2007-01-08,195.77388334392415
2007-01-09,198.20051000796965
2007-01-10,195.41820026469233
2007-01-11,193.0057996931113
2007-01-12,196.80475023159465
2007-01-15,199.60932499393505
2007-01-16,204.35876162170754
2007-01-17,201.59774450416992
2007-01-18,204.44311018972064
2007-01-19,203.4482664524816
2007-01-22,206.87396965363124
2007-01-23,210.3559623875044
2007-01-24,214.7861987314243
2007-01-25,217.10378073656415
2007-01-26,208.41142822435634
2007-01-29,209.17220735222128
2007-01-30,211.70308329363695
2007-01-31,215.7966321562495
2007-02-01,217.43891649245387
2007-02-02,220.05758943300083
2007-02-05,220.23149394851154
2007-02-06,221.0148083236214
2007-02-07,218.46286412553297
2007-02-08,215.55975967416822
2007-02-09,218.9443821393214
2007-02-12,217.26723553088496
2007-02-13,216.06636438286432
2007-02-14,221.68999376963
2007-02-15,227.97564878459625
2007-02-16,225.0034723643593
2007-02-19,224.9209925932752
2007-02-20,226.94992415817512
2007-02-21,226.36612065621463
2007-02-22,224.74671830632386
2007-02-23,226.6291114101617
2007-02-26,225.6420974054849
2007-02-27,221.62604055388945
2007-02-28,203.06164789418784
2007-03-01,211.42902001354267
2007-03-02,207.02706799463172
2007-03-05,196.68550731870764
2007-03-06,195.08244828517914
2007-03-07,202.5642726478317
2007-03-08,201.41075186978793
2007-03-09,205.77729902000053
2007-03-12,208.2478713800859
2007-03-13,212.02958279865942
2007-03-14,203.5391557861005
2007-03-15,202.21260920633037
2007-03-16,202.3201490792218
2007-03-19,200.70340287672008
2007-03-20,201.26052649977808
2007-03-21,204.99031532150207
2007-03-22,211.80042853237475
2007-03-23,212.07852479921323
2007-03-26,210.21113353302266
2007-03-27,211.92764027659828
2007-03-28,210.51632538549623
2007-03-29,209.79052873619867
2007-03-30,213.2343630554
2007-04-02,215.12833612841712
2007-04-03,217.18523436212038
2007-04-04,221.7308471735323
2007-04-05,221.7308471735323
2007-04-06,221.7308471735323
2007-04-09,222.75072562592987
2007-04-10,222.9922275741882
2007-04-11,222.3973477261398
2007-04-12,217.19485316955956
2007-04-13,216.82380432202416
2007-04-16,220.8856891940149
2007-04-17,224.3272433497447
2007-04-18,222.8449996261779
2007-04-19,217.50067786441764
2007-04-20,219.74622574905567
2007-04-23,223.53211386738118
2007-04-24,221.96247056669674
2007-04-25,223.91910881743058
2007-04-26,226.5865603111293
2007-04-27,224.1254907211443
2007-04-30,219.69962325355533
2007-05-01,219.69962325355533
2007-05-02,219.8148193205682
2007-05-03,220.30210040896344
2007-05-04,221.26239718885398
2007-05-07,225.431728645227
2007-05-08,226.68782746294113
2007-05-09,227.81765844098018
2007-05-10,227.37041793716782
2007-05-11,228.6575120260816
2007-05-14,228.46377551938724
2007-05-15,232.12787427571033
2007-05-16,232.7544966608861
2007-05-17,235.76509896842347
2007-05-18,238.90620875205872
2007-05-21,242.5590676655951
2007-05-22,248.7439633401169
2007-05-23,246.10919928305194
2007-05-24,244.76477549919716
2007-05-25,243.24729105388957
2007-05-28,242.5848283087028
2007-05-29,243.19295905288726
2007-05-30,238.06725621430772
2007-05-31,243.42944021170223
2007-06-01,250.69070726048523
2007-06-04,259.8021533170075
2007-06-05,257.96958414860677
2007-06-06,253.7689173886971
2007-06-07,249.33346442320402
2007-06-08,245.8496395688458
2007-06-11,245.717675189045
2007-06-12,251.41625907926397
2007-06-13,246.50680832146358
2007-06-14,253.6005721176131
2007-06-15,258.4086510585539
2007-06-18,263.1232646993309
2007-06-19,260.9271785538855
2007-06-20,265.8841352212503
2007-06-21,263.4403879525641
2007-06-22,262.1976512268873
2007-06-25,256.94759793204884
2007-06-26,255.78937676233124
2007-06-27,249.4782123503443
2007-06-28,255.45447416843808
2007-06-29,257.5621514642556
2007-07-02,262.01261373904265
2007-07-03,267.1698972629567
2007-07-04,264.77083393815707
2007-07-05,269.067141118129
2007-07-06,266.0105153439753
2007-07-09,265.3307575043885
2007-07-10,264.74999897880434
2007-07-11,261.22080868919073
2007-07-12,267.49389295311727
2007-07-13,270.78301122165277
2007-07-16,269.259198867569
2007-07-17,269.3932841654976
2007-07-18,269.49219062808066
2007-07-19,269.31482799117646
2007-07-20,273.79289115017497
2007-07-23,273.5180823387774
2007-07-24,271.5823826230867
2007-07-25,265.33422545816825
2007-07-26,264.65007896460935
2007-07-27,251.3411170820736
2007-07-30,249.5229956342077
2007-07-31,253.26076370980994
2007-08-01,244.71287374377786
2007-08-02,239.7707100403967
2007-08-03,241.22561286480985
2007-08-06,232.82540076242603
2007-08-07,240.3653910044621
2007-08-08,244.17999223303607
2007-08-09,243.98318880779732
2007-08-10,233.30888988860818
2007-08-13,232.45446346819247
2007-08-14,230.86179400280315
2007-08-15,219.43204683628818
2007-08-16,205.54216288603084
2007-08-17,200.51320365070097
2007-08-20,200.51320365070097
2007-08-21,221.2762134523621
2007-08-22,221.21457804718315
2007-08-23,226.74969814224164
2007-08-24,224.5571397290336
2007-08-27,224.84595920135388
2007-08-28,227.46466929492325
2007-08-29,223.5185775168911
2007-08-30,231.21944533795605
2007-08-31,236.5564241199121
2007-09-03,236.08889874294005
2007-09-04,230.6260404763093
2007-09-05,233.07659397405823
2007-09-06,231.547783717305
2007-09-07,232.18678966829148
2007-09-10,226.65226873358787
2007-09-11,223.4139628876764
2007-09-12,227.74780640268443
2007-09-13,227.58176328905122
2007-09-14,228.5976579360692
2007-09-17,228.9544072815121
2007-09-18,229.36642559639174
2007-09-19,238.0270473413622
2007-09-20,245.8160652736234
2007-09-21,244.10835299714057
2007-09-24,245.36939956501294
2007-09-25,243.91103781602428
2007-09-26,247.01188380770458
2007-09-27,256.91700229798397
2007-09-28,256.0730003822227
2007-10-01,258.55614420585937
2007-10-02,264.6472617137349
2007-10-03,271.2474224322046
2007-10-04,274.8782354651164
2007-10-05,275.8607497351233
2007-10-08,285.0644596498713
2007-10-09,276.96466370915664
2007-10-10,282.3593422511747
2007-10-11,281.53747716969235
2007-10-12,281.53747716969235
2007-10-15,284.1828262663553
2007-10-16,279.04246604854865
2007-10-17,276.2797407959377
2007-10-18,278.5967286351945
2007-10-19,279.8719900053878
2007-10-22,268.63419744413864
2007-10-23,271.14818518472293
2007-10-24,275.8507068455514
2007-10-25,278.0004479994904
2007-10-26,278.5943228669883
2007-10-29,278.8316533328564
2007-10-30,279.20698062625564
2007-10-31,277.5364496839444
2007-11-01,277.5364496839444
2007-11-02,277.5364496839444
2007-11-05,278.0577305592784
2007-11-06,279.14432989885404
2007-11-07,282.1935968300068
2007-11-08,274.03876373344957
2007-11-09,276.87856142911096
2007-11-12,268.2955581941744
2007-11-13,267.5126499612477
2007-11-14,275.03761944836566
2007-11-15,272.12529120385307
2007-11-16,264.81895026189744
2007-11-19,269.76798178206167
2007-11-20,262.2092464673805
2007-11-21,258.5601413476335
2007-11-22,256.7082932345761
2007-11-23,260.0513305617249
2007-11-26,263.2229347703399
2007-11-27,261.8680658294088
2007-11-28,262.31863810470077
2007-11-29,264.98852036684707
2007-11-30,264.98852036684707
2007-12-03,272.2810946804147
2007-12-04,273.9035160387524
2007-12-05,275.0483666558081
2007-12-06,283.40020693859384
2007-12-07,285.88877425001573
2007-12-10,281.4150455302371
2007-12-11,281.924067247265
2007-12-12,275.83425395342306
2007-12-13,278.10753327259147
2007-12-14,270.3642853900943
2007-12-17,263.3096903255035
2007-12-18,259.5714664317219
2007-12-19,259.7260470809405
2007-12-20,262.0115757331846
2007-12-21,267.6209230036667
2007-12-24,267.6209230036667
2007-12-25,267.6209230036667
2007-12-26,276.0802719215438
2007-12-27,278.86391269660294
2007-12-28,275.502622814065
2007-12-31,275.502622814065
2008-01-01,275.502622814065
2008-01-02,276.005902461537
2008-01-03,267.31237249001157
2008-01-04,266.0413967156591
2008-01-07,258.7740783459281
2008-01-08,261.66284819722307
2008-01-09,263.18281885159126
2008-01-10,265.1547565757018
2008-01-11,270.6074412466046
2008-01-14,270.59510377647854
2008-01-15,266.6307117735216
2008-01-16,256.93238633934294
2008-01-17,248.57871276920864
2008-01-18,241.6372978675183
2008-01-21,239.39771859852343
2008-01-22,224.8746697011588
2008-01-23,232.72194028087947
2008-01-24,241.53089483153974
2008-01-25,251.50168751822747
2008-01-28,247.90869340474953
2008-01-29,251.4333585905029
2008-01-30,253.42348113471016
2008-01-31,254.37707581606688
2008-02-01,257.5324163554856
2008-02-04,258.80008998463114
2008-02-05,255.87739432940924
2008-02-06,250.14386599188896
2008-02-07,250.31620337510668
2008-02-08,251.6815351950645
2008-02-11,244.7187644167449
2008-02-12,246.84645133398348
2008-02-13,247.12705995206275
2008-02-14,245.45478218003205
2008-02-15,244.87753552364447
2008-02-18,244.51173996016712
2008-02-19,246.30388715836133
2008-02-20,244.7608856570126
2008-02-21,245.92198179367958
2008-02-22,237.7276420673041
2008-02-25,237.7276420673041
2008-02-26,238.72594486477556
2008-02-27,241.4604031059778
2008-02-28,241.90980873976602
2008-02-29,243.63855647687583
2008-03-03,238.27787776792422
2008-03-04,240.40189589473337
2008-03-05,238.98543152527662
2008-03-06,242.06640723642784
2008-03-07,233.06172462972472
2008-03-10,221.32022920557176
2008-03-11,221.43779522530795
2008-03-12,224.69936551317582
2008-03-13,222.67687317352704
2008-03-14,221.21568226819244
2008-03-17,211.88721914984214
2008-03-18,212.29644743284706
2008-03-19,214.69302556062908
2008-03-20,214.69302556062908
2008-03-21,214.69302556062908
2008-03-24,219.62516624526023
2008-03-25,222.46274145925898
2008-03-26,222.90365384973498
2008-03-27,222.0327267682527
2008-03-28,224.24129934909988
2008-03-31,227.3206301393734
2008-04-01,226.83010218706156
2008-04-02,233.8905740982776
2008-04-03,232.33282279912245
2008-04-04,226.74698665210573
2008-04-07,226.74698665210573
2008-04-08,226.5653780737651
2008-04-09,224.99338381700647
2008-04-10,225.13535841400324
2008-04-11,224.38573522364374
2008-04-14,221.35915402375883
2008-04-15,220.11244385390276
2008-04-16,221.49349395038814
2008-04-17,222.65375512307767
2008-04-18,220.63178781233955
2008-04-21,218.9555070111101
2008-04-22,215.51304956219695
2008-04-23,212.76666147975533
2008-04-24,214.19035982932652
2008-04-25,208.92377340523458
2008-04-28,205.34960364181902
2008-04-29,206.45401495396354
2008-04-30,205.30228577123722
2008-05-01,205.30228577123722
2008-05-02,203.1113525213904
2008-05-05,206.67254533440388
2008-05-06,203.2883035432395
2008-05-07,203.77471387223616
2008-05-08,204.2287342753223
2008-05-09,206.2396889311865
2008-05-12,207.25358202131753
2008-05-13,211.44195071985015
2008-05-14,211.60797838342765
2008-05-15,213.85357062683133
2008-05-16,213.32028704551593
2008-05-19,213.23280890185964
2008-05-20,213.321447590668
2008-05-21,210.77865700469255
2008-05-22,206.68672347054408
2008-05-23,207.32345921854946
2008-05-26,205.780424098156
2008-05-27,206.18571192144967
2008-05-28,204.77597346332794
2008-05-29,201.63352776770816
2008-05-30,204.61134447817105
2008-06-02,205.31153978212197
2008-06-03,199.86656358631117
2008-06-04,198.95743488294292
2008-06-05,193.92981718785043
2008-06-06,195.0489551486802
2008-06-09,194.87236034999418
2008-06-10,186.73052005547024
2008-06-11,181.9072426038297
2008-06-12,179.5476732513668
2008-06-13,180.11900544577688
2008-06-16,185.39085269645395
2008-06-17,187.5412225365411
2008-06-18,186.42647886736333
2008-06-19,182.7869176388755
2008-06-20,182.3990421657808
2008-06-23,175.0776242719205
2008-06-24,173.0760898609131
2008-06-25,175.8454414307732
2008-06-26,177.45262672119722
2008-06-27,172.03487925372812
2008-06-30,170.69673322270123
2008-07-01,167.54281832338236
2008-07-02,164.7722070851826
2008-07-03,159.9954296099036
2008-07-04,162.88619673521504
2008-07-07,165.50393955166194
2008-07-08,167.42373668137
2008-07-09,171.11475712715966
2008-07-10,168.80177634641532
2008-07-11,167.53792888840684
2008-07-14,170.22423552567977
2008-07-15,166.21607835668723
2008-07-16,163.19547466594696
2008-07-17,167.11111886333094
2008-07-18,168.74058092645765
2008-07-21,171.10213100617432
2008-07-22,169.98092237413275
2008-07-23,176.47029203635145
2008-07-24,181.92452438243527
2008-07-25,180.48364225250955
2008-07-28,182.51120633752342
2008-07-29,179.71572283826907
2008-07-30,185.8270120881896
2008-07-31,184.74276026441873
2008-08-01,185.04544069546674
2008-08-04,185.4106409881293
2008-08-05,186.74533013002238
2008-08-06,196.02281418770968
2008-08-07,194.38583759530383
2008-08-08,192.74555462649636
2008-08-11,199.2105711178466
2008-08-12,196.43703086621485
2008-08-13,193.80258625339104
2008-08-14,192.52330056459297
2008-08-15,191.8804340929062
2008-08-18,191.8804340929062
2008-08-19,189.29590392344616
2008-08-20,188.0613514758466
2008-08-21,186.9532093933637
2008-08-22,185.75645731879692
2008-08-25,185.75645731879692
2008-08-26,182.9044919230367
2008-08-27,184.57080497155744
2008-08-28,186.1621225703689
2008-08-29,187.8091673457898
2008-09-01,186.1631523320431
2008-09-02,186.88819488176642
2008-09-03,189.90313932050205
2008-09-04,191.01055016479762
2008-09-05,187.33117219163339
2008-09-08,189.01138806334927
2008-09-09,187.08477267770988
2008-09-10,185.7447378863363
2008-09-11,182.3186668615894
2008-09-12,181.55456038866285
2008-09-15,172.4248863992895
2008-09-16,163.84963341096213
2008-09-17,166.89439841943536
2008-09-18,160.32713344440896
2008-09-19,170.3229164820853
2008-09-22,175.96805960466742
2008-09-23,172.29542839369793
2008-09-24,174.63818902515223
2008-09-25,178.63304682773165
2008-09-26,179.12138910232684
2008-09-29,178.73523110373557
2008-09-30,175.92033295281172
2008-10-01,175.92033295281172
2008-10-02,179.57550228782543
2008-10-03,175.48262351943623
2008-10-06,169.20170361308786
2008-10-07,164.34626290253482
2008-10-08,155.2169163487014
2008-10-09,156.05698402754186
2008-10-10,142.52417471302772
2008-10-13,145.764655761193
2008-10-14,157.8164478921663
2008-10-15,154.34289890412882
2008-10-16,144.70866932590408
2008-10-17,142.32253035273573
2008-10-20,140.40277206075024
2008-10-21,143.36710533578915
2008-10-22,140.68444909574615
2008-10-23,134.52541560822425
2008-10-24,131.13553120834004
2008-10-27,113.44175436501374
2008-10-28,114.12945674169106
2008-10-29,119.42855400753893
2008-10-30,127.35941094704046
2008-10-31,133.11940542900905
2008-11-03,139.63271613671796
2008-11-04,137.52965874771522
2008-11-05,137.6639440915956
2008-11-06,132.0999148303502
2008-11-07,129.36308294222817
2008-11-10,131.49628072360917
2008-11-11,130.8364657484279
2008-11-12,129.80608423072093
2008-11-13,126.24262178871875
2008-11-14,130.29285937969934
2008-11-17,126.8282761570711
2008-11-18,121.93199173177287
2008-11-19,124.39679057637045
2008-11-20,119.57079776756132
2008-11-21,114.71547400225194
2008-11-24,117.13134562678025
2008-11-25,126.25666011687721
2008-11-26,128.95939407487617
2008-11-27,132.77744963493566
2008-11-28,132.32883107479066
2008-12-01,132.32883107479066
2008-12-02,124.45428130744267
2008-12-03,127.00276009723335
2008-12-04,125.56342238130092
2008-12-05,125.64251808822247
2008-12-08,128.2197275838539
2008-12-09,130.5631560901915
2008-12-10,132.5359131182253
2008-12-11,134.35015698792418
2008-12-12,130.36021444714348
2008-12-15,133.00485091693994
2008-12-16,131.6213723973897
2008-12-17,134.5353360487966
2008-12-18,135.15481180562077
2008-12-19,135.3761939229576
2008-12-22,129.00494379976456
2008-12-23,130.45780198674439
2008-12-24,130.71496670217417
2008-12-25,130.71496670217417
2008-12-26,130.71496670217417
2008-12-29,130.71496670217417
2008-12-30,130.71496670217417
2008-12-31,130.71496670217417
2009-01-01,130.71496670217417
2009-01-02,130.71496670217417
2009-01-05,139.38192595921345
2009-01-06,139.40463790946848
2009-01-07,143.44217320153223
2009-01-08,139.564258253511
2009-01-09,139.79124219866324
