Date,JORDAN
2005-03-25,440.2261185535548
2005-03-28,445.47761248114733
2005-03-29,445.9932432708006
2005-03-30,444.11465861730255
2005-03-31,447.039894
2005-04-01,444.37038881669
2005-04-04,454.04457767981677
2005-04-05,452.9858878599952
2005-04-06,444.70620543371746
2005-04-07,448.7125229264046
2005-04-08,448.7125229264046
2005-04-11,456.04587883730335
2005-04-12,459.81862246076383
2005-04-13,465.01831703415894
2005-04-14,470.52390224828855
2005-04-15,470.4906966094566
2005-04-18,484.62487905879374
2005-04-19,494.58547500074627
2005-04-20,507.8513227309069
2005-04-21,507.8513227309069
2005-04-22,507.8513227309069
2005-04-25,507.27928235916244
2005-04-26,521.7202208031184
2005-04-27,539.2350030521247
2005-04-28,541.0120338264082
2005-04-29,540.821133320471
2005-05-02,529.8991429025468
2005-05-03,509.01326165536324
2005-05-04,509.0499503133288
2005-05-05,507.74577235050754
2005-05-06,507.74577235050754
2005-05-09,490.3622764468944
2005-05-10,473.46458430788834
2005-05-11,491.04367343669765
2005-05-12,493.47003420994514
2005-05-13,493.47003420994514
2005-05-16,487.69886972615467
2005-05-17,485.00345987761136
2005-05-18,485.6120384817558
2005-05-19,493.7291177744939
2005-05-20,493.7291177744939
2005-05-23,511.3441134151953
2005-05-24,503.33186328531684
2005-05-25,504.55168392844934
2005-05-26,504.4448552848057
2005-05-27,504.4448552848057
2005-05-30,506.51571085468976
2005-05-31,513.8179883323822
2005-06-01,527.5339573068347
2005-06-02,528.9373299808177
2005-06-03,528.9373299808177
2005-06-06,530.0609078142286
2005-06-07,532.1955849237663
2005-06-08,539.4606655601684
2005-06-09,541.6779139606788
2005-06-10,541.6779139606788
2005-06-13,546.9417627343004
2005-06-14,550.6948839490628
2005-06-15,551.0563344436612
2005-06-16,554.7574831120966
2005-06-17,554.7574831120966
2005-06-20,572.5141402526779
2005-06-21,572.9260941357313
2005-06-22,573.326363561003
2005-06-23,576.651851767973
2005-06-24,576.4890592344793
2005-06-27,567.5147924565142
2005-06-28,574.3049681117654
2005-06-29,564.9469834385335
2005-06-30,561.0680365952386
2005-07-01,561.1472443366933
2005-07-04,574.0797194212444
2005-07-05,573.6938351329862
2005-07-06,582.0540387663798
2005-07-07,583.19686188207
2005-07-08,583.19686188207
2005-07-11,563.9573069995755
2005-07-12,574.5826614703685
2005-07-13,579.2373160731041
2005-07-14,578.5205175016864
2005-07-15,578.5205175016864
2005-07-18,555.8658949420769
2005-07-19,561.1166546445736
2005-07-20,572.1703792497043
2005-07-21,576.3186550855116
2005-07-22,576.3186550855116
2005-07-25,613.5698250152263
2005-07-26,598.0245731597469
2005-07-27,574.9867042381611
2005-07-28,582.4101110664055
2005-07-29,582.4101110664055
2005-08-01,585.5566813710916
2005-08-02,585.5566813710916
2005-08-03,573.6233334810889
2005-08-04,563.3095222355535
2005-08-05,563.5879551303176
2005-08-08,589.3622712808543
2005-08-09,591.4354990402644
2005-08-10,593.8221399110228
2005-08-11,599.9826638508449
2005-08-12,600.4484560240652
2005-08-15,592.5749079097453
2005-08-16,597.0061935691284
2005-08-17,600.8476951419716
2005-08-18,595.6347929715275
2005-08-19,595.6347929715275
2005-08-22,589.3355195664884
2005-08-23,608.9640534348456
2005-08-24,612.9817012758856
2005-08-25,617.8951722406148
2005-08-26,617.8951722406148
2005-08-29,621.4276560559749
2005-08-30,623.5436998127725
2005-08-31,633.7123002308487
2005-09-01,633.7123002308487
2005-09-02,633.7123002308487
2005-09-05,634.4101210536348
2005-09-06,632.8921682014504
2005-09-07,628.8197735318886
2005-09-08,630.2306184106559
2005-09-09,630.2306184106559
2005-09-12,634.5385522519125
2005-09-13,631.9988877194932
2005-09-14,634.740192997162
2005-09-15,645.4900674598279
2005-09-16,645.8546996120434
2005-09-19,641.7149886575786
2005-09-20,644.5813213621196
2005-09-21,647.8803775632928
2005-09-22,653.5713743605569
2005-09-23,653.2484863924204
2005-09-26,627.0827459251175
2005-09-27,638.1793888096558
2005-09-28,632.3304087716449
2005-09-29,632.8808735548969
2005-09-30,632.8808735548969
2005-10-03,636.5217506534023
2005-10-04,628.0927926548386
2005-10-05,621.9885337209483
2005-10-06,611.221961311671
2005-10-07,612.1278587770915
2005-10-10,614.6444745560082
2005-10-11,621.2006428683121
2005-10-12,612.7618840835687
2005-10-13,611.1916537680053
2005-10-14,611.6661479589467
2005-10-17,603.4335598373102
2005-10-18,609.207335312572
2005-10-19,607.4476561301655
2005-10-20,609.4691006060111
2005-10-21,610.2003430868004
2005-10-24,614.3664849202919
2005-10-25,615.4780851517382
2005-10-26,626.2399173150513
2005-10-27,633.5193237772124
2005-10-28,634.1899984794962
2005-10-31,651.8156873047727
2005-11-01,670.4477614728622
2005-11-02,671.4414380196142
2005-11-03,670.7313688169708
2005-11-04,671.4414380196142
2005-11-07,703.2081451571322
2005-11-08,720.3361770772462
2005-11-09,707.5159206915176
2005-11-10,705.4745306318167
2005-11-11,705.2760011452169
2005-11-14,700.3583054483477
2005-11-15,710.0394061133418
2005-11-16,712.5694962402459
2005-11-17,711.8551491775503
2005-11-18,713.1111572747652
2005-11-21,674.3720111151367
2005-11-22,677.6034821087229
2005-11-23,692.2450408509246
2005-11-24,704.9094192068476
2005-11-25,705.9541716807937
2005-11-28,702.4238341889817
2005-11-29,692.7697197744624
2005-11-30,704.2161793548579
2005-12-01,709.9716425689129
2005-12-02,709.520676037533
2005-12-05,694.3163572944766
2005-12-06,681.2208094467073
2005-12-07,684.730746136165
2005-12-08,679.8401721868771
2005-12-09,680.2722739912332
2005-12-12,636.2927459264075
2005-12-13,649.3256382114504
2005-12-14,640.4321057239116
2005-12-15,625.2349833864885
2005-12-16,625.2349833864885
2005-12-19,631.8992028260012
2005-12-20,638.4952402795936
2005-12-21,627.1393151429087
2005-12-22,629.8266110075896
2005-12-23,629.0718491023922
2005-12-26,625.6957548332051
2005-12-27,613.8425097128659
2005-12-28,616.0675394528122
2005-12-29,615.3292659316859
2005-12-30,616.0675394528123
2006-01-02,634.6024177005419
2006-01-03,638.199575782274
2006-01-04,641.2739741842034
2006-01-05,655.1114523542757
2006-01-06,655.6200433611144
2006-01-09,669.9610976271692
2006-01-10,669.4889615470937
2006-01-11,669.4889615470937
2006-01-12,670.4812170480103
2006-01-13,670.4812170480103
2006-01-16,637.7661542523102
2006-01-17,621.2580571051174
2006-01-18,633.7930225687738
2006-01-19,630.5090710473312
2006-01-20,631.1765589480801
2006-01-23,641.3571426220723
2006-01-24,624.3650650266176
2006-01-25,605.1762686130493
2006-01-26,604.8433971462188
2006-01-27,604.8433971462188
2006-01-30,622.827413398029
2006-01-31,622.7395117095951
2006-02-01,627.7948393024855
2006-02-02,630.5046623581575
2006-02-03,630.5046623581575
2006-02-06,630.7354100296337
2006-02-07,640.6993666117492
2006-02-08,637.7651656960761
2006-02-09,639.7158250619058
2006-02-10,639.7609740367848
2006-02-13,628.6611279661852
2006-02-14,618.9830999176959
2006-02-15,611.257149491053
2006-02-16,617.293284861071
2006-02-17,617.380411647925
2006-02-20,589.0883170942402
2006-02-21,561.7850147981071
2006-02-22,585.2465356372777
2006-02-23,568.8909343036892
2006-02-24,568.4496225775015
2006-02-27,548.3491781241007
2006-02-28,552.3052725903813
2006-03-01,528.4690899983292
2006-03-02,526.300353172299
2006-03-03,526.3745845338183
2006-03-06,483.02381400461604
2006-03-07,505.5254446662495
2006-03-08,530.8584449746337
2006-03-09,554.7091264875678
2006-03-10,554.4352153782694
2006-03-13,550.8759119723454
2006-03-14,531.5184375108739
2006-03-15,529.6633490379821
2006-03-16,541.2995342413868
2006-03-17,541.1468404376516
2006-03-20,532.4959171688952
2006-03-21,530.7717767368397
2006-03-22,531.283137958243
2006-03-23,526.5211683699515
2006-03-24,526.7439558883027
2006-03-27,533.5194731989992
2006-03-28,541.3006598132575
2006-03-29,533.6981491467982
2006-03-30,526.1570269567669
2006-03-31,526.1570269567669
2006-04-03,533.1858803727727
2006-04-04,535.2922267289542
2006-04-05,532.1622816938686
2006-04-06,533.4767212774235
2006-04-07,533.8155800883134
2006-04-10,540.5013922975992
2006-04-11,540.0821034883414
2006-04-12,531.4582627072925
2006-04-13,527.6178591889501
2006-04-14,527.6178591889501
2006-04-17,522.3654410244621
2006-04-18,514.8361257722248
2006-04-19,523.0129467540082
2006-04-20,539.167745110682
2006-04-21,539.167745110682
2006-04-24,560.8571569399434
2006-04-25,552.08223811
2006-04-26,547.86060098
2006-04-27,548.26878733
2006-04-28,548.26878733
2006-05-01,552.2345954330759
2006-05-02,558.7195669429419
2006-05-03,552.915299018823
2006-05-04,558.5275005403353
2006-05-05,558.5275005403353
2006-05-08,553.9402557005792
2006-05-09,551.3555105936222
2006-05-10,559.5812728051244
2006-05-11,557.5897441659737
2006-05-12,557.6684442004359
2006-05-15,580.1221311101405
2006-05-16,567.2701802234393
2006-05-17,553.633893276173
2006-05-18,556.7560584581088
2006-05-19,556.7560584581088
2006-05-22,558.2376776567794
2006-05-23,553.2274442014888
2006-05-24,554.0048285336836
2006-05-25,554.0048285336836
2006-05-26,554.0048285336836
2006-05-29,544.9822353784949
2006-05-30,547.8322822617605
2006-05-31,546.9012622714359
2006-06-01,533.8811570884923
2006-06-02,534.8604790924643
2006-06-05,535.9553998213473
2006-06-06,527.8343748303295
2006-06-07,525.1819082353882
2006-06-08,527.5438730411374
2006-06-09,527.5438730411374
2006-06-12,509.67570479597464
2006-06-13,496.81263505261677
2006-06-14,489.69755925497867
2006-06-15,503.41560309054705
2006-06-16,503.4866568101082
2006-06-19,498.748205081559
2006-06-20,501.1216150496617
2006-06-21,503.5208267206546
2006-06-22,504.49090882953595
2006-06-23,504.49090882953595
2006-06-26,479.8346970321992
2006-06-27,475.94403824355123
2006-06-28,469.5163637513832
2006-06-29,471.07083845618826
2006-06-30,471.0375942191766
2006-07-03,446.85490042786256
2006-07-04,449.2336178607973
2006-07-05,465.21431802897683
2006-07-06,473.75802287922016
2006-07-07,473.75802287922016
2006-07-10,468.07454263620633
2006-07-11,468.41170420184517
2006-07-12,465.37262325583424
2006-07-13,459.60226502300503
2006-07-14,459.6671347851819
2006-07-17,446.62623782416364
2006-07-18,449.96435952131395
2006-07-19,445.72374598508503
2006-07-20,440.86324530639087
2006-07-21,440.86324530639087
2006-07-24,453.60053516325996
2006-07-25,453.5909121778865
2006-07-26,452.9578990958004
2006-07-27,455.39387226425447
2006-07-28,455.329605559165
2006-07-31,465.38978970573174
2006-08-01,461.0743592584706
2006-08-02,457.40730876209153
2006-08-03,463.2071735231303
2006-08-04,463.2071735231303
2006-08-07,466.05330146500296
2006-08-08,468.55477094943836
2006-08-09,469.258732176436
2006-08-10,470.6483105326645
2006-08-11,470.58189107026925
2006-08-14,477.5713193854924
2006-08-15,479.7955765474761
2006-08-16,477.00792384902286
2006-08-17,476.68237672222153
2006-08-18,476.68237672222153
2006-08-21,478.59109554674313
2006-08-22,474.1873423323178
2006-08-23,471.15987370602403
2006-08-24,476.5789653814398
2006-08-25,476.64623129045617
2006-08-28,484.1742566673862
2006-08-29,483.24944666326115
2006-08-30,489.25278785383057
2006-08-31,488.24309800714315
2006-09-01,488.3120102298682
2006-09-04,496.66890936539573
2006-09-05,499.5164554291818
2006-09-06,496.46058185808033
2006-09-07,496.44573440106257
2006-09-08,496.44573440106257
2006-09-11,490.4237656744694
2006-09-12,487.54099838852176
2006-09-13,485.2147835596972
2006-09-14,488.87671755354006
2006-09-15,488.87671755354006
2006-09-18,485.9706535952716
2006-09-19,476.41083093790303
2006-09-20,472.5643415779687
2006-09-21,465.9447727270183
2006-09-22,466.07633979541504
2006-09-25,474.23559568953493
2006-09-26,467.9459600988747
2006-09-27,468.44648687129387
2006-09-28,467.3596739236844
2006-09-29,467.3596739236844
2006-10-02,468.8925232628564
2006-10-03,473.07373127301656
2006-10-04,478.77160488312575
2006-10-05,476.31123512646064
2006-10-06,476.31123512646064
2006-10-09,475.8627211862484
2006-10-10,472.9066621425722
2006-10-11,468.56800120862835
2006-10-12,474.1150334057799
2006-10-13,474.1150334057799
2006-10-16,463.9844413569969
2006-10-17,469.1822492485767
2006-10-18,475.03066238677013
2006-10-19,476.21178640361285
2006-10-20,476.14457231943453
2006-10-23,476.2117864036129
2006-10-24,476.1445723194346
2006-10-25,476.21178640361296
2006-10-26,483.22578176064894
2006-10-27,483.22578176064894
2006-10-30,472.82522043162345
2006-10-31,472.8636886176608
2006-11-01,466.6573196304746
2006-11-02,463.61905587300436
2006-11-03,463.5536191678706
2006-11-06,460.3734346942256
2006-11-07,463.94152235847224
2006-11-08,462.25160069980853
2006-11-09,461.0338765916254
2006-11-10,461.0989576018727
2006-11-13,459.2610821109854
2006-11-14,459.3259128679181
2006-11-15,452.9740659901583
2006-11-16,450.2440656710717
2006-11-17,450.2440656710717
2006-11-20,436.9238918783471
2006-11-21,441.9919917016649
2006-11-22,441.4207170831216
2006-11-23,435.57287132146445
2006-11-24,435.57287132146445
2006-11-27,438.7600285998908
2006-11-28,434.41739241481935
2006-11-29,431.4080056289914
2006-11-30,432.5820076276501
2006-12-01,432.5820076276501
2006-12-04,415.3602729613216
2006-12-05,418.70943182683703
2006-12-06,428.78245128972515
2006-12-07,426.7451827334132
2006-12-08,426.7451827334132
2006-12-11,422.13766843094635
2006-12-12,423.6249278847845
2006-12-13,419.57392800420257
2006-12-14,412.3696833404754
2006-12-15,412.3696833404754
2006-12-18,410.94083242222825
2006-12-19,411.76789018317527
2006-12-20,414.23046110518743
2006-12-21,412.9510176323006
2006-12-22,412.9510176323006
2006-12-25,409.45413223372077
2006-12-26,416.0228917289614
2006-12-27,425.8107259225143
2006-12-28,425.8107259225143
2006-12-29,425.8107259225143
2007-01-01,425.8107259225143
2007-01-02,425.8107259225143
2007-01-03,425.8107259225143
2007-01-04,426.0510932529815
2007-01-05,426.0510932529815
2007-01-08,420.0809051029297
2007-01-09,422.4581347580929
2007-01-10,425.9056760922615
2007-01-11,429.2646870769648
2007-01-12,429.2646870769648
2007-01-15,434.3786942456102
2007-01-16,434.93667182768064
2007-01-17,443.1888736817083
2007-01-18,451.708299289926
2007-01-19,451.708299289926
2007-01-22,457.27079602792895
2007-01-23,466.2621805926538
2007-01-24,467.90269212540846
2007-01-25,469.7779821500338
2007-01-26,469.7116761539646
2007-01-29,459.7155948218671
2007-01-30,460.8444334103564
2007-01-31,466.14127564889435
2007-02-01,470.9016018319381
2007-02-02,471.3004456505422
2007-02-05,482.7768699606135
2007-02-06,472.02942736973216
2007-02-07,474.9636172575605
2007-02-08,471.5003763515836
2007-02-09,471.5669348462691
2007-02-12,478.12808691120495
2007-02-13,479.8051142547317
2007-02-14,482.48115243615626
2007-02-15,482.77208582453113
2007-02-16,482.77208582453113
2007-02-19,485.12513132987146
2007-02-20,481.71697736505183
2007-02-21,482.3198017845994
2007-02-22,481.9070384405633
2007-02-23,481.9070384405633
2007-02-26,485.4023211396326
2007-02-27,487.47488786045676
2007-02-28,494.55672105790813
2007-03-01,488.4600889452718
2007-03-02,488.3911460957383
2007-03-05,487.3313314620941
2007-03-06,486.2752718021277
2007-03-07,484.27796193471187
2007-03-08,479.04567051644324
2007-03-09,479.11329412888205
2007-03-12,478.08181923112977
2007-03-13,476.5903491544797
2007-03-14,470.75443615411854
2007-03-15,469.1691716800036
2007-03-16,469.1691716800036
2007-03-19,476.9898120556257
2007-03-20,479.8135911665206
2007-03-21,483.82799986874403
2007-03-22,481.917935081962
2007-03-23,481.917935081962
2007-03-26,472.76672143539105
2007-03-27,472.9196491478514
2007-03-28,472.2908635529743
2007-03-29,466.9858959662601
2007-03-30,466.9858959662601
2007-04-02,466.4339397890925
2007-04-03,456.66380869903304
2007-04-04,457.5480033925939
2007-04-05,461.8352672195083
2007-04-06,461.8352672195083
2007-04-09,467.2968843112588
2007-04-10,466.08397886833643
2007-04-11,466.38970547037127
2007-04-12,464.02634943866224
2007-04-13,464.02634943866224
2007-04-16,460.05042583846006
2007-04-17,462.80713665774977
2007-04-18,460.48252121433256
2007-04-19,457.4413118016968
2007-04-20,457.4413118016968
2007-04-23,452.4161001459346
2007-04-24,453.2349554801488
2007-04-25,454.63418341579893
2007-04-26,457.6338075150538
2007-04-27,457.6338075150538
2007-04-30,457.3325425794221
2007-05-01,456.5246407403618
2007-05-02,457.8234702772747
2007-05-03,455.8032602220703
2007-05-04,455.8032602220703
2007-05-07,452.92672778446126
2007-05-08,452.183473792184
2007-05-09,450.9348803450214
2007-05-10,450.4644442615927
2007-05-11,450.59160430231594
2007-05-14,450.4609929867042
2007-05-15,449.79796831763997
2007-05-16,446.22267632167194
2007-05-17,445.8556697811584
2007-05-18,445.79274913907807
2007-05-21,442.2353367739878
2007-05-22,442.1960877427907
2007-05-23,437.6832027822429
2007-05-24,437.57467234389225
2007-05-25,437.51292034384375
2007-05-28,434.1394149121639
2007-05-29,431.7965631017549
2007-05-30,429.11474445397846
2007-05-31,439.62478373704636
2007-06-01,439.68683381237946
2007-06-04,440.4264875525932
2007-06-05,441.0601519459179
2007-06-06,436.7960889709772
2007-06-07,434.950393121457
2007-06-08,434.950393121457
2007-06-11,433.9520375835721
2007-06-12,432.6270604778423
2007-06-13,434.4936665488912
2007-06-14,436.0583977914
2007-06-15,436.0583977914
2007-06-18,442.27384842984725
2007-06-19,441.7303183396152
2007-06-20,439.56544296171677
2007-06-21,442.2046221096361
2007-06-22,442.26703631176866
2007-06-25,441.6796700049834
2007-06-26,438.37326236766665
2007-06-27,437.5802928269995
2007-06-28,443.9228998349817
2007-06-29,443.8602519518551
2007-07-02,437.92149232984605
2007-07-03,439.36605680244435
2007-07-04,439.1993575474995
2007-07-05,437.2813215649738
2007-07-06,437.2813215649738
2007-07-09,439.4951980929858
2007-07-10,436.5992208352486
2007-07-11,435.2398118387621
2007-07-12,434.4036508519697
2007-07-13,434.34234635707105
2007-07-16,429.5947766643947
2007-07-17,428.9479072180986
2007-07-18,428.48954735025075
2007-07-19,427.595163668531
2007-07-20,427.595163668531
2007-07-23,423.78656906409816
2007-07-24,422.86481546230993
2007-07-25,424.0800850520195
2007-07-26,423.2373024786322
2007-07-27,423.2373024786322
2007-07-30,423.8791685646314
2007-07-31,423.9390046979692
2007-08-01,420.7914344051082
2007-08-02,421.5635940310435
2007-08-03,421.5635940310435
2007-08-06,418.72507268106506
2007-08-07,422.7717893672029
2007-08-08,421.1444122273293
2007-08-09,420.5308479522681
2007-08-10,420.5308479522681
2007-08-13,418.1563885772736
2007-08-14,421.90708954762033
2007-08-15,425.27805650881925
2007-08-16,424.150086278628
2007-08-17,424.150086278628
2007-08-20,418.5345928222073
2007-08-21,420.5729749520934
2007-08-22,418.7778057916071
2007-08-23,417.2026917389594
2007-08-24,417.1438063907959
2007-08-27,415.63090203246946
2007-08-28,415.16964166032545
2007-08-29,415.4112400069562
2007-08-30,414.6954777676212
2007-08-31,414.6954777676212
2007-09-03,411.74094767643976
2007-09-04,409.86757829636525
2007-09-05,409.54372696343626
2007-09-06,410.91978533548746
2007-09-07,410.8617867772185
2007-09-10,409.0594321599297
2007-09-11,409.36502080862607
2007-09-12,409.9139190574463
2007-09-13,408.52733989826083
2007-09-14,408.52733989826083
2007-09-17,414.62055512292676
2007-09-18,414.7224274665718
2007-09-19,411.7066921315331
2007-09-20,418.5889637036833
2007-09-21,418.50034844074406
2007-09-24,421.8804668191598
2007-09-25,424.4703323291717
2007-09-26,425.819032843639
2007-09-27,426.1472244113358
2007-09-28,426.17729831566976
2007-10-01,425.23636461996597
2007-10-02,430.6537046290237
2007-10-03,431.3453069731048
2007-10-04,445.7010376417091
2007-10-05,445.88992069198815
2007-10-08,461.5584808268262
2007-10-09,465.13469267003916
2007-10-10,469.6114097241076
2007-10-11,474.02837111345514
2007-10-12,474.39752595113634
2007-10-15,474.39752595113634
2007-10-16,479.31161760926426
2007-10-17,476.54774862880805
2007-10-18,478.9197096590102
2007-10-19,478.8521133697146
2007-10-22,494.1448514703654
2007-10-23,502.317551231741
2007-10-24,500.9269170549012
2007-10-25,499.1334889514781
2007-10-26,499.9098560864422
2007-10-29,495.421120254619
2007-10-30,495.4966275664466
2007-10-31,491.6242781677269
2007-11-01,493.50946720531687
2007-11-02,493.4746271440951
2007-11-05,501.80922157046376
2007-11-06,497.55946919974946
2007-11-07,495.819649159953
2007-11-08,494.427130774129
2007-11-09,494.42713077412895
2007-11-12,490.87316053165404
2007-11-13,494.5766816112488
2007-11-14,496.4136310921268
2007-11-15,497.65008301821604
2007-11-16,497.6852178729901
2007-11-19,499.372753793927
2007-11-20,499.4080102718849
2007-11-21,509.34286512900087
2007-11-22,514.0392765323871
2007-11-23,514.0392765323871
2007-11-26,515.1406291182982
2007-11-27,505.7383718804679
2007-11-28,507.145296513451
2007-11-29,505.6640261430534
2007-11-30,505.6640261430534
2007-12-03,510.8542913013571
2007-12-04,511.79103159334005
2007-12-05,515.5829862645983
2007-12-06,515.6571387736939
2007-12-07,515.7299511344357
2007-12-10,521.9964580658458
2007-12-11,519.2372206554815
2007-12-12,517.8312148562067
2007-12-13,513.8565744683284
2007-12-14,513.8565744683284
2007-12-17,519.6769810157932
2007-12-18,519.3104951335537
2007-12-19,519.3104951335537
2007-12-20,519.3104951335537
2007-12-21,520.595462777928
2007-12-24,520.9370754610217
2007-12-25,520.9370754610217
2007-12-26,525.5056689226683
2007-12-27,531.0173098802744
2007-12-28,531.0173098802744
2007-12-31,529.1966047382901
2008-01-01,529.1966047382901
2008-01-02,539.2597269315646
2008-01-03,547.0929029438953
2008-01-04,547.0929029438953
2008-01-07,544.1458475756051
2008-01-08,550.1566034291436
2008-01-09,553.3159479961246
2008-01-10,552.9257392880879
2008-01-11,553.3159479961247
2008-01-14,553.5754574630824
2008-01-15,557.4876060680142
2008-01-16,560.5102151448581
2008-01-17,562.8642950453963
2008-01-18,562.4673526652515
2008-01-21,546.3890314913983
2008-01-22,525.1641193676612
2008-01-23,525.3838479206744
2008-01-24,528.7953281705715
2008-01-25,529.7295955348304
2008-01-28,542.2737650133773
2008-01-29,539.4096017581192
2008-01-30,539.0292000643547
2008-01-31,539.0292000643547
2008-02-01,539.4096017581192
2008-02-04,545.4351631829497
2008-02-05,538.8619293459597
2008-02-06,533.8664099734166
2008-02-07,533.181840987105
2008-02-08,533.5581161042448
2008-02-11,516.7661592234654
2008-02-12,520.1496206629499
2008-02-13,520.3837897438334
2008-02-14,522.7094285937878
2008-02-15,522.3408041730588
2008-02-18,515.4032327851736
2008-02-19,515.8819619159285
2008-02-20,517.8775505739118
2008-02-21,524.5262744527154
2008-02-22,524.5262744527154
2008-02-25,524.0899011173998
2008-02-26,531.1450759804933
2008-02-27,537.0119477784508
2008-02-28,543.0533296135442
2008-02-29,543.4365712011331
2008-03-03,541.6035440972222
2008-03-04,534.0150936441571
2008-03-05,532.8852810312222
2008-03-06,530.6352875574045
2008-03-07,530.6352875574045
2008-03-10,546.400096214931
2008-03-11,549.7551799283309
2008-03-12,543.044323465354
2008-03-13,550.3258267801388
2008-03-14,550.4035015616179
2008-03-17,547.3985071649624
2008-03-18,542.8643562406704
2008-03-19,539.5796021090102
2008-03-20,540.3425283756898
2008-03-21,540.3425283756898
2008-03-24,520.2387475385724
2008-03-25,506.97692713432957
2008-03-26,512.893779714245
2008-03-27,524.9550182461751
2008-03-28,526.0683905012041
2008-03-31,519.0912197472828
2008-04-01,524.8927846109751
2008-04-02,528.367497121752
2008-04-03,529.7722814069093
2008-04-04,530.7835116365302
2008-04-07,530.0276405355419
2008-04-08,532.8313177235349
2008-04-09,526.1771238988196
2008-04-10,523.9583608824278
2008-04-11,524.924828941164
2008-04-14,530.1689666448885
2008-04-15,530.3286477770715
2008-04-16,528.2862150402487
2008-04-17,529.9243442638287
2008-04-18,529.9991395135484
2008-04-21,531.8670196828135
2008-04-22,529.6475823924751
2008-04-23,533.357505372324
2008-04-24,533.4214817808056
2008-04-25,532.4052257824933
2008-04-28,530.6769052870474
2008-04-29,524.7237612550248
2008-04-30,531.4714059571165
2008-05-01,531.5464195641676
2008-05-02,531.7340462565659
2008-05-05,548.7669054922669
2008-05-06,552.2123727099448
2008-05-07,557.8855613909765
2008-05-08,568.6489802000825
2008-05-09,568.7292411711763
2008-05-12,569.0688319308584
2008-05-13,569.398414490961
2008-05-14,568.6207694440711
2008-05-15,562.9506443290146
2008-05-16,562.3547191585886
2008-05-19,557.0346895300801
2008-05-20,558.3988755100983
2008-05-21,565.1731060596471
2008-05-22,562.130905458941
2008-05-23,562.0515756670331
2008-05-26,557.9519728524642
2008-05-27,556.2068149683766
2008-05-28,559.961842219138
2008-05-29,561.7847128264273
2008-05-30,562.3800339632974
2008-06-02,556.6742132805779
2008-06-03,557.0009964006429
2008-06-04,555.3044457443312
2008-06-05,558.5414408333703
2008-06-06,558.5414408333703
2008-06-09,568.6991451679768
2008-06-10,585.0782715925039
2008-06-11,592.2978107436569
2008-06-12,613.3568158147722
2008-06-13,612.7075319589344
2008-06-16,631.8888513136916
2008-06-17,645.1884947738411
2008-06-18,642.444854259337
2008-06-19,643.4607271927332
2008-06-20,643.4607271927332
2008-06-23,602.4774933520839
2008-06-24,605.0241162120526
2008-06-25,599.1923940436775
2008-06-26,583.2364281919774
2008-06-27,583.4422279196388
2008-06-30,609.345095236133
2008-07-01,617.1189793735995
2008-07-02,609.1045544917937
2008-07-03,610.3757325169581
2008-07-04,611.4537539449287
2008-07-07,613.6209991593364
2008-07-08,603.3474490441116
2008-07-09,602.9694956622945
2008-07-10,612.0253503043282
2008-07-11,613.366277992464
2008-07-14,629.750804747765
2008-07-15,627.247926776799
2008-07-16,615.9762695888819
2008-07-17,614.2299726431179
2008-07-18,614.4036679340738
2008-07-21,617.4021749925687
2008-07-22,624.8320014450079
2008-07-23,625.4229908636181
2008-07-24,619.302028509276
2008-07-25,620.1767488885265
2008-07-28,614.2675854237743
2008-07-29,622.225520302169
2008-07-30,617.471412558925
2008-07-31,612.9933334495591
2008-08-01,613.2097094938406
2008-08-04,606.6885200447161
2008-08-05,595.401120702085
2008-08-06,588.7912202945935
2008-08-07,592.0150524817246
2008-08-08,592.4329946296114
2008-08-11,602.7703541974463
2008-08-12,595.5629287512834
2008-08-13,599.6423034154882
2008-08-14,599.8688294626991
2008-08-15,599.6992432503978
2008-08-18,583.1329448792557
2008-08-19,581.4756413630637
2008-08-20,556.2681278548027
2008-08-21,552.6957398372931
2008-08-22,552.7737601280663
2008-08-25,584.4760596360455
2008-08-26,581.3259871411276
2008-08-27,587.7616595512758
2008-08-28,587.6217351646792
2008-08-29,588.4938855949894
2008-09-01,594.8214050032099
2008-09-02,592.9226854552129
2008-09-03,577.5243365237425
2008-09-04,583.6561619064839
2008-09-05,584.0687855628336
2008-09-08,572.4566161337007
2008-09-09,571.2057238895293
2008-09-10,560.263771670298
2008-09-11,550.643798792312
2008-09-12,550.643798792312
2008-09-15,531.8259100721835
2008-09-16,512.1145149902519
2008-09-17,531.9230870074246
2008-09-18,524.7621333357961
2008-09-19,524.7621333357961
2008-09-22,546.5694161856408
2008-09-23,538.8817908385188
2008-09-24,535.2795889679768
2008-09-25,529.0247787841153
2008-09-26,529.0247787841153
2008-09-29,528.9994242482841
2008-09-30,528.9620918965376
2008-10-01,528.9994242482841
2008-10-02,528.9994242482841
2008-10-03,528.9620918965376
2008-10-06,486.53158640238547
2008-10-07,464.00567032726246
2008-10-08,441.03821529586475
2008-10-09,459.88761489426383
2008-10-10,460.3099772392745
2008-10-13,476.84216260124526
2008-10-14,500.4474730954898
2008-10-15,496.9057469571566
2008-10-16,492.9918645547383
2008-10-17,492.9221886499181
2008-10-20,466.5886850271883
2008-10-21,462.0211009907932
2008-10-22,448.3624466260743
2008-10-23,435.63548768141544
2008-10-24,435.0208344360095
2008-10-27,398.1865664509608
2008-10-28,395.8446486734198
