Date,IRELAND
2005-02-18,628.2105024541352
2005-02-21,627.0366466331162
2005-02-22,633.8996829673933
2005-02-23,622.6131248874455
2005-02-24,620.7959762249444
2005-02-25,622.880253339148
2005-02-28,575.0928916779735
2005-03-01,578.0368794446
2005-03-02,572.1603549550615
2005-03-03,571.3485795077052
2005-03-04,575.3044368362047
2005-03-07,568.2549133983728
2005-03-08,574.615197013163
2005-03-09,570.4380366294671
2005-03-10,565.9347480333147
2005-03-11,565.6280468918129
2005-03-14,559.1671280269319
2005-03-15,560.6053703570803
2005-03-16,558.048410472793
2005-03-17,561.2262406977488
2005-03-18,559.5302496029827
2005-03-21,555.3203423736288
2005-03-22,556.3694069650358
2005-03-23,547.2424468803588
2005-03-24,549.6280215132635
2005-03-25,549.6280215132635
2005-03-28,545.7706853039775
2005-03-29,544.9233397060141
2005-03-30,544.0611315811968
2005-03-31,534.9995749251525
2005-04-01,538.1300893120551
2005-04-04,532.3056631527402
2005-04-05,536.0617852107744
2005-04-06,542.1810688546819
2005-04-07,542.7707481496259
2005-04-08,542.8070930340326
2005-04-11,547.1539011435661
2005-04-12,542.9442071513931
2005-04-13,549.9613429402585
2005-04-14,544.1174911792224
2005-04-15,542.985784445231
2005-04-18,537.2718352180092
2005-04-19,539.4534850968447
2005-04-20,540.7231358107556
2005-04-21,540.5917062847338
2005-04-22,538.2568093795912
2005-04-25,532.7037529108788
2005-04-26,530.94045568346
2005-04-27,522.8619561819517
2005-04-28,516.426665152178
2005-04-29,521.4256716165688
2005-05-02,518.557921302089
2005-05-03,527.772662349759
2005-05-04,537.2895605573954
2005-05-05,545.7670883896225
2005-05-06,539.2838984671839
2005-05-09,536.2787418336312
2005-05-10,537.6779652007118
2005-05-11,533.0495567806809
2005-05-12,533.4460429517876
2005-05-13,528.8486794895508
2005-05-16,528.1091997094748
2005-05-17,531.3943348365456
2005-05-18,540.5588078295451
2005-05-19,540.3223092562752
2005-05-20,534.3405710236967
2005-05-23,541.998175254534
2005-05-24,543.3642489611194
2005-05-25,544.154541734645
2005-05-26,543.8723249139083
2005-05-27,546.2986479136722
2005-05-30,545.592974251256
2005-05-31,533.7577152029849
2005-06-01,537.2560356282436
2005-06-02,535.9255301426638
2005-06-03,536.1706482158086
2005-06-06,536.5638152695376
2005-06-07,538.8713466937124
2005-06-08,540.9428509564995
2005-06-09,531.6187331020068
2005-06-10,531.3574888390975
2005-06-13,531.4732509578894
2005-06-14,534.3090453349085
2005-06-15,537.6398424000436
2005-06-16,538.1519394028508
2005-06-17,550.696236211356
2005-06-20,543.4980600400764
2005-06-21,544.4645472840152
2005-06-22,545.772630077928
2005-06-23,544.9273964949684
2005-06-24,546.8828754189548
2005-06-27,548.1158093689739
2005-06-28,545.2354761654807
2005-06-29,547.6205133214119
2005-06-30,552.1299937012737
2005-07-01,547.3701550649353
2005-07-04,543.0140067590435
2005-07-05,539.9589284770441
2005-07-06,542.7893312384047
2005-07-07,537.9761746939752
2005-07-08,541.7279479230707
2005-07-11,553.0298839730306
2005-07-12,556.9374899250753
2005-07-13,553.9106063525379
2005-07-14,555.4561124587708
2005-07-15,552.3922609590808
2005-07-18,555.9800498661128
2005-07-19,560.7293685886177
2005-07-20,558.6348962802728
2005-07-21,568.8754899634052
2005-07-22,571.7269337691583
2005-07-25,566.7668260033868
2005-07-26,564.2658345665343
2005-07-27,568.0464758348119
2005-07-28,568.9148595788312
2005-07-29,570.0792335252199
2005-08-01,576.2750967710592
2005-08-02,577.2324991596798
2005-08-03,578.503904196063
2005-08-04,574.1502242450784
2005-08-05,572.9033140314393
2005-08-08,574.9574703774931
2005-08-09,575.141140735498
2005-08-10,581.6877726635357
2005-08-11,582.7526627662984
2005-08-12,579.2364872154222
2005-08-15,571.8025473279894
2005-08-16,572.5781052725732
2005-08-17,569.034111989028
2005-08-18,560.3985276701163
2005-08-19,558.7230353143601
2005-08-22,563.0643019733851
2005-08-23,561.4659476768271
2005-08-24,559.9968079616262
2005-08-25,559.6150707060634
2005-08-26,561.5249071899951
2005-08-29,561.3606770551783
2005-08-30,554.4045049794225
2005-08-31,562.4399212059087
2005-09-01,572.4288294829431
2005-09-02,579.2403428280769
2005-09-05,577.8927895819083
2005-09-06,584.0374658986225
2005-09-07,582.1460946874582
2005-09-08,581.816210012648
2005-09-09,579.3184482940551
2005-09-12,568.72665148582
2005-09-13,563.2456724508023
2005-09-14,564.8327748225041
2005-09-15,560.1696492910613
2005-09-16,556.1964798607355
2005-09-19,554.6333841958825
2005-09-20,558.9288525994764
2005-09-21,555.6483089594168
2005-09-22,546.3702436872861
2005-09-23,548.9115033263573
2005-09-26,552.7661929070222
2005-09-27,550.9961153747047
2005-09-28,555.7080716037136
2005-09-29,554.7657132526231
2005-09-30,562.2110844484256
2005-10-03,555.960662979126
2005-10-04,562.2812958809909
2005-10-05,562.2093941698786
2005-10-06,565.815703835914
2005-10-07,564.454629448115
2005-10-10,558.3386354843619
2005-10-11,555.2740502433272
2005-10-12,551.6283668461192
2005-10-13,541.5285102336943
2005-10-14,545.2360504484451
2005-10-17,543.7936782543925
2005-10-18,535.9110355768785
2005-10-19,527.1765931632326
2005-10-20,526.6633114963322
2005-10-21,521.0901820821516
2005-10-24,528.4073618983167
2005-10-25,538.3928512857799
2005-10-26,538.7465071469292
2005-10-27,533.4779046860513
2005-10-28,532.3958139004613
2005-10-31,536.145909948993
2005-11-01,542.662418971672
2005-11-02,549.9178508135523
2005-11-03,551.3703897956046
2005-11-04,536.4206612397022
2005-11-07,541.4537236506592
2005-11-08,539.9993722870732
2005-11-09,539.5954148769596
2005-11-10,542.5513094766832
2005-11-11,543.1586940886951
2005-11-14,544.2180182886461
2005-11-15,543.4424973466597
2005-11-16,540.3449315064921
2005-11-17,542.1021349968061
2005-11-18,545.6767879699213
2005-11-21,548.3695207680187
2005-11-22,550.8456524726059
2005-11-23,557.2077262230598
2005-11-24,553.3445726131467
2005-11-25,552.0121951333597
2005-11-28,555.0884984273922
2005-11-29,551.6758598477196
2005-11-30,553.1570141010907
2005-12-01,556.2567369445179
2005-12-02,559.5133987737024
2005-12-05,565.6733999305582
2005-12-06,570.1768153776551
2005-12-07,566.7868509023566
2005-12-08,576.5821012059888
2005-12-09,580.8092142171903
2005-12-12,587.685539110336
2005-12-13,583.6298821097402
2005-12-14,586.6803039560176
2005-12-15,584.8571395652402
2005-12-16,595.7564528936865
2005-12-19,591.6423704736516
2005-12-20,581.4296412800231
2005-12-21,581.9059475402063
2005-12-22,581.4856610708055
2005-12-23,589.412320062996
2005-12-26,589.412320062996
2005-12-27,589.1143486327073
2005-12-28,594.6745926632698
2005-12-29,593.0409787114668
2005-12-30,589.8315520824602
2006-01-02,589.8315520824602
2006-01-03,607.1229396516325
2006-01-04,617.3995125734357
2006-01-05,615.8821233769152
2006-01-06,620.7265146760792
2006-01-09,618.710844132613
2006-01-10,610.3451330443909
2006-01-11,618.6718971509201
2006-01-12,619.9562332398983
2006-01-13,620.6861814271188
2006-01-16,625.2714986463935
2006-01-17,622.6073456906217
2006-01-18,618.7968198450296
2006-01-19,617.0180593747406
2006-01-20,612.0767504316015
2006-01-23,620.6048152864606
2006-01-24,623.031188799353
2006-01-25,623.2319365798521
2006-01-26,625.9316120766953
2006-01-27,629.4365657402133
2006-01-30,624.9650402418957
2006-01-31,628.269989039013
2006-02-01,630.2279476367659
2006-02-02,629.7791685049456
2006-02-03,630.0608523410111
2006-02-06,628.393907956649
2006-02-07,621.1060486034642
2006-02-08,615.5817268520464
2006-02-09,621.9073737910041
2006-02-10,619.0941452234507
2006-02-13,620.7644018922628
2006-02-14,620.7782683164104
2006-02-15,626.5112370655959
2006-02-16,631.0242276147213
2006-02-17,636.087106801973
2006-02-20,641.298900816037
2006-02-21,639.3999519030468
2006-02-22,644.4415635841506
2006-02-23,651.1652755642938
2006-02-24,648.3018048138888
2006-02-27,649.0039649221344
2006-02-28,647.6396777193571
2006-03-01,648.1388916614521
2006-03-02,647.9362627491205
2006-03-03,642.8134188720079
2006-03-06,647.7576642386333
2006-03-07,638.6017075428108
2006-03-08,636.6333604285194
2006-03-09,646.1309632758093
2006-03-10,646.513720346837
2006-03-13,655.5750729630025
2006-03-14,656.9889958011456
2006-03-15,663.5432039493824
2006-03-16,667.1491463570114
2006-03-17,675.5788851451325
2006-03-20,678.280490600178
2006-03-21,672.2684304256809
2006-03-22,666.9963298290046
2006-03-23,664.3964186527146
2006-03-24,672.1692216690647
2006-03-27,669.7324900355347
2006-03-28,666.165043495079
2006-03-29,658.7515322675148
2006-03-30,676.9230614983275
2006-03-31,678.5218302013844
2006-04-03,681.0839977839369
2006-04-04,683.6513269865679
2006-04-05,684.2177086220133
2006-04-06,681.7981964881258
2006-04-07,667.697361479339
2006-04-10,668.962163742623
2006-04-11,661.1595744809252
2006-04-12,658.2147251881336
2006-04-13,659.7276994673113
2006-04-14,659.7276994673113
2006-04-17,670.206064715086
2006-04-18,666.2613881595383
2006-04-19,671.2286192395524
2006-04-20,670.6868323728794
2006-04-21,680.3388123704768
2006-04-24,674.6207611230027
2006-04-25,683.2270400543118
2006-04-26,690.5900711984227
2006-04-27,693.9201953840204
2006-04-28,700.4821072170838
2006-05-01,701.7055110482095
2006-05-02,701.6771923253466
2006-05-03,696.2936660036518
2006-05-04,698.2023594948184
2006-05-05,706.1186960544095
2006-05-08,707.2564678628229
2006-05-09,710.6170277189249
2006-05-10,710.1369024241197
2006-05-11,704.2338553225819
2006-05-12,697.1448900231616
2006-05-15,686.8641939942556
2006-05-16,701.4086146235012
2006-05-17,683.7886179726823
2006-05-18,679.7060091513785
2006-05-19,673.2552494883865
2006-05-22,663.0764225303892
2006-05-23,679.852360230434
2006-05-24,671.0262947775077
2006-05-25,678.6498320170947
2006-05-26,687.3124783935727
2006-05-29,690.8294671637499
2006-05-30,690.5600662006811
2006-05-31,688.5302595902223
2006-06-01,691.8430228287098
2006-06-02,701.036946411235
2006-06-05,701.6333198237498
2006-06-06,657.13453309511
2006-06-07,655.1611830668168
2006-06-08,637.5245264136173
2006-06-09,648.5340845324217
2006-06-12,634.3291505394619
2006-06-13,610.8513600864072
2006-06-14,621.0958124770744
2006-06-15,651.4126875948003
2006-06-16,652.49980875332
2006-06-19,660.064812204432
2006-06-20,654.5606064446565
2006-06-21,657.2844471728822
2006-06-22,651.712998438061
2006-06-23,646.8654964399683
2006-06-26,654.3221578805998
2006-06-27,657.5820167206358
2006-06-28,652.0964533476254
2006-06-29,655.3815205127211
2006-06-30,678.3188344257928
2006-07-03,685.5106927370942
2006-07-04,685.0790389545718
2006-07-05,676.9392069963974
2006-07-06,682.8620562418496
2006-07-07,688.2390749931767
2006-07-10,689.6240876564414
2006-07-11,680.600650315469
2006-07-12,678.6681938564137
2006-07-13,668.8677179465273
2006-07-14,647.7864123028846
2006-07-17,633.0594390800867
2006-07-18,630.884387048535
2006-07-19,655.154024206259
2006-07-20,666.4308327118717
2006-07-21,658.2670443694765
2006-07-24,662.3525479571456
2006-07-25,656.2692450157783
2006-07-26,656.0588973639493
2006-07-27,670.0415714393263
2006-07-28,674.9049602188487
2006-07-31,674.4066327374132
2006-08-01,677.2928967078714
2006-08-02,694.5225731735708
2006-08-03,688.4791956063725
2006-08-04,706.3159306473675
2006-08-07,693.5019489576104
2006-08-08,697.599418689843
2006-08-09,707.7798137448672
2006-08-10,693.7110838035369
2006-08-11,688.2476334041781
2006-08-14,692.3189359336175
2006-08-15,700.7338445453039
2006-08-16,708.7646269942466
2006-08-17,711.62329447037
2006-08-18,706.3088185873842
2006-08-21,713.6299153478112
2006-08-22,709.8764781868941
2006-08-23,705.441560947161
2006-08-24,707.127651598327
2006-08-25,710.0493455614736
2006-08-28,715.9719117686145
2006-08-29,721.7316697887373
2006-08-30,727.0550965307165
2006-08-31,730.3590608984379
2006-09-01,733.4215043845585
2006-09-04,741.778553048714
2006-09-05,739.25289550126
2006-09-06,734.6610528897626
2006-09-07,723.6897043281084
2006-09-08,714.5587986527763
2006-09-11,712.0525351339292
2006-09-12,715.9488284410832
2006-09-13,719.572826505319
2006-09-14,726.1963325646516
2006-09-15,723.8210371318289
2006-09-18,728.5536674271397
2006-09-19,728.0307424584902
2006-09-20,738.2325656652188
2006-09-21,738.1497867508067
2006-09-22,737.8289656990579
2006-09-25,734.354893819263
2006-09-26,733.9390346199958
2006-09-27,736.225535675387
2006-09-28,737.3062055725425
2006-09-29,737.3626541706454
2006-10-02,740.6939677340079
2006-10-03,735.153140769334
2006-10-04,739.6488099255299
2006-10-05,742.2471450730018
2006-10-06,733.050947251702
2006-10-09,741.2732272571257
2006-10-10,741.4470048979557
2006-10-11,737.9146907517047
2006-10-12,744.1314000892005
2006-10-13,741.2688035944328
2006-10-16,748.7756125866081
2006-10-17,747.3138495919187
2006-10-18,747.9470706151106
2006-10-19,752.8855335390778
2006-10-20,749.5137737455696
2006-10-23,744.2383076865012
2006-10-24,747.8565441346364
2006-10-25,750.6395945591509
2006-10-26,757.9121196367342
2006-10-27,761.7350613791822
2006-10-30,758.0301155383899
2006-10-31,768.5800429583529
2006-11-01,768.272981286118
2006-11-02,759.7131424856394
2006-11-03,753.0073255284324
2006-11-06,761.4521874396461
2006-11-07,775.5565565762644
2006-11-08,770.1857120396111
2006-11-09,773.0829445275255
2006-11-10,776.9591326151036
2006-11-13,770.57484556218
2006-11-14,769.0534169130395
2006-11-15,776.3653889172598
2006-11-16,782.0859029353821
2006-11-17,786.2826549759588
2006-11-20,785.3341024870982
2006-11-21,796.4928815408662
2006-11-22,806.3980530177375
2006-11-23,803.527957887332
2006-11-24,809.7769016391192
2006-11-27,798.050143842153
2006-11-28,787.2262271243076
2006-11-29,797.3676849877722
2006-11-30,800.3867089949189
2006-12-01,796.4895634967046
2006-12-04,803.7086088064832
2006-12-05,808.7978696496328
2006-12-06,824.50182417357
2006-12-07,824.0499515309782
2006-12-08,822.531904813893
2006-12-11,820.6854236001709
2006-12-12,824.6983714182206
2006-12-13,822.7130470361693
2006-12-14,832.4726294690664
2006-12-15,842.4604904896759
2006-12-18,840.6957958556316
2006-12-19,847.287067975359
2006-12-20,857.4252808923902
2006-12-21,858.5233432279505
2006-12-22,855.6158080770821
2006-12-25,855.6158080770821
2006-12-26,854.2825159889378
2006-12-27,858.4328097346906
2006-12-28,866.0139030685353
2006-12-29,865.9577649451079
2007-01-01,865.9577649451079
2007-01-02,885.8516451999384
2007-01-03,867.6424766275808
2007-01-04,855.9484254169417
2007-01-05,852.142851644033
2007-01-08,842.7868211655713
2007-01-09,844.2507015618766
2007-01-10,833.4759279685953
2007-01-11,827.953967808104
2007-01-12,832.4969531910808
2007-01-15,838.5621036860039
2007-01-16,827.1510301613833
2007-01-17,825.9762622735237
2007-01-18,824.7448321322968
2007-01-19,835.8928271207512
2007-01-22,833.6377187631277
2007-01-23,834.9246041163899
2007-01-24,843.1749289926904
2007-01-25,835.964074235987
2007-01-26,825.211097130578
2007-01-29,828.5611647669836
2007-01-30,827.3123913542395
2007-01-31,824.1833526999968
2007-02-01,837.863266756877
2007-02-02,849.837713597946
2007-02-05,850.17512774176
2007-02-06,856.0715790759403
2007-02-07,859.6280332319877
2007-02-08,862.9422895358089
2007-02-09,872.267757264702
2007-02-12,865.7440591005255
2007-02-13,870.881443658454
2007-02-14,892.6395259241795
2007-02-15,903.107072333433
2007-02-16,900.7405448517445
2007-02-19,906.7194777007766
2007-02-20,910.535981339015
2007-02-21,906.7523024266558
2007-02-22,900.0850415721901
2007-02-23,900.4254209588267
2007-02-26,899.0599610810667
2007-02-27,870.5292270489783
2007-02-28,853.416778161303
2007-03-01,837.2861176090635
2007-03-02,838.2224680807485
2007-03-05,818.9194633537711
2007-03-06,829.034532533936
2007-03-07,843.9669727534186
2007-03-08,861.8101361067355
2007-03-09,862.2197084726607
2007-03-12,865.3461010379245
2007-03-13,856.8072833399489
2007-03-14,823.6759738678155
2007-03-15,834.0409826172623
2007-03-16,843.7695147232292
2007-03-19,853.5585150124848
2007-03-20,853.44436454876
2007-03-21,858.4589097866411
2007-03-22,878.3361761874933
2007-03-23,869.6645706889559
2007-03-26,866.6055349615806
2007-03-27,858.1918865719192
2007-03-28,848.735271017339
2007-03-29,861.6256307714482
2007-03-30,857.8102987206604
2007-04-02,856.8143148923506
2007-04-03,863.2162324572963
2007-04-04,860.0873125064325
2007-04-05,868.6371739212988
2007-04-06,868.6371739212988
2007-04-09,864.1118435023288
2007-04-10,882.8773304092498
2007-04-11,884.4349371528348
2007-04-12,888.015310687776
2007-04-13,894.3231779868112
2007-04-16,905.8238977990778
2007-04-17,905.2023025956523
2007-04-18,898.3055908903965
2007-04-19,896.953152681696
2007-04-20,906.2901505169735
2007-04-23,902.4640897645256
2007-04-24,894.3240755566292
2007-04-25,894.4964993152707
2007-04-26,896.3907677086708
2007-04-27,883.6019957172073
2007-04-30,884.0415070604595
2007-05-01,884.0122354165383
2007-05-02,904.5663661010351
2007-05-03,922.3011028013009
2007-05-04,925.210584494919
2007-05-07,927.5257388553847
2007-05-08,906.2425011301395
2007-05-09,896.4038411780642
2007-05-10,889.4286417788584
2007-05-11,897.5932187467686
2007-05-14,897.8092846069299
2007-05-15,905.7351859347416
2007-05-16,901.9598442910676
2007-05-17,898.2646084942444
2007-05-18,907.364632284426
2007-05-21,917.7723407149691
2007-05-22,926.1619756432133
2007-05-23,937.8270984524192
2007-05-24,930.9098465410051
2007-05-25,933.2637463628774
2007-05-28,934.5561560104687
2007-05-29,933.886080553051
2007-05-30,922.800756574029
2007-05-31,925.058384185855
2007-06-01,932.9458842962717
2007-06-04,937.4303653885778
2007-06-05,913.4797381908938
2007-06-06,891.1375996678171
2007-06-07,886.2455198351281
2007-06-08,877.1388051879783
2007-06-11,888.5972584426352
2007-06-12,881.4487864691
2007-06-13,876.3627823563173
2007-06-14,895.0730014845137
2007-06-15,913.2166935047957
2007-06-18,913.6313092224818
2007-06-19,912.1712776754653
2007-06-20,920.1263873801367
2007-06-21,901.9818926356049
2007-06-22,894.9996405504011
2007-06-25,893.9527714229299
2007-06-26,892.7281239724572
2007-06-27,877.9045716049194
2007-06-28,886.1356555464921
2007-06-29,888.51010103298
2007-07-02,901.7149790597857
2007-07-03,903.9472662119847
2007-07-04,910.6656822133718
2007-07-05,901.2912104887026
2007-07-06,913.3380567879394
2007-07-09,911.6706145374553
2007-07-10,903.5571063268474
2007-07-11,895.5883563813121
2007-07-12,893.3069802541143
2007-07-13,890.1451783525326
2007-07-16,895.064861415221
2007-07-17,892.2864093964523
2007-07-18,889.8070317624281
2007-07-19,894.1547471740133
2007-07-20,879.1610284547199
2007-07-23,876.4336520857659
2007-07-24,856.7943521107034
2007-07-25,836.4532743439835
2007-07-26,811.475497692639
2007-07-27,798.067829344383
2007-07-30,790.3079938330021
2007-07-31,817.547063084235
2007-08-01,810.1007707282153
2007-08-02,829.3818678484996
2007-08-03,823.6764392309723
2007-08-06,814.060042517617
2007-08-07,829.3386973162565
2007-08-08,862.358819377208
2007-08-09,835.2961702371091
2007-08-10,798.7894796394896
2007-08-13,811.2427764611185
2007-08-14,797.4960864565588
2007-08-15,788.2295959543135
2007-08-16,753.2755264378359
2007-08-17,764.6063033003003
2007-08-20,764.7992754366142
2007-08-21,770.7692593100976
2007-08-22,783.4492564092603
2007-08-23,791.354849717563
2007-08-24,792.5720019977183
2007-08-27,800.3825786597359
2007-08-28,778.0121456592883
2007-08-29,788.1816722902462
2007-08-30,791.9660555439195
2007-08-31,800.6263627842197
2007-09-03,801.7524313722901
2007-09-04,806.9719304443356
2007-09-05,791.9856667475184
2007-09-06,790.7538910895632
2007-09-07,782.0395944636073
2007-09-10,769.976056148585
2007-09-11,784.6209482652923
2007-09-12,780.265439730997
2007-09-13,780.2833100978731
2007-09-14,752.6216821585193
2007-09-17,723.370651751281
2007-09-18,730.9625560453518
2007-09-19,771.2774266574921
2007-09-20,763.2084796728252
2007-09-21,770.4135242017544
2007-09-24,761.5048311559979
2007-09-25,745.9995179886351
2007-09-26,746.0850219658075
2007-09-27,766.9573218861872
2007-09-28,779.372619523537
2007-10-01,794.7054529183557
2007-10-02,814.1079515921061
2007-10-03,825.8396230158378
2007-10-04,827.6584803861662
2007-10-05,837.3614817748015
2007-10-08,828.8363331417387
2007-10-09,823.4777349352415
2007-10-10,818.4217469500586
2007-10-11,806.6212589546599
2007-10-12,785.7455181721999
2007-10-15,780.7954385595931
2007-10-16,771.2634934801367
2007-10-17,780.4817539313733
2007-10-18,776.2692908864176
2007-10-19,768.2853330540485
2007-10-22,748.5082167957563
2007-10-23,763.8608182460397
2007-10-24,761.63728110623
2007-10-25,775.0956081548679
2007-10-26,788.2678785547744
2007-10-29,791.8015319124921
2007-10-30,786.1787771578206
2007-10-31,797.6482724879785
2007-11-01,777.004304065927
2007-11-02,763.6349207281846
2007-11-05,748.3964537675738
2007-11-06,743.9495818778929
2007-11-07,728.6218562469513
2007-11-08,717.1072475428801
2007-11-09,725.347638252649
2007-11-12,724.3029113342949
2007-11-13,728.6260260869853
2007-11-14,714.448222367576
2007-11-15,710.8161357428638
2007-11-16,711.0689903463099
2007-11-19,690.7262090592633
2007-11-20,684.9690523206367
2007-11-21,663.5598726700083
2007-11-22,656.4064141750483
2007-11-23,684.548676330121
2007-11-26,682.6437453619687
2007-11-27,689.7128348914584
2007-11-28,709.2497522481613
2007-11-29,713.1407311069651
2007-11-30,730.2321504646084
2007-12-03,711.666541696163
2007-12-04,701.7606185934455
2007-12-05,706.6116649210759
2007-12-06,726.364597965646
2007-12-07,737.2040427608523
2007-12-10,754.416501370756
2007-12-11,747.0757720845154
2007-12-12,744.4815385064745
2007-12-13,708.4484605203636
2007-12-14,708.6825423260427
2007-12-17,683.3913705771844
2007-12-18,674.9237472453718
2007-12-19,671.0625462001694
2007-12-20,664.2045086038304
2007-12-21,679.7817082193584
2007-12-24,688.5733944190898
2007-12-25,688.5733944190898
2007-12-26,693.3061861743917
2007-12-27,687.1832519893984
2007-12-28,696.9915224772174
2007-12-31,691.9973732542003
2008-01-01,691.9973732542003
2008-01-02,701.0128380492853
2008-01-03,707.580944691104
2008-01-04,710.6208372605098
2008-01-07,694.647593922115
2008-01-08,698.9023160424241
2008-01-09,677.1330678119722
2008-01-10,668.8614434826725
2008-01-11,676.2228541570064
2008-01-14,690.4807834249593
2008-01-15,659.5510953619604
2008-01-16,654.405308762522
2008-01-17,655.6880194170022
2008-01-18,658.3342459906588
2008-01-21,623.6545623313917
2008-01-22,653.8615609031995
2008-01-23,649.8916529100685
2008-01-24,694.5815624595214
2008-01-25,689.7701255547275
2008-01-28,682.9744637934386
2008-01-29,689.605255602518
2008-01-30,694.7159336998725
2008-01-31,682.7747232532762
2008-02-01,705.9172509051459
2008-02-04,712.1800449754494
2008-02-05,670.3877175296643
2008-02-06,665.335631671419
2008-02-07,645.0724272048569
2008-02-08,654.9048766787151
2008-02-11,647.0133154177084
2008-02-12,667.8401561425055
2008-02-13,661.8875310014607
2008-02-14,656.9590294798138
2008-02-15,654.2749651938353
2008-02-18,660.1647477965329
2008-02-19,666.8367226252819
2008-02-20,663.2626815221482
2008-02-21,664.8274175702398
2008-02-22,655.995617955955
2008-02-25,672.372746283249
2008-02-26,695.9007957003818
2008-02-27,702.3528827783266
2008-02-28,686.3842641657874
2008-02-29,673.3805518060284
2008-03-03,658.4739723096251
2008-03-04,649.4401463979453
2008-03-05,670.7439773328922
2008-03-06,653.0708870049502
2008-03-07,649.4431025391503
2008-03-10,643.3386849971265
2008-03-11,650.0427550344735
2008-03-12,669.648750146009
2008-03-13,651.8806600581912
2008-03-14,644.930895347587
2008-03-17,621.747380864989
2008-03-18,648.1966449860279
2008-03-19,637.8383246853068
2008-03-20,670.5060275139981
2008-03-21,670.5060275139981
2008-03-24,669.5491869467287
2008-03-25,692.6894988353832
2008-03-26,685.7063036946997
2008-03-27,690.2286835919517
2008-03-28,677.0089930848924
2008-03-31,683.4379908885846
2008-04-01,698.1907361858377
2008-04-02,718.144779360972
2008-04-03,692.7161642641524
2008-04-04,702.1397336297821
2008-04-07,706.2289076498935
2008-04-08,699.3134523297725
2008-04-09,690.2840221755147
2008-04-10,687.2931041346927
2008-04-11,674.1348516539691
2008-04-14,661.8462770852105
2008-04-15,654.5402056248789
2008-04-16,682.2252708181193
2008-04-17,680.966352394623
2008-04-18,692.0929292004308
2008-04-21,693.5574221021321
2008-04-22,684.6802048259829
2008-04-23,685.100076298092
2008-04-24,671.0629771236405
2008-04-25,679.0318605979487
2008-04-28,693.2900347882029
2008-04-29,691.5232131184257
2008-04-30,692.7917026857814
2008-05-01,687.5186718701692
2008-05-02,699.8198630953611
2008-05-05,703.3179402454371
2008-05-06,694.9646483695452
2008-05-07,693.939396282481
2008-05-08,697.151627374261
2008-05-09,693.0620049484893
2008-05-12,701.4722106330331
2008-05-13,684.9771297920175
2008-05-14,685.8228656105974
2008-05-15,689.7976532775335
2008-05-16,695.5206050907332
2008-05-19,697.1798251528178
2008-05-20,686.4523340364358
2008-05-21,672.1404861757248
2008-05-22,670.2251071611739
2008-05-23,662.0041380193135
2008-05-26,669.2689956915117
2008-05-27,665.8021164295585
2008-05-28,664.7766222241956
2008-05-29,660.5203545118612
2008-05-30,662.4504317663383
2008-06-02,661.9389034898221
2008-06-03,635.5608869999445
2008-06-04,629.3500601697964
2008-06-05,640.0744642136768
2008-06-06,624.0954590165269
2008-06-09,601.6469991547813
2008-06-10,592.6124742075103
2008-06-11,580.4566568814223
2008-06-12,582.0245371669814
2008-06-13,583.3641156805294
2008-06-16,584.5468667913927
2008-06-17,591.285700589529
2008-06-18,574.9243940806389
2008-06-19,579.8209045408454
2008-06-20,582.4635796059099
2008-06-23,570.8740229448766
2008-06-24,563.2810506212574
2008-06-25,578.6759744107204
2008-06-26,564.0197776737609
2008-06-27,574.5060422553563
2008-06-30,562.5435962080454
2008-07-01,546.0731803109488
2008-07-02,528.550977788913
2008-07-03,530.9876366338768
2008-07-04,524.0826895196674
2008-07-07,519.3505940960706
2008-07-08,492.41423292810003
2008-07-09,512.2438607855728
2008-07-10,506.1933751422149
2008-07-11,474.13465684804237
2008-07-14,483.8987972246002
2008-07-15,467.10604864730243
2008-07-16,472.7690532759231
2008-07-17,503.23989226641595
2008-07-18,530.7424311058476
2008-07-21,554.050778705881
2008-07-22,529.0113942197918
2008-07-23,555.8290100862807
2008-07-24,527.8108083987062
2008-07-25,518.7906342212486
2008-07-28,493.31694814545546
2008-07-29,481.94112267155157
2008-07-30,460.8556428887173
2008-07-31,452.50906278217036
2008-08-01,414.17623941522817
2008-08-04,415.25034145233565
2008-08-05,450.5169514191755
2008-08-06,462.3703734300613
2008-08-07,445.45420148038824
2008-08-08,452.18678422929827
2008-08-11,472.6503239312826
2008-08-12,452.2415404868877
2008-08-13,431.1239658097381
2008-08-14,446.0136858082607
2008-08-15,450.0861724082303
2008-08-18,443.67743031966427
2008-08-19,419.548825498761
2008-08-20,414.2295343188714
2008-08-21,406.75453947278
2008-08-22,418.49504006450127
2008-08-25,414.5465834613579
2008-08-26,414.89016184589866
2008-08-27,422.30101315022836
2008-08-28,438.48132976526864
2008-08-29,439.84371756031493
2008-09-01,432.2302708775638
2008-09-02,443.86627082402765
2008-09-03,437.1053753621753
2008-09-04,426.7218997441418
2008-09-05,403.1580605321791
2008-09-08,437.6710380005556
2008-09-09,432.5978193767318
2008-09-10,412.5428423306248
2008-09-11,397.51843446769976
2008-09-12,410.2600477198074
2008-09-15,392.76488622003944
2008-09-16,373.6261575044536
2008-09-17,349.8322880603502
2008-09-18,341.20575079555
2008-09-19,390.90924971046417
2008-09-22,375.76730238939854
2008-09-23,352.55796401605863
2008-09-24,356.3285443039077
2008-09-25,365.05294088023646
2008-09-26,359.8525842905367
