Date,CHILE
2004-11-30,171.06462563008765
2004-12-01,173.3075867768878
2004-12-02,172.8382111039
2004-12-03,173.66865111881177
2004-12-06,172.53573758625788
2004-12-07,171.40723759414746
2004-12-08,171.1869386854068
2004-12-09,166.40863105138948
2004-12-10,167.66424447573738
2004-12-13,170.70719360618543
2004-12-14,172.43803568611438
2004-12-15,173.53602041425404
2004-12-16,172.46533254294084
2004-12-17,174.04029878299053
2004-12-20,177.54929268923252
2004-12-21,177.01193039992816
2004-12-22,178.77052505440855
2004-12-23,178.76272619029464
2004-12-24,178.33288327889505
2004-12-27,178.1447067191594
2004-12-28,177.67110819315556
2004-12-29,178.5119225349384
2004-12-30,180.0934959468704
2004-12-31,180.33653710199437
2005-01-03,177.28615048355312
2005-01-04,172.22049256506162
2005-01-05,172.88758306434133
2005-01-06,169.53121196714656
2005-01-07,171.11875943935541
2005-01-10,172.37894455805142
2005-01-11,168.2622586663454
2005-01-12,169.32419122371613
2005-01-13,170.33105393176282
2005-01-14,169.54010221423474
2005-01-17,168.32911632214618
2005-01-18,163.76380593577807
2005-01-19,165.96101176079148
2005-01-20,166.85360589619873
2005-01-21,168.09018769606382
2005-01-24,166.92190903442363
2005-01-25,165.36819570533152
2005-01-26,167.88746522271518
2005-01-27,169.30648029105205
2005-01-28,169.09864249318971
2005-01-31,171.40353816392323
2005-02-01,170.21623820451484
2005-02-02,171.19934674519297
2005-02-03,172.60183793825814
2005-02-04,173.40496162994103
2005-02-07,174.67007209248436
2005-02-08,174.1880927470009
2005-02-09,174.11864047690128
2005-02-10,176.27355304751242
2005-02-11,175.4547083416386
2005-02-14,177.03037747198178
2005-02-15,176.76785865535476
2005-02-16,176.7494378151813
2005-02-17,178.05438537219098
2005-02-18,178.57501418952592
2005-02-21,179.76329230971936
2005-02-22,181.44329713953866
2005-02-23,181.4792781985151
2005-02-24,181.65629893120646
2005-02-25,181.21420682701455
2005-02-28,183.74372690372493
2005-03-01,182.87656685155036
2005-03-02,180.814258526826
2005-03-03,181.85962127606004
2005-03-04,183.2429882979552
2005-03-07,183.20918656239152
2005-03-08,183.5817364782229
2005-03-09,183.20345400455685
2005-03-10,183.3338873123778
2005-03-11,182.75454251164805
2005-03-14,178.00087422425094
2005-03-15,179.33558580639075
2005-03-16,181.31717968389282
2005-03-17,182.55665510816607
2005-03-18,185.20964132212566
2005-03-21,185.3821047574029
2005-03-22,185.17628361836444
2005-03-23,181.43535732075813
2005-03-24,183.4223891020637
2005-03-25,183.4223891020637
2005-03-28,185.670945584233
2005-03-29,183.98707942748615
2005-03-30,185.74583086779893
2005-03-31,186.0658507545854
2005-04-01,185.84872906972672
2005-04-04,183.73708534112876
2005-04-05,185.33360133500648
2005-04-06,187.58336886406184
2005-04-07,190.58976734317795
2005-04-08,191.374217570619
2005-04-11,193.09852542166772
2005-04-12,193.72304145000268
2005-04-13,193.61785570036741
2005-04-14,189.99724801922866
2005-04-15,188.53099787388192
2005-04-18,187.2575589906959
2005-04-19,189.31295771572692
2005-04-20,189.91564375294172
2005-04-21,188.99487393082632
2005-04-22,189.25177682178074
2005-04-25,187.05420445211868
2005-04-26,187.72217724527758
2005-04-27,184.86603463870554
2005-04-28,182.56846471576864
2005-04-29,183.95789104518778
2005-05-02,185.94092794047998
2005-05-03,187.8987245655357
2005-05-04,190.99221877058196
2005-05-05,191.2083190824655
2005-05-06,192.24025690644345
2005-05-09,191.82569074187376
2005-05-10,190.4452482578585
2005-05-11,188.60633177891373
2005-05-12,187.90650894624545
2005-05-13,186.78088182955864
2005-05-16,183.89654271933756
2005-05-17,185.27304141685477
2005-05-18,187.1565210920102
2005-05-19,187.5272627549511
2005-05-20,186.38617266014157
2005-05-23,186.86626068107435
2005-05-24,186.408521445221
2005-05-25,186.64111478140117
2005-05-26,186.77236430654287
2005-05-27,187.43730443136886
2005-05-30,188.38042676258337
2005-05-31,187.1923507753281
2005-06-01,187.55397154154156
2005-06-02,189.9464557664764
2005-06-03,190.1624009558045
2005-06-06,188.31081118880334
2005-06-07,188.3792166089328
2005-06-08,189.61478261050308
2005-06-09,188.71767692126994
2005-06-10,190.3171002951785
2005-06-13,190.74098390865794
2005-06-14,192.2296364437718
2005-06-15,194.3888070498248
2005-06-16,197.2437465114302
2005-06-17,198.88569319749482
2005-06-20,196.41714184287045
2005-06-21,200.11450997846205
2005-06-22,201.4072084526674
2005-06-23,198.37179139420596
2005-06-24,198.07654799775804
2005-06-27,197.8377577048132
2005-06-28,198.37511244543276
2005-06-29,197.70249755228457
2005-06-30,198.15786132558947
2005-07-01,198.5203724363542
2005-07-04,197.20487290180358
2005-07-05,196.55165625200974
2005-07-06,195.8075278327165
2005-07-07,194.66447898492316
2005-07-08,195.61885401262208
2005-07-11,196.27854003525024
2005-07-12,198.53740840477383
2005-07-13,199.18875134206456
2005-07-14,201.42479071956748
2005-07-15,201.7297797861162
2005-07-18,203.0671755770707
2005-07-19,207.31594350992722
2005-07-20,205.64805209706645
2005-07-21,208.28666004569715
2005-07-22,210.32500646066154
2005-07-25,210.15431327353792
2005-07-26,210.3997072176599
2005-07-27,211.4724746394783
2005-07-28,213.44047783983603
2005-07-29,214.88044627465152
2005-08-01,217.22066502158467
2005-08-02,219.84270130430286
2005-08-03,217.53635310925253
2005-08-04,217.6787873030002
2005-08-05,218.7324508575468
2005-08-08,221.12605012207334
2005-08-09,220.55323030311635
2005-08-10,220.3011438898295
2005-08-11,220.24840621214543
2005-08-12,219.18758409280838
2005-08-15,219.10591196086878
2005-08-16,219.32981019058778
2005-08-17,220.78801985685746
2005-08-18,217.28630223630043
2005-08-19,213.33420419279025
2005-08-22,214.26277950239614
2005-08-23,217.0255058857055
2005-08-24,216.46922922104972
2005-08-25,217.13382853983586
2005-08-26,216.94074814486544
2005-08-29,214.1876751810578
2005-08-30,214.168938668782
2005-08-31,215.26647892466727
2005-09-01,214.8377101961576
2005-09-02,215.6286926375198
2005-09-05,213.73257471
2005-09-06,215.89616678303054
2005-09-07,216.66809047913125
2005-09-08,219.6138502402557
2005-09-09,219.76201841207734
2005-09-12,220.72898366707966
2005-09-13,220.1938067819718
2005-09-14,223.332589420146
2005-09-15,221.93100920384103
2005-09-16,224.14837654551067
2005-09-19,223.4994598782608
2005-09-20,226.8109505989178
2005-09-21,228.89306921630237
2005-09-22,227.73703557704496
2005-09-23,227.2738623348314
2005-09-26,228.38737617105164
2005-09-27,225.818377379204
2005-09-28,225.95782325447937
2005-09-29,227.98614074488006
2005-09-30,232.21538434734282
2005-10-03,235.9730142130272
2005-10-04,236.5338876479308
2005-10-05,233.21846388899272
2005-10-06,232.24003931696407
2005-10-07,231.01490441525607
2005-10-10,231.6262860148428
2005-10-11,232.56802793537204
2005-10-12,229.81602625478286
2005-10-13,226.00970167701857
2005-10-14,225.12457648902344
2005-10-17,227.141618671237
2005-10-18,226.25301309403156
2005-10-19,225.13677161337569
2005-10-20,223.47362049313597
2005-10-21,221.20159835591372
2005-10-24,220.66016171952654
2005-10-25,219.21667997270401
2005-10-26,218.2963423265104
2005-10-27,215.08284685815997
2005-10-28,214.34360223567435
2005-10-31,215.76400351311904
2005-11-01,215.6649383140772
2005-11-02,217.633912267859
2005-11-03,218.10137031605595
2005-11-04,214.21368244541063
2005-11-07,212.70765682866397
2005-11-08,210.87931289359338
2005-11-09,214.57745066602615
2005-11-10,215.7391593298091
2005-11-11,217.69156045950342
2005-11-14,216.87624966024958
2005-11-15,217.0631969979525
2005-11-16,219.79510562789363
2005-11-17,223.867307553392
2005-11-18,225.04444708332602
2005-11-21,223.02567302840188
2005-11-22,221.96845007786564
2005-11-23,223.95372370795582
2005-11-24,222.94802711859953
2005-11-25,223.38143193961938
2005-11-28,220.7729080993712
2005-11-29,220.8545247020264
2005-11-30,222.65049804456265
2005-12-01,224.7236958781774
2005-12-02,226.46114185186124
2005-12-05,224.6200834484301
2005-12-06,225.92644031683497
2005-12-07,222.99995491007348
2005-12-08,221.9463262872641
2005-12-09,219.67752801892763
2005-12-12,220.2957922408284
2005-12-13,218.23370355631798
2005-12-14,214.52590173133586
2005-12-15,217.2832546431774
2005-12-16,219.41037162099303
2005-12-19,217.60248289037324
2005-12-20,216.33940779238412
2005-12-21,215.61303530985754
2005-12-22,216.849987711892
2005-12-23,218.4460034906936
2005-12-26,215.8644151062825
2005-12-27,215.7440874547044
2005-12-28,215.35090908618088
2005-12-29,216.86790635854345
2005-12-30,218.01932392656627
2006-01-02,215.03531532357252
2006-01-03,215.87922101334408
2006-01-04,221.96017460942818
2006-01-05,222.04719674536113
2006-01-06,224.502825225865
2006-01-09,222.0416136512543
2006-01-10,221.36539563064537
2006-01-11,223.26208507233935
2006-01-12,222.39931208036887
2006-01-13,221.820804700111
2006-01-16,219.63418601210907
2006-01-17,216.52267225598928
2006-01-18,214.23362882500751
2006-01-19,215.81222790543006
2006-01-20,216.97779793047218
2006-01-23,215.55337240423424
2006-01-24,217.65722298481361
2006-01-25,219.44352251207414
2006-01-26,221.95457691981844
2006-01-27,224.59801457861428
2006-01-30,226.77147043287215
2006-01-31,226.12672929512638
2006-02-01,225.55929090248483
2006-02-02,222.93297567218283
2006-02-03,223.37326305857422
2006-02-06,225.65066633814294
2006-02-07,223.27178580935885
2006-02-08,222.35349922265863
2006-02-09,225.58968078238644
2006-02-10,226.16445157031652
2006-02-13,223.960560330783
2006-02-14,221.87575897519915
2006-02-15,222.2859409325943
2006-02-16,222.08798015235809
2006-02-17,224.69421144297192
2006-02-20,224.24102389461393
2006-02-21,227.71502047015417
2006-02-22,231.39180010080307
2006-02-23,234.44581928802478
2006-02-24,235.9025730971379
2006-02-27,238.0786713648594
2006-02-28,235.87889345146533
2006-03-01,233.7990117382296
2006-03-02,232.6100383189162
2006-03-03,233.04142523147576
2006-03-06,232.0673152096205
2006-03-07,226.5890652915695
2006-03-08,225.82115630910292
2006-03-09,224.89277284586524
2006-03-10,225.08229139183908
2006-03-13,227.24537820710273
2006-03-14,229.12237242920222
2006-03-15,231.52108896204044
2006-03-16,233.09792911943893
2006-03-17,233.31176608361548
2006-03-20,231.71938766050746
2006-03-21,229.37435066725376
2006-03-22,230.2621397881611
2006-03-23,230.88301357854678
2006-03-24,231.184740879042
2006-03-27,229.40007885394363
2006-03-28,228.7117313386407
2006-03-29,230.74751495249754
2006-03-30,234.40222615788653
2006-03-31,234.27690653401064
2006-04-03,234.10359086635287
2006-04-04,236.5331469884793
2006-04-05,235.86759292581127
2006-04-06,237.27008897090698
2006-04-07,236.3042868955836
2006-04-10,235.1967112578968
2006-04-11,232.92137579458372
2006-04-12,234.98378169254428
2006-04-13,235.104407110764
2006-04-14,235.104407110764
2006-04-17,236.41242175683186
2006-04-18,239.71058257068125
2006-04-19,238.026753619298
2006-04-20,237.6859043188264
2006-04-21,239.5093311614711
2006-04-24,241.44866500510201
2006-04-25,240.11233106922106
2006-04-26,238.47254332592638
2006-04-27,238.29535091523786
2006-04-28,238.4650857326983
2006-05-01,238.65039128742012
2006-05-02,236.96967196709852
2006-05-03,237.82331052257672
2006-05-04,238.52417684800918
2006-05-05,240.659769716496
2006-05-08,243.562730270618
2006-05-09,243.06392300227535
2006-05-10,243.0134042241058
2006-05-11,241.89915435594747
2006-05-12,237.62960302796898
2006-05-15,233.43185084981397
2006-05-16,236.2474109715871
2006-05-17,230.56072707545587
2006-05-18,227.39263914146665
2006-05-19,227.23223117596595
2006-05-22,221.34370773483326
2006-05-23,221.75887220317188
2006-05-24,218.7282541122975
2006-05-25,221.53548375121903
2006-05-26,224.28549354981806
2006-05-29,224.39787721692522
2006-05-30,218.8170317923065
2006-05-31,222.05182211331598
2006-06-01,223.16022351977134
2006-06-02,224.5211209842768
2006-06-05,221.27270316937694
2006-06-06,218.53719484114646
2006-06-07,213.74550211189202
2006-06-08,211.8231567370847
2006-06-09,211.34153252275223
2006-06-12,210.37229021976913
2006-06-13,200.86904116054714
2006-06-14,202.87083343750905
2006-06-15,208.86609990198508
2006-06-16,209.89438632106754
2006-06-19,205.9068708375162
2006-06-20,207.03973783672325
2006-06-21,210.34419091625008
2006-06-22,210.21686890897197
2006-06-23,208.55035996928547
2006-06-26,209.2169592933882
2006-06-27,209.04202430431266
2006-06-28,208.7398084372863
2006-06-29,214.43444735712512
2006-06-30,218.75219142875642
2006-07-03,221.50486358366976
2006-07-04,221.58320611897787
2006-07-05,217.92084937576
2006-07-06,218.72032885921683
2006-07-07,217.73298352207811
2006-07-10,217.42027844557842
2006-07-11,216.53705123047666
2006-07-12,217.03609952804715
2006-07-13,213.9285101458311
2006-07-14,210.80207352776705
2006-07-17,207.98060867948126
2006-07-18,210.6575415494735
2006-07-19,214.24346829080895
2006-07-20,215.05014775478938
2006-07-21,214.03683318187976
2006-07-24,214.3146229994538
2006-07-25,215.79773768679698
2006-07-26,216.28786106129235
2006-07-27,217.62046184252327
2006-07-28,219.35659548519067
2006-07-31,219.49784703457934
2006-08-01,216.10624255997735
2006-08-02,218.92042808964598
2006-08-03,218.58626042621208
2006-08-04,219.25878714694065
2006-08-07,218.23377454560577
2006-08-08,217.90116799618528
2006-08-09,219.61775228426066
2006-08-10,219.3147503699355
2006-08-11,219.6952421196299
2006-08-14,219.78950545230913
2006-08-15,219.96199283079173
2006-08-16,224.31388822515953
2006-08-17,226.56487685030885
2006-08-18,226.1112006376397
2006-08-21,226.54931072682515
2006-08-22,226.1050392733833
2006-08-23,224.79378549430862
2006-08-24,223.24344729156311
2006-08-25,222.54068662755824
2006-08-28,223.48773306848696
2006-08-29,224.26362842247485
2006-08-30,226.68871865777885
2006-08-31,227.2299948591374
2006-09-01,228.29425476265206
2006-09-04,228.88611006420726
2006-09-05,228.92645824244562
2006-09-06,226.68242223190242
2006-09-07,224.9036522099062
2006-09-08,225.8157559489232
2006-09-11,224.80086752182166
2006-09-12,226.99755708477605
2006-09-13,228.7201995482884
2006-09-14,230.23551905987034
2006-09-15,231.18575629997824
2006-09-18,231.25030928479765
2006-09-19,231.25030928479765
2006-09-20,232.12568931310454
2006-09-21,229.88443229861028
2006-09-22,230.41029201268972
2006-09-25,231.50988869223937
2006-09-26,234.96458162621417
2006-09-27,235.4604214072845
2006-09-28,235.96256308853515
2006-09-29,236.51753145977474
2006-10-02,236.77126404327623
2006-10-03,237.71639180453414
2006-10-04,241.4363304517303
2006-10-05,241.57039477948703
2006-10-06,239.59571153444574
2006-10-09,240.16487550520625
2006-10-10,242.67823579677912
2006-10-11,242.69044853271745
2006-10-12,244.38896361029163
2006-10-13,245.705880595348
2006-10-16,246.48367223034543
2006-10-17,246.32709733785993
2006-10-18,248.65967808014372
2006-10-19,249.64368623540895
2006-10-20,249.7437307423851
2006-10-23,249.40679383426286
2006-10-24,251.83372454361708
2006-10-25,254.30166213105372
2006-10-26,253.70754204067993
2006-10-27,253.21949670443874
2006-10-30,250.65928998093332
2006-10-31,253.49330628685053
2006-11-01,253.0593662475578
2006-11-02,252.3099327270663
2006-11-03,249.86709793839145
2006-11-06,253.7534293541155
2006-11-07,257.95738117186744
2006-11-08,259.9345381432334
2006-11-09,260.7714040410834
2006-11-10,259.6552274388678
2006-11-13,258.0663246701849
2006-11-14,261.8184011617665
2006-11-15,261.97119856176624
2006-11-16,265.3265972340237
2006-11-17,262.63507398896684
2006-11-20,261.5550635522389
2006-11-21,263.76401088441173
2006-11-22,264.51396313636053
2006-11-23,266.75680125991033
2006-11-24,266.01465644475707
2006-11-27,264.6371101544278
2006-11-28,262.5204049085254
2006-11-29,266.64098230320667
2006-11-30,268.993706345858
2006-12-01,269.2963516428866
2006-12-04,269.6461180532413
2006-12-05,271.7566286863376
2006-12-06,271.7704694372447
2006-12-07,272.0596564253432
2006-12-08,272.12444796057184
2006-12-11,273.45608497427804
2006-12-12,272.2334966302092
2006-12-13,275.77855442932463
2006-12-14,279.1820193912385
2006-12-15,282.48882964765266
2006-12-18,282.4538581573636
2006-12-19,281.47718619041757
2006-12-20,284.3761579751323
2006-12-21,282.8738951616069
2006-12-22,280.9390733337718
2006-12-25,280.9390733337718
2006-12-26,280.33906310249415
2006-12-27,281.13237200938096
2006-12-28,279.38534663370154
2006-12-29,280.5608652592956
2007-01-01,280.5608652592956
2007-01-02,277.2503243391493
2007-01-03,279.8262452273956
2007-01-04,279.81705562762096
2007-01-05,277.92031596169284
2007-01-08,276.29872802477547
2007-01-09,276.71903637355246
2007-01-10,275.43082192887306
2007-01-11,279.2907726888059
2007-01-12,281.50580802902897
2007-01-15,282.77108558773585
2007-01-16,280.9095151605172
2007-01-17,283.0152220173704
2007-01-18,284.6425233327509
2007-01-19,286.3620599178887
2007-01-22,288.5394452665521
2007-01-23,289.60187964875996
2007-01-24,293.06204488861067
2007-01-25,291.60964397152406
2007-01-26,288.7116123185887
2007-01-29,285.222881540413
2007-01-30,287.259537121656
2007-01-31,292.5509332094688
2007-02-01,297.3824168835636
2007-02-02,296.4848833386501
2007-02-05,296.04910911226216
2007-02-06,297.6386518539059
2007-02-07,302.55101817306115
2007-02-08,303.5068040807765
2007-02-09,308.30216057652274
2007-02-12,307.29471692513755
2007-02-13,312.1119408597197
2007-02-14,318.5727200376473
2007-02-15,316.6247273554949
2007-02-16,317.051038785836
2007-02-19,315.8904376277778
2007-02-20,308.843486235554
2007-02-21,301.6404797376089
2007-02-22,308.2576723198724
2007-02-23,301.48578278081226
2007-02-26,298.5139673619873
2007-02-27,281.98602780998607
2007-02-28,288.52930191122675
2007-03-01,287.9652993527359
2007-03-02,290.4469690534721
2007-03-05,286.2395116152619
2007-03-06,293.27011823012805
2007-03-07,292.6298835804273
2007-03-08,296.2224465962155
2007-03-09,296.15680939669033
2007-03-12,298.609010214355
2007-03-13,293.98186814570533
2007-03-14,292.7036688713318
2007-03-15,298.04279249233963
2007-03-16,301.036554279531
2007-03-19,305.59096277144204
2007-03-20,305.69518445632485
2007-03-21,307.27810289947433
2007-03-22,306.19830707177306
2007-03-23,304.0107110285856
2007-03-26,301.88701174097866
2007-03-27,298.29524212455465
2007-03-28,294.6229796967557
2007-03-29,298.4926470000942
2007-03-30,299.9583290918631
2007-04-02,301.30719772383316
2007-04-03,305.53957541834006
2007-04-04,308.6035620523832
2007-04-05,310.41985388752005
2007-04-06,310.41985388752005
2007-04-09,313.7357021752623
2007-04-10,316.3585209724215
2007-04-11,317.2907844206144
2007-04-12,319.72664389767453
2007-04-13,321.47120193758485
2007-04-16,324.42115622729204
2007-04-17,324.5304914531377
2007-04-18,327.3968977143038
2007-04-19,329.6676876624333
2007-04-20,332.76379721075864
2007-04-23,329.15648681598856
2007-04-24,328.54488694098717
2007-04-25,332.3841508970317
2007-04-26,333.0031805501886
2007-04-27,333.15516420128415
2007-04-30,334.5265289276717
2007-05-01,334.01779169139735
2007-05-02,335.9525211702538
2007-05-03,339.7469198849095
2007-05-04,343.49630855052845
2007-05-07,348.5719784799921
2007-05-08,342.42348196508897
2007-05-09,346.15266098042696
2007-05-10,344.8743394976825
2007-05-11,345.7698115665216
2007-05-14,341.98359765709876
2007-05-15,338.27150849455387
2007-05-16,339.0367617995389
2007-05-17,336.95807298026375
2007-05-18,339.7290491311087
2007-05-21,340.1853675315534
2007-05-22,325.39051637489797
2007-05-23,328.7581837244475
2007-05-24,327.1833305316499
2007-05-25,335.36849064353834
2007-05-28,338.27319077973243
2007-05-29,337.108352690932
2007-05-30,337.94234359276606
2007-05-31,341.6527170394567
2007-06-01,344.87324431615446
2007-06-04,345.9469765116313
2007-06-05,346.8630137026116
2007-06-06,341.20713733782674
2007-06-07,334.6172866156137
2007-06-08,339.90622383313865
2007-06-11,343.53801984412206
2007-06-12,343.1605695956797
2007-06-13,344.9772615565559
2007-06-14,349.33614484790166
2007-06-15,350.9216757583244
2007-06-18,350.3734024093254
2007-06-19,355.3870605344126
2007-06-20,352.67793725996626
2007-06-21,356.53596563668185
2007-06-22,358.71299024651563
2007-06-25,356.5355226483782
2007-06-26,354.6741353990732
2007-06-27,354.86570240497906
2007-06-28,357.8137175108087
2007-06-29,360.6196773664643
2007-07-02,360.6196773664643
2007-07-03,362.8448017574658
2007-07-04,362.89625736815475
2007-07-05,359.72608211355737
2007-07-06,357.8059864285059
2007-07-09,359.6245615349865
2007-07-10,357.8240179336596
2007-07-11,356.43980643645875
2007-07-12,355.7758747951211
2007-07-13,359.8252822096834
2007-07-16,358.88250854450513
2007-07-17,359.70791140492514
2007-07-18,360.13088339179535
2007-07-19,361.967259046095
2007-07-20,358.56547813157914
2007-07-23,362.1160032657331
2007-07-24,359.61906024631946
2007-07-25,352.9991435281583
2007-07-26,344.00112248216914
2007-07-27,344.84163032609587
2007-07-30,350.4877803116447
2007-07-31,351.8359886469205
2007-08-01,349.33210017475085
2007-08-02,352.7794278650436
2007-08-03,350.70185644416034
2007-08-06,341.609868515684
2007-08-07,343.55377408548276
2007-08-08,349.8431181382196
2007-08-09,342.1201571022701
2007-08-10,336.58018016727556
2007-08-13,335.64650060178445
2007-08-14,326.6625130761334
2007-08-15,325.86588953255364
2007-08-16,309.7039080589661
2007-08-17,319.3557077043348
2007-08-20,323.7527924862487
2007-08-21,330.60369420382165
2007-08-22,339.02795019628286
2007-08-23,336.18488867711216
2007-08-24,341.0580434874083
2007-08-27,343.87596815206365
2007-08-28,334.31078770235416
2007-08-29,338.8601000924079
2007-08-30,342.09019538966766
2007-08-31,349.59360443759203
2007-09-03,350.90760483187216
2007-09-04,350.5973317565725
2007-09-05,346.44574558454656
2007-09-06,345.887376129218
2007-09-07,339.13788116537614
2007-09-10,336.03018053266965
2007-09-11,339.06743176250285
2007-09-12,335.69713046809784
2007-09-13,338.4838077212239
2007-09-14,341.34344972228575
2007-09-17,340.9451880405485
2007-09-18,340.9451880405485
2007-09-19,341.6094748170523
2007-09-20,348.92416088964256
2007-09-21,347.849185816003
2007-09-24,344.23278530435425
2007-09-25,341.676091375098
2007-09-26,344.3100511176671
2007-09-27,350.32474830454225
2007-09-28,351.39445841624416
2007-10-01,358.4379571243513
2007-10-02,363.90024370094426
2007-10-03,361.2950326446695
2007-10-04,360.8342110650269
2007-10-05,368.90040805886184
2007-10-08,370.86414937383546
2007-10-09,380.05128097529996
2007-10-10,378.5599273173503
2007-10-11,381.80692418449075
2007-10-12,380.9869548869288
2007-10-15,381.2941714617797
2007-10-16,374.7835550624585
2007-10-17,377.33981610386155
2007-10-18,379.65686636291935
2007-10-19,377.1508345342121
2007-10-22,377.9875268118683
2007-10-23,381.65594501157665
2007-10-24,381.5594439500093
2007-10-25,390.7523919715216
2007-10-26,393.09184442817053
2007-10-29,392.12109785205797
2007-10-30,390.1573483473908
2007-10-31,386.9442509794552
2007-11-01,385.1880743486861
2007-11-02,376.40109382789876
2007-11-05,364.8127730074041
2007-11-06,363.6043674772081
2007-11-07,358.42802712711165
2007-11-08,356.6566855896167
2007-11-09,354.2826301631974
2007-11-12,349.4722353188488
2007-11-13,352.0807729145958
2007-11-14,357.064459281576
2007-11-15,352.97311202836454
2007-11-16,349.4003099034157
2007-11-19,343.9854443716614
2007-11-20,337.51138082738237
2007-11-21,330.09009062437826
2007-11-22,330.543846563712
2007-11-23,333.4338601860431
2007-11-26,328.04194416597306
2007-11-27,327.3100288580106
2007-11-28,341.9342475976337
2007-11-29,345.57407782566395
2007-11-30,350.745271303558
2007-12-03,347.9247117590126
2007-12-04,344.1313977708968
2007-12-05,352.7792630700727
2007-12-06,363.77339485915917
2007-12-07,365.80956531735336
2007-12-10,362.1798601950986
2007-12-11,352.7963609843985
2007-12-12,344.23831785203447
2007-12-13,333.246224498339
2007-12-14,337.23142635913115
2007-12-17,327.05029029663075
2007-12-18,327.6066053222532
2007-12-19,330.04446856182483
2007-12-20,341.8002280661594
2007-12-21,347.3251414110979
2007-12-24,347.12678012240923
2007-12-25,347.12678012240923
2007-12-26,348.3372035854603
2007-12-27,346.48613782565803
2007-12-28,345.2985142069181
2007-12-31,345.2291701936222
2008-01-01,345.2291701936222
2008-01-02,338.53038604921625
2008-01-03,338.9987518549243
2008-01-04,329.86382620914037
2008-01-07,324.4030030687163
2008-01-08,326.67988130523867
2008-01-09,320.81446488688937
2008-01-10,329.82854304229244
2008-01-11,333.93691575741366
2008-01-14,336.15019769016556
2008-01-15,325.74461939140036
2008-01-16,318.32649837565515
2008-01-17,307.25039678238585
2008-01-18,302.98211472233373
2008-01-21,283.7542928137672
2008-01-22,301.1777630527654
2008-01-23,301.66181940535597
2008-01-24,322.64323211858766
2008-01-25,321.1692015449701
2008-01-28,324.4885754496417
2008-01-29,333.86833494822145
2008-01-30,338.63424585881273
2008-01-31,339.1068012776119
2008-02-01,340.41059831390413
2008-02-04,339.55943305367094
2008-02-05,321.62331932094463
2008-02-06,325.25821415078553
2008-02-07,322.161793003893
2008-02-08,326.5986963452599
2008-02-11,331.722889360509
2008-02-12,342.2095909799816
2008-02-13,346.83664437712946
2008-02-14,346.49093411024273
2008-02-15,342.3875564058859
2008-02-18,347.4432221011265
2008-02-19,346.5140855882462
2008-02-20,348.7473198759487
2008-02-21,349.9708435301606
2008-02-22,350.3047290240003
2008-02-25,354.63221456501617
2008-02-26,354.5461882979084
2008-02-27,358.0385700079463
2008-02-28,359.3364849239202
2008-02-29,351.5414075539846
2008-03-03,347.23718960950185
2008-03-04,341.4086454183534
2008-03-05,351.5785536074566
2008-03-06,351.30899185520326
2008-03-07,350.7585232713705
2008-03-10,348.4171348193952
2008-03-11,363.5142895527499
2008-03-12,374.84692749831777
2008-03-13,374.3631499381525
2008-03-14,369.62379579681203
2008-03-17,372.05789909668715
2008-03-18,374.4825454711293
2008-03-19,369.855988717254
2008-03-20,360.51494750278727
2008-03-21,360.51494750278727
2008-03-24,362.30094154598055
2008-03-25,366.6703140846599
2008-03-26,365.9423711991217
2008-03-27,376.2504709117805
2008-03-28,374.7339422891627
2008-03-31,378.75732149228463
2008-04-01,380.828944534178
2008-04-02,380.9713619308272
2008-04-03,380.84878771478776
2008-04-04,387.4806991818259
2008-04-07,391.0588708826066
2008-04-08,387.46267548703185
2008-04-09,388.4190002081343
2008-04-10,387.90098143562204
2008-04-11,376.7084003268396
2008-04-14,379.98431928186227
2008-04-15,381.0667204710903
2008-04-16,383.0692713414189
2008-04-17,383.4644105387144
2008-04-18,387.07035084338577
2008-04-21,390.57077451146796
2008-04-22,385.5862245475708
2008-04-23,391.5803827139783
2008-04-24,388.48172538148344
2008-04-25,383.9231955574486
2008-04-28,381.6704970105684
2008-04-29,370.4580471212228
2008-04-30,374.0083991122083
2008-05-01,372.3493766775442
2008-05-02,371.27230388916956
2008-05-05,367.6829359479448
2008-05-06,365.2027634418632
2008-05-07,359.2578676418819
2008-05-08,357.25685657990755
2008-05-09,355.9402318486367
2008-05-12,356.1056552900251
2008-05-13,356.58085619915664
2008-05-14,357.0216060118307
2008-05-15,359.22298159285504
2008-05-16,367.62371723885815
2008-05-19,371.4612161494772
2008-05-20,372.5869051848559
2008-05-21,371.79744251892765
2008-05-22,372.4052586849251
2008-05-23,372.04450155805114
2008-05-26,372.88780275934954
2008-05-27,373.37863328164536
2008-05-28,373.7696634251275
2008-05-29,376.64562299527086
2008-05-30,369.48214196249364
2008-06-02,364.7770452738103
2008-06-03,364.94128081345974
2008-06-04,362.2070022237497
2008-06-05,371.68806990886554
2008-06-06,362.477653426953
2008-06-09,364.543760317215
2008-06-10,362.4547032893896
2008-06-11,361.4489934988282
2008-06-12,359.41849009466614
2008-06-13,358.8100437898715
2008-06-16,350.3042687149376
2008-06-17,360.1014857470636
2008-06-18,364.3101224287309
2008-06-19,368.2817434145476
2008-06-20,360.3103348305404
2008-06-23,357.60033069997866
2008-06-24,354.26847622876676
2008-06-25,356.6145570395298
2008-06-26,347.9695976482621
2008-06-27,339.1652071249902
2008-06-30,333.52577108524366
2008-07-01,328.17109001983073
