Date,SPAIN
2005-07-29,2261.959830178024
2005-08-01,2265.0927856905205
2005-08-02,2275.733195612873
2005-08-03,2303.4781530109594
2005-08-04,2295.439868807911
2005-08-05,2282.2321462801674
2005-08-08,2301.9088576328436
2005-08-09,2305.6089625557906
2005-08-10,2331.134901063953
2005-08-11,2341.108869873374
2005-08-12,2332.1107049471466
2005-08-15,2318.1558242031365
2005-08-16,2300.2584412684005
2005-08-17,2285.903746534565
2005-08-18,2249.0699278501825
2005-08-19,2265.619479549325
2005-08-22,2291.8393910892423
2005-08-23,2270.7073321311054
2005-08-24,2273.6835886348163
2005-08-25,2258.39426550204
2005-08-26,2247.147473092913
2005-08-29,2243.441584077706
2005-08-30,2224.1600098947515
2005-08-31,2261.7781574716378
2005-09-01,2320.9770003154354
2005-09-02,2337.834996411569
2005-09-05,2358.386085127921
2005-09-06,2383.776269085838
2005-09-07,2384.162138719756
2005-09-08,2385.5682611435795
2005-09-09,2398.8417566527996
2005-09-12,2371.853084592097
2005-09-13,2355.5411719393774
2005-09-14,2367.562022140295
2005-09-15,2353.197946382416
2005-09-16,2363.3234341550587
2005-09-19,2349.0520305634277
2005-09-20,2366.2479834489536
2005-09-21,2354.811257295951
2005-09-22,2348.3779097208408
2005-09-23,2355.4689091350524
2005-09-26,2374.0636855974
2005-09-27,2357.776626317045
2005-09-28,2387.1724003250893
2005-09-29,2383.9832570378767
2005-09-30,2401.0051274006914
2005-10-03,2384.8757502131507
2005-10-04,2397.8160766642163
2005-10-05,2380.082006657367
2005-10-06,2401.6275763708636
2005-10-07,2393.6251182541414
2005-10-10,2394.554440939521
2005-10-11,2386.5073158939667
2005-10-12,2374.02617653241
2005-10-13,2324.751956855501
2005-10-14,2368.9727910950596
2005-10-17,2362.498019772938
2005-10-18,2320.7030108182894
2005-10-19,2306.4323875415407
2005-10-20,2301.9396701976316
2005-10-21,2305.134118437968
2005-10-24,2331.4998679606015
2005-10-25,2339.7254645146627
2005-10-26,2332.7982139111473
2005-10-27,2312.429771191573
2005-10-28,2306.5454135691666
2005-10-31,2314.4839695337
2005-11-01,2301.423274489639
2005-11-02,2315.7266974654613
2005-11-03,2315.059591502808
2005-11-04,2263.7384569874785
2005-11-07,2261.826166825407
2005-11-08,2259.628460887422
2005-11-09,2257.9504032318805
2005-11-10,2258.189018576063
2005-11-11,2271.433545422653
2005-11-14,2268.067037920235
2005-11-15,2253.7187853617384
2005-11-16,2238.9534344997774
2005-11-17,2261.8389141500015
2005-11-18,2276.562151009358
2005-11-21,2283.8849483026465
2005-11-22,2277.08599702297
2005-11-23,2315.344152646294
2005-11-24,2316.9912035334305
2005-11-25,2309.3263324873114
2005-11-28,2314.3468585797664
2005-11-29,2308.6107325530265
2005-11-30,2301.174881273521
2005-12-01,2312.060255798141
2005-12-02,2300.345691386464
2005-12-05,2286.362053320313
2005-12-06,2288.8973983189426
2005-12-07,2272.716301976973
2005-12-08,2290.358493723865
2005-12-09,2290.772797229045
2005-12-12,2324.0855979348967
2005-12-13,2319.0873660536545
2005-12-14,2333.0672137363817
2005-12-15,2313.248694256912
2005-12-16,2341.0081806941744
2005-12-19,2333.2945253318435
2005-12-20,2319.973473181111
2005-12-21,2330.357854673615
2005-12-22,2344.4624145340545
2005-12-23,2350.434087399206
2005-12-26,2350.434087399206
2005-12-27,2359.193689984475
2005-12-28,2369.2730784251153
2005-12-29,2358.2936843524935
2005-12-30,2339.2325490121825
2006-01-02,2352.33273082035
2006-01-03,2396.857740463726
2006-01-04,2436.2486189853453
2006-01-05,2442.5077992878387
2006-01-06,2453.4150079842657
2006-01-09,2448.163680533524
2006-01-10,2428.525591163733
2006-01-11,2457.1248953416516
2006-01-12,2445.694460137169
2006-01-13,2428.0823514195563
2006-01-16,2449.589664856234
2006-01-17,2418.311294659047
2006-01-18,2402.774755841422
2006-01-19,2431.8430339326273
2006-01-20,2406.2050679832305
2006-01-23,2437.3275220263095
2006-01-24,2423.7236408571507
2006-01-25,2459.9316290225497
2006-01-26,2473.5365185222313
2006-01-27,2470.2640439409493
2006-01-30,2460.7291597764056
2006-01-31,2492.4880246909306
2006-02-01,2511.3978129184216
2006-02-02,2487.1831523028395
2006-02-03,2475.227109835962
2006-02-06,2470.3157196159013
2006-02-07,2463.815582502173
2006-02-08,2470.972284096048
2006-02-09,2503.834409675985
2006-02-10,2488.5933069773355
2006-02-13,2505.4478507495437
2006-02-14,2499.8707944231887
2006-02-15,2499.2661663434365
2006-02-16,2512.2717512221266
2006-02-17,2528.7467304459474
2006-02-20,2542.7732679734804
2006-02-21,2556.3116691767814
2006-02-22,2582.934345121039
2006-02-23,2589.884264523281
2006-02-24,2587.7760013880556
2006-02-27,2593.4952801162362
2006-02-28,2586.166569157741
2006-03-01,2622.674712493123
2006-03-02,2607.928058641802
2006-03-03,2598.1390727284706
2006-03-06,2600.1143400282353
2006-03-07,2562.283425939174
2006-03-08,2556.1496753343213
2006-03-09,2571.8132403818113
2006-03-10,2580.094526734233
2006-03-13,2606.5756934079654
2006-03-14,2626.451858323982
2006-03-15,2629.3958547797833
2006-03-16,2656.7704147262825
2006-03-17,2661.855248986427
2006-03-20,2672.3350671861294
2006-03-21,2655.429340776371
2006-03-22,2659.191593639884
2006-03-23,2625.7185298345116
2006-03-24,2643.8144722347333
2006-03-27,2619.8927405497625
2006-03-28,2616.699636206296
2006-03-29,2604.120594002365
2006-03-30,2649.1968733429003
2006-03-31,2637.7199730030275
2006-04-03,2654.529297871535
2006-04-04,2682.650632207931
2006-04-05,2689.1509619122307
2006-04-06,2676.7115707261505
2006-04-07,2629.8949514453225
2006-04-10,2629.3799901713282
2006-04-11,2601.2230642812488
2006-04-12,2581.6362111840676
2006-04-13,2578.30536517559
2006-04-14,2578.30536517559
2006-04-17,2619.256238328894
2006-04-18,2613.088702440132
2006-04-19,2654.4193016820263
2006-04-20,2662.4463573397525
2006-04-21,2698.4508958763595
2006-04-24,2699.440242829384
2006-04-25,2716.2177103721647
2006-04-26,2724.3604945159327
2006-04-27,2740.319839254735
2006-04-28,2757.532611364164
2006-05-01,2762.3486886435676
2006-05-02,2779.1080877248187
2006-05-03,2758.3320286118774
2006-05-04,2783.836991910049
2006-05-05,2819.6312484111363
2006-05-08,2821.2621261230997
2006-05-09,2835.6919137108293
2006-05-10,2839.7571632286636
2006-05-11,2832.1925307864917
2006-05-12,2781.008192574844
2006-05-15,2744.7771366907828
2006-05-16,2753.3503555505413
2006-05-17,2658.297798922296
2006-05-18,2656.5090240179948
2006-05-19,2640.4584445926675
2006-05-22,2593.2523366327405
2006-05-23,2644.625232172603
2006-05-24,2598.658990051817
2006-05-25,2638.984495235147
2006-05-26,2680.564051782055
2006-05-29,2678.119138372922
2006-05-30,2654.560335832178
2006-05-31,2688.890274343522
2006-06-01,2684.6787669795694
2006-06-02,2708.682108750122
2006-06-05,2692.9734586657646
2006-06-06,2626.559994973423
2006-06-07,2646.764463798388
2006-06-08,2558.193849737026
2006-06-09,2590.1552829333395
2006-06-12,2563.8017771626482
2006-06-13,2507.0859271068834
2006-06-14,2529.8656604816297
2006-06-15,2572.9259646409723
2006-06-16,2556.6027018258665
2006-06-19,2557.6637565840556
2006-06-20,2572.8554592150667
2006-06-21,2601.6509874163403
2006-06-22,2609.8285161144286
2006-06-23,2605.3910024490037
2006-06-26,2605.4740473211364
2006-06-27,2600.5882197716637
2006-06-28,2581.1853785438952
2006-06-29,2632.250134243148
2006-06-30,2724.8026565677847
2006-07-03,2750.8260478489724
2006-07-04,2762.64509341386
2006-07-05,2728.256445770438
2006-07-06,2757.150788625138
2006-07-07,2772.658971998101
2006-07-10,2762.2251668576237
2006-07-11,2738.465685864382
2006-07-12,2723.829246564166
2006-07-13,2685.4831017498973
2006-07-14,2640.3775546177935
2006-07-17,2603.0905048824875
2006-07-18,2593.574932866074
2006-07-19,2671.594570403167
2006-07-20,2692.1759366545866
2006-07-21,2677.9666557001883
2006-07-24,2718.3836594763025
2006-07-25,2730.2346773844924
2006-07-26,2733.295205097301
2006-07-27,2790.3396010308406
2006-07-28,2825.3965408403856
2006-07-31,2808.874782854738
2006-08-01,2779.7765433542763
2006-08-02,2832.899488777697
2006-08-03,2814.944984954536
2006-08-04,2869.235347022659
2006-08-07,2825.2697395403115
2006-08-08,2830.7565488692485
2006-08-09,2861.2392953650537
2006-08-10,2813.152638360748
2006-08-11,2802.414926109701
2006-08-14,2827.836889262669
2006-08-15,2858.941978430174
2006-08-16,2887.8067020739504
2006-08-17,2901.5259022111645
2006-08-18,2887.6369089654963
2006-08-21,2905.9780052401898
2006-08-22,2888.2142540817813
2006-08-23,2866.744506069075
2006-08-24,2877.824099029515
2006-08-25,2864.0648323398455
2006-08-28,2892.55278348871
2006-08-29,2891.5945329006468
2006-08-30,2914.6060653498807
2006-08-31,2902.419333791053
2006-09-01,2913.929616129886
2006-09-04,2947.8123590227124
2006-09-05,2919.6616945521314
2006-09-06,2889.1680612558584
2006-09-07,2855.39828987607
2006-09-08,2855.6875455938393
2006-09-11,2855.566782347303
2006-09-12,2880.639161260518
2006-09-13,2888.9529563599226
2006-09-14,2907.577991963243
2006-09-15,2899.586970959668
2006-09-18,2909.237973979842
2006-09-19,2901.3960945276
2006-09-20,2947.471252427286
2006-09-21,2965.084309681132
2006-09-22,2959.2413489305263
2006-09-25,2947.4274683230224
2006-09-26,2986.3243475873155
2006-09-27,3075.3199990358207
2006-09-28,3062.3732527591555
2006-09-29,3057.354435717645
2006-10-02,3071.4119005756074
2006-10-03,3058.4693361377667
2006-10-04,3078.2371648964067
2006-10-05,3111.783178050126
2006-10-06,3093.792721236875
2006-10-09,3095.869012866386
2006-10-10,3102.966148666462
2006-10-11,3109.301946641825
2006-10-12,3144.467646931952
2006-10-13,3146.970320507099
2006-10-16,3153.83208718525
2006-10-17,3105.0204936152327
2006-10-18,3132.3736116475984
2006-10-19,3168.167351148454
2006-10-20,3190.3760065017445
2006-10-23,3192.1088315277293
2006-10-24,3183.0492902409046
2006-10-25,3208.6216865210426
2006-10-26,3229.8880743594204
2006-10-27,3267.9131070148574
2006-10-30,3261.9617485022177
2006-10-31,3283.3056533336553
2006-11-01,3294.136898732013
2006-11-02,3280.2607327247056
2006-11-03,3281.570716997095
2006-11-06,3325.655624200826
2006-11-07,3370.877172598646
2006-11-08,3367.9343347025438
2006-11-09,3382.079501213331
2006-11-10,3379.1185978114995
2006-11-13,3385.355962811754
2006-11-14,3391.6790633833484
2006-11-15,3404.6281783380064
2006-11-16,3420.2863382885994
2006-11-17,3408.142925170905
2006-11-20,3426.623955144078
2006-11-21,3421.841789797584
2006-11-22,3467.4740114741167
2006-11-23,3469.172907836486
2006-11-24,3457.935585673899
2006-11-27,3387.152069230242
2006-11-28,3381.3534079799074
2006-11-29,3439.69267224719
2006-11-30,3437.1610191495583
2006-12-01,3409.932732074324
2006-12-04,3452.1749511039284
2006-12-05,3493.903134024687
2006-12-06,3491.0575496086635
2006-12-07,3501.3011374016955
2006-12-08,3507.2119624903376
2006-12-11,3512.040651943572
2006-12-12,3515.092880477996
2006-12-13,3541.440549717987
2006-12-14,3533.3389527398735
2006-12-15,3518.7577715668917
2006-12-18,3496.508529785548
2006-12-19,3489.3667312973134
2006-12-20,3507.2893607670653
2006-12-21,3489.404919049195
2006-12-22,3467.0202610259817
2006-12-25,3467.0202610259817
2006-12-26,3461.6176601859497
2006-12-27,3490.670659572518
2006-12-28,3486.070889106179
2006-12-29,3493.7839152927754
2007-01-01,3493.7839152927754
2007-01-02,3582.103526840922
2007-01-03,3567.4253392584264
2007-01-04,3545.9621952986513
2007-01-05,3500.071594670669
2007-01-08,3506.9968788599354
2007-01-09,3501.768432751735
2007-01-10,3441.4802849600733
2007-01-11,3480.9132666443056
2007-01-12,3501.9297636934234
2007-01-15,3514.924452323252
2007-01-16,3499.1396202611354
2007-01-17,3489.0432526748664
2007-01-18,3483.306357572409
2007-01-19,3516.4309167472397
2007-01-22,3507.075293890277
2007-01-23,3527.481706137313
2007-01-24,3551.3156770369524
2007-01-25,3553.0654622759057
2007-01-26,3502.9214981991986
2007-01-29,3534.859495478021
2007-01-30,3553.725558153519
2007-01-31,3561.8167199352265
2007-02-01,3577.339880826772
2007-02-02,3577.845102496615
2007-02-05,3559.3805704053107
2007-02-06,3591.1964273339804
2007-02-07,3644.412889769081
2007-02-08,3645.3774538937537
2007-02-09,3645.9997729557435
2007-02-12,3608.4151762671313
2007-02-13,3637.209524167861
2007-02-14,3689.1046624980554
2007-02-15,3686.7767215018107
2007-02-16,3669.2951896601867
2007-02-19,3688.724805843191
2007-02-20,3685.7153806290867
2007-02-21,3655.7787805821363
2007-02-22,3649.5645101572395
2007-02-23,3659.1420099126003
2007-02-26,3684.614048242201
2007-02-27,3596.9481319455517
2007-02-28,3542.060797515784
2007-03-01,3481.3421577546687
2007-03-02,3453.178632032974
2007-03-05,3381.229767023505
2007-03-06,3401.9616520440936
2007-03-07,3431.023831924155
2007-03-08,3500.274940347497
2007-03-09,3511.8864380508426
2007-03-12,3501.1208007740743
2007-03-13,3462.474364961842
2007-03-14,3370.0496196828894
2007-03-15,3462.8015574512356
2007-03-16,3483.7379358452895
2007-03-19,3553.53301002904
2007-03-20,3570.5742143368207
2007-03-21,3571.459321554222
2007-03-22,3634.8443397058786
2007-03-23,3629.00082199537
2007-03-26,3612.525269809196
2007-03-27,3636.4224907273024
2007-03-28,3627.5291448078924
2007-03-29,3649.0162052082264
2007-03-30,3648.890253219357
2007-04-02,3687.310219157137
2007-04-03,3744.607545866399
2007-04-04,3748.412408782819
2007-04-05,3771.0443075073154
2007-04-06,3771.0443075073154
2007-04-09,3751.398335600531
2007-04-10,3786.91092292946
2007-04-11,3784.0979744768565
2007-04-12,3772.937076487987
2007-04-13,3797.715455064456
2007-04-16,3821.841940782748
2007-04-17,3813.965713926652
2007-04-18,3792.0072090505623
2007-04-19,3786.4623452436904
2007-04-20,3852.714919369957
2007-04-23,3819.8257926283163
2007-04-24,3741.570483649209
2007-04-25,3762.5655002212006
2007-04-26,3746.663318761648
2007-04-27,3706.475325360181
2007-04-30,3694.734313474285
2007-05-01,3680.9272828835396
2007-05-02,3696.953564830331
2007-05-03,3691.133445192594
2007-05-04,3755.245584679816
2007-05-07,3773.7610962251706
2007-05-08,3720.7629479035595
2007-05-09,3742.4576857923703
2007-05-10,3721.6502665710746
2007-05-11,3764.7924737559247
2007-05-14,3754.2488433622593
2007-05-15,3807.532681058248
2007-05-16,3823.1232481189454
2007-05-17,3818.4521740637992
2007-05-18,3846.2813505066197
2007-05-21,3829.669684718771
2007-05-22,3836.8572494156415
2007-05-23,3883.6565846804565
2007-05-24,3836.2034848533644
2007-05-25,3832.0364779005954
2007-05-28,3849.0349112979575
2007-05-29,3876.2547532743392
2007-05-30,3848.098058853909
2007-05-31,3903.8771118379154
2007-06-01,3938.4018748762683
2007-06-04,3936.324735653292
2007-06-05,3925.155129187662
2007-06-06,3824.1212884689176
2007-06-07,3763.209773454385
2007-06-08,3755.212911874901
2007-06-11,3778.412573247543
2007-06-12,3723.204343269389
2007-06-13,3733.53706154193
2007-06-14,3802.812472783364
2007-06-15,3859.922672647576
2007-06-18,3832.735443093074
2007-06-19,3811.11703610959
2007-06-20,3826.679124829553
2007-06-21,3778.2979084303056
2007-06-22,3762.882578852316
2007-06-25,3785.3483859193925
2007-06-26,3762.2840295142264
2007-06-27,3738.2207989647436
2007-06-28,3780.858805719308
2007-06-29,3808.386810221015
2007-07-02,3834.202567165287
2007-07-03,3845.735199540071
2007-07-04,3878.971251934743
2007-07-05,3852.575779791416
2007-07-06,3899.5753312283464
2007-07-09,3881.450993805867
2007-07-10,3873.6883864811516
2007-07-11,3876.5662709070803
2007-07-12,3921.9390268168836
2007-07-13,3946.547104442734
2007-07-16,3972.484598103595
2007-07-17,3989.5654938102643
2007-07-18,3968.9576932454625
2007-07-19,4015.6929891196173
2007-07-20,3944.160212577093
2007-07-23,3972.317100236934
2007-07-24,3938.6437655437844
2007-07-25,3912.838131408879
2007-07-26,3813.3343374667315
2007-07-27,3813.1447998285403
2007-07-30,3798.128099290746
2007-07-31,3878.4644263129667
2007-08-01,3830.887913763967
2007-08-02,3853.4043197124506
2007-08-03,3841.681302497266
2007-08-06,3819.8293231435273
2007-08-07,3876.4489790515854
2007-08-08,3983.1761866821657
2007-08-09,3908.996923528526
2007-08-10,3797.298459762946
2007-08-13,3853.77980092888
2007-08-14,3795.8912399252367
2007-08-15,3757.7935184873973
2007-08-16,3606.3531149784203
2007-08-17,3706.4531407590503
2007-08-20,3701.6315538574245
2007-08-21,3697.5640756363928
2007-08-22,3733.2360643552197
2007-08-23,3736.274254063795
2007-08-24,3764.64335729928
2007-08-27,3761.557525429529
2007-08-28,3713.079903756172
2007-08-29,3727.2034784122143
2007-08-30,3758.5237649857113
2007-08-31,3800.087599757941
2007-09-03,3812.589071967369
2007-09-04,3819.9201814783855
2007-09-05,3746.2334868785665
2007-09-06,3750.4967322972775
2007-09-07,3688.268994899738
2007-09-10,3659.103897934393
2007-09-11,3731.343668347229
2007-09-12,3750.0080259823085
2007-09-13,3775.331703120363
2007-09-14,3716.0123353995978
2007-09-17,3673.2739896453104
2007-09-18,3767.8279603932697
2007-09-19,3909.0024711184137
2007-09-20,3926.446431254024
2007-09-21,3932.155149999943
2007-09-24,3942.7699779914565
2007-09-25,3906.0363493859395
2007-09-26,3958.252692746011
2007-09-27,3984.3625237794263
2007-09-28,4000.6061392907754
2007-10-01,4011.1804866584557
2007-10-02,4038.125814635021
2007-10-03,4030.066317778259
2007-10-04,4007.7571310867634
2007-10-05,4061.291852870124
2007-10-08,4017.3692365433794
2007-10-09,4036.7400907796523
2007-10-10,4060.5431822372702
2007-10-11,4156.283119278659
2007-10-12,4188.048831793538
2007-10-15,4189.129093751042
2007-10-16,4194.922061573912
2007-10-17,4249.187569234802
2007-10-18,4294.678422364815
2007-10-19,4290.1092618338935
2007-10-22,4206.475398006592
2007-10-23,4259.149551733688
2007-10-24,4198.740229490512
2007-10-25,4262.610955366931
2007-10-26,4349.471589372871
2007-10-29,4396.947450574071
2007-10-30,4422.091600899268
2007-10-31,4463.854319976841
2007-11-01,4419.133966640906
2007-11-02,4455.330673906772
2007-11-05,4448.812461079755
2007-11-06,4490.781670725555
2007-11-07,4502.708081197647
2007-11-08,4543.658737753529
2007-11-09,4474.520845453901
2007-11-12,4445.169073004385
2007-11-13,4485.033232807063
2007-11-14,4519.140886501397
2007-11-15,4474.144979867572
2007-11-16,4481.356038081709
2007-11-19,4428.087972994517
2007-11-20,4510.943027664145
2007-11-21,4426.552169114471
2007-11-22,4414.195353213535
2007-11-23,4422.841945885219
2007-11-26,4416.306423636264
2007-11-27,4413.963168221605
2007-11-28,4453.338273857322
2007-11-29,4484.050936735889
2007-11-30,4477.695781382479
2007-12-03,4461.924294601496
2007-12-04,4488.756488413015
2007-12-05,4482.491316093036
2007-12-06,4441.232556406073
2007-12-07,4489.390892449571
2007-12-10,4517.70054472259
2007-12-11,4528.19796947601
2007-12-12,4516.016534826153
2007-12-13,4391.760167707832
2007-12-14,4362.100224770973
2007-12-17,4273.114404004784
2007-12-18,4270.074747298225
2007-12-19,4240.319180950313
2007-12-20,4220.596272538564
2007-12-21,4276.67320800278
2007-12-24,4286.195772985981
2007-12-25,4286.195772985981
2007-12-26,4315.656208402763
2007-12-27,4331.909878636831
2007-12-28,4355.596192197528
2007-12-31,4330.71468788629
2008-01-01,4330.71468788629
2008-01-02,4316.793990908229
2008-01-03,4275.645879489679
2008-01-04,4227.363059511961
2008-01-07,4241.58727588936
2008-01-08,4236.992942375454
2008-01-09,4192.812150930066
2008-01-10,4191.261428302397
2008-01-11,4189.454888293031
2008-01-14,4201.448145945714
2008-01-15,4059.936522094516
2008-01-16,3972.551211766873
2008-01-17,3958.771511607785
2008-01-18,3898.4480057883466
2008-01-21,3559.8164613755766
2008-01-22,3657.6314690827076
2008-01-23,3477.478308239417
2008-01-24,3764.9041277868573
2008-01-25,3771.988628751997
2008-01-28,3756.8146469571843
2008-01-29,3807.5438688220693
2008-01-30,3803.06542760065
2008-01-31,3811.188424195578
2008-02-01,3898.9674450015477
2008-02-04,3895.620548555278
2008-02-05,3651.62797822415
2008-02-06,3719.8180021849007
2008-02-07,3643.7970603063054
2008-02-08,3651.4259767838216
2008-02-11,3613.0055165851195
2008-02-12,3759.22769118161
2008-02-13,3752.09889976162
2008-02-14,3774.360931735743
2008-02-15,3716.421385119027
2008-02-18,3777.292911575018
2008-02-19,3787.5834934289305
2008-02-20,3707.1153607416422
2008-02-21,3773.0490184835103
2008-02-22,3738.965682605305
2008-02-25,3788.4038959023346
2008-02-26,3884.629299086004
2008-02-27,3946.269382316288
2008-02-28,3911.6611309930236
2008-02-29,3884.0493139309588
2008-03-03,3800.0574731367233
2008-03-04,3738.814003729156
2008-03-05,3836.287432254743
2008-03-06,3807.7213696140416
2008-03-07,3773.536571722068
2008-03-10,3761.8614389982686
2008-03-11,3871.9058112648836
2008-03-12,3939.434633892386
2008-03-13,3938.9426414988275
2008-03-14,3927.5392452609226
2008-03-17,3857.1148193863087
2008-03-18,3982.4135630835044
2008-03-19,3932.019873249278
2008-03-20,3880.2543813631573
2008-03-21,3880.2543813631573
2008-03-24,3874.7170936266416
2008-03-25,4071.0514053086767
2008-03-26,4103.326056359765
2008-03-27,4156.167197775625
2008-03-28,4117.329977878919
2008-03-31,4086.6341741178817
2008-04-01,4160.458269201119
2008-04-02,4213.610528481945
2008-04-03,4189.877440394117
2008-04-04,4251.343907355041
2008-04-07,4271.716214678455
2008-04-08,4221.188553111759
2008-04-09,4190.947043742379
2008-04-10,4177.05545103182
2008-04-11,4112.786490770041
2008-04-14,4083.24693908817
2008-04-15,4147.246346357996
2008-04-16,4258.3723820958
2008-04-17,4225.28357526912
2008-04-18,4289.682137719254
2008-04-21,4281.367456306357
2008-04-22,4256.282711904064
2008-04-23,4244.536891738323
2008-04-24,4198.710326550543
2008-04-25,4219.95967113819
2008-04-28,4249.66072158197
2008-04-29,4195.964029712067
2008-04-30,4213.978038835242
2008-05-01,4181.904277026392
2008-05-02,4257.841717856392
2008-05-05,4281.54945350707
2008-05-06,4277.862891320325
2008-05-07,4244.175263803273
2008-05-08,4266.516791152093
2008-05-09,4233.084029809867
2008-05-12,4286.068854507381
2008-05-13,4283.598596340903
2008-05-14,4323.9332870024755
2008-05-15,4330.037140696446
2008-05-16,4332.158411030386
2008-05-19,4351.277802371055
2008-05-20,4327.59191717071
2008-05-21,4318.370066698783
2008-05-22,4300.361462212059
2008-05-23,4230.457490749679
2008-05-26,4231.703850282115
2008-05-27,4175.324747221309
2008-05-28,4167.7846941694725
2008-05-29,4153.571906960163
2008-05-30,4173.9653136077095
2008-06-02,4078.703748045425
2008-06-03,4097.280596545981
2008-06-04,4063.3864533787605
2008-06-05,4053.190902469393
2008-06-06,4000.729409835379
2008-06-09,3969.836808247842
2008-06-10,3895.488327197267
2008-06-11,3852.415508841877
2008-06-12,3907.1686725011505
2008-06-13,3928.626888292949
2008-06-16,3902.708511670169
2008-06-17,3932.0892258390213
2008-06-18,3859.45980631387
2008-06-19,3832.1125235114114
2008-06-20,3816.972933515556
2008-06-23,3779.395459551944
2008-06-24,3747.756585327702
2008-06-25,3818.7460459999465
2008-06-26,3749.7400970060426
2008-06-27,3746.886116996821
2008-06-30,3738.7904207124498
2008-07-01,3670.3940656214763
2008-07-02,3732.8254884983035
2008-07-03,3743.2536775565127
2008-07-04,3664.5293431931646
2008-07-07,3716.14974357342
2008-07-08,3672.1395706246362
2008-07-09,3756.5045181996998
2008-07-10,3695.6813180195354
2008-07-11,3616.380288548396
2008-07-14,3630.553486166124
2008-07-15,3555.7381784748814
2008-07-16,3562.8660094563975
2008-07-17,3683.704643485495
2008-07-18,3760.2419303090137
2008-07-21,3728.8663801837592
2008-07-22,3657.0005802268497
2008-07-23,3730.5359405831878
2008-07-24,3653.9993029787042
2008-07-25,3624.952713768809
2008-07-28,3604.1481420074997
2008-07-29,3637.7517985909753
2008-07-30,3671.4743599727044
2008-07-31,3701.7199136677673
2008-08-01,3606.0763222747255
2008-08-04,3578.807449307875
2008-08-05,3648.599176087148
2008-08-06,3639.0847068231965
2008-08-07,3603.015118053139
2008-08-08,3545.9852034401188
2008-08-11,3613.438316795725
2008-08-12,3580.0287285642557
2008-08-13,3480.615101336664
2008-08-14,3458.824232785652
2008-08-15,3432.0924618772
2008-08-18,3434.086101453279
2008-08-19,3333.5436265802264
2008-08-20,3350.2972067973687
2008-08-21,3333.2840186924786
2008-08-22,3402.676195839371
2008-08-25,3341.840061940731
2008-08-26,3338.6213514849896
2008-08-27,3368.121099471922
2008-08-28,3429.631806085873
2008-08-29,3441.7868735875772
2008-09-01,3407.3574950570933
2008-09-02,3455.3533498123284
2008-09-03,3430.0993514180286
2008-09-04,3306.053796771322
2008-09-05,3180.781454617742
2008-09-08,3291.5064842843094
2008-09-09,3224.845829213022
2008-09-10,3156.5963139498012
2008-09-11,3112.0803532697037
2008-09-12,3247.0404424010785
2008-09-15,3098.5615516367134
2008-09-16,3089.4939456891702
2008-09-17,3029.0892758790346
2008-09-18,3062.760445273173
2008-09-19,3343.9007463371454
2008-09-22,3327.2276765925317
2008-09-23,3297.004543942858
2008-09-24,3260.490174998226
2008-09-25,3361.4271002894297
2008-09-26,3335.8466325483796
2008-09-29,3170.4836058740925
2008-09-30,3097.490329583122
2008-10-01,3149.4357173655317
2008-10-02,3061.2154197107106
2008-10-03,3186.475504642535
2008-10-06,2929.369280731509
2008-10-07,3001.826891172556
2008-10-08,2845.837536113779
2008-10-09,2738.417689149522
2008-10-10,2454.216393739528
2008-10-13,2734.4634789525553
2008-10-14,2821.4781921316994
2008-10-15,2668.9510666588953
2008-10-16,2516.277524759223
2008-10-17,2617.7212413337643
2008-10-20,2667.5699485955456
2008-10-21,2599.9036844561224
2008-10-22,2327.9368504437957
2008-10-23,2269.5978956091826
2008-10-24,2115.8419438326023
2008-10-27,1981.6157155364997
2008-10-28,1957.1809180805867
2008-10-29,2218.7249276844627
2008-10-30,2265.967978932818
2008-10-31,2313.4184122293586
2008-11-03,2359.535032151776
2008-11-04,2529.0435900399175
2008-11-05,2554.5690365562887
2008-11-06,2345.091608787118
2008-11-07,2399.082240185924
2008-11-10,2384.86624552328
2008-11-11,2234.9713537601224
2008-11-12,2169.7236056556726
2008-11-13,2206.5825151363783
2008-11-14,2247.707638572023
2008-11-17,2152.082257223961
2008-11-18,2159.775423739381
2008-11-19,2072.4205117889924
2008-11-20,1995.2335971353436
2008-11-21,1988.73891579126
2008-11-24,2208.0441461336964
2008-11-25,2262.253169307399
2008-11-26,2237.7566362954985
2008-11-27,2289.4227594705585
2008-11-28,2274.5083909322393
2008-12-01,2154.139947518874
2008-12-02,2261.2495123733956
2008-12-03,2267.240073314616
2008-12-04,2262.06359827621
2008-12-05,2168.1790707622067
2008-12-08,2357.3293657819013
2008-12-09,2360.191638666582
2008-12-10,2397.4035336072798
2008-12-11,2450.8295365217
2008-12-12,2416.3801102182883
2008-12-15,2483.667004071705
2008-12-16,2542.2125850585076
2008-12-17,2655.886851303478
2008-12-18,2699.844277794964
2008-12-19,2600.836061585077
2008-12-22,2549.80104970709
2008-12-23,2546.593501347242
2008-12-24,2554.721704676029
2008-12-25,2554.721704676029
2008-12-26,2567.0510018601444
2008-12-29,2583.6728509814525
2008-12-30,2617.7704510065096
2008-12-31,2572.6125458104552
2009-01-01,2572.6125458104552
2009-01-02,2666.9793646796033
2009-01-05,2652.470592979393
2009-01-06,2623.56279976147
2009-01-07,2632.4673791856585
2009-01-08,2617.0174927868575
2009-01-09,2552.6698512306743
2009-01-12,2481.3055941880857
2009-01-13,2405.1080172902825
