Date,PERU
2004-11-12,317.09434619354306
2004-11-15,319.9361079302901
2004-11-16,324.1508551302028
2004-11-17,323.076900040089
2004-11-18,315.5270088199181
2004-11-19,315.29496902249866
2004-11-22,312.5719947313964
2004-11-23,312.2310024877251
2004-11-24,316.31433961213236
2004-11-25,315.9456478481553
2004-11-26,316.8202407137991
2004-11-29,323.6344363746547
2004-11-30,317.1218799999502
2004-12-01,315.1058784578978
2004-12-02,306.1915187200008
2004-12-03,309.17649626234606
2004-12-06,308.95970680079165
2004-12-07,307.20457857516254
2004-12-08,305.97862811742664
2004-12-09,299.66375631797155
2004-12-10,305.28510303488287
2004-12-13,309.33656081864024
2004-12-14,312.12121165808816
2004-12-15,312.5888341853439
2004-12-16,312.1436125732891
2004-12-17,312.39661595982284
2004-12-20,312.2357558803768
2004-12-21,313.76748378610705
2004-12-22,313.1775526232129
2004-12-23,312.9022284388392
2004-12-24,312.6354991712497
2004-12-27,312.4822817998199
2004-12-28,313.7916309234226
2004-12-29,312.60021282575696
2004-12-30,312.84153990868026
2004-12-31,312.87460204455044
2005-01-03,308.40142860145784
2005-01-04,304.40353259313855
2005-01-05,303.3245039518377
2005-01-06,300.46195824749014
2005-01-07,303.5423998373606
2005-01-10,306.778696356769
2005-01-11,307.82060202357536
2005-01-12,307.53158571042803
2005-01-13,302.6804368103732
2005-01-14,306.63465161574914
2005-01-17,304.75797320958856
2005-01-18,305.58401507193287
2005-01-19,306.65904598969485
2005-01-20,305.190794861231
2005-01-21,306.9238244159237
2005-01-24,307.6739836983074
2005-01-25,311.0354203262104
2005-01-26,311.6429422790789
2005-01-27,314.6894737495729
2005-01-28,316.58081495341094
2005-01-31,313.5039910605751
2005-02-01,316.15418567828397
2005-02-02,317.39735844290124
2005-02-03,312.35191878103564
2005-02-04,307.4835593250743
2005-02-07,304.6123178878313
2005-02-08,307.81065632410906
2005-02-09,306.8530819806905
2005-02-10,307.9462319772422
2005-02-11,313.0200316570211
2005-02-14,314.2092475239793
2005-02-15,320.4483207094575
2005-02-16,320.63384587781127
2005-02-17,324.67837916964316
2005-02-18,326.3851464019436
2005-02-21,326.36420301783687
2005-02-22,328.3861439756394
2005-02-23,328.1999795081763
2005-02-24,332.1410145906285
2005-02-25,336.31497104376876
2005-02-28,341.15895228182666
2005-03-01,338.69519830874077
2005-03-02,336.7928103876001
2005-03-03,336.41628547304117
2005-03-04,344.508788456418
2005-03-07,344.92894599153516
2005-03-08,347.2339104473482
2005-03-09,348.8319680668283
2005-03-10,344.47430529980954
2005-03-11,343.04952124604887
2005-03-14,338.7697003305807
2005-03-15,344.85502450803733
2005-03-16,340.5981857031719
2005-03-17,341.9553305158732
2005-03-18,340.6591641888537
2005-03-21,338.5737440019256
2005-03-22,336.073073941174
2005-03-23,330.54818832092246
2005-03-24,330.6487812887363
2005-03-25,330.6487812887363
2005-03-28,327.14098546594397
2005-03-29,319.3739218887819
2005-03-30,321.9943056330106
2005-03-31,325.34251820575895
2005-04-01,328.48295999596985
2005-04-04,328.45024841681567
2005-04-05,330.677339853036
2005-04-06,328.19354018868955
2005-04-07,331.82917213803654
2005-04-08,329.87713317257806
2005-04-11,329.2340747426961
2005-04-12,329.8525162667716
2005-04-13,331.04594305424143
2005-04-14,322.0757190976351
2005-04-15,322.8946646077562
2005-04-18,325.33704555906695
2005-04-19,335.36078902782725
2005-04-20,336.39769729734746
2005-04-21,334.41916116604114
2005-04-22,333.82552874137116
2005-04-25,335.41461667152635
2005-04-26,338.8140953901015
2005-04-27,327.55817473565855
2005-04-28,323.22546331471466
2005-04-29,324.17952424815985
2005-05-02,323.9069691014669
2005-05-03,322.946499832153
2005-05-04,326.0991155123653
2005-05-05,326.6067620352337
2005-05-06,328.3967354623344
2005-05-09,331.4786331571001
2005-05-10,325.59717421526636
2005-05-11,325.02944166745317
2005-05-12,318.51704931251845
2005-05-13,313.194394896627
2005-05-16,312.955755156164
2005-05-17,316.9493915604525
2005-05-18,321.6660248793837
2005-05-19,318.2182881481767
2005-05-20,319.35288912390627
2005-05-23,319.59515806171646
2005-05-24,314.53332547058994
2005-05-25,312.51441430192904
2005-05-26,312.95045638803634
2005-05-27,316.33185613938343
2005-05-30,316.6284264652832
2005-05-31,318.6257304982473
2005-06-01,320.47779501489754
2005-06-02,326.95598846587416
2005-06-03,327.74328638264666
2005-06-06,327.65155734438
2005-06-07,325.36553141449457
2005-06-08,317.5556948050645
2005-06-09,317.11471158715284
2005-06-10,321.6188742298685
2005-06-13,325.10320598659666
2005-06-14,323.60382073833296
2005-06-15,324.4543187995915
2005-06-16,331.3765775547207
2005-06-17,331.7554002466929
2005-06-20,328.8048440174591
2005-06-21,327.00807148755
2005-06-22,327.5959360350902
2005-06-23,323.04728589087
2005-06-24,323.8887042829712
2005-06-27,327.88794062898126
2005-06-28,328.90717896749067
2005-06-29,328.8513536364212
2005-06-30,327.2333759651313
2005-07-01,323.79622730409557
2005-07-04,323.56086879304047
2005-07-05,325.7598713963113
2005-07-06,327.838235006429
2005-07-07,328.57662242098337
2005-07-08,334.5465084139107
2005-07-11,339.7168329983354
2005-07-12,337.03365611012384
2005-07-13,336.5748156866083
2005-07-14,337.303594818871
2005-07-15,334.52766398618525
2005-07-18,338.5766293696034
2005-07-19,338.1279192058481
2005-07-20,340.5339516808729
2005-07-21,341.4665664967286
2005-07-22,348.52047350629124
2005-07-25,346.9488776622764
2005-07-26,347.55130384509886
2005-07-27,350.05802804338845
2005-07-28,350.05802804338845
2005-07-29,350.05802804338845
2005-08-01,360.02934142076253
2005-08-02,360.2815509898651
2005-08-03,366.69862852381385
2005-08-04,366.2516058566946
2005-08-05,366.0872058227158
2005-08-08,369.94909319695745
2005-08-09,366.56542237346343
2005-08-10,367.44547514819806
2005-08-11,374.79472159160605
2005-08-12,366.7808254242228
2005-08-15,370.42264562027106
2005-08-16,374.0805035538839
2005-08-17,368.8071194118177
2005-08-18,363.565144590876
2005-08-19,362.00422517607444
2005-08-22,365.6040604387598
2005-08-23,360.60491742156165
2005-08-24,358.5447912817568
2005-08-25,359.9937431619635
2005-08-26,361.81368969779385
2005-08-29,363.8963911009525
2005-08-30,364.10325205561895
2005-08-31,362.427873865637
2005-09-01,372.47015036457503
2005-09-02,374.2070172410325
2005-09-05,373.46422256720723
2005-09-06,373.1565527119311
2005-09-07,374.8467796052495
2005-09-08,378.7722701393741
2005-09-09,390.108489872262
2005-09-12,387.65249158131803
2005-09-13,378.3990723403087
2005-09-14,385.7690847716136
2005-09-15,394.9869761354595
2005-09-16,396.24179380240565
2005-09-19,400.7970576977901
2005-09-20,401.9051453991976
2005-09-21,404.48543436796785
2005-09-22,395.09011882999954
2005-09-23,399.50916063952855
2005-09-26,413.46508796546493
2005-09-27,414.7109964528488
2005-09-28,418.3460675591322
2005-09-29,421.90188358380624
2005-09-30,426.0685243997965
2005-10-03,433.8239957946673
2005-10-04,439.73726963054906
2005-10-05,428.04335085705475
2005-10-06,413.3961052583989
2005-10-07,419.16300374111796
2005-10-10,414.77907563567896
2005-10-11,422.3779167035119
2005-10-12,418.3784427460933
2005-10-13,405.73642998467994
2005-10-14,402.5815231430549
2005-10-17,412.6960586588954
2005-10-18,403.1301273658507
2005-10-19,399.0865973310892
2005-10-20,390.55316061382337
2005-10-21,397.65697419740616
2005-10-24,410.0174031871246
2005-10-25,413.08223823180407
2005-10-26,419.51935274567336
2005-10-27,392.6550425858596
2005-10-28,383.4078369119896
2005-10-31,384.3358288224589
2005-11-01,384.59173956179467
2005-11-02,402.67010837
2005-11-03,405.3717001088327
2005-11-04,403.06682492370743
2005-11-07,396.9918710857662
2005-11-08,397.0546954453251
2005-11-09,402.9476570760841
2005-11-10,404.4912459062912
2005-11-11,411.2324120961381
2005-11-14,408.0703807086451
2005-11-15,410.16226653293086
2005-11-16,414.9645596738149
2005-11-17,427.6687286774344
2005-11-18,424.5716126833709
2005-11-21,420.8875411464914
2005-11-22,421.6838573523971
2005-11-23,418.8095113216012
2005-11-24,417.19253468703255
2005-11-25,424.0910199835237
2005-11-28,422.01022586992855
2005-11-29,425.70639015285167
2005-11-30,420.61265467837535
2005-12-01,439.4794955372257
2005-12-02,436.300165110819
2005-12-05,446.3673557162637
2005-12-06,452.233414569788
2005-12-07,453.3309162218211
2005-12-08,453.3309162218211
2005-12-09,457.20997888793306
2005-12-12,456.98589970466645
2005-12-13,454.4658152597285
2005-12-14,450.0892125505057
2005-12-15,441.0544794139707
2005-12-16,433.58335831476916
2005-12-19,418.602127317166
2005-12-20,417.35968115456194
2005-12-21,419.9829030782725
2005-12-22,422.0129484298931
2005-12-23,423.99524982729184
2005-12-26,424.88167202914366
2005-12-27,420.5950272353536
2005-12-28,425.20046063023284
2005-12-29,423.50694615057307
2005-12-30,421.54006143298835
2006-01-02,422.3776397397469
2006-01-03,436.1295835606267
2006-01-04,450.6876007464514
2006-01-05,437.22211786610615
2006-01-06,441.8104112740697
2006-01-09,443.6487022187833
2006-01-10,441.3430699087247
2006-01-11,441.8467165037282
2006-01-12,432.36772043082834
2006-01-13,433.83953409259516
2006-01-16,436.2146346723079
2006-01-17,443.2914811387
2006-01-18,441.157760041851
2006-01-19,447.05911281732125
2006-01-20,433.6162250424398
2006-01-23,432.99072550305897
2006-01-24,443.29455669755566
2006-01-25,450.5308816944056
2006-01-26,462.8457126174805
2006-01-27,474.41469103333634
2006-01-30,480.402872696365
2006-01-31,493.7853622809493
2006-02-01,490.55215922806053
2006-02-02,495.57158730034183
2006-02-03,497.0296163372878
2006-02-06,510.67007527172217
2006-02-07,489.3691752021558
2006-02-08,484.8682202215364
2006-02-09,493.25466593088817
2006-02-10,478.0113391517213
2006-02-13,469.620235063343
2006-02-14,479.19949707042684
2006-02-15,470.71055483121
2006-02-16,469.61283621230706
2006-02-17,481.7385255554907
2006-02-20,481.5459253487102
2006-02-21,490.46989268703663
2006-02-22,494.75156382286355
2006-02-23,492.08153371760216
2006-02-24,494.97906046999265
2006-02-27,486.69469674532644
2006-02-28,481.70292740624944
2006-03-01,489.58289075064147
2006-03-02,494.5874894374414
2006-03-03,501.43085234167654
2006-03-06,468.8462352187929
2006-03-07,457.6903817190806
2006-03-08,452.9155272544508
2006-03-09,464.47698711709035
2006-03-10,471.9921690127947
2006-03-13,463.85471839301346
2006-03-14,461.13305845322293
2006-03-15,465.7208662329667
2006-03-16,472.3903780987658
2006-03-17,473.36523792746794
2006-03-20,461.16207331938443
2006-03-21,454.8044094981004
2006-03-22,458.7129989986067
2006-03-23,453.32069911120874
2006-03-24,450.5631055939452
2006-03-27,455.96247458777776
2006-03-28,454.440771264384
2006-03-29,475.88303592060106
2006-03-30,474.3806920611483
2006-03-31,468.8896522402029
2006-04-03,477.1666427967135
2006-04-04,482.2589851270427
2006-04-05,492.17154920280126
2006-04-06,499.1085662523666
2006-04-07,499.2144752891473
2006-04-10,505.88531107702937
2006-04-11,494.4701401865668
2006-04-12,500.7146010535415
2006-04-13,501.74499051739565
2006-04-14,501.74499051739565
2006-04-17,520.8180791877456
2006-04-18,538.7076981166047
2006-04-19,550.7220872638468
2006-04-20,533.2176162643558
2006-04-21,546.4471859533609
2006-04-24,540.5464493559795
2006-04-25,544.2295510898558
2006-04-26,550.3985655713706
2006-04-27,532.4297745403258
2006-04-28,548.7189882428511
2006-05-01,549.5507192900346
2006-05-02,554.7748455647787
2006-05-03,534.6808412041529
2006-05-04,546.3319588102117
2006-05-05,551.480188338828
2006-05-08,561.6713591046565
2006-05-09,581.865749211675
2006-05-10,586.364557824544
2006-05-11,586.7092530382033
2006-05-12,573.2600518
2006-05-15,550.82027433
2006-05-16,557.7089880892942
2006-05-17,541.6097269160039
2006-05-18,513.1748074653568
2006-05-19,500.57661315031726
2006-05-22,488.9075583900569
2006-05-23,508.94686437103104
2006-05-24,496.5317484496075
2006-05-25,511.0756735224571
2006-05-26,520.6872768645469
2006-05-29,519.6522561807578
2006-05-30,507.216986474013
2006-05-31,492.83842045423114
2006-06-01,505.65357250147156
2006-06-02,527.5845131139713
2006-06-05,520.8718819979248
2006-06-06,510.7842894250988
2006-06-07,514.7781562857831
2006-06-08,492.39822547814117
2006-06-09,493.6914716041458
2006-06-12,474.11021661827675
2006-06-13,457.434996109899
2006-06-14,461.0401355640766
2006-06-15,484.0590002567749
2006-06-16,488.47867451937884
2006-06-19,477.83836162217796
2006-06-20,479.61523210827824
2006-06-21,484.70287640138196
2006-06-22,490.36956388493513
2006-06-23,493.95365942724374
2006-06-26,510.0428113087263
2006-06-27,506.5740863377618
2006-06-28,510.70342111263744
2006-06-29,510.97491866762283
2006-06-30,540.6117690847824
2006-07-03,554.6572019273214
2006-07-04,554.2309252269495
2006-07-05,552.2188029845737
2006-07-06,547.4653187623824
2006-07-07,553.4453422463155
2006-07-10,551.3886960006095
2006-07-11,554.6216558502326
2006-07-12,552.5120530834358
2006-07-13,531.7059903063288
2006-07-14,532.8936684248841
2006-07-17,525.9315034380382
2006-07-18,524.1839915580983
2006-07-19,543.7888239475129
2006-07-20,529.2223387878371
2006-07-21,519.2387472213885
2006-07-24,521.8595663054487
2006-07-25,529.5801214154817
2006-07-26,539.2626196680939
2006-07-27,557.5235431816495
2006-07-28,557.4734211576214
2006-07-31,579.5324885039913
2006-08-01,575.6621501702152
2006-08-02,580.6992980183561
2006-08-03,571.9584618409718
2006-08-04,567.8576178462738
2006-08-07,573.0305575076608
2006-08-08,570.2471403653941
2006-08-09,570.015647461961
2006-08-10,565.326901267692
2006-08-11,568.4934520340443
2006-08-14,561.8799378403384
2006-08-15,565.7464234915558
2006-08-16,571.3821480908994
2006-08-17,566.4007124657566
2006-08-18,568.7676807481897
2006-08-21,579.6176221405157
2006-08-22,577.4897322968902
2006-08-23,572.2258168292532
2006-08-24,567.9167263420513
2006-08-25,571.9177431579703
2006-08-28,572.5990843870354
2006-08-29,569.0246122535508
2006-08-30,570.1737682194699
2006-08-31,583.3476187151218
2006-09-01,590.9611619978889
2006-09-04,593.0689192939154
2006-09-05,605.6930748744217
2006-09-06,606.3010931143996
2006-09-07,604.6668264706885
2006-09-08,595.4719790842111
2006-09-11,572.5479935854174
2006-09-12,566.4910943210281
2006-09-13,571.5687034136898
2006-09-14,570.3408628848923
2006-09-15,578.1968315626525
2006-09-18,593.5420067810794
2006-09-19,588.121329476897
2006-09-20,585.2695471401381
2006-09-21,583.4113817690405
2006-09-22,572.8352284883076
2006-09-25,577.3530382027902
2006-09-26,589.5949865668928
2006-09-27,604.0722483512404
2006-09-28,600.2728517356766
2006-09-29,600.6332986721807
2006-10-02,597.0634891214544
2006-10-03,582.6710766186513
2006-10-04,567.0128189164816
2006-10-05,578.2644291226505
2006-10-06,587.9226732874163
2006-10-09,595.3569414015523
2006-10-10,597.8207723807578
2006-10-11,601.6665253458832
2006-10-12,607.6718088333434
2006-10-13,620.8822012868703
2006-10-16,631.5082027908009
2006-10-17,628.9779809704613
2006-10-18,632.1087243521945
2006-10-19,636.2789746694078
2006-10-20,635.3421436407586
2006-10-23,635.5418534258897
2006-10-24,632.9970931228626
2006-10-25,635.0867158822493
2006-10-26,633.0933597676018
2006-10-27,633.0847971561888
2006-10-30,624.3321463411266
2006-10-31,630.3337629205823
2006-11-01,630.1319876791239
2006-11-02,642.5707872522308
2006-11-03,653.3692624938939
2006-11-06,669.1652701912527
2006-11-07,675.6897054626775
2006-11-08,668.7823560456707
2006-11-09,684.7073092571487
2006-11-10,667.9967376188936
2006-11-13,662.0840533374186
2006-11-14,655.658111786643
2006-11-15,660.0829849487446
2006-11-16,650.4548078246909
2006-11-17,644.3159464570866
2006-11-20,652.6280260931849
2006-11-21,658.4894970248091
2006-11-22,652.7823767833656
2006-11-23,653.5005905880195
2006-11-24,661.1672284016717
2006-11-27,657.71208835007
2006-11-28,658.8563610758152
2006-11-29,661.9317073452119
2006-11-30,669.7001445539933
2006-12-01,670.1569715441229
2006-12-04,673.9623216463402
2006-12-05,677.997902439786
2006-12-06,680.3789239016724
2006-12-07,686.7041486000043
2006-12-08,686.8771686456611
2006-12-11,699.8090109767945
2006-12-12,688.6925940419698
2006-12-13,694.1653878375338
2006-12-14,699.0564561327922
2006-12-15,705.4664003850418
2006-12-18,708.9355153699013
2006-12-19,691.9828852747231
2006-12-20,681.8132775551878
2006-12-21,664.2690742395914
2006-12-22,664.5056422440522
2006-12-25,664.5056422440522
2006-12-26,676.7052998167158
2006-12-27,690.4739156693147
2006-12-28,685.4217867889622
2006-12-29,683.3725979588802
2007-01-01,683.3725979588802
2007-01-02,685.9941857677168
2007-01-03,673.0186189570381
2007-01-04,660.0893634465058
2007-01-05,656.03752385688
2007-01-08,658.5130504626094
2007-01-09,653.9945324486943
2007-01-10,661.8761165167238
2007-01-11,672.2698762239805
2007-01-12,676.2378357255129
2007-01-15,676.9014761251462
2007-01-16,677.3846189125948
2007-01-17,681.6436361106444
2007-01-18,684.5134687490367
2007-01-19,691.1656348058618
2007-01-22,695.9730485153323
2007-01-23,710.188849091253
2007-01-24,719.2572128781469
2007-01-25,723.9791102573685
2007-01-26,721.5443878304931
2007-01-29,726.0496687502523
2007-01-30,728.7991464054353
2007-01-31,745.1894772878535
2007-02-01,755.6797541324669
2007-02-02,756.1654997232857
2007-02-05,755.5479733649673
2007-02-06,765.9341630988667
2007-02-07,775.0715439282119
2007-02-08,769.9488445927049
2007-02-09,782.3781967988858
2007-02-12,780.227634194369
2007-02-13,810.2114516694157
2007-02-14,820.3172982573072
2007-02-15,819.2921827407587
2007-02-16,825.4802160284219
2007-02-19,827.3370963805124
2007-02-20,824.5669237530933
2007-02-21,842.3304673334411
2007-02-22,861.5039853805187
2007-02-23,870.3518275860397
2007-02-26,857.9819700134183
2007-02-27,814.8897512492524
2007-02-28,822.8444367753596
2007-03-01,815.7965020913485
2007-03-02,800.0729897319443
2007-03-05,773.1873610176357
2007-03-06,790.6479533224434
2007-03-07,806.450381469847
2007-03-08,820.9293085127523
2007-03-09,820.2509078248332
2007-03-12,823.5497748512023
2007-03-13,796.2888825185458
2007-03-14,797.8529572243781
2007-03-15,818.104048295691
2007-03-16,811.1180989577928
2007-03-19,835.8781444451474
2007-03-20,844.0672814361642
2007-03-21,848.0646541567698
2007-03-22,841.2134936560273
2007-03-23,842.7716878210682
2007-03-26,851.8617622983867
2007-03-27,851.1312815945672
2007-03-28,852.6503475030444
2007-03-29,850.2777067998088
2007-03-30,853.9409918604237
2007-04-02,865.7239292223676
2007-04-03,892.3396449051099
2007-04-04,899.316334757365
2007-04-05,899.3910708104648
2007-04-06,899.3910708104648
2007-04-09,911.4361447617465
2007-04-10,923.3676835176315
2007-04-11,920.8425703121558
2007-04-12,916.9098067522881
2007-04-13,923.704804367711
2007-04-16,933.8772099187429
2007-04-17,964.0913567238474
2007-04-18,976.4680346977309
2007-04-19,966.1344933483324
2007-04-20,975.9995645931724
2007-04-23,993.9743297763159
2007-04-24,990.2564695450804
2007-04-25,992.3010787477165
2007-04-26,988.5782251883601
2007-04-27,988.5703589072966
2007-04-30,986.2190275375539
2007-05-01,985.9392231750337
2007-05-02,996.6992113180028
2007-05-03,1007.3260266590398
2007-05-04,1025.292331838193
2007-05-07,1042.0244731641073
2007-05-08,1061.7524638526627
2007-05-09,1085.2755535835825
2007-05-10,1094.2501660258795
2007-05-11,1105.3312151529633
2007-05-14,1079.7456936651606
2007-05-15,1067.7652365750835
2007-05-16,1057.1866137726904
2007-05-17,1063.9474260230204
2007-05-18,1067.702934615159
2007-05-21,1078.8791958295676
2007-05-22,1062.3146532466178
2007-05-23,1073.0133154830057
2007-05-24,1046.1106853086173
2007-05-25,1051.5538356192465
2007-05-28,1050.4988005592452
2007-05-29,1044.1737266233106
2007-05-30,1022.8624793563374
2007-05-31,1051.6225311297337
2007-06-01,1078.3291027149119
2007-06-04,1087.7479884004895
2007-06-05,1089.4610127496774
2007-06-06,1077.6952058179106
2007-06-07,1069.3806306541182
2007-06-08,1051.4424254067549
2007-06-11,1077.0352478576192
2007-06-12,1079.0558118239712
2007-06-13,1092.3450972164155
2007-06-14,1101.136492262139
2007-06-15,1116.1736246149435
2007-06-18,1124.8131407948233
2007-06-19,1136.0246878781943
2007-06-20,1128.2536047284652
2007-06-21,1137.8421124126978
2007-06-22,1130.0910750405667
2007-06-25,1142.7852891135772
2007-06-26,1128.2428119902436
2007-06-27,1116.015642126678
2007-06-28,1140.4106982203293
2007-06-29,1140.5335975529722
2007-07-02,1181.0778981940805
2007-07-03,1182.8918115393526
2007-07-04,1190.1070232491472
2007-07-05,1189.1858846733917
2007-07-06,1207.9893856162728
2007-07-09,1214.6814193177108
2007-07-10,1199.4529748278308
2007-07-11,1223.2583241016616
2007-07-12,1251.777199453957
2007-07-13,1267.733032371854
2007-07-16,1269.055923516546
2007-07-17,1277.3089765706015
2007-07-18,1280.4243706176612
2007-07-19,1292.7787686620197
2007-07-20,1302.8952770187898
2007-07-23,1319.855505355655
2007-07-24,1324.2944498438756
2007-07-25,1307.4728447707419
2007-07-26,1283.5547120277056
2007-07-27,1250.7647146676425
2007-07-30,1270.0260220315758
2007-07-31,1295.5843946429754
2007-08-01,1251.0360687878112
2007-08-02,1255.2355006571727
2007-08-03,1226.8936953996576
2007-08-06,1202.0276005394599
2007-08-07,1220.8923814635402
2007-08-08,1262.638145905263
2007-08-09,1205.8259665984403
2007-08-10,1179.8643124988866
2007-08-13,1207.0672066014138
2007-08-14,1162.2746387346601
2007-08-15,1110.512220818774
2007-08-16,1021.8181056037519
2007-08-17,1097.1385062968177
2007-08-20,1092.7041286432632
2007-08-21,1111.6611539117066
2007-08-22,1154.6129141916429
2007-08-23,1147.1202161743056
2007-08-24,1184.2027785052283
2007-08-27,1185.2515081235588
2007-08-28,1143.6430123331781
2007-08-29,1162.7256929872233
2007-08-30,1162.493736443605
2007-08-31,1199.0017074862742
2007-09-03,1200.742206088596
2007-09-04,1209.4988626733696
2007-09-05,1203.9208823950753
2007-09-06,1220.4877746029665
2007-09-07,1192.9666778968115
2007-09-10,1179.7942282484933
2007-09-11,1203.1471600843076
2007-09-12,1213.6745788886801
2007-09-13,1226.5850799196648
2007-09-14,1224.4068882907902
2007-09-17,1223.3688775895935
2007-09-18,1269.8481191638793
2007-09-19,1316.3442047104202
2007-09-20,1323.4652788244632
2007-09-21,1342.8014566947136
2007-09-24,1356.7637519490227
2007-09-25,1343.5973616935587
2007-09-26,1355.9002635252427
2007-09-27,1385.5545629800554
2007-09-28,1392.5437833635694
2007-10-01,1421.292667376979
2007-10-02,1423.7614832446186
2007-10-03,1402.4845513670632
2007-10-04,1388.3239583439874
2007-10-05,1417.391972048531
2007-10-08,1417.391972048531
2007-10-09,1440.166955510613
2007-10-10,1481.2672028083653
2007-10-11,1496.242386733434
2007-10-12,1507.5319314267492
2007-10-15,1501.168846818325
2007-10-16,1496.3749115605037
2007-10-17,1472.269957442077
2007-10-18,1481.248356574925
2007-10-19,1463.8548996976428
2007-10-22,1433.1797306005003
2007-10-23,1483.718099964946
2007-10-24,1465.0452055355777
2007-10-25,1453.8863229456852
2007-10-26,1512.2711195273187
2007-10-29,1552.1524046415782
2007-10-30,1545.2830673207407
2007-10-31,1570.8180440070705
2007-11-01,1570.488662863831
2007-11-02,1502.387287058499
2007-11-05,1461.15398277
2007-11-06,1513.64434604
2007-11-07,1479.73088531
2007-11-08,1443.9969016
2007-11-09,1395.22711122
2007-11-12,1303.94846129
2007-11-13,1362.40718714
2007-11-14,1394.57098453
2007-11-15,1339.58799543
2007-11-16,1345.09594602
2007-11-19,1281.93145483
2007-11-20,1305.85103372
2007-11-21,1269.4724887
2007-11-22,1293.10186666
2007-11-23,1298.99981823
2007-11-26,1288.92542
2007-11-27,1258.41159154
2007-11-28,1326.23653182
2007-11-29,1366.44665727
2007-11-30,1351.44119188
2007-12-03,1348.66351663
2007-12-04,1328.97341123
2007-12-05,1337.9356729386861
2007-12-06,1360.7713946130382
2007-12-07,1402.223021404595
2007-12-10,1410.0472406774718
2007-12-11,1371.3285277632788
2007-12-12,1390.4128444006974
2007-12-13,1361.0386322755128
2007-12-14,1342.206835606662
2007-12-17,1299.863455960355
2007-12-18,1292.8986066436466
2007-12-19,1290.3863058136371
2007-12-20,1298.5452737972385
2007-12-21,1321.735730572284
2007-12-24,1321.3487100102702
2007-12-25,1321.3487100102702
2007-12-26,1359.3628614815332
2007-12-27,1333.1252213088405
2007-12-28,1328.793085602282
2007-12-31,1328.2732354165657
2008-01-01,1328.2732354165657
2008-01-02,1351.708960804499
2008-01-03,1382.6289414986413
2008-01-04,1348.9602031396628
2008-01-07,1328.134847710837
2008-01-08,1341.4181780599713
2008-01-09,1328.5830064632155
2008-01-10,1322.501349851563
2008-01-11,1322.2235772497456
2008-01-14,1351.1233331644664
2008-01-15,1307.2754104360852
2008-01-16,1260.1426617723591
2008-01-17,1221.958874063256
2008-01-18,1189.667755212636
2008-01-21,1104.8722251630538
2008-01-22,1155.1934949087297
2008-01-23,1126.303061956469
2008-01-24,1171.3073693453273
2008-01-25,1217.575224201912
2008-01-28,1211.9588060757048
2008-01-29,1238.277159321283
2008-01-30,1264.6397217819542
2008-01-31,1268.6527909530362
2008-02-01,1302.204537444995
2008-02-04,1311.8508424242793
2008-02-05,1265.2574254033143
2008-02-06,1238.4766481109539
2008-02-07,1268.2961418189786
2008-02-08,1322.4441198766876
2008-02-11,1333.6163824430332
2008-02-12,1349.6849300812075
2008-02-13,1361.302161813248
2008-02-14,1345.5872856390238
2008-02-15,1342.7726402538822
2008-02-18,1351.100018730536
2008-02-19,1388.2993377300736
2008-02-20,1433.467161420911
2008-02-21,1434.979689138717
2008-02-22,1439.6941969209588
2008-02-25,1442.082726473483
2008-02-26,1439.9582490366902
2008-02-27,1473.2710972892366
2008-02-28,1516.8606707795004
2008-02-29,1473.8709847791513
2008-03-03,1491.7416837298072
2008-03-04,1449.7507811421121
2008-03-05,1484.8960475143901
2008-03-06,1494.8835347545134
2008-03-07,1470.6295512557429
2008-03-10,1441.6002261462802
2008-03-11,1490.6653325703796
2008-03-12,1510.707453660456
2008-03-13,1503.4889911087014
2008-03-14,1521.0995149945004
2008-03-17,1455.9083629714794
2008-03-18,1488.8781067328225
2008-03-19,1429.5538029890201
2008-03-20,1429.7504898292916
2008-03-21,1429.7504898292916
2008-03-24,1429.8854321240872
2008-03-25,1431.3171042228196
2008-03-26,1440.5866874470923
2008-03-27,1455.7590544041202
2008-03-28,1438.3900316907168
2008-03-31,1398.5848645475323
2008-04-01,1428.2998659931252
2008-04-02,1475.229794042285
2008-04-03,1488.1497935769946
2008-04-04,1514.46662509789
2008-04-07,1516.4009463303826
2008-04-08,1520.0130067404625
2008-04-09,1523.1820350007877
2008-04-10,1508.4994912667262
2008-04-11,1499.344690395541
2008-04-14,1495.739520498405
2008-04-15,1506.2035935232411
2008-04-16,1556.114715993806
2008-04-17,1549.0274314595488
2008-04-18,1546.5512444130127
2008-04-21,1548.275231122747
2008-04-22,1527.383093012472
2008-04-23,1524.5688959766674
2008-04-24,1466.624185340096
2008-04-25,1494.0314647773598
2008-04-28,1467.0048275851357
2008-04-29,1443.990512381649
2008-04-30,1469.8540498068915
2008-05-01,1476.1639806820235
2008-05-02,1491.5122385998613
2008-05-05,1505.7693852586985
2008-05-06,1517.9790986666785
2008-05-07,1509.477335598024
2008-05-08,1505.4250146160578
2008-05-09,1471.2834336997535
2008-05-12,1466.2593995711939
2008-05-13,1463.3810696110666
2008-05-14,1445.2972867426497
2008-05-15,1444.7321170238588
2008-05-16,1444.7321170238588
2008-05-19,1497.4954885311804
2008-05-20,1486.029928665955
2008-05-21,1467.1405820081434
2008-05-22,1469.40304562689
2008-05-23,1437.007110352222
2008-05-26,1451.6950917252968
2008-05-27,1437.5112458039907
2008-05-28,1443.5919239058842
