Date,FINLAND
2005-10-07,665.8969046252802
2005-10-10,666.1262006470181
2005-10-11,667.2819637191344
2005-10-12,666.8247937400107
2005-10-13,651.1079733008993
2005-10-14,658.8267156562163
2005-10-17,659.2008275569054
2005-10-18,655.4927389416772
2005-10-19,647.3542189725408
2005-10-20,629.5905904462795
2005-10-21,626.8162451444176
2005-10-24,633.0178915169739
2005-10-25,640.7826566087174
2005-10-26,643.0979836281924
2005-10-27,637.1167699192987
2005-10-28,635.5764635321052
2005-10-31,650.6532034454707
2005-11-01,657.4584081073232
2005-11-02,662.6919175650725
2005-11-03,667.7560092864201
2005-11-04,660.1237636178247
2005-11-07,657.3205637936707
2005-11-08,653.7758273823454
2005-11-09,653.7854835450711
2005-11-10,654.9318391749184
2005-11-11,660.6602161776076
2005-11-14,663.0445564316344
2005-11-15,654.1336837336786
2005-11-16,647.7101609837248
2005-11-17,657.358521134352
2005-11-18,658.5103737129492
2005-11-21,662.3015728611978
2005-11-22,660.6928590919769
2005-11-23,670.0991238203982
2005-11-24,669.0210556714894
2005-11-25,669.6522391690335
2005-11-28,667.5551724326147
2005-11-29,662.9233948270607
2005-11-30,660.084539579946
2005-12-01,666.1883558934549
2005-12-02,668.1400614634815
2005-12-05,675.5292200105422
2005-12-06,676.4769885688665
2005-12-07,685.9776596145954
2005-12-08,696.3616742886059
2005-12-09,691.7617320757422
2005-12-12,699.5394217297192
2005-12-13,700.5586202129443
2005-12-14,709.7752272776265
2005-12-15,700.286277280425
2005-12-16,711.6741685000698
2005-12-19,711.5144190611
2005-12-20,702.5870933017434
2005-12-21,699.1581746371814
2005-12-22,703.0228962254814
2005-12-23,710.2156770637365
2005-12-26,710.2156770637365
2005-12-27,712.3626163927354
2005-12-28,710.0988582707434
2005-12-29,707.8462288979107
2005-12-30,699.8000979935813
2006-01-02,702.8577735526121
2006-01-03,719.143637757578
2006-01-04,736.3961200784589
2006-01-05,740.2459221292166
2006-01-06,743.5515479133786
2006-01-09,744.578594104859
2006-01-10,736.2574835558605
2006-01-11,736.2667890792925
2006-01-12,731.3188634521003
2006-01-13,729.5336393749355
2006-01-16,732.982899610968
2006-01-17,724.8920158170824
2006-01-18,721.6990263838733
2006-01-19,730.0592381787226
2006-01-20,721.8433571945781
2006-01-23,729.2278216676004
2006-01-24,725.7256961891824
2006-01-25,734.0985548988681
2006-01-26,728.1825209882486
2006-01-27,729.1852024564789
2006-01-30,726.6515894181211
2006-01-31,733.818699213443
2006-02-01,742.6841281336841
2006-02-02,737.7262162573769
2006-02-03,729.6778571605909
2006-02-06,728.0981331151274
2006-02-07,722.9059534563484
2006-02-08,724.8862431122927
2006-02-09,731.7446133798144
2006-02-10,724.6959964994765
2006-02-13,725.9188198567163
2006-02-14,734.2711221409375
2006-02-15,747.0166542068717
2006-02-16,751.9696056803036
2006-02-17,755.1289734040726
2006-02-20,760.1915099362792
2006-02-21,763.771561737482
2006-02-22,762.6989511716339
2006-02-23,766.8674837431295
2006-02-24,766.5807427370156
2006-02-27,766.1829744498958
2006-02-28,759.5961811191016
2006-03-01,761.8408611316073
2006-03-02,767.9574003552135
2006-03-03,766.2732743108996
2006-03-06,773.1921046539012
2006-03-07,769.9944489702406
2006-03-08,782.9065342775799
2006-03-09,796.4246338046553
2006-03-10,795.4937180617195
2006-03-13,803.1941581136596
2006-03-14,816.4668744166332
2006-03-15,814.9443996901686
2006-03-16,826.3059632347305
2006-03-17,828.2195386672424
2006-03-20,834.8836379567132
2006-03-21,832.3748787242031
2006-03-22,824.9095809513714
2006-03-23,813.9881085909014
2006-03-24,819.2498285480553
2006-03-27,818.6231944863447
2006-03-28,812.9562752090488
2006-03-29,810.3816483659756
2006-03-30,845.7162324368791
2006-03-31,837.2428937666645
2006-04-03,842.2132712476825
2006-04-04,844.1085617057367
2006-04-05,849.3316079198279
2006-04-06,848.9978464046812
2006-04-07,837.1137971075547
2006-04-10,834.8395747916509
2006-04-11,849.0817250456646
2006-04-12,839.9667064896096
2006-04-13,840.7798175922143
2006-04-14,840.7798175922143
2006-04-17,854.1338089871521
2006-04-18,852.4962147762981
2006-04-19,864.7094412291417
2006-04-20,893.4744565513946
2006-04-21,906.2669272565244
2006-04-24,900.1094780486253
2006-04-25,896.2832756667347
2006-04-26,902.4420776613595
2006-04-27,897.7853097881801
2006-04-28,889.4857000144791
2006-05-01,891.0392018126228
2006-05-02,897.6739661363209
2006-05-03,891.5485874377165
2006-05-04,903.6384948387393
2006-05-05,907.9889153068511
2006-05-08,908.3991965250464
2006-05-09,915.1040335447482
2006-05-10,907.0018146126199
2006-05-11,890.3817367591845
2006-05-12,866.959134372442
2006-05-15,864.1010322848479
2006-05-16,866.8678528927858
2006-05-17,838.4002155569077
2006-05-18,823.905593533506
2006-05-19,816.858979475009
2006-05-22,796.5115457130347
2006-05-23,832.1657745697617
2006-05-24,819.8157193611622
2006-05-25,820.972063282214
2006-05-26,844.9955383933291
2006-05-29,846.5494382240058
2006-05-30,835.4360250027449
2006-05-31,836.9558552484348
2006-06-01,848.2557825419939
2006-06-02,854.4083031059369
2006-06-05,846.8530972049367
2006-06-06,804.9806598836774
2006-06-07,807.8607056714252
2006-06-08,773.2820099202996
2006-06-09,789.030392604962
2006-06-12,770.9046216664236
2006-06-13,748.0108344264514
2006-06-14,752.3938258099308
2006-06-15,782.4025668337596
2006-06-16,772.1166460658058
2006-06-19,783.1571098485867
2006-06-20,781.5909758760126
2006-06-21,786.0808668537975
2006-06-22,779.8137761183111
2006-06-23,776.2168777116261
2006-06-26,779.2617222133688
2006-06-27,777.545958994701
2006-06-28,759.1408346329939
2006-06-29,775.7335809502295
2006-06-30,813.7247123403966
2006-07-03,818.6244966571826
2006-07-04,819.7993178316448
2006-07-05,803.679947643533
2006-07-06,809.9499286860563
2006-07-07,802.4475710731203
2006-07-10,799.0236464663848
2006-07-11,789.3424346416929
2006-07-12,790.1677887087417
2006-07-13,769.7349853971392
2006-07-14,758.0368467537169
2006-07-17,747.5800072533258
2006-07-18,747.228517263804
2006-07-19,783.1529644641317
2006-07-20,795.0041915331533
2006-07-21,785.878141693749
2006-07-24,796.9194226552268
2006-07-25,797.0940667948878
2006-07-26,787.6728824103538
2006-07-27,804.0543417538271
2006-07-28,807.0860697561176
2006-07-31,805.6879281837603
2006-08-01,797.6584298863705
2006-08-02,804.5165366303296
2006-08-03,797.9045653253128
2006-08-04,816.0827311166355
2006-08-07,799.0771613174516
2006-08-08,802.5231903192663
2006-08-09,816.9690019641747
2006-08-10,806.0278196001342
2006-08-11,803.6411232544207
2006-08-14,812.6347287994738
2006-08-15,824.5323149162161
2006-08-16,846.309361673142
2006-08-17,853.6692568498821
2006-08-18,844.8642492858125
2006-08-21,852.1658995177569
2006-08-22,857.0065975242508
2006-08-23,846.4835822038143
2006-08-24,841.4353572843278
2006-08-25,836.7150494289481
2006-08-28,846.1688397528783
2006-08-29,840.858323505256
2006-08-30,851.19429106023
2006-08-31,844.2658510319791
2006-09-01,838.6728460902737
2006-09-04,842.9186620285327
2006-09-05,830.6840137676272
2006-09-06,815.1499919865975
2006-09-07,800.9457884446557
2006-09-08,798.5052735688643
2006-09-11,795.232272093298
2006-09-12,809.3444915959295
2006-09-13,814.5546225669202
2006-09-14,813.45234532458
2006-09-15,804.9423044697453
2006-09-18,802.5868300794388
2006-09-19,797.3955269059021
2006-09-20,804.0943846203419
2006-09-21,811.5088824651833
2006-09-22,807.5919387584861
2006-09-25,798.8671863193895
2006-09-26,805.9581474600681
2006-09-27,819.525695926887
2006-09-28,824.2206796450785
2006-09-29,823.5217382709724
2006-10-02,823.80380097528
2006-10-03,820.3081394496434
2006-10-04,813.968059524228
2006-10-05,819.2270398378505
2006-10-06,814.0560326047363
2006-10-09,816.7443546876902
2006-10-10,826.1923225823356
2006-10-11,836.3386574918376
2006-10-12,840.375906763319
2006-10-13,838.3267326819914
2006-10-16,844.1935443554345
2006-10-17,833.7496590842713
2006-10-18,844.4519587991639
2006-10-19,837.2654482350515
2006-10-20,838.737102576111
2006-10-23,840.4153885950499
2006-10-24,837.8878063927059
2006-10-25,837.0327454967279
2006-10-26,846.9942352420765
2006-10-27,855.6037792137905
2006-10-30,851.8634435830335
2006-10-31,854.9055866268966
2006-11-01,852.601444586892
2006-11-02,842.1291514479124
2006-11-03,837.2923452247246
2006-11-06,847.3865733420043
2006-11-07,859.793572805913
2006-11-08,854.404711611574
2006-11-09,861.4574503874913
2006-11-10,860.8121845325823
2006-11-13,859.4979554240001
2006-11-14,864.5430886746846
2006-11-15,875.6891854170631
2006-11-16,875.0226487329426
2006-11-17,869.3422725591557
2006-11-20,870.334248096666
2006-11-21,878.3996112913705
2006-11-22,898.2450678498858
2006-11-23,897.1215242993803
2006-11-24,901.8106721864392
2006-11-27,883.405588493153
2006-11-28,875.5206667256441
2006-11-29,889.4009375560258
2006-11-30,883.7348499662975
2006-12-01,880.7805312006027
2006-12-04,882.6883932417793
2006-12-05,894.7478259949012
2006-12-06,895.3529532114297
2006-12-07,903.5413870342925
2006-12-08,902.3531931129587
2006-12-11,902.6923660420392
2006-12-12,905.7695675094103
2006-12-13,907.0208962143809
2006-12-14,903.9434942625459
2006-12-15,904.7835574650778
2006-12-18,905.1064551486269
2006-12-19,901.2214278044082
2006-12-20,904.7807108975604
2006-12-21,902.249468153476
2006-12-22,899.6175108353416
2006-12-25,899.6175108353416
2006-12-26,898.2156516150818
2006-12-27,909.3880669482076
2006-12-28,908.1680639782679
2006-12-29,909.330497774829
2007-01-01,909.330497774829
2007-01-02,925.8739418055643
2007-01-03,917.5117965636216
2007-01-04,904.2089680428398
2007-01-05,874.3568628568539
2007-01-08,873.2180673791281
2007-01-09,872.186452067558
2007-01-10,858.3206293256286
2007-01-11,872.2507262368102
2007-01-12,874.8450869313863
2007-01-15,886.3900212892993
2007-01-16,891.2704903089632
2007-01-17,894.8702161325676
2007-01-18,890.2796140518706
2007-01-19,900.1270201134383
2007-01-22,895.5966912520913
2007-01-23,898.4980071194005
2007-01-24,907.6678361023351
2007-01-25,925.4134129288026
2007-01-26,926.7891617867915
2007-01-29,933.2390730314521
2007-01-30,946.2290654261948
2007-01-31,943.9543942181314
2007-02-01,952.8271115116124
2007-02-02,950.9810400994537
2007-02-05,950.6722818558554
2007-02-06,950.5210981320403
2007-02-07,958.0944121141272
2007-02-08,952.6820798552852
2007-02-09,955.1807401095244
2007-02-12,944.4691682291284
2007-02-13,953.1384072239193
2007-02-14,981.8885681358523
2007-02-15,982.3388474500161
2007-02-16,987.6452610100318
2007-02-19,996.1853300627505
2007-02-20,995.4052913895915
2007-02-21,989.1085759324525
2007-02-22,988.382042126317
2007-02-23,994.511130989841
2007-02-26,1000.4389314129944
2007-02-27,971.2910862695664
2007-02-28,952.1624786431535
2007-03-01,933.832474211186
2007-03-02,941.7990473506584
2007-03-05,930.2944676730663
2007-03-06,934.1817829528462
2007-03-07,947.9628859013546
2007-03-08,961.3383621951449
2007-03-09,959.8528047363033
2007-03-12,960.1933385839596
2007-03-13,951.0318548600022
2007-03-14,927.8336844405919
2007-03-15,951.3324056961732
2007-03-16,961.4266565452959
2007-03-19,974.7988690464266
2007-03-20,971.2852279287898
2007-03-21,979.5613310886926
2007-03-22,1008.0274228305454
2007-03-23,1005.995213277243
2007-03-26,998.9414928537918
2007-03-27,995.4282268777928
2007-03-28,988.7539051611047
2007-03-29,1001.430812113248
2007-03-30,1003.709318102009
2007-04-02,1000.7411858495634
2007-04-03,1014.5506755732806
2007-04-04,1023.4962898014536
2007-04-05,1033.797546221553
2007-04-06,1033.797546221553
2007-04-09,1028.411781458742
2007-04-10,1038.290747046538
2007-04-11,1035.5304669081502
2007-04-12,1033.58123537405
2007-04-13,1041.3872303595044
2007-04-16,1052.393728783005
2007-04-17,1052.928474310271
2007-04-18,1046.0290275870002
2007-04-19,1064.247326912113
2007-04-20,1079.8245453102556
2007-04-23,1077.897118811081
2007-04-24,1072.7581579745204
2007-04-25,1087.6522002361528
2007-04-26,1097.4175988980344
2007-04-27,1096.5458493401761
2007-04-30,1092.1302792727993
2007-05-01,1088.0490450362786
2007-05-02,1105.2874602701395
2007-05-03,1101.210475832268
2007-05-04,1110.3591265401355
2007-05-07,1111.6645088319253
2007-05-08,1085.864228852614
2007-05-09,1086.099494670499
2007-05-10,1077.013738324101
2007-05-11,1081.3625457049525
2007-05-14,1106.170083690304
2007-05-15,1118.4993391656194
2007-05-16,1124.52771478005
2007-05-17,1117.7342368552727
2007-05-18,1129.7272671328813
2007-05-21,1135.2854272522848
2007-05-22,1127.8100700066502
2007-05-23,1134.5619977100846
2007-05-24,1128.843001102637
2007-05-25,1135.188156743931
2007-05-28,1140.7894871937337
2007-05-29,1136.6390820479673
2007-05-30,1142.4105924124997
2007-05-31,1159.1425040284612
2007-06-01,1175.4320713412912
2007-06-04,1184.3479450533712
2007-06-05,1177.6052600857745
2007-06-06,1163.5854073092155
2007-06-07,1146.361085365336
2007-06-08,1142.3176277912894
2007-06-11,1155.0876157889818
2007-06-12,1136.969215540248
2007-06-13,1139.678860956063
2007-06-14,1163.196401203341
2007-06-15,1186.4590297549232
2007-06-18,1178.7408890064544
2007-06-19,1175.8494832535653
2007-06-20,1183.6449571438482
2007-06-21,1160.3905451935261
2007-06-22,1162.9887253148684
2007-06-25,1155.1844589657724
2007-06-26,1151.693633477305
2007-06-27,1137.8878592464791
2007-06-28,1156.6743021633733
2007-06-29,1160.259193601864
2007-07-02,1180.8905931355553
2007-07-03,1195.659746545701
2007-07-04,1198.887658737338
2007-07-05,1185.7490317247932
2007-07-06,1197.1954214919804
2007-07-09,1199.763930485358
2007-07-10,1200.9315535460328
2007-07-11,1196.761690632773
2007-07-12,1218.8372516686852
2007-07-13,1230.9823845452395
2007-07-16,1229.346882178742
2007-07-17,1225.2238710036513
2007-07-18,1214.7304888612905
2007-07-19,1217.8279925341294
2007-07-20,1204.556617461944
2007-07-23,1201.6022146679366
2007-07-24,1186.6875695095964
2007-07-25,1156.4156551068018
2007-07-26,1131.025176508379
2007-07-27,1140.190915924835
2007-07-30,1148.0438358578033
2007-07-31,1168.741304598831
2007-08-01,1138.8997915857112
2007-08-02,1188.515789637613
2007-08-03,1171.5505582505396
2007-08-06,1160.045723922308
2007-08-07,1164.6493971195346
2007-08-08,1201.2893932925158
2007-08-09,1172.3989872107925
2007-08-10,1134.7595118815414
2007-08-13,1179.8724281367242
2007-08-14,1162.5180326884213
2007-08-15,1139.115263499181
2007-08-16,1088.4146025996488
2007-08-17,1121.7395038456737
2007-08-20,1135.1933367363104
2007-08-21,1139.0778925394943
2007-08-22,1171.6857263323639
2007-08-23,1169.4020461826594
2007-08-24,1183.613547107814
2007-08-27,1189.254086338885
2007-08-28,1168.6173695413286
2007-08-29,1204.7685484588908
2007-08-30,1227.0099149064738
2007-08-31,1237.2252838775148
2007-09-03,1237.1878337552437
2007-09-04,1250.0837945199546
2007-09-05,1237.6763111068526
2007-09-06,1259.2370814629724
2007-09-07,1247.6106667235315
2007-09-10,1240.0018976909926
2007-09-11,1266.2836651776563
2007-09-12,1254.036782419053
2007-09-13,1255.4979240569166
2007-09-14,1248.8541084541482
2007-09-17,1249.0412773029775
2007-09-18,1272.36287246864
2007-09-19,1336.1049602074947
2007-09-20,1337.5463074039671
2007-09-21,1353.1829061764126
2007-09-24,1349.5506784864488
2007-09-25,1338.0798321281625
2007-09-26,1365.8947861442189
2007-09-27,1377.3077874166465
2007-09-28,1381.044670978606
2007-10-01,1370.8536721418568
2007-10-02,1362.0694726092731
2007-10-03,1353.6018367087504
2007-10-04,1329.58228034516
2007-10-05,1342.283372662198
2007-10-08,1328.4121921124947
2007-10-09,1330.0941902512443
2007-10-10,1350.1740197589972
2007-10-11,1387.8413480082368
2007-10-12,1359.9194248624112
2007-10-15,1336.1290102547287
2007-10-16,1302.302274695815
2007-10-17,1336.5678015300414
2007-10-18,1363.740408813539
2007-10-19,1355.4180533185133
2007-10-22,1334.3783685552787
2007-10-23,1366.2437801397416
2007-10-24,1367.2218739443601
2007-10-25,1397.2616254508157
2007-10-26,1414.832864102968
2007-10-29,1424.3244833661186
2007-10-30,1417.8574378102264
2007-10-31,1427.797313680001
2007-11-01,1418.2860468864749
2007-11-02,1422.1367764581412
2007-11-05,1417.5275470559868
2007-11-06,1451.4805292414533
2007-11-07,1479.2303184196323
2007-11-08,1437.2434702848602
2007-11-09,1390.1516808092229
2007-11-12,1363.379914248448
2007-11-13,1367.2225435087125
2007-11-14,1387.5940429807774
2007-11-15,1368.6672853700964
2007-11-16,1355.5880561056208
2007-11-19,1348.0553736271615
2007-11-20,1377.829248680697
2007-11-21,1331.6040573979685
2007-11-22,1341.4147865703155
2007-11-23,1352.237673499233
2007-11-26,1366.1066901734273
2007-11-27,1338.4887282533955
2007-11-28,1381.136007939084
2007-11-29,1393.026008244621
2007-11-30,1398.3888430014856
2007-12-03,1401.1016528230584
2007-12-04,1362.3801111124956
2007-12-05,1376.0302391352184
2007-12-06,1372.697310162455
2007-12-07,1384.7055227873138
2007-12-10,1403.8365053695072
2007-12-11,1399.4294288559624
2007-12-12,1398.0773750035164
2007-12-13,1348.8194166429143
2007-12-14,1336.2931698695936
2007-12-17,1290.8629118102126
2007-12-18,1278.0451733435502
2007-12-19,1284.3015155490484
2007-12-20,1296.3465948222795
2007-12-21,1338.7732184371766
2007-12-24,1341.754169833342
2007-12-25,1341.754169833342
2007-12-26,1350.9764882152285
2007-12-27,1351.2178836120368
2007-12-28,1359.4943488567064
2007-12-31,1351.7281871168336
2008-01-01,1351.7281871168336
2008-01-02,1336.4909586684573
2008-01-03,1341.7573949277091
2008-01-04,1302.510976327628
2008-01-07,1258.4990720076478
2008-01-08,1269.4563083421392
2008-01-09,1229.7014484891977
2008-01-10,1228.8575120405073
2008-01-11,1232.0962289518145
2008-01-14,1255.0620910921095
2008-01-15,1232.5385355122376
2008-01-16,1199.4032449255433
2008-01-17,1191.1144856780613
2008-01-18,1158.8300159816813
2008-01-21,1080.4794097078748
2008-01-22,1117.0747376520378
2008-01-23,1085.6934058234456
2008-01-24,1218.8514738642464
2008-01-25,1242.0075680976122
2008-01-28,1214.2980619224538
2008-01-29,1222.6609557746997
2008-01-30,1227.2136519928151
2008-01-31,1248.1856191501956
2008-02-01,1285.6126772480918
2008-02-04,1292.869164236543
2008-02-05,1215.558637040534
2008-02-06,1232.1821478569057
2008-02-07,1192.5964731219801
2008-02-08,1214.5826430025268
2008-02-11,1221.5300406415342
2008-02-12,1279.8609570887368
2008-02-13,1269.2056464428088
2008-02-14,1267.8138550784065
2008-02-15,1245.225593519294
2008-02-18,1275.44083572117
2008-02-19,1279.89177161084
2008-02-20,1263.8156897112956
2008-02-21,1280.0132999357659
2008-02-22,1266.896905087133
2008-02-25,1290.0301495982146
2008-02-26,1316.0657456054187
2008-02-27,1340.3133215172388
2008-02-28,1325.6106963859447
2008-02-29,1287.7513396810589
2008-03-03,1254.6792798276738
2008-03-04,1214.3162256307974
2008-03-05,1250.7416047348381
2008-03-06,1232.436093858809
2008-03-07,1219.1243649066223
2008-03-10,1198.5217457310368
2008-03-11,1171.3171928848365
2008-03-12,1203.346433541362
2008-03-13,1201.1189095005204
2008-03-14,1185.8534081814605
2008-03-17,1148.6809269796966
2008-03-18,1194.5482927817395
2008-03-19,1142.2492773976226
2008-03-20,1097.171076044535
2008-03-21,1097.171076044535
2008-03-24,1095.6053663391558
2008-03-25,1178.9852366243103
2008-03-26,1192.712766590236
2008-03-27,1198.8792846038386
2008-03-28,1202.9246473465425
2008-03-31,1209.6123878966816
2008-04-01,1257.060392779031
2008-04-02,1260.186284330833
2008-04-03,1253.8998203471974
2008-04-04,1258.2413311656628
2008-04-07,1272.059521058378
2008-04-08,1256.8350809117292
2008-04-09,1243.4171549310468
2008-04-10,1234.0221611817967
2008-04-11,1222.6558529428726
2008-04-14,1215.2010872829517
2008-04-15,1209.3227791214213
2008-04-16,1259.2908151105491
2008-04-17,1155.5912675325167
2008-04-18,1155.040417681589
2008-04-21,1169.5657879232856
2008-04-22,1160.8602982760237
2008-04-23,1163.5277456395856
2008-04-24,1140.0613617291472
2008-04-25,1162.1652039927444
2008-04-28,1174.4306715195446
2008-04-29,1168.4178597743705
2008-04-30,1191.6165323515702
2008-05-01,1182.5468066733852
2008-05-02,1181.591220278184
2008-05-05,1180.986940851063
2008-05-06,1175.0240657885504
2008-05-07,1197.261694535401
2008-05-08,1186.5098228744503
2008-05-09,1178.714496723546
2008-05-12,1183.7584468761595
2008-05-13,1180.858923554842
2008-05-14,1191.7439371191879
2008-05-15,1181.511650953085
2008-05-16,1204.8891752268328
2008-05-19,1234.9144117380702
2008-05-20,1212.8324355729906
2008-05-21,1214.9784154696263
2008-05-22,1212.5410625355107
2008-05-23,1191.9956735359724
2008-05-26,1183.9168061523926
2008-05-27,1175.522570421
2008-05-28,1183.7539603691089
2008-05-29,1173.89867128141
2008-05-30,1194.5111983630493
2008-06-02,1172.5968001096642
2008-06-03,1174.5758473517772
2008-06-04,1158.966195914555
2008-06-05,1141.1644839113785
2008-06-06,1132.9338481107618
2008-06-09,1128.070396100981
2008-06-10,1101.0470157394964
2008-06-11,1085.9965139311803
2008-06-12,1080.1702386120949
2008-06-13,1085.948564374119
2008-06-16,1086.7193446002684
2008-06-17,1090.8798762950205
2008-06-18,1076.683674732553
2008-06-19,1050.7746447252998
2008-06-20,1060.5439283125063
2008-06-23,1030.7530169855872
2008-06-24,1035.3371374961475
2008-06-25,1073.393454363203
2008-06-26,1052.4078511403372
2008-06-27,1034.2462191116074
2008-06-30,1043.3472781453095
2008-07-01,1020.7158983086755
2008-07-02,1015.5891415514485
2008-07-03,1023.2029210919718
2008-07-04,1011.5418099191832
2008-07-07,1028.0289209351042
2008-07-08,1012.7621609749949
2008-07-09,1042.121790735602
2008-07-10,1038.2970827202967
2008-07-11,1034.1651019943868
2008-07-14,1028.8518922497194
2008-07-15,1015.3205292222362
2008-07-16,1019.8173603861449
2008-07-17,1072.0200924236797
2008-07-18,1088.681212340233
2008-07-21,1093.65285766171
2008-07-22,1073.952540886839
2008-07-23,1062.843778851516
2008-07-24,1053.7136189662137
2008-07-25,1066.4439002374904
2008-07-28,1059.3950900903728
2008-07-29,1046.0962020131774
2008-07-30,1055.1176821565805
2008-07-31,1057.2600985856245
2008-08-01,1036.6477887102562
2008-08-04,1040.8305582824623
2008-08-05,1054.459311775413
2008-08-06,1056.8832848339594
2008-08-07,1045.213603847498
2008-08-08,1032.4824953158973
2008-08-11,1041.7041394295213
2008-08-12,1028.5677090358333
2008-08-13,994.9008506899717
2008-08-14,1015.8677756846079
2008-08-15,1004.2960265181521
2008-08-18,999.03078509005
2008-08-19,974.4071900823303
2008-08-20,984.1599012914818
2008-08-21,992.8170940866748
2008-08-22,1015.8864441583138
2008-08-25,1003.438454919067
2008-08-26,1009.4997781077798
2008-08-27,1005.0132638227715
2008-08-28,1008.9316917831779
2008-08-29,998.6307752019922
2008-09-01,989.8831517522246
2008-09-02,979.8587592810492
2008-09-03,949.2728704695456
2008-09-04,913.5912861725857
2008-09-05,847.8385466302703
2008-09-08,854.075107214153
2008-09-09,840.7966457581473
2008-09-10,837.7545051972536
2008-09-11,833.4443520956615
2008-09-12,866.3557822620913
2008-09-15,851.7142364635093
2008-09-16,833.6840296190678
2008-09-17,801.8593084787025
2008-09-18,800.0218724090898
2008-09-19,878.4722422446875
2008-09-22,857.5526015154555
2008-09-23,850.2632609358204
2008-09-24,837.4163200766161
2008-09-25,852.1548558342012
2008-09-26,825.105416056908
2008-09-29,769.1124532453739
2008-09-30,758.8056641464261
2008-10-01,760.046758946522
2008-10-02,732.3286132637726
2008-10-03,748.5425976352565
2008-10-06,676.0336156316797
2008-10-07,681.4875487927324
2008-10-08,654.2664693481088
2008-10-09,654.1552131715262
2008-10-10,619.5011954417679
2008-10-13,661.9367347223399
2008-10-14,696.6530539160864
2008-10-15,645.164077626542
2008-10-16,609.4343669090176
2008-10-17,652.7453747542401
2008-10-20,673.6451690446492
2008-10-21,670.133212607063
2008-10-22,615.3156784989914
2008-10-23,619.9625171432608
2008-10-24,594.8677694266403
2008-10-27,573.7163395315088
2008-10-28,567.6503468497617
2008-10-29,622.2317126382136
2008-10-30,640.4850115302826
2008-10-31,624.5466500958216
2008-11-03,645.1602561690468
2008-11-04,684.840436194214
2008-11-05,678.2942799676986
2008-11-06,614.3782599271431
2008-11-07,624.0113458381721
2008-11-10,632.0196965562186
2008-11-11,584.1347760190475
2008-11-12,556.9635173858204
2008-11-13,553.3339067001381
2008-11-14,545.6324202142933
2008-11-17,537.0837980122828
2008-11-18,545.3777848274266
2008-11-19,538.7490855605171
2008-11-20,520.2127241064131
2008-11-21,501.18473900660734
2008-11-24,555.5139975665604
2008-11-25,570.4511108815608
2008-11-26,568.0565675846985
2008-11-27,583.902472320955
2008-11-28,571.2831979751238
2008-12-01,533.2890718108526
2008-12-02,550.9162344743366
2008-12-03,543.4088238608296
2008-12-04,554.2164663929611
2008-12-05,520.8013121153441
2008-12-08,565.3576483481276
2008-12-09,575.7978077882445
2008-12-10,588.8679508826712
2008-12-11,593.4431715612363
2008-12-12,583.0591837158457
2008-12-15,591.9649937875107
2008-12-16,601.3341289309813
2008-12-17,621.4658677451798
2008-12-18,627.2434687489044
2008-12-19,605.0613180375274
2008-12-22,595.0183022823663
2008-12-23,596.2846821350507
2008-12-24,598.1879003501567
2008-12-25,598.1879003501567
2008-12-26,601.0748043843065
2008-12-29,597.2727979608653
2008-12-30,616.6572517735295
2008-12-31,606.0195926528295
2009-01-01,606.0195926528295
2009-01-02,625.8988181151386
2009-01-05,640.6468584975956
2009-01-06,628.8522084456724
2009-01-07,633.1359811882259
2009-01-08,611.2548262229775
2009-01-09,608.4049407811062
2009-01-12,593.2166165248526
2009-01-13,568.2110331555679
2009-01-14,544.1601317491411
2009-01-15,538.178454061465
2009-01-16,562.4650911940371
2009-01-19,546.680890731123
2009-01-20,519.7902509305588
2009-01-21,520.0474790829958
2009-01-22,499.17081443142877
2009-01-23,496.0221048537437
2009-01-26,511.09724272300053
2009-01-27,520.8411596761532
2009-01-28,539.611077379825
2009-01-29,520.1646491665308
2009-01-30,509.06922054548846
2009-02-02,498.4439284158839
2009-02-03,507.56670556660083
2009-02-04,527.9924612089189
2009-02-05,523.8808672477567
2009-02-06,543.607341743477
2009-02-09,551.0793688256825
2009-02-10,527.1202061332444
2009-02-11,517.037140370079
2009-02-12,505.6249611120453
2009-02-13,509.60568450580143
2009-02-16,498.0175473181675
2009-02-17,468.8624783351721
2009-02-18,467.26695794116085
2009-02-19,459.28864002680086
2009-02-20,436.32830677927046
2009-02-23,436.2960737402948
2009-02-24,427.1069560023669
2009-02-25,418.09110091362226
2009-02-26,424.19321370214914
2009-02-27,415.51441878158334
2009-03-02,391.97981953585247
2009-03-03,393.9721196848381
2009-03-04,406.10252546613975
2009-03-05,394.18126221994817
2009-03-06,384.21898520526565
2009-03-09,388.43759996792966
2009-03-10,417.3092414997447
2009-03-11,432.08188482703866
2009-03-12,447.63022366339555
2009-03-13,441.7743882154451
2009-03-16,470.6678359634779
2009-03-17,459.25190566476016
2009-03-18,466.16464591569616
2009-03-19,497.5197576294202
2009-03-20,474.86344414188756
2009-03-23,486.93756730906466
2009-03-24,488.864302958729
2009-03-25,500.94994065494575
2009-03-26,495.50575683712793
2009-03-27,481.622269434545
2009-03-30,453.54160558703
2009-03-31,471.4079203856334
2009-04-01,471.32233150656657
2009-04-02,519.8721042202646
2009-04-03,511.6225222099256
2009-04-06,520.3276935401847
2009-04-07,503.61789274459034
2009-04-08,509.8243701289508
2009-04-09,528.0001867027045
2009-04-10,528.0001867027045
2009-04-13,532.4776442768633
2009-04-14,541.6702162854485
