Date,TAIWAN
2005-02-14,128.94290987495603
2005-02-15,129.6915180085227
2005-02-16,129.05822175286997
2005-02-17,127.26212326200206
2005-02-18,128.39548849285433
2005-02-21,129.09111310863005
2005-02-22,129.43965541245362
2005-02-23,129.12285885046174
2005-02-24,129.23259799065463
2005-02-25,131.21640977166004
2005-02-28,131.659851130721
2005-03-01,133.0118231642559
2005-03-02,133.05829108719215
2005-03-03,132.2163644737623
2005-03-04,131.4175481552489
2005-03-07,131.68373653390975
2005-03-08,130.88205621826066
2005-03-09,131.6574599116916
2005-03-10,131.03812338441818
2005-03-11,131.31924801780121
2005-03-14,129.95868352374836
2005-03-15,127.45133093684616
2005-03-16,127.72150494335537
2005-03-17,126.2805464349152
2005-03-18,125.89441249885166
2005-03-21,126.06929763144267
2005-03-22,124.51462492620686
2005-03-23,124.07586350452584
2005-03-24,123.56682256399985
2005-03-25,125.02712812998607
2005-03-28,123.6958690683523
2005-03-29,121.77425325776835
2005-03-30,121.65608303161333
2005-03-31,123.85403377132496
2005-04-01,125.13439590010162
2005-04-04,123.88311108798497
2005-04-05,123.88899487383576
2005-04-06,123.68245355998258
2005-04-07,122.93884732453184
2005-04-08,123.88856976603452
2005-04-11,123.3597069132749
2005-04-12,123.67346233657867
2005-04-13,124.36761915463057
2005-04-14,122.86459338246287
2005-04-15,121.1270339788168
2005-04-18,117.65270194111137
2005-04-19,118.63696863809773
2005-04-20,118.1616118009368
2005-04-21,118.68122943999802
2005-04-22,119.3233211335951
2005-04-25,120.05719164070285
2005-04-26,120.90618161546317
2005-04-27,120.72228464375458
2005-04-28,122.42452818715567
2005-04-29,122.1966153188965
2005-05-02,122.25525843477133
2005-05-03,122.27670925048088
2005-05-04,123.1670233111167
2005-05-05,126.06770298800599
2005-05-06,126.61234597205546
2005-05-09,126.34741326222455
2005-05-10,126.0796343184025
2005-05-11,125.19659218489686
2005-05-12,125.33601615083622
2005-05-13,126.48189651705555
2005-05-16,125.05152700575586
2005-05-17,124.4988840733274
2005-05-18,124.43446756444756
2005-05-19,126.35861186017263
2005-05-20,126.03067758204875
2005-05-23,123.9838293467665
2005-05-24,125.18390836342849
2005-05-25,124.60740601542395
2005-05-26,125.53940522461237
2005-05-27,126.95116174136325
2005-05-30,127.53006761620335
2005-05-31,127.18265184614721
2005-06-01,125.41812125740408
2005-06-02,126.99075486137312
2005-06-03,128.91684935705936
2005-06-06,129.56254291193795
2005-06-07,129.13270445481606
2005-06-08,130.0411913350743
2005-06-09,129.4819497487654
2005-06-10,130.56363042659538
2005-06-13,131.57790692317116
2005-06-14,131.05083088076188
2005-06-15,131.98422707137672
2005-06-16,132.66981868068189
2005-06-17,133.57990609125832
2005-06-20,133.64254105578996
2005-06-21,132.61454867187717
2005-06-22,134.6901668109458
2005-06-23,135.08648182127789
2005-06-24,134.18588162207487
2005-06-27,133.063159752669
2005-06-28,133.23929564985946
2005-06-29,130.68278418484954
2005-06-30,130.87886075186645
2005-07-01,131.44878171726876
2005-07-04,130.65686743047664
2005-07-05,128.93610768831897
2005-07-06,129.20347165088634
2005-07-07,128.82677201734222
2005-07-08,128.36508873314835
2005-07-11,131.6021956120199
2005-07-12,133.5251759858277
2005-07-13,133.76911805005574
2005-07-14,134.85141311051086
2005-07-15,134.44033245313497
2005-07-18,134.4192899844461
2005-07-19,134.67854711437298
2005-07-20,135.00299044178456
2005-07-21,134.6789500673762
2005-07-22,135.720563060254
2005-07-25,135.7241352231863
2005-07-26,134.1477028804385
2005-07-27,132.63247086902732
2005-07-28,133.98356109947446
2005-07-29,132.60615733321632
2005-08-01,132.62530128735074
2005-08-02,134.38429824939462
2005-08-03,136.8849472342538
2005-08-04,136.88755325644132
2005-08-05,136.9737002377229
2005-08-08,134.68938422284268
2005-08-09,134.902505455348
2005-08-10,134.0407569730733
2005-08-11,134.57421143173303
2005-08-12,134.39481245149543
2005-08-15,131.49240410434825
2005-08-16,131.52776007033188
2005-08-17,131.37062036154407
2005-08-18,130.44343355088725
2005-08-19,129.03311002911445
2005-08-22,130.5021776196069
2005-08-23,130.30178965642003
2005-08-24,128.36868675796597
2005-08-25,128.01168479481413
2005-08-26,128.5439901833322
2005-08-29,125.66093685305432
2005-08-30,124.3057521459372
2005-08-31,124.42901217294241
2005-09-01,124.42901217294241
2005-09-02,126.9298349682296
2005-09-05,126.93658306862537
2005-09-06,127.28453311805478
2005-09-07,127.0163272246121
2005-09-08,126.88921012230614
2005-09-09,126.15820669262423
2005-09-12,127.75560141536252
2005-09-13,127.82622292212037
2005-09-14,127.41640069671546
2005-09-15,125.77732341945686
2005-09-16,124.26409351290114
2005-09-19,123.96685211483889
2005-09-20,125.65108119289054
2005-09-21,124.67742993320383
2005-09-22,122.07550059175169
2005-09-23,120.90842176222662
2005-09-26,120.58227159859557
2005-09-27,121.09254991805646
2005-09-28,120.65970953765554
2005-09-29,122.74891204475972
2005-09-30,125.47500103238502
2005-10-03,125.26896922286628
2005-10-04,125.68658232849447
2005-10-05,125.8716933419288
2005-10-06,124.76972546093867
2005-10-07,124.54010889766046
2005-10-10,124.54010889766046
2005-10-11,124.1457698880571
2005-10-12,121.78023274824206
2005-10-13,120.72587278188358
2005-10-14,120.75155512436847
2005-10-17,117.93224626847226
2005-10-18,117.49544074332157
2005-10-19,114.18050478809828
2005-10-20,115.70910532740515
2005-10-21,115.33087790060434
2005-10-24,114.58976069212311
2005-10-25,114.98949746632223
2005-10-26,115.21899752379208
2005-10-27,114.20111743727627
2005-10-28,113.67133591162212
2005-10-31,116.79085808878011
2005-11-01,117.44158786833776
2005-11-02,119.20044001384396
2005-11-03,118.97826827172712
2005-11-04,120.32436606429896
2005-11-07,119.22059893024228
2005-11-08,118.8495731803442
2005-11-09,121.87429999892713
2005-11-10,122.43626972653573
2005-11-11,125.0419956599173
2005-11-14,125.40550613526362
2005-11-15,123.843171765509
2005-11-16,123.71592073339185
2005-11-17,122.83402779633965
2005-11-18,124.80142917126703
2005-11-21,124.83479976074857
2005-11-22,123.68538983947764
2005-11-23,125.96161320638315
2005-11-24,125.53551551036779
2005-11-25,125.59152052112195
2005-11-28,126.96949773121477
2005-11-29,125.55692664473041
2005-11-30,127.25710609298017
2005-12-01,126.60580703413062
2005-12-02,128.27152545130377
2005-12-05,130.86975909476072
2005-12-06,130.90545036757743
2005-12-07,130.4772562159139
2005-12-08,128.5056062254417
2005-12-09,128.5524515198156
2005-12-12,128.32674245795909
2005-12-13,128.52027837699052
2005-12-14,128.30895836853955
2005-12-15,129.2064232279732
2005-12-16,131.55565201905233
2005-12-19,133.00869928634017
2005-12-20,132.697457105826
2005-12-21,133.7036454864574
2005-12-22,132.45610538665727
2005-12-23,134.9295076957057
2005-12-26,135.33665975770793
2005-12-27,135.43895692419488
2005-12-28,135.2009295413359
2005-12-29,137.03204838626394
2005-12-30,136.37592858106916
2006-01-02,134.48336911251374
2006-01-03,138.1118131646673
2006-01-04,140.28005507907093
2006-01-05,143.77750113853583
2006-01-06,142.8024468874719
2006-01-09,145.25550785218596
2006-01-10,143.80886320797745
2006-01-11,144.23648040299113
2006-01-12,145.28664145314633
2006-01-13,143.52217989061737
2006-01-16,144.81107562641338
2006-01-17,144.35247524110218
2006-01-18,138.67696989087122
2006-01-19,139.13611766455676
2006-01-20,138.9100719795311
2006-01-23,137.43812083688437
2006-01-24,138.5314270320247
2006-01-25,140.60921577697198
2006-01-26,140.58722772171194
2006-01-27,140.55645599493505
2006-01-30,140.55645599493505
2006-01-31,140.55645599493505
2006-02-01,140.55645599493505
2006-02-02,140.55645599493505
2006-02-03,141.4522770632465
2006-02-06,144.46693098329612
2006-02-07,143.6417290519974
2006-02-08,140.87196826183168
2006-02-09,141.03208750292268
2006-02-10,140.95397516457123
2006-02-13,139.69974607271018
2006-02-14,140.81760982090256
2006-02-15,140.09435766939401
2006-02-16,142.1577972761315
2006-02-17,141.8925578939732
2006-02-20,142.3541920982761
2006-02-21,140.69711404067965
2006-02-22,138.05933283738284
2006-02-23,137.1736390680354
2006-02-24,138.97289846826405
2006-02-27,139.7774602323032
2006-02-28,139.7774602323032
2006-03-01,141.22405687480273
2006-03-02,142.07984391100692
2006-03-03,139.58045598431139
2006-03-06,139.59361436792585
2006-03-07,137.42353820246973
2006-03-08,136.21080134028435
2006-03-09,137.05738489192484
2006-03-10,137.27762640296794
2006-03-13,138.3311199163076
2006-03-14,136.60922830951054
2006-03-15,138.20024631316042
2006-03-16,137.6431509689977
2006-03-17,138.05143897646
2006-03-20,137.55890038520224
2006-03-21,136.203653749795
2006-03-22,134.15531179165788
2006-03-23,133.57953548970033
2006-03-24,133.66114408340837
2006-03-27,135.00801349118606
2006-03-28,135.78799655823238
2006-03-29,136.73616333698547
2006-03-30,138.20244959468806
2006-03-31,139.94942363308857
2006-04-03,140.4130789701582
2006-04-04,141.07137542530174
2006-04-05,140.97362791750072
2006-04-06,143.7535597316616
2006-04-07,144.13417245253245
2006-04-10,143.95872615187497
2006-04-11,142.8026079005644
2006-04-12,143.1530465065839
2006-04-13,144.0322625441894
2006-04-14,146.17176676438328
2006-04-17,147.49400179923282
2006-04-18,146.95795702910493
2006-04-19,148.71317286017344
2006-04-20,150.62585228548937
2006-04-21,150.75583410456187
2006-04-24,151.96071892932184
2006-04-25,150.84597395496368
2006-04-26,153.1945473978413
2006-04-27,152.90858132064776
2006-04-28,153.9804753056323
2006-05-01,153.97806231023472
2006-05-02,155.14619730085857
2006-05-03,156.5867409840071
2006-05-04,158.85262332392136
2006-05-05,159.83399993657625
2006-05-08,163.6224964117388
2006-05-09,160.70580164575603
2006-05-10,159.52059524061494
2006-05-11,159.70418090512555
2006-05-12,157.45836244265374
2006-05-15,153.31300719883222
2006-05-16,150.7300797256114
2006-05-17,152.6913266120065
2006-05-18,148.65246101498556
2006-05-19,149.28670252606304
2006-05-22,145.08007688926125
2006-05-23,144.06909815515854
2006-05-24,144.7684816844047
2006-05-25,143.71564386732254
2006-05-26,144.37635725964856
2006-05-29,144.50920345462276
2006-05-30,143.22936071731067
2006-05-31,143.67646345093738
2006-06-01,144.0970500752012
2006-06-02,146.41393113443266
2006-06-05,141.4666139248134
2006-06-06,142.06199474373372
2006-06-07,138.49982524193604
2006-06-08,131.28913162060167
2006-06-09,134.264003949078
2006-06-12,133.603287769582
2006-06-13,130.5472453709035
2006-06-14,133.708371259946
2006-06-15,133.40310687359798
2006-06-16,137.47319069507307
2006-06-19,137.10891155912992
2006-06-20,132.60850266637118
2006-06-21,131.86461427143274
2006-06-22,135.97774313896863
2006-06-23,134.73181406814174
2006-06-26,136.05829521072982
2006-06-27,137.15298916737365
2006-06-28,136.11472417654787
2006-06-29,137.6690293845026
2006-06-30,140.98862225204192
2006-07-03,141.4674673862154
2006-07-04,142.04568060178983
2006-07-05,139.80711812549262
2006-07-06,139.37666774503708
2006-07-07,139.6226273369482
2006-07-10,140.39092803369374
2006-07-11,138.81922920503808
2006-07-12,138.8038094201245
2006-07-13,136.95894465372612
2006-07-14,133.19711243655954
2006-07-17,129.01054053184467
2006-07-18,129.86557612154917
2006-07-19,129.5327220863746
2006-07-20,134.2545985777981
2006-07-21,133.453438461544
2006-07-24,131.7230483790145
2006-07-25,132.8284933226765
2006-07-26,132.48970036667944
2006-07-27,134.74221795111703
2006-07-28,134.9078087624806
2006-07-31,134.58394859574668
2006-08-01,134.23074453198322
2006-08-02,134.86191939161824
2006-08-03,134.8063784211777
2006-08-04,134.43118917415285
2006-08-07,134.1641153113062
2006-08-08,136.35732809168667
2006-08-09,138.26219478611458
2006-08-10,139.66173429652022
2006-08-11,139.3184387764726
2006-08-14,140.09767007511797
2006-08-15,140.12329807191782
2006-08-16,142.3534170337383
2006-08-17,143.821795657592
2006-08-18,143.19261642068062
2006-08-21,138.28136953403865
2006-08-22,139.95065732157926
2006-08-23,138.89564487233133
2006-08-24,138.23920523322795
2006-08-25,137.4935853193807
2006-08-28,135.60440941367614
2006-08-29,136.58380924977908
2006-08-30,138.8835611813612
2006-08-31,139.0948803200223
2006-09-01,140.6584430359743
2006-09-04,143.57687783773386
2006-09-05,143.2001745239429
2006-09-06,141.90848722455547
2006-09-07,141.5015048777886
2006-09-08,141.6501578646964
2006-09-11,141.32133421946577
2006-09-12,140.06371349562298
2006-09-13,141.31750121322932
2006-09-14,140.44605544084936
2006-09-15,142.2446781226879
2006-09-18,146.62261078933201
2006-09-19,146.6159114645428
2006-09-20,146.28894756478297
2006-09-21,146.40109303276677
2006-09-22,145.88921478734244
2006-09-25,146.2896781067095
2006-09-26,146.24115468015378
2006-09-27,147.1848082100717
2006-09-28,145.77260031184687
2006-09-29,144.86825592011135
2006-10-02,146.471123083533
2006-10-03,146.515529394583
2006-10-04,143.99317056327774
2006-10-05,147.073261748743
2006-10-06,147.07770652681876
2006-10-09,147.073261748743
2006-10-10,147.12216908811953
2006-10-11,146.01451287820805
2006-10-12,145.8379776096225
2006-10-13,148.21787459421327
2006-10-16,149.68153619369502
2006-10-17,148.1152274015253
2006-10-18,146.62523566859463
2006-10-19,145.86619762550893
2006-10-20,146.55322401591496
2006-10-23,145.86839271816493
2006-10-24,147.3735688287451
2006-10-25,146.60910791721545
2006-10-26,147.24198657928164
2006-10-27,147.75497691494436
2006-10-30,145.67722210422244
2006-10-31,146.0882248818297
2006-11-01,146.07902113228846
2006-11-02,148.22958232517976
2006-11-03,150.449848693074
2006-11-06,149.2722106186782
2006-11-07,151.24882253317847
2006-11-08,150.62560464438408
2006-11-09,150.2539977090683
2006-11-10,150.94335799817992
2006-11-13,149.84373431602808
2006-11-14,151.22869209402876
2006-11-15,151.73904433084186
2006-11-16,152.1740653697971
2006-11-17,151.58381062482331
2006-11-20,151.94626807194408
2006-11-21,153.38296185953436
2006-11-22,154.48567562288994
2006-11-23,155.29789127972313
2006-11-24,156.06440481741433
2006-11-27,158.50460613451585
2006-11-28,157.37520547984323
2006-11-29,159.00895089706341
2006-11-30,161.37440084065463
2006-12-01,162.54545424573615
2006-12-04,162.39651928020245
2006-12-05,162.65342335804243
2006-12-06,164.16564376381348
2006-12-07,163.95108918551327
2006-12-08,161.95315437699227
2006-12-11,160.82824779623846
2006-12-12,157.1295280704271
2006-12-13,157.3433154234512
2006-12-14,157.48882627105442
2006-12-15,158.59807665851648
2006-12-18,160.3902328726382
2006-12-19,158.6998462517983
2006-12-20,160.0435077799522
2006-12-21,160.0089420559007
2006-12-22,160.52246860091086
2006-12-25,159.92662285230065
2006-12-26,161.06157835119777
2006-12-27,161.13454327576878
2006-12-28,161.42425996113596
2006-12-29,163.60792455474441
2007-01-01,163.60792455474441
2007-01-02,166.8468525989203
2007-01-03,166.51773489412295
2007-01-04,166.32999813006194
2007-01-05,163.64634850094615
2007-01-08,160.95163632458306
2007-01-09,161.7882318347642
2007-01-10,159.15173992001917
2007-01-11,158.24001003938673
2007-01-12,161.92162045847817
2007-01-15,162.78971541601786
2007-01-16,162.71370802516958
2007-01-17,163.3986679668029
2007-01-18,164.50663127614047
2007-01-19,162.80368306149617
2007-01-22,162.032115338945
2007-01-23,162.05608020484172
2007-01-24,165.02819786937818
2007-01-25,164.8873359979418
2007-01-26,161.56479360488171
2007-01-29,160.10506362796622
2007-01-30,159.91664426329018
2007-01-31,159.1204100658134
2007-02-01,159.50251497711847
2007-02-02,160.83392293836698
2007-02-05,160.78550526940327
2007-02-06,162.4878602404761
2007-02-07,161.8432176902
2007-02-08,161.62867575870717
2007-02-09,161.89096623618158
2007-02-12,159.74329554119254
2007-02-13,158.10523532251167
2007-02-14,160.16497533433628
2007-02-15,160.55193543337987
2007-02-16,160.14070055783822
2007-02-19,160.14070055783822
2007-02-20,160.14070055783822
2007-02-21,160.14070055783822
2007-02-22,160.16497533433628
2007-02-23,160.16497533433628
2007-02-26,161.88909608111055
2007-02-27,161.92347584215696
2007-02-28,161.9283900599367
2007-03-01,156.92537838809042
2007-03-02,156.45852734577207
2007-03-05,149.65057874026385
2007-03-06,151.6416356250816
2007-03-07,151.9727403339674
2007-03-08,154.05850910211734
2007-03-09,153.63109945787969
2007-03-12,154.6379786735032
2007-03-13,156.2295599055342
2007-03-14,153.39996457513118
2007-03-15,155.75394430337934
2007-03-16,155.68029191083363
2007-03-19,156.02260472155706
2007-03-20,155.99577441405756
2007-03-21,156.6092028782485
2007-03-22,158.88889146897597
2007-03-23,159.2015177488502
2007-03-26,159.0863270706444
2007-03-27,158.41053608012234
2007-03-28,156.76524136718007
2007-03-29,157.97794401184268
2007-03-30,158.36091880757786
2007-04-02,158.12972607635567
2007-04-03,158.93103732044588
2007-04-04,161.03415905818204
2007-04-05,161.06579785195774
2007-04-06,161.06579785195774
2007-04-09,162.11698350052754
2007-04-10,161.73971834844448
2007-04-11,162.77750717336468
2007-04-12,162.13885213733124
2007-04-13,160.72248994186756
2007-04-16,161.0960004489118
2007-04-17,159.98138113083496
2007-04-18,160.53236970339896
2007-04-19,158.03513370350151
2007-04-20,159.00808083171927
2007-04-23,160.47453919065683
2007-04-24,161.31627152816554
2007-04-25,160.01713675709914
2007-04-26,160.38060681778947
2007-04-27,159.04091269961418
2007-04-30,158.0035368237585
2007-05-01,158.00116553763735
2007-05-02,159.03534783111775
2007-05-03,160.49847877404687
2007-05-04,163.16233133947432
2007-05-07,164.3856464068041
2007-05-08,163.6571376142697
2007-05-09,162.57012937586458
2007-05-10,163.3622785129634
2007-05-11,161.70451054397253
2007-05-14,161.74060464322795
2007-05-15,160.18342091818744
2007-05-16,160.3968787121125
2007-05-17,161.4286588572215
2007-05-18,161.26526032373835
2007-05-21,163.55862416659045
2007-05-22,164.40028313133104
2007-05-23,165.25394488307526
2007-05-24,165.65326834072494
2007-05-25,164.30990340810064
2007-05-28,164.1683928327602
2007-05-29,165.95180069630862
2007-05-30,165.44104060880176
2007-05-31,164.1983872352925
2007-06-01,166.6153370116752
2007-06-04,167.5506907793705
2007-06-05,167.97722500378018
2007-06-06,168.15348096113993
2007-06-07,168.72330136837408
2007-06-08,167.87343992240287
2007-06-11,168.60795449718404
2007-06-12,169.19509752020733
2007-06-13,168.38121671446757
2007-06-14,170.85737710214138
2007-06-15,173.3102490777889
2007-06-18,173.15874953827858
2007-06-19,173.3154779282665
2007-06-20,178.05178691570364
2007-06-21,181.0413226941144
2007-06-22,181.14746355650516
2007-06-25,182.46746708249339
2007-06-26,180.57081971971394
2007-06-27,180.05906560827384
2007-06-28,180.97751424388818
2007-06-29,180.5491595834267
2007-07-02,182.05751330983782
2007-07-03,183.1298858278496
2007-07-04,184.81877835685674
2007-07-05,186.46266786480416
2007-07-06,186.90206427441612
2007-07-09,190.92782993964835
2007-07-10,191.3505966866983
2007-07-11,189.38788189847824
2007-07-12,189.80359174127898
2007-07-13,192.54715162438876
2007-07-16,190.2848873046829
2007-07-17,191.80482543398787
2007-07-18,190.29540160891864
2007-07-19,190.53106380631684
2007-07-20,193.50996767314282
2007-07-23,193.36684345988024
2007-07-24,196.47499379203265
2007-07-25,194.93632032016654
2007-07-26,191.74987303424075
2007-07-27,182.68103684702984
2007-07-30,181.69753578521127
2007-07-31,186.380069110141
2007-08-01,177.0892751227293
2007-08-02,180.09667554556603
2007-08-03,182.58213736767254
2007-08-06,180.04828880859614
2007-08-07,178.03692412729512
2007-08-08,182.97881669629987
2007-08-09,184.8362518690321
2007-08-10,178.51046048203406
2007-08-13,179.0917610935468
2007-08-14,178.55402456307598
2007-08-15,172.08345869405818
2007-08-16,163.89942068173625
2007-08-17,162.82679058380265
2007-08-20,172.25609961830872
2007-08-21,171.72564378564735
2007-08-22,171.8923143844567
2007-08-23,176.88930409035606
2007-08-24,175.30442226780568
2007-08-27,175.8685308327429
2007-08-28,175.86909973697516
2007-08-29,173.3798681602461
2007-08-30,176.14448261924358
2007-08-31,181.1257855588749
2007-09-03,180.4626673276121
2007-09-04,179.2921639115826
2007-09-05,179.29528165910853
2007-09-06,181.54247147417968
2007-09-07,181.451763337478
2007-09-10,179.38138399171132
2007-09-11,180.42103231265554
2007-09-12,180.78387036256174
2007-09-13,178.91952542947496
2007-09-14,181.19672293887413
2007-09-17,177.7954144181783
2007-09-18,177.79809873031564
2007-09-19,179.3220694541542
2007-09-20,181.11363021877366
2007-09-21,183.8567384233908
2007-09-24,184.02984575493602
2007-09-25,183.8623174474668
2007-09-26,186.9668370065406
2007-09-27,191.33662117741628
2007-09-28,192.0108466919408
2007-10-01,193.35443897040815
2007-10-02,196.6360270577514
2007-10-03,198.61081784408137
2007-10-04,196.897136400804
2007-10-05,196.48417975774416
2007-10-08,199.04338253863682
2007-10-09,197.88428410094656
2007-10-10,197.8478636805599
2007-10-11,198.77426194688584
2007-10-12,194.0086841755523
2007-10-15,195.04892934490326
2007-10-16,196.35270371223262
2007-10-17,195.92847890703206
2007-10-18,198.03245501326094
2007-10-19,197.64373981477326
2007-10-22,192.66221837136948
2007-10-23,195.6444855064612
2007-10-24,194.35019209992984
2007-10-25,198.01987621887932
2007-10-26,199.82572175627755
2007-10-29,204.3719824029807
2007-10-30,203.15821082230556
2007-10-31,202.41361477413912
2007-11-01,199.98729981792175
2007-11-02,192.7304102359975
2007-11-05,194.05356920863048
2007-11-06,193.53794201490282
2007-11-07,193.74517290138957
2007-11-08,186.97327737154365
2007-11-09,188.5063585698407
2007-11-12,182.04436193503022
2007-11-13,182.6806236541994
2007-11-14,186.96078396373287
2007-11-15,185.86697386026
2007-11-16,182.10753328505822
2007-11-19,180.68342185335263
2007-11-20,180.81962478094954
2007-11-21,176.5030814879904
2007-11-22,177.11290928362436
2007-11-23,174.0537731012836
2007-11-26,178.50831249412977
2007-11-27,175.13053211924182
2007-11-28,172.96277482974747
2007-11-29,176.95266635904773
2007-11-30,179.702583511393
2007-12-03,179.02526639642602
2007-12-04,180.3465127436527
2007-12-05,181.2315346903127
2007-12-06,181.76258888398058
2007-12-07,182.23701856051127
2007-12-10,179.2857051821061
2007-12-11,180.26120473022152
2007-12-12,176.21911285221844
2007-12-13,169.6957480244333
2007-12-14,168.46557889426492
2007-12-17,162.5796733325319
2007-12-18,162.58047184703307
2007-12-19,167.29752388125897
2007-12-20,164.29840451228117
2007-12-21,166.1644889363932
2007-12-24,169.98555719500678
2007-12-25,170.4129289510476
2007-12-26,170.0867229765491
2007-12-27,173.5497256190893
2007-12-28,175.12023004470765
2007-12-31,177.3132873573028
2008-01-01,177.3132873573028
2008-01-02,172.82687607633162
2008-01-03,169.5815953790747
2008-01-04,170.02858379512665
2008-01-07,162.31546179578592
2008-01-08,163.85125671869633
2008-01-09,167.01659617928507
2008-01-10,165.6725124767696
2008-01-11,165.33861647751024
2008-01-14,168.65829679117277
2008-01-15,174.42979664511864
2008-01-16,168.60554313046006
2008-01-17,167.4044555396947
2008-01-18,168.63477593895746
2008-01-21,166.885392380802
2008-01-22,155.34455107554507
2008-01-23,153.2405357572309
2008-01-24,156.36932526051848
2008-01-25,161.298594307056
2008-01-28,155.92618979598726
2008-01-29,158.456460067393
2008-01-30,158.37109576959796
2008-01-31,158.6779483534657
2008-02-01,161.58483525859575
2008-02-04,161.93286103062857
2008-02-05,162.29254296815944
2008-02-06,162.10237125153398
2008-02-07,162.10237125153398
2008-02-08,162.10237125153398
2008-02-11,162.10237125153398
2008-02-12,159.61832409679621
2008-02-13,161.00722734208415
2008-02-14,167.63523263310415
2008-02-15,167.50766539037465
2008-02-18,167.08866868930676
2008-02-19,170.1515658371314
2008-02-20,167.57860821503064
2008-02-21,172.3397545344643
2008-02-22,173.82175709910632
2008-02-25,178.0611552181647
2008-02-26,179.60349501130432
2008-02-27,184.61049233569136
2008-02-28,184.37147567625044
2008-02-29,182.21682335860817
2008-03-03,177.28821772972879
2008-03-04,182.86209046872446
2008-03-05,182.97371501989386
2008-03-06,188.586786259721
2008-03-07,185.6842884058459
2008-03-10,180.76303458552653
2008-03-11,182.6645561890939
2008-03-12,183.5214373567162
2008-03-13,178.72292656451944
2008-03-14,177.04634700670638
2008-03-17,172.6327152017844
2008-03-18,174.10555222602645
2008-03-19,177.4399364710248
2008-03-20,180.89586456148996
2008-03-21,185.52729497567643
2008-03-24,195.84107694223033
2008-03-25,194.8938052554054
2008-03-26,194.50053759451714
2008-03-27,189.1485920778167
2008-03-28,187.55253003519715
2008-03-31,186.68476963469246
2008-04-01,184.18416676764448
2008-04-02,188.46894585386275
2008-04-03,188.06939437561002
2008-04-04,188.06939437561002
2008-04-07,190.63288681249264
2008-04-08,188.56186166562128
2008-04-09,188.4551064588545
2008-04-10,193.5694246209125
2008-04-11,195.15912551260485
2008-04-14,194.16767784878007
2008-04-15,194.91936544745465
2008-04-16,198.2363058106799
2008-04-17,199.35334653286944
2008-04-18,198.1378127984207
2008-04-21,199.0227207954874
2008-04-22,197.69881629792147
2008-04-23,196.45817249639285
2008-04-24,195.98457682032304
2008-04-25,195.40549692027636
2008-04-28,198.33865419421113
2008-04-29,193.9914897321693
2008-04-30,194.53935126003364
2008-05-01,194.53935126003364
2008-05-02,195.70196841537995
2008-05-05,192.05154073396633
2008-05-06,193.06146450709903
2008-05-07,194.23487516061658
2008-05-08,190.22757273486502
2008-05-09,189.50209625340176
2008-05-12,189.20430100490194
2008-05-13,193.06773474918663
2008-05-14,192.7696611806858
2008-05-15,196.76571945864046
2008-05-16,198.99148266331682
2008-05-19,201.38016857875562
2008-05-20,196.0720115233831
2008-05-21,195.0143105296761
2008-05-22,195.43700740136254
2008-05-23,190.68867310492038
2008-05-26,188.35379173171262
2008-05-27,189.70710130433096
2008-05-28,187.56570106028593
2008-05-29,188.80689686631752
2008-05-30,188.28260483955643
2008-06-02,192.01847371793613
2008-06-03,187.70253141521385
2008-06-04,188.4425910207117
2008-06-05,190.55432339197256
2008-06-06,190.88462908936438
2008-06-09,187.16944573676423
2008-06-10,181.91636583344052
2008-06-11,182.28087617796393
2008-06-12,176.161227972833
2008-06-13,177.21819333735206
2008-06-16,179.0700871266499
2008-06-17,180.07330258489458
2008-06-18,180.15264581826708
2008-06-19,176.16910896242302
2008-06-20,173.4206622897163
2008-06-23,173.3169854999409
2008-06-24,170.24695375853912
2008-06-25,173.57443955861243
2008-06-26,172.14732532338482
2008-06-27,166.6256469097508
2008-06-30,166.92966214909984
2008-07-01,164.98294825428562
2008-07-02,163.08781562507423
2008-07-03,162.9901339152803
2008-07-04,159.49203266733574
2008-07-07,162.04895866595075
2008-07-08,155.68156962283484
2008-07-09,155.5387736253875
2008-07-10,155.91024111851343
2008-07-11,160.21012304077988
2008-07-14,157.78679138971003
2008-07-15,150.64713707650307
2008-07-16,149.00741550668226
2008-07-17,155.87671521093773
2008-07-18,152.6785325994207
2008-07-21,159.16885896664326
2008-07-22,158.19674792573304
2008-07-23,162.9413921999611
2008-07-24,164.59114874221774
2008-07-25,161.06891447302073
2008-07-28,161.06891447302073
2008-07-29,155.3561639152518
2008-07-30,156.7954162821935
2008-07-31,155.6601002733038
2008-08-01,155.04523396020787
2008-08-04,154.90028469272144
2008-08-05,151.16542975960698
2008-08-06,156.58119343679675
2008-08-07,155.97879367627675
2008-08-08,159.35236199498667
2008-08-11,161.74494954299502
2008-08-12,161.39957881978262
2008-08-13,161.26209121279146
2008-08-14,160.96667304421518
2008-08-15,157.88642574324763
2008-08-18,153.72026120959057
2008-08-19,152.7121233759031
2008-08-20,154.2616790372792
2008-08-21,151.73004689688852
2008-08-22,151.76424290586513
2008-08-25,154.40777669503393
2008-08-26,152.47379904328582
2008-08-27,155.58027622603035
2008-08-28,154.1146869457103
2008-08-29,153.82663233091856
2008-09-01,147.8696828262959
2008-09-02,144.28833088460132
2008-09-03,142.27842637379462
2008-09-04,139.08807750642487
2008-09-05,136.629236468135
2008-09-08,145.24341827734824
2008-09-09,139.64501600082076
2008-09-10,139.93911966917793
2008-09-11,134.77916306040896
