Date,AUSTRIA
2004-12-24,3982.437033041851
2004-12-27,4017.6416966600946
2004-12-28,4025.20534139521
2004-12-29,4020.4793546544756
2004-12-30,4031.3878079687865
2004-12-31,4020.296315467038
2005-01-03,4013.564942328365
2005-01-04,3990.7317516532776
2005-01-05,3947.1329577865768
2005-01-06,3916.0648755293028
2005-01-07,3917.6395221268626
2005-01-10,3899.81016987287
2005-01-11,3884.871828850677
2005-01-12,3897.8236829690227
2005-01-13,3861.550605155206
2005-01-14,3843.525220107159
2005-01-17,3867.802090729294
2005-01-18,3867.1877426777864
2005-01-19,3845.429558907398
2005-01-20,3808.479801419793
2005-01-21,3832.7271806336407
2005-01-24,3854.3495943133225
2005-01-25,3880.776050382665
2005-01-26,3931.329783009919
2005-01-27,3950.7204931153024
2005-01-28,3919.250979905086
2005-01-31,3926.32928366845
2005-02-01,3951.038721567443
2005-02-02,3954.3505778975145
2005-02-03,3934.8244929410534
2005-02-04,3986.4822953497605
2005-02-07,3961.664701135638
2005-02-08,3947.4685012063273
2005-02-09,3944.8182557977943
2005-02-10,3959.5885263783357
2005-02-11,3980.868917358695
2005-02-14,4032.6389410499805
2005-02-15,4066.7470209089142
2005-02-16,4093.8814884298145
2005-02-17,4119.291710627668
2005-02-18,4149.568263522179
2005-02-21,4119.4412044436785
2005-02-22,4121.23511059886
2005-02-23,4060.288552257203
2005-02-24,4123.460014519329
2005-02-25,4214.592478658584
2005-02-28,4282.235835878257
2005-03-01,4255.722017188366
2005-03-02,4215.131131040895
2005-03-03,4275.4416909971005
2005-03-04,4351.412598228109
2005-03-07,4377.116002506473
2005-03-08,4388.4930184195455
2005-03-09,4359.095842838076
2005-03-10,4345.893174392127
2005-03-11,4348.983557490918
2005-03-14,4323.7598641030445
2005-03-15,4313.896822926246
2005-03-16,4282.888360582594
2005-03-17,4221.143345789164
2005-03-18,4156.480640931479
2005-03-21,4080.364204216917
2005-03-22,4141.043155312365
2005-03-23,4041.6427225861103
2005-03-24,4041.2146829255257
2005-03-25,4041.2146829255257
2005-03-28,4012.8530945133693
2005-03-29,4053.166786235984
2005-03-30,4074.21784298315
2005-03-31,4081.6988843121735
2005-04-01,4131.435692025807
2005-04-04,4093.1855572815334
2005-04-05,4124.527926482737
2005-04-06,4133.074194117623
2005-04-07,4145.428484093392
2005-04-08,4133.003637259209
2005-04-11,4143.331504399509
2005-04-12,4115.042238817836
2005-04-13,4148.654141480634
2005-04-14,4083.8908798178586
2005-04-15,4049.041996806864
2005-04-18,3951.4591787679215
2005-04-19,3956.5822262739166
2005-04-20,3989.079187692244
2005-04-21,4025.449477690843
2005-04-22,4052.4790989917733
2005-04-25,4031.2808310872488
2005-04-26,4034.1401188968216
2005-04-27,3955.8970994049855
2005-04-28,3913.6625431543143
2005-04-29,3900.8178470659614
2005-05-02,3894.4333811633173
2005-05-03,3894.5408040678017
2005-05-04,3903.6433521160225
2005-05-05,3898.9730212173467
2005-05-06,3849.162971610322
2005-05-09,3913.0986777731114
2005-05-10,3926.6371454389223
2005-05-11,3907.106444935085
2005-05-12,3871.0114567884616
2005-05-13,3833.111593046706
2005-05-16,3825.5341771746334
2005-05-17,3810.163714867292
2005-05-18,3868.4220798971846
2005-05-19,3903.1473494367533
2005-05-20,3936.26531627392
2005-05-23,3964.1908863053495
2005-05-24,3969.6404728204166
2005-05-25,3997.872628685558
2005-05-26,3975.0176658632654
2005-05-27,4084.1692902178656
2005-05-30,4091.082806917974
2005-05-31,4065.973189115301
2005-06-01,4088.240603873057
2005-06-02,4107.905467674775
2005-06-03,4097.709868093048
2005-06-06,4118.894026122685
2005-06-07,4139.351841410929
2005-06-08,4186.135407280415
2005-06-09,4176.381948040374
2005-06-10,4186.408711225759
2005-06-13,4161.606815595136
2005-06-14,4169.575234883217
2005-06-15,4214.046258579885
2005-06-16,4236.490329133534
2005-06-17,4321.522490544635
2005-06-20,4300.048421738413
2005-06-21,4286.826797092146
2005-06-22,4259.996338278959
2005-06-23,4231.490314510576
2005-06-24,4218.5438931132285
2005-06-27,4277.801358817553
2005-06-28,4287.205171470766
2005-06-29,4291.529282625374
2005-06-30,4327.3342282818
2005-07-01,4341.9590141293775
2005-07-04,4296.381125957053
2005-07-05,4329.04505442724
2005-07-06,4317.454852234562
2005-07-07,4310.011305462158
2005-07-08,4334.597336618678
2005-07-11,4359.68898862479
2005-07-12,4383.902486257714
2005-07-13,4369.0258394444045
2005-07-14,4389.16010334013
2005-07-15,4331.312383861635
2005-07-18,4352.583109472162
2005-07-19,4354.107678332218
2005-07-20,4355.028112008297
2005-07-21,4368.2794599095205
2005-07-22,4366.992379821079
2005-07-25,4387.473944511504
2005-07-26,4361.318394544244
2005-07-27,4397.214649228549
2005-07-28,4450.064105103617
2005-07-29,4498.733689135356
2005-08-01,4581.020846549961
2005-08-02,4579.939357807351
2005-08-03,4673.005361323323
2005-08-04,4692.242091206548
2005-08-05,4651.381873243873
2005-08-08,4663.318936383292
2005-08-09,4710.274261026753
2005-08-10,4767.966589171034
2005-08-11,4768.273261441271
2005-08-12,4763.121992669746
2005-08-15,4737.644605779534
2005-08-16,4718.959844590674
2005-08-17,4680.679038785436
2005-08-18,4586.620682564937
2005-08-19,4599.752996586374
2005-08-22,4665.076969428756
2005-08-23,4668.147098473045
2005-08-24,4657.797814794893
2005-08-25,4727.853244651895
2005-08-26,4727.231228973383
2005-08-29,4736.727037648233
2005-08-30,4719.15973156186
2005-08-31,4795.707903999477
2005-09-01,4897.278404883572
2005-09-02,4948.856703340503
2005-09-05,4905.59031913951
2005-09-06,4882.7071067627085
2005-09-07,4905.287348935895
2005-09-08,4898.50614070485
2005-09-09,4938.338985312267
2005-09-12,4923.165284860759
2005-09-13,4903.395962786777
2005-09-14,4942.329937730452
2005-09-15,4886.431811679675
2005-09-16,4924.149994625163
2005-09-19,4876.3298083026975
2005-09-20,4902.246632796162
2005-09-21,4869.648427710889
2005-09-22,4823.086123553287
2005-09-23,4795.534490983729
2005-09-26,4770.118783954842
2005-09-27,4777.905975699281
2005-09-28,4800.629725268031
2005-09-29,4798.068521248387
2005-09-30,4861.330694444673
2005-10-03,4866.320182341919
2005-10-04,4851.766778496041
2005-10-05,4786.248169794773
2005-10-06,4758.197136227347
2005-10-07,4730.306170343598
2005-10-10,4714.95318139149
2005-10-11,4696.790842444846
2005-10-12,4710.241804034506
2005-10-13,4543.395654775554
2005-10-14,4549.574119980546
2005-10-17,4556.5217597600185
2005-10-18,4513.695571577284
2005-10-19,4475.298859593188
2005-10-20,4465.823017216147
2005-10-21,4460.9126988721255
2005-10-24,4474.06265103926
2005-10-25,4550.214474751163
2005-10-26,4542.317081968836
2005-10-27,4566.159545532378
2005-10-28,4575.022071605079
2005-10-31,4665.546553447473
2005-11-01,4670.61039024103
2005-11-02,4713.623824159578
2005-11-03,4716.966733446342
2005-11-04,4657.244952159838
2005-11-07,4664.896151261349
2005-11-08,4621.816595659137
2005-11-09,4590.576824835827
2005-11-10,4577.260826644865
2005-11-11,4551.182468419943
2005-11-14,4577.05059458198
2005-11-15,4564.8757288521965
2005-11-16,4558.108953005245
2005-11-17,4645.48426134182
2005-11-18,4652.047786375944
2005-11-21,4654.3070988285635
2005-11-22,4690.456665678518
2005-11-23,4777.510855965765
2005-11-24,4791.7833824560375
2005-11-25,4798.6275080254045
2005-11-28,4818.328109502613
2005-11-29,4816.791792529827
2005-11-30,4829.0597734119
2005-12-01,4858.340729285967
2005-12-02,4865.363707687621
2005-12-05,4891.420689365367
2005-12-06,4916.102054624372
2005-12-07,4952.537536731353
2005-12-08,4996.0531150024835
2005-12-09,4950.8536403373755
2005-12-12,4939.885126853013
2005-12-13,4974.012138732778
2005-12-14,5008.632498217397
2005-12-15,4977.677214074687
2005-12-16,5017.1148783003855
2005-12-19,4982.533022005475
2005-12-20,4945.043517479478
2005-12-21,4916.6344003647055
2005-12-22,4993.763702908331
2005-12-23,4981.695887385417
2005-12-26,4981.695887385417
2005-12-27,5007.155423798455
2005-12-28,5042.511685529722
2005-12-29,5031.466120619914
2005-12-30,5010.8627681334165
2006-01-02,5033.101687721032
2006-01-03,5163.287049833158
2006-01-04,5258.420668147765
2006-01-05,5263.638359943487
2006-01-06,5287.143546748279
2006-01-09,5312.1921909423545
2006-01-10,5261.766929923951
2006-01-11,5292.701558887472
2006-01-12,5319.5171789935
2006-01-13,5290.527029374729
2006-01-16,5362.321892837001
2006-01-17,5312.891072507573
2006-01-18,5281.70872761445
2006-01-19,5360.7292456774685
2006-01-20,5376.941997671114
2006-01-23,5516.843812399828
2006-01-24,5526.618546422204
2006-01-25,5514.379823143498
2006-01-26,5530.732869277704
2006-01-27,5563.4709016357965
2006-01-30,5596.4549987450855
2006-01-31,5585.865696139909
2006-02-01,5637.915206446656
2006-02-02,5515.339382740964
2006-02-03,5446.293310762732
2006-02-06,5536.7537534801095
2006-02-07,5515.469936835946
2006-02-08,5462.394128557536
2006-02-09,5532.439074108788
2006-02-10,5503.335511531378
2006-02-13,5451.924839023676
2006-02-14,5369.754624162101
2006-02-15,5398.134269179698
2006-02-16,5489.596321834121
2006-02-17,5525.190694554854
2006-02-20,5614.764605659127
2006-02-21,5607.991216989834
2006-02-22,5553.8731448989065
2006-02-23,5608.729292767915
2006-02-24,5565.988845507036
2006-02-27,5582.936437499975
2006-02-28,5496.614198622617
2006-03-01,5490.524411950986
2006-03-02,5468.215983418652
2006-03-03,5506.870599412367
2006-03-06,5549.774039545487
2006-03-07,5394.917923229926
2006-03-08,5306.624526064688
2006-03-09,5351.028907341089
2006-03-10,5337.718096945062
2006-03-13,5411.563025808407
2006-03-14,5418.1598288707155
2006-03-15,5513.629797835248
2006-03-16,5587.367961160047
2006-03-17,5653.95961003242
2006-03-20,5613.14218399777
2006-03-21,5572.405942715163
2006-03-22,5604.63246170783
2006-03-23,5575.168804770234
2006-03-24,5553.3991048960925
2006-03-27,5535.4942394099035
2006-03-28,5545.277529529729
2006-03-29,5531.424664155235
2006-03-30,5660.551013881399
2006-03-31,5685.084449543943
2006-04-03,5669.867137925958
2006-04-04,5747.9390047947145
2006-04-05,5745.127709880872
2006-04-06,5771.688339621776
2006-04-07,5674.248289705334
2006-04-10,5688.748765448621
2006-04-11,5693.167880496941
2006-04-12,5646.152261233392
2006-04-13,5661.161052788062
2006-04-14,5661.161052788062
2006-04-17,5751.076503185987
2006-04-18,5784.135669072539
2006-04-19,5905.714392653939
2006-04-20,5925.333526519545
2006-04-21,5958.257204508341
2006-04-24,5960.091982287804
2006-04-25,6037.007924594621
2006-04-26,6058.292437489962
2006-04-27,5988.854880523255
2006-04-28,5953.878417982515
2006-05-01,5964.276967198218
2006-05-02,6037.2199710240075
2006-05-03,6067.161752857225
2006-05-04,6125.415586414745
2006-05-05,6233.019188878295
2006-05-08,6238.176489209679
2006-05-09,6149.305015724176
2006-05-10,6213.58560369775
2006-05-11,6234.357535851252
2006-05-12,6142.770492475736
2006-05-15,5941.625004586503
2006-05-16,5869.509454886868
2006-05-17,5689.699506349735
2006-05-18,5631.855265809504
2006-05-19,5605.17906399322
2006-05-22,5331.487396795185
2006-05-23,5546.706185891441
2006-05-24,5415.084124467982
2006-05-25,5422.722059995971
2006-05-26,5598.834594117813
2006-05-29,5648.262928327084
2006-05-30,5610.674520791909
2006-05-31,5596.3738767187015
2006-06-01,5651.0194876649875
2006-06-02,5797.023320601025
2006-06-05,5801.954858942668
2006-06-06,5496.294783862386
2006-06-07,5462.542367795862
2006-06-08,5219.812688619688
2006-06-09,5185.492545122233
2006-06-12,5152.085633662792
2006-06-13,4937.282373396703
2006-06-14,5022.941832482146
2006-06-15,5024.932298831455
2006-06-16,5111.701831413904
2006-06-19,5169.952649545549
2006-06-20,5175.619103284256
2006-06-21,5216.809142216733
2006-06-22,5218.658117673932
2006-06-23,5245.245720465953
2006-06-26,5283.167879082103
2006-06-27,5310.558016693841
2006-06-28,5245.789770654655
2006-06-29,5304.181300443641
2006-06-30,5569.281972372666
2006-07-03,5657.3155703094435
2006-07-04,5651.863234765795
2006-07-05,5589.489884507815
2006-07-06,5696.5561596239795
2006-07-07,5681.355030776038
2006-07-10,5630.019071437293
2006-07-11,5569.2192693947
2006-07-12,5601.5563844924445
2006-07-13,5513.856884149461
2006-07-14,5401.137155810991
2006-07-17,5304.189807932382
2006-07-18,5242.671068691842
2006-07-19,5350.94179508
2006-07-20,5419.285516447651
2006-07-21,5350.076712846974
2006-07-24,5382.768450629847
2006-07-25,5428.64998458607
2006-07-26,5488.280738751881
2006-07-27,5548.070913716811
2006-07-28,5575.784881182453
2006-07-31,5583.493458358383
2006-08-01,5578.613485126174
2006-08-02,5645.663938164464
2006-08-03,5598.6407467307945
2006-08-04,5697.032446511554
2006-08-07,5652.314894260575
2006-08-08,5622.693791136846
2006-08-09,5633.912583245818
2006-08-10,5578.568595994306
2006-08-11,5539.120886930748
2006-08-14,5592.19896985182
2006-08-15,5610.628281063227
2006-08-16,5703.115368507674
2006-08-17,5688.663513936674
2006-08-18,5669.379663520724
2006-08-21,5676.998801437309
2006-08-22,5604.460901334352
2006-08-23,5603.113963403317
2006-08-24,5582.836405154006
2006-08-25,5611.644771318929
2006-08-28,5649.344160640569
2006-08-29,5602.286161073666
2006-08-30,5659.426429055188
2006-08-31,5639.068244073256
2006-09-01,5705.487269903099
2006-09-04,5738.143525158155
2006-09-05,5691.818618017798
2006-09-06,5626.277311608616
2006-09-07,5548.145983151745
2006-09-08,5556.326526263524
2006-09-11,5519.828515989935
2006-09-12,5527.51459433554
2006-09-13,5538.8022408282895
2006-09-14,5613.613522762698
2006-09-15,5564.537528207563
2006-09-18,5610.392160827445
2006-09-19,5581.120720981371
2006-09-20,5586.716048211306
2006-09-21,5579.89747719637
2006-09-22,5569.701336620801
2006-09-25,5520.476987260687
2006-09-26,5576.547520978535
2006-09-27,5702.920875681517
2006-09-28,5752.395245668829
2006-09-29,5756.678029275363
2006-10-02,5661.029404329609
2006-10-03,5636.104510044839
2006-10-04,5636.947623827543
2006-10-05,5714.45492694507
2006-10-06,5645.228903783869
2006-10-09,5674.453352934208
2006-10-10,5718.145175108289
2006-10-11,5747.401715650337
2006-10-12,5788.802182375461
2006-10-13,5837.834887025611
2006-10-16,5901.897645282874
2006-10-17,5885.236084370837
2006-10-18,5899.314945826526
2006-10-19,5912.817633450439
2006-10-20,5951.35096569688
2006-10-23,5912.735520476823
2006-10-24,5935.153675523451
2006-10-25,6001.899608354754
2006-10-26,6040.998378395277
2006-10-27,6059.622868338463
2006-10-30,6028.683587778957
2006-10-31,6069.184838230831
2006-11-01,6073.464437364618
2006-11-02,6055.142788335822
2006-11-03,6026.898400468073
2006-11-06,6108.472530523747
2006-11-07,6090.3095271754255
2006-11-08,6112.397401664924
2006-11-09,6135.89529520948
2006-11-10,6155.297962851642
2006-11-13,6146.503763175487
2006-11-14,6139.150769296214
2006-11-15,6143.301802434286
2006-11-16,6202.7959285688785
2006-11-17,6185.555111563729
2006-11-20,6150.717727097426
2006-11-21,6187.424664225539
2006-11-22,6257.468653954207
2006-11-23,6232.1587165611445
2006-11-24,6273.51981958793
2006-11-27,6234.618679797937
2006-11-28,6186.769695828295
2006-11-29,6312.996186600151
2006-11-30,6355.77594439935
2006-12-01,6457.538738597726
2006-12-04,6519.9357456660555
2006-12-05,6529.872719189993
2006-12-06,6590.841898922807
2006-12-07,6656.203974571898
2006-12-08,6666.716536784961
2006-12-11,6600.117104431902
2006-12-12,6615.1306069070815
2006-12-13,6679.956640674209
2006-12-14,6696.550146045604
2006-12-15,6745.690563144243
2006-12-18,6775.446474210242
2006-12-19,6763.1501053067905
2006-12-20,6825.000487250781
2006-12-21,6794.881135032734
2006-12-22,6766.224939490434
2006-12-25,6766.224939490434
2006-12-26,6755.681242081778
2006-12-27,6796.150725852036
2006-12-28,6819.507782257514
2006-12-29,6841.818341441678
2007-01-01,6841.818341441678
2007-01-02,7008.706618597671
2007-01-03,6981.989127301739
2007-01-04,6891.3064650293645
2007-01-05,6731.392709862318
2007-01-08,6693.94576546552
2007-01-09,6731.38916419528
2007-01-10,6593.2239888589165
2007-01-11,6651.656195259498
2007-01-12,6708.537631783347
2007-01-15,6742.8802835265815
2007-01-16,6683.690173363829
2007-01-17,6667.480262339645
2007-01-18,6650.439547942289
2007-01-19,6707.946494682738
2007-01-22,6774.671909272156
2007-01-23,6830.585480759347
2007-01-24,6825.435707215417
2007-01-25,6859.138454166191
2007-01-26,6748.867657347783
2007-01-29,6787.065622676792
2007-01-30,6815.624368793231
2007-01-31,6875.502993857212
2007-02-01,6943.287414079419
2007-02-02,6938.116074922155
2007-02-05,6916.529977460869
2007-02-06,6911.922619510877
2007-02-07,6968.374319662863
2007-02-08,6947.610407821318
2007-02-09,6940.512811816436
2007-02-12,6889.66490747753
2007-02-13,6919.686375079673
2007-02-14,7021.830625613283
2007-02-15,7052.2108193340655
2007-02-16,6956.905638272188
2007-02-19,7069.39071725372
2007-02-20,7036.674133893759
2007-02-21,6969.823657267676
2007-02-22,7010.593797101494
2007-02-23,7063.226208689346
2007-02-26,7084.882129933896
2007-02-27,6823.949052275013
2007-02-28,6753.325156464137
2007-03-01,6681.680628191085
2007-03-02,6746.94568347742
2007-03-05,6639.861021928592
2007-03-06,6649.678691871879
2007-03-07,6747.000320818262
2007-03-08,6900.4367075274295
2007-03-09,6947.117360816223
2007-03-12,6927.544722140728
2007-03-13,6894.041212531289
2007-03-14,6731.831658781907
2007-03-15,6859.8069930313595
2007-03-16,6914.011002444707
2007-03-19,7028.5480287936525
2007-03-20,7009.145004669284
2007-03-21,7074.253384402869
2007-03-22,7228.217866343597
2007-03-23,7227.389469405697
2007-03-26,7299.851569213698
2007-03-27,7216.695869110921
2007-03-28,7205.932888865757
2007-03-29,7238.6952948575945
2007-03-30,7237.663493064364
2007-04-02,7329.069673229722
2007-04-03,7346.086729262292
2007-04-04,7372.085860298601
2007-04-05,7391.438195058216
2007-04-06,7391.438195058216
2007-04-09,7352.9310932345215
2007-04-10,7464.677865315541
2007-04-11,7461.608315029254
2007-04-12,7410.900954256547
2007-04-13,7481.599974498861
2007-04-16,7525.812756452831
2007-04-17,7507.800857364928
2007-04-18,7450.935237859635
2007-04-19,7481.62178569937
2007-04-20,7535.485288338652
2007-04-23,7550.664832924209
2007-04-24,7551.66849014706
2007-04-25,7597.5137323359095
2007-04-26,7658.6066109925105
2007-04-27,7658.302089874967
2007-04-30,7563.243854914921
2007-05-01,7534.980404715201
2007-05-02,7513.399449320885
2007-05-03,7494.892062205731
2007-05-04,7499.370516580391
2007-05-07,7508.450393874657
2007-05-08,7395.513889396267
2007-05-09,7453.317811779997
2007-05-10,7398.919639578993
2007-05-11,7386.322365517222
2007-05-14,7417.316408334827
2007-05-15,7476.423872289702
2007-05-16,7520.939705921489
2007-05-17,7475.504331413399
2007-05-18,7542.097739510533
2007-05-21,7497.872948220631
2007-05-22,7514.431795521022
2007-05-23,7607.446249161417
2007-05-24,7596.267240593655
2007-05-25,7587.930235078837
2007-05-28,7587.930235078837
2007-05-29,7651.496502251194
2007-05-30,7551.411670630101
2007-05-31,7672.659871933971
2007-06-01,7713.400684984669
2007-06-04,7777.135564447102
2007-06-05,7724.637863603319
2007-06-06,7586.124222549837
2007-06-07,7567.007807981247
2007-06-08,7455.283430364161
2007-06-11,7534.197736736527
2007-06-12,7470.719401693106
2007-06-13,7448.842529194562
2007-06-14,7606.367612382217
2007-06-15,7700.516882250913
2007-06-18,7678.178074052925
2007-06-19,7631.905805609514
2007-06-20,7660.32127658116
2007-06-21,7555.003967487148
2007-06-22,7617.847031872469
2007-06-25,7521.923044241803
2007-06-26,7498.672469139106
2007-06-27,7426.299359715035
2007-06-28,7509.1392342051995
2007-06-29,7597.466095760579
2007-07-02,7650.4100398712535
2007-07-03,7667.208367361405
2007-07-04,7704.436940738888
2007-07-05,7652.7410834578195
2007-07-06,7704.698308737154
2007-07-09,7736.664954657843
2007-07-10,7731.272299451445
2007-07-11,7658.112493977054
2007-07-12,7702.306780641445
2007-07-13,7740.114990640656
2007-07-16,7730.789412934002
2007-07-17,7645.930400545565
2007-07-18,7578.804473415041
2007-07-19,7670.236262949671
2007-07-20,7620.370982760233
2007-07-23,7649.277666522378
2007-07-24,7578.101289430972
2007-07-25,7454.452471466209
2007-07-26,7226.057712963243
2007-07-27,7058.174551911489
2007-07-30,6898.816261478067
2007-07-31,7220.9180188643495
2007-08-01,7056.87339970825
2007-08-02,7166.892680003674
2007-08-03,7132.993520623399
2007-08-06,7014.71710192173
2007-08-07,7093.234992471018
2007-08-08,7280.952772727422
2007-08-09,7105.729963826342
2007-08-10,6837.381173022094
2007-08-13,6934.075357722361
2007-08-14,6860.126419595236
2007-08-15,6808.56742502583
2007-08-16,6388.343894287596
2007-08-17,6423.932142195207
2007-08-20,6541.763709465273
2007-08-21,6528.245614268207
2007-08-22,6783.651213121863
2007-08-23,6733.46145761265
2007-08-24,6769.977552950691
2007-08-27,6847.032885551142
2007-08-28,6758.268121097858
2007-08-29,6743.01882558478
2007-08-30,6797.332826619183
2007-08-31,6929.5633789749245
2007-09-03,6959.972688227364
2007-09-04,7058.608951166466
2007-09-05,6879.584698729109
2007-09-06,6838.4087171254705
2007-09-07,6697.687001934918
2007-09-10,6582.126833226737
2007-09-11,6762.189435772004
2007-09-12,6723.7306386489345
2007-09-13,6828.300234132761
2007-09-14,6762.472309659868
2007-09-17,6633.6358257269685
2007-09-18,6733.142599688571
2007-09-19,7030.472289910031
2007-09-20,7041.151321418633
2007-09-21,7071.234977579487
2007-09-24,7049.945007076403
2007-09-25,6945.627976516791
2007-09-26,6947.575788427559
2007-09-27,6992.685713995193
2007-09-28,6959.027896787881
2007-10-01,7043.327184805882
2007-10-02,7108.533965865538
2007-10-03,7154.757411172268
2007-10-04,7233.3517555447615
2007-10-05,7345.319726189709
2007-10-08,7226.854541178006
2007-10-09,7231.857066484256
2007-10-10,7263.097682592835
2007-10-11,7361.994040472481
2007-10-12,7364.905858442057
2007-10-15,7348.2299720818555
2007-10-16,7259.0281879988315
2007-10-17,7380.263931584014
2007-10-18,7336.805574776932
2007-10-19,7305.344150410368
2007-10-22,7100.425128023496
2007-10-23,7241.676621406862
2007-10-24,7195.520988543318
2007-10-25,7324.428182710571
2007-10-26,7365.385387800345
2007-10-29,7476.742451359503
2007-10-30,7431.7002893696845
2007-10-31,7485.994840232253
2007-11-01,7468.919476159146
2007-11-02,7298.803104659817
2007-11-05,7198.4727656224295
2007-11-06,7238.964787493619
2007-11-07,7190.312212838079
2007-11-08,7163.073644939232
2007-11-09,7075.5605983384585
2007-11-12,6971.859235388701
2007-11-13,6952.370005381186
2007-11-14,6889.150921937284
2007-11-15,6781.83118895166
2007-11-16,6752.8076927985185
2007-11-19,6557.570898336131
2007-11-20,6718.331145367977
2007-11-21,6530.909760775395
2007-11-22,6571.4032398087365
2007-11-23,6642.826342796007
2007-11-26,6717.191196407431
2007-11-27,6645.100143077801
2007-11-28,6869.08753980352
2007-11-29,6935.7951492324455
2007-11-30,6995.952210148739
2007-12-03,6949.527229692707
2007-12-04,6843.100315114072
2007-12-05,6930.608703098374
2007-12-06,6948.326297291009
2007-12-07,7043.3583456982915
2007-12-10,7078.26371473232
2007-12-11,7022.426910777669
2007-12-12,6995.658394791497
2007-12-13,6809.919665819015
2007-12-14,6815.723908502064
2007-12-17,6618.582752980576
2007-12-18,6727.4641735920695
2007-12-19,6680.164008260755
2007-12-20,6682.718802672353
2007-12-21,6792.9020867872
2007-12-24,6808.02736019479
2007-12-25,6808.02736019479
2007-12-26,6854.821174799524
2007-12-27,6972.179771952777
2007-12-28,7030.598618707204
2007-12-31,6990.436064117018
2008-01-01,6990.436064117018
2008-01-02,7053.784786445146
2008-01-03,6979.993164686336
2008-01-04,6839.670364585181
2008-01-07,6743.611904708544
2008-01-08,6780.061166741082
2008-01-09,6598.066881581346
2008-01-10,6463.350267343075
2008-01-11,6437.006392172623
2008-01-14,6521.494693176284
2008-01-15,6291.89662760152
2008-01-16,6071.858519807418
2008-01-17,6036.842717545534
2008-01-18,6036.154113456741
2008-01-21,5716.337589499246
2008-01-22,5882.700820841669
2008-01-23,5707.778677827205
2008-01-24,6063.847474783083
2008-01-25,6067.498689806578
2008-01-28,5937.440831954379
2008-01-29,6062.934387966887
2008-01-30,6060.1076005745645
2008-01-31,6054.456227152926
2008-02-01,6168.520549286376
2008-02-04,6198.98752047747
2008-02-05,5973.392036708283
2008-02-06,6032.562635070699
2008-02-07,5805.903616169344
2008-02-08,5794.102949185926
2008-02-11,5742.6670493309975
2008-02-12,5993.415452008066
2008-02-13,6052.45081111492
2008-02-14,6085.68983561153
2008-02-15,6004.530325915513
2008-02-18,6065.631120452242
2008-02-19,6195.393660256108
2008-02-20,6108.134951000645
2008-02-21,6137.218449584862
2008-02-22,6145.181532161428
2008-02-25,6245.3996670936685
2008-02-26,6342.906628519518
2008-02-27,6315.5630381681885
2008-02-28,6270.670421552877
2008-02-29,6259.198444626842
2008-03-03,6053.538809241958
2008-03-04,5955.378764355936
2008-03-05,6158.935562557811
2008-03-06,6119.961151447109
2008-03-07,6013.788277228155
2008-03-10,6002.252017616732
2008-03-11,6088.358231817655
2008-03-12,6236.148660745528
2008-03-13,6194.503192567944
2008-03-14,6174.307761498649
2008-03-17,5896.589336772518
2008-03-18,6042.634380631722
2008-03-19,5989.134397961151
2008-03-20,5789.701331952573
2008-03-21,5789.701331952573
2008-03-24,5781.439182352926
2008-03-25,6099.639479952795
2008-03-26,6105.577050765909
2008-03-27,6263.954996463415
2008-03-28,6350.243202821664
2008-03-31,6298.35232343083
2008-04-01,6386.479372738579
2008-04-02,6497.646915514238
2008-04-03,6456.165721577046
2008-04-04,6532.210802893158
2008-04-07,6668.657034268708
2008-04-08,6589.600316462779
2008-04-09,6604.657706198224
2008-04-10,6513.432591255077
2008-04-11,6514.879968052897
2008-04-14,6460.3139245669445
2008-04-15,6542.343993690072
2008-04-16,6733.695960781115
2008-04-17,6726.283265961732
2008-04-18,6789.15399288141
2008-04-21,6798.968585433162
2008-04-22,6773.594785367017
2008-04-23,6825.992576864119
2008-04-24,6792.755506806004
2008-04-25,6817.26069356482
2008-04-28,6896.750547189381
2008-04-29,6915.53149037776
2008-04-30,7031.629009578103
2008-05-01,6978.10932060418
2008-05-02,7084.929339978502
2008-05-05,7092.854804905266
2008-05-06,7089.026133138028
2008-05-07,7109.940302183832
2008-05-08,7006.444300083729
2008-05-09,6971.062662831361
2008-05-12,7002.230867836083
2008-05-13,7118.53785953271
2008-05-14,7201.075009887687
2008-05-15,7229.181855847061
2008-05-16,7400.512496531059
2008-05-19,7454.620923396218
2008-05-20,7324.53953310137
2008-05-21,7409.5609736023225
2008-05-22,7385.124812471686
2008-05-23,7327.8320653440205
2008-05-26,7286.802867570018
2008-05-27,7252.457213550596
2008-05-28,7271.197058038768
2008-05-29,7232.293063399318
2008-05-30,7276.4472825608855
2008-06-02,7206.367776996909
2008-06-03,7193.208013861052
2008-06-04,7066.431553825833
2008-06-05,7146.212878111577
2008-06-06,7120.363780189594
2008-06-09,7051.22067079943
2008-06-10,6822.320246345955
2008-06-11,6740.16823535924
2008-06-12,6821.405229376551
2008-06-13,6803.8206383186825
2008-06-16,6892.659462606282
2008-06-17,7002.557434915908
2008-06-18,6899.658413481519
2008-06-19,6805.2160059565
2008-06-20,6724.941026804104
2008-06-23,6658.25056795513
2008-06-24,6622.221776241899
2008-06-25,6688.489274401972
2008-06-26,6554.39136797495
2008-06-27,6532.5943110002345
2008-06-30,6617.535740214979
2008-07-01,6408.854545976186
2008-07-02,6435.243002842475
2008-07-03,6474.580075140472
2008-07-04,6249.566135648168
2008-07-07,6379.31426934572
2008-07-08,6249.021759894574
